Date,Close,High,Low,Open,Volume,"('Close', 'AGAE')","('High', 'AGAE')","('Low', 'AGAE')","('Open', 'AGAE')","('Volume', 'AGAE')"
2024-06-03,0.6980000138282776,0.6980000138282776,0.6600000262260437,0.6700000166893005,16400.0,,,,,
2024-06-04,0.6700000166893005,0.699999988079071,0.6620000004768372,0.6899999976158142,14600.0,,,,,
2024-06-05,0.6779999732971191,0.699999988079071,0.6600000262260437,0.6600000262260437,26400.0,,,,,
2024-06-06,0.7200000286102295,0.7300000190734863,0.6800000071525574,0.6800000071525574,23600.0,,,,,
2024-06-07,0.699999988079071,0.7200000286102295,0.6840000152587891,0.6899999976158142,17900.0,,,,,
2024-06-10,0.6909999847412109,0.7200000286102295,0.6600000262260437,0.7049999833106995,39300.0,,,,,
2024-06-11,0.8299999833106995,0.8299999833106995,0.6600000262260437,0.6610000133514404,128500.0,,,,,
2024-06-12,0.800000011920929,0.8489999771118164,0.7799999713897705,0.800000011920929,46000.0,,,,,
2024-06-13,0.8199999928474426,0.8399999737739563,0.7799999713897705,0.7799999713897705,8500.0,,,,,
2024-06-14,0.8090000152587891,0.8349999785423279,0.7799999713897705,0.7900000214576721,19700.0,,,,,
2024-06-17,0.8429999947547913,0.8700000047683716,0.800000011920929,0.8009999990463257,18700.0,,,,,
2024-06-18,0.828000009059906,0.912999987602234,0.8019999861717224,0.8600000143051147,40800.0,,,,,
2024-06-20,0.800000011920929,0.8399999737739563,0.7799999713897705,0.800000011920929,40900.0,,,,,
2024-06-21,0.7950000166893005,0.8899999856948853,0.7950000166893005,0.800000011920929,165000.0,,,,,
2024-06-24,0.9399999976158142,0.962000012397766,0.8299999833106995,0.8299999833106995,49700.0,,,,,
2024-06-25,1.0199999809265137,1.0399999618530271,0.8999999761581421,0.959999978542328,91100.0,,,,,
2024-06-26,1.3300000429153442,1.3799999952316284,1.0099999904632568,1.0099999904632568,867100.0,,,,,
2024-06-27,1.2699999809265137,1.3300000429153442,1.2100000381469729,1.309999942779541,435000.0,,,,,
2024-06-28,1.2699999809265137,1.3200000524520874,1.1200000047683716,1.2699999809265137,129100.0,,,,,
2024-07-01,1.2400000095367432,1.3600000143051147,1.1799999475479126,1.3600000143051147,195500.0,,,,,
2024-07-02,1.159999966621399,1.3700000047683716,1.149999976158142,1.3200000524520874,651400.0,,,,,
2024-07-03,1.2899999618530271,1.3200000524520874,1.159999966621399,1.159999966621399,222100.0,,,,,
2024-07-05,1.3799999952316284,1.440000057220459,1.25,1.2899999618530271,277700.0,,,,,
2024-07-08,1.3600000143051147,1.4249999523162842,1.3300000429153442,1.340000033378601,290200.0,,,,,
2024-07-09,1.4800000190734863,1.5,1.3609999418258667,1.3799999952316284,426900.0,,,,,
2024-07-10,1.5199999809265137,1.5700000524520874,1.3600000143051147,1.4600000381469729,469400.0,,,,,
2024-07-11,1.4600000381469729,1.5499999523162842,1.440000057220459,1.5199999809265137,59600.0,,,,,
2024-07-12,1.399999976158142,1.537999987602234,1.3300000429153442,1.5,150200.0,,,,,
2024-07-15,1.340000033378601,1.4299999475479126,1.1610000133514404,1.409999966621399,75300.0,,,,,
2024-07-16,1.2999999523162842,1.3739999532699585,1.258999943733215,1.2999999523162842,41700.0,,,,,
2024-07-17,1.3899999856948853,1.4450000524520874,1.2799999713897705,1.2799999713897705,140500.0,,,,,
2024-07-18,1.350000023841858,1.375,1.350000023841858,1.3600000143051147,16700.0,,,,,
2024-07-19,1.3600000143051147,1.3899999856948853,1.350000023841858,1.3600000143051147,23000.0,,,,,
2024-07-22,1.4500000476837158,1.4500000476837158,1.3300000429153442,1.3300000429153442,68500.0,,,,,
2024-07-23,1.3799999952316284,1.4700000286102295,1.3799999952316284,1.4199999570846558,75400.0,,,,,
2024-07-24,1.350000023841858,1.409999966621399,1.2799999713897705,1.409999966621399,83500.0,,,,,
2024-07-25,1.309999942779541,1.3559999465942385,1.309999942779541,1.3300000429153442,89800.0,,,,,
2024-07-26,1.4299999475479126,1.4299999475479126,1.3539999723434448,1.4299999475479126,73200.0,,,,,
2024-07-29,1.434999942779541,1.440000057220459,1.3700000047683716,1.409999966621399,32700.0,,,,,
2024-07-30,1.399999976158142,1.4299999475479126,1.3799999952316284,1.4299999475479126,18400.0,,,,,
2024-07-31,1.5299999713897705,1.559999942779541,1.3899999856948853,1.3899999856948853,163700.0,,,,,
2024-08-01,1.4299999475479126,1.559000015258789,1.399999976158142,1.5,126900.0,,,,,
2024-08-02,1.2999999523162842,1.3799999952316284,1.2400000095367432,1.2999999523162842,86800.0,,,,,
2024-08-05,1.2200000286102295,1.2949999570846558,1.1699999570846558,1.1699999570846558,54700.0,,,,,
2024-08-06,1.2699999809265137,1.2699999809265137,1.1890000104904177,1.2000000476837158,9700.0,,,,,
2024-08-07,1.2549999952316284,1.2599999904632568,1.1799999475479126,1.25,14100.0,,,,,
2024-08-08,1.2799999713897705,1.2999999523162842,1.25,1.25,14100.0,,,,,
2024-08-09,1.2100000381469729,1.3200000524520874,1.2100000381469729,1.309999942779541,9900.0,,,,,
2024-08-12,1.25,1.2999999523162842,1.190000057220459,1.2300000190734863,15000.0,,,,,
2024-08-13,1.340000033378601,1.3899999856948853,1.2139999866485596,1.2300000190734863,5500.0,,,,,
2024-08-14,1.2200000286102295,1.3600000143051147,1.2000000476837158,1.3300000429153442,71700.0,,,,,
2024-08-15,1.2300000190734863,1.2899999618530271,1.2100000381469729,1.2899999618530271,55700.0,,,,,
2024-08-16,1.340000033378601,1.3700000047683716,1.2699999809265137,1.2899999618530271,77900.0,,,,,
2024-08-19,1.3899999856948853,1.4700000286102295,1.3600000143051147,1.4700000286102295,89800.0,,,,,
2024-08-20,1.2100000381469729,1.3830000162124634,1.2000000476837158,1.309999942779541,121400.0,,,,,
2024-08-21,1.2200000286102295,1.3609999418258667,1.2100000381469729,1.2100000381469729,17800.0,,,,,
2024-08-22,1.2000000476837158,1.25,1.1200000047683716,1.2200000286102295,68000.0,,,,,
2024-08-23,1.2699999809265137,1.309999942779541,1.25,1.2699999809265137,59400.0,,,,,
2024-08-26,1.309999942779541,1.3300000429153442,1.25,1.2899999618530271,67600.0,,,,,
2024-08-27,1.2799999713897705,1.3600000143051147,1.2799999713897705,1.2899999618530271,47400.0,,,,,
2024-08-28,1.2200000286102295,1.25,1.2200000286102295,1.25,5200.0,,,,,
2024-08-29,1.190000057220459,1.2489999532699585,1.190000057220459,1.2000000476837158,4900.0,,,,,
2024-08-30,1.2699999809265137,1.2999999523162842,1.159999966621399,1.159999966621399,20900.0,,,,,
2024-09-03,1.3200000524520874,1.350000023841858,1.2660000324249268,1.2699999809265137,38900.0,,,,,
2024-09-04,1.2599999904632568,1.2999999523162842,1.2400000095367432,1.2999999523162842,7000.0,,,,,
2024-09-05,1.2799999713897705,1.2999999523162842,1.243000030517578,1.2799999713897705,5600.0,,,,,
2024-09-06,1.3700000047683716,1.3700000047683716,1.2549999952316284,1.2799999713897705,19700.0,,,,,
2024-09-09,1.399999976158142,1.409999966621399,1.3320000171661377,1.3700000047683716,88200.0,,,,,
2024-09-10,1.3899999856948853,1.3940000534057615,1.337000012397766,1.3650000095367432,5100.0,,,,,
2024-09-11,1.4700000286102295,1.4700000286102295,1.3300000429153442,1.3899999856948853,44600.0,,,,,
2024-09-12,1.4600000381469729,1.5,1.4500000476837158,1.4700000286102295,22900.0,,,,,
2024-09-13,1.5099999904632568,1.5299999713897705,1.409999966621399,1.4700000286102295,105000.0,,,,,
2024-09-16,1.4700000286102295,1.5099999904632568,1.4600000381469729,1.5099999904632568,15500.0,,,,,
2024-09-17,1.3799999952316284,1.4800000190734863,1.315999984741211,1.4500000476837158,35100.0,,,,,
2024-09-18,1.409999966621399,1.4299999475479126,1.3700000047683716,1.3700000047683716,19100.0,,,,,
2024-09-19,1.4199999570846558,1.4500000476837158,1.399999976158142,1.409999966621399,16800.0,,,,,
2024-09-20,1.5,1.5499999523162842,1.4199999570846558,1.4199999570846558,171800.0,,,,,
2024-09-23,1.3899999856948853,1.5,1.350000023841858,1.4700000286102295,70900.0,,,,,
2024-09-24,1.399999976158142,1.409999966621399,1.350000023841858,1.3899999856948853,30500.0,,,,,
2024-09-25,1.309999942779541,1.440000057220459,1.2699999809265137,1.3799999952316284,8400.0,,,,,
2024-09-26,1.2999999523162842,1.3240000009536743,1.2300000190734863,1.2300000190734863,40200.0,,,,,
2024-09-27,1.350000023841858,1.3550000190734863,1.2599999904632568,1.2899999618530271,20600.0,,,,,
2024-09-30,1.3700000047683716,1.3700000047683716,1.2109999656677246,1.3200000524520874,21100.0,,,,,
2024-10-01,1.309999942779541,1.3799999952316284,1.2999999523162842,1.3799999952316284,2100.0,,,,,
2024-10-02,1.2899999618530271,1.2999999523162842,1.2799999713897705,1.2799999713897705,6900.0,,,,,
2024-10-03,1.2599999904632568,1.2649999856948853,1.225000023841858,1.25,13800.0,,,,,
2024-10-04,1.2699999809265137,1.2699999809265137,1.2400000095367432,1.2400000095367432,3400.0,,,,,
2024-10-07,1.2200000286102295,1.2899999618530271,1.2200000286102295,1.2799999713897705,4000.0,,,,,
2024-10-08,1.2200000286102295,1.2799999713897705,1.2050000429153442,1.2100000381469729,50200.0,,,,,
2024-10-09,1.2200000286102295,1.2680000066757202,1.2000000476837158,1.2000000476837158,3500.0,,,,,
2024-10-10,1.2799999713897705,1.2999999523162842,1.25,1.2510000467300415,6500.0,,,,,
