Date,Close,High,Low,Open,Volume,"('Close', 'ACRS')","('High', 'ACRS')","('Low', 'ACRS')","('Open', 'ACRS')","('Volume', 'ACRS')"
2024-07-01,1.149999976158142,1.2699999809265137,1.100000023841858,1.100000023841858,1651800.0,,,,,
2024-07-02,1.1399999856948853,1.190000057220459,1.1200000047683716,1.1799999475479126,653200.0,,,,,
2024-07-03,1.149999976158142,1.184999942779541,1.1399999856948853,1.1699999570846558,419800.0,,,,,
2024-07-05,1.2000000476837158,1.2400000095367432,1.1200000047683716,1.149999976158142,935900.0,,,,,
2024-07-08,1.2699999809265137,1.2899999618530271,1.2000000476837158,1.2400000095367432,1373500.0,,,,,
2024-07-09,1.2599999904632568,1.3200000524520874,1.25,1.2999999523162842,883100.0,,,,,
2024-07-10,1.2699999809265137,1.2799999713897705,1.25,1.25,655500.0,,,,,
2024-07-11,1.2599999904632568,1.2999999523162842,1.25,1.2999999523162842,759400.0,,,,,
2024-07-12,1.3200000524520874,1.3300000429153442,1.25,1.2599999904632568,551100.0,,,,,
2024-07-15,1.350000023841858,1.3700000047683716,1.2999999523162842,1.3300000429153442,608900.0,,,,,
2024-07-16,1.340000033378601,1.3700000047683716,1.3300000429153442,1.350000023841858,2539100.0,,,,,
2024-07-17,1.3200000524520874,1.4299999475479126,1.3200000524520874,1.4299999475479126,3536500.0,,,,,
2024-07-18,1.309999942779541,1.350000023841858,1.2599999904632568,1.3200000524520874,1134600.0,,,,,
2024-07-19,1.3200000524520874,1.340000033378601,1.2999999523162842,1.309999942779541,431600.0,,,,,
2024-07-22,1.3300000429153442,1.399999976158142,1.309999942779541,1.3200000524520874,535200.0,,,,,
2024-07-23,1.399999976158142,1.399999976158142,1.350000023841858,1.3700000047683716,625200.0,,,,,
2024-07-24,1.3799999952316284,1.4199999570846558,1.3600000143051147,1.3899999856948853,510400.0,,,,,
2024-07-25,1.350000023841858,1.399999976158142,1.3350000381469729,1.3799999952316284,525000.0,,,,,
2024-07-26,1.3899999856948853,1.409999966621399,1.340000033378601,1.340000033378601,403600.0,,,,,
2024-07-29,1.3300000429153442,1.409999966621399,1.3300000429153442,1.3799999952316284,401000.0,,,,,
2024-07-30,1.309999942779541,1.3650000095367432,1.2799999713897705,1.3300000429153442,695400.0,,,,,
2024-07-31,1.340000033378601,1.3600000143051147,1.3049999475479126,1.309999942779541,540700.0,,,,,
2024-08-01,1.3200000524520874,1.3899999856948853,1.309999942779541,1.3899999856948853,488400.0,,,,,
2024-08-02,1.2799999713897705,1.315000057220459,1.274999976158142,1.309999942779541,693500.0,,,,,
2024-08-05,1.2400000095367432,1.281000018119812,1.1950000524520874,1.2200000286102295,781600.0,,,,,
2024-08-06,1.2200000286102295,1.2949999570846558,1.215000033378601,1.2799999713897705,1076900.0,,,,,
2024-08-07,1.190000057220459,1.2799999713897705,1.1649999618530271,1.2799999713897705,1220400.0,,,,,
2024-08-08,1.1699999570846558,1.2300000190734863,1.1399999856948853,1.2000000476837158,817100.0,,,,,
2024-08-09,1.159999966621399,1.190000057220459,1.149999976158142,1.1799999475479126,431700.0,,,,,
2024-08-12,1.1399999856948853,1.190000057220459,1.1349999904632568,1.190000057220459,283400.0,,,,,
2024-08-13,1.190000057220459,1.2000000476837158,1.1349999904632568,1.1399999856948853,393100.0,,,,,
2024-08-14,1.1699999570846558,1.2300000190734863,1.1699999570846558,1.2000000476837158,292000.0,,,,,
2024-08-15,1.1799999475479126,1.2300000190734863,1.149999976158142,1.2300000190734863,724700.0,,,,,
2024-08-16,1.190000057220459,1.2000000476837158,1.149999976158142,1.1699999570846558,239500.0,,,,,
2024-08-19,1.2799999713897705,1.2799999713897705,1.1799999475479126,1.2000000476837158,443500.0,,,,,
2024-08-20,1.25,1.2799999713897705,1.2300000190734863,1.2799999713897705,211800.0,,,,,
2024-08-21,1.2699999809265137,1.2799999713897705,1.2300000190734863,1.25,226600.0,,,,,
2024-08-22,1.2000000476837158,1.2599999904632568,1.2000000476837158,1.2599999904632568,149900.0,,,,,
2024-08-23,1.2100000381469729,1.2300000190734863,1.2000000476837158,1.2300000190734863,115900.0,,,,,
2024-08-26,1.2200000286102295,1.2200000286102295,1.2000000476837158,1.2000000476837158,167300.0,,,,,
2024-08-27,1.190000057220459,1.2200000286102295,1.1799999475479126,1.2000000476837158,164800.0,,,,,
2024-08-28,1.2000000476837158,1.2100000381469729,1.159999966621399,1.1799999475479126,389200.0,,,,,
2024-08-29,1.1699999570846558,1.2100000381469729,1.1699999570846558,1.2000000476837158,160000.0,,,,,
2024-08-30,1.1799999475479126,1.190000057220459,1.1699999570846558,1.1799999475479126,170900.0,,,,,
2024-09-03,1.149999976158142,1.1799999475479126,1.149999976158142,1.159999966621399,327700.0,,,,,
2024-09-04,1.1699999570846558,1.2000000476837158,1.149999976158142,1.149999976158142,206800.0,,,,,
2024-09-05,1.1799999475479126,1.2000000476837158,1.149999976158142,1.159999966621399,133600.0,,,,,
2024-09-06,1.1699999570846558,1.1799999475479126,1.159999966621399,1.1699999570846558,392500.0,,,,,
2024-09-09,1.1799999475479126,1.2000000476837158,1.149999976158142,1.159999966621399,139900.0,,,,,
2024-09-10,1.1699999570846558,1.190000057220459,1.1699999570846558,1.1699999570846558,162800.0,,,,,
2024-09-11,1.1799999475479126,1.190000057220459,1.1699999570846558,1.1799999475479126,140200.0,,,,,
2024-09-12,1.1699999570846558,1.2050000429153442,1.1699999570846558,1.1799999475479126,219300.0,,,,,
2024-09-13,1.1799999475479126,1.2000000476837158,1.1649999618530271,1.1799999475479126,327600.0,,,,,
2024-09-16,1.190000057220459,1.2000000476837158,1.1749999523162842,1.190000057220459,149900.0,,,,,
2024-09-17,1.1699999570846558,1.2100000381469729,1.1699999570846558,1.2000000476837158,239500.0,,,,,
2024-09-18,1.1699999570846558,1.2000000476837158,1.159999966621399,1.159999966621399,307800.0,,,,,
2024-09-19,1.2100000381469729,1.2100000381469729,1.1749999523162842,1.190000057220459,150300.0,,,,,
2024-09-20,1.149999976158142,1.2200000286102295,1.149999976158142,1.2200000286102295,781400.0,,,,,
2024-09-23,1.159999966621399,1.1649999618530271,1.1399999856948853,1.149999976158142,211100.0,,,,,
2024-09-24,1.159999966621399,1.1790000200271606,1.149999976158142,1.1699999570846558,323400.0,,,,,
2024-09-25,1.1200000047683716,1.159999966621399,1.1200000047683716,1.149999976158142,382100.0,,,,,
2024-09-26,1.1799999475479126,1.1799999475479126,1.1200000047683716,1.1299999952316284,320900.0,,,,,
2024-09-27,1.1699999570846558,1.2000000476837158,1.1699999570846558,1.1799999475479126,238500.0,,,,,
2024-09-30,1.149999976158142,1.1699999570846558,1.1299999952316284,1.159999966621399,461600.0,,,,,
2024-10-01,1.1799999475479126,1.190000057220459,1.149999976158142,1.159999966621399,182900.0,,,,,
2024-10-02,1.1699999570846558,1.1799999475479126,1.159999966621399,1.1699999570846558,115000.0,,,,,
2024-10-03,1.190000057220459,1.190000057220459,1.1699999570846558,1.1699999570846558,127700.0,,,,,
2024-10-04,1.190000057220459,1.2000000476837158,1.1799999475479126,1.2000000476837158,165600.0,,,,,
2024-10-07,1.149999976158142,1.190000057220459,1.1200000047683716,1.1799999475479126,436300.0,,,,,
2024-10-08,1.159999966621399,1.1699999570846558,1.1299999952316284,1.1699999570846558,259000.0,,,,,
2024-10-09,1.1699999570846558,1.1799999475479126,1.149999976158142,1.149999976158142,236000.0,,,,,
2024-10-10,1.159999966621399,1.1699999570846558,1.1399999856948853,1.149999976158142,188900.0,,,,,
2024-10-11,1.1799999475479126,1.1799999475479126,1.159999966621399,1.159999966621399,125700.0,,,,,
2024-10-14,1.2000000476837158,1.2200000286102295,1.1799999475479126,1.1799999475479126,295500.0,,,,,
2024-10-15,1.1799999475479126,1.190000057220459,1.159999966621399,1.190000057220459,152600.0,,,,,
2024-10-16,1.159999966621399,1.190000057220459,1.149999976158142,1.1799999475479126,175200.0,,,,,
2024-10-17,1.1699999570846558,1.1799999475479126,1.159999966621399,1.159999966621399,202800.0,,,,,
2024-10-18,1.190000057220459,1.2200000286102295,1.1699999570846558,1.1699999570846558,190800.0,,,,,
2024-10-21,1.2100000381469729,1.2200000286102295,1.1699999570846558,1.190000057220459,210900.0,,,,,
2024-10-22,1.2699999809265137,1.2799999713897705,1.2100000381469729,1.2100000381469729,546200.0,,,,,
2024-10-23,1.2599999904632568,1.2949999570846558,1.2549999952316284,1.2599999904632568,396900.0,,,,,
2024-10-24,1.2899999618530271,1.2899999618530271,1.2599999904632568,1.2799999713897705,248700.0,,,,,
2024-10-25,1.690000057220459,1.7100000381469729,1.2649999856948853,1.2999999523162842,7195000.0,,,,,
2024-10-28,1.6100000143051147,1.649999976158142,1.5199999809265137,1.5499999523162842,1159200.0,,,,,
2024-10-29,1.7100000381469729,1.870000004768372,1.590000033378601,1.600000023841858,1731000.0,,,,,
2024-10-30,1.7999999523162842,1.8350000381469729,1.649999976158142,1.6799999475479126,737300.0,,,,,
2024-10-31,1.809999942779541,1.934999942779541,1.7999999523162842,1.8200000524520876,717800.0,,,,,
2024-11-01,2.0899999141693115,2.130000114440918,1.7699999809265137,1.809999942779541,1257500.0,,,,,
2024-11-04,2.1700000762939453,2.2249999046325684,2.039999961853028,2.0899999141693115,1803500.0,,,,,
2024-11-05,2.220000028610229,2.309999942779541,2.150000095367432,2.180000066757202,1215300.0,,,,,
2024-11-06,2.259999990463257,2.3499999046325684,2.194000005722046,2.240000009536743,578600.0,,,,,
2024-11-07,2.450000047683716,2.549999952316284,2.259999990463257,2.2699999809265137,1006000.0,,,,,
2024-11-08,2.640000104904175,2.6700000762939453,2.4800000190734863,2.4800000190734863,1002600.0,,,,,
2024-11-11,2.630000114440918,2.680000066757202,2.0899999141693115,2.6700000762939453,1759200.0,,,,,
2024-11-12,2.559999942779541,2.5899999141693115,2.3399999141693115,2.4800000190734863,628500.0,,,,,
2024-11-13,2.440000057220459,2.720000028610229,2.430000066757202,2.549999952316284,1414300.0,,,,,
2024-11-14,2.180000066757202,2.470000028610229,2.180000066757202,2.400000095367432,1158700.0,,,,,
2024-11-15,2.049999952316284,2.289999961853028,2.0299999713897705,2.200000047683716,736000.0,,,,,
2024-11-18,3.140000104904175,3.539999961853028,2.289999961853028,2.430000066757202,30495700.0,,,,,
2024-11-19,4.590000152587891,5.170000076293945,3.690000057220459,3.7100000381469727,56385800.0,,,,,
2024-11-20,3.9600000381469727,4.440000057220459,3.670000076293945,4.440000057220459,5894100.0,,,,,
2024-11-21,4.320000171661377,4.550000190734863,4.070000171661377,4.25,2965700.0,,,,,
2024-11-22,3.799999952316284,4.440000057220459,3.799999952316284,4.28000020980835,2988900.0,,,,,
2024-11-25,3.990000009536743,4.23199987411499,3.859999895095825,4.110000133514404,1689400.0,,,,,
2024-11-26,3.630000114440918,4.150000095367432,3.625,3.930000066757202,1997300.0,,,,,
2024-11-27,3.819999933242798,3.940000057220459,3.640000104904175,3.640000104904175,846500.0,,,,,
2024-11-29,4.070000171661377,4.239999771118164,3.849999904632568,3.859999895095825,1008000.0,,,,,
2024-12-02,3.9600000381469727,4.164999961853027,3.809999942779541,4.050000190734863,1053500.0,,,,,
2024-12-03,3.8450000286102295,3.9600000381469727,3.7100000381469727,3.930000066757202,1292200.0,,,,,
2024-12-04,3.759999990463257,4.050000190734863,3.75,3.880000114440918,768000.0,,,,,
2024-12-05,3.809999942779541,3.9700000286102295,3.7100000381469727,3.7100000381469727,710500.0,,,,,
2024-12-06,3.940000057220459,3.98799991607666,3.759999990463257,3.900000095367432,772600.0,,,,,
2024-12-09,3.910000085830689,4.03000020980835,3.7699999809265137,3.9700000286102295,1065900.0,,,,,
2024-12-10,3.630000114440918,4.0,3.6050000190734863,3.930000066757202,695700.0,,,,,
2024-12-11,3.539999961853028,3.660000085830689,3.380000114440918,3.640000104904175,830000.0,,,,,
2024-12-12,3.2699999809265137,3.569999933242798,3.259999990463257,3.5299999713897705,683000.0,,,,,
2024-12-13,3.220000028610229,3.3499999046325684,3.140000104904175,3.1600000858306885,860700.0,,,,,
2024-12-16,3.0199999809265137,3.2679998874664307,2.990000009536743,3.200000047683716,1049300.0,,,,,
2024-12-17,3.259999990463257,3.289999961853028,2.9110000133514404,3.0,1460100.0,,,,,
2024-12-18,3.0799999237060547,3.25,2.9170000553131104,3.220000028610229,1400100.0,,,,,
2024-12-19,2.7699999809265137,3.1050000190734863,2.759999990463257,3.0899999141693115,657800.0,,,,,
2024-12-20,2.720000028610229,2.900000095367432,2.7100000381469727,2.740000009536743,1158000.0,,,,,
2024-12-23,2.890000104904175,3.119999885559082,2.8420000076293945,2.990000009536743,1803600.0,,,,,
2024-12-24,2.900000095367432,2.9649999141693115,2.8399999141693115,2.9600000381469727,499800.0,,,,,
2024-12-26,2.914999961853028,3.0199999809265137,2.799999952316284,2.9100000858306885,758200.0,,,,,
2024-12-27,2.7300000190734863,2.969000101089477,2.7100000381469727,2.9600000381469727,552300.0,,,,,
2024-12-30,2.4800000190734863,2.740000009536743,2.4749999046325684,2.680000066757202,827200.0,,,,,
2024-12-31,2.4800000190734863,2.650000095367432,2.3499999046325684,2.630000114440918,909700.0,,,,,
2025-01-02,2.4800000190734863,2.615000009536743,2.4800000190734863,2.5,501400.0,,,,,
2025-01-03,2.5999999046325684,2.7950000762939453,2.490000009536743,2.490000009536743,1045700.0,,,,,
2025-01-06,2.5299999713897705,2.650000095367432,2.450000047683716,2.630000114440918,843800.0,,,,,
2025-01-07,2.5,2.5999999046325684,2.430000066757202,2.509999990463257,531300.0,,,,,
2025-01-08,2.4600000381469727,2.509999990463257,2.400000095367432,2.4600000381469727,635000.0,,,,,
2025-01-10,2.470000028610229,2.470000028610229,2.319999933242798,2.430000066757202,1661400.0,,,,,
2025-01-13,2.4800000190734863,2.490000009536743,2.38100004196167,2.4600000381469727,2164600.0,,,,,
2025-01-14,2.5,2.5,2.309999942779541,2.5,2692900.0,,,,,
2025-01-15,2.509999990463257,2.568000078201294,2.4200000762939453,2.559999942779541,518100.0,,,,,
2025-01-16,2.509999990463257,2.525000095367432,2.440000057220459,2.490000009536743,378500.0,,,,,
2025-01-17,2.569999933242798,2.5899999141693115,2.4600000381469727,2.539999961853028,506900.0,,,,,
2025-01-21,2.5999999046325684,2.640000104904175,2.4749999046325684,2.609999895095825,838300.0,,,,,
2025-01-22,2.5999999046325684,2.609999895095825,2.509999990463257,2.609999895095825,804000.0,,,,,
2025-01-23,2.549999952316284,2.5799999237060547,2.484999895095825,2.559999942779541,694900.0,,,,,
2025-01-24,2.509999990463257,2.5799999237060547,2.4800000190734863,2.5799999237060547,523600.0,,,,,
2025-01-27,2.450000047683716,2.539999961853028,2.390000104904175,2.470000028610229,510200.0,,,,,
2025-01-28,2.390000104904175,2.470000028610229,2.3299999237060547,2.450000047683716,636600.0,,,,,
2025-01-29,2.359999895095825,2.4100000858306885,2.2799999713897705,2.400000095367432,497200.0,,,,,
2025-01-30,2.390000104904175,2.4200000762939453,2.33899998664856,2.369999885559082,304600.0,,,,,
2025-01-31,2.4800000190734863,2.5999999046325684,2.359999895095825,2.5,2883500.0,,,,,
2025-02-03,2.400000095367432,2.505000114440918,2.369999885559082,2.390000104904175,544800.0,,,,,
2025-02-04,2.509999990463257,2.555000066757202,2.3299999237060547,2.380000114440918,703500.0,,,,,
2025-02-05,2.569999933242798,2.595000028610229,2.4600000381469727,2.490000009536743,643600.0,,,,,
2025-02-06,2.430000066757202,2.5999999046325684,2.390000104904175,2.5999999046325684,792500.0,,,,,
2025-02-07,2.490000009536743,2.5350000858306885,2.4049999713897705,2.4600000381469727,715200.0,,,,,
2025-02-10,2.390000104904175,2.5450000762939453,2.380000114440918,2.539999961853028,604000.0,,,,,
2025-02-11,2.200000047683716,2.369999885559082,2.184999942779541,2.369999885559082,412700.0,,,,,
2025-02-12,2.1700000762939453,2.2149999141693115,2.109999895095825,2.130000114440918,726100.0,,,,,
2025-02-13,2.200000047683716,2.240000009536743,2.140000104904175,2.190000057220459,388500.0,,,,,
2025-02-14,2.3299999237060547,2.3499999046325684,2.1700000762939453,2.180000066757202,473700.0,,,,,
2025-02-18,2.299999952316284,2.384999990463257,2.234999895095825,2.3499999046325684,423300.0,,,,,
2025-02-19,2.309999942779541,2.414999961853028,2.259999990463257,2.299999952316284,622100.0,,,,,
2025-02-20,2.309999942779541,2.3399999141693115,2.234999895095825,2.3299999237060547,354800.0,,,,,
2025-02-21,2.240000009536743,2.3350000381469727,2.220000028610229,2.289999961853028,371000.0,,,,,
2025-02-24,2.069999933242798,2.25,2.049999952316284,2.2300000190734863,495800.0,,,,,
2025-02-25,2.059999942779541,2.0899999141693115,2.0,2.069999933242798,510600.0,,,,,
2025-02-26,2.0999999046325684,2.130000114440918,2.049999952316284,2.069999933242798,636800.0,,,,,
2025-02-27,1.950000047683716,2.1700000762939453,1.940000057220459,2.1700000762939453,640700.0,,,,,
2025-02-28,1.9900000095367432,2.0169999599456787,1.7699999809265137,1.899999976158142,1102700.0,,,,,
2025-03-03,1.9600000381469729,2.0899999141693115,1.940000057220459,2.009999990463257,547600.0,,,,,
2025-03-04,1.9299999475479128,1.965000033378601,1.8600000143051147,1.8799999952316284,622300.0,,,,,
2025-03-05,1.850000023841858,1.9600000381469729,1.840000033378601,1.919999957084656,440000.0,,,,,
2025-03-06,1.8200000524520876,1.870000004768372,1.75,1.7719999551773071,680300.0,,,,,
2025-03-07,1.830000042915344,2.0269999504089355,1.8200000524520876,1.8799999952316284,1197700.0,,,,,
2025-03-10,1.659999966621399,1.830000042915344,1.6299999952316284,1.830000042915344,912700.0,,,,,
2025-03-11,1.649999976158142,1.6950000524520874,1.6100000143051147,1.6299999952316284,886500.0,,,,,
2025-03-12,1.590000033378601,1.690000057220459,1.5800000429153442,1.6699999570846558,3631500.0,,,,,
2025-03-13,1.559999942779541,1.6699999570846558,1.5399999618530271,1.5700000524520874,1095900.0,,,,,
2025-03-14,1.559999942779541,1.590000033378601,1.5399999618530271,1.559999942779541,945300.0,,,,,
2025-03-17,1.5800000429153442,1.6050000190734863,1.4950000047683716,1.559999942779541,1607000.0,,,,,
2025-03-18,1.5800000429153442,1.6200000047683716,1.5499999523162842,1.590000033378601,2128400.0,,,,,
2025-03-19,1.5499999523162842,1.6100000143051147,1.5399999618530271,1.590000033378601,1220700.0,,,,,
2025-03-20,1.5700000524520874,1.6399999856948853,1.5299999713897705,1.5499999523162842,746800.0,,,,,
2025-03-21,1.600000023841858,1.6200000047683716,1.5499999523162842,1.5800000429153442,2614900.0,,,,,
2025-03-24,1.7000000476837158,1.7549999952316284,1.590000033378601,1.6200000047683716,1372200.0,,,,,
2025-03-25,1.6699999570846558,1.774999976158142,1.649999976158142,1.6799999475479126,1112200.0,,,,,
2025-03-26,1.6200000047683716,1.6799999475479126,1.565000057220459,1.6699999570846558,649900.0,,,,,
2025-03-27,1.6200000047683716,1.6699999570846558,1.600000023841858,1.600000023841858,470900.0,,,,,
2025-03-28,1.590000033378601,1.6649999618530271,1.5800000429153442,1.6299999952316284,541500.0,,,,,
2025-03-31,1.5299999713897705,1.5700000524520874,1.465000033378601,1.5700000524520874,512500.0,,,,,
2025-04-01,1.4800000190734863,1.5299999713897705,1.4600000381469729,1.5199999809265137,756100.0,,,,,
2025-04-02,1.5399999618530271,1.5800000429153442,1.4600000381469729,1.4600000381469729,686200.0,,,,,
2025-04-03,1.4900000095367432,1.5850000381469729,1.4800000190734863,1.5299999713897705,805500.0,,,,,
2025-04-04,1.399999976158142,1.4600000381469729,1.340000033378601,1.4600000381469729,812300.0,,,,,
2025-04-07,1.3300000429153442,1.3960000276565552,1.2599999904632568,1.340000033378601,753400.0,,,,,
2025-04-08,1.2300000190734863,1.4199999570846558,1.2000000476837158,1.3799999952316284,947800.0,,,,,
2025-04-09,1.2100000381469729,1.2300000190734863,1.1100000143051147,1.1799999475479126,1392400.0,,,,,
2025-04-10,1.0800000429153442,1.2100000381469729,1.0499999523162842,1.2100000381469729,1362200.0,,,,,
2025-04-11,1.149999976158142,1.1699999570846558,1.090000033378601,1.1100000143051147,1761000.0,,,,,
2025-04-14,1.1799999475479126,1.190000057220459,1.1200000047683716,1.190000057220459,873900.0,,,,,
2025-04-15,1.1200000047683716,1.2300000190734863,1.1100000143051147,1.1799999475479126,516000.0,,,,,
2025-04-16,1.1299999952316284,1.1699999570846558,1.1050000190734863,1.159999966621399,756500.0,,,,,
2025-04-17,1.1399999856948853,1.149999976158142,1.0800000429153442,1.1200000047683716,665900.0,,,,,
2025-04-21,1.1299999952316284,1.1699999570846558,1.100000023841858,1.1299999952316284,449800.0,,,,,
2025-04-22,1.100000023841858,1.184999942779541,1.0950000286102295,1.1699999570846558,2248200.0,,,,,
2025-04-23,1.190000057220459,1.2000000476837158,1.1200000047683716,1.1699999570846558,1193000.0,,,,,
2025-04-24,1.2699999809265137,1.3300000429153442,1.190000057220459,1.190000057220459,1008600.0,,,,,
2025-04-25,1.340000033378601,1.3600000143051147,1.2599999904632568,1.2699999809265137,508800.0,,,,,
2025-04-28,1.3600000143051147,1.3899999856948853,1.3350000381469729,1.350000023841858,715600.0,,,,,
2025-04-29,1.3300000429153442,1.4900000095367432,1.2999999523162842,1.4900000095367432,431700.0,,,,,
2025-04-30,1.3799999952316284,1.399999976158142,1.2699999809265137,1.2999999523162842,440600.0,,,,,
2025-05-01,1.3799999952316284,1.39900004863739,1.3300000429153442,1.3799999952316284,280700.0,,,,,
2025-05-02,1.440000057220459,1.4550000429153442,1.3700000047683716,1.399999976158142,668900.0,,,,,
2025-05-05,1.2799999713897705,1.4500000476837158,1.2799999713897705,1.440000057220459,384000.0,,,,,
2025-05-06,1.2799999713897705,1.2799999713897705,1.2200000286102295,1.2699999809265137,1069900.0,,,,,
2025-05-07,1.25,1.3049999475479126,1.2000000476837158,1.2899999618530271,583300.0,,,,,
2025-05-08,1.309999942779541,1.3300000429153442,1.2450000047683716,1.2799999713897705,1061900.0,,,,,
2025-05-09,1.2599999904632568,1.3799999952316284,1.2599999904632568,1.2599999904632568,524100.0,,,,,
2025-05-12,1.25,1.350000023841858,1.2350000143051147,1.2999999523162842,430800.0,,,,,
2025-05-13,1.2200000286102295,1.2699999809265137,1.2200000286102295,1.2599999904632568,413800.0,,,,,
2025-05-14,1.1799999475479126,1.25,1.159999966621399,1.2200000286102295,478400.0,,,,,
2025-05-15,1.2200000286102295,1.2400000095367432,1.159999966621399,1.190000057220459,536300.0,,,,,
2025-05-16,1.309999942779541,1.3200000524520874,1.1799999475479126,1.2000000476837158,491200.0,,,,,
2025-05-19,1.2999999523162842,1.3350000381469729,1.274999976158142,1.2899999618530271,531100.0,,,,,
2025-05-20,1.350000023841858,1.378000020980835,1.2799999713897705,1.2999999523162842,489100.0,,,,,
2025-05-21,1.2899999618530271,1.3799999952316284,1.2699999809265137,1.350000023841858,641700.0,,,,,
2025-05-22,1.2599999904632568,1.3109999895095823,1.25,1.2799999713897705,464100.0,,,,,
2025-05-23,1.2599999904632568,1.284999966621399,1.2200000286102295,1.25,404300.0,,,,,
2025-05-27,1.2699999809265137,1.340000033378601,1.2699999809265137,1.3200000524520874,624000.0,,,,,
2025-05-28,1.409999966621399,1.559999942779541,1.350000023841858,1.3600000143051147,2811700.0,,,,,
2025-05-29,1.4600000381469729,1.4600000381469729,1.3799999952316284,1.440000057220459,792300.0,,,,,
2025-05-30,1.4600000381469729,1.475000023841858,1.3899999856948853,1.4500000476837158,750800.0,,,,,
2025-06-02,1.440000057220459,1.5299999713897705,1.4199999570846558,1.4700000286102295,646000.0,,,,,
2025-06-03,1.4700000286102295,1.5099999904632568,1.4199999570846558,1.4500000476837158,427800.0,,,,,
2025-06-04,1.6100000143051147,1.649999976158142,1.4700000286102295,1.4800000190734863,1689300.0,,,,,
2025-06-05,1.559999942779541,1.6299999952316284,1.534999966621399,1.6299999952316284,636600.0,,,,,
2025-06-06,1.5299999713897705,1.6449999809265137,1.5299999713897705,1.5499999523162842,736900.0,,,,,
2025-06-09,1.4900000095367432,1.5499999523162842,1.465000033378601,1.5499999523162842,786900.0,,,,,
2025-06-10,1.5099999904632568,1.5499999523162842,1.4500000476837158,1.5,299000.0,,,,,
2025-06-11,1.5700000524520874,1.590000033378601,1.4839999675750732,1.5299999713897705,846500.0,,,,,
2025-06-12,1.5299999713897705,1.5700000524520874,1.5149999856948853,1.5700000524520874,420500.0,,,,,
2025-06-13,1.4700000286102295,1.5499999523162842,1.4700000286102295,1.5,471100.0,,,,,
2025-06-16,1.440000057220459,1.534999966621399,1.440000057220459,1.4800000190734863,612200.0,,,,,
2025-06-17,1.399999976158142,1.4850000143051147,1.399999976158142,1.4299999475479126,522800.0,,,,,
2025-06-18,1.4199999570846558,1.4600000381469729,1.3700000047683716,1.4199999570846558,738100.0,,,,,
2025-06-20,1.4500000476837158,1.4500000476837158,1.399999976158142,1.4199999570846558,887100.0,,,,,
2025-06-23,1.3899999856948853,1.4600000381469729,1.343000054359436,1.4600000381469729,1474200.0,,,,,
2025-06-24,1.5199999809265137,1.5199999809265137,1.3899999856948853,1.4199999570846558,681400.0,,,,,
2025-06-25,1.6299999952316284,1.6299999952316284,1.5399999618530271,1.559999942779541,971900.0,,,,,
2025-06-26,1.559999942779541,1.6549999713897705,1.5499999523162842,1.649999976158142,994100.0,,,,,
2025-06-27,1.4700000286102295,1.6299999952316284,1.4149999618530271,1.6299999952316284,11556400.0,,,,,
2025-06-30,1.4199999570846558,1.4700000286102295,1.3849999904632568,1.4500000476837158,990100.0,,,,,
2025-07-01,1.409999966621399,1.465000033378601,1.3799999952316284,1.440000057220459,718900.0,,,,,
