Date,Close,High,Low,Open,Volume,"('Close', 'GOOG')","('High', 'GOOG')","('Low', 'GOOG')","('Open', 'GOOG')","('Volume', 'GOOG')"
2024-09-11,151.4869842529297,151.81554806620483,148.0520210302128,150.43160574548077,18991500.0,,,,,
2024-09-12,154.8622283935547,154.93193066114088,152.83112436992744,154.13541361945022,20980800.0,,,,,
2024-09-13,157.6798858642578,158.58094104280494,155.42973945471823,155.68064025177955,16733900.0,,,,,
2024-09-16,158.2971954345703,158.5461060421012,156.92320401946452,157.64006778453728,14157600.0,,,,,
2024-09-17,159.58155822753906,160.88584730457185,158.7153542251151,159.3923837460219,12064800.0,,,,,
2024-09-18,160.1092529296875,160.92568699517338,158.9642702393375,160.14908713362692,16756500.0,,,,,
2024-09-19,162.52867126464844,164.2710454691448,161.81379771037444,164.1017880837837,17548200.0,,,,,
2024-09-20,163.9225616455078,164.03208291554088,162.46891707891413,163.80308942085253,46362700.0,,,,,
2024-09-23,162.35940551757812,165.88397275654322,162.2399181046613,164.61950271655863,15648400.0,,,,,
2024-09-24,162.9269256591797,163.8329639111907,161.32394074881324,163.5342681455247,18774100.0,,,,,
2024-09-25,162.27975463867188,163.50139761204187,162.06567998392188,162.25983753751672,13607900.0,,,,,
2024-09-26,163.11610412597656,164.7788251915405,162.787540294966,164.31087202546163,18234500.0,,,,,
2024-09-27,164.56973266601562,166.2424198697135,163.11610320738927,163.19575642587947,13604300.0,,,,,
2024-09-30,166.4614715576172,166.63072895908564,163.92258015099264,164.06196949292544,14070100.0,,,,,
2024-10-01,167.68609619140625,169.69729815329652,165.1770730146529,168.12418129125342,18629500.0,,,,,
2024-10-02,166.58094787597656,168.14411392735968,165.52556923373535,167.02898397228472,12745000.0,,,,,
2024-10-03,166.4813690185547,167.17831564598703,164.64937549349344,165.09742671826152,11004300.0,,,,,
2024-10-04,167.8254852294922,168.8111767024193,166.23246646010332,168.60208510793254,11422100.0,,,,,
2024-10-07,163.67364501953125,169.15962888910855,163.41478347821553,168.4029461736727,14034700.0,,,,,
2024-10-08,164.97793579101562,165.37620184985647,163.59399352017417,164.70910810033513,11723900.0,,,,,
2024-10-09,162.3494415283203,165.5354940563339,160.41789291037858,164.13661774956313,19666400.0,,,,,
2024-10-10,162.4689178466797,163.5950013001064,160.9356352512682,161.40358838977565,12900500.0,,,,,
2024-10-11,163.8031005859375,164.54983242552584,161.79189857746948,162.61828363635632,10946000.0,,,,,
2024-10-14,165.6251220703125,166.88957700087903,164.0619561840233,164.1913945597103,9981800.0,,,,,
2024-10-15,166.17271423339844,168.35317356937637,165.32642728967718,166.41167388401854,14829300.0,,,,,
2024-10-16,166.01341247558594,166.55105266505137,164.49605145370796,165.30649971580135,9968500.0,,,,,
2024-10-17,163.79312133789062,167.19821643099235,163.65373201334134,166.65062527959674,15113400.0,,,,,
2024-10-18,164.33078002929688,165.64502008827174,164.03208427288982,164.15155649853372,13091300.0,,,,,
2024-10-21,165.0775146484375,165.4956826376428,163.58901891443685,163.8628296926184,11384000.0,,,,,
2024-10-22,166.0930633544922,166.74022480209356,163.95242319647124,163.98229125145,11958600.0,,,,,
2024-10-23,163.7632598876953,166.86967454799074,162.91995064208177,165.704759555194,12754300.0,,,,,
2024-10-24,163.81304931640625,164.33078763866595,162.06072409253227,163.87278543199432,12764400.0,,,,,
2024-10-25,166.26231384277344,166.67051564133874,164.50997366436278,164.64439509849527,14566400.0,,,,,
2024-10-28,167.60643005371094,169.86256206708674,165.06753901516458,169.84662534790536,20858300.0,,,,,
2024-10-29,170.3942413330078,171.11110508314272,167.9250524115973,168.6468840430168,28916100.0,,,,,
2024-10-30,175.3724365234375,182.98909414615085,174.97915355569205,181.61511808403745,49698300.0,,,,,
2024-10-31,171.93748474121094,177.64251131508703,171.80804637049553,173.95863755379753,32801900.0,,,,,
2024-11-01,171.89764404296875,173.0625589507953,169.56784461190855,170.79248043711254,21752900.0,,,,,
2024-11-04,169.9362335205078,171.1708355365351,168.74644878064225,170.49380601285034,16194000.0,,,,,
2024-11-05,170.66305541992188,171.34705817597293,169.6275788891059,170.08558104548533,12518300.0,,,,,
2024-11-06,177.55288696289062,177.86153363431225,174.27721540294266,174.5858772666596,27061500.0,,,,,
2024-11-07,181.48568725585935,181.78438300082172,178.11046028006697,178.32950281355292,16730400.0,,,,,
2024-11-08,179.0762481689453,181.55540329027707,178.7875185486928,181.2069223626605,15021500.0,,,,,
2024-11-11,181.17706298828125,181.29156734251112,179.20569513512734,179.28534835646568,12503400.0,,,,,
2024-11-12,182.52117919921875,183.22309374945087,180.20133049340728,180.5896304369029,14065800.0,,,,,
2024-11-13,179.70350646972656,181.8192466194637,179.33510844230398,181.3562613464338,13969700.0,,,,,
2024-11-14,176.57717895507812,179.6586932804585,175.26292374510342,178.96671454665437,17925800.0,,,,,
2024-11-15,173.13226318359375,175.11359710727302,171.99224833661086,174.8746374525842,21708900.0,,,,,
2024-11-18,176.02957153320312,176.13909280002633,173.65993786500815,174.19261017148003,18662800.0,,,,,
2024-11-19,178.7974395751953,179.38486486474858,174.3528880122025,174.471372723143,15392900.0,,,,,
2024-11-20,176.55726623535156,178.32950846808063,174.56598146219105,178.05072981522193,15729800.0,,,,,
2024-11-21,168.5025177001953,174.8148865873952,164.58963534340768,174.69043129296793,38839400.0,,,,,
2024-11-22,165.84417724609375,167.53178337066268,164.98792409496505,166.43160267043936,24497000.0,,,,,
2024-11-25,168.69168090820312,169.7172065350398,166.6705280950971,167.257968644597,21395700.0,,,,,
2024-11-26,169.87649536132812,170.74768243022393,168.6916785168623,168.75142982025878,14937500.0,,,,,
2024-11-27,170.07562255859375,170.39422019006713,168.93062481450642,169.93621805397308,12433400.0,,,,,
2024-11-29,169.7470703125,170.1254040760573,168.01464714823365,169.3189362005132,9250700.0,,,,,
2024-12-02,172.22622680664062,172.84353545661656,169.5280442738957,169.57782943487248,16593400.0,,,,,
2024-12-03,172.2660675048828,173.56040577757184,171.75828011299862,172.36562263829046,15721500.0,,,,,
2024-12-04,175.32266235351562,175.66117711522332,171.99722046364053,172.02708851953844,18239800.0,,,,,
2024-12-05,173.55043029785156,176.93562368996317,173.25173452909203,176.54732374826511,16145500.0,,,,,
2024-12-06,175.72093200683594,176.06841023086653,172.7937409307028,173.1223047445848,13319500.0,,,,,
2024-12-09,176.52830505371094,177.4652578397127,174.8337806994744,175.14776627345978,19887800.0,,,,,
2024-12-10,185.9278717041016,187.4230296378457,182.08033134621863,183.9393165192724,34317400.0,,,,,
2024-12-11,196.07501220703125,196.25442385309117,185.65873341528825,186.0973154961447,41664500.0,,,,,
2024-12-12,193.00494384765625,196.07001433446632,192.65606760610345,195.6663229401296,25197800.0,,,,,
2024-12-13,190.76222229003903,193.7126587699419,190.6425993125333,192.08793082002455,18883200.0,,,,,
2024-12-16,197.52032470703125,199.992314777292,193.4833954424774,193.73757714576848,32248600.0,,,,,
2024-12-17,196.48367309570312,202.2250890040401,196.0550684770214,197.88912513239245,24129500.0,,,,,
2024-12-18,189.5361785888672,198.04861948645635,188.6689918668289,196.1946230669197,27638400.0,,,,,
2024-12-19,189.08763122558597,193.97182278625917,188.90821957957144,192.6560765440225,26981200.0,,,,,
2024-12-20,192.3371124267578,193.5083072410875,185.76837404956785,186.4063074568899,45319700.0,,,,,
2024-12-23,195.3573303222656,195.85571627268868,191.0114042261952,193.40365070441305,15235900.0,,,,,
2024-12-24,196.9322509765625,197.03191905065805,194.56789854953635,195.5367610534217,6809800.0,,,,,
2024-12-26,196.46376037597656,197.52033622530104,195.23771990822092,196.1049218602123,7907900.0,,,,,
2024-12-27,193.4136199951172,196.1647202757909,191.3523024429326,195.83578371138285,14693000.0,,,,,
2024-12-30,192.06797790527344,193.1544556150159,189.74549757657897,190.24887224804684,12209500.0,,,,,
2024-12-31,189.82525634765625,192.6261831490538,188.9680318453128,191.8237890140024,14355200.0,,,,,
2025-01-02,190.0146484375,192.57634453093496,188.10084805074,190.86688422631917,17545200.0,,,,,
2025-01-03,192.50656127929688,193.87213391074388,190.7323085199097,192.10286987789056,12875000.0,,,,,
2025-01-06,197.32098388671875,198.9158098969417,194.43033607710257,194.5200419032114,19483300.0,,,,,
2025-01-07,196.07501220703125,201.48747646329343,195.30749356553247,197.62997397768044,16966800.0,,,,,
2025-01-08,194.7592620849609,197.00199887323063,193.12455676767007,193.32390810694315,14335300.0,,,,,
2025-01-10,192.5464324951172,196.98206455558247,190.98150846908007,194.78916934463103,20753800.0,,,,,
2025-01-13,191.6692657470703,191.86863229863644,188.0509940210385,190.73231291855885,13169100.0,,,,,
2025-01-14,190.43328857421875,192.6461235720949,189.0278364413317,191.87860489385017,13651200.0,,,,,
2025-01-15,196.34413146972656,197.16149175688608,192.7059199913067,193.72263162353136,12894900.0,,,,,
2025-01-16,193.7824249267578,196.34412075053376,193.67277941152807,195.1928504453873,13449600.0,,,,,
2025-01-17,196.91229248046875,198.16821960282297,194.67951794230683,197.41067843197104,22109100.0,,,,,
2025-01-21,198.98558044433597,203.18198165088893,198.79619134868744,199.8627293790569,19005200.0,,,,,
2025-01-22,199.38429260253903,201.4675423346555,198.5569700561532,199.9026182769261,15477400.0,,,,,
2025-01-23,198.9357452392578,201.28812762165109,196.18466016542132,199.33444793070095,15170800.0,,,,,
2025-01-24,201.2482452392578,201.91609581228664,199.1390785263405,199.20487496402947,12732400.0,,,,,
2025-01-27,193.14450073242188,198.0286770954344,192.077947468968,193.56314311700584,24970200.0,,,,,
2025-01-28,196.4338531494141,196.59332510027124,191.98824361312452,194.0216516747315,15939200.0,,,,,
2025-01-29,196.54347229003903,197.81935429110533,194.5599059799904,196.73286138104572,12287800.0,,,,,
2025-01-30,201.97589111328125,202.5819301203944,198.82808076772176,199.11514547234088,14571500.0,,,,,
2025-01-31,204.93630981445312,206.411527975635,202.92282630706868,203.0573850388532,17060300.0,,,,,
2025-02-03,201.98587036132807,204.55754385594432,201.00903809438392,201.562239234334,16719500.0,,,,,
2025-02-04,207.0395050048828,208.02629948497267,203.6006296665919,203.83986040606996,28285400.0,,,,,
2025-02-05,192.67601013183597,193.92197499920485,189.29695401991276,192.47665879496333,43666400.0,,,,,
2025-02-06,192.68597412109372,193.2042997692843,189.8750852637993,190.37347121526227,20816600.0,,,,,
2025-02-07,186.5359039306641,192.39193919392628,184.50249582506203,192.11783298882085,29565700.0,,,,,
2025-02-10,187.5924835205078,189.37671388134663,187.00439170282647,188.44970803135288,16606000.0,,,,,
2025-02-11,186.46612548828125,188.19053660602077,185.47931583791075,186.2318834848387,13028100.0,,,,,
2025-02-12,184.83140563964844,186.22689542176803,183.03722839190223,184.6320543020691,17632300.0,,,,,
2025-02-13,187.2735290527344,187.38317458159915,184.28321303955016,185.32981147653763,12729300.0,,,,,
2025-02-14,186.2667694091797,187.5426362882782,185.509228202694,186.2269052233785,12714200.0,,,,,
2025-02-18,185.20022583007807,187.173829973565,182.98739095029217,186.83493117095733,19796000.0,,,,,
2025-02-19,186.5259552001953,186.75520850886727,184.9012119211152,185.58399832945472,13120500.0,,,,,
2025-02-20,186.0375061035156,186.5159523550358,184.00409812740568,185.89795864642505,12063800.0,,,,,
2025-02-21,180.99383544921875,186.8648210730536,180.5452911558963,186.68539423000573,19520800.0,,,,,
2025-02-24,180.6051025390625,184.49250685544607,180.2961056843669,183.20667779988293,18734000.0,,,,,
2025-02-25,176.7974395751953,180.17649594747144,176.19938551849802,179.57345316387003,20832500.0,,,,,
2025-02-26,174.1360626220703,177.50515679618596,173.029645111073,176.37382606939352,23637200.0,,,,,
2025-02-27,169.66055297851562,176.01994740253818,169.20402365784025,175.3720517468169,25930500.0,,,,,
2025-02-28,171.6640625,171.94315742282225,167.84642419410588,169.75026222513335,30049800.0,,,,,
2025-03-03,168.1155548095703,174.43508509945715,167.0988431977501,173.16918050892346,24122000.0,,,,,
2025-03-04,172.0528106689453,174.5995557564392,166.99916947110347,167.39788738556237,30711400.0,,,,,
2025-03-05,174.4251251220703,175.18266631177056,170.37821831917367,171.76374589997425,18848000.0,,,,,
2025-03-06,173.64764404296875,176.15949834739462,171.95112715118205,171.99299899435542,19082400.0,,,,,
2025-03-07,175.18267822265625,176.32895993375635,171.69397623813677,172.68277843809483,16395300.0,,,,,
2025-03-10,167.4588623046875,170.09333760834892,165.21856474391475,169.80395112078375,28990700.0,,,,,
2025-03-11,165.63267517089844,168.30208065925785,162.89841848850494,166.33120734425228,23705900.0,,,,,
2025-03-12,168.64637756347656,169.1752673518877,165.13373869034936,168.11748777506543,19880100.0,,,,,
2025-03-13,164.3852996826172,167.76820552881753,163.72669229913674,167.62849908664165,15206200.0,,,,,
2025-03-14,167.2692413330078,167.89792789698524,164.16574856488666,164.9690719773977,18611100.0,,,,,
2025-03-17,166.22146606445312,168.1075107039109,165.46304658969382,166.97487590206185,17839100.0,,,,,
2025-03-18,162.32962036132812,166.0917361122214,158.4677229909182,165.61274474870302,24616800.0,,,,,
2025-03-19,165.93206787109375,167.78118741272533,162.70883071557313,163.57201100984685,24955700.0,,,,,
2025-03-20,164.70465087890625,166.68050364483307,162.7986437263556,163.48220798963953,19981500.0,,,,,
2025-03-21,165.90211486816406,166.1216557270406,162.68885163572668,163.0381253367192,29882100.0,,,,,
2025-03-24,169.5744171142578,170.14323170803982,167.0896371412489,168.91081531503914,18742800.0,,,,,
2025-03-25,172.42843627929688,172.54819553776656,170.19313314600385,170.82180453881222,13841600.0,,,,,
2025-03-26,166.79025268554688,171.58021155127406,166.5118295600408,170.94155138430105,22498000.0,,,,,
2025-03-27,163.73666381835938,167.08963361496558,163.50714935773365,166.36116540619523,21571200.0,,,,,
2025-03-28,155.7334442138672,163.46722744812823,155.01395983965068,162.02026459805788,34866500.0,,,,,
2025-03-31,155.90309143066406,156.8012173569281,151.89151406467764,154.4860645445433,33591600.0,,,,,
2025-04-01,158.5475616455078,159.74504769962883,154.93014665745514,154.97505067146278,20111400.0,,,,,
2025-04-02,158.527587890625,159.93962031962053,156.20246156153843,156.63156970946335,17113300.0,,,,,
2025-04-03,152.31063842773438,154.36332590944218,151.8615678363665,152.51521130834698,28416100.0,,,,,
2025-04-04,147.4308624267578,152.7696585204793,147.23126874135036,149.58633109667096,39832200.0,,,,,
2025-04-07,148.92771911621094,154.60579993715052,142.3614860124179,143.08995421575065,47823000.0,,,,,
2025-04-08,146.27328491210938,154.11683856421288,144.90615649348965,153.25364308480528,35304400.0,,,,,
2025-04-09,160.7229766845703,161.53127930904452,145.50488757744728,146.02380373183385,46479500.0,,,,,
2025-04-10,155.0448760986328,159.6951284840176,151.88151129987415,158.42778175519828,35270500.0,,,,,
2025-04-11,159.0664520263672,159.52549618373823,155.2594476417932,155.2594476417932,22582000.0,,,,,
2025-04-14,161.1321258544922,163.686766627887,159.5853661782517,161.9703645032261,18255900.0,,,,,
2025-04-15,158.34796142578125,161.7109201959518,157.3151386924203,161.2319288394032,15690800.0,,,,,
2025-04-16,155.17462158203125,157.84900646503428,153.58795225695732,155.1446855741514,16921500.0,,,,,
2025-04-17,153.03909301757812,156.74133649905758,150.5842338964966,156.2822923546128,19513400.0,,,,,
2025-04-21,149.5464324951172,150.74391856133738,148.0894807095273,150.64911612185406,16147800.0,,,,,
2025-04-22,153.5779571533203,154.28647817349793,150.55429866627406,150.75389234645476,15910300.0,,,,,
2025-04-23,157.38998413085938,159.68517460141064,156.0228556241092,157.57958900662848,18575700.0,,,,,
2025-04-24,161.1321258544922,161.3716291370705,157.7591936190999,158.19328094694924,30787500.0,,,,,
2025-04-25,163.5071563720703,167.8879698596393,162.65892887309212,166.75035587414118,35148100.0,,,,,
2025-04-28,162.08013916015625,164.60484399235878,160.04441449921725,163.91628536051073,20871200.0,,,,,
2025-04-29,161.7209014892578,162.33959932204192,159.0564900529909,161.70593348449245,15955200.0,,,,,
2025-04-30,160.5533447265625,161.03632552341878,156.82615942714932,159.5255011706688,20639500.0,,,,,
2025-05-01,162.44935607910156,163.59695884625,160.59324751027046,162.17993201602457,21904300.0,,,,,
2025-05-02,165.46304321289062,166.3511802953172,163.31754813877285,164.60983654805946,16844900.0,,,,,
2025-05-05,165.70254516601562,166.75035109742606,164.12584947218224,164.1707534829321,15309300.0,,,,,
2025-05-06,164.8543243408203,166.39111049603875,162.7886636287067,163.61692872306404,10691900.0,,,,,
2025-05-07,152.4802703857422,166.64058037151528,149.1771989680043,165.7225072906682,78729800.0,,,,,
2025-05-08,155.42410278320312,157.08063299058793,153.7775613966295,155.59374524152167,38387500.0,,,,,
2025-05-09,154.0569610595703,156.10265920444155,153.5081089022484,155.22451097958617,22871000.0,,,,,
2025-05-12,159.24609375,160.10429487952555,157.55962750025756,158.7671023741996,31884900.0,,,,,
2025-05-13,160.5533447265625,161.72089473004775,157.25027318025747,159.58537318722793,24944300.0,,,,,
2025-05-14,166.46095275878906,167.98775006260223,160.59325160571225,160.97246133997135,31769200.0,,,,,
2025-05-15,165.05389404296875,167.15947947237044,163.49716078272107,166.79025857078503,22717600.0,,,,,
2025-05-16,167.0796356201172,170.29289879987024,166.6006443117216,168.57649678235524,36271400.0,,,,,
2025-05-19,167.51873779296875,167.59857222526293,165.06887289763344,165.36824821202137,21374700.0,,,,,
2025-05-20,164.9740753173828,169.32493740245835,163.91628057612473,167.4089568284216,33563300.0,,,,,
2025-05-21,169.70416259765625,174.1648107504269,164.5449821761113,164.60485419531173,45567600.0,,,,,
2025-05-22,171.62013244628906,177.75727288119202,171.52035082957954,172.98727611426764,45024100.0,,,,,
2025-05-23,169.23513793945312,170.84676411617667,168.90582662036127,169.92369658602146,24963600.0,,,,,
2025-05-27,173.61595153808594,173.92530044273832,170.8517585839039,170.94156660908797,24341300.0,,,,,
2025-05-28,173.0172119140625,176.1107161118287,172.65297018501624,173.61594729418155,25999200.0,,,,,
2025-05-29,172.5980987548828,175.0329804174553,171.42055991285764,174.63382348309548,21174700.0,,,,,
2025-05-30,172.48831176757812,173.0770735186819,168.17234979116824,172.04923004578563,36258300.0,,,,,
2025-06-02,170.01348876953125,170.70404207052297,168.29708672339368,168.65633401739595,24742900.0,,,,,
2025-06-03,167.35906982421875,169.4446927986556,166.33121111323524,168.51165174308437,25386700.0,,,,,
2025-06-04,169.03555297851562,169.225157842239,167.44388927750356,167.92787503026992,18508700.0,,,,,
2025-06-05,169.4546661376953,171.999333247985,168.9956372255751,171.26087623375113,25375400.0,,,,,
2025-06-06,174.55398559570312,175.4620851142868,171.93947270561807,171.93947270561807,22258100.0,,,,,
2025-06-09,177.47137451171875,177.75610840952234,175.5031325772629,175.71293650196031,18817600.0,,,,,
2025-06-10,179.8492431640625,182.2820814822952,176.3174115528641,177.6012524442818,32908000.0,,,,,
2025-06-11,178.63034057617188,181.587704115862,177.84105272420047,181.06816418757248,18994400.0,,,,,
2025-06-12,176.8119659423828,177.97093371422645,175.95273331776258,177.32150502104858,17345900.0,,,,,
2025-06-13,175.7229461669922,178.18374417661255,173.41501140826213,173.4249969901244,20873200.0,,,,,
2025-06-16,177.78109741210938,178.08581772153445,175.66299550545116,175.74791106095938,18132500.0,,,,,
2025-06-17,177.0717315673828,178.5554060908411,175.78289022905207,176.84194122313968,17656100.0,,,,,
2025-06-18,173.8246307373047,177.66520741745524,172.68564937270733,177.12168687013792,32531800.0,,,,,
2025-06-20,167.58021545410156,175.2084072749372,166.1215277486504,174.70885376714864,55402600.0,,,,,
2025-06-23,165.86175537109375,168.32955099660168,163.18415580302408,167.17059840849774,36975600.0,,,,,
2025-06-24,167.5902099609375,169.09885600930554,166.7609493398623,167.5352511496685,27310300.0,,,,,
2025-06-25,171.3368682861328,173.2051935344053,168.41048297188135,168.49939276403427,23627400.0,,,,,
2025-06-26,174.27423095703125,174.4940357220232,170.70742680723183,173.23016594590123,25909100.0,,,,,
2025-06-27,178.11080932617188,178.6802923892228,172.55577684017305,174.47406045255778,74053100.0,,,,,
2025-06-30,177.23159790039062,181.4178588533872,175.34328619730314,180.6235705829387,43964600.0,,,,,
2025-07-01,176.7520294189453,177.06175016091655,174.50403858767385,176.64711220363492,25778500.0,,,,,
2025-07-02,179.59947204589844,179.77431882306013,175.93275111969743,176.38734664225254,19325900.0,,,,,
2025-07-03,180.38877868652344,180.60858345440707,178.03088546799643,179.65943481772604,13287400.0,,,,,
2025-07-07,177.4014434814453,180.1789598314395,176.48226683459202,179.9741410589373,20991400.0,,,,,
2025-07-08,175.0035858154297,178.63033385947716,173.76468764691197,178.62034827773374,24108600.0,,,,,
2025-07-09,177.50135803222656,180.11901356387378,173.72473469070374,175.95273909172283,31288000.0,,,,,
2025-07-10,178.54042053222656,179.4296251657738,175.5830723051054,176.512234511381,24693700.0,,,,,
2025-07-11,181.1480865478516,182.4469286884025,177.38245509455163,177.75112886809936,23975700.0,,,,,
