Date,Close,High,Low,Open,Volume,"('Close', 'GRI')","('High', 'GRI')","('Low', 'GRI')","('Open', 'GRI')","('Volume', 'GRI')"
2024-06-03,63.86899948120117,81.7699966430664,59.66999816894531,66.74199676513672,10981.0,,,,,
2024-06-04,64.08999633789062,64.08999633789062,59.89099884033203,61.880001068115234,1463.0,,,,,
2024-06-05,63.64799880981445,64.08999633789062,58.7859992980957,64.08999633789062,2608.0,,,,,
2024-06-06,62.10100173950195,66.30000305175781,60.11199951171875,64.75299835205078,2615.0,,,,,
2024-06-07,61.4379997253418,64.08999633789062,59.66999816894531,62.321998596191406,1708.0,,,,,
2024-06-10,58.56499862670898,61.65900039672852,55.02899932861328,59.66999816894531,1429.0,,,,,
2024-06-11,57.902000427246094,59.66999816894531,55.69200134277344,59.22800064086914,872.0,,,,,
2024-06-12,55.47100067138672,59.66999816894531,55.25,59.66999816894531,607.0,,,,,
2024-06-13,57.23899841308594,58.34400177001953,55.25,57.459999084472656,660.0,,,,,
2024-06-14,50.38800048828125,59.44900131225586,45.30500030517578,53.040000915527344,8429.0,,,,,
2024-06-17,48.619998931884766,55.25,45.5260009765625,51.7140007019043,8818.0,,,,,
2024-06-18,49.97999954223633,54.22999954223633,43.34999847412109,51.34000015258789,21465.0,,,,,
2024-06-20,42.66999816894531,49.94599914550781,42.5,47.77000045776367,26000.0,,,,,
2024-06-21,45.220001220703125,51.0,41.81999969482422,42.15999984741211,14741.0,,,,,
2024-06-24,45.560001373291016,51.0,42.5,47.93999862670898,31647.0,,,,,
2024-06-25,50.4900016784668,59.33000183105469,43.68999862670898,44.540000915527344,45382.0,,,,,
2024-06-26,31.11000061035156,35.869998931884766,29.75,34.0,45535.0,,,,,
2024-06-27,33.31999969482422,34.68000030517578,28.899999618530277,34.5099983215332,42359.0,,,,,
2024-06-28,32.63999938964844,33.31999969482422,29.767000198364254,29.920000076293945,7029.0,,,,,
2024-07-01,32.29999923706055,38.93000030517578,32.29999923706055,32.63999938964844,13494.0,,,,,
2024-07-02,27.8799991607666,34.16999816894531,27.200000762939453,34.0,18306.0,,,,,
2024-07-03,27.200000762939453,28.729999542236328,27.200000762939453,28.729999542236328,3241.0,,,,,
2024-07-05,26.690000534057617,27.625,24.81999969482422,27.200000762939453,4453.0,,,,,
2024-07-08,27.8799991607666,29.75,26.520000457763672,27.8799991607666,6153.0,,,,,
2024-07-09,30.940000534057617,32.97999954223633,27.40399932861328,28.049999237060547,61088.0,,,,,
2024-07-10,27.540000915527344,29.75,25.670000076293945,28.899999618530277,19835.0,,,,,
2024-07-11,28.049999237060547,31.280000686645508,27.540000915527344,29.06999969482422,20759.0,,,,,
2024-07-12,29.57999992370605,30.43000030517578,26.350000381469727,28.049999237060547,7988.0,,,,,
2024-07-15,28.899999618530277,29.75,28.049999237060547,28.21999931335449,3447.0,,,,,
2024-07-16,29.239999771118164,31.790000915527344,28.049999237060547,29.40999984741211,5588.0,,,,,
2024-07-17,29.40999984741211,30.26000022888184,28.38999938964844,29.239999771118164,2647.0,,,,,
2024-07-18,29.75,31.280000686645508,27.200000762939453,27.709999084472656,50976.0,,,,,
2024-07-19,28.38999938964844,29.57999992370605,26.350000381469727,29.40999984741211,10982.0,,,,,
2024-07-22,27.540000915527344,28.645000457763672,26.520000457763672,28.645000457763672,3741.0,,,,,
2024-07-23,26.520000457763672,43.68999862670898,25.84000015258789,29.06999969482422,382841.0,,,,,
2024-07-24,22.780000686645508,32.97999954223633,22.100000381469727,28.049999237060547,476618.0,,,,,
2024-07-25,21.59000015258789,23.96999931335449,19.549999237060547,20.059999465942383,61476.0,,,,,
2024-07-26,21.420000076293945,22.270000457763672,19.88999938964844,21.420000076293945,30659.0,,,,,
2024-07-29,13.888999938964844,20.399999618530277,13.583000183105469,19.3799991607666,67318.0,,,,,
2024-07-30,13.395999908447266,15.130000114440918,11.916999816894531,13.565999984741213,42082.0,,,,,
2024-07-31,13.005000114440918,13.600000381469728,12.256999969482422,12.920000076293944,16265.0,,,,,
2024-08-01,11.729999542236328,13.260000228881836,11.220000267028809,13.260000228881836,13212.0,,,,,
2024-08-02,9.163000106811523,11.5600004196167,7.836999893188477,11.373000144958496,43571.0,,,,,
2024-08-05,8.295999526977539,8.329999923706055,6.800000190734863,7.701000213623047,12541.0,,,,,
2024-08-06,8.550999641418457,9.18000030517578,8.279000282287598,8.482999801635742,8882.0,,,,,
2024-08-07,7.820000171661377,8.15999984741211,7.820000171661377,8.109000205993652,9506.0,,,,,
2024-08-08,8.670000076293945,9.128999710083008,7.989999771118164,8.12600040435791,10300.0,,,,,
2024-08-09,8.84000015258789,8.84000015258789,8.36400032043457,8.414999961853027,5629.0,,,,,
2024-08-12,8.63599967956543,8.890999794006348,8.517000198364258,8.84000015258789,3865.0,,,,,
2024-08-13,8.73799991607666,9.18000030517578,8.619000434875488,8.97599983215332,4624.0,,,,,
2024-08-14,8.074999809265137,9.18000030517578,8.074999809265137,8.87399959564209,5741.0,,,,,
2024-08-15,8.15999984741211,8.619000434875488,8.142999649047852,8.619000434875488,7347.0,,,,,
2024-08-16,8.347000122070312,8.585000038146973,7.989999771118164,8.006999969482422,4653.0,,,,,
2024-08-19,8.432000160217285,8.585000038146973,8.347000122070312,8.585000038146973,6718.0,,,,,
2024-08-20,8.347000122070312,9.638999938964844,7.497000217437744,9.07800006866455,115235.0,,,,,
2024-08-21,8.517000198364258,9.18000030517578,8.006999969482422,8.329999923706055,16047.0,,,,,
2024-08-22,8.5,9.18000030517578,8.006999969482422,8.211000442504883,13553.0,,,,,
2024-08-23,8.652999877929688,8.755000114440918,8.347000122070312,8.63599967956543,6659.0,,,,,
2024-08-26,8.63599967956543,9.163000106811523,8.15999984741211,8.755000114440918,3424.0,,,,,
2024-08-27,9.894000053405762,10.199999809265137,8.5,8.5,56918.0,,,,,
2024-08-28,9.07800006866455,10.097999572753906,8.585000038146973,9.859999656677246,13994.0,,,,,
2024-08-29,9.027000427246094,10.18299961090088,7.989999771118164,9.07800006866455,297359.0,,,,,
2024-08-30,8.63599967956543,8.84000015258789,8.329999923706055,8.772000312805176,19718.0,,,,,
2024-09-03,8.585000038146973,9.010000228881836,8.380999565124512,8.5,10176.0,,,,,
2024-09-04,8.60200023651123,8.755000114440918,8.329999923706055,8.670000076293945,7188.0,,,,,
2024-09-05,8.329999923706055,8.772000312805176,8.194000244140625,8.720999717712402,5218.0,,,,,
2024-09-06,8.720999717712402,9.18000030517578,8.329999923706055,8.329999923706055,7229.0,,,,,
2024-09-09,8.84000015258789,9.230999946594238,8.670000076293945,8.670000076293945,5335.0,,,,,
2024-09-10,8.84000015258789,9.060999870300291,8.619000434875488,8.993000030517578,11653.0,,,,,
2024-09-11,8.958999633789062,9.4350004196167,8.73799991607666,9.060999870300291,8124.0,,,,,
2024-09-12,8.567999839782715,9.07800006866455,8.517000198364258,8.907999992370605,5353.0,,,,,
2024-09-13,8.534000396728516,8.907999992370605,8.534000396728516,8.87399959564209,3512.0,,,,,
2024-09-16,8.63599967956543,8.942000389099121,8.567999839782715,8.907999992370605,3300.0,,,,,
2024-09-17,8.244999885559082,8.687000274658203,8.15999984741211,8.585000038146973,6935.0,,,,,
2024-09-18,8.041000366210938,8.687000274658203,7.820000171661377,8.244999885559082,2894.0,,,,,
2024-09-19,7.820000171661377,8.449000358581543,7.769000053405762,7.989999771118164,4076.0,,,,,
2024-09-20,7.497000217437744,8.211000442504883,7.497000217437744,8.02400016784668,5265.0,,,,,
2024-09-23,7.139999866485596,7.513999938964844,6.73199987411499,7.394999980926514,16812.0,,,,,
2024-09-24,7.820000171661377,10.029999732971191,7.1570000648498535,7.224999904632568,240206.0,,,,,
2024-09-25,7.973000049591064,8.057999610900879,6.800000190734863,8.006999969482422,171835.0,,,,,
2024-09-26,8.449000358581543,8.670000076293945,6.885000228881836,7.973000049591064,200565.0,,,,,
2024-09-27,7.581999778747559,8.15999984741211,7.480000019073486,8.057999610900879,37335.0,,,,,
2024-09-30,6.13700008392334,7.650000095367432,5.796999931335449,7.394999980926514,110482.0,,,,,
2024-10-01,5.695000171661377,6.13700008392334,5.133999824523926,6.13700008392334,40012.0,,,,,
2024-10-02,5.541999816894531,5.78000020980835,5.355000019073486,5.473999977111816,14424.0,,,,,
2024-10-03,6.392000198364258,6.545000076293945,5.78000020980835,5.78000020980835,31771.0,,,,,
2024-10-04,6.085999965667725,6.460000038146973,5.644000053405762,6.392000198364258,20982.0,,,,,
2024-10-07,5.881999969482422,6.25600004196167,5.440000057220459,5.9670000076293945,9706.0,,,,,
2024-10-08,6.715000152587891,7.123000144958496,5.541999816894531,6.715000152587891,622635.0,,,,,
2024-10-09,7.309999942779541,8.15999984741211,6.816999912261963,7.480000019073486,239524.0,,,,,
2024-10-10,6.511000156402588,7.224999904632568,5.440000057220459,6.800000190734863,85576.0,,,,,
2024-10-11,6.868000030517578,6.96999979019165,6.408999919891357,6.511000156402588,23912.0,,,,,
2024-10-14,6.238999843597412,6.646999835968018,6.171000003814697,6.646999835968018,15147.0,,,,,
2024-10-15,6.289999961853027,6.375,6.034999847412109,6.375,20053.0,,,,,
2024-10-16,7.888000011444092,9.333000183105469,6.460000038146973,6.96999979019165,932324.0,,,,,
2024-10-17,8.312999725341797,9.18000030517578,7.1570000648498535,7.650000095367432,277012.0,,,,,
2024-10-18,9.859999656677246,11.050000190734863,7.173999786376953,8.109000205993652,1315576.0,,,,,
2024-10-21,22.440000534057617,30.43000030517578,17.68000030517578,28.38999938964844,6892312.0,,,,,
2024-10-22,16.489999771118164,17.68000030517578,15.11299991607666,17.170000076293945,495353.0,,,,,
2024-10-23,13.70199966430664,15.946000099182127,12.137999534606934,15.946000099182127,181641.0,,,,,
2024-10-24,13.991000175476074,14.619999885559082,12.75,13.208999633789062,128129.0,,,,,
2024-10-25,12.189000129699709,13.770000457763672,12.086999893188477,13.770000457763672,87700.0,,,,,
2024-10-28,11.491999626159668,12.392999649047852,11.220000267028809,12.392999649047852,51382.0,,,,,
2024-10-29,10.437999725341797,11.390000343322754,9.859999656677246,11.220000267028809,59865.0,,,,,
2024-10-30,14.059000015258787,15.640000343322754,10.710000038146973,11.237000465393066,830953.0,,,,,
2024-10-31,14.925999641418455,18.8700008392334,12.40999984741211,13.43000030517578,444624.0,,,,,
2024-11-01,18.700000762939453,22.950000762939453,15.623000144958496,15.895000457763672,1981359.0,,,,,
2024-11-04,17.68000030517578,21.07999992370605,16.149999618530273,20.399999618530277,238341.0,,,,,
2024-11-05,16.829999923706055,17.510000228881836,15.470000267028809,17.510000228881836,74194.0,,,,,
2024-11-06,16.149999618530273,16.354000091552734,15.470000267028809,16.065000534057617,35382.0,,,,,
2024-11-07,14.892000198364258,16.31999969482422,14.484000205993652,16.31999969482422,49147.0,,,,,
2024-11-08,14.875,15.130000114440918,13.43000030517578,14.789999961853027,27806.0,,,,,
2024-11-11,14.229000091552734,14.960000038146973,13.616999626159668,14.63700008392334,26882.0,,,,,
2024-11-12,14.449999809265137,14.960000038146973,13.770000457763672,14.67099952697754,19500.0,,,,,
2024-11-13,14.960000038146973,15.640000343322754,14.449999809265137,14.73900032043457,22394.0,,,,,
2024-11-14,16.31999969482422,16.948999404907227,14.449999809265137,14.449999809265137,50941.0,,,,,
2024-11-15,13.12399959564209,15.300000190734863,12.239999771118164,12.40999984741211,38971.0,,,,,
2024-11-18,11.696000099182127,13.378999710083008,11.168999671936035,13.09000015258789,26706.0,,,,,
2024-11-19,11.645000457763672,12.40999984741211,11.20300006866455,11.33899974822998,13629.0,,,,,
2024-11-20,10.86299991607666,12.06999969482422,10.574000358581545,11.899999618530272,16429.0,,,,,
2024-11-21,11.713000297546388,11.899999618530272,10.710000038146973,10.880000114440918,18600.0,,,,,
2024-11-22,11.713000297546388,12.06999969482422,11.050000190734863,11.729999542236328,11859.0,,,,,
2024-11-25,12.562999725341797,12.579999923706056,11.373000144958496,11.373000144958496,14147.0,,,,,
2024-11-26,12.461000442504885,13.09000015258789,12.019000053405762,13.022000312805176,14747.0,,,,,
2024-11-27,12.920000076293944,13.09000015258789,12.17199993133545,12.17199993133545,10306.0,,,,,
2024-11-29,11.628000259399414,12.85200023651123,11.390000343322754,12.597000122070312,14471.0,,,,,
