Date,Close,High,Low,Open,Volume,"('Close', 'META')","('High', 'META')","('Low', 'META')","('Open', 'META')","('Volume', 'META')"
2024-09-30,570.6456909179688,572.8786599094663,563.0296238732356,565.9205581692032,12792300.0,,,,,
2024-10-01,574.6630249023438,581.212438530882,568.3129965423386,576.1683015405835,15259300.0,,,,,
2024-10-02,571.0145263671875,574.1945297556643,567.5554322766549,573.0580884796676,6524700.0,,,,,
2024-10-03,580.9432983398438,581.5314148833746,566.9472684679748,568.3628612159356,11581000.0,,,,,
2024-10-04,594.0720825195312,594.9792034357206,579.6075530643348,581.9003317540365,14169500.0,,,,,
2024-10-07,582.9470825195312,601.060113054519,582.2093508822063,596.3448974918161,12014200.0,,,,,
2024-10-08,591.0316162109375,591.6994990769665,584.1332629646378,587.8416343595179,7857400.0,,,,,
2024-10-09,588.6590576171875,592.5269006344007,579.7869303073873,592.1281300958634,9529700.0,,,,,
2024-10-10,582.0,588.3799026728532,580.6941086330197,585.7282672228058,7740400.0,,,,,
2024-10-11,588.1008911132812,589.3569515432206,580.8835936806419,582.9969439506241,8587100.0,,,,,
2024-10-14,588.5693359375,598.218987077325,588.1108167285003,592.3574128261823,8252000.0,,,,,
2024-10-15,584.4323120117188,588.758673882389,578.3215220907713,588.3100722725044,9564200.0,,,,,
2024-10-16,574.9819946289062,580.2554517410146,572.2306971262245,579.5775905437882,11268400.0,,,,,
2024-10-17,575.1216430664062,583.1364203045559,573.3970851091301,581.5016070194145,8701200.0,,,,,
2024-10-18,574.6630249023438,582.1395161435279,573.4468781988217,579.2785170294087,7694300.0,,,,,
2024-10-21,573.3571166992188,575.4306139121728,567.3260927771657,574.224445634066,8171900.0,,,,,
2024-10-22,580.1857299804688,581.7009850903903,570.3267150631275,572.4898962759062,8544500.0,,,,,
2024-10-23,561.923095703125,583.1662963021914,560.7368233674918,578.1520338144135,14248400.0,,,,,
2024-10-24,566.0003051757812,567.0968328541104,559.7599176050263,565.3523182834161,7184700.0,,,,,
2024-10-25,571.453125,579.4679013953893,569.9278916410104,572.1309862116045,11337900.0,,,,,
2024-10-28,576.3477172851562,581.9202220716588,572.3204026627383,580.1757074872899,10925100.0,,,,,
2024-10-29,591.42041015625,591.8091414711773,573.5964496330529,578.331560895051,13019100.0,,,,,
2024-10-30,589.9449462890625,599.3155056206892,587.5325489970706,599.0961635884153,26864900.0,,,,,
2024-10-31,565.8009643554688,588.0510106717841,561.245281503186,583.166345152626,26838400.0,,,,,
2024-11-01,565.3822021484375,571.8718061959343,560.7966452513473,565.8308037858104,15303200.0,,,,,
2024-11-04,558.9225463867188,566.9074488502787,556.1413135198851,562.3318093918443,12064600.0,,,,,
2024-11-05,570.6356811523438,571.6823777040769,564.8937264362966,565.5217565361041,9775400.0,,,,,
2024-11-06,570.2568969726562,571.2039313662027,553.4298024690905,560.9860599935962,18305400.0,,,,,
2024-11-07,589.8453979492188,592.9356570254353,573.4070936542877,575.081820590158,14653700.0,,,,,
2024-11-08,587.4927368164062,591.2408999638149,582.6878378356098,589.6857922274284,9415700.0,,,,,
2024-11-11,581.342041015625,585.160052945909,574.7029435064729,584.5220444185395,10209100.0,,,,,
2024-11-12,582.98681640625,597.780264511327,578.5607317037197,586.6951263993742,16287700.0,,,,,
2024-11-13,578.1820068359375,583.8043430221749,573.3671292944587,580.7838112641768,10757600.0,,,,,
2024-11-14,575.350830078125,578.9395821653028,571.21387501203,575.1913583791526,11053700.0,,,,,
2024-11-15,552.34326171875,570.775295360466,549.7713316531629,569.4294904085906,17712900.0,,,,,
2024-11-18,552.6622314453125,558.144991436461,548.3657437769115,555.2939099997465,14327300.0,,,,,
2024-11-19,559.3313598632812,559.6702601029596,548.8741883564104,550.1302487779398,9522400.0,,,,,
2024-11-20,563.7474365234375,564.574791138832,552.4629109716374,561.1655279262712,9797300.0,,,,,
2024-11-21,561.324951171875,568.2132641466466,547.3289223570512,567.7347882363393,11154700.0,,,,,
2024-11-22,557.3873901367188,562.0626917643333,552.8516642815921,561.7835402193574,9164000.0,,,,,
2024-11-25,563.3386840820312,570.7952798720845,554.6460455718901,560.3381090003746,13599800.0,,,,,
2024-11-26,571.7421875,575.6897965803327,563.4283637310257,564.2258439211572,10356600.0,,,,,
2024-11-27,567.4158935546875,573.1777448997434,562.3318426508605,573.0880610711642,7200200.0,,,,,
2024-11-29,572.519775390625,576.6468129766572,565.1230507511389,567.2164438690074,7130500.0,,,,,
2024-12-02,590.9718017578125,592.6365501357109,573.7658931912714,575.6898363387268,12522400.0,,,,,
2024-12-03,611.7265014648438,612.2747652879608,589.3966912760062,593.1349366752197,14907200.0,,,,,
2024-12-04,611.8561401367188,615.8436021650134,603.2032939927384,611.0387031196573,14697000.0,,,,,
2024-12-05,607.0213012695312,617.9569474371278,605.1471892630866,615.145779427461,8081200.0,,,,,
2024-12-06,621.8147583007812,627.8158467148129,606.6225391376745,608.1875642939207,16935500.0,,,,,
2024-12-09,611.646728515625,624.4365290047741,604.2699000041796,621.9642613672759,11426000.0,,,,,
2024-12-10,617.3787841796875,623.6291506932943,610.8193917771058,615.6242910640193,10938900.0,,,,,
2024-12-11,630.6968383789062,636.398940507193,619.5818248925854,621.4160232851857,10837200.0,,,,,
2024-12-12,628.812744140625,634.6643395468709,625.2440095870248,629.520540523856,7474700.0,,,,,
2024-12-13,618.4054565429688,629.1018641775152,614.9563410317534,625.2539173055883,8453300.0,,,,,
2024-12-16,622.7852783203125,629.6792095440776,617.1384950234287,628.5118922373878,10885600.0,,,,,
2024-12-17,617.9964599609375,630.8963205922495,615.103193761423,624.7107568886487,12897800.0,,,,,
2024-12-18,595.7982788085938,625.8979519713565,594.9303111747199,619.552788270997,17075500.0,,,,,
2024-12-19,594.1820678710938,610.0949095508189,593.6133889140597,608.9675380752294,14958100.0,,,,,
2024-12-20,583.8861694335938,601.7045349749246,578.6484037103535,589.2037657797782,48989400.0,,,,,
2024-12-23,598.4520874023438,599.6892488609435,584.8838051496438,588.2259739647594,10205800.0,,,,,
2024-12-24,606.333740234375,606.5731712116326,597.8835073818841,601.3154325798087,4726100.0,,,,,
2024-12-26,601.9439697265625,604.8871074252385,597.5442732843297,604.069010990469,6081400.0,,,,,
2024-12-27,598.4121704101562,600.4473943709115,588.4254884707819,598.0130782329492,8084200.0,,,,,
2024-12-30,589.8621215820312,595.5488500662633,584.2153388503573,587.3779342019037,7025900.0,,,,,
2024-12-31,584.1455078125,592.5857532318533,582.4893422598942,590.8897637116248,6019500.0,,,,,
2025-01-02,597.8435668945312,603.5003369073487,586.4501962447986,588.3457320934158,12682300.0,,,,,
2025-01-03,603.220947265625,608.0795931218428,595.0200718679831,603.3506491790696,11436800.0,,,,,
2025-01-06,628.7313842773438,629.5195213275813,604.2086488423892,610.4041988830613,14560800.0,,,,,
2025-01-07,616.4500732421875,630.6269190448738,606.8125509705602,630.2278877474329,12071500.0,,,,,
2025-01-08,609.2967529296875,615.0034547439036,601.3852402562982,611.9705610612136,10085800.0,,,,,
2025-01-10,614.4247436523438,628.4419884049565,595.9479453181921,608.6083741209461,19256600.0,,,,,
2025-01-13,606.9122924804688,607.5507546697517,597.0553131358831,605.6851176115495,10785000.0,,,,,
2025-01-14,592.8651123046875,604.0789079674663,587.1783838616758,603.659903819051,13598000.0,,,,,
2025-01-15,615.681884765625,621.0094674482275,605.0866380361617,608.7880143304319,15524300.0,,,,,
2025-01-16,609.8754272460938,614.8139040494975,608.2891666484603,610.0749733489131,8355300.0,,,,,
2025-01-17,611.3419799804688,623.513499583834,602.2631506831576,622.595660662352,17280600.0,,,,,
2025-01-21,615.0234375,620.0516704767022,607.5907866326766,616.3902400115962,11674000.0,,,,,
2025-01-22,622.0469970703125,632.2232391929498,617.9864744815644,621.8474509712569,12274000.0,,,,,
2025-01-23,634.966796875,635.1164107716554,619.7024649482253,625.897953878345,9910200.0,,,,,
2025-01-24,645.9810791015625,650.4805787372286,632.7220720484465,634.916957345469,19065300.0,,,,,
2025-01-27,658.3422241210938,662.3229161040041,623.6432460146609,625.1497368617698,28399200.0,,,,,
2025-01-28,672.758544921875,680.9893189567582,657.933128684667,664.4479402705756,20950100.0,,,,,
2025-01-29,674.9134521484375,679.4628227799124,664.1186605020307,673.4269342882086,21377800.0,,,,,
2025-01-30,685.3989868164062,709.1335236960656,674.5243642695758,695.1961091898404,29322900.0,,,,,
2025-01-31,687.5739135742188,703.656342326233,683.9823274447602,689.3896795162744,19303900.0,,,,,
2025-02-03,695.8346557617188,702.35939297386,673.6763921954532,674.3348273334816,21415700.0,,,,,
2025-02-04,702.5489501953125,706.0607666337353,689.9982497177888,700.8628861544697,13826300.0,,,,,
2025-02-05,703.2273559570312,716.466450844178,697.3810267994947,701.9104247968392,17778200.0,,,,,
2025-02-06,710.3307495117188,717.2246803609337,701.860544580122,704.2350030352095,13080700.0,,,,,
2025-02-07,712.8548583984375,723.3204021183071,710.091294290037,715.1295132827424,16427100.0,,,,,
2025-02-10,715.7281494140625,719.5192814719111,709.6722880239806,716.885419282827,12904300.0,,,,,
2025-02-11,718.12255859375,721.9735485962613,708.3852936539699,711.6576791372714,12998000.0,,,,,
2025-02-12,723.6895751953125,725.4055376689322,710.9393285513713,713.6330486346045,12016500.0,,,,,
2025-02-13,726.8621826171875,727.3011596897542,716.3666786322259,719.8386103490428,12569100.0,,,,,
2025-02-14,734.9532470703125,739.1833564308025,723.9290101705715,724.447817848227,16901200.0,,,,,
2025-02-18,714.7005615234375,735.2824901001159,704.7937097713013,734.2848205070356,21938700.0,,,,,
2025-02-19,702.1299438476562,705.3523971238884,693.7694678476539,702.4591309680515,17535500.0,,,,,
2025-02-20,693.220703125,703.9855351233361,692.0234875447729,695.65501914406,12587400.0,,,,,
2025-02-21,681.9569702148438,702.2296216332279,680.769741081668,694.9566329458727,15660400.0,,,,,
2025-02-24,666.572998046875,685.6684089004975,660.9062419977378,684.6807257344343,15677000.0,,,,,
2025-02-25,655.9677124023438,666.4432424102899,640.3641464238272,664.417944046821,20579700.0,,,,,
2025-02-26,672.1300048828125,681.4183061907152,656.466580376106,658.1127595320887,14488700.0,,,,,
2025-02-27,656.7060546875,687.0452225675066,656.0376330781108,680.8596586153011,12500000.0,,,,,
2025-02-28,666.6428833007812,668.0695436166545,641.1025033038951,656.5065253896072,17534200.0,,,,,
2025-03-03,653.5234375,679.6623923265935,649.3232875955849,672.1100263993885,10843800.0,,,,,
2025-03-04,638.5086059570312,648.2358855009079,622.196730771393,644.0057757293107,21495200.0,,,,,
2025-03-05,654.9400634765625,657.963031271884,636.1739027307414,639.5061456334763,13770000.0,,,,,
2025-03-06,626.4666748046875,649.0439430911371,622.6555695635839,646.4899113093355,13446500.0,,,,,
2025-03-07,624.201904296875,633.3106321661818,599.2102942304716,623.9126020486227,21375700.0,,,,,
2025-03-10,596.596435546875,608.6881862514739,585.502354444259,606.65296218488,21999900.0,,,,,
2025-03-11,604.2984008789062,613.4968842289148,591.9472478813183,593.6632101532847,17401500.0,,,,,
2025-03-12,618.1161499023438,631.8540792235979,607.9299217775047,628.4320799413626,15747000.0,,,,,
2025-03-13,589.2636108398438,619.0540116787705,585.1432303548188,618.8045942687469,16480300.0,,,,,
2025-03-14,606.7233276367188,607.9815194546456,593.921878023224,601.9302652875026,12364500.0,,,,,
2025-03-17,604.0272216796875,612.2153412438328,597.1371532251766,606.5835254495906,15473900.0,,,,,
2025-03-18,581.5197143554688,599.383916000254,573.8308122814993,599.1841923852631,20297700.0,,,,,
2025-03-19,583.2173461914062,591.465438844832,573.9407712608652,583.437060479347,20537500.0,,,,,
2025-03-20,585.1544799804688,609.3195747902407,578.6738539383629,581.9191646208485,24336500.0,,,,,
2025-03-21,595.3897094726562,596.6778262742098,580.1117970416443,582.5782039839329,25015900.0,,,,,
2025-03-24,617.9570922851562,621.6417707519487,611.3167235438618,614.0826855144928,15741300.0,,,,,
2025-03-25,625.4063720703125,632.9654575641416,620.2837686391537,625.8557350102046,15312500.0,,,,,
2025-03-26,610.0984497070312,625.8457160257799,605.7347596820686,623.9884142880119,12609800.0,,,,,
2025-03-27,601.7106323242188,613.363778125494,599.2341689514162,601.1314520660113,10436500.0,,,,,
2025-03-28,575.9078979492188,600.8818244944498,573.0919591938149,599.4438996182243,17602800.0,,,,,
2025-03-31,575.5284423828125,577.86509316616,552.5017146196878,562.6870107661883,21124700.0,,,,,
2025-04-01,585.1544799804688,589.0588115540622,569.1775658513092,570.01638065981,12836600.0,,,,,
2025-04-02,583.0874633789062,591.8048477070258,572.5327070966798,574.080458474082,13470800.0,,,,,
2025-04-03,530.8529663085938,551.7627562198618,529.5348635095143,545.4318768443412,34777500.0,,,,,
2025-04-04,504.0018005371094,517.2526439789896,493.48699414775257,505.8890578513282,38589800.0,,,,,
2025-04-07,515.505126953125,538.5917633076846,481.2046828713169,484.40007792998455,36606100.0,,,,,
2025-04-08,509.7135314941406,546.6401569981987,502.1344555804991,542.466195243981,28034200.0,,,,,
2025-04-09,584.9248657226562,587.0418020934284,501.38553692930896,508.5352100791647,39216600.0,,,,,
2025-04-10,545.5017700195312,580.4612660082963,534.527636562064,574.6596513356885,28173500.0,,,,,
2025-04-11,542.7857055664062,546.6101964331407,527.8273392869149,534.7373375498549,17642300.0,,,,,
2025-04-14,530.7131958007812,556.9653053088027,527.5178613098482,555.3675771162375,14130900.0,,,,,
2025-04-15,520.767578125,537.163870525552,516.7533586187461,531.3422648985347,15558700.0,,,,,
2025-04-16,501.5852661132813,512.629306338645,494.91491131205976,507.7763329602169,18735100.0,,,,,
2025-04-17,500.7565002441406,506.5680802739474,497.2915053708563,504.5210501027324,14593500.0,,,,,
2025-04-21,483.9607238769531,492.7879656431992,479.1077201623686,490.621083166053,16166000.0,,,,,
2025-04-22,499.5581970214844,506.1486806655398,485.6582673272301,491.1603272752648,17399400.0,,,,,
2025-04-23,519.5194091796875,534.5676745178778,515.774819425738,527.7675019625894,18173900.0,,,,,
2025-04-24,532.3807983398438,533.1297162437559,516.7533536993726,517.981559558718,13910000.0,,,,,
2025-04-25,546.4804077148438,549.0666366821536,535.4762880818677,546.0110541474862,17098900.0,,,,,
2025-04-28,548.9468383789062,557.6842140858612,539.8100763507483,554.8383503772915,15179000.0,,,,,
2025-04-29,553.6400756835938,555.767007469421,543.3349577071189,545.2122501842537,11835000.0,,,,,
2025-04-30,548.2078857421875,548.3077170802433,528.7360209480661,537.623204130374,29244000.0,,,,,
2025-05-01,571.3844604492188,592.0945278628172,569.6769056272426,591.225787939469,31159000.0,,,,,
2025-05-02,596.1586303710938,603.4680762823698,577.4955941368156,582.6181973740332,24739300.0,,,,,
2025-05-05,598.4053955078125,602.3397133318473,587.2015519796344,590.3669612530514,13887700.0,,,,,
2025-05-06,586.462646484375,595.1700972546984,585.7337192068476,591.6751469367607,10600700.0,,,,,
2025-05-07,595.9489135742188,602.2098866527917,585.8235290496914,589.5082075152634,13139100.0,,,,,
2025-05-08,597.147216796875,610.4180203966848,595.7592076246763,605.4152389401659,14622800.0,,,,,
2025-05-09,591.6351928710938,606.0942827774223,590.8563498854548,602.8489716185445,10427300.0,,,,,
2025-05-12,638.5074462890625,639.4660831768585,620.1340297095329,630.0097144566752,21965100.0,,,,,
2025-05-13,655.08349609375,659.966394384485,641.9025291274511,644.608580079292,18570800.0,,,,,
2025-05-14,658.40869140625,661.7139134541873,653.3659895009877,660.2560588804812,12348200.0,,,,,
2025-05-15,642.9510498046875,656.3616664169153,637.6587085460682,653.3360696287351,14341800.0,,,,,
2025-05-16,639.4161376953125,639.515969035449,625.2466087350075,637.039566707962,18519000.0,,,,,
2025-05-19,639.5059814453125,642.0722807676308,626.89419911061,627.3435620408461,9592400.0,,,,,
2025-05-20,636.1807861328125,638.427539897765,631.3478032754666,635.0923928837207,6743500.0,,,,,
2025-05-21,634.5830688476562,645.6770241572503,629.2607421727805,630.878399880071,11464600.0,,,,,
2025-05-22,635.6515502929688,642.321904930245,629.8000198555354,633.1351667006269,8228400.0,,,,,
2025-05-23,626.1552124023438,631.5374497961886,621.7516024100725,623.0996301156218,8454100.0,,,,,
2025-05-27,641.3932495117188,642.1521627133571,631.8370500697896,634.4931853284312,9508400.0,,,,,
2025-05-28,642.6514282226562,649.9408832345952,641.6228851026552,641.6728007707804,9042900.0,,,,,
2025-05-29,644.1193237304688,652.3774114577973,638.5773433389169,650.7098379625838,8858800.0,,,,,
2025-05-30,646.5557861328125,648.4729988751875,631.8670488528962,641.5729954990708,16241000.0,,,,,
2025-06-02,669.9320678710938,672.2886482991516,643.3304887205626,643.4603060358205,15766300.0,,,,,
2025-06-03,665.8878784179688,674.6053246627993,664.0705578546837,670.481278340603,11585000.0,,,,,
2025-06-04,686.9574584960938,688.0059313980648,667.6054145049494,668.3543324273711,14031900.0,,,,,
2025-06-05,683.6322021484375,693.3781298406639,681.2656265406558,690.6620226565076,13083100.0,,,,,
2025-06-06,696.703369140625,701.7959865050877,690.8717682492216,695.1655520394484,11728000.0,,,,,
2025-06-09,693.05859375,704.1725400365549,692.9387717641956,697.4522697198046,12773200.0,,,,,
2025-06-10,701.3865966796875,702.2153552678959,690.5622098918083,700.3380628694553,10850100.0,,,,,
2025-06-11,693.1384887695312,707.8472163839234,690.9915664747034,702.6946882022667,9582500.0,,,,,
2025-06-12,692.359619140625,694.3767242272471,686.0088098513999,692.2997081453341,7322700.0,,,,,
2025-06-13,681.884765625,693.5678973171928,680.0274638185289,686.9574533802801,9274400.0,,,,,
2025-06-16,701.6464233398438,706.6730599404123,693.042245323344,698.8583271202571,13720300.0,,,,,
2025-06-17,696.7597045898438,705.4937997727949,695.5905108235235,701.5265067822095,10066100.0,,,,,
2025-06-18,695.3007202148438,701.1168019237268,694.4313119124115,697.7090678240436,10068300.0,,,,,
2025-06-20,681.8897094726562,701.3466080737581,678.2121990654855,700.2773225024961,22538600.0,,,,,
2025-06-23,698.0588989257812,698.578506730811,678.2922104620159,683.2288810707365,11080100.0,,,,,
2025-06-24,711.7196655273438,712.7089880581048,701.6364439383941,704.4145982313105,13823200.0,,,,,
2025-06-25,708.2020263671875,716.0967226422507,704.9042642374237,712.8389115768144,9320400.0,,,,,
2025-06-26,725.6002807617188,727.7287879670295,710.5703861718163,713.8781511444844,13964800.0,,,,,
2025-06-27,733.1351928710938,734.933966624867,725.3704139910845,726.0300029969949,18775700.0,,,,,
2025-06-30,737.5922241210938,747.3956053545359,733.7547871608941,744.0478281561813,15402100.0,,,,,
2025-07-01,718.73486328125,737.2523942395003,714.8874844693272,736.3829859262192,13431200.0,,,,,
2025-07-02,713.0886840820312,719.814124987759,712.3191839508311,714.8475066710681,9336700.0,,,,,
2025-07-03,718.5250244140625,728.5382852595793,713.9380936153356,726.1198736779997,8601700.0,,,,,
2025-07-07,717.865478515625,726.5096688493239,713.0287770502092,717.1159843593155,9457100.0,,,,,
2025-07-08,720.1838989257812,722.4223783113574,714.3278660699458,721.0833162832664,7770700.0,,,,,
2025-07-09,732.2857666015625,737.0325627099321,722.2324935525554,722.2324935525554,11418000.0,,,,,
2025-07-10,726.7494506835938,735.3036743334181,719.1145893949879,731.0565410529589,9913600.0,,,,,
2025-07-11,717.0260620117188,724.6708656262394,709.2213321577215,722.0126865863356,10873900.0,,,,,
2025-07-14,720.4337158203125,727.5089573741911,716.0666683046045,717.1159478712506,8939400.0,,,,,
2025-07-15,709.910888671875,723.9813484321952,709.3412657918492,723.4117865461602,11529500.0,,,,,
2025-07-16,702.4358520507812,713.4883895101593,698.7983536292803,712.8888186148534,13067600.0,,,,,
