Date,Close,High,Low,Open,Volume,"('Close', 'CLM')","('High', 'CLM')","('Low', 'CLM')","('Open', 'CLM')","('Volume', 'CLM')"
2024-09-05,6.048101425170898,6.088207693460299,6.032058917855139,6.048101425170898,1236269.0,,,,,
2024-09-06,5.983931541442871,6.080187371145107,5.959867001105556,6.056122830807792,2066138.0,,,,,
2024-09-09,6.032060146331787,6.056123523598321,5.999974736558017,6.016017247140961,1209548.0,,,,,
2024-09-10,6.032060146331787,6.048102656914731,6.0240385024324326,6.048102656914731,1146658.0,,,,,
2024-09-11,6.072165966033936,6.072165966033936,5.991952641937189,6.040080558673667,1589938.0,,,,,
2024-09-12,6.112274169921875,6.112274169921875,6.072167111698461,6.112274169921875,1727505.0,,,,,
2024-09-13,6.096230506896973,6.136337557550456,6.096230506896973,6.112273016272083,4678680.0,,,,,
2024-09-16,6.127968788146973,6.127968788146973,6.0791405699245935,6.103554876166994,1521562.0,,,,,
2024-09-17,6.103554248809815,6.136106522366306,6.103554248809815,6.111692218633342,1100531.0,,,,,
2024-09-18,6.087277889251709,6.136106099086999,6.087277889251709,6.136106099086999,1110386.0,,,,,
2024-09-19,6.119831085205078,6.127968661434381,6.103554749959228,6.111692720450946,1389482.0,,,,,
2024-09-20,6.119831085205078,6.127968661434381,6.103554749959228,6.119831085205078,792074.0,,,,,
2024-09-23,6.152383327484131,6.160520903668529,6.119831051434476,6.119831051434476,1059688.0,,,,,
2024-09-24,6.152383327484131,6.168659268377753,6.144244568512496,6.160520903668529,860146.0,,,,,
2024-09-25,6.152383327484131,6.160520903668529,6.136106992328097,6.152383327484131,697687.0,,,,,
2024-09-26,6.209349632263184,6.225625966693459,6.15238305315081,6.15238305315081,1571549.0,,,,,
2024-09-27,6.209349632263184,6.24190190686134,6.176796569140238,6.209349632263184,1227125.0,,,,,
2024-09-30,6.250039100646973,6.266315434082352,6.193072525016702,6.209349252714452,1726895.0,,,,,
2024-10-01,6.241901874542236,6.266315784667649,6.209349600112628,6.233763510238039,1300582.0,,,,,
2024-10-02,6.250039100646973,6.258177858758218,6.225625586149831,6.258177858758218,860044.0,,,,,
2024-10-03,6.282592296600342,6.298868632427834,6.250040019207786,6.266316355035278,909726.0,,,,,
2024-10-04,6.323281764984131,6.331419339993318,6.290729493635607,6.298867462907149,1369873.0,,,,,
2024-10-07,6.290729522705078,6.323281794204027,6.282591159133574,6.323281794204027,1552753.0,,,,,
2024-10-08,6.3151445388793945,6.323282903879104,6.298868597404828,6.298868597404828,937870.0,,,,,
2024-10-09,6.4128007888793945,6.429076726876443,6.315143189585396,6.323281552846263,2026412.0,,,,,
2024-10-10,6.437216281890869,6.4453550419178,6.355835778345893,6.355835778345893,1765300.0,,,,,
2024-10-11,6.534871578216553,6.534871578216553,6.445353518589203,6.445353518589203,4942129.0,,,,,
2024-10-14,6.648806095123291,6.648806095123291,6.534872533063091,6.551148474598528,3756863.0,,,,,
2024-10-15,6.606739521026611,6.639731563001982,6.581995489545084,6.614987931114006,2562962.0,,,,,
2024-10-16,6.557251453399658,6.60674032154624,6.5242590078331375,6.60674032154624,2070608.0,,,,,
2024-10-17,6.565499305725098,6.598491346882225,6.557250496248733,6.565499305725098,1012444.0,,,,,
2024-10-18,6.598491191864014,6.606739201959526,6.565499151481967,6.581995171672991,1222350.0,,,,,
2024-10-21,6.598491191864014,6.614987611648569,6.573746761983947,6.573746761983947,1389482.0,,,,,
2024-10-22,6.598491191864014,6.614987611648569,6.549002731697412,6.549002731697412,1128674.0,,,,,
2024-10-23,6.557251453399658,6.60674032154624,6.5242590078331375,6.59849231005301,1789684.0,,,,,
2024-10-24,6.557251453399658,6.59024389896618,6.540755430413198,6.59024389896618,1348943.0,,,,,
2024-10-25,6.573747634887695,6.5902436572691645,6.55725121291264,6.581996045672015,821741.0,,,,,
2024-10-28,6.606739521026611,6.614987931114006,6.581995489545084,6.598491510532769,1119429.0,,,,,
2024-10-29,6.631483554840088,6.6479799744331,6.581995095248106,6.598491115247591,1092911.0,,,,,
2024-10-30,6.623234748840332,6.680972014163483,6.606738729828148,6.631483157939927,1317041.0,,,,,
2024-10-31,6.623234748840332,6.656227186458202,6.598490720322057,6.598490720322057,1531214.0,,,,,
2024-11-01,6.67272424697876,6.697469078546324,6.614988171424415,6.614988171424415,1514653.0,,,,,
2024-11-04,6.67272424697876,6.705717888526934,6.656228225391804,6.680973056959369,2096719.0,,,,,
2024-11-05,6.705717086791992,6.722213106406685,6.680972258182917,6.705717086791992,1167587.0,,,,,
2024-11-06,6.82119083404541,6.829438445239545,6.763453559750806,6.804694812470008,1918716.0,,,,,
2024-11-07,6.878926753997803,6.878926753997803,6.83768630379399,6.845933914322512,1513434.0,,,,,
2024-11-08,7.002648830413818,7.01089724004297,6.903671111612227,6.91191872205432,2442464.0,,,,,
2024-11-11,7.151115417480469,7.20060347775555,7.035640879277435,7.0521368993691285,3028798.0,,,,,
2024-11-12,7.274837493896484,7.307830340188259,7.167612941213093,7.175860553395617,3249473.0,,,,,
2024-11-13,7.373815059661865,7.423303123787829,7.291332555223893,7.291332555223893,2730297.0,,,,,
2024-11-14,7.349069595336914,7.415054477928969,7.349069595336914,7.415054477928969,6244641.0,,,,,
2024-11-15,7.289782524108887,7.339884300155808,7.181229215397186,7.289782524108887,2690470.0,,,,,
2024-11-18,7.264731407165527,7.2981320507543535,7.197929310902956,7.239681329016366,2331720.0,,,,,
2024-11-19,7.231330394744873,7.248031526640992,7.19792974912257,7.214630071933722,1610970.0,,,,,
2024-11-20,7.1812286376953125,7.256381295719956,7.122776300647852,7.248030730688925,1789582.0,,,,,
2024-11-21,7.264731407165527,7.289782294399606,7.164528667314129,7.206279067257703,2040839.0,,,,,
2024-11-22,7.339883804321289,7.339883804321288,7.264731145327728,7.264731145327728,1439774.0,,,,,
2024-11-25,7.398335456848144,7.465138360905844,7.373284570097732,7.373284570097732,1763166.0,,,,,
2024-11-26,7.44008731842041,7.448437884432152,7.415036429470159,7.415036429470159,928319.0,,,,,
2024-11-27,7.44008731842041,7.473488773382402,7.406686672543391,7.44008731842041,1131722.0,,,,,
2024-11-29,7.490188121795654,7.5235887633270195,7.448436915339014,7.473487801029973,1411732.0,,,,,
2024-12-02,7.615443706512451,7.623793463620611,7.498539825233281,7.506889582341442,2174646.0,,,,,
2024-12-03,7.657193660736084,7.68224373702821,7.607091080897258,7.623792210538486,2019198.0,,,,,
2024-12-04,7.690596580505371,7.765748441911994,7.673895447672777,7.682245205004061,2293925.0,,,,,
2024-12-05,7.67389440536499,7.757396821846184,7.657194083885732,7.698945292126329,1658925.0,,,,,
2024-12-06,7.665544986724853,7.757397982227855,7.648844662747496,7.698946443764592,1616862.0,,,,,
2024-12-09,7.406686782836914,7.66554462403589,7.38998645964972,7.640494543797589,3666033.0,,,,,
2024-12-10,6.855568885803223,7.348233624320866,6.638461067529474,7.314832981645217,13515950.0,,,,,
2024-12-11,7.122777462005615,7.289783126262099,6.9808226878418544,7.014224953412166,3793236.0,,,,,
2024-12-12,7.256381511688232,7.323183606670045,7.181228851426856,7.206278929095745,2543962.0,,,,,
2024-12-13,7.256381511688232,7.348233684338934,7.156177155588161,7.348233684338934,4209085.0,,,,,
2024-12-16,7.263991355895996,7.27244799374593,7.2047973490332256,7.255535537408318,1537106.0,,,,,
2024-12-17,6.976476192474365,7.221709672630052,6.951107098753123,7.204797216603303,3155594.0,,,,,
2024-12-18,6.968020439147949,7.137147478967437,6.900369787092624,7.044127729971071,1984756.0,,,,,
2024-12-19,7.010301113128662,7.094864212728391,6.968019563328798,7.094864212728391,1512316.0,,,,,
2024-12-20,7.111778259277344,7.145603175040017,6.917282125873813,6.925738764495646,1199388.0,,,,,
2024-12-23,7.179428577423096,7.2132534916181,7.069495557883598,7.103322110803189,1173988.0,,,,,
2024-12-24,7.255535125732422,7.272447581110429,7.196340302866084,7.196340302866084,652475.0,,,,,
2024-12-26,7.263991355895996,7.289360450083542,7.196340711183291,7.27244799374593,748690.0,,,,,
2024-12-27,7.230165481567383,7.272447850622672,7.170971475869563,7.263991212939167,1001166.0,,,,,
2024-12-30,7.196340560913086,7.247077928866451,7.128689917613026,7.187884742601978,1632915.0,,,,,
2024-12-31,7.263991355895996,7.314729544271088,7.2047973490332256,7.23862226170845,1728521.0,,,,,
2025-01-02,7.263991355895996,7.3400986384586355,7.213253167520903,7.331642819970957,1490574.0,,,,,
2025-01-03,7.348555088043213,7.357010906314258,7.280903625701439,7.280903625701439,1119937.0,,,,,
2025-01-06,7.407749652862549,7.433118748316165,7.365468100227287,7.373923919136961,1179170.0,,,,,
2025-01-07,7.357011318206787,7.433118603080578,7.340098861355593,7.424661964973841,1220521.0,,,,,
2025-01-08,7.390836238861084,7.416206153205159,7.289360678296195,7.373923781993983,1254455.0,,,,,
2025-01-10,7.407749652862549,7.441574567225839,7.34009900477367,7.382380557408932,1935683.0,,,,,
2025-01-13,7.323185443878174,7.373923632815297,7.297816349409612,7.373923632815297,2595067.0,,,,,
2025-01-14,7.38238000869751,7.458486470039283,7.331642640923739,7.340098459204916,4484421.0,,,,,
2025-01-15,7.44412899017334,7.478433299343848,7.37551954085734,7.469857637538712,1628953.0,,,,,
2025-01-16,7.3755202293396,7.461281841246438,7.349790748597478,7.444129685060082,1644599.0,,,,,
2025-01-17,7.426975727081299,7.444128712000561,7.392671419192676,7.409823573136988,1077062.0,,,,,
2025-01-21,7.521315574645996,7.538467730696173,7.426976638932393,7.426976638932393,1897888.0,,,,,
2025-01-22,7.547042369842529,7.58992400061573,7.53846670846784,7.547042369842529,1222451.0,,,,,
2025-01-23,7.538467407226562,7.555619562540754,7.512738758767767,7.5470430693961505,1005840.0,,,,,
2025-01-24,7.538467407226562,7.564195224710342,7.5298909140819585,7.5298909140819585,804774.0,,,,,
2025-01-27,7.529891014099121,7.529891014099121,7.39267210781292,7.418400756613462,2009648.0,,,,,
2025-01-28,7.581346035003662,7.641379814415152,7.521313917541911,7.54704173046127,1365809.0,,,,,
2025-01-29,7.555620193481445,7.589925337949535,7.504162892266854,7.581348013113655,837489.0,,,,,
2025-01-30,7.632804870605469,7.641380532059019,7.55561893167383,7.607076224294922,1108151.0,,,,,
2025-01-31,7.64995813369751,7.752872733861856,7.589925170918352,7.675686783738596,2234184.0,,,,,
2025-02-03,7.529891014099121,7.61565262278424,7.306910499127802,7.478433716498039,3241548.0,,,,,
2025-02-04,7.64995813369751,7.64995813369751,7.547043533533164,7.57277218357425,1312774.0,,,,,
2025-02-05,7.692838191986084,7.701414684824079,7.615652249369087,7.641380896908086,1442822.0,,,,,
2025-02-06,7.667110919952393,7.718567387709923,7.641381439611059,7.658533595530235,1158545.0,,,,,
2025-02-07,7.641380786895752,7.718566728401509,7.615652139727167,7.718566728401509,1132637.0,,,,,
2025-02-10,7.692838191986084,7.692838191986084,7.632805235045078,7.65853305160909,1456842.0,,,,,
2025-02-11,7.701413631439209,7.718565783794173,7.675684987419325,7.69283713977429,1862023.0,,,,,
2025-02-12,7.727142333984375,7.735718826636566,7.649957224014533,7.658532885691755,2445614.0,,,,,
2025-02-13,7.79575252532959,7.80432901879925,7.727143070497456,7.735719563967115,4212844.0,,,,,
2025-02-14,7.788800239562988,7.814878060698285,7.736642912733038,7.806185734413079,1755038.0,,,,,
2025-02-18,7.754027366638184,7.797491519068373,7.745334199240319,7.78010602655221,1877974.0,,,,,
2025-02-19,7.754027366638184,7.78010602655221,7.745334199240319,7.78010602655221,1156919.0,,,,,
2025-02-20,7.788800239562988,7.788800239562988,7.719256575603269,7.754028407583129,2116938.0,,,,,
2025-02-21,7.71056318283081,7.780105994892032,7.684483680743345,7.780105994892032,3027477.0,,,,,
2025-02-24,7.102063179016113,7.249841124315676,7.058598606771793,7.154220497253389,7798511.0,,,,,
2025-02-25,7.154220581054688,7.197683890388808,7.049905522218466,7.084677770016906,2889606.0,,,,,
2025-02-26,6.919513702392578,7.22376361537188,6.806506315108405,7.197684112862127,6259881.0,,,,,
2025-02-27,6.702192306518555,6.971670821395685,6.632649491139928,6.954284906981128,6481267.0,,,,,
2025-02-28,6.867355823516846,6.902127227283068,6.6500346552628935,6.70219155034235,3381959.0,,,,,
2025-03-03,6.84997034072876,7.006441447301621,6.789119857637447,6.954284131017498,2953309.0,,,,,
2025-03-04,6.88474178314209,6.971670082583376,6.67611251683578,6.832583624285999,2666797.0,,,,,
2025-03-05,6.936899185180664,6.9455915103918855,6.832584123269624,6.936899185180664,1660855.0,,,,,
2025-03-06,6.88474178314209,6.980362407159797,6.815198132853644,6.893434107718511,1714398.0,,,,,
2025-03-07,6.867355823516846,6.910819551799932,6.719577041655585,6.867355823516846,2324202.0,,,,,
2025-03-10,6.6934990882873535,6.858663378851573,6.632649441144576,6.745655988858276,2847340.0,,,,,
2025-03-11,6.71088457107544,6.789120553520795,6.6761131637018805,6.6761131637018805,2184502.0,,,,,
2025-03-12,6.7543487548828125,6.789120160242141,6.702191857413706,6.780426993047479,1850847.0,,,,,
2025-03-13,6.6934990882873535,6.841277885707865,6.6934990882873535,6.80650647828065,3838245.0,,,,,
2025-03-14,6.792426586151123,6.810091971259761,6.721763334037374,6.757095388014046,1799539.0,,,,,
2025-03-17,6.757095336914063,6.801258799351678,6.739429524019222,6.783592986456837,1398118.0,,,,,
2025-03-18,6.686432361602783,6.765927881034448,6.686432361602783,6.757095616101791,1497686.0,,,,,
2025-03-19,6.598104476928711,6.739429700018747,6.571606398774148,6.704097645386578,3331972.0,,,,,
2025-03-20,6.633435249328613,6.65110063362947,6.571605976355835,6.580438240586485,1062126.0,,,,,
2025-03-21,6.642268657684326,6.651100922298311,6.58043852618846,6.598104339175821,1304646.0,,,,,
2025-03-24,6.739429950714111,6.765928029854358,6.677600243547223,6.695265629640722,1098398.0,,,,,
2025-03-25,6.774760246276856,6.783592510224527,6.748261314835016,6.757094862541982,929843.0,,,,,
2025-03-26,6.712931156158447,6.7835931254260124,6.68643222231343,6.7835931254260124,988771.0,,,,,
2025-03-27,6.704097747802734,6.712931296495482,6.651101162764191,6.704097747802734,804266.0,,,,,
2025-03-28,6.527442455291748,6.67760037974832,6.500943519771365,6.651101444227938,1656283.0,,,,,
2025-03-31,6.562772750854492,6.659933646707649,6.235959295260899,6.447946043064502,3163621.0,,,,,
2025-04-01,6.571606159210205,6.62460274150718,6.5009429083614645,6.562773038894218,1041603.0,,,,,
2025-04-02,6.606937885284424,6.606937885284424,6.536275484622116,6.536275484622116,1051763.0,,,,,
2025-04-03,6.333120346069336,6.527441714610425,6.315454961620048,6.412615004010918,2477922.0,,,,,
2025-04-04,6.05047082901001,6.227126399354463,5.847316324026146,6.209461013487945,4496511.0,,,,,
2025-04-07,5.9621429443359375,6.165297445929369,5.441007223253773,5.670660659044376,5859577.0,,,,,
2025-04-08,5.935643672943115,6.333120388683838,5.917978288374959,6.324287268479974,4609389.0,,,,,
2025-04-09,6.439113616943359,6.447945880809866,5.785485438444607,5.8738144959060845,4529836.0,,,,,
2025-04-10,6.280123233795166,6.386117257652463,6.112300789087128,6.30662173975949,3225597.0,,,,,
2025-04-11,6.341952800750732,6.39494981152906,6.147631426376389,6.262457284583242,3286049.0,,,,,
2025-04-14,6.483277797698975,6.49211091838845,6.341953001705074,6.430280785241358,5192573.0,,,,,
2025-04-15,6.413217544555664,6.494056711878896,6.3772896059487945,6.467110322771152,5832145.0,,,,,
2025-04-16,6.170701026916504,6.359325319003614,6.089861858099485,6.359325319003614,4671568.0,,,,,
2025-04-17,6.215612411499023,6.287468726985466,6.152737210749088,6.233576381582481,4314444.0,,,,,
2025-04-21,6.0777907371521,6.169049206541486,5.995658723915336,6.114293950846802,4460100.0,,,,,
2025-04-22,6.159923076629639,6.187300703992926,6.10516825705569,6.150797055791002,1305700.0,,,,,
2025-04-23,6.232929706573486,6.351565370439948,6.205552513467465,6.2785589419537065,1518900.0,,,,,
2025-04-24,6.369816303253174,6.378941888271601,6.2146774415665815,6.232929046756028,1492000.0,,,,,
2025-04-25,6.388068199157715,6.433697431784172,6.360690572551318,6.369816593137655,1370400.0,,,,,
2025-04-28,6.333313465118408,6.40631989016719,6.333313465118408,6.360690656935392,1015900.0,,,,,
2025-04-29,6.360691070556641,6.378942678005696,6.296810662061269,6.324187855658529,1532400.0,,,,,
2025-04-30,6.3241868019104,6.397193654694728,6.223803195243026,6.278558008466842,1766300.0,,,,,
2025-05-01,6.406319618225098,6.4428228291999625,6.37894199241765,6.388068012737666,1434700.0,,,,,
2025-05-02,6.488451957702637,6.524955168099205,6.424571121932345,6.433697142107784,1745800.0,,,,,
2025-05-05,6.4610748291015625,6.470200849978673,6.442823222499967,6.470200849978673,1384000.0,,,,,
2025-05-06,6.388068199157715,6.424571411197836,6.3789421785713785,6.397194219744051,1709800.0,,,,,
2025-05-07,6.388068199157715,6.433697431784172,6.369816593137655,6.397194219744051,1590200.0,,,,,
2025-05-08,6.4610748291015625,6.497578042304753,6.397194423572291,6.406320009296776,1543100.0,,,,,
2025-05-09,6.4428229331970215,6.497577750543145,6.406319721632939,6.497577750543145,1337500.0,,,,,
2025-05-12,6.579710006713867,6.652716427762424,6.50670358566531,6.534080775982222,2451200.0,,,,,
2025-05-13,6.716598033905029,6.753101248614896,6.616213975876575,6.616213975876575,4285900.0,,,,,
2025-05-14,6.698346138000488,6.734849351137878,6.689220117139828,6.725723330277218,2664200.0,,,,,
2025-05-15,6.709481716156006,6.7373220838820025,6.588840860189411,6.6630812507818895,1945700.0,,,,,
2025-05-16,6.793002128601074,6.811562225570984,6.700201201243911,6.728041567952583,1792600.0,,,,,
2025-05-19,6.913642883300781,6.913642883300781,6.728041904322526,6.737322174525258,1747000.0,,,,,
2025-05-20,6.913642883300781,6.922923153503514,6.857962589607305,6.885802957707862,1192400.0,,,,,
2025-05-21,6.783722400665283,6.895082991378897,6.755882474240705,6.84868296650205,1256700.0,,,,,
2025-05-22,6.783722400665283,6.820842597569821,6.765162302213014,6.793002671145244,1207900.0,,,,,
2025-05-23,6.774442195892334,6.78372202334849,6.6630811688650695,6.681641266285009,1616700.0,,,,,
2025-05-27,6.9229230880737305,6.9229230880737305,6.802282231624243,6.820842329346654,1805800.0,,,,,
2025-05-28,6.960042953491211,6.960042953491211,6.913642490131557,6.913642490131557,875900.0,,,,,
2025-05-29,7.062124252319336,7.071404080202767,6.932203121890122,7.006443957495808,1649000.0,,,,,
2025-05-30,7.210604667663574,7.219884937577355,7.062123889104081,7.089963813830174,2222400.0,,,,,
2025-06-02,7.23844575881958,7.275565957171871,7.154925091273089,7.210605388801526,1819500.0,,,,,
2025-06-03,7.30340576171875,7.30340576171875,7.247725465127772,7.247725465127772,1374600.0,,,,,
2025-06-04,7.34980583190918,7.368365929767228,7.303405366010241,7.312685636193084,1296500.0,,,,,
2025-06-05,7.312685966491699,7.359085991978792,7.266285498496949,7.349806163884436,1516100.0,,,,,
2025-06-06,7.377645492553711,7.405485859595014,7.340525298170387,7.349805568020029,1379300.0,,,,,
2025-06-09,7.424046039581299,7.451885964425458,7.359085477432217,7.405485942182651,1836700.0,,,,,
2025-06-10,7.451886177062988,7.470446717498883,7.405486153496169,7.451886177062988,1771600.0,,,,,
2025-06-11,7.451886177062988,7.498286643137447,7.433326521642373,7.479726987716831,1727300.0,,,,,
2025-06-12,7.442606449127197,7.470446373483728,7.405485812472457,7.451885833902549,1654600.0,,,,,
2025-06-13,7.386926174163818,7.451886296701818,7.368366075937584,7.386926174163818,5179200.0,,,,,
2025-06-16,7.417084217071533,7.473631184681015,7.379386238665212,7.398235227868373,1912900.0,,,,,
2025-06-17,7.360537052154541,7.417084018248217,7.322839074758757,7.379386040852433,1452500.0,,,,,
2025-06-18,7.360537052154541,7.417084018248217,7.341688063456649,7.351112782503264,947000.0,,,,,
2025-06-20,7.322839260101318,7.37938622762621,7.313414990211512,7.332263979386475,1203800.0,,,,,
2025-06-23,7.445357799530029,7.445357799530029,7.256867461294065,7.322839147085954,1823900.0,,,,,
2025-06-24,7.530178070068359,7.539602789264706,7.464206833275314,7.539602789264706,1182100.0,,,,,
2025-06-25,7.501904964447021,7.539602943211451,7.483055975064808,7.5301782238226656,888900.0,,,,,
2025-06-26,7.492479801177978,7.501904520008411,7.473630812912443,7.492479801177978,865400.0,,,,,
2025-06-27,7.520753383636475,7.530177652915395,7.483055407730152,7.492479677009072,1090800.0,,,,,
2025-06-30,7.65269660949707,7.65269660949707,7.530177958137785,7.558452115306552,2587500.0,,,,,
2025-07-01,7.6432719230651855,7.7186678782556895,7.6432719230651855,7.6432719230651855,1801500.0,,,,,
2025-07-02,7.671546459197998,7.680970279969174,7.614999040617302,7.65269702007419,1235200.0,,,,,
2025-07-03,7.765790462493896,7.765790462493896,7.671545969265827,7.680969789435165,943900.0,,,,,
2025-07-07,7.699819564819336,7.765790802849409,7.680970126073196,7.709244284192406,1816900.0,,,,,
2025-07-08,7.718667507171631,7.737516944458389,7.680969531388754,7.699818968675512,736200.0,,,,,
2025-07-09,7.718667507171631,7.746941663101769,7.718667507171631,7.72809222581501,1119900.0,,,,,
2025-07-10,7.756365776062012,7.775215214061077,7.718667798854555,7.728092517854087,1371200.0,,,,,
