Date,Close,High,Low,Open,Volume,"('Close', 'ASNS')","('High', 'ASNS')","('Low', 'ASNS')","('Open', 'ASNS')","('Volume', 'ASNS')"
2024-08-21,1.4600000381469729,1.4800000190734863,1.2999999523162842,1.3799999952316284,996700.0,,,,,
2024-08-22,1.5499999523162842,1.6799999475479126,1.4329999685287476,1.4500000476837158,1026100.0,,,,,
2024-08-23,1.590000033378601,1.649999976158142,1.5099999904632568,1.5199999809265137,427800.0,,,,,
2024-08-26,1.6399999856948853,1.649999976158142,1.5199999809265137,1.600000023841858,390100.0,,,,,
2024-08-27,1.7300000190734863,1.75,1.5499999523162842,1.6699999570846558,1902400.0,,,,,
2024-08-28,1.6799999475479126,1.7300000190734863,1.5700000524520874,1.690000057220459,553300.0,,,,,
2024-08-29,1.7999999523162842,1.850000023841858,1.6299999952316284,1.7300000190734863,691700.0,,,,,
2024-08-30,1.7200000286102295,1.8559999465942385,1.649999976158142,1.850000023841858,579000.0,,,,,
2024-09-03,1.5299999713897705,1.7300000190734863,1.5299999713897705,1.7300000190734863,476900.0,,,,,
2024-09-04,1.5199999809265137,1.5750000476837158,1.4500000476837158,1.4700000286102295,255700.0,,,,,
2024-09-05,1.4299999475479126,1.508999943733215,1.409999966621399,1.5,306800.0,,,,,
2024-09-06,1.409999966621399,1.4500000476837158,1.3700000047683716,1.4299999475479126,180100.0,,,,,
2024-09-09,1.4900000095367432,1.5,1.3300000429153442,1.409999966621399,8247100.0,,,,,
2024-09-10,1.6649999618530271,1.830000042915344,1.5800000429153442,1.7699999809265137,12245400.0,,,,,
2024-09-11,1.6200000047683716,1.690000057220459,1.4500000476837158,1.5399999618530271,1517200.0,,,,,
2024-09-12,1.690000057220459,1.75,1.5499999523162842,1.600000023841858,642600.0,,,,,
2024-09-13,1.690000057220459,1.7799999713897705,1.6749999523162842,1.7300000190734863,616500.0,,,,,
2024-09-16,1.659999966621399,1.7100000381469729,1.6399999856948853,1.7000000476837158,228400.0,,,,,
2024-09-17,1.659999966621399,1.7400000095367432,1.6299999952316284,1.6699999570846558,346400.0,,,,,
2024-09-18,1.649999976158142,1.7000000476837158,1.6050000190734863,1.6699999570846558,384900.0,,,,,
2024-09-19,1.5,1.649999976158142,1.4800000190734863,1.6299999952316284,657100.0,,,,,
2024-09-20,1.524999976158142,1.5700000524520874,1.4800000190734863,1.4800000190734863,320100.0,,,,,
2024-09-23,1.5800000429153442,1.600000023841858,1.5099999904632568,1.5499999523162842,232700.0,,,,,
2024-09-24,1.5499999523162842,1.590000033378601,1.5099999904632568,1.5700000524520874,192800.0,,,,,
2024-09-25,1.4800000190734863,1.5700000524520874,1.4600000381469729,1.5700000524520874,341900.0,,,,,
2024-09-26,1.5299999713897705,1.5399999618530271,1.4600000381469729,1.4600000381469729,274100.0,,,,,
2024-09-27,1.399999976158142,1.5390000343322754,1.3899999856948853,1.5199999809265137,540700.0,,,,,
2024-09-30,1.4500000476837158,1.4700000286102295,1.3899999856948853,1.3899999856948853,332500.0,,,,,
2024-10-01,1.4500000476837158,1.4600000381469729,1.3899999856948853,1.4600000381469729,247900.0,,,,,
2024-10-02,1.4600000381469729,1.4600000381469729,1.4199999570846558,1.440000057220459,162300.0,,,,,
2024-10-03,1.409999966621399,1.4500000476837158,1.3899999856948853,1.4500000476837158,161900.0,,,,,
2024-10-04,1.399999976158142,1.4500000476837158,1.3799999952316284,1.4500000476837158,99400.0,,,,,
2024-10-07,1.399999976158142,1.4049999713897705,1.3600000143051147,1.399999976158142,207700.0,,,,,
2024-10-08,1.4299999475479126,1.4299999475479126,1.3799999952316284,1.3799999952316284,80800.0,,,,,
2024-10-09,1.3799999952316284,1.4199999570846558,1.3799999952316284,1.409999966621399,101100.0,,,,,
2024-10-10,1.399999976158142,1.4199999570846558,1.3600000143051147,1.3600000143051147,90700.0,,,,,
2024-10-11,1.340000033378601,1.3799999952316284,1.2899999618530271,1.3799999952316284,290800.0,,,,,
2024-10-14,1.3700000047683716,1.3799999952316284,1.309999942779541,1.3200000524520874,108200.0,,,,,
2024-10-15,1.2899999618530271,1.3899999856948853,1.284999966621399,1.3700000047683716,2395300.0,,,,,
2024-10-16,1.3799999952316284,1.3899999856948853,1.2599999904632568,1.2999999523162842,669900.0,,,,,
2024-10-17,1.399999976158142,1.4500000476837158,1.3300000429153442,1.3300000429153442,279900.0,,,,,
2024-10-18,1.4500000476837158,1.4550000429153442,1.3799999952316284,1.3899999856948853,217800.0,,,,,
2024-10-21,1.3799999952316284,1.4500000476837158,1.3700000047683716,1.4500000476837158,110200.0,,,,,
2024-10-22,1.350000023841858,1.3799999952316284,1.309999942779541,1.3600000143051147,166800.0,,,,,
2024-10-23,1.350000023841858,1.350000023841858,1.309999942779541,1.350000023841858,165400.0,,,,,
2024-10-24,1.3700000047683716,1.3799999952316284,1.340000033378601,1.3600000143051147,124400.0,,,,,
2024-10-25,1.2999999523162842,1.3700000047683716,1.2999999523162842,1.3700000047683716,149400.0,,,,,
2024-10-28,1.340000033378601,1.3700000047683716,1.2999999523162842,1.309999942779541,296900.0,,,,,
2024-10-29,1.3200000524520874,1.340000033378601,1.3049999475479126,1.3200000524520874,137900.0,,,,,
2024-10-30,1.2899999618530271,1.350000023841858,1.2899999618530271,1.350000023841858,203000.0,,,,,
2024-10-31,1.2799999713897705,1.2999999523162842,1.2350000143051147,1.2899999618530271,156800.0,,,,,
2024-11-01,1.2999999523162842,1.3200000524520874,1.284999966621399,1.309999942779541,58400.0,,,,,
2024-11-04,1.350000023841858,1.3650000095367432,1.2999999523162842,1.3200000524520874,112800.0,,,,,
2024-11-05,1.3300000429153442,1.3700000047683716,1.309999942779541,1.3300000429153442,47800.0,,,,,
2024-11-06,1.3600000143051147,1.399999976158142,1.2899999618530271,1.309999942779541,150800.0,,,,,
2024-11-07,1.3600000143051147,1.3799999952316284,1.3300000429153442,1.3700000047683716,60800.0,,,,,
2024-11-08,1.4199999570846558,1.4199999570846558,1.3300000429153442,1.3600000143051147,143300.0,,,,,
2024-11-11,1.3899999856948853,1.440000057220459,1.3600000143051147,1.440000057220459,87600.0,,,,,
2024-11-12,1.3799999952316284,1.3899999856948853,1.350000023841858,1.3700000047683716,48400.0,,,,,
2024-11-13,1.3700000047683716,1.3899999856948853,1.350000023841858,1.3899999856948853,50400.0,,,,,
2024-11-14,1.3300000429153442,1.399999976158142,1.2799999713897705,1.3700000047683716,200700.0,,,,,
2024-11-15,1.2699999809265137,1.350000023841858,1.2300000190734863,1.309999942779541,310200.0,,,,,
2024-11-18,1.1799999475479126,1.2899999618530271,1.149999976158142,1.2699999809265137,291700.0,,,,,
2024-11-19,1.2100000381469729,1.2300000190734863,1.149999976158142,1.1699999570846558,98700.0,,,,,
2024-11-20,1.190000057220459,1.2100000381469729,1.149999976158142,1.2100000381469729,101000.0,,,,,
2024-11-21,1.190000057220459,1.2239999771118164,1.1699999570846558,1.190000057220459,67800.0,,,,,
2024-11-22,1.2100000381469729,1.2300000190734863,1.1699999570846558,1.190000057220459,64100.0,,,,,
2024-11-25,1.2799999713897705,1.350000023841858,1.2000000476837158,1.2899999618530271,1289800.0,,,,,
2024-11-26,1.2300000190734863,1.2699999809265137,1.2000000476837158,1.2699999809265137,76400.0,,,,,
2024-11-27,1.2699999809265137,1.3200000524520874,1.190000057220459,1.2300000190734863,210200.0,,,,,
2024-11-29,1.2300000190734863,1.2699999809265137,1.2200000286102295,1.2699999809265137,33800.0,,,,,
2024-12-02,1.2699999809265137,1.309999942779541,1.2050000429153442,1.2100000381469729,124500.0,,,,,
2024-12-03,1.2300000190734863,1.2699999809265137,1.222000002861023,1.2699999809265137,37700.0,,,,,
2024-12-04,1.2100000381469729,1.2699999809265137,1.2100000381469729,1.25,234600.0,,,,,
2024-12-05,1.2000000476837158,1.2300000190734863,1.1799999475479126,1.2100000381469729,82500.0,,,,,
2024-12-06,1.1699999570846558,1.2200000286102295,1.1299999952316284,1.2000000476837158,105800.0,,,,,
2024-12-09,1.1699999570846558,1.187000036239624,1.159999966621399,1.1799999475479126,49900.0,,,,,
2024-12-10,1.1799999475479126,1.2000000476837158,1.1399999856948853,1.159999966621399,270100.0,,,,,
2024-12-11,1.149999976158142,1.2100000381469729,1.1399999856948853,1.2100000381469729,135300.0,,,,,
2024-12-12,1.190000057220459,1.190000057220459,1.159999966621399,1.159999966621399,47200.0,,,,,
2024-12-13,1.149999976158142,1.2000000476837158,1.1399999856948853,1.1699999570846558,129900.0,,,,,
2024-12-16,1.100000023841858,1.159999966621399,1.059999942779541,1.159999966621399,194800.0,,,,,
2024-12-17,1.0700000524520874,1.1100000143051147,1.0499999523162842,1.0700000524520874,91900.0,,,,,
2024-12-18,1.0299999713897705,1.0700000524520874,1.0299999713897705,1.059999942779541,86100.0,,,,,
2024-12-19,1.0199999809265137,1.0399999618530271,1.0099999904632568,1.0399999618530271,79600.0,,,,,
2024-12-20,1.0299999713897705,1.090000033378601,1.0099999904632568,1.0199999809265137,177600.0,,,,,
2024-12-23,1.1699999570846558,1.1950000524520874,1.059999942779541,1.0700000524520874,1004800.0,,,,,
2024-12-24,1.149999976158142,1.1890000104904177,1.1299999952316284,1.1699999570846558,134900.0,,,,,
2024-12-26,1.1299999952316284,1.1540000438690186,1.090000033378601,1.149999976158142,137800.0,,,,,
2024-12-27,1.1100000143051147,1.2000000476837158,1.100000023841858,1.190000057220459,319700.0,,,,,
2024-12-30,1.2999999523162842,1.3899999856948853,1.159999966621399,1.2200000286102295,3126100.0,,,,,
2024-12-31,1.340000033378601,1.7699999809265137,1.309999942779541,1.7400000095367432,15917400.0,,,,,
2025-01-02,1.7400000095367432,1.7400000095367432,1.440000057220459,1.4600000381469729,4950500.0,,,,,
2025-01-03,1.600000023841858,1.6799999475479126,1.49399995803833,1.600000023841858,2026300.0,,,,,
2025-01-06,1.659999966621399,1.7799999713897705,1.6200000047683716,1.659999966621399,1468200.0,,,,,
2025-01-07,1.5399999618530271,1.625,1.399999976158142,1.6200000047683716,872900.0,,,,,
2025-01-08,1.399999976158142,1.4700000286102295,1.3200000524520874,1.4600000381469729,600500.0,,,,,
2025-01-10,1.350000023841858,1.4199999570846558,1.3300000429153442,1.409999966621399,288000.0,,,,,
2025-01-13,1.340000033378601,1.3899999856948853,1.2799999713897705,1.309999942779541,370100.0,,,,,
2025-01-14,1.2999999523162842,1.3899999856948853,1.284999966621399,1.3600000143051147,193300.0,,,,,
2025-01-15,1.340000033378601,1.3799999952316284,1.2899999618530271,1.309999942779541,394100.0,,,,,
2025-01-16,1.3899999856948853,1.4199999570846558,1.305999994277954,1.3700000047683716,367200.0,,,,,
2025-01-17,1.5099999904632568,1.524999976158142,1.3700000047683716,1.4500000476837158,551100.0,,,,,
2025-01-21,1.4500000476837158,1.6399999856948853,1.399999976158142,1.6100000143051147,1094700.0,,,,,
2025-01-22,1.5700000524520874,1.690000057220459,1.4199999570846558,1.4700000286102295,2062800.0,,,,,
2025-01-23,1.4900000095367432,1.600000023841858,1.4700000286102295,1.5499999523162842,520400.0,,,,,
2025-01-24,1.4199999570846558,1.5299999713897705,1.3799999952316284,1.5099999904632568,472700.0,,,,,
2025-01-27,1.340000033378601,1.399999976158142,1.340000033378601,1.3700000047683716,282300.0,,,,,
2025-01-28,1.3799999952316284,1.409999966621399,1.340000033378601,1.3700000047683716,75500.0,,,,,
2025-01-29,1.3700000047683716,1.399999976158142,1.340000033378601,1.3600000143051147,291300.0,,,,,
2025-01-30,1.2999999523162842,1.399999976158142,1.2300000190734863,1.3799999952316284,411200.0,,,,,
2025-01-31,1.2899999618530271,1.3589999675750732,1.2599999904632568,1.3200000524520874,144400.0,,,,,
2025-02-03,1.2300000190734863,1.2829999923706057,1.2100000381469729,1.25,330500.0,,,,,
2025-02-04,1.2300000190734863,1.2999999523162842,1.190000057220459,1.2200000286102295,415000.0,,,,,
2025-02-05,1.2100000381469729,1.2599999904632568,1.2000000476837158,1.2100000381469729,364800.0,,,,,
2025-02-06,1.25,1.25,1.2100000381469729,1.2300000190734863,138500.0,,,,,
2025-02-07,1.2200000286102295,1.2899999618530271,1.2200000286102295,1.2400000095367432,134200.0,,,,,
2025-02-10,1.2100000381469729,1.2300000190734863,1.1699999570846558,1.2300000190734863,201400.0,,,,,
2025-02-11,1.25,1.2699999809265137,1.190000057220459,1.2100000381469729,150200.0,,,,,
2025-02-12,1.2799999713897705,1.309999942779541,1.2200000286102295,1.2200000286102295,358600.0,,,,,
2025-02-13,1.25,1.3300000429153442,1.2400000095367432,1.2999999523162842,126300.0,,,,,
2025-02-14,1.2100000381469729,1.2999999523162842,1.190000057220459,1.2400000095367432,236700.0,,,,,
2025-02-18,1.2000000476837158,1.2549999952316284,1.190000057220459,1.2100000381469729,119100.0,,,,,
2025-02-19,1.1649999618530271,1.2599999904632568,1.149999976158142,1.2000000476837158,426100.0,,,,,
2025-02-20,1.159999966621399,1.190000057220459,1.149999976158142,1.149999976158142,126100.0,,,,,
2025-02-21,1.090000033378601,1.194000005722046,1.090000033378601,1.1699999570846558,283400.0,,,,,
2025-02-24,1.0,1.1200000047683716,0.9700000286102296,1.090000033378601,394700.0,,,,,
2025-02-25,0.9710000157356262,1.0399999618530271,0.9700000286102296,0.9900000095367432,302600.0,,,,,
2025-02-26,1.0,1.0399999618530271,0.9700000286102296,0.9900000095367432,38300.0,,,,,
2025-02-27,1.0299999713897705,1.0800000429153442,1.0019999742507937,1.0299999713897705,86100.0,,,,,
2025-02-28,0.9959999918937684,1.0520000457763672,0.9800000190734864,1.0299999713897705,62900.0,,,,,
2025-03-03,0.996999979019165,1.0399999618530271,0.9649999737739564,1.0099999904632568,104700.0,,,,,
2025-03-04,0.9139999747276306,0.9850000143051147,0.8799999952316284,0.9800000190734864,135300.0,,,,,
2025-03-05,0.9100000262260436,0.949999988079071,0.9100000262260436,0.9100000262260436,32800.0,,,,,
2025-03-06,0.8410000205039978,0.9049999713897704,0.7400000095367432,0.8939999938011169,281700.0,,,,,
2025-03-07,0.8399999737739563,0.8709999918937683,0.824999988079071,0.828000009059906,99200.0,,,,,
2025-03-10,0.753000020980835,0.8199999928474426,0.75,0.8050000071525574,87200.0,,,,,
2025-03-11,0.7200000286102295,0.7440000176429749,0.7020000219345093,0.7300000190734863,94300.0,,,,,
2025-03-12,0.6800000071525574,0.7099999785423279,0.6769999861717224,0.7099999785423279,117200.0,,,,,
2025-03-13,0.6669999957084656,0.7059999704360962,0.6610000133514404,0.6899999976158142,49400.0,,,,,
2025-03-14,0.7580000162124634,0.7699999809265137,0.6809999942779541,0.7099999785423279,124400.0,,,,,
2025-03-17,0.8149999976158142,0.8399999737739563,0.7379999756813049,0.746999979019165,101800.0,,,,,
2025-03-18,1.090000033378601,1.2899999618530271,0.8199999928474426,0.8199999928474426,3111000.0,,,,,
2025-03-19,1.1100000143051147,1.1799999475479126,1.0199999809265137,1.100000023841858,679200.0,,,,,
2025-03-20,1.1299999952316284,1.190000057220459,1.0700000524520874,1.1100000143051147,313900.0,,,,,
2025-03-21,1.0800000429153442,1.1480000019073486,1.0399999618530271,1.1299999952316284,217800.0,,,,,
2025-03-24,1.0299999713897705,1.149999976158142,1.0099999904632568,1.1399999856948853,424900.0,,,,,
2025-03-25,1.0,1.0,0.8799999952316284,0.9559999704360962,299700.0,,,,,
2025-03-26,1.0199999809265137,1.034999966621399,0.972000002861023,1.0299999713897705,63200.0,,,,,
2025-03-27,0.949999988079071,1.0299999713897705,0.9399999976158142,1.0299999713897705,200200.0,,,,,
2025-03-28,0.7099999785423279,0.8299999833106995,0.6899999976158142,0.8299999833106995,1110700.0,,,,,
2025-03-31,0.75,0.7599999904632568,0.699999988079071,0.7099999785423279,332400.0,,,,,
2025-04-01,0.7379999756813049,0.75,0.6899999976158142,0.7360000014305115,245900.0,,,,,
2025-04-02,0.7160000205039978,0.7400000095367432,0.6899999976158142,0.7260000109672546,118600.0,,,,,
2025-04-03,0.6800000071525574,0.7080000042915344,0.6399999856948853,0.6970000267028809,346800.0,,,,,
2025-04-04,0.6100000143051147,0.652999997138977,0.5899999737739563,0.6330000162124634,194000.0,,,,,
2025-04-07,0.5600000023841858,0.6100000143051147,0.5289999842643738,0.5699999928474426,115300.0,,,,,
2025-04-08,0.6119999885559082,0.652999997138977,0.6000000238418579,0.6399999856948853,169000.0,,,,,
2025-04-09,0.6439999938011169,0.6489999890327454,0.5600000023841858,0.5920000076293945,169400.0,,,,,
2025-04-10,0.6489999890327454,0.6740000247955322,0.6299999952316284,0.6449999809265137,80300.0,,,,,
2025-04-11,0.6499999761581421,0.6850000023841858,0.6399999856948853,0.6800000071525574,48000.0,,,,,
2025-04-14,0.6700000166893005,0.6809999942779541,0.6539999842643738,0.6800000071525574,62000.0,,,,,
2025-04-15,0.6779999732971191,0.6819999814033508,0.6320000290870667,0.6470000147819519,47000.0,,,,,
2025-04-16,0.6290000081062317,0.699999988079071,0.6290000081062317,0.6740000247955322,61500.0,,,,,
2025-04-17,0.6460000276565552,0.6679999828338623,0.6259999871253967,0.6299999952316284,39700.0,,,,,
2025-04-21,0.6190000176429749,0.6700000166893005,0.6100000143051147,0.6399999856948853,41000.0,,,,,
2025-04-22,0.6269999742507935,0.6579999923706055,0.6000000238418579,0.6549999713897705,37600.0,,,,,
2025-04-23,0.6700000166893005,0.6899999976158142,0.6179999709129333,0.6179999709129333,49100.0,,,,,
2025-04-24,0.7099999785423279,0.7400000095367432,0.6800000071525574,0.699999988079071,81300.0,,,,,
2025-04-25,0.7300000190734863,0.753000020980835,0.7099999785423279,0.7200000286102295,71500.0,,,,,
2025-04-28,0.7360000014305115,0.7580000162124634,0.7099999785423279,0.7300000190734863,65200.0,,,,,
2025-04-29,0.7400000095367432,0.7549999952316284,0.6840000152587891,0.7200000286102295,66800.0,,,,,
2025-04-30,0.7350000143051147,0.75,0.7049999833106995,0.7300000190734863,79800.0,,,,,
2025-05-01,0.7699999809265137,0.7850000262260437,0.7400000095367432,0.7400000095367432,92900.0,,,,,
2025-05-02,0.7639999985694885,0.800000011920929,0.7429999709129333,0.796999990940094,26700.0,,,,,
2025-05-05,0.7860000133514404,0.7900000214576721,0.75,0.7599999904632568,31100.0,,,,,
2025-05-06,0.7689999938011169,0.7799999713897705,0.7440000176429749,0.7699999809265137,50300.0,,,,,
2025-05-07,0.7559999823570251,0.7799999713897705,0.7369999885559082,0.7689999938011169,55900.0,,,,,
2025-05-08,0.718999981880188,0.7900000214576721,0.6809999942779541,0.7450000047683716,89100.0,,,,,
2025-05-09,0.7400000095367432,0.7799999713897705,0.6970000267028809,0.7080000042915344,58800.0,,,,,
2025-05-12,0.7699999809265137,0.8090000152587891,0.7599999904632568,0.7960000038146973,157900.0,,,,,
2025-05-13,0.800000011920929,0.8100000023841858,0.7699999809265137,0.800000011920929,177600.0,,,,,
2025-05-14,0.7609999775886536,0.7979999780654907,0.699999988079071,0.75,269500.0,,,,,
2025-05-15,0.7200000286102295,0.7459999918937683,0.7009999752044678,0.7229999899864197,29800.0,,,,,
2025-05-16,0.7200000286102295,0.7559999823570251,0.7039999961853027,0.7260000109672546,106700.0,,,,,
2025-05-19,0.7350000143051147,0.75,0.6570000052452087,0.7049999833106995,59900.0,,,,,
2025-05-20,0.6700000166893005,0.7300000190734863,0.652999997138977,0.6899999976158142,63100.0,,,,,
2025-05-21,0.6349999904632568,0.6779999732971191,0.6299999952316284,0.6499999761581421,173700.0,,,,,
2025-05-22,0.6679999828338623,0.6700000166893005,0.6349999904632568,0.6650000214576721,66500.0,,,,,
2025-05-23,0.6570000052452087,0.6700000166893005,0.6299999952316284,0.6669999957084656,46800.0,,,,,
2025-05-27,0.6779999732971191,0.703000009059906,0.6499999761581421,0.6499999761581421,54500.0,,,,,
2025-05-28,0.75,0.7699999809265137,0.6700000166893005,0.6700000166893005,1111800.0,,,,,
2025-05-29,0.6930000185966492,0.6930000185966492,0.6439999938011169,0.6710000038146973,3758400.0,,,,,
2025-05-30,0.6800000071525574,0.6970000267028809,0.6499999761581421,0.6700000166893005,188200.0,,,,,
2025-06-02,0.7300000190734863,0.7699999809265137,0.6499999761581421,0.6499999761581421,245600.0,,,,,
2025-06-03,0.75,0.7599999904632568,0.7160000205039978,0.7599999904632568,95200.0,,,,,
2025-06-04,0.7009999752044678,0.7360000014305115,0.6600000262260437,0.7179999947547913,188800.0,,,,,
2025-06-05,0.7110000252723694,0.7179999947547913,0.6769999861717224,0.7160000205039978,43800.0,,,,,
2025-06-06,0.7080000042915344,0.7319999933242798,0.6850000023841858,0.6850000023841858,57500.0,,,,,
2025-06-09,0.7009999752044678,0.7250000238418579,0.6800000071525574,0.6909999847412109,61200.0,,,,,
2025-06-10,0.699999988079071,0.7200000286102295,0.6909999847412109,0.699999988079071,82600.0,,,,,
2025-06-11,0.7129999995231628,0.7179999947547913,0.6909999847412109,0.699999988079071,73700.0,,,,,
2025-06-12,0.6899999976158142,0.7120000123977661,0.6489999890327454,0.6899999976158142,110800.0,,,,,
2025-06-13,0.675000011920929,0.699999988079071,0.652999997138977,0.699999988079071,49500.0,,,,,
2025-06-16,0.6499999761581421,0.6800000071525574,0.6499999761581421,0.6700000166893005,241100.0,,,,,
2025-06-17,0.6449999809265137,0.6850000023841858,0.6299999952316284,0.6399999856948853,69400.0,,,,,
2025-06-18,0.6700000166893005,0.6769999861717224,0.6449999809265137,0.6769999861717224,50000.0,,,,,
2025-06-20,0.6340000033378601,0.699999988079071,0.6340000033378601,0.699999988079071,190300.0,,,,,
2025-06-23,0.6399999856948853,0.6690000295639038,0.6399999856948853,0.6690000295639038,98600.0,,,,,
2025-06-24,0.6340000033378601,0.6700000166893005,0.6200000047683716,0.6439999938011169,530400.0,,,,,
2025-06-25,0.6100000143051147,0.6639999747276306,0.5979999899864197,0.6499999761581421,159500.0,,,,,
2025-06-26,0.6200000047683716,0.6639999747276306,0.6019999980926514,0.6499999761581421,322200.0,,,,,
2025-06-27,0.5989999771118164,0.6460000276565552,0.5799999833106995,0.6119999885559082,240800.0,,,,,
