Date,Close,High,Low,Open,Volume,"('Close', 'NMRA')","('High', 'NMRA')","('Low', 'NMRA')","('Open', 'NMRA')","('Volume', 'NMRA')"
2024-06-03,9.699999809265137,10.140000343322754,9.43000030517578,9.960000038146973,587600.0,,,,,
2024-06-04,10.0,10.220000267028809,9.5,9.6899995803833,526700.0,,,,,
2024-06-05,9.989999771118164,10.270000457763672,9.869999885559082,10.050000190734863,341200.0,,,,,
2024-06-06,9.93000030517578,10.149999618530272,9.800000190734863,9.989999771118164,302300.0,,,,,
2024-06-07,9.949999809265137,10.079999923706056,9.720000267028809,9.850000381469728,391400.0,,,,,
2024-06-10,10.420000076293944,10.460000038146973,9.81999969482422,9.920000076293944,460700.0,,,,,
2024-06-11,9.890000343322754,10.420000076293944,9.5600004196167,10.25,626300.0,,,,,
2024-06-12,10.0,10.600000381469728,9.9399995803833,10.199999809265137,477200.0,,,,,
2024-06-13,9.949999809265137,10.4399995803833,9.710000038146973,9.979999542236328,360000.0,,,,,
2024-06-14,9.779999732971191,10.18000030517578,9.550000190734863,9.84000015258789,376400.0,,,,,
2024-06-17,9.380000114440918,9.84000015258789,9.350000381469728,9.699999809265137,403300.0,,,,,
2024-06-18,9.149999618530272,9.56999969482422,9.0600004196167,9.43000030517578,836700.0,,,,,
2024-06-20,8.850000381469727,9.18000030517578,8.739999771118164,9.0,951200.0,,,,,
2024-06-21,9.5,9.53499984741211,8.670000076293945,8.829999923706055,1264400.0,,,,,
2024-06-24,9.5,9.649999618530272,9.119999885559082,9.5,1075500.0,,,,,
2024-06-25,8.75,9.5600004196167,8.59000015258789,9.510000228881836,1323500.0,,,,,
2024-06-26,8.600000381469727,8.899999618530273,8.329999923706055,8.640000343322754,911900.0,,,,,
2024-06-27,9.199999809265137,9.25,8.619999885559082,8.630000114440918,632800.0,,,,,
2024-06-28,9.829999923706056,9.920000076293944,9.135000228881836,9.229999542236328,11569200.0,,,,,
2024-07-01,9.9399995803833,10.300000190734863,9.65999984741211,9.970000267028809,1266500.0,,,,,
2024-07-02,9.800000190734863,10.0,9.59000015258789,9.989999771118164,870100.0,,,,,
2024-07-03,9.760000228881836,9.880000114440918,9.550000190734863,9.760000228881836,356800.0,,,,,
2024-07-05,10.25,10.300000190734863,9.600000381469728,9.770000457763672,856800.0,,,,,
2024-07-08,10.350000381469728,10.946000099182127,10.31999969482422,10.579999923706056,900700.0,,,,,
2024-07-09,10.3100004196167,10.539999961853027,10.039999961853027,10.329999923706056,1041400.0,,,,,
2024-07-10,10.760000228881836,10.770000457763672,10.010000228881836,10.300000190734863,803400.0,,,,,
2024-07-11,11.550000190734863,11.640000343322754,10.989999771118164,10.989999771118164,1085100.0,,,,,
2024-07-12,11.050000190734863,11.795000076293944,10.979999542236328,11.619999885559082,660000.0,,,,,
2024-07-15,11.609999656677246,11.649999618530272,11.0,11.220000267028809,796700.0,,,,,
2024-07-16,11.880000114440918,12.029999732971191,11.489999771118164,11.5,864000.0,,,,,
2024-07-17,11.899999618530272,12.079999923706056,11.451000213623049,11.770000457763672,614600.0,,,,,
2024-07-18,10.989999771118164,12.020000457763672,10.979999542236328,11.81999969482422,474300.0,,,,,
2024-07-19,11.279999732971191,11.3100004196167,10.75,11.020000457763672,490500.0,,,,,
2024-07-22,11.609999656677246,11.920000076293944,11.329999923706056,11.770000457763672,589800.0,,,,,
2024-07-23,11.9399995803833,12.229999542236328,11.4399995803833,11.619999885559082,879800.0,,,,,
2024-07-24,11.90999984741211,12.244999885559082,11.678999900817873,11.859999656677246,460700.0,,,,,
2024-07-25,12.40999984741211,12.6899995803833,11.765000343322754,11.949999809265137,616800.0,,,,,
2024-07-26,12.899999618530272,12.920000076293944,12.3100004196167,12.729999542236328,378700.0,,,,,
2024-07-29,12.449999809265137,12.989999771118164,12.170000076293944,12.890000343322754,676100.0,,,,,
2024-07-30,12.8100004196167,12.859999656677246,12.0,12.56999969482422,719600.0,,,,,
2024-07-31,12.859999656677246,13.3100004196167,12.470000267028809,12.9399995803833,609000.0,,,,,
2024-08-01,12.630000114440918,13.41100025177002,12.329999923706056,12.869999885559082,1660400.0,,,,,
2024-08-02,12.510000228881836,12.789999961853027,12.119999885559082,12.529999732971191,944900.0,,,,,
2024-08-05,11.960000038146973,12.050000190734863,11.5,11.729999542236328,732000.0,,,,,
2024-08-06,11.989999771118164,12.210000038146973,11.699999809265137,11.899999618530272,458100.0,,,,,
2024-08-07,11.789999961853027,12.100000381469728,11.600000381469728,11.949999809265137,752100.0,,,,,
2024-08-08,11.239999771118164,12.130000114440918,11.09000015258789,11.979999542236328,676300.0,,,,,
2024-08-09,11.260000228881836,11.489999771118164,11.010000228881836,11.199999809265137,305700.0,,,,,
2024-08-12,11.15999984741211,11.449999809265137,10.779999732971191,11.270000457763672,367200.0,,,,,
2024-08-13,11.300000190734863,11.609999656677246,11.079999923706056,11.31999969482422,395800.0,,,,,
2024-08-14,11.170000076293944,11.380000114440918,10.869999885559082,11.380000114440918,366100.0,,,,,
2024-08-15,11.789999961853027,11.84000015258789,11.420000076293944,11.43000030517578,462300.0,,,,,
2024-08-16,11.270000457763672,12.140000343322754,11.239999771118164,11.789999961853027,282100.0,,,,,
2024-08-19,11.850000381469728,11.90999984741211,10.979999542236328,11.18000030517578,364900.0,,,,,
2024-08-20,11.81999969482422,12.005000114440918,11.59000015258789,11.899999618530272,175000.0,,,,,
2024-08-21,12.119999885559082,12.300000190734863,11.869999885559082,11.920000076293944,229900.0,,,,,
2024-08-22,11.5,12.0600004196167,11.380000114440918,12.0,344300.0,,,,,
2024-08-23,11.68000030517578,12.020000457763672,11.399999618530272,11.5,325500.0,,,,,
2024-08-26,11.710000038146973,11.979999542236328,11.579999923706056,11.800000190734863,369600.0,,,,,
2024-08-27,11.5600004196167,11.68000030517578,11.149999618530272,11.479999542236328,264700.0,,,,,
2024-08-28,11.56999969482422,11.920000076293944,11.40999984741211,11.579999923706056,292600.0,,,,,
2024-08-29,11.210000038146973,12.140000343322754,11.140000343322754,11.720000267028809,529900.0,,,,,
2024-08-30,11.5,11.579999923706056,11.18000030517578,11.270000457763672,325600.0,,,,,
2024-09-03,10.739999771118164,11.350000381469728,10.604999542236328,11.270000457763672,378100.0,,,,,
2024-09-04,10.989999771118164,11.130000114440918,10.350000381469728,10.739999771118164,292100.0,,,,,
2024-09-05,10.789999961853027,11.109999656677246,10.744999885559082,11.0600004196167,283500.0,,,,,
2024-09-06,10.460000038146973,10.960000038146973,10.4399995803833,10.869999885559082,302800.0,,,,,
2024-09-09,11.40999984741211,11.460000038146973,10.479999542236328,10.539999961853027,916000.0,,,,,
2024-09-10,11.289999961853027,11.800000190734863,11.130000114440918,11.5,664300.0,,,,,
2024-09-11,11.399999618530272,11.5,11.027000427246094,11.18000030517578,495200.0,,,,,
2024-09-12,11.829999923706056,11.960000038146973,11.170000076293944,11.5,898500.0,,,,,
2024-09-13,12.029999732971191,12.470000267028809,11.800000190734863,12.0,743900.0,,,,,
2024-09-16,11.9399995803833,12.399999618530272,11.729999542236328,11.979999542236328,695900.0,,,,,
2024-09-17,11.729999542236328,12.100000381469728,11.600000381469728,12.079999923706056,687200.0,,,,,
2024-09-18,12.210000038146973,12.510000228881836,11.729999542236328,11.729999542236328,727400.0,,,,,
2024-09-19,12.729999542236328,13.0,12.229999542236328,12.609999656677246,587600.0,,,,,
2024-09-20,12.920000076293944,13.210000038146973,12.449999809265137,12.8100004196167,6167100.0,,,,,
2024-09-23,12.779999732971191,13.109999656677246,12.31999969482422,13.109999656677246,934400.0,,,,,
2024-09-24,12.380000114440918,12.800000190734863,12.109999656677246,12.800000190734863,783900.0,,,,,
2024-09-25,12.800000190734863,12.9399995803833,12.0,12.31999969482422,894800.0,,,,,
2024-09-26,13.079999923706056,13.270000457763672,12.520000457763672,12.989999771118164,536800.0,,,,,
2024-09-27,12.920000076293944,13.4399995803833,12.770000457763672,13.1899995803833,801500.0,,,,,
2024-09-30,13.210000038146973,13.34000015258789,12.649999618530272,12.75,1118200.0,,,,,
2024-10-01,13.5,13.817999839782717,13.10099983215332,13.770000457763672,888900.0,,,,,
2024-10-02,13.970000267028809,14.135000228881836,12.800000190734863,13.119999885559082,667000.0,,,,,
2024-10-03,13.545000076293944,14.010000228881836,13.449999809265137,13.81999969482422,505900.0,,,,,
2024-10-04,14.760000228881836,15.0,13.675000190734863,13.779999732971191,621000.0,,,,,
2024-10-07,14.5600004196167,14.949999809265137,13.880000114440918,14.720000267028809,861900.0,,,,,
2024-10-08,14.739999771118164,15.0,14.270000457763672,14.5600004196167,1331300.0,,,,,
2024-10-09,14.3100004196167,15.079999923706056,14.039999961853027,14.770000457763672,939600.0,,,,,
2024-10-10,15.399999618530272,16.0,13.75,14.079999923706056,1514000.0,,,,,
2024-10-11,15.510000228881836,15.90999984741211,15.260000228881836,15.31999969482422,1070400.0,,,,,
2024-10-14,15.600000381469728,16.15999984741211,15.140000343322754,15.140000343322754,1866700.0,,,,,
2024-10-15,16.079999923706055,16.450000762939453,15.0,15.420000076293944,1811200.0,,,,,
2024-10-16,16.68000030517578,16.729999542236328,16.110000610351562,16.110000610351562,1996100.0,,,,,
2024-10-17,16.959999084472656,17.100000381469727,16.3700008392334,16.799999237060547,938300.0,,,,,
2024-10-18,16.489999771118164,17.187000274658203,16.43000030517578,17.0,1916200.0,,,,,
2024-10-21,14.050000190734863,16.134000778198242,13.8100004196167,16.0,2626100.0,,,,,
2024-10-22,13.960000038146973,14.09000015258789,13.789999961853027,13.81999969482422,963600.0,,,,,
2024-10-23,13.3100004196167,13.960000038146973,12.670000076293944,13.960000038146973,1462800.0,,,,,
2024-10-24,13.0,13.770000457763672,12.9399995803833,13.350000381469728,999300.0,,,,,
2024-10-25,12.270000457763672,13.289999961853027,12.140000343322754,13.0600004196167,1557700.0,,,,,
2024-10-28,11.850000381469728,12.739999771118164,11.75,12.449999809265137,1373500.0,,,,,
2024-10-29,11.729999542236328,12.09000015258789,11.630000114440918,11.729999542236328,1270400.0,,,,,
2024-10-30,12.210000038146973,12.270000457763672,11.609999656677246,11.609999656677246,914100.0,,,,,
2024-10-31,11.449999809265137,12.239999771118164,11.390000343322754,12.18000030517578,966300.0,,,,,
2024-11-01,11.170000076293944,11.789999961853027,11.140000343322754,11.630000114440918,1250500.0,,,,,
2024-11-04,11.710000038146973,11.94499969482422,10.84000015258789,11.06999969482422,978000.0,,,,,
2024-11-05,11.90999984741211,11.970000267028809,10.65999984741211,11.020000457763672,1431900.0,,,,,
2024-11-06,12.710000038146973,12.850000381469728,12.074999809265137,12.68000030517578,914300.0,,,,,
2024-11-07,13.020000457763672,13.3100004196167,12.609999656677246,12.859999656677246,1083900.0,,,,,
2024-11-08,13.539999961853027,13.579999923706056,13.0,13.050000190734863,1271900.0,,,,,
2024-11-11,13.640000343322754,14.09000015258789,13.460000038146973,13.859999656677246,926000.0,,,,,
2024-11-12,11.3100004196167,13.050000190734863,10.859999656677246,13.020000457763672,1545200.0,,,,,
2024-11-13,10.774999618530272,11.729999542236328,10.755000114440918,11.479999542236328,1358500.0,,,,,
2024-11-14,11.6899995803833,11.970000267028809,10.890000343322754,10.890000343322754,1702300.0,,,,,
2024-11-15,10.84000015258789,11.770000457763672,10.739999771118164,11.739999771118164,956500.0,,,,,
2024-11-18,9.84000015258789,11.050000190734863,9.84000015258789,10.84000015258789,1016300.0,,,,,
2024-11-19,9.859999656677246,10.24899959564209,9.34000015258789,9.6899995803833,1408200.0,,,,,
2024-11-20,9.789999961853027,10.09000015258789,9.619999885559082,9.789999961853027,817300.0,,,,,
2024-11-21,9.6899995803833,10.130000114440918,9.5,9.880000114440918,604200.0,,,,,
2024-11-22,9.739999771118164,9.885000228881836,9.520000457763672,9.789999961853027,490200.0,,,,,
2024-11-25,9.670000076293944,9.970000267028809,9.609999656677246,9.770000457763672,1956100.0,,,,,
2024-11-26,9.770000457763672,9.920000076293944,9.579999923706056,9.649999618530272,537300.0,,,,,
2024-11-27,9.760000228881836,9.970000267028809,9.640000343322754,9.739999771118164,552500.0,,,,,
2024-11-29,9.9399995803833,10.130000114440918,9.69499969482422,9.84000015258789,451000.0,,,,,
2024-12-02,9.800000190734863,10.017000198364258,9.630000114440918,9.880000114440918,845900.0,,,,,
2024-12-03,9.670000076293944,9.84000015258789,9.59000015258789,9.75,813100.0,,,,,
2024-12-04,9.770000457763672,10.0,9.375,9.600000381469728,827400.0,,,,,
