Date,Close,High,Low,Open,Volume,"('Close', 'AISP')","('High', 'AISP')","('Low', 'AISP')","('Open', 'AISP')","('Volume', 'AISP')"
2024-07-18,4.170000076293945,4.400000095367432,4.070000171661377,4.099999904632568,491800.0,,,,,
2024-07-19,4.190000057220459,4.289999961853027,4.070000171661377,4.289999961853027,404700.0,,,,,
2024-07-22,3.920000076293945,4.215000152587891,3.859999895095825,4.179999828338623,423200.0,,,,,
2024-07-23,3.680000066757202,3.849999904632568,3.569999933242798,3.809999942779541,418500.0,,,,,
2024-07-24,3.619999885559082,3.7899999618530273,3.470000028610229,3.650000095367432,316300.0,,,,,
2024-07-25,3.740000009536743,3.849999904632568,3.4800000190734863,3.5799999237060547,313500.0,,,,,
2024-07-26,3.869999885559082,3.950000047683716,3.75,3.75,255700.0,,,,,
2024-07-29,3.569999933242798,3.859999895095825,3.5299999713897705,3.839999914169312,868400.0,,,,,
2024-07-30,3.7799999713897705,3.869999885559082,3.569999933242798,3.829999923706055,846200.0,,,,,
2024-07-31,3.9800000190734863,4.199999809265137,3.799999952316284,3.890000104904175,758800.0,,,,,
2024-08-01,3.680000066757202,4.03000020980835,3.670000076293945,3.940000057220459,338600.0,,,,,
2024-08-02,3.380000114440918,3.650000095367432,3.3299999237060547,3.650000095367432,378700.0,,,,,
2024-08-05,3.1600000858306885,3.309999942779541,3.0,3.0,299100.0,,,,,
2024-08-06,3.1700000762939453,3.289999961853028,3.119999885559082,3.220000028610229,194800.0,,,,,
2024-08-07,3.0899999141693115,3.369999885559082,3.069999933242798,3.190000057220459,311300.0,,,,,
2024-08-08,3.009999990463257,3.119999885559082,2.7799999713897705,3.049999952316284,266100.0,,,,,
2024-08-09,3.0350000858306885,3.0899999141693115,3.015000104904175,3.0199999809265137,146900.0,,,,,
2024-08-12,2.819999933242798,3.0299999713897705,2.789999961853028,3.009999990463257,314900.0,,,,,
2024-08-13,2.8299999237060547,2.999000072479248,2.740000009536743,2.859999895095825,255600.0,,,,,
2024-08-14,2.5199999809265137,2.900000095367432,2.434999942779541,2.8299999237060547,721600.0,,,,,
2024-08-15,2.859999895095825,3.2300000190734863,2.700000047683716,3.164999961853028,10848500.0,,,,,
2024-08-16,3.569999933242798,3.799999952316284,2.740000009536743,2.8499999046325684,3503200.0,,,,,
2024-08-19,3.7100000381469727,4.119999885559082,3.470000028610229,3.609999895095825,1561200.0,,,,,
2024-08-20,3.700000047683716,3.8949999809265137,3.4800000190734863,3.849999904632568,1522200.0,,,,,
2024-08-21,3.825000047683716,3.880000114440918,3.630000114440918,3.7100000381469727,751800.0,,,,,
2024-08-22,3.470000028610229,3.880000114440918,3.450000047683716,3.849999904632568,853300.0,,,,,
2024-08-23,3.390000104904175,3.549999952316284,3.0999999046325684,3.470000028610229,994400.0,,,,,
2024-08-26,3.25,3.390000104904175,3.1700000762939453,3.3299999237060547,408700.0,,,,,
2024-08-27,3.049999952316284,3.240000009536743,3.009999990463257,3.240000009536743,416500.0,,,,,
2024-08-28,2.950000047683716,3.0799999237060547,2.880000114440918,3.059999942779541,440200.0,,,,,
2024-08-29,2.650000095367432,3.069999933242798,2.640000104904175,3.0199999809265137,919200.0,,,,,
2024-08-30,3.109999895095825,3.2799999713897705,2.861000061035156,2.880000114440918,3153000.0,,,,,
2024-09-03,3.0,3.039999961853028,2.8010001182556152,3.039999961853028,643700.0,,,,,
2024-09-04,2.9600000381469727,3.130000114440918,2.900000095367432,2.950000047683716,306500.0,,,,,
2024-09-05,2.880000114440918,3.0299999713897705,2.8499999046325684,2.9600000381469727,239500.0,,,,,
2024-09-06,2.755000114440918,2.884999990463257,2.700000047683716,2.859999895095825,342800.0,,,,,
2024-09-09,2.7300000190734863,2.869999885559082,2.7100000381469727,2.759999990463257,284300.0,,,,,
2024-09-10,2.740000009536743,2.859999895095825,2.630000114440918,2.7699999809265137,279300.0,,,,,
2024-09-11,2.75,2.789999961853028,2.650000095367432,2.740000009536743,259700.0,,,,,
2024-09-12,2.759999990463257,2.8399999141693115,2.7039999961853027,2.720000028610229,242300.0,,,,,
2024-09-13,2.720000028610229,2.8499999046325684,2.680000066757202,2.759999990463257,347900.0,,,,,
2024-09-16,2.619999885559082,2.740000009536743,2.5899999141693115,2.7300000190734863,441700.0,,,,,
2024-09-17,2.5999999046325684,2.759999990463257,2.549999952316284,2.700000047683716,401700.0,,,,,
2024-09-18,2.559999942779541,2.690000057220459,2.440000057220459,2.5999999046325684,479000.0,,,,,
2024-09-19,2.4800000190734863,2.609999895095825,2.440000057220459,2.5899999141693115,391300.0,,,,,
2024-09-20,2.4800000190734863,2.5,2.380000114440918,2.4800000190734863,762000.0,,,,,
2024-09-23,2.400000095367432,2.539999961853028,2.319999933242798,2.5,346300.0,,,,,
2024-09-24,2.3299999237060547,2.430000066757202,2.2699999809265137,2.4200000762939453,370500.0,,,,,
2024-09-25,2.259999990463257,2.359999895095825,2.220000028610229,2.3299999237060547,305600.0,,,,,
2024-09-26,2.359999895095825,2.369999885559082,2.220000028610229,2.2699999809265137,376100.0,,,,,
2024-09-27,2.4600000381469727,2.549999952316284,2.3499999046325684,2.390000104904175,416200.0,,,,,
2024-09-30,2.299999952316284,2.4600000381469727,2.259999990463257,2.4600000381469727,420900.0,,,,,
2024-10-01,2.2100000381469727,2.5299999713897705,2.0999999046325684,2.5,1078600.0,,,,,
2024-10-02,2.1700000762939453,2.2290000915527344,2.109999895095825,2.1700000762939453,348700.0,,,,,
2024-10-03,2.125,2.25,2.049999952316284,2.200000047683716,417900.0,,,,,
2024-10-04,2.150000095367432,2.1700000762939453,2.039999961853028,2.130000114440918,338700.0,,,,,
2024-10-07,2.140000104904175,2.200000047683716,2.0899999141693115,2.200000047683716,409300.0,,,,,
2024-10-08,2.039999961853028,2.2300000190734863,2.0299999713897705,2.1700000762939453,716500.0,,,,,
2024-10-09,2.0799999237060547,2.2300000190734863,2.0299999713897705,2.0899999141693115,551900.0,,,,,
2024-10-10,2.109999895095825,2.140000104904175,2.0199999809265137,2.0799999237060547,356700.0,,,,,
2024-10-11,2.299999952316284,2.539999961853028,2.140000104904175,2.150000095367432,1677900.0,,,,,
2024-10-14,2.1600000858306885,2.5,1.9900000095367432,2.369999885559082,1365300.0,,,,,
2024-10-15,2.119999885559082,2.200000047683716,2.095999956130981,2.180000066757202,420600.0,,,,,
2024-10-16,2.180000066757202,2.180000066757202,2.0999999046325684,2.119999885559082,245200.0,,,,,
2024-10-17,2.049999952316284,2.188999891281128,2.049999952316284,2.1600000858306885,490700.0,,,,,
2024-10-18,2.0799999237060547,2.130000114440918,2.0,2.059999942779541,630800.0,,,,,
2024-10-21,2.069999933242798,2.109999895095825,2.0350000858306885,2.109999895095825,269800.0,,,,,
2024-10-22,2.0,2.0799999237060547,1.950000047683716,2.069999933242798,549800.0,,,,,
2024-10-23,2.009999990463257,2.009999990463257,1.919999957084656,1.9900000095367432,605700.0,,,,,
2024-10-24,2.0199999809265137,2.0199999809265137,1.950000047683716,2.0,168500.0,,,,,
2024-10-25,1.9700000286102293,2.009999990463257,1.9600000381469729,1.9800000190734863,276400.0,,,,,
2024-10-28,2.039999961853028,2.0999999046325684,1.9700000286102293,1.9800000190734863,381100.0,,,,,
2024-10-29,2.220000028610229,2.25,2.039999961853028,2.039999961853028,698600.0,,,,,
2024-10-30,2.069999933242798,2.220000028610229,2.039999961853028,2.190000057220459,433200.0,,,,,
2024-10-31,1.899999976158142,2.0999999046325684,1.899999976158142,2.049999952316284,476200.0,,,,,
2024-11-01,1.940000057220459,1.9759999513626096,1.899999976158142,1.950000047683716,288400.0,,,,,
2024-11-04,2.0199999809265137,2.039999961853028,1.9040000438690183,1.909999966621399,280900.0,,,,,
2024-11-05,2.119999885559082,2.119999885559082,2.0199999809265137,2.0199999809265137,323900.0,,,,,
2024-11-06,2.299999952316284,2.359999895095825,2.180000066757202,2.2300000190734863,802600.0,,,,,
2024-11-07,2.3499999046325684,2.390000104904175,2.0799999237060547,2.25,533600.0,,,,,
2024-11-08,2.75,2.759999990463257,2.220000028610229,2.3399999141693115,1288200.0,,,,,
2024-11-11,3.180000066757202,3.3499999046325684,2.950000047683716,3.0999999046325684,2643600.0,,,,,
2024-11-12,3.069999933242798,3.5,3.049999952316284,3.130000114440918,2463000.0,,,,,
2024-11-13,3.740000009536743,4.400000095367432,3.130000114440918,3.400000095367432,6258800.0,,,,,
2024-11-14,3.694999933242798,4.150000095367432,3.3399999141693115,3.920000076293945,2395200.0,,,,,
2024-11-15,2.8499999046325684,3.407999992370605,2.5999999046325684,3.3499999046325684,2426100.0,,,,,
2024-11-18,2.6600000858306885,2.9200000762939453,2.5,2.900000095367432,1476100.0,,,,,
2024-11-19,2.720000028610229,2.805000066757202,2.539999961853028,2.5899999141693115,1285700.0,,,,,
2024-11-20,2.559999942779541,2.7699999809265137,2.549999952316284,2.690000057220459,790500.0,,,,,
2024-11-21,2.440000057220459,2.640000104904175,2.25,2.549999952316284,1601200.0,,,,,
2024-11-22,2.440000057220459,2.549999952316284,2.2880001068115234,2.3499999046325684,746400.0,,,,,
2024-11-25,2.7300000190734863,2.880000114440918,2.470000028610229,2.5,1818800.0,,,,,
2024-11-26,2.5299999713897705,2.6700000762939453,2.5199999809265137,2.6700000762939453,908100.0,,,,,
2024-11-27,2.5999999046325684,2.6449999809265137,2.4800000190734863,2.569999933242798,657700.0,,,,,
2024-11-29,3.119999885559082,3.2300000190734863,2.650000095367432,2.6600000858306885,2926300.0,,,,,
2024-12-02,3.2300000190734863,3.940000057220459,3.1700000762939453,3.680000066757202,3947700.0,,,,,
2024-12-03,3.0,3.309999942779541,2.970000028610229,3.240000009536743,1196300.0,,,,,
2024-12-04,2.9800000190734863,3.3299999237060547,2.9049999713897705,3.059999942779541,1566000.0,,,,,
2024-12-05,2.900000095367432,3.0510001182556152,2.8299999237060547,3.005000114440918,1086600.0,,,,,
2024-12-06,3.4100000858306885,3.546999931335449,3.0,3.119999885559082,3090700.0,,,,,
2024-12-09,3.359999895095825,3.950000047683716,3.312000036239624,3.849999904632568,2725000.0,,,,,
2024-12-10,3.549999952316284,3.785000085830689,3.1600000858306885,3.319999933242798,2470600.0,,,,,
2024-12-11,3.5,3.819999933242798,3.328000068664551,3.7200000286102295,2195700.0,,,,,
2024-12-12,2.950000047683716,3.4549999237060547,2.890000104904175,3.430000066757202,2089500.0,,,,,
2024-12-13,3.1700000762939453,3.190000057220459,2.8499999046325684,2.9200000762939453,1174200.0,,,,,
2024-12-16,3.0,3.2049999237060547,2.9100000858306885,3.190000057220459,1520600.0,,,,,
2024-12-17,3.1600000858306885,3.200000047683716,2.9600000381469727,3.069999933242798,1255100.0,,,,,
2024-12-18,3.609999895095825,4.400000095367432,3.1700000762939453,3.200000047683716,8080500.0,,,,,
2024-12-19,4.21999979019165,5.449999809265137,3.910000085830689,4.059999942779541,14237600.0,,,,,
2024-12-20,4.369999885559082,4.889999866485596,4.210000038146973,4.210000038146973,6012600.0,,,,,
2024-12-23,5.710000038146973,5.880000114440918,4.670000076293945,4.71999979019165,6834400.0,,,,,
2024-12-24,5.539999961853027,6.159999847412109,5.0,5.789999961853027,4750400.0,,,,,
2024-12-26,5.760000228881836,6.21999979019165,5.420000076293945,5.800000190734863,5798400.0,,,,,
2024-12-27,5.610000133514404,6.539999961853027,5.175000190734863,6.159999847412109,5556800.0,,,,,
2024-12-30,6.889999866485596,7.199999809265137,5.320000171661377,5.449999809265137,6927500.0,,,,,
2024-12-31,6.260000228881836,7.659999847412109,5.989999771118164,7.5,5795200.0,,,,,
2025-01-02,5.96999979019165,6.349999904632568,5.400000095367432,6.25,3526300.0,,,,,
2025-01-03,5.889999866485596,6.179999828338623,5.429999828338623,5.800000190734863,3144100.0,,,,,
2025-01-06,5.329999923706055,6.409999847412109,5.25,6.0,4465000.0,,,,,
2025-01-07,4.889999866485596,5.550000190734863,4.760000228881836,5.400000095367432,3306200.0,,,,,
2025-01-08,4.550000190734863,4.704999923706055,4.239999771118164,4.639999866485596,2804400.0,,,,,
2025-01-10,4.619999885559082,4.809999942779541,4.400000095367432,4.539999961853027,1525200.0,,,,,
2025-01-13,4.170000076293945,4.400000095367432,3.859999895095825,4.139999866485596,1789700.0,,,,,
2025-01-14,4.690000057220459,4.929999828338623,4.440000057220459,4.440000057220459,1868400.0,,,,,
2025-01-15,5.130000114440918,5.170000076293945,4.639999866485596,4.849999904632568,2281700.0,,,,,
2025-01-16,5.340000152587891,5.5929999351501465,5.090000152587891,5.230000019073486,1778600.0,,,,,
2025-01-17,5.070000171661377,5.440000057220459,4.795000076293945,5.360000133514404,1762100.0,,,,,
2025-01-21,5.809999942779541,5.829999923706055,4.940000057220459,5.260000228881836,2228500.0,,,,,
2025-01-22,5.579999923706055,6.0,5.510000228881836,6.0,1936600.0,,,,,
2025-01-23,5.159999847412109,5.599999904632568,5.119999885559082,5.409999847412109,1490200.0,,,,,
2025-01-24,4.929999828338623,5.300000190734863,4.860000133514404,5.130000114440918,1485300.0,,,,,
2025-01-27,4.630000114440918,4.760000228881836,4.432000160217285,4.599999904632568,1245200.0,,,,,
2025-01-28,4.559999942779541,4.860000133514404,4.28000020980835,4.860000133514404,991200.0,,,,,
2025-01-29,4.5,4.590000152587891,4.28000020980835,4.5,868000.0,,,,,
2025-01-30,4.599999904632568,4.761000156402588,4.539999961853027,4.630000114440918,601500.0,,,,,
2025-01-31,4.46999979019165,4.96999979019165,4.40500020980835,4.659999847412109,2780500.0,,,,,
2025-02-03,4.329999923706055,4.375,3.930000066757202,4.059999942779541,1009800.0,,,,,
2025-02-04,4.369999885559082,4.5,4.284999847412109,4.360000133514404,830200.0,,,,,
2025-02-05,4.769999980926514,4.849999904632568,4.230000019073486,4.380000114440918,1438900.0,,,,,
2025-02-06,4.929999828338623,5.409999847412109,4.84499979019165,5.0,2015900.0,,,,,
2025-02-07,5.789999961853027,5.890999794006348,4.869999885559082,5.0,4150000.0,,,,,
2025-02-10,5.739999771118164,6.119999885559082,5.420000076293945,5.980000019073486,3680800.0,,,,,
2025-02-11,5.440000057220459,6.039999961853027,5.28000020980835,5.78000020980835,2177200.0,,,,,
2025-02-12,5.480000019073486,5.550000190734863,5.150000095367432,5.275000095367432,1247800.0,,,,,
2025-02-13,6.21999979019165,6.489999771118164,5.650000095367432,5.650000095367432,4663600.0,,,,,
2025-02-14,6.360000133514404,6.860000133514404,5.940000057220459,6.434999942779541,3866600.0,,,,,
2025-02-18,5.929999828338623,6.630000114440918,5.739999771118164,6.46999979019165,2752300.0,,,,,
2025-02-19,5.369999885559082,5.849999904632568,5.28000020980835,5.820000171661377,2126700.0,,,,,
2025-02-20,5.025000095367432,5.28000020980835,4.800000190734863,5.230000019073486,1884000.0,,,,,
2025-02-21,5.0,5.275000095367432,4.849999904632568,5.090000152587891,1219800.0,,,,,
2025-02-24,4.820000171661377,5.199999809265137,4.420000076293945,5.070000171661377,1834700.0,,,,,
2025-02-25,4.204999923706055,4.739999771118164,4.099999904632568,4.699999809265137,1668600.0,,,,,
2025-02-26,4.474999904632568,4.559999942779541,4.239999771118164,4.239999771118164,827000.0,,,,,
2025-02-27,4.179999828338623,4.690000057220459,4.119999885559082,4.610000133514404,841100.0,,,,,
2025-02-28,4.239999771118164,4.260000228881836,3.920000076293945,4.059999942779541,704100.0,,,,,
2025-03-03,3.325000047683716,4.28000020980835,3.150000095367432,4.199999809265137,2829600.0,,,,,
2025-03-04,3.2699999809265137,3.359999895095825,2.970000028610229,3.1600000858306885,1306500.0,,,,,
2025-03-05,3.5999999046325684,3.640000104904175,3.200000047683716,3.319999933242798,949000.0,,,,,
2025-03-06,3.289999961853028,3.509999990463257,3.220999956130981,3.490000009536743,611700.0,,,,,
2025-03-07,3.494999885559082,3.569999933242798,3.259999990463257,3.259999990463257,828200.0,,,,,
2025-03-10,3.299999952316284,3.450000047683716,3.130000114440918,3.359999895095825,664400.0,,,,,
2025-03-11,3.3299999237060547,3.430000066757202,3.200000047683716,3.299999952316284,323600.0,,,,,
2025-03-12,3.4549999237060547,3.5199999809265137,3.2799999713897705,3.400000095367432,614100.0,,,,,
2025-03-13,3.400000095367432,3.5999999046325684,3.390000104904175,3.4800000190734863,380300.0,,,,,
2025-03-14,3.759999990463257,3.7799999713897705,3.430000066757202,3.450000047683716,547300.0,,,,,
2025-03-17,4.079999923706055,4.159999847412109,3.829999923706055,3.890000104904175,702800.0,,,,,
2025-03-18,4.380000114440918,4.559999942779541,3.799999952316284,4.0,1513200.0,,,,,
2025-03-19,4.599999904632568,4.809999942779541,4.380000114440918,4.670000076293945,1422600.0,,,,,
2025-03-20,4.260000228881836,4.660999774932861,4.199999809265137,4.590000152587891,705600.0,,,,,
2025-03-21,4.050000190734863,4.199999809265137,4.050000190734863,4.179999828338623,672100.0,,,,,
2025-03-24,4.53000020980835,4.550000190734863,4.050000190734863,4.179999828338623,954900.0,,,,,
2025-03-25,4.75,5.199999809265137,4.309999942779541,4.309999942779541,2474900.0,,,,,
2025-03-26,4.639999866485596,4.989999771118164,4.599999904632568,4.849999904632568,945000.0,,,,,
2025-03-27,4.639999866485596,5.099999904632568,4.5,4.610000133514404,847100.0,,,,,
2025-03-28,4.239999771118164,4.650000095367432,4.130000114440918,4.619999885559082,778900.0,,,,,
2025-03-31,3.859999895095825,4.090000152587891,3.7300000190734863,4.010000228881836,943400.0,,,,,
2025-04-01,3.944999933242798,3.9700000286102295,3.75,3.880000114440918,423300.0,,,,,
2025-04-02,4.050000190734863,4.110000133514404,3.8550000190734863,3.859999895095825,502500.0,,,,,
2025-04-03,3.880000114440918,3.930000066757202,3.650000095367432,3.660000085830689,569500.0,,,,,
2025-04-04,3.569999933242798,3.700000047683716,3.400000095367432,3.660000085830689,656100.0,,,,,
2025-04-07,3.670000076293945,3.874000072479248,3.150000095367432,3.309999942779541,637200.0,,,,,
2025-04-08,3.430000066757202,4.089000225067139,3.359999895095825,4.0,647300.0,,,,,
2025-04-09,3.7200000286102295,3.890000104904175,3.361000061035156,3.400000095367432,981300.0,,,,,
2025-04-10,3.609999895095825,3.681999921798706,3.400000095367432,3.559999942779541,345500.0,,,,,
2025-04-11,3.7200000286102295,3.75,3.5199999809265137,3.549999952316284,297400.0,,,,,
2025-04-14,3.839999914169312,3.950000047683716,3.7200000286102295,3.859999895095825,488900.0,,,,,
2025-04-15,3.759999990463257,3.910000085830689,3.650000095367432,3.839999914169312,289300.0,,,,,
2025-04-16,3.5899999141693115,3.700000047683716,3.5299999713897705,3.660000085830689,446300.0,,,,,
2025-04-17,3.640000104904175,3.660000085830689,3.4800000190734863,3.5999999046325684,230100.0,,,,,
2025-04-21,3.490000009536743,3.650000095367432,3.345000028610229,3.640000104904175,273700.0,,,,,
2025-04-22,3.640000104904175,3.650000095367432,3.5,3.5,195400.0,,,,,
2025-04-23,3.7799999713897705,3.878999948501587,3.75,3.75,550000.0,,,,,
2025-04-24,3.684999942779541,3.744999885559082,3.5299999713897705,3.740000009536743,502100.0,,,,,
2025-04-25,4.0,4.03000020980835,3.670000076293945,3.680000066757202,632400.0,,,,,
2025-04-28,3.940000057220459,4.21999979019165,3.7899999618530273,4.039999961853027,533700.0,,,,,
2025-04-29,3.990000009536743,4.0,3.890000104904175,3.940000057220459,220400.0,,,,,
2025-04-30,3.890000104904175,3.9149999618530273,3.7200000286102295,3.900000095367432,510200.0,,,,,
2025-05-01,3.900000095367432,4.025000095367432,3.8519999980926514,3.9600000381469727,383300.0,,,,,
2025-05-02,3.920000076293945,4.190000057220459,3.900000095367432,3.990000009536743,1010000.0,,,,,
2025-05-05,4.074999809265137,4.150000095367432,3.829999923706055,3.900000095367432,380600.0,,,,,
2025-05-06,3.8550000190734863,4.070000171661377,3.75,4.0,444000.0,,,,,
2025-05-07,3.7799999713897705,3.910000085830689,3.680000066757202,3.819999933242798,475900.0,,,,,
2025-05-08,3.890000104904175,3.950000047683716,3.799999952316284,3.819999933242798,360400.0,,,,,
2025-05-09,3.940000057220459,4.000999927520752,3.849999904632568,3.940000057220459,319300.0,,,,,
2025-05-12,4.119999885559082,4.230000019073486,3.950000047683716,4.139999866485596,1029100.0,,,,,
2025-05-13,4.380000114440918,4.420000076293945,4.070000171661377,4.170000076293945,821100.0,,,,,
2025-05-14,4.150000095367432,4.46999979019165,4.10699987411499,4.409999847412109,815900.0,,,,,
2025-05-15,3.9600000381469727,4.179999828338623,3.920000076293945,4.110000133514404,538000.0,,,,,
2025-05-16,4.429999828338623,4.510000228881836,4.010000228881836,4.130000114440918,1212700.0,,,,,
2025-05-19,5.369999885559082,5.449999809265137,4.429999828338623,4.429999828338623,4542700.0,,,,,
2025-05-20,5.300000190734863,5.78000020980835,5.159999847412109,5.579999923706055,2479000.0,,,,,
2025-05-21,4.849999904632568,5.258999824523926,4.789999961853027,5.230000019073486,1650200.0,,,,,
2025-05-22,5.300000190734863,5.420000076293945,4.880000114440918,4.909999847412109,1862700.0,,,,,
2025-05-23,5.119999885559082,5.230000019073486,5.019999980926514,5.150000095367432,939700.0,,,,,
2025-05-27,5.260000228881836,5.590000152587891,5.203000068664551,5.210000038146973,1501800.0,,,,,
2025-05-28,5.139999866485596,5.355000019073486,5.061999797821045,5.300000190734863,761800.0,,,,,
2025-05-29,5.320000171661377,5.400000095367432,5.051000118255615,5.199999809265137,1060600.0,,,,,
2025-05-30,5.150000095367432,5.599999904632568,5.079999923706055,5.300000190734863,1738800.0,,,,,
2025-06-02,4.800000190734863,5.230000019073486,4.650000095367432,5.150000095367432,1573300.0,,,,,
2025-06-03,4.880000114440918,5.027999877929688,4.809999942779541,4.820000171661377,653600.0,,,,,
2025-06-04,4.96999979019165,5.045000076293945,4.75,4.849999904632568,719000.0,,,,,
2025-06-05,4.71999979019165,5.039999961853027,4.619999885559082,4.96999979019165,646500.0,,,,,
2025-06-06,4.940000057220459,5.03000020980835,4.699999809265137,4.78000020980835,582400.0,,,,,
2025-06-09,5.079999923706055,5.300000190734863,5.0,5.0,1074000.0,,,,,
2025-06-10,4.920000076293945,5.159999847412109,4.860000133514404,5.119999885559082,698800.0,,,,,
2025-06-11,4.989999771118164,5.420000076293945,4.949999809265137,5.03000020980835,1372300.0,,,,,
2025-06-12,4.909999847412109,5.125999927520752,4.860000133514404,4.989999771118164,656000.0,,,,,
2025-06-13,4.699999809265137,4.889999866485596,4.650000095367432,4.800000190734863,703900.0,,,,,
2025-06-16,5.090000152587891,5.110000133514404,4.710000038146973,4.739999771118164,684000.0,,,,,
2025-06-17,4.960000038146973,5.150000095367432,4.909999847412109,5.0,498300.0,,,,,
2025-06-18,4.679999828338623,5.03000020980835,4.650000095367432,4.929999828338623,922400.0,,,,,
2025-06-20,5.239999771118164,5.289999961853027,4.599999904632568,4.75,2821200.0,,,,,
2025-06-23,5.21999979019165,5.800000190734863,4.989999771118164,5.539999961853027,2803100.0,,,,,
2025-06-24,5.380000114440918,5.909999847412109,5.320000171661377,5.5,1931000.0,,,,,
2025-06-25,5.519999980926514,5.940000057220459,5.409999847412109,5.679999828338623,2420900.0,,,,,
2025-06-26,5.739999771118164,5.989999771118164,5.579999923706055,5.760000228881836,1989600.0,,,,,
2025-06-27,5.53000020980835,5.989999771118164,5.414999961853027,5.989999771118164,3062000.0,,,,,
2025-06-30,5.889999866485596,6.28000020980835,5.650000095367432,5.690000057220459,2807300.0,,,,,
2025-07-01,5.539999961853027,5.974999904632568,5.400000095367432,5.974999904632568,1997600.0,,,,,
2025-07-02,5.820000171661377,5.929999828338623,5.576000213623047,5.670000076293945,1248800.0,,,,,
2025-07-03,5.889999866485596,6.170000076293945,5.699999809265137,5.900000095367432,961700.0,,,,,
2025-07-07,6.059999942779541,6.260000228881836,5.730000019073486,5.889999866485596,1602500.0,,,,,
2025-07-08,5.829999923706055,6.349999904632568,5.760000228881836,6.130000114440918,1603900.0,,,,,
2025-07-09,5.619999885559082,5.949999809265137,5.489999771118164,5.889999866485596,1588300.0,,,,,
2025-07-10,5.619999885559082,5.659999847412109,5.409999847412109,5.480000019073486,1160900.0,,,,,
2025-07-11,5.190000057220459,5.75,5.170000076293945,5.610000133514404,1655200.0,,,,,
2025-07-14,5.21999979019165,5.360000133514404,5.170000076293945,5.190000057220459,990200.0,,,,,
2025-07-15,5.050000190734863,5.309999942779541,4.900000095367432,5.300000190734863,1544900.0,,,,,
2025-07-16,5.570000171661377,5.650000095367432,5.045000076293945,5.070000171661377,1711100.0,,,,,
2025-07-17,5.690000057220459,5.928999900817871,5.449999809265137,5.480000019073486,1481100.0,,,,,
