Date,Close,High,Low,Open,Volume,"('Close', 'GS')","('High', 'GS')","('Low', 'GS')","('Open', 'GS')","('Volume', 'GS')"
2024-10-01,480.3682556152344,484.6900440737624,474.91940947010767,484.6900440737624,1528600.0,,,,,
2024-10-02,482.15185546875,484.9644603965027,478.1926633294773,481.3482754231992,1445100.0,,,,,
2024-10-03,476.3796691894531,480.70148786730056,474.5176686700035,480.1330691347051,1290600.0,,,,,
2024-10-04,485.2585144042969,486.3855123961678,476.2816791669212,485.7289268293728,1721600.0,,,,,
2024-10-07,484.729248046875,489.03147707210417,480.97584840769525,484.7390576506363,1173300.0,,,,,
2024-10-08,486.6402893066406,488.37488453586974,482.9260680939785,487.0616835855048,1296700.0,,,,,
2024-10-09,495.0780944824219,496.146294565124,485.3466682117356,488.2376901115167,1695900.0,,,,,
2024-10-10,493.6472778320313,496.6656749246096,489.5998593001233,496.185482863986,1309000.0,,,,,
2024-10-11,505.9757385253906,507.612327439334,497.6457097065823,497.84172234760393,2409700.0,,,,,
2024-10-14,512.2967529296875,512.6103611804976,505.20153822225,507.2987597537976,2174900.0,,,,,
2024-10-15,511.9341430664063,529.7016081812981,505.2015249908412,528.0257809577946,4525400.0,,,,,
2024-10-16,519.2645874023438,525.4973946736322,515.4621694234584,519.4018022339241,2649000.0,,,,,
2024-10-17,518.4217529296875,524.5859522393752,517.6671312374745,520.616950781956,2123500.0,,,,,
2024-10-18,517.9318237304688,520.1564507044027,516.3344133205451,518.8040411571709,1779200.0,,,,,
2024-10-21,507.44573974609375,519.2547685481169,506.6617490026386,517.4417862154606,1752100.0,,,,,
2024-10-22,507.935791015625,509.23921239032114,502.68298672564,505.2995792654997,1588000.0,,,,,
2024-10-23,506.8578186035156,509.6018164213125,503.1338172926008,505.485789787284,1263200.0,,,,,
2024-10-24,514.0117797851562,514.5017814818057,507.83777037030666,508.6217611220136,2058200.0,,,,,
2024-10-25,502.3497314453125,518.2257988842752,500.52693943136126,517.4907963159403,1633200.0,,,,,
2024-10-28,513.1101684570312,514.0999814064704,504.6821037957536,505.09374826747467,1687100.0,,,,,
2024-10-29,513.7962036132812,516.6969753527097,510.5817637981029,510.75815722971737,1281600.0,,,,,
2024-10-30,513.913818359375,520.1759947660407,512.6103970601702,512.9338149374958,1441600.0,,,,,
2024-10-31,507.4359436035156,514.5017897155539,504.2411827345497,511.9929833811464,2061700.0,,,,,
2024-11-01,508.9647521972656,516.109015409693,506.7009466898917,509.601778346063,1625000.0,,,,,
2024-11-04,501.2423400878906,507.6907492992964,500.3015451981428,507.6417610922389,1797800.0,,,,,
2024-11-05,516.422607421875,516.9126091163951,502.3497132961169,502.74173857759695,2169900.0,,,,,
2024-11-06,584.0623779296875,586.6397915277315,554.779873019573,555.9558890035865,8042800.0,,,,,
2024-11-07,570.528564453125,583.1020248634109,569.8915981298859,578.2020078477519,4475600.0,,,,,
2024-11-08,577.476806640625,583.2490409580345,569.675958129987,574.6935706970862,2714000.0,,,,,
2024-11-11,590.2952270507812,595.0090406350894,584.2485634899592,586.9240132318922,2510800.0,,,,,
2024-11-12,580.740234375,590.0502665667974,579.6425755502694,586.0910145954297,2392900.0,,,,,
2024-11-13,582.3375854492188,591.4810338221682,580.7990327644683,582.7394203351589,1763100.0,,,,,
2024-11-14,576.8397827148438,589.5014696171291,574.5171794589422,588.0020357150189,1670500.0,,,,,
2024-11-15,581.6712646484375,583.2393061609378,575.350289829632,581.4948711935314,2007700.0,,,,,
2024-11-18,576.232177734375,583.1706184116578,573.0275475416483,582.8178315504381,1848900.0,,,,,
2024-11-19,569.75439453125,573.0668108843162,564.0017792266203,568.0687575410055,2217400.0,,,,,
2024-11-20,570.2933349609375,576.0459497663586,565.0895196318794,572.1553652278782,1528600.0,,,,,
2024-11-21,584.1898193359375,588.6880613136524,572.8218036871918,574.7818105104005,2281900.0,,,,,
2024-11-22,590.7265625,591.8633402878451,582.5533066586684,584.2976818560861,1733700.0,,,,,
2024-11-25,590.971435546875,599.0760223948105,586.8554096066781,596.6162044713853,2940800.0,,,,,
2024-11-26,593.39208984375,595.0482980692613,581.1420467008154,588.1294760947184,2846500.0,,,,,
2024-11-27,593.3234252929688,600.0070553659433,591.2164539640636,595.5284328463756,1424500.0,,,,,
2024-11-29,596.400634765625,600.477422307152,594.9208201643753,597.1258276607564,1170200.0,,,,,
2024-12-02,592.59912109375,602.6446278643302,592.1952955205867,598.7938582837386,1804100.0,,,,,
2024-12-03,592.9635009765625,602.1620438190623,591.70285350167,599.7393308766597,1718100.0,,,,,
2024-12-04,589.64453125,595.1301991647056,587.724045553171,593.8695516942402,1617300.0,,,,,
2024-12-05,587.763427734375,597.3756544634325,587.320229472416,591.4369901083206,1672800.0,,,,,
2024-12-06,590.599853515625,590.9150154038251,585.3702580337405,588.1179912154141,1405700.0,,,,,
2024-12-09,585.1240234375,593.8695701753286,584.7300560629744,589.9202786729893,1633200.0,,,,,
2024-12-10,576.1716918945312,587.2414897953353,574.9209025924182,581.0664088924389,2600800.0,,,,,
2024-12-11,583.5877075195312,584.7203187557932,578.0134352675261,581.1846505514787,2195300.0,,,,,
2024-12-12,582.6520385742188,587.2907430789554,579.6974635011088,583.6172406402369,1218400.0,,,,,
2024-12-13,576.6148681640625,585.9907392272132,576.2209608765514,585.0058808419574,1215000.0,,,,,
2024-12-16,577.4520263671875,579.3626540142378,569.9375521762875,579.0967230181532,1713300.0,,,,,
2024-12-17,565.9783935546875,572.8034547573963,563.6245676541258,572.0451546977511,2314100.0,,,,,
2024-12-18,541.9182739257812,570.6958042985199,536.2454805591603,568.7458041203613,3271600.0,,,,,
2024-12-19,545.6016845703125,558.4147017177851,545.2175753752988,552.9388915268967,2753300.0,,,,,
2024-12-20,557.5282592773438,564.2253438024251,545.0008905615408,546.5372671042521,4515900.0,,,,,
2024-12-23,562.137451171875,562.984414886019,553.2933827333875,556.444941325925,1519500.0,,,,,
2024-12-24,573.965576171875,573.965576171875,562.7086524443923,565.5056766072997,913400.0,,,,,
2024-12-26,572.4291381835938,573.7685910803822,568.7556361673243,569.3958180706047,1092000.0,,,,,
2024-12-27,567.4557495117188,573.1482603565088,562.6988662413655,568.263340675391,1486000.0,,,,,
2024-12-30,564.865478515625,567.2981098284804,556.5434136731958,558.6805995116712,1265900.0,,,,,
2024-12-31,563.9495849609375,568.1844638542,561.7632282718097,566.3624999465935,1055800.0,,,,,
2025-01-02,566.2639770507812,575.4625804951856,561.1131871121161,570.5382887416675,2219000.0,,,,,
2025-01-03,571.3458862304688,573.3254611554115,563.0730519470919,572.2027081963419,1422600.0,,,,,
2025-01-06,574.5565795898438,584.6612367993922,571.0406277466332,576.1224708468857,2257000.0,,,,,
2025-01-07,571.3359985351562,579.3724760145974,559.7934879841795,578.2201485108882,2021900.0,,,,,
2025-01-08,571.2376098632812,572.3997356056207,563.9988642847504,572.2421245935473,1513400.0,,,,,
2025-01-10,551.5206298828125,567.5245767320905,549.5607715479497,567.5245767320905,2817900.0,,,,,
2025-01-13,554.426025390625,557.6169568570024,548.3297497421132,549.4327862956515,1871200.0,,,,,
2025-01-14,562.8760986328125,564.9049043464876,556.6419287009304,561.0343582914511,2221900.0,,,,,
2025-01-15,596.745361328125,600.1825073906151,584.0210081337568,588.945299939269,5119800.0,,,,,
2025-01-16,603.7083129882812,607.5000537189495,596.8241627094396,600.7537379253632,3224500.0,,,,,
2025-01-17,616.4622192382812,617.506166653064,603.7181501727724,608.4454580866761,3425200.0,,,,,
2025-01-21,625.1289672851562,625.8085219378594,599.7787234676786,607.4704646269216,5076700.0,,,,,
2025-01-22,623.1494140625,625.9759527612238,620.175182675614,623.8486851416172,2835700.0,,,,,
2025-01-23,629.81689453125,635.7654171336247,624.8827447389792,625.306226602516,2582700.0,,,,,
2025-01-24,627.2562866210938,630.9002143079938,619.436509173698,620.4607401842076,3183500.0,,,,,
2025-01-27,623.6911010742188,626.0842995605866,615.0046435435237,615.5364453923895,3351700.0,,,,,
2025-01-28,628.1426391601562,629.4032866925021,622.2433473031842,622.6274564836006,2338000.0,,,,,
2025-01-29,627.72900390625,639.1730528322101,626.7736600734282,627.3547529339259,1918900.0,,,,,
2025-01-30,635.9230346679688,639.6852006957621,631.2941885023077,634.7313344506553,1812800.0,,,,,
2025-01-31,630.7033081054688,640.1579241719224,627.7881057646705,640.1579241719224,1995100.0,,,,,
2025-02-03,622.794921875,628.8123924682696,613.0546575552567,616.5213784716358,2102600.0,,,,,
2025-02-04,624.5774536132812,628.0145995953299,619.5645583347405,622.4304696496431,1743400.0,,,,,
2025-02-05,635.6768188476562,636.6222443700472,625.9070410800658,628.3396122931961,1908200.0,,,,,
2025-02-06,648.25341796875,648.873883522513,639.1139639684793,640.1579113887664,2439200.0,,,,,
2025-02-07,645.9686279296875,653.8179202731916,643.2700655068285,649.4156322193636,2616700.0,,,,,
2025-02-10,640.679931640625,652.4587990422483,634.4949923458598,649.0413694190902,2351600.0,,,,,
2025-02-11,637.439697265625,639.2124302412502,633.8547985100611,636.9867009038769,2711400.0,,,,,
2025-02-12,639.173095703125,640.6208086844953,629.43283179035,634.0124473524938,2295800.0,,,,,
2025-02-13,639.1238403320312,642.1276462870978,630.8116334265749,641.960237198129,2031800.0,,,,,
2025-02-14,650.5482177734375,653.2172057334992,640.4731353651576,640.4731353651576,2246000.0,,,,,
2025-02-18,662.0119018554688,662.0119018554688,651.0110514959156,652.5572862373697,2350100.0,,,,,
2025-02-19,658.0330810546875,660.879275787555,653.2368260601681,658.9489920379121,1953600.0,,,,,
2025-02-20,632.53515625,660.1309074455245,622.0956212977522,657.914976078286,3929000.0,,,,,
2025-02-21,616.1273803710938,637.695803003562,613.9902545110225,634.987442450265,3000800.0,,,,,
2025-02-24,616.6592407226562,627.6502337989507,605.4909202402251,623.9176421772356,3274100.0,,,,,
2025-02-25,605.5991821289062,621.7607402625395,596.8241212504411,619.0130072848539,2885900.0,,,,,
2025-02-26,608.4159545898438,613.6947808539168,605.8848614483315,607.3325743516535,2001200.0,,,,,
2025-02-27,598.7938842773438,615.7629746242279,598.1143296029186,608.1894114137149,2396300.0,,,,,
2025-02-28,615.906494140625,617.2525890987472,597.8140427713015,601.5552359163656,3337200.0,,,,,
2025-03-03,599.0512084960938,622.3299579537078,592.1823971052667,616.0153996257261,3152300.0,,,,,
2025-03-04,575.1786499023438,593.8451685351248,561.7478444248878,589.866386575042,4061000.0,,,,,
2025-03-05,586.9862670898438,590.9947099161467,570.8633924289123,576.118919780966,2600600.0,,,,,
2025-03-06,561.8468017578125,580.691527346029,558.8281008603386,574.6343113809752,4332300.0,,,,,
2025-03-07,553.9288330078125,562.3416391691933,539.320232878602,562.3416391691933,4069600.0,,,,,
2025-03-10,526.2061157226562,540.864189835471,517.7636493099809,536.7369833113368,5272100.0,,,,,
2025-03-11,525.978515625,534.4507036303345,518.8227012235518,527.0078254243033,4190500.0,,,,,
2025-03-12,530.2146606445312,539.4093412462219,523.1677030741855,538.4195993356783,3078100.0,,,,,
2025-03-13,519.4264526367188,532.6197292945083,514.7251785346587,530.1750353487298,2529100.0,,,,,
2025-03-14,535.8561401367188,537.9940164882904,521.2970753235066,528.5122720896939,2808100.0,,,,,
2025-03-17,545.684326171875,551.4445708746165,534.4606264367212,535.6779896438194,2695600.0,,,,,
2025-03-18,546.1198120117188,548.0695745492106,541.0424312558571,544.6450458440465,2641000.0,,,,,
2025-03-19,551.622802734375,557.224715568454,539.013439599398,543.3683283251887,2769800.0,,,,,
2025-03-20,556.9080200195312,562.6089435917609,546.3375827331294,547.4262747669818,2531300.0,,,,,
2025-03-21,559.3427734375,561.1836789443297,545.5556754878307,549.6334074403809,3565600.0,,,,,
2025-03-24,574.1492919921875,576.7424111179671,567.1716231932911,569.1016321144469,1877700.0,,,,,
2025-03-25,579.929443359375,580.8697103630147,572.2787568526634,578.692265830654,1875500.0,,,,,
2025-03-26,568.0326538085938,586.5606535721803,565.1426243777986,582.3542505010671,1944200.0,,,,,
2025-03-27,553.1865234375,560.193912973684,546.8818723945309,559.2041710779707,2100900.0,,,,,
2025-03-28,537.5486450195312,554.7503650062404,532.1941676304097,550.2470511990623,2773100.0,,,,,
2025-03-31,540.6860961914062,541.7748485578225,523.1677123900827,528.3440433435021,2455100.0,,,,,
2025-04-01,542.823974609375,546.2979784556454,527.7699780785543,537.6773044819023,1869600.0,,,,,
2025-04-02,557.3236694335938,561.5004118869349,533.5501088065386,534.262694016177,2560700.0,,,,,
2025-04-03,505.98577880859375,524.5533169152521,504.33289649203584,520.04009612135,5193900.0,,,,,
2025-04-04,465.9803771972656,486.9530102799533,455.2812697739401,482.0043008258887,8105200.0,,,,,
2025-04-07,460.7347717285156,484.953757765558,434.8728104765782,442.3156588556269,6353800.0,,,,,
2025-04-08,457.478515625,486.8738629977533,448.18482441363017,483.2414968283758,4240900.0,,,,,
2025-04-09,511.5679016113281,516.6452824961699,442.5234955724452,446.7298987345309,7024100.0,,,,,
2025-04-10,484.7755737304688,497.9391592098673,469.1376636893024,497.9391592098673,5374500.0,,,,,
2025-04-11,489.3680114746094,493.4061453348432,473.67068846370097,482.0043289607766,3770200.0,,,,,
2025-04-14,498.8101196289063,506.7478385703837,492.0501657271932,504.7683548259681,4392600.0,,,,,
2025-04-15,502.6800537109375,513.3296867632009,501.7991688768661,502.20496670109287,2501200.0,,,,,
2025-04-16,493.9306945800781,504.2240347426646,487.63595044811433,496.5733188044196,2765600.0,,,,,
2025-04-17,504.26361083984375,509.5488593741313,493.9999917650529,498.0777237210425,2593500.0,,,,,
2025-04-21,496.2169799804688,504.0458419629304,489.6055113975832,500.21554567743135,2859300.0,,,,,
2025-04-22,514.6558837890625,515.6555327790921,503.709340730306,504.9960233302055,2514600.0,,,,,
2025-04-23,523.8802490234375,546.1296261754477,522.8410321769974,528.1559410058929,3048100.0,,,,,
2025-04-24,539.7755126953125,541.2304646404385,518.0506668130729,521.6929096043324,2223600.0,,,,,
2025-04-25,539.2708129882812,543.457462737049,535.6681376009786,539.01347040218,1612700.0,,,,,
2025-04-28,540.7950439453125,548.8119298479996,536.9053047902072,539.2708026289339,1459700.0,,,,,
2025-04-29,543.2891235351562,545.2290394660513,535.747294858031,538.2117425993442,1695600.0,,,,,
2025-04-30,541.9331665039062,543.882989464077,525.9983460410452,530.2641312234493,2438300.0,,,,,
2025-05-01,548.1488037109375,552.6223962682275,539.9042363133766,542.4775412320915,2583000.0,,,,,
2025-05-02,560.2929077148438,563.9352113417143,553.9585953221884,555.8193150673516,2883000.0,,,,,
2025-05-05,553.8200073242188,560.7482010267423,551.781141308124,552.6323048934037,2197200.0,,,,,
2025-05-06,543.724609375,551.7217410428756,541.4482150294983,543.962137771532,2902500.0,,,,,
2025-05-07,546.2583618164062,549.6828907212415,542.1212477017167,544.5659417384747,1954900.0,,,,,
2025-05-08,559.8970336914062,566.2907280322593,552.4838761448065,553.0876042366666,1994600.0,,,,,
2025-05-09,561.2825927734375,566.2313021451273,559.9761866592754,564.4003038412221,1522500.0,,,,,
2025-05-12,585.2740478515625,597.1806124342148,582.0474793378277,590.1435614687956,3527700.0,,,,,
2025-05-13,597.6160278320312,601.4760452351942,586.9763028768795,587.213831256942,2765800.0,,,,,
2025-05-14,605.3261108398438,608.6912574021097,596.3194838776766,597.6061362424076,2874400.0,,,,,
2025-05-15,609.5820922851562,612.8581357292945,603.4753409479516,603.4753409479516,2428100.0,,,,,
2025-05-16,612.6799926757812,614.4218877766024,607.2660727579494,610.6213124905591,2021800.0,,,,,
2025-05-19,606.0189208984375,613.0263100904497,592.2021633746915,602.9408382521234,2842100.0,,,,,
2025-05-20,600.2982788085938,605.2766491718758,596.8242750608947,601.5156420193406,1601600.0,,,,,
2025-05-21,587.3722534179688,603.6138915192051,585.9272084876156,595.6266670868503,2635900.0,,,,,
2025-05-22,592.0933227539062,596.0226298098909,586.4320276496145,586.4715955813798,1939600.0,,,,,
2025-05-23,592.400146484375,595.7851075706227,576.5247067780393,578.9990617427519,1530600.0,,,,,
2025-05-27,609.413818359375,611.3339202432297,598.7444310815854,599.684698057272,2364700.0,,,,,
2025-05-28,602.1985473632812,612.2840194611388,601.0801342145523,610.9478920967882,2001900.0,,,,,
2025-05-29,598.6552734375,603.7425613212316,592.1625689648994,602.2777626344964,1736100.0,,,,,
2025-05-30,597.2528076171875,600.385998446892,590.6680618602184,596.8051915814686,2129500.0,,,,,
2025-06-02,595.531982421875,595.9795984608935,589.0168711744502,595.4126262394919,1221200.0,,,,,
2025-06-03,600.6148071289062,603.0915389276659,590.5685501104008,596.8051837073951,1730300.0,,,,,
2025-06-04,596.0194091796875,603.1014924685114,595.5319672854878,602.2559820362635,1294900.0,,,,,
2025-06-05,602.6538696289062,606.4733887452396,589.743003790525,596.8051740662441,2086700.0,,,,,
2025-06-06,610.7306518554688,618.0713606384926,606.7519505404495,609.7359765267139,1675900.0,,,,,
2025-06-09,610.2532348632812,615.8034795567954,607.7565900428215,611.476666105911,1610700.0,,,,,
2025-06-10,611.5960083007812,613.267055550837,606.0656159576813,609.7359703117819,1376400.0,,,,,
2025-06-11,620.8464965820312,626.4863495312239,611.3175504346503,613.8937255949987,2063600.0,,,,,
2025-06-12,621.781494140625,622.6767262406595,612.5210690505148,617.6933930181427,1634700.0,,,,,
2025-06-13,610.2730712890625,616.8180518646795,606.3441523604992,612.7697160448917,1674800.0,,,,,
2025-06-16,624.5068969726562,628.9034057504001,614.7093690159345,615.7040443703293,1870400.0,,,,,
2025-06-17,621.3140258789062,628.3065620278236,619.6827437326695,621.3737039715654,1479300.0,,,,,
2025-06-18,631.8575439453125,636.4728520252561,620.329290922497,621.1846971318364,2423100.0,,,,,
2025-06-20,637.387939453125,639.2181687731738,633.2998384164232,635.4284581935005,4115400.0,,,,,
2025-06-23,643.4356079101562,643.9727107540523,626.6554392826914,635.8561864510123,2020800.0,,,,,
2025-06-24,658.58447265625,660.2356677129751,649.7617072759414,650.9652862890885,2307800.0,,,,,
2025-06-25,666.3031616210938,666.5518304547771,657.2714925828678,661.0612031797957,1566400.0,,,,,
2025-06-26,683.5010986328125,685.6595878910199,666.9397901945446,667.0491899144998,2849500.0,,,,,
2025-06-27,687.1316528320312,690.503616724763,681.7405296164742,687.3206435705367,3650500.0,,,,,
2025-06-30,703.9814453125,710.4965564015475,699.2070160027487,710.4667477117583,3976400.0,,,,,
2025-07-01,702.6983642578125,709.2134756085945,696.8794770785887,704.2301424294715,3301000.0,,,,,
2025-07-02,712.078125,714.9029688936326,701.3256872857261,705.0258503123566,2906500.0,,,,,
2025-07-03,719.82666015625,722.1343142860203,709.6014289833046,712.098013150481,1502000.0,,,,,
2025-07-07,707.14453125,720.1150758108645,702.5790054431029,717.8572040749491,2863700.0,,,,,
2025-07-08,693.5672607421875,707.4031682190993,690.0759405321742,706.935639232918,3100700.0,,,,,
2025-07-09,692.85107421875,700.5896777485052,691.0109490658733,700.5896777485052,1763400.0,,,,,
2025-07-10,705.3441772460938,706.5974778970082,692.7416575977662,693.0300915927525,1733500.0,,,,,
2025-07-11,701.1964111328125,702.2408081246757,696.50151183782,699.8436672060151,1681800.0,,,,,
2025-07-14,709.5018920898438,709.631204737979,698.3913857881568,700.9874737973406,1909300.0,,,,,
2025-07-15,698.7694091796875,710.8845479927388,696.3125294279104,709.501934647537,1981200.0,,,,,
2025-07-16,705.0457763671875,706.0006865419103,687.6190451170235,704.7274729756133,3323200.0,,,,,
