Date,Close,High,Low,Open,Volume,"('Close', 'SMMT')","('High', 'SMMT')","('Low', 'SMMT')","('Open', 'SMMT')","('Volume', 'SMMT')"
2024-06-03,8.84000015258789,9.9399995803833,8.720000267028809,9.84000015258789,22655000.0,,,,,
2024-06-04,7.304999828338623,8.5600004196167,7.25,8.489999771118164,8205800.0,,,,,
2024-06-05,8.039999961853027,8.079999923706055,7.210000038146973,7.320000171661377,5369500.0,,,,,
2024-06-06,8.130000114440918,8.350000381469727,7.679999828338623,7.949999809265137,3322800.0,,,,,
2024-06-07,7.71999979019165,8.475000381469727,7.610000133514404,7.960000038146973,3073100.0,,,,,
2024-06-10,7.980000019073486,8.069999694824219,7.539999961853027,7.619999885559082,3120300.0,,,,,
2024-06-11,7.539999961853027,8.100000381469727,7.519999980926514,7.900000095367432,2681400.0,,,,,
2024-06-12,8.25,8.399999618530273,7.679999828338623,7.829999923706055,4355200.0,,,,,
2024-06-13,8.09000015258789,8.468000411987305,7.989999771118164,8.220000267028809,1875100.0,,,,,
2024-06-14,8.390000343322754,8.479999542236328,7.960000038146973,7.960000038146973,1870800.0,,,,,
2024-06-17,7.900000095367432,8.770000457763672,7.599999904632568,8.390000343322754,3427500.0,,,,,
2024-06-18,7.940000057220459,8.029999732971191,7.550000190734863,8.0,2174500.0,,,,,
2024-06-20,7.800000190734863,8.220000267028809,7.730000019073486,7.940000057220459,2498400.0,,,,,
2024-06-21,7.929999828338623,8.149999618530273,7.710000038146973,7.789999961853027,8169500.0,,,,,
2024-06-24,8.0,8.468000411987305,7.900000095367432,8.0,2822200.0,,,,,
2024-06-25,8.010000228881836,8.489999771118164,7.909999847412109,7.929999828338623,2512800.0,,,,,
2024-06-26,7.769999980926514,8.180000305175781,7.659999847412109,7.96999979019165,2164800.0,,,,,
2024-06-27,7.869999885559082,7.940000057220459,7.650000095367432,7.769999980926514,1519300.0,,,,,
2024-06-28,7.800000190734863,8.050000190734863,7.630000114440918,7.900000095367432,4583500.0,,,,,
2024-07-01,8.140000343322754,8.3100004196167,7.809999942779541,7.840000152587891,2155900.0,,,,,
2024-07-02,7.539999961853027,8.1899995803833,7.53000020980835,8.140000343322754,2669000.0,,,,,
2024-07-03,6.889999866485596,7.739999771118164,6.78000020980835,7.699999809265137,2153400.0,,,,,
2024-07-05,7.239999771118164,7.340000152587891,6.900000095367432,7.110000133514404,1973400.0,,,,,
2024-07-08,7.550000190734863,7.619999885559082,7.230000019073486,7.300000190734863,1908500.0,,,,,
2024-07-09,7.840000152587891,7.925000190734863,7.409999847412109,7.559999942779541,1393800.0,,,,,
2024-07-10,8.289999961853027,8.319999694824219,7.889999866485596,7.889999866485596,2011100.0,,,,,
2024-07-11,8.680000305175781,8.720000267028809,8.239999771118164,8.390000343322754,2611900.0,,,,,
2024-07-12,8.550000190734863,8.800000190734863,8.354999542236328,8.739999771118164,1658200.0,,,,,
2024-07-15,9.470000267028809,9.6899995803833,8.390000343322754,8.470000267028809,3345500.0,,,,,
2024-07-16,9.119999885559082,9.779999732971191,9.0600004196167,9.529999732971191,2986600.0,,,,,
2024-07-17,9.3100004196167,9.359999656677246,8.800000190734863,8.901000022888184,1897700.0,,,,,
2024-07-18,9.75,10.050000190734863,9.40999984741211,9.510000228881836,2212400.0,,,,,
2024-07-19,8.78499984741211,10.039999961853027,8.710000038146973,10.039999961853027,1977800.0,,,,,
2024-07-22,9.960000038146973,10.09000015258789,8.800000190734863,8.890000343322754,2172900.0,,,,,
2024-07-23,10.09000015258789,10.196000099182127,9.649999618530272,9.869999885559082,1447800.0,,,,,
2024-07-24,9.979999542236328,10.39799976348877,9.902000427246094,9.989999771118164,1329900.0,,,,,
2024-07-25,10.489999771118164,10.520000457763672,9.93000030517578,10.020000457763672,1502200.0,,,,,
2024-07-26,11.550000190734863,11.6899995803833,10.600000381469728,10.649999618530272,3202000.0,,,,,
2024-07-29,10.779999732971191,11.899999618530272,10.619999885559082,11.550000190734863,1937900.0,,,,,
2024-07-30,10.6899995803833,11.5,10.4399995803833,10.899999618530272,1245700.0,,,,,
2024-07-31,10.800000190734863,11.289999961853027,10.510000228881836,10.850000381469728,2580000.0,,,,,
2024-08-01,10.65999984741211,11.06999969482422,10.529999732971191,10.84000015258789,1290100.0,,,,,
2024-08-02,10.414999961853027,10.420000076293944,9.550000190734863,10.0600004196167,1915400.0,,,,,
2024-08-05,10.015000343322754,10.18000030517578,9.18000030517578,9.460000038146973,2518200.0,,,,,
2024-08-06,9.539999961853027,10.470000267028809,9.470000267028809,10.260000228881836,2199100.0,,,,,
2024-08-07,9.399999618530272,9.81999969482422,8.880000114440918,9.5,2140700.0,,,,,
2024-08-08,10.239999771118164,10.470000267028809,9.359999656677246,9.539999961853027,1584200.0,,,,,
2024-08-09,10.779999732971191,10.869999885559082,10.295000076293944,10.34000015258789,1435100.0,,,,,
2024-08-12,10.979999542236328,11.68000030517578,10.600000381469728,11.25,1754400.0,,,,,
2024-08-13,11.25,11.260000228881836,10.739999771118164,11.039999961853027,1550300.0,,,,,
2024-08-14,11.119999885559082,11.56999969482422,10.979999542236328,11.56999969482422,1484400.0,,,,,
2024-08-15,11.869999885559082,11.869999885559082,11.06999969482422,11.449999809265137,1514800.0,,,,,
2024-08-16,11.600000381469728,11.869999885559082,11.550000190734863,11.75,1272900.0,,,,,
2024-08-19,12.25,12.479999542236328,11.289999961853027,11.630000114440918,1834400.0,,,,,
2024-08-20,12.3100004196167,12.920000076293944,11.829999923706056,12.1899995803833,1647500.0,,,,,
2024-08-21,13.34000015258789,13.449999809265137,12.399999618530272,12.399999618530272,1876500.0,,,,,
2024-08-22,13.520000457763672,13.800000190734863,13.010000228881836,13.329999923706056,1511700.0,,,,,
2024-08-23,13.079999923706056,14.25,12.9399995803833,13.640000343322754,2440600.0,,,,,
2024-08-26,13.25,13.399999618530272,12.6899995803833,13.050000190734863,1224500.0,,,,,
2024-08-27,13.470000267028809,13.470000267028809,12.84000015258789,13.329999923706056,940900.0,,,,,
2024-08-28,13.119999885559082,13.699999809265137,12.890000343322754,13.5600004196167,1126600.0,,,,,
2024-08-29,12.859999656677246,14.020000457763672,12.43000030517578,13.239999771118164,2155900.0,,,,,
2024-08-30,12.979999542236328,13.25,12.359999656677246,12.920000076293944,2106500.0,,,,,
2024-09-03,12.600000381469728,13.079999923706056,12.020000457763672,12.979999542236328,1855400.0,,,,,
2024-09-04,12.0,12.729999542236328,11.880000114440918,12.43000030517578,1664000.0,,,,,
2024-09-05,12.5,12.510000228881836,11.760000228881836,12.050000190734863,1354700.0,,,,,
2024-09-06,12.270000457763672,12.93000030517578,11.880000114440918,12.520000457763672,2090400.0,,,,,
2024-09-09,19.13999938964844,21.5,15.95300006866455,16.059999465942383,47841500.0,,,,,
2024-09-10,22.96999931335449,23.100000381469727,17.719999313354492,19.274999618530277,19924300.0,,,,,
2024-09-11,22.700000762939453,24.06999969482422,22.0,22.6299991607666,12628700.0,,,,,
2024-09-12,27.40999984741211,28.62299919128418,24.36000061035156,24.690000534057617,21462300.0,,,,,
2024-09-13,31.93000030517578,33.599998474121094,27.40999984741211,27.5,24434700.0,,,,,
2024-09-16,29.479999542236328,33.88999938964844,28.72900009155273,32.52000045776367,14692800.0,,,,,
2024-09-17,26.21999931335449,29.09000015258789,25.61000061035156,28.440000534057617,11666000.0,,,,,
2024-09-18,24.559999465942383,26.670000076293945,23.959999084472656,26.170000076293945,8142100.0,,,,,
2024-09-19,23.15999984741211,25.132999420166016,22.93000030517578,25.09000015258789,6640400.0,,,,,
2024-09-20,24.38999938964844,24.950000762939453,22.959999084472656,23.15999984741211,9968700.0,,,,,
2024-09-23,21.90999984741211,25.5,20.850000381469727,24.399999618530277,11468800.0,,,,,
2024-09-24,24.0,24.0,21.040000915527344,21.90999984741211,7125300.0,,,,,
2024-09-25,22.63999938964844,24.84000015258789,22.3700008392334,24.81999969482422,6335700.0,,,,,
2024-09-26,22.809999465942383,23.614999771118164,22.040000915527344,22.84000015258789,3186900.0,,,,,
2024-09-27,20.88500022888184,21.700000762939453,19.5,21.489999771118164,5671400.0,,,,,
2024-09-30,21.899999618530277,22.049999237060547,20.25,20.5,3363000.0,,,,,
2024-10-01,20.100000381469727,21.84000015258789,19.75,21.6299991607666,3812300.0,,,,,
2024-10-02,19.540000915527344,20.36000061035156,19.21999931335449,19.75,4739500.0,,,,,
2024-10-03,18.61000061035156,19.290000915527344,18.36000061035156,19.290000915527344,2975800.0,,,,,
2024-10-04,19.09000015258789,21.32999992370605,18.1200008392334,20.209999084472656,9380700.0,,,,,
2024-10-07,18.920000076293945,19.489999771118164,18.440000534057617,19.25,3147300.0,,,,,
2024-10-08,19.690000534057617,20.18000030517578,18.709999084472656,18.790000915527344,2958900.0,,,,,
2024-10-09,18.899999618530277,19.75,18.709999084472656,19.600000381469727,1691500.0,,,,,
2024-10-10,18.61000061035156,19.1299991607666,18.450000762939453,18.799999237060547,1697900.0,,,,,
2024-10-11,19.950000762939453,19.979999542236328,18.26499938964844,18.5,2324900.0,,,,,
2024-10-14,20.25,20.700000762939453,19.549999237060547,19.549999237060547,2774700.0,,,,,
2024-10-15,21.84000015258789,21.975000381469727,20.0,20.0,3110900.0,,,,,
2024-10-16,23.459999084472656,24.559999465942383,21.86000061035156,21.950000762939453,4690200.0,,,,,
2024-10-17,21.56999969482422,23.780000686645508,21.479999542236328,23.450000762939453,3220900.0,,,,,
2024-10-18,21.209999084472656,21.93000030517578,20.780000686645508,21.57999992370605,2157800.0,,,,,
2024-10-21,20.5,22.190000534057617,20.420000076293945,21.15999984741211,1762600.0,,,,,
2024-10-22,20.59000015258789,20.90999984741211,20.200000762939453,20.40999984741211,999700.0,,,,,
2024-10-23,20.030000686645508,20.565000534057617,19.34000015258789,20.40999984741211,2108500.0,,,,,
2024-10-24,19.459999084472656,20.753999710083008,19.43000030517578,20.059999465942383,1418700.0,,,,,
2024-10-25,21.26000022888184,21.540000915527344,19.68000030517578,19.690000534057617,2531600.0,,,,,
2024-10-28,22.239999771118164,22.899999618530277,21.26000022888184,21.40999984741211,2723200.0,,,,,
2024-10-29,21.82999992370605,22.299999237060547,21.11000061035156,21.76000022888184,2318600.0,,,,,
2024-10-30,18.649999618530277,21.18000030517578,18.600000381469727,21.0,3902200.0,,,,,
2024-10-31,18.59000015258789,19.420000076293945,18.09499931335449,18.75,2286700.0,,,,,
2024-11-01,18.989999771118164,19.770000457763672,18.61000061035156,18.979999542236328,2304000.0,,,,,
2024-11-04,19.959999084472656,20.559999465942383,18.799999237060547,19.40999984741211,1919100.0,,,,,
2024-11-05,20.38999938964844,20.549999237060547,19.700000762939453,20.100000381469727,1387100.0,,,,,
2024-11-06,20.88999938964844,20.959999084472656,19.01000022888184,20.15999984741211,2291800.0,,,,,
2024-11-07,21.100000381469727,21.68099975585937,20.26000022888184,21.190000534057617,2287000.0,,,,,
2024-11-08,21.40999984741211,21.82999992370605,20.71999931335449,21.209999084472656,1738700.0,,,,,
2024-11-11,21.770000457763672,22.530000686645508,21.420000076293945,21.899999618530277,2163800.0,,,,,
2024-11-12,20.76000022888184,22.25,20.739999771118164,21.559999465942383,1876200.0,,,,,
2024-11-13,19.46999931335449,21.739999771118164,19.43000030517578,21.270000457763672,1903900.0,,,,,
2024-11-14,19.450000762939453,20.149999618530277,19.3700008392334,20.0,1875700.0,,,,,
2024-11-15,18.309999465942383,19.450000762939453,18.229999542236328,19.450000762939453,2145500.0,,,,,
2024-11-18,18.979999542236328,19.2450008392334,18.11000061035156,18.36000061035156,1407700.0,,,,,
2024-11-19,20.0,20.13999938964844,18.5,18.71999931335449,1320200.0,,,,,
2024-11-20,18.6200008392334,19.96999931335449,18.309999465942383,19.90999984741211,1781900.0,,,,,
2024-11-21,18.420000076293945,19.13999938964844,18.030000686645508,18.739999771118164,2025300.0,,,,,
2024-11-22,19.0,19.440000534057617,18.5,18.5,1510000.0,,,,,
2024-11-25,19.190000534057617,19.530000686645508,18.600000381469727,19.25,2784300.0,,,,,
2024-11-26,19.200000762939453,19.540000915527344,18.8799991607666,19.059999465942383,1279200.0,,,,,
2024-11-27,18.940000534057617,19.520000457763672,18.76000022888184,19.489999771118164,1371000.0,,,,,
2024-11-29,18.459999084472656,19.13999938964844,18.399999618530277,19.09000015258789,918300.0,,,,,
2024-12-02,18.489999771118164,18.850000381469727,18.059999465942383,18.5,2047300.0,,,,,
2024-12-03,17.770000457763672,18.5,16.520000457763672,18.5,3927000.0,,,,,
2024-12-04,17.600000381469727,17.84000015258789,17.15999984741211,17.739999771118164,1910300.0,,,,,
2024-12-05,17.520000457763672,17.549999237060547,16.889999389648438,17.5,1701000.0,,,,,
2024-12-06,18.540000915527344,19.299999237060547,17.610000610351562,17.610000610351562,2197300.0,,,,,
2024-12-09,18.65999984741211,19.5,18.21699905395508,18.84000015258789,1575000.0,,,,,
2024-12-10,17.969999313354492,18.770000457763672,17.858999252319336,18.770000457763672,1418900.0,,,,,
2024-12-11,18.770000457763672,19.250999450683597,18.393999099731445,18.86000061035156,2290500.0,,,,,
2024-12-12,17.8700008392334,19.01000022888184,17.84000015258789,18.5,1625600.0,,,,,
2024-12-13,17.829999923706055,18.59000015258789,17.799999237060547,18.07999992370605,1422500.0,,,,,
2024-12-16,18.68000030517578,19.0,17.81999969482422,18.0,2425900.0,,,,,
2024-12-17,18.56999969482422,19.18000030517578,18.479999542236328,18.68000030517578,2000900.0,,,,,
2024-12-18,16.979999542236328,19.03300094604492,16.829999923706055,18.8700008392334,2436900.0,,,,,
2024-12-19,18.399999618530277,18.59000015258789,17.280000686645508,17.5,2560000.0,,,,,
2024-12-20,17.8700008392334,18.60300064086914,17.709999084472656,18.020000457763672,7099100.0,,,,,
2024-12-23,18.670000076293945,18.899999618530277,17.606000900268555,17.969999313354492,2276200.0,,,,,
2024-12-24,19.0,19.07999992370605,18.32999992370605,18.8799991607666,760600.0,,,,,
2024-12-26,19.280000686645508,19.549999237060547,18.6299991607666,18.75,1386500.0,,,,,
2024-12-27,18.209999084472656,19.298999786376957,17.979999542236328,19.01000022888184,1713000.0,,,,,
2024-12-30,17.889999389648438,18.149999618530277,17.530000686645508,17.889999389648438,1248500.0,,,,,
2024-12-31,17.844999313354492,18.309999465942383,17.173999786376953,17.940000534057617,2239600.0,,,,,
2025-01-02,18.350000381469727,18.88999938964844,17.75,17.969999313354492,2121300.0,,,,,
2025-01-03,18.239999771118164,18.61000061035156,18.059999465942383,18.25,1846800.0,,,,,
2025-01-06,17.469999313354492,18.549999237060547,17.40999984741211,18.32999992370605,2069800.0,,,,,
2025-01-07,18.15999984741211,18.20499992370605,17.3700008392334,17.6200008392334,1784500.0,,,,,
2025-01-08,18.81999969482422,19.38999938964844,18.100000381469727,18.450000762939453,3180300.0,,,,,
2025-01-10,17.850000381469727,18.90999984741211,16.719999313354492,18.57999992370605,3324100.0,,,,,
2025-01-13,18.174999237060547,18.319000244140625,17.030000686645508,17.5,1783700.0,,,,,
2025-01-14,16.649999618530273,18.56999969482422,16.459999084472656,18.479999542236328,3256900.0,,,,,
2025-01-15,18.200000762939453,18.23500061035156,17.1200008392334,17.270000457763672,2569200.0,,,,,
2025-01-16,18.190000534057617,18.5,17.68000030517578,18.18000030517578,2136500.0,,,,,
2025-01-17,19.030000686645508,19.38800048828125,18.32999992370605,18.520000457763672,2589500.0,,,,,
2025-01-21,22.100000381469727,22.11000061035156,19.25,19.25,4404900.0,,,,,
2025-01-22,23.520000457763672,24.209999084472656,22.3799991607666,22.3799991607666,4454200.0,,,,,
2025-01-23,24.649999618530277,25.0,22.850000381469727,22.959999084472656,2798800.0,,,,,
2025-01-24,23.76000022888184,25.0,23.38999938964844,25.0,2602500.0,,,,,
2025-01-27,23.520000457763672,23.559999465942383,22.31999969482422,22.530000686645508,1808300.0,,,,,
2025-01-28,23.5,24.170000076293945,22.76000022888184,23.88999938964844,1730200.0,,,,,
2025-01-29,21.63999938964844,23.88999938964844,21.61000061035156,23.3799991607666,1850000.0,,,,,
2025-01-30,22.36000061035156,22.76000022888184,21.549999237060547,21.88999938964844,1457600.0,,,,,
2025-01-31,21.5,22.979999542236328,21.020000457763672,22.920000076293945,2134300.0,,,,,
2025-02-03,19.979999542236328,21.0,19.82999992370605,20.540000915527344,2335700.0,,,,,
2025-02-04,20.6200008392334,20.88999938964844,19.899999618530277,20.0,1764900.0,,,,,
2025-02-05,20.780000686645508,21.56999969482422,20.43000030517578,20.690000534057617,1431400.0,,,,,
2025-02-06,20.670000076293945,21.46999931335449,20.6299991607666,20.8700008392334,1136500.0,,,,,
2025-02-07,20.11000061035156,20.950000762939453,19.850000381469727,20.5,1346700.0,,,,,
2025-02-10,20.5,21.600000381469727,20.299999237060547,20.709999084472656,1535600.0,,,,,
2025-02-11,19.07999992370605,20.6299991607666,18.899999618530277,20.5,1917800.0,,,,,
2025-02-12,19.56999969482422,19.6200008392334,18.420000076293945,18.700000762939453,2096200.0,,,,,
2025-02-13,21.81999969482422,22.75,19.450000762939453,19.739999771118164,3511300.0,,,,,
2025-02-14,21.3700008392334,22.13999938964844,20.78499984741211,21.989999771118164,2376300.0,,,,,
2025-02-18,21.07999992370605,21.71999931335449,20.43099975585937,21.520000457763672,1754400.0,,,,,
2025-02-19,21.600000381469727,21.6299991607666,20.690000534057617,20.989999771118164,1367000.0,,,,,
2025-02-20,23.059999465942383,23.1299991607666,21.399999618530277,21.520000457763672,3319900.0,,,,,
2025-02-21,22.1200008392334,24.18000030517578,21.80500030517578,23.8700008392334,3382700.0,,,,,
2025-02-24,18.84000015258789,22.709999084472656,18.520000457763672,22.459999084472656,6899400.0,,,,,
2025-02-25,18.11000061035156,19.200000762939453,17.700000762939453,19.200000762939453,3736600.0,,,,,
2025-02-26,18.299999237060547,19.559999465942383,18.270000457763672,18.549999237060547,2874400.0,,,,,
2025-02-27,18.489999771118164,19.2549991607666,17.959999084472656,18.600000381469727,2206900.0,,,,,
2025-02-28,20.690000534057617,20.770000457763672,18.5,18.739999771118164,2813300.0,,,,,
2025-03-03,19.1299991607666,21.3799991607666,18.84000015258789,20.799999237060547,2841700.0,,,,,
2025-03-04,19.09000015258789,19.3700008392334,18.34000015258789,18.559999465942383,2681700.0,,,,,
2025-03-05,19.549999237060547,19.59000015258789,18.76000022888184,18.90999984741211,1612200.0,,,,,
2025-03-06,18.989999771118164,19.920000076293945,18.5,18.88999938964844,1890100.0,,,,,
2025-03-07,17.780000686645508,18.96999931335449,17.700000762939453,18.864999771118164,3410200.0,,,,,
2025-03-10,17.989999771118164,18.399999618530277,16.549999237060547,17.18000030517578,3583500.0,,,,,
2025-03-11,18.5,18.8700008392334,17.420000076293945,18.084999084472656,2826100.0,,,,,
2025-03-12,19.90999984741211,20.5,19.274999618530277,19.36000061035156,2793800.0,,,,,
2025-03-13,19.190000534057617,20.59000015258789,19.049999237060547,19.780000686645508,2236800.0,,,,,
2025-03-14,20.790000915527344,21.299999237060547,19.200000762939453,19.489999771118164,3227300.0,,,,,
2025-03-17,20.1299991607666,20.850000381469727,20.06999969482422,20.850000381469727,1837500.0,,,,,
2025-03-18,19.82999992370605,20.530000686645508,19.15999984741211,19.88999938964844,1853100.0,,,,,
2025-03-19,20.11000061035156,20.309999465942383,19.18000030517578,19.84000015258789,1752700.0,,,,,
2025-03-20,19.440000534057617,20.209999084472656,19.391000747680664,19.6200008392334,1431100.0,,,,,
2025-03-21,19.75,20.020000457763672,19.1299991607666,19.440000534057617,3299200.0,,,,,
2025-03-24,20.690000534057617,20.81999969482422,19.6299991607666,19.90999984741211,1608600.0,,,,,
2025-03-25,20.239999771118164,20.6299991607666,19.700000762939453,20.61000061035156,1718100.0,,,,,
2025-03-26,19.88999938964844,21.700000762939453,19.559999465942383,21.450000762939453,2714000.0,,,,,
2025-03-27,20.600000381469727,20.790000915527344,19.700000762939453,20.059999465942383,1669600.0,,,,,
2025-03-28,20.31999969482422,21.07999992370605,20.100000381469727,20.600000381469727,1697500.0,,,,,
2025-03-31,19.290000915527344,19.899999618530277,18.88599967956543,19.799999237060547,2449600.0,,,,,
2025-04-01,18.799999237060547,19.899999618530277,18.61000061035156,19.190000534057617,2785800.0,,,,,
2025-04-02,20.459999084472656,20.54700088500977,18.450000762939453,18.5,2423200.0,,,,,
2025-04-03,18.90999984741211,19.63999938964844,18.540000915527344,19.395000457763672,3455500.0,,,,,
2025-04-04,17.360000610351562,18.5,17.010000228881836,18.100000381469727,4102100.0,,,,,
2025-04-07,17.31999969482422,18.899999618530277,15.550000190734863,16.010000228881836,5446600.0,,,,,
2025-04-08,16.639999389648438,18.09499931335449,16.200000762939453,18.09499931335449,2716500.0,,,,,
