Date,Close,High,Low,Open,Volume,"('Close', 'DHY')","('High', 'DHY')","('Low', 'DHY')","('Open', 'DHY')","('Volume', 'DHY')"
2024-07-19,1.839477777481079,1.8484072729874543,1.821618786468328,1.8484072729874543,445600.0,,,,,
2024-07-22,1.839477777481079,1.8484072729874543,1.830548281974704,1.839477777481079,533500.0,,,,,
2024-07-23,1.8305484056472776,1.8484073978665891,1.821618909537622,1.8394779017569336,840100.0,,,,,
2024-07-24,1.821618676185608,1.8394776661171568,1.8126891812198331,1.8305481711513825,617200.0,,,,,
2024-07-25,1.8305484056472776,1.8394779017569336,1.821618909537622,1.8305484056472776,540300.0,,,,,
2024-07-26,1.839477777481079,1.839477777481079,1.821618786468328,1.821618786468328,380300.0,,,,,
2024-07-29,1.839477777481079,1.839477777481079,1.830548281974704,1.830548281974704,539200.0,,,,,
2024-07-30,1.8573366403579712,1.8573366403579712,1.8394776505772947,1.8394776505772947,305600.0,,,,,
2024-07-31,1.8573366403579712,1.8662661352483096,1.848407145467633,1.8573366403579712,329100.0,,,,,
2024-08-01,1.8751957416534424,1.8751957416534424,1.8573367508107208,1.8751957416534424,272800.0,,,,,
2024-08-02,1.8484069108963013,1.875195392167735,1.8394774171391568,1.875195392167735,390100.0,,,,,
2024-08-05,1.803759813308716,1.830548300092988,1.803759813308716,1.8216188044982304,682000.0,,,,,
2024-08-06,1.8573366403579712,1.8573366403579712,1.81268916590628,1.81268916590628,443800.0,,,,,
2024-08-07,1.8484069108963013,1.875195392167735,1.8484069108963013,1.8573364046534455,2211700.0,,,,,
2024-08-08,1.8662660121917725,1.875195506493324,1.8484070235886692,1.8573365178902208,686200.0,,,,,
2024-08-09,1.8662660121917725,1.875195506493324,1.8573365178902208,1.8573365178902208,1083800.0,,,,,
2024-08-12,1.8751957416534424,1.8751957416534424,1.848407255389361,1.8573367508107208,1003800.0,,,,,
2024-08-13,1.8751957416534424,1.8751957416534424,1.8662662462320816,1.8751957416534424,680100.0,,,,,
2024-08-14,1.8662660121917725,1.8841250007948755,1.8573365178902208,1.8662660121917725,625900.0,,,,,
2024-08-15,1.8751957416534424,1.8841252370748032,1.8662662462320816,1.8841252370748032,436500.0,,,,,
2024-08-16,1.880594253540039,1.880594253540039,1.862598152704666,1.880594253540039,339900.0,,,,,
2024-08-19,1.880594253540039,1.8895923039577256,1.8536001022869797,1.880594253540039,428400.0,,,,,
2024-08-20,1.880594253540039,1.8895923039577256,1.8715962031223523,1.880594253540039,279500.0,,,,,
2024-08-21,1.889592528343201,1.889592528343201,1.871596425370825,1.871596425370825,295200.0,,,,,
2024-08-22,1.880594253540039,1.8895923039577256,1.880594253540039,1.8895923039577256,380300.0,,,,,
2024-08-23,1.8985906839370728,1.8985906839370728,1.8805945799778951,1.889592631957484,686100.0,,,,,
2024-08-26,1.9075886011123655,1.9075886011123655,1.8895924984249255,1.8985905497686455,1140100.0,,,,,
2024-08-27,1.889592528343201,1.9075886313155763,1.889592528343201,1.8985905798293885,1067300.0,,,,,
2024-08-28,1.8985906839370728,1.9075887359166612,1.889592631957484,1.8985906839370728,877500.0,,,,,
2024-08-29,1.9075886011123655,1.916586866986552,1.8985905497686455,1.9075886011123655,962700.0,,,,,
2024-08-30,1.9255847930908203,1.9255847930908203,1.907588477043389,1.907588477043389,489700.0,,,,,
2024-09-03,1.9255847930908203,1.9345828438493096,1.9165867423323308,1.9255847930908203,819600.0,,,,,
2024-09-04,1.9435808658599851,1.9435808658599851,1.9075884488279449,1.9075884488279449,527100.0,,,,,
2024-09-05,1.9345827102661133,1.9435807604032864,1.9255846601289404,1.9345827102661133,482200.0,,,,,
2024-09-06,1.9345827102661133,1.9435807604032864,1.9255846601289404,1.9435807604032864,309600.0,,,,,
2024-09-09,1.9165867567062376,1.9435809091841556,1.9165867567062376,1.9255848075322104,522000.0,,,,,
2024-09-10,1.9165867567062376,1.9345828583581828,1.9075884913498116,1.9165867567062376,293400.0,,,,,
2024-09-11,1.9165867567062376,1.9255848075322104,1.9165867567062376,1.9255848075322104,372400.0,,,,,
2024-09-12,1.9345827102661133,1.9345827102661133,1.9255846601289404,1.9345827102661133,525500.0,,,,,
2024-09-13,1.9255847930908203,1.9345828438493096,1.907588477043389,1.9345828438493096,369900.0,,,,,
2024-09-16,1.952579379081726,1.952579379081726,1.9345832735673736,1.9435813263245496,329700.0,,,,,
2024-09-17,1.9705748558044436,1.9705748558044436,1.9435807061464905,1.9525787560324748,765400.0,,,,,
2024-09-18,1.9760138988494875,1.9850781738672176,1.9578853488140264,1.9760138988494875,585600.0,,,,,
2024-09-19,1.9760138988494875,1.9760138988494875,1.966949623831757,1.966949623831757,346200.0,,,,,
2024-09-20,1.966949224472046,1.9760134976494108,1.957884951294681,1.966949224472046,248700.0,,,,,
2024-09-23,1.98507821559906,1.98507821559906,1.966949665182487,1.966949665182487,782500.0,,,,,
2024-09-24,2.003206491470337,2.003206491470337,1.985077943538334,1.985077943538334,677800.0,,,,,
2024-09-25,1.98507821559906,2.003206766015633,1.98507821559906,2.003206766015633,695200.0,,,,,
2024-09-26,2.003206491470337,2.003206491470337,1.9941422175043355,1.9941422175043355,494400.0,,,,,
2024-09-27,2.003206491470337,2.003206491470337,1.9941422175043355,2.003206491470337,222900.0,,,,,
2024-09-30,2.0575921535491943,2.0575921535491943,1.9941422352233973,2.00320650926994,1196600.0,,,,,
2024-10-01,2.0303988456726074,2.0485273894287594,2.0303988456726074,2.0394631175506834,811400.0,,,,,
2024-10-02,2.003206491470337,2.039463587334342,2.003206491470337,2.039463587334342,627000.0,,,,,
2024-10-03,1.9941420555114744,2.021334875200487,1.9850777822818035,2.0122706019708163,500000.0,,,,,
2024-10-04,2.012270450592041,2.012270450592041,1.9941419054964704,2.003206178044256,234000.0,,,,,
2024-10-07,2.012270450592041,2.021334723139826,2.003206178044256,2.021334723139826,369800.0,,,,,
2024-10-08,2.012270450592041,2.012270450592041,2.003206178044256,2.012270450592041,226600.0,,,,,
2024-10-09,2.012270450592041,2.012270450592041,1.9941419054964704,2.003206178044256,354900.0,,,,,
2024-10-10,2.003206491470337,2.02133503940234,2.003206491470337,2.0122707654363383,341200.0,,,,,
2024-10-11,2.012270450592041,2.012270450592041,2.003206178044256,2.012270450592041,351700.0,,,,,
2024-10-14,2.021334648132324,2.021334648132324,2.0032061037094664,2.021334648132324,323600.0,,,,,
2024-10-15,2.012270450592041,2.0303989956876114,1.9941419054964704,2.021334723139826,450800.0,,,,,
2024-10-16,2.0177488327026367,2.026878909053763,1.999488680000384,2.0177488327026367,242400.0,,,,,
2024-10-17,2.026878595352173,2.026878595352173,2.0177485204141155,2.026878595352173,110800.0,,,,,
2024-10-18,2.0177488327026367,2.026878909053763,2.0086187563515105,2.026878909053763,218300.0,,,,,
2024-10-21,2.036008596420288,2.036008596420288,2.0086183725998805,2.0268785218134857,357500.0,,,,,
2024-10-22,2.0177488327026367,2.026878909053763,2.0177488327026367,2.026878909053763,316000.0,,,,,
2024-10-23,1.9903587102890012,2.0268790176501974,1.9903587102890012,2.0268790176501974,475900.0,,,,,
2024-10-24,2.008618831634521,2.008618831634521,1.9994887549412,2.008618831634521,243000.0,,,,,
2024-10-25,1.9903587102890012,2.0177489408098985,1.9903587102890012,2.0177489408098985,226700.0,,,,,
2024-10-28,1.9812283515930176,2.008618578217296,1.9812283515930176,2.008618578217296,522700.0,,,,,
2024-10-29,1.9812283515930176,1.9812283515930176,1.9629682005101647,1.9812283515930176,347500.0,,,,,
2024-10-30,1.9538387060165403,1.9720988625297409,1.9538387060165403,1.9720988625297409,552600.0,,,,,
2024-10-31,1.962968826293945,1.972098904745991,1.9538387478419,1.9538387478419,322600.0,,,,,
2024-11-01,1.962968826293945,1.9812289831980363,1.9538387478419,1.972098904745991,407600.0,,,,,
2024-11-04,1.9538387060165403,1.9720988625297409,1.9538387060165403,1.9720988625297409,197200.0,,,,,
2024-11-05,1.972098469734192,1.972098469734192,1.962968393296088,1.972098469734192,123500.0,,,,,
2024-11-06,1.9812283515930176,1.9812283515930176,1.9629682005101647,1.9629682005101647,239600.0,,,,,
2024-11-07,1.9903587102890012,1.9903587102890012,1.9812286334487024,1.9903587102890012,259100.0,,,,,
2024-11-08,1.9994885921478271,1.9994885921478271,1.98122844024788,1.9903585161978536,183600.0,,,,,
2024-11-11,1.9903587102890012,1.9994887871293003,1.9903587102890012,1.9903587102890012,405800.0,,,,,
2024-11-12,1.962968826293945,1.9994891401021275,1.9538387478419,1.990359061650082,477100.0,,,,,
2024-11-13,1.9538387060165403,1.9720988625297409,1.9538387060165403,1.9629687842731405,507600.0,,,,,
2024-11-14,1.962968826293945,1.962968826293945,1.9447086693898543,1.962968826293945,308900.0,,,,,
2024-11-15,1.9812283515930176,1.9812283515930176,1.9629682005101647,1.9720982760515915,338500.0,,,,,
2024-11-18,2.005143165588379,2.005143165588379,1.9775494794608703,1.9775494794608703,366800.0,,,,,
2024-11-19,2.005143165588379,2.005143165588379,1.9959452702125429,2.005143165588379,216800.0,,,,,
2024-11-20,2.023538589477539,2.023538589477539,2.0051428020609774,2.0051428020609774,366900.0,,,,,
2024-11-21,2.0419344902038574,2.0419344902038574,2.0143408075478035,2.023538701766488,703400.0,,,,,
2024-11-22,2.051132202148437,2.051132202148437,2.032736415345812,2.0419343087471247,482900.0,,,,,
2024-11-25,2.0419344902038574,2.051132384422542,2.0419344902038574,2.051132384422542,264700.0,,,,,
2024-11-26,2.005143165588379,2.051132642467559,1.9959452702125429,2.051132642467559,1048500.0,,,,,
2024-11-27,2.005143165588379,2.032736851715887,1.9959452702125429,2.023538956340051,613800.0,,,,,
2024-11-29,2.023538589477539,2.023538589477539,2.0051428020609774,2.0051428020609774,201100.0,,,,,
2024-12-02,2.023538589477539,2.03273648318582,2.0143406957692584,2.023538589477539,422100.0,,,,,
2024-12-03,2.023538589477539,2.0419343768941007,2.023538589477539,2.023538589477539,288500.0,,,,,
2024-12-04,2.051132202148437,2.051132202148437,2.0235385219444995,2.032736415345812,375400.0,,,,,
2024-12-05,2.023538589477539,2.051132270602382,2.023538589477539,2.051132270602382,265000.0,,,,,
2024-12-06,2.051132202148437,2.051132202148437,2.0235385219444995,2.0419343087471247,405600.0,,,,,
2024-12-09,2.0419344902038574,2.051132384422542,2.0327365959851726,2.051132384422542,174000.0,,,,,
2024-12-10,2.0419344902038574,2.051132384422542,2.0327365959851726,2.051132384422542,234300.0,,,,,
2024-12-11,2.0419344902038574,2.051132384422542,2.023538701766488,2.051132384422542,415500.0,,,,,
2024-12-12,2.051132202148437,2.051132202148437,2.032736415345812,2.0419343087471247,289400.0,,,,,
2024-12-13,2.0419344902038574,2.0603302786412265,2.0419344902038574,2.051132384422542,331400.0,,,,,
2024-12-16,2.051132202148437,2.0603300955497503,2.0419343087471247,2.0603300955497503,303900.0,,,,,
2024-12-17,2.04742693901062,2.0659556715996823,2.038162572716089,2.0659556715996823,373400.0,,,,,
2024-12-18,2.010369300842285,2.0566911283289957,1.982576204350259,2.0566911283289957,587700.0,,,,,
2024-12-19,1.982576847076416,2.0288986895800774,1.982576847076416,2.0103699525786127,469200.0,,,,,
2024-12-20,1.991840958595276,2.0011053259007445,1.9825765912898068,1.991840958595276,251400.0,,,,,
2024-12-23,2.001105070114136,2.0103694362354085,1.991840703992863,1.991840703992863,242200.0,,,,,
2024-12-24,2.010369300842285,2.0196336663396277,2.001104935344943,2.001104935344943,244400.0,,,,,
2024-12-26,2.0196337699890137,2.0196337699890137,2.001105038043419,2.0196337699890137,237800.0,,,,,
2024-12-27,2.010369300842285,2.0288980318369694,2.001104935344943,2.0196336663396277,347800.0,,,,,
2024-12-30,2.001105070114136,2.0196338023566813,2.001105070114136,2.0196338023566813,365100.0,,,,,
2024-12-31,1.982576847076416,2.0103699525786127,1.9640478891949835,2.0011055840778806,948900.0,,,,,
2025-01-02,2.010369300842285,2.010369300842285,1.9918405698476007,2.010369300842285,237100.0,,,,,
2025-01-03,2.0196337699890137,2.0196337699890137,2.001105038043419,2.0103694040162163,205700.0,,,,,
2025-01-06,2.001105070114136,2.0196338023566813,2.001105070114136,2.0103694362354085,349400.0,,,,,
2025-01-07,2.001105070114136,2.0103694362354085,1.991840703992863,2.0103694362354085,413500.0,,,,,
2025-01-08,1.991840958595276,2.0011053259007445,1.9825765912898068,1.991840958595276,241800.0,,,,,
2025-01-10,1.9733120203018188,1.9918407530002469,1.9733120203018188,1.9825763866510329,425000.0,,,,,
2025-01-13,1.9640474319458008,1.9918407518574128,1.9640474319458008,1.9825763855135143,353100.0,,,,,
2025-01-14,1.982576847076416,1.982576847076416,1.9640478891949835,1.982576847076416,264200.0,,,,,
2025-01-15,1.982576847076416,1.991841215577148,1.973312478575684,1.982576847076416,441200.0,,,,,
2025-01-16,1.9601739645004272,2.006844953333488,1.9601739645004272,1.9975108000756288,406600.0,,,,,
2025-01-17,1.9881768226623533,1.9881768226623533,1.969508291951728,1.9788424460351468,453600.0,,,,,
2025-01-21,1.9881768226623533,1.9975109767457728,1.9788424460351468,1.9788424460351468,684100.0,,,,,
2025-01-22,1.9881768226623533,1.9975109767457728,1.9788424460351468,1.9788424460351468,525800.0,,,,,
2025-01-23,1.9975111484527588,1.9975111484527588,1.9881769935669715,1.9975111484527588,239100.0,,,,,
2025-01-24,1.9975111484527588,2.006845303338546,1.9881769935669715,2.006845303338546,303000.0,,,,,
2025-01-27,1.9975111484527588,2.006845303338546,1.978842616137377,1.978842616137377,291200.0,,,,,
2025-01-28,1.9881768226623533,2.006845130829192,1.9881768226623533,1.9881768226623533,182900.0,,,,,
2025-01-29,1.969508528709412,1.9975112168697031,1.9695085287094116,1.9881770616642107,419700.0,,,,,
2025-01-30,1.969508528709412,1.9881770616642107,1.9695085287094116,1.978842683914904,352200.0,,,,,
2025-01-31,1.9975111484527588,1.9975111484527588,1.96950846125159,1.96950846125159,485800.0,,,,,
2025-02-03,2.006845474243164,2.006845474243164,1.9881771628817808,2.006845474243164,532400.0,,,,,
2025-02-04,2.006845474243164,2.006845474243164,1.997511318562472,2.006845474243164,262500.0,,,,,
2025-02-05,1.9881768226623533,2.0161792849126106,1.9881768226623533,2.006845130829192,379700.0,,,,,
2025-02-06,1.9975111484527588,2.0161794582243338,1.978842616137377,1.9975111484527588,647800.0,,,,,
2025-02-07,1.9788422584533687,1.997510787394336,1.9788422584533687,1.988176634195736,380000.0,,,,,
2025-02-10,1.9881768226623533,1.9881768226623533,1.9788424460351468,1.9881768226623533,280400.0,,,,,
2025-02-11,2.006845474243164,2.006845474243164,1.9881771628817808,1.997511318562472,210600.0,,,,,
2025-02-12,2.006845474243164,2.016179629923856,1.997511318562472,2.006845474243164,489100.0,,,,,
2025-02-13,2.016179084777832,2.016179084777832,2.006844931620962,2.016179084777832,413200.0,,,,,
2025-02-14,2.016179084777832,2.0255132379347023,2.016179084777832,2.016179084777832,319200.0,,,,,
2025-02-18,2.031225204467773,2.040629015516972,2.0218213934185747,2.040629015516972,597300.0,,,,,
2025-02-19,2.0218217372894287,2.031225549938025,2.0218217372894287,2.031225549938025,330800.0,,,,,
2025-02-20,2.031225204467773,2.031225204467773,2.0218213934185747,2.0218213934185747,224000.0,,,,,
2025-02-21,2.031225204467773,2.040629015516972,2.0218213934185747,2.040629015516972,342400.0,,,,,
2025-02-24,2.031225204467773,2.040629015516972,2.0218213934185747,2.031225204467773,427500.0,,,,,
2025-02-25,2.0406291484832764,2.0406291484832764,2.0218215251593845,2.0406291484832764,619600.0,,,,,
2025-02-26,2.0406291484832764,2.0406291484832764,2.0312253368213304,2.0406291484832764,256100.0,,,,,
2025-02-27,2.0218217372894287,2.0406293625866216,2.0124179246408325,2.031225549938025,376600.0,,,,,
2025-02-28,2.0218217372894287,2.031225549938025,2.0218217372894287,2.031225549938025,300700.0,,,,,
2025-03-03,2.050033569335937,2.050033569335937,2.031225940423145,2.0406297548795416,424700.0,,,,,
2025-03-04,2.0406291484832764,2.0406291484832764,2.0312253368213304,2.0312253368213304,309800.0,,,,,
2025-03-05,2.0218217372894287,2.0406293625866216,2.0218217372894287,2.031225549938025,207800.0,,,,,
2025-03-06,2.0218217372894287,2.0218217372894287,2.003014111992236,2.0124179246408325,411900.0,,,,,
2025-03-07,2.031225204467773,2.031225204467773,2.0218213934185747,2.0218213934185747,263500.0,,,,,
2025-03-10,2.012418031692505,2.03122565799018,2.0030142185436675,2.03122565799018,304100.0,,,,,
2025-03-11,2.012418031692505,2.03122565799018,1.99361018119024,2.0218218448413423,181600.0,,,,,
2025-03-12,2.012418031692505,2.0218218448413423,1.99361018119024,2.012418031692505,284800.0,,,,,
2025-03-13,1.9842064380645752,2.0218219161919757,1.9842064380645752,2.0218219161919757,315300.0,,,,,
2025-03-14,2.012418031692505,2.012418031692505,1.99361018119024,2.0030142185436675,293000.0,,,,,
2025-03-17,1.9991533756256104,2.0370522094523538,1.989678723642305,2.027577557469048,289300.0,,,,,
2025-03-18,2.0181026458740234,2.0181026458740234,1.9991531184515865,1.9991531184515865,360100.0,,,,,
2025-03-19,2.0275774002075195,2.0275774002075195,2.0181027489590804,2.0181027489590804,289400.0,,,,,
2025-03-20,2.037052154541016,2.037052154541016,2.0181028510852075,2.037052154541016,160800.0,,,,,
2025-03-21,2.037052154541016,2.037052154541016,2.0181028510852075,2.0181028510852075,170600.0,,,,,
2025-03-24,2.046526432037353,2.046526432037353,2.027577132046649,2.0370517820420013,441600.0,,,,,
2025-03-25,2.037052154541016,2.04652680626892,2.0181028510852075,2.04652680626892,280500.0,,,,,
2025-03-26,2.0275774002075195,2.046526702704398,2.0181027489590804,2.0370520514559587,317500.0,,,,,
2025-03-27,2.0181026458740234,2.037051947402968,2.0181026458740234,2.0275772966384955,181600.0,,,,,
2025-03-28,2.0275774002075195,2.0370520514559587,2.008627871817137,2.0275774002075195,518100.0,,,,,
2025-03-31,2.008627414703369,2.0275769387813103,2.008627414703369,2.0275769387813103,1059800.0,,,,,
2025-04-01,2.008627414703369,2.0275769387813103,1.999152765611125,2.018102289689066,396800.0,,,,,
2025-04-02,2.008627414703369,2.008627414703369,1.999152765611125,1.999152765611125,91700.0,,,,,
2025-04-03,1.9802037477493288,1.9991530486163285,1.970729097315829,1.9991530486163285,872000.0,,,,,
2025-04-04,1.866507887840271,1.9802036897098612,1.819134524114536,1.9707290395540624,1041000.0,,,,,
2025-04-07,1.800185203552246,1.847558566745068,1.7243880031585124,1.800185203552246,1350100.0,,,,,
2025-04-08,1.8286092281341555,1.8665079428204423,1.8096599272643832,1.838083991515784,473600.0,,,,,
2025-04-09,1.875982522964477,1.8949318231242416,1.800185209378682,1.809659859458564,1130400.0,,,,,
2025-04-10,1.847558617591858,1.885457218831735,1.8001852530952709,1.885457218831735,291900.0,,,,,
2025-04-11,1.8286092281341555,1.857033292385556,1.800185276829497,1.800185276829497,563800.0,,,,,
2025-04-14,1.89493191242218,1.89493191242218,1.8570333103166945,1.8570333103166945,1207200.0,,,,,
2025-04-15,1.8911114931106567,1.9102136110034749,1.881560434164248,1.8911114931106567,471100.0,,,,,
2025-04-16,1.881560444831848,1.910213621833526,1.881560444831848,1.8911115038324076,371500.0,,,,,
2025-04-17,1.881560444831848,1.9006625628329668,1.881560444831848,1.8911115038324076,751300.0,,,,,
2025-04-21,1.862458348274231,1.8815604664952827,1.833805057085048,1.8815604664952827,357100.0,,,,,
2025-04-22,1.8911114931106567,1.9006625520570657,1.8720093752178384,1.881560434164248,1037700.0,,,,,
2025-04-23,1.9293155670166016,1.9293155670166016,1.8911113344365007,1.9197645088715765,1066200.0,,,,,
2025-04-24,1.9197648763656616,1.938866996312366,1.9197648763656616,1.9293159363390135,590400.0,,,,,
2025-04-25,1.9197648763656616,1.938866996312366,1.9102138163923088,1.9293159363390135,614000.0,,,,,
2025-04-28,1.9006626605987549,1.9293158390742875,1.9006626605987549,1.9293158390742875,735300.0,,,,,
2025-04-29,1.9197648763656616,1.9293159363390135,1.9006627564189569,1.9006627564189569,806600.0,,,,,
2025-04-30,1.9388666152954104,1.9388666152954104,1.9102134410061404,1.919764499102564,750000.0,,,,,
2025-05-01,1.9388666152954104,1.9484176733918328,1.9102134410061404,1.9388666152954104,1216500.0,,,,,
2025-05-02,1.9675198793411253,1.9675198793411253,1.9388667037447245,1.948417762276858,629300.0,,,,,
2025-05-05,1.957969069480896,1.9675201292260625,1.957969069480896,1.9675201292260625,108500.0,,,,,
2025-05-06,1.9484176635742188,1.9675197796708144,1.938866605525921,1.9579687216225163,882400.0,,,,,
2025-05-07,1.9388666152954104,1.9579687314882568,1.9293155571989868,1.9484176733918328,924100.0,,,,,
2025-05-08,1.9388666152954104,1.9579687314882568,1.9293155571989868,1.9388666152954104,788400.0,,,,,
2025-05-09,1.9388666152954104,1.9579687314882568,1.9293155571989868,1.9388666152954104,913200.0,,,,,
2025-05-12,1.9675198793411253,1.9675198793411253,1.948417762276858,1.948417762276858,507200.0,,,,,
2025-05-13,1.9675198793411253,1.9770709378732592,1.957968820808992,1.9675198793411253,562800.0,,,,,
2025-05-14,1.9675198793411253,1.9770709378732592,1.9675198793411253,1.9770709378732592,263900.0,,,,,
2025-05-15,1.9732953310012815,1.9925469748551323,1.9636695090743563,1.9829211529282071,589900.0,,,,,
2025-05-16,1.982921242713928,1.9925470650767063,1.9636695979883725,1.9925470650767063,795800.0,,,,,
2025-05-19,1.9636695384979248,1.9732953605690835,1.9540437164267663,1.9636695384979248,1147800.0,,,,,
2025-05-20,1.9636695384979248,1.9732953605690835,1.9540437164267663,1.9732953605690835,672300.0,,,,,
2025-05-21,1.954043745994568,1.9636695682113805,1.9444179237777557,1.9636695682113805,486200.0,,,,,
2025-05-22,1.954043745994568,1.9636695682113805,1.9444179237777557,1.9636695682113805,649600.0,,,,,
2025-05-23,1.9732953310012815,1.9732953310012815,1.9444178652205055,1.9540436871474312,786700.0,,,,,
2025-05-27,1.9636695384979248,1.9732953605690835,1.9540437164267663,1.9732953605690835,518100.0,,,,,
2025-05-28,1.9732953310012815,1.9732953310012815,1.9636695090743563,1.9636695090743563,161400.0,,,,,
2025-05-29,1.9636695384979248,1.9732953605690835,1.9636695384979248,1.9636695384979248,140700.0,,,,,
2025-05-30,1.9732953310012815,1.9732953310012815,1.9636695090743563,1.9732953310012815,102300.0,,,,,
2025-06-02,1.9636695384979248,1.9829211826402413,1.9636695384979248,1.9732953605690835,426900.0,,,,,
2025-06-03,1.982921242713928,1.982921242713928,1.9732954203511504,1.9732954203511504,293900.0,,,,,
2025-06-04,1.982921242713928,1.9925470650767063,1.9732954203511504,1.982921242713928,238100.0,,,,,
2025-06-05,1.9925471544265747,1.9925471544265747,1.9829213316321557,1.9829213316321557,146700.0,,,,,
2025-06-06,1.982921242713928,2.0021728874394844,1.9732954203511504,1.9925470650767063,283000.0,,,,,
2025-06-09,2.0021727085113525,2.0021727085113525,1.982921065506258,1.9925468870088048,290600.0,,,,,
2025-06-10,2.011798858642578,2.011798858642578,1.9925472124927144,2.002173035567646,862100.0,,,,,
2025-06-11,2.011798858642578,2.02142468171751,2.002173035567646,2.011798858642578,196000.0,,,,,
2025-06-12,2.011798858642578,2.02142468171751,1.9925472124927144,2.02142468171751,391500.0,,,,,
2025-06-13,2.011798858642578,2.02142468171751,2.002173035567646,2.011798858642578,885100.0,,,,,
2025-06-16,2.0079188346862797,2.0273189987881217,2.0079188346862797,2.0176189167372005,246400.0,,,,,
2025-06-17,2.0079188346862797,2.0176189167372005,1.998218752635358,2.0079188346862797,137100.0,,,,,
2025-06-18,2.0079188346862797,2.0176189167372005,1.998218752635358,2.0079188346862797,691900.0,,,,,
2025-06-20,2.0176186561584477,2.0176186561584477,2.0079185753603075,2.0176186561584477,284900.0,,,,,
2025-06-23,2.027318954467773,2.027318954467773,2.0079187907900486,2.017618872628911,910300.0,,,,,
2025-06-24,2.0370190143585205,2.0370190143585205,2.0176188508898254,2.0370190143585205,386700.0,,,,,
2025-06-25,2.0370190143585205,2.0467190960928683,2.027318932624173,2.0467190960928683,457400.0,,,,,
2025-06-26,2.046719074249268,2.056419155880091,2.037018992618444,2.056419155880091,710700.0,,,,,
2025-06-27,2.056419134140014,2.056419134140014,2.0467190526117385,2.056419134140014,511400.0,,,,,
2025-06-30,2.06611967086792,2.085519836027113,2.03701919186092,2.03701919186092,1344500.0,,,,,
