Date,Close,High,Low,Open,Volume,"('Close', 'EBAY')","('High', 'EBAY')","('Low', 'EBAY')","('Open', 'EBAY')","('Volume', 'EBAY')"
2024-06-03,52.523555755615234,53.14078940326527,52.11206541138532,52.95463749669399,6043100.0,,,,,
2024-06-04,52.66071701049805,52.935041410122935,51.86713090636795,52.31781151096694,5010600.0,,,,,
2024-06-05,51.93571090698242,53.15058302047321,51.72017191357775,52.641120762389306,4852000.0,,,,,
2024-06-06,52.30801010131836,52.74889125364146,52.22963330612176,52.71950042261642,4921600.0,,,,,
2024-06-07,52.00429534912109,52.66071549718555,51.95530564711906,52.268820305506495,4337200.0,,,,,
2024-06-10,52.072879791259766,52.11206632303266,51.35767045990518,51.58301263889566,3595100.0,,,,,
2024-06-11,51.9259147644043,51.95530559566478,51.08334271930145,51.70057633749834,4198200.0,,,,,
2024-06-12,52.112064361572266,52.61173093111484,51.73976803070915,52.32760709646433,4573400.0,,,,,
2024-06-13,52.601932525634766,53.238761307165646,52.27862215435472,52.31781242280979,4641800.0,,,,,
2024-06-14,51.07354736328125,52.36679627085429,50.8971948997586,52.00429564578643,5737300.0,,,,,
2024-06-17,52.063079833984375,52.14146037152493,50.67185892914724,50.9559790342574,4399900.0,,,,,
2024-06-18,53.44449996948242,53.48369023453431,51.77895107867123,51.77895107867123,5615000.0,,,,,
2024-06-20,52.7488899230957,53.83639549226479,52.38638931250248,53.55227167489118,4643100.0,,,,,
2024-06-21,53.0526123046875,53.36612697262365,52.58233656539364,52.78808360285582,10478400.0,,,,,
2024-06-24,52.91544342041016,53.84619167412056,52.89585202497113,53.21916237316728,5694800.0,,,,,
2024-06-25,52.85667037963867,54.22829626482327,52.719508164859214,52.80768440827316,4369900.0,,,,,
2024-06-26,52.601932525634766,53.17018020606413,52.239431885899656,52.45497462501282,3473300.0,,,,,
2024-06-27,51.97490310668945,52.58233731732842,51.788754937874685,52.5725416189233,4167200.0,,,,,
2024-06-28,52.631324768066406,52.85666319563296,51.60260082225926,51.88672464990866,7190800.0,,,,,
2024-07-01,51.61240005493164,52.8174727214754,51.22050486403095,52.75868732162344,4501000.0,,,,,
2024-07-02,52.17084884643555,52.31781047898696,50.97557186469339,51.50462925701103,4175100.0,,,,,
2024-07-03,51.5438232421875,52.513758127347714,51.17152315361992,52.347205086671856,2803000.0,,,,,
2024-07-05,51.79855346679688,51.87693400787967,51.08334784767095,51.46544364197481,2686200.0,,,,,
2024-07-08,51.72017288208008,51.84753564594386,51.32827768009557,51.739768015918266,3875800.0,,,,,
2024-07-09,51.5830078125,51.98469869035852,51.09314070597062,51.65158890842296,3419500.0,,,,,
2024-07-10,51.90632247924805,51.99449871525734,51.13233148954309,51.52422670233768,2684100.0,,,,,
2024-07-11,52.92524719238281,53.08200453046633,52.20024216787795,52.20024216787795,3260100.0,,,,,
2024-07-12,53.091796875,53.53267802844224,52.7488913875391,53.25835363847352,3897300.0,,,,,
2024-07-15,52.631324768066406,53.170177854629,52.48436313655409,52.62152533269117,3259200.0,,,,,
2024-07-16,54.296871185302734,54.37525172046845,52.52355455715916,52.80767839105043,3995500.0,,,,,
2024-07-17,53.473899841308594,54.56140177395271,53.31713876555115,54.11072489331932,3746300.0,,,,,
2024-07-18,53.28775024414063,54.49282303587835,53.23876427453632,53.52288813058722,3630700.0,,,,,
2024-07-19,52.51375579833984,53.53268034428776,52.41578386550972,53.483694377872695,3488700.0,,,,,
2024-07-22,52.81747055053711,53.248552252897646,52.308008318262274,52.69010405812106,3406500.0,,,,,
2024-07-23,52.16105270385742,52.83706798557581,52.03368620589093,52.67051122094432,4678600.0,,,,,
2024-07-24,52.572540283203125,52.9546360469195,52.19044451948676,52.386392119117865,5898400.0,,,,,
2024-07-25,52.04348373413086,53.27795101576553,52.02388860010923,52.5823368388617,4852000.0,,,,,
2024-07-26,53.08200454711914,53.71883333556495,52.55294712940014,52.61173253272106,4130200.0,,,,,
2024-07-29,53.50328826904297,54.10092676263686,53.21916443809021,53.33673150223324,4469800.0,,,,,
2024-07-30,54.27727890014648,54.37525083010978,53.4934885108819,53.53267877782304,4410500.0,,,,,
2024-07-31,54.4830207824707,54.72795433841608,53.63065305424986,54.375249419872425,7601900.0,,,,,
2024-08-01,55.0904541015625,56.51106945152253,52.6509180150657,53.94416687143761,7876900.0,,,,,
2024-08-02,55.061065673828125,55.69789069477744,54.218493619677446,54.58099424621103,5578600.0,,,,,
2024-08-05,53.552276611328125,55.07086402666168,53.44450524050108,53.78741448744075,7416200.0,,,,,
2024-08-06,54.786739349365234,55.50194866535361,53.45430386296956,53.88538560232789,4492200.0,,,,,
2024-08-07,53.993160247802734,55.62931480688043,53.93437484175464,55.1394476353161,4871300.0,,,,,
2024-08-08,54.80633544921875,54.865120852735565,54.03234819189102,54.38504940082264,2640200.0,,,,,
2024-08-09,55.37458038330078,55.59012311475127,54.72795592633888,54.86511812366571,2952200.0,,,,,
2024-08-12,54.67897033691406,56.02120522519308,54.37525137118234,55.59991919485761,4194100.0,,,,,
2024-08-13,54.57119369506836,55.25700835750696,54.13031257368718,54.99247968467824,4889100.0,,,,,
2024-08-14,54.629981994628906,55.560730311280565,54.62018629624696,54.75734849793232,2993000.0,,,,,
2024-08-15,54.69856643676758,55.51174394260922,54.48302370002874,55.18843357489063,4940000.0,,,,,
2024-08-16,54.37525177001953,54.86511890308277,53.68943703625308,54.76714697142597,4966900.0,,,,,
2024-08-19,55.53133773803711,55.786066999269394,54.16950772486429,54.3066699222501,3557300.0,,,,,
2024-08-20,55.78606796264648,55.8154625321579,55.227619727994856,55.58032466301476,3137700.0,,,,,
2024-08-21,57.49081039428711,57.60837746662224,55.47255634268653,55.87424726577224,5541100.0,,,,,
2024-08-22,57.82391357421875,58.15702335541119,57.12830318147229,57.59857515420466,3875000.0,,,,,
2024-08-23,57.68675231933594,58.09823890063702,57.29485713366774,58.019862105937065,2824300.0,,,,,
2024-08-26,57.8043212890625,58.2647975868214,57.46141579332051,57.74553588805405,3196900.0,,,,,
2024-08-27,58.16682434082031,58.637096356303545,57.50060471787163,57.70635176127472,4134200.0,,,,,
2024-08-28,56.60904312133789,58.01006338179916,56.51107119241467,58.01006338179916,4002800.0,,,,,
2024-08-29,57.41242980957031,58.176625122625616,56.68742850378252,56.82459071096454,3422100.0,,,,,
2024-08-30,58.17031478881836,58.28842980953628,57.45179864222023,57.60928158182134,5430200.0,,,,,
2024-09-03,57.875038146972656,58.84946647435808,57.57975808720696,57.97346733668766,4228900.0,,,,,
2024-09-04,58.02267456054688,58.33764042843424,57.51085408655759,57.91440433945635,3775200.0,,,,,
2024-09-05,58.18999862670898,58.564022003422,57.81597900468529,58.04236048791731,4199700.0,,,,,
2024-09-06,58.268741607666016,58.632920186707565,57.7175494640899,58.23921097634044,5032100.0,,,,,
2024-09-09,58.49512481689453,58.81993173355332,57.70771012759658,58.41638147062003,4075000.0,,,,,
2024-09-10,59.31206893920898,59.49908251732384,58.28843167636212,58.50496837856783,4091300.0,,,,,
2024-09-11,59.77467346191406,59.8731026436137,58.760877295888704,59.3120656946492,5393600.0,,,,,
2024-09-12,62.186134338378906,62.27471872508786,59.86325820217928,59.93215675243186,8941200.0,,,,,
2024-09-13,62.442039489746094,62.894806195564925,61.32981794736537,62.38298573810522,5556600.0,,,,,
2024-09-16,63.34757232666016,63.40662608126546,62.1664484235922,62.442042624255286,4526700.0,,,,,
2024-09-17,63.85939025878906,63.93813360599952,62.66842529240189,63.52474229721301,5918000.0,,,,,
2024-09-18,62.17628860473633,63.820016499804886,62.028650465575126,63.672382115333015,6414500.0,,,,,
2024-09-19,62.22550582885742,62.97354883855922,61.79242493746588,62.894809247654,5348900.0,,,,,
2024-09-20,61.733375549316406,62.373148381421,61.27076774795167,61.70384491528507,19791000.0,,,,,
2024-09-23,62.45188903808594,62.904652023675794,61.72352809000224,61.78258560082723,4806300.0,,,,,
2024-09-24,64.41058349609375,64.41058349609375,62.56999725598025,62.796378737743495,5274900.0,,,,,
2024-09-25,63.09165954589844,64.37121261770149,63.05228787344833,64.00703027957202,5110700.0,,,,,
2024-09-26,62.93417739868164,63.593639779064254,62.63889736098782,63.24914702753636,3726600.0,,,,,
2024-09-27,62.99323272705078,63.40662401457121,62.6093683158706,63.09165815131109,4479200.0,,,,,
2024-09-30,64.08577728271484,64.25310126814522,62.934180203292726,62.934180203292726,5393900.0,,,,,
2024-10-01,64.79444885253906,65.06019825543929,63.41647035126481,64.12514543817035,5298700.0,,,,,
2024-10-02,64.17435455322266,65.18815822741495,63.97750369943741,64.43026667064645,4938000.0,,,,,
2024-10-03,64.35151672363281,64.40073318671942,63.662531296687966,64.0463956787541,3397600.0,,,,,
2024-10-04,65.2472152709961,65.42438405208594,64.67633725310888,65.14878983914153,3065400.0,,,,,
2024-10-07,65.71965789794922,65.79840124424935,65.04051718690233,65.16846949260594,3752000.0,,,,,
2024-10-08,66.11336517333984,66.59566252319262,65.67044700485641,65.69997388150483,3563800.0,,,,,
2024-10-09,65.89682006835938,66.22163070726128,65.62122589330735,65.99525299605915,3645200.0,,,,,
2024-10-10,65.01099395751953,66.65472197953487,64.75508182237283,65.90667516646411,3656700.0,,,,,
2024-10-11,65.28658294677734,65.90666988792164,65.1783127255552,65.3850083726033,3223900.0,,,,,
2024-10-14,65.82792663574219,66.00509540622859,65.07988739091392,65.1979948983191,3404000.0,,,,,
2024-10-15,65.93619537353516,66.7334585774747,65.8377699497859,65.8771416211613,3956000.0,,,,,
2024-10-16,65.86730194091797,66.2216395014343,65.5720256467404,65.77872130547841,2804300.0,,,,,
2024-10-17,64.33184051513672,66.16258197024378,64.30231363834122,65.86729818353156,4987700.0,,,,,
2024-10-18,63.92828369140625,64.37120935196505,63.45583866473084,64.37120935196505,5186500.0,,,,,
2024-10-21,63.15071868896485,64.33183878529695,63.01291408532695,63.80033248913397,3385500.0,,,,,
2024-10-22,62.32392883300781,63.21961745821981,62.255030285636,62.89480680230479,4387600.0,,,,,
2024-10-23,62.66842269897461,63.544421749647135,62.274717243283554,62.94402064811658,3574200.0,,,,,
