Date,Close,High,Low,Open,Volume,"('Close', 'ARR')","('High', 'ARR')","('Low', 'ARR')","('Open', 'ARR')","('Volume', 'ARR')"
2024-06-03,15.52208423614502,15.545903837343316,15.291834148727355,15.418868993035336,879900.0,,,,,
2024-06-04,15.35535717010498,15.49033193069666,15.30771946471243,15.434754355342797,1003500.0,,,,,
2024-06-05,15.712639808654783,15.7364578981942,15.395051147296195,15.442690355124968,1133400.0,,,,,
2024-06-06,15.58560562133789,15.680882535982867,15.55384765937302,15.55384765937302,622300.0,,,,,
2024-06-07,15.52208423614502,15.609421259497305,15.426808860101431,15.482386415189325,700700.0,,,,,
2024-06-10,15.34741497039795,15.522087539905474,15.33947510164191,15.426812143583232,800400.0,,,,,
2024-06-11,15.101282119750977,15.30771412359153,15.101282119750977,15.26801478763672,1092600.0,,,,,
2024-06-12,15.379173278808594,15.56972557137353,15.323594201732355,15.442690709663571,1163100.0,,,,,
2024-06-13,15.537964820861816,15.625301848995136,15.37917201397155,15.426809704601142,859300.0,,,,,
2024-06-14,15.514144897460938,15.62530000057232,15.371230328103616,15.442687612782276,1119400.0,,,,,
2024-06-17,15.546304702758787,15.682957906724988,15.36946001129952,15.417690102932598,1022500.0,,,,,
2024-06-18,15.353379249572754,15.5302239001024,15.329263442734186,15.44983941051379,755600.0,,,,,
2024-06-20,15.546304702758787,15.602573398531876,15.32926699059948,15.337305594739489,896200.0,,,,,
2024-06-21,15.795491218566896,15.81960702475822,15.49807060824008,15.506109210303856,1467700.0,,,,,
2024-06-24,15.690990447998049,15.835682200196576,15.634721773966705,15.731181919961472,750800.0,,,,,
2024-06-25,15.602569580078123,15.747261352773574,15.602569580078123,15.682954068598551,591000.0,,,,,
2024-06-26,15.594531059265137,15.626685468123702,15.51414657032533,15.52218517253997,573200.0,,,,,
2024-06-27,15.586495399475098,15.610611210671612,15.37749630205931,15.59453400320727,634100.0,,,,,
2024-06-28,15.578454971313477,15.707071082758796,15.514147682194173,15.618647985267236,929300.0,,,,,
2024-07-01,15.39356803894043,15.650797134127997,15.281030693097456,15.61060566295732,1043200.0,,,,,
2024-07-02,15.634724617004396,15.723146178043889,15.490032838494932,15.506110043486352,890600.0,,,,,
2024-07-03,15.658839225769045,15.723146513901714,15.61060914297121,15.666877828436462,414900.0,,,,,
2024-07-05,15.81960678100586,15.81960678100586,15.578453322428077,15.64276060474084,801300.0,,,,,
2024-07-08,15.843720436096191,15.940182122408936,15.690991604810206,15.747260282989936,781100.0,,,,,
2024-07-09,15.83568286895752,15.91606581627904,15.779412659343436,15.803528463463758,877400.0,,,,,
2024-07-10,16.13310432434082,16.157220129762514,15.875875199335516,15.948221082394074,1083400.0,,,,,
2024-07-11,16.47071647644043,16.55110095419164,16.253678846474077,16.277794649761358,1576500.0,,,,,
2024-07-12,16.993213653564453,17.113791139430848,16.60736999176997,16.6636386674642,2329200.0,,,,,
2024-07-15,17.009477615356445,17.180222104532174,16.863124309884224,16.993215792345577,1448600.0,,,,,
2024-07-16,17.594892501831055,17.643677979779017,17.04200282492545,17.082657389882087,1960700.0,,,,,
2024-07-17,17.6030216217041,17.830682509831522,17.31844589924806,17.33470772357422,1537400.0,,,,,
2024-07-18,17.367229461669922,17.71685089215606,17.20461433792338,17.537973945872313,1083700.0,,,,,
2024-07-19,17.155832290649414,17.35096952992233,17.033871709955456,17.32657679345837,893800.0,,,,,
2024-07-22,17.334707260131836,17.407883916830244,17.123308201982315,17.24526877954203,910100.0,,,,,
2024-07-23,17.359100341796875,17.562368492050204,17.188354289161364,17.23713976180746,663700.0,,,,,
2024-07-24,16.814340591430664,17.32657561585636,16.78181694502252,17.24526805064882,1255900.0,,,,,
2024-07-25,16.407804489135742,16.895648334709776,16.293974827133173,16.60294171720279,1806800.0,,,,,
2024-07-26,16.64359474182129,16.66798747690939,16.277713020376833,16.66798747690939,1440300.0,,,,,
2024-07-29,16.71677017211914,16.96069285269938,16.627333251637836,16.76555563872282,2113800.0,,,,,
2024-07-30,16.684249877929688,16.830603191899527,16.570418661057097,16.806210455966923,1385200.0,,,,,
2024-07-31,16.42406463623047,16.830600874247928,16.39967190365686,16.79807723081645,1144700.0,,,,,
2024-08-01,16.472850799560547,16.554158368427284,16.237059004928295,16.432196239720735,984800.0,,,,,
2024-08-02,16.602941513061523,16.63546360859974,16.228927334088745,16.228927334088745,1163900.0,,,,,
2024-08-05,15.952484130859377,16.269581929447167,15.586600862632832,16.00939896129177,1170500.0,,,,,
2024-08-06,16.334627151489258,16.464718631425622,15.9199599776373,16.082575102964146,978600.0,,,,,
2024-08-07,16.3183650970459,16.676117437196606,16.245188446769326,16.586678964455743,1502000.0,,,,,
2024-08-08,16.432191848754883,16.505368486099595,16.318362213246427,16.41593157997687,889300.0,,,,,
2024-08-09,16.448455810546875,16.521632457421912,16.277711335046906,16.432193988838495,1184100.0,,,,,
2024-08-12,16.334627151489258,16.529764371393806,16.22892685478298,16.448456808730384,1037900.0,,,,,
2024-08-13,16.237060546875,16.456590538418915,16.17201479576714,16.456590538418915,1238400.0,,,,,
2024-08-14,16.261449813842773,16.326495551065637,16.204534987624356,16.3021028180523,1386000.0,,,,,
2024-08-15,16.376665115356445,16.475419567384535,16.2285342221387,16.343748011112925,1035700.0,,,,,
2024-08-16,16.51656723022461,16.5247968991412,16.335519223006166,16.37666599794027,1261200.0,,,,,
2024-08-19,16.574169158935547,16.61531749313083,16.508333393871542,16.54125206122777,1110200.0,,,,,
2024-08-20,16.59062957763672,16.62354824714582,16.442498704142874,16.541253143021624,879600.0,,,,,
2024-08-21,16.714073181152344,16.771679289114694,16.54948452549545,16.607090633457798,1167700.0,,,,,
2024-08-22,16.46718978881836,16.722303231182913,16.442500783564206,16.70584389434681,756300.0,,,,,
2024-08-23,16.53302574157715,16.681156635373064,16.46718996318438,16.524796073071958,1047400.0,,,,,
2024-08-26,16.681156158447266,17.026794377539442,16.61532038193679,16.648237485367666,1534000.0,,,,,
2024-08-27,16.804595947265625,16.812825614509087,16.63177607444992,16.63177607444992,737500.0,,,,,
2024-08-28,16.722299575805664,16.878660102271805,16.63177481264394,16.81282433896739,670300.0,,,,,
2024-08-29,16.722299575805664,16.8622007690336,16.664693479120352,16.837511769176288,648500.0,,,,,
2024-08-30,16.829288482666016,16.853975919931536,16.664698242534524,16.74699336260027,745200.0,,,,,
2024-09-03,16.681156158447266,16.788138706658515,16.59063137712709,16.771679370118715,894700.0,,,,,
2024-09-04,16.648237228393555,16.79636811566783,16.582401452899287,16.640007560250684,838300.0,,,,,
2024-09-05,16.672927856445312,16.77991041342328,16.6317795117239,16.73876363835072,901700.0,,,,,
2024-09-06,16.804595947265625,16.84574271383442,16.63177607444992,16.705841509992574,999600.0,,,,,
2024-09-09,16.862201690673828,16.936267124645553,16.771676922564275,16.82928459204667,1280800.0,,,,,
2024-09-10,16.952726364135742,16.977413795556156,16.870431263554558,16.952726364135742,694700.0,,,,,
2024-09-11,16.944496154785156,17.018561585972826,16.796365292409817,16.911577487746886,924300.0,,,,,
2024-09-12,16.919809341430664,17.010334117838003,16.845743900669866,17.010334117838003,1003600.0,,,,,
2024-09-13,17.084400177001953,17.117317279837895,16.845744510434415,17.051481504517316,2264400.0,,,,,
2024-09-16,17.217613220214844,17.2259391423841,17.02612177434381,17.109377820021802,1764800.0,,,,,
2024-09-17,17.192630767822266,17.28421429871553,17.159328676229073,17.225934447422308,1482700.0,,,,,
2024-09-18,17.234262466430664,17.434079804347824,17.15933076621085,17.234262466430664,1382600.0,,,,,
2024-09-19,17.409101486206055,17.50901094598076,17.24258624925054,17.450729501441437,1507100.0,,,,,
2024-09-20,17.41742515563965,17.550636692783577,17.350819387067684,17.384121477350273,1848100.0,,,,,
2024-09-23,16.743043899536133,17.500685218848144,16.726392058055055,17.484033377367066,2146500.0,,,,,
2024-09-24,17.03444480895996,17.051096652028114,16.8179772011026,16.8179772011026,869100.0,,,,,
2024-09-25,16.84295082092285,17.092723665007938,16.817974648119186,17.05941998392716,928100.0,,,,,
2024-09-26,16.93453598022461,16.992815839699176,16.83462651540602,16.976163997561564,766700.0,,,,,
2024-09-27,17.076074600219727,17.142680385201277,16.96783920712022,17.076074600219727,949500.0,,,,,
2024-09-30,16.984493255615234,17.15100853369286,16.9345393073949,17.07607681735867,1288800.0,,,,,
2024-10-01,16.6181583404541,17.034444891122877,16.534902300726078,17.026120557555807,1877700.0,,,,,
2024-10-02,16.609830856323242,16.693086880259205,16.551549416358455,16.659784788286196,1091700.0,,,,,
2024-10-03,16.543228149414062,16.626484188775276,16.410014992820372,16.601508012169774,1167800.0,,,,,
2024-10-04,16.451642990112305,16.63480848198754,16.32675735528796,16.584854545659205,1314900.0,,,,,
2024-10-07,16.243499755859375,16.651460343719666,16.12694004161558,16.651460343719666,1548900.0,,,,,
2024-10-08,16.368383407592773,16.459966936548934,16.185217937687263,16.251823707471704,1153500.0,,,,,
2024-10-09,16.376712799072266,16.509924366881126,16.310107015167837,16.40169056353911,842200.0,,,,,
2024-10-10,16.459972381591797,16.48494856101895,16.310108952999514,16.401692512251984,1070100.0,,,,,
2024-10-11,16.426668167114258,16.501599879017547,16.385040144060113,16.484948034592975,1210400.0,,,,,
2024-10-14,16.50992202758789,16.543225708824878,16.376710478653795,16.443316253120845,1575900.0,,,,,
2024-10-15,16.55206298828125,16.653196466456645,16.450931117567954,16.509924976727728,1211000.0,,,,,
2024-10-16,16.956594467163086,16.973448706485865,16.59420179859996,16.59420179859996,1806800.0,,,,,
2024-10-17,16.939735412597656,17.024013023100473,16.86388572389129,16.906023725411842,1004700.0,,,,,
2024-10-18,17.158859252929688,17.158859252929688,16.939738074178607,16.965020236078598,1061700.0,,,,,
2024-10-21,16.830175399780273,17.184140106590313,16.813321162284062,17.14200210165701,1014500.0,,,,,
2024-10-22,16.594202041625977,16.863889164284345,16.526780260961385,16.855461240768513,1282500.0,,,,,
2024-10-23,16.501497268676758,16.653196684192228,16.37508162490124,16.552063204694537,1562800.0,,,,,
