Date,Close,High,Low,Open,Volume,"('Close', 'ERO')","('High', 'ERO')","('Low', 'ERO')","('Open', 'ERO')","('Volume', 'ERO')"
2024-06-03,20.56999969482422,21.375,20.200000762939453,21.280000686645508,598200.0,,,,,
2024-06-04,19.059999465942383,20.176000595092773,18.950000762939453,20.09000015258789,509500.0,,,,,
2024-06-05,19.540000915527344,19.709999084472656,19.049999237060547,19.049999237060547,315700.0,,,,,
2024-06-06,20.100000381469727,20.25,19.5,19.5,297000.0,,,,,
2024-06-07,19.6200008392334,19.790000915527344,19.246999740600582,19.450000762939453,327900.0,,,,,
2024-06-10,20.68000030517578,20.899999618530277,19.700000762939453,19.729999542236328,604800.0,,,,,
2024-06-11,20.25,20.3799991607666,19.934999465942383,20.31999969482422,375100.0,,,,,
2024-06-12,20.8799991607666,21.170000076293945,20.68000030517578,20.790000915527344,359000.0,,,,,
2024-06-13,20.6299991607666,21.13999938964844,20.51000022888184,20.739999771118164,237500.0,,,,,
2024-06-14,20.309999465942383,20.700000762939453,20.11000061035156,20.3700008392334,191300.0,,,,,
2024-06-17,20.270000457763672,20.51000022888184,19.700000762939453,20.059999465942383,258600.0,,,,,
2024-06-18,20.26000022888184,20.479999542236328,20.040000915527344,20.1200008392334,228100.0,,,,,
2024-06-20,21.030000686645508,21.270000457763672,20.63999938964844,20.63999938964844,343800.0,,,,,
2024-06-21,20.520000457763672,20.950000762939453,20.30500030517578,20.8799991607666,196700.0,,,,,
2024-06-24,21.6200008392334,21.729999542236328,20.520000457763672,20.520000457763672,501700.0,,,,,
2024-06-25,21.049999237060547,21.549999237060547,20.940000534057617,21.5,216700.0,,,,,
2024-06-26,21.920000076293945,21.989999771118164,21.31999969482422,21.43000030517578,351200.0,,,,,
2024-06-27,21.75,22.21999931335449,21.63999938964844,21.989999771118164,206600.0,,,,,
2024-06-28,21.3799991607666,22.450000762939453,21.26000022888184,22.0,256900.0,,,,,
2024-07-01,21.299999237060547,21.649999618530277,21.06999969482422,21.540000915527344,166200.0,,,,,
2024-07-02,21.739999771118164,21.799999237060547,21.200000762939453,21.40999984741211,157300.0,,,,,
2024-07-03,22.559999465942383,23.030000686645508,22.1200008392334,22.1200008392334,203700.0,,,,,
2024-07-05,22.950000762939453,23.31999969482422,22.92099952697754,22.989999771118164,246800.0,,,,,
2024-07-08,22.520000457763672,22.850000381469727,22.104999542236328,22.790000915527344,241000.0,,,,,
2024-07-09,22.3799991607666,22.71999931335449,22.32999992370605,22.489999771118164,173200.0,,,,,
2024-07-10,22.790000915527344,23.049999237060547,22.540000915527344,22.540000915527344,153900.0,,,,,
2024-07-11,21.950000762939453,23.21999931335449,21.709999084472656,23.21999931335449,261800.0,,,,,
2024-07-12,22.81999969482422,23.059999465942383,22.040000915527344,22.100000381469727,400100.0,,,,,
2024-07-15,22.020000457763672,22.76000022888184,22.020000457763672,22.71999931335449,273400.0,,,,,
2024-07-16,21.540000915527344,21.790000915527344,21.0,21.75,266200.0,,,,,
2024-07-17,20.670000076293945,21.420000076293945,20.5,21.299999237060547,404900.0,,,,,
2024-07-18,19.780000686645508,20.56999969482422,19.51000022888184,20.56999969482422,455700.0,,,,,
2024-07-19,19.61000061035156,19.76000022888184,19.32999992370605,19.399999618530277,273600.0,,,,,
2024-07-22,19.31999969482422,19.68000030517578,19.15999984741211,19.68000030517578,269800.0,,,,,
2024-07-23,19.6299991607666,19.65999984741211,18.770000457763672,19.1299991607666,295900.0,,,,,
2024-07-24,19.06999969482422,20.280000686645508,19.040000915527344,19.700000762939453,312200.0,,,,,
2024-07-25,18.979999542236328,19.190000534057617,18.450000762939453,18.81999969482422,306400.0,,,,,
2024-07-26,19.32999992370605,19.5,19.1200008392334,19.209999084472656,178000.0,,,,,
2024-07-29,19.059999465942383,19.38999938964844,18.780000686645508,19.229999542236328,228200.0,,,,,
2024-07-30,18.709999084472656,19.170000076293945,18.350000381469727,18.940000534057617,265300.0,,,,,
2024-07-31,19.5,19.731000900268555,19.190000534057617,19.36000061035156,291700.0,,,,,
2024-08-01,18.700000762939453,19.6299991607666,18.57999992370605,19.56999969482422,418500.0,,,,,
2024-08-02,19.01000022888184,19.229999542236328,18.160999298095703,18.25,563900.0,,,,,
2024-08-05,17.940000534057617,18.73900032043457,17.68000030517578,18.309999465942383,327900.0,,,,,
2024-08-06,19.34000015258789,19.6200008392334,17.959999084472656,18.1200008392334,638100.0,,,,,
2024-08-07,18.1200008392334,19.729999542236328,17.90999984741211,19.729999542236328,384900.0,,,,,
2024-08-08,18.540000915527344,18.61000061035156,18.18000030517578,18.31999969482422,286200.0,,,,,
2024-08-09,18.530000686645508,18.920000076293945,18.459999084472656,18.780000686645508,195300.0,,,,,
2024-08-12,18.88999938964844,19.06999969482422,18.59000015258789,18.59000015258789,194900.0,,,,,
2024-08-13,19.020000457763672,19.149999618530277,18.51000022888184,18.84000015258789,165400.0,,,,,
2024-08-14,19.09000015258789,19.13999938964844,18.76000022888184,19.020000457763672,140800.0,,,,,
2024-08-15,19.93000030517578,20.075000762939453,19.3799991607666,19.450000762939453,367200.0,,,,,
2024-08-16,19.790000915527344,19.8700008392334,19.40999984741211,19.82999992370605,255400.0,,,,,
2024-08-19,19.90999984741211,20.0,19.709999084472656,19.86000061035156,153500.0,,,,,
2024-08-20,20.059999465942383,20.59000015258789,19.96999931335449,20.09000015258789,370700.0,,,,,
2024-08-21,20.989999771118164,21.11000061035156,20.145000457763672,20.25,378900.0,,,,,
2024-08-22,20.63999938964844,20.8799991607666,20.415000915527344,20.84000015258789,326900.0,,,,,
2024-08-23,21.36000061035156,21.65999984741211,20.899999618530277,21.0,253100.0,,,,,
2024-08-26,21.799999237060547,22.209999084472656,21.520000457763672,21.600000381469727,272600.0,,,,,
2024-08-27,21.799999237060547,22.270000457763672,21.739999771118164,21.86000061035156,248600.0,,,,,
2024-08-28,21.11000061035156,21.38999938964844,20.979999542236328,21.290000915527344,208500.0,,,,,
2024-08-29,20.21999931335449,21.270000457763672,20.21999931335449,21.270000457763672,302000.0,,,,,
2024-08-30,20.549999237060547,20.670000076293945,20.07999992370605,20.36000061035156,219700.0,,,,,
2024-09-03,19.229999542236328,20.57999992370605,19.1200008392334,20.399999618530277,462800.0,,,,,
2024-09-04,19.26000022888184,19.71999931335449,19.170000076293945,19.170000076293945,224400.0,,,,,
2024-09-05,19.09000015258789,19.489999771118164,18.96999931335449,19.489999771118164,212100.0,,,,,
2024-09-06,18.280000686645508,19.1200008392334,18.190000534057617,19.1200008392334,264300.0,,,,,
2024-09-09,18.71999931335449,18.790000915527344,18.2549991607666,18.51000022888184,247800.0,,,,,
2024-09-10,18.799999237060547,18.86000061035156,18.43000030517578,18.770000457763672,327200.0,,,,,
2024-09-11,19.239999771118164,19.26000022888184,18.71999931335449,18.8799991607666,211800.0,,,,,
2024-09-12,20.6200008392334,20.75,19.40999984741211,19.46999931335449,311600.0,,,,,
2024-09-13,21.170000076293945,21.299999237060547,20.770000457763672,20.93000030517578,285600.0,,,,,
2024-09-16,20.459999084472656,21.299999237060547,20.450000762939453,21.020000457763672,420000.0,,,,,
2024-09-17,20.479999542236328,20.82999992370605,20.239999771118164,20.38999938964844,316200.0,,,,,
2024-09-18,20.51000022888184,21.31999969482422,20.280000686645508,20.600000381469727,292900.0,,,,,
2024-09-19,21.440000534057617,21.790000915527344,21.32999992370605,21.489999771118164,219300.0,,,,,
2024-09-20,21.0,21.44499969482422,21.0,21.40999984741211,190000.0,,,,,
2024-09-23,21.280000686645508,21.770000457763672,21.100000381469727,21.15999984741211,164800.0,,,,,
2024-09-24,22.6299991607666,22.81999969482422,22.1299991607666,22.13999938964844,451900.0,,,,,
2024-09-25,21.959999084472656,22.59000015258789,21.940000534057617,22.59000015258789,223500.0,,,,,
2024-09-26,23.11000061035156,23.280000686645508,22.586000442504883,22.93000030517578,856400.0,,,,,
2024-09-27,22.76000022888184,23.399999618530277,22.71999931335449,23.190000534057617,225700.0,,,,,
2024-09-30,22.270000457763672,22.700000762939453,21.899999618530277,22.540000915527344,223400.0,,,,,
2024-10-01,22.5,22.874000549316406,22.149999618530277,22.350000381469727,242400.0,,,,,
2024-10-02,22.31999969482422,22.8700008392334,22.25,22.559999465942383,283900.0,,,,,
2024-10-03,21.6299991607666,21.8700008392334,21.25,21.8700008392334,280300.0,,,,,
2024-10-04,21.8700008392334,22.309999465942383,21.55500030517578,22.1299991607666,252600.0,,,,,
2024-10-07,20.8799991607666,21.809999465942383,20.440000534057617,21.770000457763672,298300.0,,,,,
2024-10-08,20.36000061035156,20.399999618530277,19.75,20.399999618530277,325000.0,,,,,
2024-10-09,20.57999992370605,20.61000061035156,20.100000381469727,20.280000686645508,163400.0,,,,,
2024-10-10,20.549999237060547,20.86000061035156,20.350000381469727,20.5,148300.0,,,,,
2024-10-11,20.90999984741211,21.20800018310547,20.54400062561035,20.57999992370605,219400.0,,,,,
2024-10-14,20.649999618530277,20.729999542236328,20.299999237060547,20.540000915527344,147100.0,,,,,
2024-10-15,19.799999237060547,20.3700008392334,19.649999618530277,20.3700008392334,266200.0,,,,,
2024-10-16,20.09000015258789,20.649999618530277,19.86000061035156,20.0,360800.0,,,,,
2024-10-17,19.450000762939453,20.18000030517578,19.31999969482422,20.13999938964844,296000.0,,,,,
2024-10-18,19.65999984741211,20.040000915527344,19.56999969482422,19.84000015258789,338500.0,,,,,
2024-10-21,19.38999938964844,19.790000915527344,19.149999618530277,19.770000457763672,314700.0,,,,,
2024-10-22,19.780000686645508,19.822999954223636,19.209999084472656,19.56999969482422,404600.0,,,,,
2024-10-23,19.489999771118164,19.6200008392334,19.06999969482422,19.51000022888184,234900.0,,,,,
2024-10-24,19.51000022888184,19.575000762939453,19.11000061035156,19.530000686645508,169800.0,,,,,
2024-10-25,19.38999938964844,19.899999618530277,19.36000061035156,19.489999771118164,146100.0,,,,,
2024-10-28,19.32999992370605,19.540000915527344,19.200000762939453,19.40999984741211,269000.0,,,,,
2024-10-29,19.290000915527344,19.440000534057617,19.170000076293945,19.3799991607666,157100.0,,,,,
2024-10-30,18.979999542236328,19.290000915527344,18.69099998474121,19.290000915527344,192500.0,,,,,
2024-10-31,18.34000015258789,18.770000457763672,18.21999931335449,18.75,284200.0,,,,,
2024-11-01,18.459999084472656,18.729999542236328,18.309999465942383,18.559999465942383,344100.0,,,,,
2024-11-04,17.790000915527344,18.86000061035156,17.739999771118164,18.61000061035156,399200.0,,,,,
2024-11-05,18.6200008392334,18.63999938964844,18.010000228881836,18.11000061035156,552100.0,,,,,
2024-11-06,17.079999923706055,17.25,16.399999618530273,17.25,1135900.0,,,,,
2024-11-07,18.010000228881836,18.48699951171875,17.40999984741211,17.600000381469727,513700.0,,,,,
2024-11-08,17.34000015258789,17.520000457763672,16.860000610351562,17.299999237060547,405200.0,,,,,
2024-11-11,16.56999969482422,17.079999923706055,16.459999084472656,17.079999923706055,567300.0,,,,,
2024-11-12,16.309999465942383,16.40999984741211,15.81999969482422,16.239999771118164,418200.0,,,,,
2024-11-13,15.609999656677246,16.600000381469727,15.600000381469728,16.540000915527344,675200.0,,,,,
2024-11-14,15.43000030517578,15.6899995803833,15.199999809265137,15.600000381469728,586800.0,,,,,
2024-11-15,15.279999732971191,15.640000343322754,15.199999809265137,15.59000015258789,255600.0,,,,,
2024-11-18,15.710000038146973,15.760000228881836,15.449999809265137,15.539999961853027,416300.0,,,,,
2024-11-19,16.110000610351562,16.148000717163086,15.729999542236328,15.779999732971191,308800.0,,,,,
2024-11-20,15.93000030517578,16.18000030517578,15.850000381469728,16.09000015258789,207300.0,,,,,
2024-11-21,15.890000343322754,16.280000686645508,15.789999961853027,16.110000610351562,295500.0,,,,,
2024-11-22,15.609999656677246,15.890000343322754,15.420000076293944,15.890000343322754,436700.0,,,,,
2024-11-25,15.729999542236328,15.800000190734863,15.470000267028809,15.720000267028809,387300.0,,,,,
2024-11-26,15.15999984741211,15.699999809265137,15.0,15.699999809265137,470800.0,,,,,
2024-11-27,15.260000228881836,15.4399995803833,15.149999618530272,15.170000076293944,300600.0,,,,,
2024-11-29,15.220000267028809,15.279999732971191,15.039999961853027,15.270000457763672,177600.0,,,,,
2024-12-02,15.239999771118164,15.489999771118164,15.119999885559082,15.359999656677246,544400.0,,,,,
2024-12-03,15.3100004196167,15.789999961853027,15.21500015258789,15.5,478100.0,,,,,
2024-12-04,14.829999923706056,15.300000190734863,14.760000228881836,15.289999961853027,329800.0,,,,,
2024-12-05,14.760000228881836,15.0,14.65999984741211,14.920000076293944,386100.0,,,,,
2024-12-06,14.18000030517578,14.8100004196167,14.0600004196167,14.6899995803833,441600.0,,,,,
2024-12-09,14.800000190734863,15.34000015258789,14.6899995803833,14.779999732971191,502800.0,,,,,
2024-12-10,14.119999885559082,14.770000457763672,14.015000343322754,14.770000457763672,400600.0,,,,,
2024-12-11,14.510000228881836,14.56999969482422,14.09000015258789,14.170000076293944,371800.0,,,,,
2024-12-12,14.329999923706056,14.515000343322754,14.149999618530272,14.380000114440918,315500.0,,,,,
2024-12-13,13.6899995803833,14.210000038146973,13.56999969482422,14.1899995803833,579600.0,,,,,
2024-12-16,13.56999969482422,13.90999984741211,13.520000457763672,13.65999984741211,431100.0,,,,,
2024-12-17,13.399999618530272,13.5,13.06999969482422,13.380000114440918,506600.0,,,,,
2024-12-18,12.8100004196167,13.43000030517578,12.8100004196167,13.34000015258789,529700.0,,,,,
2024-12-19,13.020000457763672,13.0600004196167,12.779999732971191,12.880000114440918,561100.0,,,,,
2024-12-20,13.25,13.420000076293944,12.9399995803833,12.9399995803833,374300.0,,,,,
2024-12-23,13.390000343322754,13.414999961853027,13.06999969482422,13.170000076293944,266400.0,,,,,
2024-12-24,13.489999771118164,13.670000076293944,13.31999969482422,13.670000076293944,232100.0,,,,,
2024-12-26,13.510000228881836,13.529999732971191,13.3100004196167,13.40999984741211,192500.0,,,,,
2024-12-27,13.350000381469728,13.600000381469728,13.270000457763672,13.399999618530272,305700.0,,,,,
2024-12-30,13.31999969482422,13.46500015258789,13.119999885559082,13.3100004196167,285500.0,,,,,
2024-12-31,13.479999542236328,13.579999923706056,13.300000190734863,13.350000381469728,351700.0,,,,,
2025-01-02,13.739999771118164,13.90999984741211,13.5,13.5,510600.0,,,,,
2025-01-03,13.81999969482422,13.89799976348877,13.579999923706056,13.760000228881836,498200.0,,,,,
2025-01-06,14.300000190734863,14.529999732971191,14.09000015258789,14.119999885559082,338500.0,,,,,
2025-01-07,14.109999656677246,14.4399995803833,14.010000228881836,14.390000343322754,284300.0,,,,,
2025-01-08,14.34000015258789,14.638999938964844,13.880000114440918,14.09000015258789,593100.0,,,,,
2025-01-10,14.40999984741211,14.649999618530272,14.291999816894531,14.399999618530272,621600.0,,,,,
2025-01-13,14.220000267028809,14.960000038146973,14.170000076293944,14.359999656677246,524500.0,,,,,
2025-01-14,13.949999809265137,14.460000038146973,13.81999969482422,14.260000228881836,931500.0,,,,,
2025-01-15,14.18000030517578,14.4399995803833,13.90999984741211,14.329999923706056,307800.0,,,,,
2025-01-16,13.899999618530272,14.260000228881836,13.880000114440918,14.199999809265137,320200.0,,,,,
2025-01-17,14.149999618530272,14.350000381469728,13.75,13.869999885559082,318000.0,,,,,
2025-01-21,14.5,14.979999542236328,14.460000038146973,14.579999923706056,577600.0,,,,,
2025-01-22,14.109999656677246,14.739999771118164,14.039999961853027,14.520000457763672,295100.0,,,,,
2025-01-23,14.260000228881836,14.34000015258789,13.720000267028809,14.0,388400.0,,,,,
2025-01-24,14.199999809265137,14.510000228881836,14.109999656677246,14.31999969482422,301300.0,,,,,
2025-01-27,13.56999969482422,14.050000190734863,13.470000267028809,14.020000457763672,275700.0,,,,,
2025-01-28,13.149999618530272,13.56999969482422,13.0600004196167,13.56999969482422,375300.0,,,,,
2025-01-29,13.43000030517578,13.829999923706056,13.039999961853027,13.039999961853027,336600.0,,,,,
2025-01-30,13.68000030517578,13.81999969482422,13.529999732971191,13.640000343322754,252300.0,,,,,
2025-01-31,13.399999618530272,13.720000267028809,13.270000457763672,13.609999656677246,321600.0,,,,,
2025-02-03,13.3100004196167,13.520000457763672,13.050000190734863,13.06999969482422,249400.0,,,,,
2025-02-04,13.84000015258789,14.06999969482422,13.470000267028809,13.5,323500.0,,,,,
2025-02-05,13.579999923706056,13.93000030517578,13.479999542236328,13.84000015258789,333700.0,,,,,
2025-02-06,13.1899995803833,14.0,13.039999961853027,13.880000114440918,622600.0,,,,,
2025-02-07,13.390000343322754,13.90999984741211,13.119999885559082,13.510000228881836,796700.0,,,,,
2025-02-10,13.880000114440918,14.0,13.420000076293944,13.600000381469728,473200.0,,,,,
2025-02-11,13.020000457763672,13.449999809265137,12.699999809265137,13.449999809265137,1508100.0,,,,,
2025-02-12,13.170000076293944,13.90999984741211,13.0600004196167,13.300000190734863,1255400.0,,,,,
2025-02-13,14.140000343322754,14.1899995803833,13.130000114440918,13.270000457763672,510300.0,,,,,
2025-02-14,14.449999809265137,14.65999984741211,14.170000076293944,14.3100004196167,846600.0,,,,,
2025-02-18,14.34000015258789,14.670000076293944,14.239999771118164,14.600000381469728,351500.0,,,,,
2025-02-19,13.520000457763672,14.229999542236328,13.510000228881836,14.229999542236328,491400.0,,,,,
2025-02-20,13.609999656677246,13.93000030517578,13.460000038146973,13.699999809265137,434100.0,,,,,
2025-02-21,12.8100004196167,13.56999969482422,12.739999771118164,13.479999542236328,572600.0,,,,,
2025-02-24,12.9399995803833,13.0600004196167,12.687000274658203,13.0,381200.0,,,,,
2025-02-25,12.760000228881836,13.029999732971191,12.585000038146973,13.029999732971191,344200.0,,,,,
2025-02-26,12.84000015258789,13.06999969482422,12.675000190734863,12.989999771118164,437700.0,,,,,
2025-02-27,12.0,12.869999885559082,11.94499969482422,12.770000457763672,628700.0,,,,,
2025-02-28,11.81999969482422,11.880000114440918,11.479999542236328,11.829999923706056,551700.0,,,,,
2025-03-03,11.390000343322754,12.3100004196167,11.34000015258789,12.170000076293944,506100.0,,,,,
2025-03-04,11.520000457763672,11.68000030517578,11.109999656677246,11.4399995803833,523900.0,,,,,
2025-03-05,12.359999656677246,12.420000076293944,11.899999618530272,11.899999618530272,593700.0,,,,,
2025-03-06,12.34000015258789,12.529999732971191,12.164999961853027,12.229999542236328,405200.0,,,,,
2025-03-07,12.279999732971191,12.484999656677246,11.65999984741211,12.100000381469728,528800.0,,,,,
2025-03-10,11.81999969482422,12.31999969482422,11.56999969482422,12.039999961853027,640300.0,,,,,
2025-03-11,12.15999984741211,12.350000381469728,11.770000457763672,11.920000076293944,538700.0,,,,,
2025-03-12,12.43000030517578,12.479999542236328,12.074999809265137,12.300000190734863,594100.0,,,,,
2025-03-13,12.4399995803833,12.845000267028809,12.289999961853027,12.43000030517578,406400.0,,,,,
2025-03-14,12.630000114440918,12.640000343322754,12.380000114440918,12.600000381469728,615900.0,,,,,
2025-03-17,13.1899995803833,13.3149995803833,12.630000114440918,12.670000076293944,854200.0,,,,,
2025-03-18,13.710000038146973,13.770000457763672,13.329999923706056,13.510000228881836,632200.0,,,,,
2025-03-19,13.90999984741211,14.0,13.539999961853027,13.710000038146973,461000.0,,,,,
2025-03-20,13.81999969482422,13.869999885559082,13.5,13.640000343322754,318400.0,,,,,
2025-03-21,13.399999618530272,13.649999618530272,13.229999542236328,13.579999923706056,341800.0,,,,,
2025-03-24,13.869999885559082,13.9350004196167,13.619999885559082,13.649999618530272,507800.0,,,,,
2025-03-25,13.989999771118164,14.18000030517578,13.885000228881836,14.0,362600.0,,,,,
2025-03-26,13.390000343322754,14.130000114440918,13.270000457763672,14.0600004196167,338900.0,,,,,
2025-03-27,13.06999969482422,13.31999969482422,12.869999885559082,13.289999961853027,329800.0,,,,,
2025-03-28,12.239999771118164,13.039999961853027,12.220000267028809,13.039999961853027,453800.0,,,,,
