Date,Close,High,Low,Open,Volume,"('Close', 'NXDR')","('High', 'NXDR')","('Low', 'NXDR')","('Open', 'NXDR')","('Volume', 'NXDR')"
2024-07-26,2.869999885559082,2.9200000762939453,2.8350000381469727,2.9100000858306885,1530300.0,,,,,
2024-07-29,2.869999885559082,2.9590001106262207,2.8550000190734863,2.9200000762939453,1018600.0,,,,,
2024-07-30,2.859999895095825,2.9100000858306885,2.809999942779541,2.900000095367432,786700.0,,,,,
2024-07-31,2.8399999141693115,2.9600000381469727,2.8399999141693115,2.869999885559082,1550400.0,,,,,
2024-08-01,2.7699999809265137,2.9200000762939453,2.7300000190734863,2.869999885559082,1227200.0,,,,,
2024-08-02,2.6700000762939453,2.7249999046325684,2.5899999141693115,2.650000095367432,1815700.0,,,,,
2024-08-05,2.549999952316284,2.609999895095825,2.400000095367432,2.450000047683716,1500300.0,,,,,
2024-08-06,2.559999942779541,2.609999895095825,2.5299999713897705,2.549999952316284,991900.0,,,,,
2024-08-07,2.509999990463257,2.5999999046325684,2.470000028610229,2.5999999046325684,1826700.0,,,,,
2024-08-08,2.720000028610229,2.819999933242798,2.430000066757202,2.5199999809265137,3534500.0,,,,,
2024-08-09,2.470000028610229,2.7300000190734863,2.4110000133514404,2.680000066757202,2995900.0,,,,,
2024-08-12,2.400000095367432,2.4600000381469727,2.309999942779541,2.440000057220459,1762800.0,,,,,
2024-08-13,2.509999990463257,2.509999990463257,2.400000095367432,2.4200000762939453,2279200.0,,,,,
2024-08-14,2.450000047683716,2.549999952316284,2.380000114440918,2.509999990463257,1325800.0,,,,,
2024-08-15,2.4600000381469727,2.5199999809265137,2.450000047683716,2.470000028610229,919800.0,,,,,
2024-08-16,2.470000028610229,2.5,2.444999933242798,2.450000047683716,1099400.0,,,,,
2024-08-19,2.5,2.5,2.424999952316284,2.470000028610229,1560300.0,,,,,
2024-08-20,2.490000009536743,2.5199999809265137,2.4649999141693115,2.5,959900.0,,,,,
2024-08-21,2.549999952316284,2.549999952316284,2.470000028610229,2.4800000190734863,1071400.0,,,,,
2024-08-22,2.5,2.539999961853028,2.4649999141693115,2.539999961853028,1108100.0,,,,,
2024-08-23,2.640000104904175,2.640000104904175,2.4800000190734863,2.490000009536743,2355200.0,,,,,
2024-08-26,2.609999895095825,2.6700000762939453,2.559999942779541,2.6700000762939453,824900.0,,,,,
2024-08-27,2.4200000762939453,2.5799999237060547,2.4100000858306885,2.549999952316284,2673700.0,,,,,
2024-08-28,2.430000066757202,2.4749999046325684,2.369999885559082,2.430000066757202,2037500.0,,,,,
2024-08-29,2.440000057220459,2.509999990463257,2.430000066757202,2.440000057220459,1615200.0,,,,,
2024-08-30,2.5,2.5450000762939453,2.441999912261963,2.470000028610229,1687400.0,,,,,
2024-09-03,2.380000114440918,2.490000009536743,2.369999885559082,2.4600000381469727,1132700.0,,,,,
2024-09-04,2.3499999046325684,2.4100000858306885,2.3299999237060547,2.3499999046325684,835300.0,,,,,
2024-09-05,2.3299999237060547,2.380000114440918,2.309999942779541,2.3299999237060547,1074100.0,,,,,
2024-09-06,2.259999990463257,2.3399999141693115,2.2300000190734863,2.319999933242798,1785100.0,,,,,
2024-09-09,2.2699999809265137,2.309999942779541,2.259999990463257,2.2699999809265137,1021500.0,,,,,
2024-09-10,2.2699999809265137,2.2799999713897705,2.2249999046325684,2.2699999809265137,947700.0,,,,,
2024-09-11,2.259999990463257,2.289999961853028,2.2149999141693115,2.2799999713897705,674000.0,,,,,
2024-09-12,2.3299999237060547,2.359999895095825,2.259999990463257,2.289999961853028,1260500.0,,,,,
2024-09-13,2.369999885559082,2.390000104904175,2.3299999237060547,2.359999895095825,1164000.0,,,,,
2024-09-16,2.369999885559082,2.390000104904175,2.319999933242798,2.359999895095825,1128400.0,,,,,
2024-09-17,2.369999885559082,2.440000057220459,2.369999885559082,2.380000114440918,1089000.0,,,,,
2024-09-18,2.390000104904175,2.4600000381469727,2.369999885559082,2.390000104904175,1284800.0,,,,,
2024-09-19,2.430000066757202,2.4800000190734863,2.4100000858306885,2.470000028610229,791900.0,,,,,
2024-09-20,2.440000057220459,2.509999990463257,2.400000095367432,2.430000066757202,2395900.0,,,,,
2024-09-23,2.4800000190734863,2.5,2.450000047683716,2.4800000190734863,1193800.0,,,,,
2024-09-24,2.549999952316284,2.565999984741211,2.4800000190734863,2.5,995400.0,,,,,
2024-09-25,2.5,2.549999952316284,2.494999885559082,2.539999961853028,588500.0,,,,,
2024-09-26,2.5,2.539999961853028,2.444999933242798,2.509999990463257,984200.0,,,,,
2024-09-27,2.509999990463257,2.565000057220459,2.5,2.5199999809265137,582000.0,,,,,
2024-09-30,2.4800000190734863,2.5299999713897705,2.414999961853028,2.4800000190734863,804900.0,,,,,
2024-10-01,2.4100000858306885,2.5,2.3949999809265137,2.440000057220459,871700.0,,,,,
2024-10-02,2.430000066757202,2.440000057220459,2.380000114440918,2.380000114440918,486200.0,,,,,
2024-10-03,2.390000104904175,2.430000066757202,2.375,2.400000095367432,479600.0,,,,,
2024-10-04,2.5,2.5,2.4049999713897705,2.450000047683716,878800.0,,,,,
2024-10-07,2.440000057220459,2.5,2.4100000858306885,2.5,581400.0,,,,,
2024-10-08,2.440000057220459,2.5,2.390000104904175,2.440000057220459,645400.0,,,,,
2024-10-09,2.4600000381469727,2.494999885559082,2.390000104904175,2.440000057220459,551400.0,,,,,
2024-10-10,2.4200000762939453,2.450000047683716,2.380000114440918,2.4100000858306885,592200.0,,,,,
2024-10-11,2.509999990463257,2.509999990463257,2.400000095367432,2.4200000762939453,787800.0,,,,,
2024-10-14,2.549999952316284,2.595000028610229,2.509999990463257,2.539999961853028,835300.0,,,,,
2024-10-15,2.549999952316284,2.619999885559082,2.539999961853028,2.559999942779541,1161800.0,,,,,
2024-10-16,2.609999895095825,2.609999895095825,2.5299999713897705,2.569999933242798,549300.0,,,,,
2024-10-17,2.539999961853028,2.5999999046325684,2.5199999809265137,2.5999999046325684,432100.0,,,,,
2024-10-18,2.509999990463257,2.569999933242798,2.5,2.559999942779541,560600.0,,,,,
2024-10-21,2.470000028610229,2.5299999713897705,2.4600000381469727,2.5,495100.0,,,,,
2024-10-22,2.4100000858306885,2.470000028610229,2.400000095367432,2.4600000381469727,643200.0,,,,,
2024-10-23,2.359999895095825,2.414999961853028,2.309999942779541,2.400000095367432,1382900.0,,,,,
2024-10-24,2.3299999237060547,2.3980000019073486,2.309999942779541,2.380000114440918,957100.0,,,,,
2024-10-25,2.299999952316284,2.369999885559082,2.2850000858306885,2.3399999141693115,761000.0,,,,,
2024-10-28,2.440000057220459,2.4749999046325684,2.309999942779541,2.3399999141693115,2477700.0,,,,,
2024-10-29,2.5,2.505000114440918,2.3949999809265137,2.4100000858306885,841500.0,,,,,
2024-10-30,2.490000009536743,2.559999942779541,2.490000009536743,2.490000009536743,1490800.0,,,,,
2024-10-31,2.4200000762939453,2.5,2.4200000762939453,2.440000057220459,983200.0,,,,,
2024-11-01,2.470000028610229,2.496000051498413,2.440000057220459,2.4800000190734863,865500.0,,,,,
2024-11-04,2.4200000762939453,2.450000047683716,2.390000104904175,2.400000095367432,738800.0,,,,,
2024-11-05,2.5,2.549999952316284,2.4100000858306885,2.4100000858306885,1278500.0,,,,,
2024-11-06,2.5899999141693115,2.619999885559082,2.484999895095825,2.5899999141693115,3272900.0,,,,,
2024-11-07,2.8399999141693115,2.994999885559082,2.619999885559082,2.619999885559082,3983700.0,,,,,
2024-11-08,2.5999999046325684,2.6700000762939453,2.369999885559082,2.5899999141693115,8258300.0,,,,,
2024-11-11,2.559999942779541,2.680000066757202,2.509999990463257,2.5999999046325684,3979400.0,,,,,
2024-11-12,2.509999990463257,2.539999961853028,2.430000066757202,2.539999961853028,2969800.0,,,,,
2024-11-13,2.490000009536743,2.562999963760376,2.450000047683716,2.5299999713897705,2042400.0,,,,,
2024-11-14,2.440000057220459,2.509999990463257,2.4100000858306885,2.5,1560300.0,,,,,
2024-11-15,2.369999885559082,2.470000028610229,2.3499999046325684,2.470000028610229,2006800.0,,,,,
2024-11-18,2.359999895095825,2.400000095367432,2.319999933242798,2.359999895095825,1309000.0,,,,,
2024-11-19,2.4600000381469727,2.484999895095825,2.325000047683716,2.3399999141693115,1646400.0,,,,,
2024-11-20,2.4800000190734863,2.494999885559082,2.380000114440918,2.440000057220459,1583600.0,,,,,
2024-11-21,2.470000028610229,2.5299999713897705,2.4549999237060547,2.490000009536743,1663500.0,,,,,
2024-11-22,2.569999933242798,2.575000047683716,2.4809999465942383,2.509999990463257,2100000.0,,,,,
2024-11-25,2.5299999713897705,2.630000114440918,2.5199999809265137,2.5899999141693115,2068600.0,,,,,
2024-11-26,2.470000028610229,2.5299999713897705,2.4600000381469727,2.5199999809265137,1391000.0,,,,,
2024-11-27,2.4200000762939453,2.509999990463257,2.400000095367432,2.5,1273900.0,,,,,
2024-11-29,2.430000066757202,2.4800000190734863,2.430000066757202,2.430000066757202,736400.0,,,,,
2024-12-02,2.4600000381469727,2.4800000190734863,2.4200000762939453,2.430000066757202,1864400.0,,,,,
2024-12-03,2.509999990463257,2.5899999141693115,2.440000057220459,2.440000057220459,3014900.0,,,,,
2024-12-04,2.5,2.575000047683716,2.490000009536743,2.509999990463257,2228600.0,,,,,
2024-12-05,2.4800000190734863,2.5199999809265137,2.470000028610229,2.490000009536743,1726600.0,,,,,
2024-12-06,2.680000066757202,2.680000066757202,2.4800000190734863,2.509999990463257,2198400.0,,,,,
2024-12-09,2.690000057220459,2.759999990463257,2.640000104904175,2.650000095367432,1781700.0,,,,,
2024-12-10,2.740000009536743,2.789999961853028,2.7049999237060547,2.7100000381469727,1581500.0,,,,,
2024-12-11,2.700000047683716,2.7799999713897705,2.684999942779541,2.7799999713897705,2175500.0,,,,,
2024-12-12,2.549999952316284,2.7049999237060547,2.5299999713897705,2.690000057220459,3138100.0,,,,,
2024-12-13,2.5199999809265137,2.539999961853028,2.430000066757202,2.5299999713897705,2900500.0,,,,,
2024-12-16,2.569999933242798,2.680000066757202,2.509999990463257,2.5199999809265137,3825200.0,,,,,
2024-12-17,2.4200000762939453,2.5850000381469727,2.4100000858306885,2.5799999237060547,3167800.0,,,,,
2024-12-18,2.2799999713897705,2.450000047683716,2.259999990463257,2.440000057220459,4348000.0,,,,,
2024-12-19,2.3299999237060547,2.3399999141693115,2.265000104904175,2.319999933242798,2367300.0,,,,,
2024-12-20,2.4100000858306885,2.440000057220459,2.289999961853028,2.289999961853028,4070400.0,,,,,
2024-12-23,2.4200000762939453,2.430000066757202,2.3399999141693115,2.400000095367432,1568800.0,,,,,
2024-12-24,2.4100000858306885,2.4600000381469727,2.3910000324249268,2.440000057220459,594200.0,,,,,
2024-12-26,2.4200000762939453,2.430000066757202,2.384999990463257,2.400000095367432,916300.0,,,,,
2024-12-27,2.4200000762939453,2.4200000762939453,2.3399999141693115,2.380000114440918,2097000.0,,,,,
2024-12-30,2.390000104904175,2.4200000762939453,2.3399999141693115,2.390000104904175,1457500.0,,,,,
2024-12-31,2.369999885559082,2.424999952316284,2.369999885559082,2.4200000762939453,1558500.0,,,,,
2025-01-02,2.4200000762939453,2.430000066757202,2.359999895095825,2.4200000762939453,999700.0,,,,,
2025-01-03,2.4600000381469727,2.4800000190734863,2.400000095367432,2.440000057220459,879600.0,,,,,
2025-01-06,2.4600000381469727,2.509999990463257,2.4600000381469727,2.470000028610229,952400.0,,,,,
2025-01-07,2.430000066757202,2.505000114440918,2.390000104904175,2.4600000381469727,829200.0,,,,,
2025-01-08,2.359999895095825,2.4049999713897705,2.3499999046325684,2.380000114440918,928600.0,,,,,
2025-01-10,2.3499999046325684,2.380000114440918,2.275000095367432,2.309999942779541,1222000.0,,,,,
2025-01-13,2.4100000858306885,2.4200000762939453,2.299999952316284,2.319999933242798,1644400.0,,,,,
2025-01-14,2.380000114440918,2.4200000762939453,2.3299999237060547,2.4100000858306885,1257400.0,,,,,
2025-01-15,2.440000057220459,2.4800000190734863,2.4100000858306885,2.4200000762939453,976400.0,,,,,
2025-01-16,2.390000104904175,2.4549999237060547,2.380000114440918,2.430000066757202,883600.0,,,,,
2025-01-17,2.4200000762939453,2.440000057220459,2.390000104904175,2.440000057220459,954000.0,,,,,
2025-01-21,2.4600000381469727,2.4749999046325684,2.414999961853028,2.440000057220459,999300.0,,,,,
2025-01-22,2.390000104904175,2.440000057220459,2.380000114440918,2.440000057220459,1153500.0,,,,,
2025-01-23,2.430000066757202,2.440000057220459,2.359999895095825,2.369999885559082,1566100.0,,,,,
2025-01-24,2.5,2.509999990463257,2.430000066757202,2.430000066757202,1233700.0,,,,,
2025-01-27,2.450000047683716,2.509999990463257,2.299999952316284,2.299999952316284,2181800.0,,,,,
2025-01-28,2.5,2.509999990463257,2.450000047683716,2.4600000381469727,1205300.0,,,,,
2025-01-29,2.5,2.509999990463257,2.4600000381469727,2.5,1325400.0,,,,,
2025-01-30,2.650000095367432,2.7699999809265137,2.630000114440918,2.630000114440918,2919800.0,,,,,
2025-01-31,2.619999885559082,2.720000028610229,2.609999895095825,2.6700000762939453,1390400.0,,,,,
2025-02-03,2.549999952316284,2.6549999713897705,2.470000028610229,2.5,1223400.0,,,,,
2025-02-04,2.700000047683716,2.720000028610229,2.549999952316284,2.549999952316284,1299500.0,,,,,
2025-02-05,2.75,2.759999990463257,2.690000057220459,2.7100000381469727,1886100.0,,,,,
2025-02-06,2.740000009536743,2.759999990463257,2.700000047683716,2.720000028610229,1292800.0,,,,,
2025-02-07,2.740000009536743,2.799999952316284,2.7100000381469727,2.75,1109200.0,,,,,
2025-02-10,2.7300000190734863,2.7699999809265137,2.7300000190734863,2.7699999809265137,686900.0,,,,,
2025-02-11,2.700000047683716,2.744999885559082,2.684999942779541,2.7100000381469727,1212900.0,,,,,
2025-02-12,2.680000066757202,2.7699999809265137,2.6600000858306885,2.6600000858306885,1085300.0,,,,,
2025-02-13,2.740000009536743,2.755000114440918,2.640000104904175,2.700000047683716,1201200.0,,,,,
2025-02-14,2.75,2.7699999809265137,2.700000047683716,2.75,1831300.0,,,,,
2025-02-18,2.740000009536743,2.759999990463257,2.7049999237060547,2.759999990463257,1361900.0,,,,,
2025-02-19,2.7100000381469727,2.75,2.680000066757202,2.720000028610229,1436800.0,,,,,
2025-02-20,2.75,2.759999990463257,2.650000095367432,2.700000047683716,1483900.0,,,,,
2025-02-21,2.569999933242798,2.759999990463257,2.559999942779541,2.759999990463257,1019400.0,,,,,
2025-02-24,2.5799999237060547,2.609999895095825,2.5,2.5799999237060547,2305500.0,,,,,
2025-02-25,2.5199999809265137,2.619999885559082,2.5199999809265137,2.5799999237060547,2014200.0,,,,,
2025-02-26,2.549999952316284,2.609999895095825,2.525000095367432,2.539999961853028,1869600.0,,,,,
2025-02-27,2.490000009536743,2.5850000381469727,2.450000047683716,2.5299999713897705,3145000.0,,,,,
2025-02-28,1.7699999809265137,2.240000009536743,1.6699999570846558,2.2100000381469727,15959700.0,,,,,
2025-03-03,1.6699999570846558,1.7899999618530271,1.6200000047683716,1.7599999904632568,7131100.0,,,,,
2025-03-04,1.7100000381469729,1.7400000095367432,1.600000023841858,1.6200000047683716,4105200.0,,,,,
2025-03-05,1.7699999809265137,1.7999999523162842,1.6799999475479126,1.690000057220459,3488500.0,,,,,
2025-03-06,1.8200000524520876,1.919999957084656,1.7899999618530271,1.7899999618530271,3978800.0,,,,,
2025-03-07,1.7200000286102295,1.830000042915344,1.6799999475479126,1.7999999523162842,3180800.0,,,,,
2025-03-10,1.6299999952316284,1.7170000076293943,1.6299999952316284,1.6799999475479126,2762200.0,,,,,
2025-03-11,1.690000057220459,1.7450000047683716,1.659999966621399,1.659999966621399,2606700.0,,,,,
2025-03-12,1.7100000381469729,1.7450000047683716,1.659999966621399,1.7400000095367432,2047700.0,,,,,
2025-03-13,1.6200000047683716,1.7400000095367432,1.6100000143051147,1.7100000381469729,2065800.0,,,,,
2025-03-14,1.649999976158142,1.6799999475479126,1.6349999904632568,1.6399999856948853,2267200.0,,,,,
2025-03-17,1.7200000286102295,1.7300000190734863,1.652999997138977,1.6699999570846558,2292900.0,,,,,
2025-03-18,1.649999976158142,1.7200000286102295,1.6399999856948853,1.7200000286102295,1818500.0,,,,,
2025-03-19,1.6699999570846558,1.7100000381469729,1.649999976158142,1.6699999570846558,1902700.0,,,,,
2025-03-20,1.7000000476837158,1.7400000095367432,1.659999966621399,1.6699999570846558,1166700.0,,,,,
2025-03-21,1.690000057220459,1.7100000381469729,1.6649999618530271,1.6699999570846558,2355000.0,,,,,
2025-03-24,1.7400000095367432,1.7699999809265137,1.7300000190734863,1.7400000095367432,2022400.0,,,,,
2025-03-25,1.7000000476837158,1.75,1.6799999475479126,1.7400000095367432,2224700.0,,,,,
2025-03-26,1.649999976158142,1.7100000381469729,1.649999976158142,1.7100000381469729,1977800.0,,,,,
2025-03-27,1.6299999952316284,1.6699999570846558,1.6299999952316284,1.649999976158142,1546200.0,,,,,
2025-03-28,1.559999942779541,1.6399999856948853,1.5499999523162842,1.6200000047683716,1429100.0,,,,,
2025-03-31,1.5299999713897705,1.5499999523162842,1.4900000095367432,1.5399999618530271,1869000.0,,,,,
2025-04-01,1.5299999713897705,1.5299999713897705,1.4700000286102295,1.5,2114300.0,,,,,
2025-04-02,1.5399999618530271,1.5700000524520874,1.4800000190734863,1.5,1652100.0,,,,,
2025-04-03,1.440000057220459,1.5099999904632568,1.4199999570846558,1.4800000190734863,2055700.0,,,,,
2025-04-04,1.3899999856948853,1.440000057220459,1.350000023841858,1.4199999570846558,2268400.0,,,,,
2025-04-07,1.440000057220459,1.5199999809265137,1.3550000190734863,1.3700000047683716,3452500.0,,,,,
2025-04-08,1.4299999475479126,1.4900000095367432,1.3899999856948853,1.4800000190734863,1697700.0,,,,,
2025-04-09,1.5299999713897705,1.5700000524520874,1.3700000047683716,1.4299999475479126,3358800.0,,,,,
2025-04-10,1.4700000286102295,1.4700000286102295,1.409999966621399,1.4600000381469729,1334300.0,,,,,
2025-04-11,1.4900000095367432,1.5,1.3949999809265137,1.4600000381469729,1871700.0,,,,,
2025-04-14,1.4700000286102295,1.5099999904632568,1.4199999570846558,1.5,1818100.0,,,,,
2025-04-15,1.4700000286102295,1.4800000190734863,1.440000057220459,1.4500000476837158,1274100.0,,,,,
2025-04-16,1.4800000190734863,1.4900000095367432,1.4299999475479126,1.4500000476837158,1791900.0,,,,,
2025-04-17,1.5,1.5099999904632568,1.4299999475479126,1.4800000190734863,1537500.0,,,,,
2025-04-21,1.4299999475479126,1.5,1.375,1.5,1732000.0,,,,,
2025-04-22,1.409999966621399,1.4800000190734863,1.3899999856948853,1.4600000381469729,1092100.0,,,,,
2025-04-23,1.4500000476837158,1.4900000095367432,1.4299999475479126,1.4500000476837158,1706900.0,,,,,
2025-04-24,1.4800000190734863,1.4950000047683716,1.434999942779541,1.4500000476837158,3343700.0,,,,,
2025-04-25,1.5,1.5299999713897705,1.4600000381469729,1.4700000286102295,1815600.0,,,,,
2025-04-28,1.4900000095367432,1.5299999713897705,1.465000033378601,1.5,1119000.0,,,,,
2025-04-29,1.5099999904632568,1.5299999713897705,1.4700000286102295,1.4700000286102295,2326400.0,,,,,
2025-04-30,1.4700000286102295,1.4850000143051147,1.4299999475479126,1.4700000286102295,2025600.0,,,,,
2025-05-01,1.5199999809265137,1.5399999618530271,1.4600000381469729,1.4600000381469729,1613000.0,,,,,
2025-05-02,1.5,1.5700000524520874,1.4900000095367432,1.5299999713897705,2055100.0,,,,,
2025-05-05,1.5,1.5299999713897705,1.4800000190734863,1.4800000190734863,1915900.0,,,,,
2025-05-06,1.5,1.524999976158142,1.4600000381469729,1.4800000190734863,1974100.0,,,,,
2025-05-07,1.5099999904632568,1.5700000524520874,1.4900000095367432,1.5299999713897705,2037800.0,,,,,
2025-05-08,1.409999966621399,1.5,1.350000023841858,1.5,3182100.0,,,,,
2025-05-09,1.3600000143051147,1.4600000381469729,1.3600000143051147,1.3700000047683716,1620400.0,,,,,
2025-05-12,1.3899999856948853,1.4500000476837158,1.3899999856948853,1.409999966621399,2620700.0,,,,,
2025-05-13,1.3899999856948853,1.4049999713897705,1.3200000524520874,1.350000023841858,2501500.0,,,,,
2025-05-14,1.4500000476837158,1.5199999809265137,1.3899999856948853,1.399999976158142,2386300.0,,,,,
2025-05-15,1.440000057220459,1.475000023841858,1.4199999570846558,1.4500000476837158,1755000.0,,,,,
2025-05-16,1.4500000476837158,1.4800000190734863,1.440000057220459,1.4600000381469729,1612700.0,,,,,
2025-05-19,1.4500000476837158,1.4800000190734863,1.4199999570846558,1.4299999475479126,1495100.0,,,,,
2025-05-20,1.4500000476837158,1.4800000190734863,1.440000057220459,1.4700000286102295,1312600.0,,,,,
2025-05-21,1.440000057220459,1.4800000190734863,1.409999966621399,1.4299999475479126,1370200.0,,,,,
2025-05-22,1.4600000381469729,1.4900000095367432,1.4299999475479126,1.4600000381469729,1968800.0,,,,,
2025-05-23,1.4700000286102295,1.4900000095367432,1.4299999475479126,1.440000057220459,1873200.0,,,,,
2025-05-27,1.5199999809265137,1.5299999713897705,1.4700000286102295,1.4800000190734863,1613100.0,,,,,
2025-05-28,1.5299999713897705,1.5499999523162842,1.4800000190734863,1.5,1966600.0,,,,,
2025-05-29,1.600000023841858,1.6399999856948853,1.5299999713897705,1.5499999523162842,2444600.0,,,,,
2025-05-30,1.5299999713897705,1.5800000429153442,1.5199999809265137,1.5800000429153442,2464300.0,,,,,
2025-06-02,1.5499999523162842,1.600000023841858,1.5199999809265137,1.5199999809265137,1849900.0,,,,,
2025-06-03,1.5700000524520874,1.590000033378601,1.534999966621399,1.5399999618530271,1331100.0,,,,,
2025-06-04,1.5800000429153442,1.6299999952316284,1.559999942779541,1.5800000429153442,2048500.0,,,,,
2025-06-05,1.6100000143051147,1.6399999856948853,1.5750000476837158,1.5800000429153442,1910800.0,,,,,
2025-06-06,1.6200000047683716,1.6449999809265137,1.6100000143051147,1.6299999952316284,1502900.0,,,,,
2025-06-09,1.649999976158142,1.690000057220459,1.6399999856948853,1.649999976158142,1938900.0,,,,,
2025-06-10,1.6399999856948853,1.6699999570846558,1.6399999856948853,1.649999976158142,1092500.0,,,,,
2025-06-11,1.590000033378601,1.659999966621399,1.5829999446868896,1.6299999952316284,1347500.0,,,,,
2025-06-12,1.5499999523162842,1.590000033378601,1.5199999809265137,1.5800000429153442,1557300.0,,,,,
2025-06-13,1.5199999809265137,1.5449999570846558,1.5099999904632568,1.5399999618530271,1589600.0,,,,,
2025-06-16,1.5499999523162842,1.600000023841858,1.5299999713897705,1.600000023841858,1364700.0,,,,,
2025-06-17,1.6200000047683716,1.6699999570846558,1.559999942779541,1.5800000429153442,3157100.0,,,,,
2025-06-18,1.6100000143051147,1.6699999570846558,1.590000033378601,1.6200000047683716,2720600.0,,,,,
2025-06-20,1.5299999713897705,1.6399999856948853,1.5299999713897705,1.6299999952316284,2572500.0,,,,,
2025-06-23,1.590000033378601,1.6100000143051147,1.524999976158142,1.5299999713897705,2430800.0,,,,,
2025-06-24,1.590000033378601,1.649999976158142,1.590000033378601,1.6299999952316284,2424500.0,,,,,
2025-06-25,1.5499999523162842,1.616000056266785,1.5399999618530271,1.5800000429153442,1592000.0,,,,,
2025-06-26,1.5800000429153442,1.600000023841858,1.5549999475479126,1.600000023841858,2132300.0,,,,,
2025-06-27,1.590000033378601,1.600000023841858,1.5499999523162842,1.5700000524520874,6633800.0,,,,,
2025-06-30,1.659999966621399,1.659999966621399,1.600000023841858,1.6100000143051147,2713000.0,,,,,
2025-07-01,1.5800000429153442,1.649999976158142,1.5700000524520874,1.6399999856948853,1718200.0,,,,,
2025-07-02,1.590000033378601,1.600000023841858,1.5700000524520874,1.5700000524520874,1262500.0,,,,,
2025-07-03,1.6200000047683716,1.6200000047683716,1.590000033378601,1.600000023841858,527600.0,,,,,
