Date,Close,High,Low,Open,Volume,"('Close', 'ETHZ')","('High', 'ETHZ')","('Low', 'ETHZ')","('Open', 'ETHZ')","('Volume', 'ETHZ')"
2024-07-05,15.600000381469728,15.600000381469728,15.199999809265137,15.5,839.0,,,,,
2024-07-08,16.200000762939453,16.200000762939453,15.600000381469728,15.699999809265137,1009.0,,,,,
2024-07-09,29.100000381469727,48.0,16.201000213623047,16.799999237060547,3121230.0,,,,,
2024-07-10,23.5,32.900001525878906,22.0,30.0,128722.0,,,,,
2024-07-11,23.100000381469727,26.83099937438965,22.200000762939453,23.600000381469727,36136.0,,,,,
2024-07-12,21.299999237060547,24.78400039672852,20.0,23.100000381469727,14764.0,,,,,
2024-07-15,20.299999237060547,22.200000762939453,19.799999237060547,20.700000762939453,12877.0,,,,,
2024-07-16,23.200000762939453,24.0,19.700000762939453,19.700000762939453,22737.0,,,,,
2024-07-17,23.299999237060547,26.5,22.200000762939453,22.299999237060547,17374.0,,,,,
2024-07-18,23.899999618530277,25.200000762939453,22.600000381469727,23.700000762939453,9952.0,,,,,
2024-07-19,21.399999618530277,23.399999618530277,21.100000381469727,23.200000762939453,12251.0,,,,,
2024-07-22,21.799999237060547,23.299999237060547,20.200000762939453,21.399999618530277,13354.0,,,,,
2024-07-23,22.799999237060547,24.399999618530277,22.299999237060547,22.299999237060547,15043.0,,,,,
2024-07-24,22.5,23.700000762939453,21.700000762939453,22.799999237060547,7828.0,,,,,
2024-07-25,23.0,23.700000762939453,21.152999877929688,21.899999618530277,6924.0,,,,,
2024-07-26,23.0,24.100000381469727,22.10099983215332,22.51099967956543,3353.0,,,,,
2024-07-29,22.5,24.399999618530277,21.520000457763672,22.799999237060547,4323.0,,,,,
2024-07-30,23.299999237060547,27.999000549316406,21.700000762939453,21.899999618530277,24876.0,,,,,
2024-07-31,20.799999237060547,22.700000762939453,20.100000381469727,22.399999618530277,5544.0,,,,,
2024-08-01,21.0,21.856000900268555,20.799999237060547,20.799999237060547,869.0,,,,,
2024-08-02,18.450000762939453,21.5,18.301000595092773,21.200000762939453,2316.0,,,,,
2024-08-05,17.299999237060547,18.108999252319336,16.299999237060547,16.299999237060547,958.0,,,,,
2024-08-06,17.299999237060547,19.100000381469727,16.492000579833984,17.200000762939453,4225.0,,,,,
2024-08-07,18.5,19.600000381469727,18.200000762939453,19.600000381469727,2803.0,,,,,
2024-08-08,17.600000381469727,18.799999237060547,17.600000381469727,17.899999618530273,1266.0,,,,,
2024-08-09,17.584999084472656,18.632999420166016,17.259000778198242,18.0,490.0,,,,,
2024-08-12,17.0,18.0,17.0,18.0,985.0,,,,,
2024-08-13,17.399999618530273,19.799999237060547,17.351999282836914,19.799999237060547,1557.0,,,,,
2024-08-14,18.46999931335449,19.799999237060547,17.799999237060547,19.0,1898.0,,,,,
2024-08-15,19.299999237060547,19.5,18.270999908447266,19.299999237060547,583.0,,,,,
2024-08-16,18.0,19.299999237060547,17.799999237060547,18.399999618530277,1828.0,,,,,
2024-08-19,18.899999618530277,19.5,18.0,18.600000381469727,3119.0,,,,,
2024-08-20,18.600000381469727,19.700000762939453,18.600000381469727,19.600000381469727,1174.0,,,,,
2024-08-21,19.100000381469727,19.5,17.899999618530273,18.950000762939453,1104.0,,,,,
2024-08-22,20.399999618530277,20.899999618530277,19.30699920654297,20.200000762939453,3158.0,,,,,
2024-08-23,20.5,20.5,19.5,20.299999237060547,747.0,,,,,
2024-08-26,19.600000381469727,20.599000930786133,19.517000198364254,19.54199981689453,1301.0,,,,,
2024-08-27,19.100000381469727,19.798999786376957,18.200000762939453,19.5,589.0,,,,,
2024-08-28,19.399999618530277,19.899999618530277,18.200000762939453,19.200000762939453,1604.0,,,,,
2024-08-29,18.299999237060547,19.299999237060547,18.299999237060547,19.299999237060547,373.0,,,,,
2024-08-30,18.100000381469727,18.5,17.799999237060547,18.399999618530277,623.0,,,,,
2024-09-03,17.700000762939453,18.100000381469727,16.600000381469727,18.100000381469727,1034.0,,,,,
2024-09-04,25.0,26.5,17.059999465942383,17.5,71224.0,,,,,
2024-09-05,19.5,21.799999237060547,18.801000595092773,21.600000381469727,19522.0,,,,,
2024-09-06,19.5,20.5,17.899999618530273,18.600000381469727,5083.0,,,,,
2024-09-09,18.799999237060547,19.684999465942383,18.500999450683597,18.899999618530277,2103.0,,,,,
2024-09-10,18.200000762939453,19.299999237060547,17.700000762939453,18.899999618530277,5611.0,,,,,
2024-09-11,17.600000381469727,19.0,17.0,18.399999618530277,1278.0,,,,,
2024-09-12,20.0,20.899999618530277,18.100000381469727,18.100000381469727,4882.0,,,,,
2024-09-13,18.100000381469727,19.700000762939453,18.0,19.399999618530277,6284.0,,,,,
2024-09-16,18.299999237060547,18.80030059814453,17.700000762939453,18.399999618530277,2124.0,,,,,
2024-09-17,19.899999618530277,20.299999237060547,18.700000762939453,18.799999237060547,5458.0,,,,,
2024-09-18,20.299999237060547,22.5,19.399999618530277,20.0,22620.0,,,,,
2024-09-19,19.200000762939453,20.200000762939453,18.600000381469727,20.100000381469727,2679.0,,,,,
2024-09-20,19.700000762939453,20.5,19.299999237060547,19.299999237060547,4558.0,,,,,
2024-09-23,18.600000381469727,20.0,18.5,19.450000762939453,2743.0,,,,,
2024-09-24,18.700000762939453,19.450000762939453,18.0,19.0,3293.0,,,,,
2024-09-25,18.700000762939453,19.198999404907227,18.000999450683594,18.700000762939453,1902.0,,,,,
2024-09-26,17.5,19.049999237060547,17.5,18.799999237060547,4087.0,,,,,
2024-09-27,16.799999237060547,18.399999618530277,16.799999237060547,18.399999618530277,3346.0,,,,,
2024-09-30,16.700000762939453,17.700000762939453,16.5,16.700000762939453,1635.0,,,,,
2024-10-01,15.399999618530272,17.299999237060547,15.142999649047852,17.299999237060547,4500.0,,,,,
2024-10-02,14.100000381469728,15.600000381469728,14.0,15.600000381469728,4615.0,,,,,
2024-10-03,13.800000190734863,15.800000190734863,13.800000190734863,15.800000190734863,6042.0,,,,,
2024-10-04,14.199999809265137,14.699999809265137,14.086000442504885,14.100000381469728,2269.0,,,,,
2024-10-07,14.0,14.800000190734863,13.699999809265137,14.800000190734863,3043.0,,,,,
2024-10-08,11.800000190734863,14.019000053405762,11.600000381469728,13.800000190734863,10342.0,,,,,
2024-10-09,13.699999809265137,15.32900047302246,12.100000381469728,12.100000381469728,37599.0,,,,,
2024-10-10,13.100000381469728,13.699999809265137,12.699999809265137,13.699999809265137,4786.0,,,,,
2024-10-11,13.199999809265137,13.5,12.592000007629396,13.0,2132.0,,,,,
2024-10-14,13.600000381469728,13.899999618530272,13.199999809265137,13.699999809265137,1697.0,,,,,
2024-10-15,15.199999809265137,15.70300006866455,14.0,14.0,6950.0,,,,,
2024-10-16,64.69999694824219,177.5,63.0,142.5,8956079.0,,,,,
2024-10-17,43.29999923706055,49.64400100708008,37.70000076293945,45.59999847412109,322434.0,,,,,
2024-10-18,50.29999923706055,80.0,44.29999923706055,45.20000076293945,1709682.0,,,,,
2024-10-21,49.70000076293945,51.5,43.15499877929688,50.29999923706055,103557.0,,,,,
2024-10-22,46.900001525878906,54.595001220703125,46.20000076293945,47.400001525878906,67611.0,,,,,
2024-10-23,42.5,47.59999847412109,41.0,46.0,30928.0,,,,,
2024-10-24,38.79999923706055,42.5,37.5,41.79999923706055,30163.0,,,,,
2024-10-25,42.59999847412109,59.0,41.400001525878906,54.0,909812.0,,,,,
2024-10-28,42.29999923706055,43.900001525878906,38.25,40.20000076293945,60728.0,,,,,
2024-10-29,44.29999923706055,46.79999923706055,42.10100173950195,43.400001525878906,32288.0,,,,,
2024-10-30,39.29999923706055,44.900001525878906,39.29999923706055,41.59999847412109,21894.0,,,,,
2024-10-31,39.20000076293945,43.09999847412109,38.20000076293945,40.400001525878906,32373.0,,,,,
2024-11-01,37.400001525878906,39.81499862670898,36.09999847412109,37.59999847412109,15963.0,,,,,
2024-11-04,34.20000076293945,37.09999847412109,33.79999923706055,36.29999923706055,25262.0,,,,,
2024-11-05,31.700000762939453,37.20000076293945,31.0,35.5,32056.0,,,,,
2024-11-06,30.299999237060547,31.700000762939453,28.899999618530277,30.0,20675.0,,,,,
2024-11-07,29.299999237060547,31.0,28.21769905090332,29.799999237060547,10846.0,,,,,
2024-11-08,29.0,30.200000762939453,28.299999237060547,28.700000762939453,13957.0,,,,,
2024-11-11,33.099998474121094,34.0,29.100000381469727,29.600000381469727,25089.0,,,,,
2024-11-12,29.799999237060547,36.0,29.200000762939453,33.0,15003.0,,,,,
2024-11-13,28.899999618530277,30.920000076293945,27.399999618530277,30.100000381469727,11802.0,,,,,
2024-11-14,26.799999237060547,29.0,26.299999237060547,28.200000762939453,8450.0,,,,,
2024-11-15,25.0,28.299999237060547,24.0,27.399999618530277,8020.0,,,,,
2024-11-18,23.100000381469727,24.899999618530277,22.23600006103516,24.5,9064.0,,,,,
2024-11-19,23.5,24.891000747680664,23.100000381469727,23.399999618530277,5323.0,,,,,
2024-11-20,23.399999618530277,24.399999618530277,22.899999618530277,22.899999618530277,3817.0,,,,,
2024-11-21,22.799999237060547,24.5,22.100000381469727,23.5,10903.0,,,,,
2024-11-22,22.5,23.3484001159668,21.0,22.600000381469727,6721.0,,,,,
2024-11-25,22.200000762939453,25.799999237060547,22.200000762939453,23.899999618530277,13754.0,,,,,
2024-11-26,22.0,23.200000762939453,21.200000762939453,22.5,5110.0,,,,,
2024-11-27,21.899999618530277,23.600000381469727,21.299999237060547,21.299999237060547,6354.0,,,,,
2024-11-29,22.299999237060547,22.5,21.700000762939453,22.100000381469727,3464.0,,,,,
2024-12-02,23.799999237060547,27.75,22.799999237060547,23.200000762939453,41027.0,,,,,
2024-12-03,23.0,24.899999618530277,21.979999542236328,22.600000381469727,8317.0,,,,,
2024-12-04,22.299999237060547,22.649999618530277,21.799999237060547,22.0,4312.0,,,,,
2024-12-05,21.0,22.700000762939453,20.10099983215332,22.600000381469727,9360.0,,,,,
2024-12-06,20.899999618530277,21.100000381469727,20.0,21.0,3335.0,,,,,
2024-12-09,21.700000762939453,22.200000762939453,20.799999237060547,20.899999618530277,4853.0,,,,,
2024-12-10,21.700000762939453,22.600000381469727,21.07900047302246,22.0,6801.0,,,,,
2024-12-11,21.899999618530277,22.5,21.0,22.299999237060547,6658.0,,,,,
2024-12-12,18.799999237060547,22.0,18.5,22.0,101276.0,,,,,
2024-12-13,19.299999237060547,19.799999237060547,19.0,19.600000381469727,4869.0,,,,,
2024-12-16,18.200000762939453,19.5,18.0,19.399999618530277,9073.0,,,,,
2024-12-17,18.200000762939453,18.299999237060547,16.899999618530273,18.299999237060547,5176.0,,,,,
2024-12-18,17.399999618530273,18.700000762939453,17.100000381469727,18.100000381469727,4375.0,,,,,
2024-12-19,19.399999618530277,19.770000457763672,17.173999786376953,17.5,9352.0,,,,,
2024-12-20,18.600000381469727,20.200000762939453,18.600000381469727,19.799999237060547,5454.0,,,,,
2024-12-23,18.700000762939453,19.804000854492188,17.899999618530273,18.899999618530277,4307.0,,,,,
2024-12-24,29.0,31.899999618530277,21.299999237060547,26.600000381469727,1612753.0,,,,,
2024-12-26,28.299999237060547,29.600000381469727,23.700000762939453,24.0,78750.0,,,,,
2024-12-27,21.5,26.097000122070312,21.0,25.5,59161.0,,,,,
2024-12-30,19.399999618530277,21.700000762939453,19.0,21.700000762939453,23787.0,,,,,
2024-12-31,18.200000762939453,20.299999237060547,17.5,20.200000762939453,26576.0,,,,,
2025-01-02,17.200000762939453,18.899999618530277,16.25,17.899999618530273,57161.0,,,,,
2025-01-03,17.200000762939453,17.700000762939453,16.600000381469727,17.700000762939453,26929.0,,,,,
2025-01-06,15.800000190734863,16.799999237060547,15.300000190734863,16.799999237060547,47232.0,,,,,
2025-01-07,16.600000381469727,17.299999237060547,15.800000190734863,16.399999618530273,18174.0,,,,,
2025-01-08,15.100000381469728,16.799999237060547,15.0,16.600000381469727,19096.0,,,,,
2025-01-10,15.100000381469728,15.300000190734863,14.199999809265137,15.0,96210.0,,,,,
2025-01-13,14.899999618530272,15.699999809265137,14.0,15.699999809265137,32298.0,,,,,
2025-01-14,15.600000381469728,15.800000190734863,14.399999618530272,14.899999618530272,34615.0,,,,,
2025-01-15,16.399999618530273,16.700000762939453,15.100000381469728,15.600000381469728,18610.0,,,,,
2025-01-16,15.800000190734863,16.5,15.399999618530272,16.399999618530273,12616.0,,,,,
2025-01-17,15.600000381469728,16.350000381469727,15.199999809265137,16.200000762939453,9010.0,,,,,
2025-01-21,15.199999809265137,16.299999237060547,15.199999809265137,15.699999809265137,7562.0,,,,,
2025-01-22,14.699999809265137,15.350000381469728,14.300000190734863,15.199999809265137,10679.0,,,,,
2025-01-23,15.300000190734863,15.399999618530272,14.199999809265137,15.0,9853.0,,,,,
2025-01-24,16.0,17.0,14.899999618530272,16.399999618530273,41160.0,,,,,
2025-01-27,15.399999618530272,16.399999618530273,15.100000381469728,15.399999618530272,9178.0,,,,,
2025-01-28,14.699999809265137,15.399999618530272,13.699999809265137,15.399999618530272,16224.0,,,,,
2025-01-29,14.100000381469728,14.800000190734863,14.0,14.399999618530272,7376.0,,,,,
2025-01-30,14.399999618530272,14.800000190734863,13.0,14.5,19620.0,,,,,
2025-01-31,14.0,15.092000007629396,14.0,14.699999809265137,8169.0,,,,,
2025-02-03,13.300000190734863,13.800000190734863,13.100000381469728,13.800000190734863,9315.0,,,,,
2025-02-04,13.699999809265137,13.699999809265137,13.300000190734863,13.300000190734863,2616.0,,,,,
2025-02-05,13.899999618530272,14.100000381469728,13.699999809265137,13.800000190734863,7548.0,,,,,
2025-02-06,13.800000190734863,14.199999809265137,13.600000381469728,14.0,4384.0,,,,,
2025-02-07,14.0,14.5,13.300000190734863,14.5,4692.0,,,,,
2025-02-10,13.800000190734863,14.0,13.5,13.899999618530272,5402.0,,,,,
2025-02-11,13.699999809265137,14.100000381469728,13.5,14.100000381469728,2117.0,,,,,
2025-02-12,13.5,13.734999656677246,13.199999809265137,13.439000129699709,4934.0,,,,,
2025-02-13,13.600000381469728,13.800000190734863,13.199999809265137,13.600000381469728,4753.0,,,,,
2025-02-14,13.300000190734863,13.699999809265137,13.100000381469728,13.600000381469728,3442.0,,,,,
2025-02-18,13.399999618530272,13.699999809265137,13.399999618530272,13.699999809265137,4565.0,,,,,
2025-02-19,12.800000190734863,13.5,12.600000381469728,13.399999618530272,6212.0,,,,,
2025-02-20,12.800000190734863,12.901000022888184,12.503000259399414,12.800000190734863,3826.0,,,,,
2025-02-21,12.5,13.300000190734863,12.5,13.300000190734863,2550.0,,,,,
2025-02-24,13.100000381469728,13.5,12.5,13.0,5240.0,,,,,
2025-02-25,12.300000190734863,13.100000381469728,12.300000190734863,13.100000381469728,4266.0,,,,,
2025-02-26,11.800000190734863,12.585000038146973,11.71399974822998,12.5,5364.0,,,,,
2025-02-27,11.699999809265137,12.571999549865724,11.199999809265137,12.0,9155.0,,,,,
2025-02-28,11.699999809265137,12.0,11.02299976348877,11.399999618530272,3919.0,,,,,
2025-03-03,13.0,14.300000190734863,11.0,11.5,49233.0,,,,,
2025-03-04,11.699999809265137,12.399999618530272,11.0,11.699999809265137,22855.0,,,,,
2025-03-05,11.550000190734863,11.600000381469728,11.300000190734863,11.600000381469728,4813.0,,,,,
2025-03-06,12.0,12.0,11.399999618530272,11.5,3253.0,,,,,
2025-03-07,11.800000190734863,11.899999618530272,11.5,11.600000381469728,2627.0,,,,,
2025-03-10,11.300000190734863,11.899999618530272,11.300000190734863,11.899999618530272,2652.0,,,,,
2025-03-11,11.300000190734863,11.359999656677246,10.600000381469728,11.100000381469728,4618.0,,,,,
2025-03-12,11.699999809265137,11.699999809265137,11.100000381469728,11.100000381469728,3249.0,,,,,
2025-03-13,10.800000190734863,11.300000190734863,10.800000190734863,10.899999618530272,1969.0,,,,,
2025-03-14,10.699999809265137,10.800000190734863,9.800000190734863,10.800000190734863,11923.0,,,,,
2025-03-17,10.699999809265137,11.0,10.399999618530272,10.5,2649.0,,,,,
2025-03-18,10.701000213623049,11.0,10.315999984741213,10.699999809265137,5817.0,,,,,
2025-03-19,10.800000190734863,10.850000381469728,10.300000190734863,10.699999809265137,1999.0,,,,,
2025-03-20,10.5,10.899999618530272,10.5,10.800000190734863,912.0,,,,,
2025-03-21,11.300000190734863,11.300000190734863,10.300000190734863,10.5,2409.0,,,,,
2025-03-24,11.100000381469728,11.538000106811523,11.0,11.199999809265137,1977.0,,,,,
2025-03-25,11.300000190734863,11.460000038146973,10.253999710083008,11.199999809265137,5857.0,,,,,
2025-03-26,10.600000381469728,11.199999809265137,10.600000381469728,11.0,1644.0,,,,,
2025-03-27,10.300000190734863,11.27400016784668,10.199999809265137,10.600000381469728,2616.0,,,,,
2025-03-28,10.300000190734863,10.5,9.95400047302246,10.5,3375.0,,,,,
2025-03-31,9.800999641418455,10.199999809265137,9.600000381469728,10.199999809265137,2808.0,,,,,
2025-04-01,9.5,10.0,9.0,9.899999618530272,4116.0,,,,,
2025-04-02,10.0,10.192999839782717,9.5,9.5,1238.0,,,,,
2025-04-03,8.800000190734863,10.199999809265137,8.324999809265137,10.199999809265137,19669.0,,,,,
2025-04-04,8.65999984741211,8.715999603271484,8.300999641418457,8.53600025177002,2158.0,,,,,
2025-04-07,7.946000099182129,8.463000297546387,7.5,8.399999618530273,3244.0,,,,,
2025-04-08,7.400000095367432,11.300000190734863,7.0,7.800000190734863,179348.0,,,,,
2025-04-09,7.513999938964844,7.988999843597412,6.578000068664551,6.578000068664551,12930.0,,,,,
2025-04-10,6.909999847412109,7.806000232696533,6.870999813079834,7.5,8051.0,,,,,
2025-04-11,8.49590015411377,8.59000015258789,7.199999809265137,7.199999809265137,6482.0,,,,,
2025-04-14,8.520000457763672,9.199999809265137,8.199999809265137,8.550000190734863,4122.0,,,,,
2025-04-15,8.899999618530273,9.364999771118164,8.611000061035156,8.699999809265137,4118.0,,,,,
2025-04-16,8.772000312805176,8.899999618530273,7.982999801635742,8.899999618530273,7369.0,,,,,
2025-04-17,8.984999656677246,9.0,8.129799842834473,8.619999885559082,2087.0,,,,,
2025-04-21,8.880000114440918,9.100000381469728,8.302000045776367,9.09000015258789,1335.0,,,,,
2025-04-22,8.800000190734863,9.100000381469728,8.300999641418457,9.100000381469728,2461.0,,,,,
2025-04-23,8.609999656677246,9.0,8.399999618530273,8.800000190734863,2449.0,,,,,
2025-04-24,8.598999977111816,9.126999855041504,8.5,8.869999885559082,4162.0,,,,,
2025-04-25,8.798999786376953,8.857000350952148,8.609000205993652,8.609000205993652,726.0,,,,,
2025-04-28,8.850000381469727,9.0,8.619999885559082,8.899999618530273,1518.0,,,,,
2025-04-29,8.899999618530273,8.998000144958496,8.649999618530273,8.800000190734863,1939.0,,,,,
2025-04-30,8.899999618530273,9.479999542236328,8.272000312805176,8.272000312805176,8355.0,,,,,
2025-05-01,13.300000190734863,14.699999809265137,9.142999649047852,9.199999809265137,312452.0,,,,,
2025-05-02,12.0,13.899999618530272,11.300000190734863,13.0,67492.0,,,,,
2025-05-05,10.800000190734863,12.399999618530272,10.5,12.399999618530272,16852.0,,,,,
2025-05-06,11.800000190734863,12.0,10.199999809265137,10.5,7052.0,,,,,
2025-05-07,10.800000190734863,12.0,10.505000114440918,12.0,5460.0,,,,,
2025-05-08,10.730999946594238,11.800000190734863,10.399999618530272,11.0,4368.0,,,,,
2025-05-09,10.899999618530272,12.284000396728516,10.399999618530272,11.600000381469728,4101.0,,,,,
2025-05-12,11.0,11.567999839782717,10.699999809265137,11.5,5733.0,,,,,
2025-05-13,11.5,12.0,11.0,11.0,9613.0,,,,,
2025-05-14,11.100000381469728,12.39900016784668,10.800000190734863,11.5,2346.0,,,,,
2025-05-15,11.699999809265137,11.798999786376951,10.845999717712402,11.100000381469728,1024.0,,,,,
2025-05-16,11.800000190734863,12.699999809265137,11.0,11.699999809265137,12863.0,,,,,
2025-05-19,11.5,11.800000190734863,11.199999809265137,11.600000381469728,3278.0,,,,,
2025-05-20,11.5,12.298999786376951,11.001999855041504,11.600000381469728,5242.0,,,,,
2025-05-21,10.5,11.5,10.5,11.5,5684.0,,,,,
2025-05-22,10.343000411987305,10.699999809265137,10.0,10.699999809265137,4216.0,,,,,
2025-05-23,9.42099952697754,10.03600025177002,9.300999641418455,10.0,6040.0,,,,,
2025-05-27,10.899999618530272,11.399999618530272,9.800000190734863,9.899999618530272,10517.0,,,,,
2025-05-28,10.47599983215332,11.199999809265137,10.100000381469728,10.699999809265137,4733.0,,,,,
2025-05-29,10.300000190734863,10.779000282287598,10.199999809265137,10.524999618530272,1212.0,,,,,
2025-05-30,10.25,10.484000205993652,10.0,10.300000190734863,1794.0,,,,,
2025-06-02,10.600000381469728,10.868000030517578,10.199999809265137,10.399999618530272,1949.0,,,,,
2025-06-03,10.399999618530272,11.0,10.079999923706056,11.0,1012.0,,,,,
2025-06-04,10.69200038909912,10.70699977874756,10.399999618530272,10.399999618530272,691.0,,,,,
2025-06-05,10.5,10.899999618530272,10.300000190734863,10.899999618530272,1850.0,,,,,
2025-06-06,10.399999618530272,10.899999618530272,10.300000190734863,10.899999618530272,2773.0,,,,,
2025-06-09,10.598999977111816,10.699999809265137,10.100000381469728,10.699999809265137,2793.0,,,,,
2025-06-10,10.399999618530272,10.899999618530272,10.119999885559082,10.899999618530272,1744.0,,,,,
2025-06-11,9.899999618530272,10.699000358581545,9.581000328063965,10.300999641418455,11574.0,,,,,
2025-06-12,10.0,10.166000366210938,9.5,9.901000022888184,961.0,,,,,
2025-06-13,9.850000381469728,10.0,9.699999809265137,9.899999618530272,619.0,,,,,
2025-06-16,9.600000381469728,9.850000381469728,9.09000015258789,9.850000381469728,3917.0,,,,,
2025-06-17,9.289999961853027,9.600000381469728,9.0,9.600000381469728,3206.0,,,,,
2025-06-18,8.800999641418457,9.300000190734863,8.663000106811523,9.144000053405762,4741.0,,,,,
2025-06-20,8.642000198364258,9.199999809265137,8.600000381469727,8.800000190734863,1880.0,,,,,
2025-06-23,8.649999618530273,9.199999809265137,8.600000381469727,9.050000190734863,2719.0,,,,,
2025-06-24,8.729999542236328,9.843999862670898,8.701000213623047,9.199999809265137,4432.0,,,,,
2025-06-25,8.79800033569336,10.399999618530272,8.699999809265137,10.0,9320.0,,,,,
2025-06-26,8.670000076293945,9.100000381469728,8.199999809265137,8.618000030517578,10174.0,,,,,
2025-06-27,8.300000190734863,8.50100040435791,8.199999809265137,8.50100040435791,2648.0,,,,,
2025-06-30,9.281999588012695,9.631400108337402,8.300000190734863,8.300000190734863,4643.0,,,,,
2025-07-01,8.899999618530273,9.449000358581545,8.899999618530273,9.300000190734863,3668.0,,,,,
2025-07-02,8.979000091552734,9.18000030517578,8.779999732971191,9.0,3558.0,,,,,
2025-07-03,8.805999755859375,9.178999900817873,8.76099967956543,8.90999984741211,3390.0,,,,,
2025-07-07,7.997000217437744,9.300000190734863,7.002999782562256,8.770000457763672,23583.0,,,,,
2025-07-08,7.979000091552734,8.699999809265137,7.801000118255615,7.967999935150146,28427.0,,,,,
2025-07-09,8.406999588012695,8.772000312805176,7.900000095367432,8.399999618530273,10958.0,,,,,
2025-07-10,8.848999977111816,9.0,8.100000381469727,8.520000457763672,7404.0,,,,,
2025-07-11,9.0600004196167,9.0600004196167,8.817000389099121,8.855999946594238,5935.0,,,,,
2025-07-14,9.0,9.28600025177002,8.899999618530273,9.161999702453612,12538.0,,,,,
2025-07-15,8.940999984741211,9.199999809265137,8.604999542236328,9.152000427246094,11334.0,,,,,
2025-07-16,8.803000450134277,9.100000381469728,8.781800270080566,9.0,8353.0,,,,,
2025-07-17,18.299999237060547,23.899999618530277,8.996000289916992,8.996000289916992,6402399.0,,,,,
2025-07-18,18.799999237060547,21.100000381469727,16.399999618530273,18.0,328002.0,,,,,
2025-07-21,28.100000381469727,34.79999923706055,20.700000762939453,22.100000381469727,2565665.0,,,,,
2025-07-22,22.100000381469727,27.0,18.0,27.0,328723.0,,,,,
2025-07-23,22.899999618530277,27.899999618530277,18.98200035095215,22.299999237060547,112372.0,,,,,
2025-07-24,21.299999237060547,24.799999237060547,20.0,22.899999618530277,49303.0,,,,,
2025-07-25,30.0,34.09400177001953,23.25,28.0,1654614.0,,,,,
2025-07-28,29.100000381469727,41.5,26.5,26.5,508909.0,,,,,
2025-07-29,32.20000076293945,47.5,25.5,45.0,783783.0,,,,,
2025-07-30,35.150001525878906,39.5,31.600000381469727,31.600000381469727,432786.0,,,,,
2025-07-31,32.79999923706055,40.900001525878906,31.40900039672852,35.0,195049.0,,,,,
2025-08-01,35.400001525878906,35.70000076293945,27.200000762939453,29.600000381469727,333453.0,,,,,
2025-08-04,31.799999237060547,34.25,30.350000381469727,33.400001525878906,53542.0,,,,,
2025-08-05,33.599998474121094,35.5,30.5,35.400001525878906,256186.0,,,,,
2025-08-06,35.79999923706055,37.09999847412109,30.899999618530277,30.899999618530277,82299.0,,,,,
2025-08-07,34.29999923706055,39.0,33.599998474121094,34.20000076293945,136384.0,,,,,
2025-08-08,30.0,36.0,29.899999618530277,34.900001525878906,733572.0,,,,,
2025-08-11,33.400001525878906,34.0,29.399999618530277,30.5,638966.0,,,,,
2025-08-12,102.4000015258789,127.4000015258789,48.79999923706055,59.79999923706055,22546604.0,,,,,
2025-08-13,107.0,174.60000610351562,97.0999984741211,143.5500030517578,8811644.0,,,,,
2025-08-14,76.0999984741211,81.0,68.80000305175781,79.8499984741211,2673645.0,,,,,
2025-08-15,70.4000015258789,72.4000015258789,62.900001525878906,68.4000015258789,1163398.0,,,,,
2025-08-18,74.0999984741211,74.5,63.29999923706055,65.0,665700.0,,,,,
