Date,Close,High,Low,Open,Volume,"('Close', 'IMMR')","('High', 'IMMR')","('Low', 'IMMR')","('Open', 'IMMR')","('Volume', 'IMMR')"
2024-06-03,9.398451805114746,9.759565317504288,9.398451805114746,9.56950490635964,563800.0,,,,,
2024-06-04,9.350937843322754,9.398452951906672,9.141871909318702,9.388949748934824,612800.0,,,,,
2024-06-05,9.521991729736328,9.521991729736328,9.189386880883546,9.341434501064716,509300.0,,,,,
2024-06-06,9.721552848815918,9.750062455245608,9.436464034720917,9.4744759370186,506200.0,,,,,
2024-06-07,9.246402740478516,9.655031331150589,9.227397244268849,9.655031331150589,618100.0,,,,,
2024-06-10,9.379446029663086,9.464973039151166,9.141871406096316,9.274913521552802,637700.0,,,,,
2024-06-11,9.712050437927246,9.740559137744068,9.312925015390835,9.379445617055165,688000.0,,,,,
2024-06-12,10.08266544342041,10.339246439960617,9.731055153042288,9.788073454365165,835900.0,,,,,
2024-06-13,10.149187088012695,10.27272598737813,9.854594188560476,10.168192584536136,767200.0,,,,,
2024-06-14,10.101673126220703,10.377259653945762,9.997140617868189,10.120678624886947,770300.0,,,,,
2024-06-17,10.310738563537598,10.339247263331762,9.892606737272123,10.0826662463586,604900.0,,,,,
2024-06-18,10.139684677124023,10.491294999833988,10.139684677124023,10.377259292977396,702700.0,,,,,
2024-06-20,9.740559577941896,10.19670242072607,9.502984954089651,10.168193719620875,746300.0,,,,,
2024-06-21,9.769068717956545,9.854595731389992,9.674039407911284,9.71205131318445,618900.0,,,,,
2024-06-24,9.379446029663086,9.82608657572569,9.360440531040885,9.80708017082822,767000.0,,,,,
2024-06-25,9.303421974182127,9.45546958420049,9.160877566358725,9.388948981386267,560000.0,,,,,
2024-06-26,9.103858947753906,9.274912956305403,9.06584704655082,9.274912956305403,571800.0,,,,,
2024-06-27,9.037339210510254,9.246404233960591,8.980320900121336,9.122866222955984,531500.0,,,,,
2024-06-28,8.94230842590332,9.06584733531713,8.856781418903356,9.027835432903284,805700.0,,,,,
2024-07-01,8.989822387695312,9.037337486241269,8.818768395439918,8.980319186731096,566900.0,,,,,
2024-07-02,9.06584644317627,9.293917835215574,8.923302049720492,8.923302049720492,499500.0,,,,,
2024-07-03,9.037339210510254,9.151374925012792,9.008829602178146,9.084854318121804,255200.0,,,,,
