Date,Close,High,Low,Open,Volume,"('Close', 'CNP')","('High', 'CNP')","('Low', 'CNP')","('Open', 'CNP')","('Volume', 'CNP')"
2024-07-15,27.370079040527344,29.13151943273348,27.09908750096531,29.13151943273348,13737600.0,,,,,
2024-07-16,27.650747299194336,27.92173883971712,27.350722203386898,27.4958955177467,10720200.0,,,,,
2024-07-17,27.71849250793457,27.96044862785992,27.22490180176942,27.25393720071279,9188500.0,,,,,
2024-07-18,27.8927059173584,28.24112337956986,27.55396692309493,27.55396692309493,6864300.0,,,,,
2024-07-19,28.03787612915039,28.12498048502453,27.6797820847601,28.076589996640585,3697400.0,,,,,
2024-07-22,28.0281982421875,28.241120825831384,27.883024928053207,28.09594751169709,3405200.0,,,,,
2024-07-23,27.77656555175781,28.07659064785041,27.76688708466078,27.98948628995597,3132100.0,,,,,
2024-07-24,28.08626937866211,28.221764227335083,27.786242433773577,28.06691244428629,3221900.0,,,,,
2024-07-25,27.950773239135746,28.71535554835588,27.94109661773452,28.21208632046254,4390200.0,,,,,
2024-07-26,28.41533088684082,28.492756781111005,27.97013061030308,28.095948842228957,4665000.0,,,,,
2024-07-29,28.25080108642578,28.599216693271725,28.066913892326088,28.47340030529549,7923000.0,,,,,
2024-07-30,27.59267807006836,28.454041326609094,27.45718322413489,28.29918954669118,8242500.0,,,,,
2024-07-31,26.85713005065918,27.834633023569992,26.799061097153427,27.582998430406725,11124400.0,,,,,
2024-08-01,27.244260787963867,27.32168667833689,26.85713133609875,26.96359262760372,15523500.0,,,,,
2024-08-02,26.199010848999023,26.90552234299326,25.83123832414605,26.392576501645134,13867500.0,,,,,
2024-08-05,25.095691680908203,26.38289829981041,25.095691680908203,26.38289829981041,10239300.0,,,,,
2024-08-06,24.94083976745605,25.31829076139645,24.93116130017824,25.173117444186985,7543000.0,,,,,
2024-08-07,24.80534172058105,25.50217655880125,24.77630816630773,25.027942763889605,11057400.0,,,,,
2024-08-08,25.43443298339844,25.93770040868114,25.03762501651333,25.70542270947857,13959600.0,,,,,
2024-08-09,25.618318557739254,25.70542292642273,24.998911354638174,25.444111666351382,7548500.0,,,,,
2024-08-12,25.35700416564941,25.598960305222487,24.863413419402885,25.55056796972056,7408900.0,,,,,
2024-08-13,25.047298431396484,25.337646902704343,24.776308740017075,25.211828678010622,10202100.0,,,,,
2024-08-14,24.94083976745605,25.076334617387708,24.766631048413142,24.91180436562261,6887000.0,,,,,
2024-08-15,25.233457565307617,25.34074969961068,24.784775109545244,24.784775109545244,5142600.0,,,,,
2024-08-16,25.155426025390625,25.39927465986513,25.126163519503404,25.36025798534884,10634600.0,,,,,
2024-08-19,25.399274826049805,25.43828964040393,25.018869688696764,25.14567202128693,5034100.0,,,,,
2024-08-20,25.1749324798584,25.3407496255704,25.048132008628016,25.233457491580825,3305200.0,,,,,
2024-08-21,25.49681282043457,25.594352647054283,25.165178526178025,25.243210015390304,5879800.0,,,,,
2024-08-22,26.27712821960449,26.316143031992496,25.49681150725348,25.49681150725348,10899900.0,,,,,
2024-08-23,26.111312866210938,26.384422152851144,25.818693381416807,26.35516150666397,5106300.0,,,,,
2024-08-26,26.51122283935547,26.62826913766165,26.218603372755283,26.23811170927877,6154500.0,,,,,
2024-08-27,26.55023956298828,26.77458172832108,26.462453902731426,26.511224747550514,8136200.0,,,,,
2024-08-28,26.530731201171875,26.73556315361165,26.257620070834808,26.60876268692284,9130600.0,,,,,
2024-08-29,26.41368293762207,26.6087625814348,26.18934264952959,26.55023757204056,7115300.0,,,,,
2024-08-30,26.62826919555664,26.65753170040549,26.34540575702057,26.55999187799336,5826000.0,,,,,
2024-09-03,26.813594818115234,27.05744344526479,26.41368321842335,26.60876286430995,5815200.0,,,,,
2024-09-04,26.96965789794922,27.37932366760692,26.9013805797425,26.94039725324199,5238400.0,,,,,
2024-09-05,27.076953887939453,27.301294195865708,26.9208909032588,27.252525210809576,4205100.0,,,,,
2024-09-06,26.608766555786133,27.20375602349106,26.550241537650454,27.096463877744267,4942600.0,,,,,
2024-09-09,26.73556327819824,26.784332259363342,26.413683165423382,26.686794297033146,4720600.0,,,,,
2024-09-10,26.872119903564453,27.184247731551977,26.71605691977945,26.725811088818205,7224200.0,,,,,
2024-09-11,27.262279510498047,27.30129432664634,26.579502553936337,26.78433452465433,6402800.0,,,,,
2024-09-12,26.911136627197266,27.37932557937827,26.852613473279018,27.26227927154178,6768500.0,,,,,
2024-09-13,27.24277114868164,27.281785964796228,25.6723852661968,27.028183148590028,4545800.0,,,,,
2024-09-16,27.5158805847168,27.574405599816966,27.320802782302188,27.33055695148555,2549000.0,,,,,
2024-09-17,27.62317276000977,27.72071258498053,27.41834080194685,27.55489544065546,4160100.0,,,,,
2024-09-18,27.5158805847168,27.691451909182224,27.233017120069476,27.691451909182224,4602200.0,,,,,
2024-09-19,27.56465148925781,27.75972929208731,27.31104867120367,27.39883433362309,5388800.0,,,,,
2024-09-20,27.476863861083984,27.71095832398229,27.233015229679413,27.71095832398229,16768000.0,,,,,
2024-09-23,28.21816635131836,28.27668950697313,27.603666705481736,27.65243755220869,5324100.0,,,,,
2024-09-24,27.97431755065918,28.471769022131955,27.96456338136549,28.03284070600375,3716900.0,,,,,
2024-09-25,27.915794372558597,28.24742682618588,27.710960538393216,28.15964302344936,3694300.0,,,,,
2024-09-26,28.22792053222656,28.364475182282828,27.91579455471649,27.91579455471649,3027100.0,,,,,
2024-09-27,28.383981704711918,28.5010280085797,28.33521086108579,28.41324235047013,3354900.0,,,,,
2024-09-30,28.696107864379883,28.705862033173812,28.17914808080633,28.43275088819614,5233700.0,,,,,
2024-10-01,29.154542922973636,29.22282024478765,28.5302909973398,28.627830825824454,7137500.0,,,,,
2024-10-02,29.310606002807617,29.369131016345435,28.84241705701005,28.84241705701005,6362100.0,,,,,
2024-10-03,29.5544548034668,29.63248629485243,29.242328837924266,29.38863765172014,7995600.0,,,,,
2024-10-04,29.76904296875,29.87633510725218,29.398391987255152,29.47642347908288,11837500.0,,,,,
2024-10-07,28.910694122314453,29.69101088546502,28.891187645059237,29.61297939519171,14589000.0,,,,,
2024-10-08,28.744876861572266,29.10577366544911,28.66684537160125,28.98872550028386,8093300.0,,,,,
2024-10-09,28.764385223388672,28.95946487868919,28.608322243315246,28.705862070965505,3916300.0,,,,,
2024-10-10,28.764385223388672,28.99847969349881,28.696107902158733,28.842416713425383,5698800.0,,,,,
2024-10-11,28.842416763305664,28.86192510095295,28.57905978631976,28.657091276491418,4674900.0,,,,,
2024-10-14,29.04724884033203,29.07650948462521,28.76438354271556,28.91069234543353,3199500.0,,,,,
2024-10-15,29.22282218933105,29.52519586379578,29.105775875694963,29.25208469794888,3940000.0,,,,,
2024-10-16,29.369129180908203,29.5251921530875,29.22281851662491,29.29109769481856,4654500.0,,,,,
2024-10-17,29.437408447265625,29.4959316006024,29.03749682203224,29.339868618092662,9458200.0,,,,,
2024-10-18,29.369129180908203,29.53494632140088,29.242326853251665,29.46666714320723,4832100.0,,,,,
2024-10-21,29.3496208190918,29.505683791137148,29.174049510436436,29.36912915570181,4791700.0,,,,,
2024-10-22,29.057004928588867,29.349622553360327,29.047250759707488,29.08626557481552,5166800.0,,,,,
2024-10-23,29.01798820495605,29.17405118596444,28.686353905208872,29.037496542686476,4274400.0,,,,,
2024-10-24,28.75463104248047,29.1155278465093,28.666845383673927,29.04725052530809,4401400.0,,,,,
2024-10-25,28.58881378173828,29.017987905288003,28.549798967097832,29.017987905288003,3756400.0,,,,,
2024-10-28,29.01798820495605,29.40814565747701,28.686353905208872,29.08626552659504,4491100.0,,,,,
2024-10-29,28.70586395263672,29.06675892005665,28.266935629647516,28.900941760307127,5048500.0,,,,,
2024-10-30,28.54004669189453,28.90094165803739,28.34496702449685,28.84241850198512,3895300.0,,,,,
2024-10-31,28.80340003967285,29.330112098322815,28.442503258784058,28.540043080139192,5678800.0,,,,,
2024-11-01,27.87677574157715,28.949710102379782,27.867021572975062,28.803401294183384,3986200.0,,,,,
2024-11-04,28.30595016479492,28.39373582274777,27.867021875030677,27.9352991955679,5657200.0,,,,,
2024-11-05,28.822908401489254,29.017988056963567,28.14013332816413,28.2669338019302,5040600.0,,,,,
2024-11-06,28.30595016479492,28.725370117143544,28.19865616942645,28.618076121775072,7913200.0,,,,,
2024-11-07,28.647336959838867,29.066755027348417,28.325456852893144,28.39373416945476,5099300.0,,,,,
2024-11-08,29.64223861694336,29.769040945305427,28.491272795404026,28.67659827355461,5429100.0,,,,,
2024-11-11,29.32036018371582,29.83731997433955,29.17405137064646,29.38863750578702,4981500.0,,,,,
2024-11-12,29.691011428833008,29.769042920534357,29.28134563229657,29.36913129301277,6007000.0,,,,,
2024-11-13,29.6617488861084,30.30550915697449,29.466669226880946,29.85682854533585,6126900.0,,,,,
2024-11-14,29.242326736450195,29.817809641719236,29.22281839990136,29.71051565111801,4069800.0,,,,,
2024-11-15,30.100675582885746,30.12018205943355,29.232573192107758,29.232573192107758,5826000.0,,,,,
2024-11-18,30.38354110717773,30.520097614865083,30.100677643487767,30.12993829052128,4830600.0,,,,,
2024-11-19,30.627389907836918,30.676160753832537,30.13969261038595,30.334772273533357,4824900.0,,,,,
2024-11-20,30.79320526123047,30.910253424352238,30.46157096953913,30.724927941250037,3467000.0,,,,,
2024-11-21,31.156518936157227,31.23507295991386,30.361159211511847,30.82266386697261,5115400.0,,,,,
2024-11-22,31.352903366088867,31.755492951844037,31.097602333411714,31.244890886489728,4895400.0,,,,,
2024-11-25,31.892963409423828,32.020614867768025,31.39218080881526,31.470734832074903,5535200.0,,,,,
2024-11-26,31.942058563232425,32.06971001994451,31.69657700957524,31.88314538763549,4398900.0,,,,,
2024-11-27,32.069705963134766,32.266091930367985,31.79476785645872,32.16789707387599,3320100.0,,,,,
2024-11-29,32.03042984008789,32.25627240422274,31.95187769618276,32.05006881250192,1847100.0,,,,,
2024-12-02,31.41181945800781,32.18754019556528,31.41181945800781,32.10898804599362,3169500.0,,,,,
2024-12-03,31.54928970336914,32.40356444445816,31.53946834379562,32.40356444445816,3865400.0,,,,,
2024-12-04,31.716217041015625,31.745677375547764,31.382361967078563,31.549291376922778,3068400.0,,,,,
2024-12-05,31.41181945800781,31.942058641308066,31.313626461729804,31.79477195620449,3775900.0,,,,,
2024-12-06,31.087785720825195,31.657304758362027,31.03869015621893,31.578748858390817,2842500.0,,,,,
2024-12-09,30.79320526123047,31.12706030854296,30.72447072905593,31.097601849235783,3582600.0,,,,,
2024-12-10,30.812841415405277,30.960131834544423,30.20404825808196,30.793204316012133,4203100.0,,,,,
2024-12-11,30.842304229736328,31.038690234407586,30.59682266033513,30.852123717257463,4392500.0,,,,,
2024-12-12,31.33326530456543,31.40199983980999,30.96013416771969,30.96013416771969,4164400.0,,,,,
2024-12-13,31.36272430419922,31.608203988773425,31.274350793687216,31.343085330113077,4760100.0,,,,,
2024-12-16,31.49037170410156,32.04025170308976,31.176155632037176,31.225251190968915,4281600.0,,,,,
2024-12-17,31.13687896728516,31.58856412123713,31.048507332148308,31.254710935593614,6723000.0,,,,,
2024-12-18,30.871761322021484,31.667121047173207,30.8619418349362,31.01904988254948,8050400.0,,,,,
2024-12-19,31.185976028442383,31.519829210096383,30.704832419944008,30.74410849366042,8330200.0,,,,,
2024-12-20,31.951879501342773,32.14826549082714,31.0779639083005,31.185976389804463,14446700.0,,,,,
2024-12-23,31.51982879638672,31.922418379292555,31.13687818651911,31.85368384653432,4390800.0,,,,,
2024-12-24,31.804590225219727,31.83404681369681,31.382361643541955,31.382361643541955,1444900.0,,,,,
2024-12-26,31.78495216369629,31.932242601813854,31.657304446129267,31.735856599574248,2253100.0,,,,,
2024-12-27,31.627840042114254,31.90278190817885,31.4707320096849,31.54928789877506,2716800.0,,,,,
2024-12-30,31.254711151123047,31.50019457619814,30.999410112090512,31.48055560253204,2725700.0,,,,,
2024-12-31,31.156518936157227,31.441278442822316,30.90121789072925,31.23507295991386,2970000.0,,,,,
2025-01-02,30.920854568481445,31.480554053165257,30.74410755993661,31.421637135066632,3257400.0,,,,,
2025-01-03,31.068145751953125,31.23507328830041,30.84230316538789,31.028869676099717,4227900.0,,,,,
2025-01-06,30.488807678222656,31.068144284482656,30.459351090942867,31.048507183921327,4165600.0,,,,,
2025-01-07,30.312061309814453,30.74410747069717,30.26296387820811,30.51826490393454,3559500.0,,,,,
2025-01-08,30.606639862060547,30.626278835636125,30.03712273849805,30.282604289565946,4236400.0,,,,,
2025-01-10,30.616458892822266,31.784949710030585,30.30224281179564,30.45935085230895,4826300.0,,,,,
2025-01-13,31.03868865966797,31.077964734884112,30.361159038089745,30.54772554577446,3641200.0,,,,,
2025-01-14,31.28417015075684,31.382361275028316,30.969954058186563,31.127062104471698,3245000.0,,,,,
2025-01-15,31.29398727416992,31.70639633273866,31.019047277498927,31.568927270840916,4164800.0,,,,,
2025-01-16,32.20718002319336,32.226818997544704,31.12706265412872,31.166338729955736,4988100.0,,,,,
2025-01-17,31.97151756286621,32.21699910628141,31.696575687130444,32.14826457378524,5319200.0,,,,,
2025-01-21,32.46247863769531,32.521391807182866,32.09916327901806,32.15808019425647,4466300.0,,,,,
2025-01-22,31.853683471679688,32.43302005936079,31.79477029900941,32.43302005936079,3884800.0,,,,,
2025-01-23,31.853683471679688,31.991156281329477,31.6474798758316,31.834044498872576,3353000.0,,,,,
2025-01-24,31.775135040283203,31.89296514514756,31.451097569716868,31.706400500299708,5292600.0,,,,,
2025-01-27,32.285736083984375,32.3446492615852,31.185977862127256,32.19736257183176,5249600.0,,,,,
2025-01-28,31.726037979125977,32.334831195589715,31.54929095728952,32.15808417375325,4020100.0,,,,,
2025-01-29,31.716217041015625,32.14826698714087,31.676939092140355,31.79477293876617,3576900.0,,,,,
2025-01-30,32.285736083984375,32.413383799287075,31.853686137571,32.167902237279975,3956300.0,,,,,
2025-01-31,31.98133659362793,32.31519165729642,31.73585503933496,32.15808361237897,3489800.0,,,,,
2025-02-03,31.92241668701172,32.04025051899442,31.43145362433651,31.578744041439435,4392200.0,,,,,
2025-02-04,31.56892967224121,31.94205894127532,31.53946933834283,31.62784284853539,2689100.0,,,,,
2025-02-05,31.68675994873047,31.88314594423487,31.568929849728352,31.84386799598373,3984500.0,,,,,
2025-02-06,31.853683471679688,31.89296141729391,31.38235936156217,31.834044498872576,3004900.0,,,,,
2025-02-07,31.81441307067871,31.9518821509922,31.63766604006093,31.794774095526567,2710200.0,,,,,
2025-02-10,31.794771194458008,31.824227781622746,31.53946828652641,31.76531086154211,1724000.0,,,,,
2025-02-11,31.8242301940918,31.8242301940918,31.382362624368696,31.6376655516538,2679600.0,,,,,
2025-02-12,31.99115753173828,32.11880524134717,31.411819048537577,31.411819048537577,3756000.0,,,,,
2025-02-13,32.8257942199707,32.90434637070305,32.04025398389068,32.0795281863812,5723500.0,,,,,
2025-02-14,32.806156158447266,33.238202363872055,32.776699569322126,32.99272079915882,5219900.0,,,,,
2025-02-18,33.19892883300781,33.473866992417335,32.80615682320722,32.89453033812478,5587700.0,,,,,
2025-02-19,33.4738655090332,33.552417660061415,33.10073249083306,33.10073249083306,5986200.0,,,,,
2025-02-20,33.33550262451172,33.72094068717472,32.87099841049138,33.69129276545652,5634600.0,,,,,
2025-02-21,33.888954162597656,33.98778308109689,33.137840809709765,33.345387570688686,6019400.0,,,,,
2025-02-24,33.80000305175781,34.037193939092994,33.23666998173528,33.9680129494468,4707400.0,,,,,
2025-02-25,33.81977462768555,33.97790316616929,33.31573731933742,33.77035639621796,7436600.0,,,,,
2025-02-26,33.641876220703125,34.08661386931833,33.51339561775176,33.711057213812005,4414800.0,,,,,
2025-02-27,33.34539031982422,33.67152879382521,33.246557623095214,33.39480478314778,4340900.0,,,,,
2025-02-28,33.977901458740234,34.027315917642944,33.414568333069944,33.631992706258174,5122600.0,,,,,
2025-03-03,34.16567611694336,34.44240008833607,33.82965253593163,33.948247985088315,4382000.0,,,,,
2025-03-04,33.29596710205078,34.32380437367503,33.23667126297179,34.20520892543571,5716900.0,,,,,
2025-03-05,33.4244499206543,33.59246360604599,32.98959740154437,33.07854493614431,4192500.0,,,,,
2025-03-06,33.00936508178711,33.38491800080214,32.85123654481191,33.29597046312348,3134100.0,,,,,
2025-03-07,33.85930252075195,33.94825005556464,32.89076479172578,32.95994578879325,5001300.0,,,,,
2025-03-10,34.02731704711914,34.57088365325476,33.70117482138876,33.79012235839871,6112300.0,,,,,
2025-03-11,34.12614440917969,34.600529994866946,33.86918696404632,34.48193454096551,5649100.0,,,,,
2025-03-12,34.14590835571289,34.40286955143101,33.89883231295074,33.958131920442895,4222800.0,,,,,
2025-03-13,34.20520782470703,34.45228386646876,33.977898318695985,34.20520782470703,3885300.0,,,,,
2025-03-14,35.065032958984375,35.22316148196418,34.24474242417705,34.24474242417705,7118000.0,,,,,
2025-03-17,35.17374801635742,35.46035715048326,34.95631987735417,35.12433355842436,5577400.0,,,,,
2025-03-18,35.24292755126953,35.28246062401061,34.81795644450623,34.89702258998839,3960700.0,,,,,
2025-03-19,35.44058990478516,35.49988574508683,34.96620433196473,35.10456631944385,4406500.0,,,,,
2025-03-20,35.53942108154297,35.569072773663194,35.321996703123965,35.41094423932135,3619400.0,,,,,
2025-03-21,35.35164260864258,35.766728573832054,35.09468139869358,35.47023806011365,8615300.0,,,,,
2025-03-24,35.30223083496094,35.65802098650191,35.06503614390638,35.32199737338896,4210600.0,,,,,
2025-03-25,34.81795883178711,35.282463043140055,34.541234843788715,35.233048583866285,5309700.0,,,,,
2025-03-26,35.12433242797852,35.25280926045328,34.887137759419645,34.887137759419645,2540700.0,,,,,
2025-03-27,35.2528076171875,35.480120891914446,35.08479771943761,35.23304485163672,2734700.0,,,,,
2025-03-28,35.82603073120117,35.97427788363882,35.391178198176,35.48012573562225,6252200.0,,,,,
2025-03-31,35.8062629699707,36.537609782893306,35.65801959267774,35.85567742906836,9318800.0,,,,,
2025-04-01,36.36959457397461,36.47830864148326,35.58883333466831,35.8952090003671,10763700.0,,,,,
2025-04-02,36.498077392578125,36.84398238283521,36.35971539647529,36.56725839062954,5692200.0,,,,,
2025-04-03,36.92304611206055,37.2590696962955,36.59690391114954,36.62655560128415,5208000.0,,,,,
2025-04-04,35.658016204833984,37.20965344758603,35.34175540247728,36.82421165504913,9470400.0,,,,,
2025-04-07,35.084800720214844,35.98415743294385,34.729010588571455,35.22316271139138,10268000.0,,,,,
2025-04-08,35.134212493896484,35.84579270281184,34.86736991555322,35.766726559562926,11987900.0,,,,,
2025-04-09,35.83591079711914,36.48819145770392,34.3139251024757,34.7784255408693,12994600.0,,,,,
2025-04-10,35.76673126220703,36.2213541055001,35.10456919080114,35.76673126220703,10449300.0,,,,,
2025-04-11,36.15216827392578,36.23123064692104,35.410940147949425,35.61848311840332,8296700.0,,,,,
2025-04-14,36.7945671081543,36.834100183331714,36.00392445501371,36.201586060819245,6610600.0,,,,,
2025-04-15,36.72538375854492,37.10094040850441,36.656202766457824,36.83409782327646,6008200.0,,,,,
2025-04-16,36.349830627441406,36.8341013890124,36.20158724579601,36.79456831254095,5771500.0,,,,,
2025-04-17,36.72538375854492,37.16023624738974,36.498074245961405,36.52772216540407,4269200.0,,,,,
2025-04-21,36.06322479248047,36.71550546568941,35.72720118688304,36.54749177784988,3160400.0,,,,,
2025-04-22,36.824214935302734,36.93292900672177,36.369595882169975,36.56725748746991,4173700.0,,,,,
2025-04-23,36.903282165527344,36.94281524176068,36.29053456423728,36.705620554442326,5229200.0,,,,,
2025-04-24,37.45673370361328,37.65439154346133,36.57713972793028,36.69573895593707,6127800.0,,,,,
2025-04-25,37.74333953857422,37.88170530626536,37.26895393102105,37.40731592863052,6872500.0,,,,,
2025-04-28,37.79275894165039,37.8817064814561,37.38755432033143,37.604978707570666,5098700.0,,,,,
2025-04-29,37.79275894165039,37.97065025118002,37.51603116776496,37.70381140184468,3585600.0,,,,,
2025-04-30,38.326438903808594,38.40550505611975,37.29860531433511,37.88170499234411,6391000.0,,,,,
2025-05-01,38.14854049682617,38.54386368366553,37.91134960078762,38.247373178576666,3640400.0,,,,,
2025-05-02,38.53398513793945,38.721761591970136,38.15842845979649,38.34620491382717,3796700.0,,,,,
2025-05-05,38.425270080566406,38.58339860887814,38.109013023942936,38.514217613371855,3158600.0,,,,,
2025-05-06,38.46479797363281,38.85023978170044,38.29678806787731,38.3560876775988,3434400.0,,,,,
2025-05-07,38.59327697753906,38.8403530193544,38.40550054298864,38.425267078743616,3933700.0,,,,,
2025-05-08,37.50614547729492,38.3758542366459,37.46661240412411,38.36596908331252,5257100.0,,,,,
2025-05-09,37.1009407043457,37.674155181935504,36.88351257314887,37.65438864545568,6167100.0,,,,,
2025-05-12,36.41901016235352,36.88351436701791,36.152171332101126,36.72538583756983,8022300.0,,,,,
2025-05-13,36.231231689453125,36.685850714980525,36.17193208043947,36.45854120221682,4869900.0,,,,,
2025-05-14,36.14228439331055,36.30041291494882,35.578951299344105,36.30041291494882,7364400.0,,,,,
2025-05-15,37.01725769042969,37.08685738888308,36.152230157581045,36.29142955448783,4980700.0,,,,,
2025-05-16,37.30559921264648,37.39508507566774,36.80845637206148,37.10674131783271,8025900.0,,,,,
2025-05-19,37.44479751586914,37.50445602045383,36.95759587734109,36.95759587734109,3369800.0,,,,,
2025-05-20,37.245941162109375,37.56411228054531,37.19622763602231,37.42491289034195,4363400.0,,,,,
2025-05-21,37.00731658935547,37.32548772386553,36.907885739259136,37.1067436465527,3813700.0,,,,,
2025-05-22,36.92776870727539,37.15645395331903,36.49028438348305,36.98742721216021,4244200.0,,,,,
2025-05-23,37.35531234741211,37.395084684538645,36.7587424621094,37.15645445467826,3035200.0,,,,,
2025-05-27,37.51440048217773,37.73314455851376,37.206170537604166,37.683431030137136,4479100.0,,,,,
2025-05-28,36.96754455566406,37.34537420336297,36.77863162826418,37.34537420336297,15079000.0,,,,,
2025-05-29,36.89794158935547,37.04708216318164,36.44057109431714,36.629484004989806,7581100.0,,,,,
2025-05-30,37.02720260620117,37.13657085150605,36.6294867932593,36.88799941664215,9664100.0,,,,,
2025-06-02,37.23600006103516,37.25588623009622,36.68914368700212,36.86811541565277,3789100.0,,,,,
2025-06-03,37.22605514526367,37.32548599074317,36.6990849393686,37.32548599074317,4952800.0,,,,,
2025-06-04,36.788570404052734,37.34537175399011,36.74879806629316,37.21611355272093,4449600.0,,,,,
2025-06-05,36.61954498291016,36.92777112945203,36.42068707981599,36.77863054680568,4824900.0,,,,,
2025-06-06,36.40079879760742,36.71896990693264,36.14228240071893,36.71896990693264,5541000.0,,,,,
2025-06-09,36.331199645996094,36.5698260850972,36.15222792022083,36.26159995185004,4855500.0,,,,,
2025-06-10,36.0428581237793,36.50022865450251,35.963313443880075,36.291429559115706,5199400.0,,,,,
2025-06-11,35.82411193847656,36.22182772876633,35.78434339376668,35.99314247686432,5266400.0,,,,,
2025-06-12,36.201942443847656,36.201942443847656,35.59542755565194,35.92354365958692,8023400.0,,,,,
2025-06-13,36.16217041015625,36.53005885577276,36.022971016852274,36.14228424069868,4896500.0,,,,,
2025-06-16,35.76445770263672,36.5300581437857,35.645140688216856,36.380913772210334,4626300.0,,,,,
2025-06-17,35.51588821411133,35.88377287970713,35.38663000456178,35.83405935077242,4914800.0,,,,,
2025-06-18,35.3568000793457,35.714739737433405,35.31702774192523,35.59542651807084,4437800.0,,,,,
2025-06-20,35.53577423095703,35.93348625361803,35.33691632317698,35.436343380617444,6127700.0,,,,,
2025-06-23,36.062744140625,36.102516480405725,35.56560127206314,35.6749733100106,4652900.0,,,,,
2025-06-24,36.27154159545898,36.36102745947085,35.953370477394344,36.03291515335996,4427100.0,,,,,
2025-06-25,36.09257125854492,36.34114269116974,35.84399982592009,36.19200210733428,6636600.0,,,,,
2025-06-26,36.3709716796875,36.410740223939605,36.07268294395431,36.21188233108375,4852000.0,,,,,
2025-06-27,36.16217041015625,36.5698274017889,36.082629525224974,36.40080065074807,6990000.0,,,,,
2025-06-30,36.530059814453125,36.55988717297276,35.863886395288304,35.863886395288304,6043200.0,,,,,
2025-07-01,36.31131362915039,36.58971240689922,36.05279722732744,36.32125481711333,5359100.0,,,,,
2025-07-02,35.56560134887695,36.32125684184743,35.43634314075996,36.19200242662952,5284900.0,,,,,
2025-07-03,35.73462677001953,35.86388497331144,35.466169175289714,35.51588649471664,3774500.0,,,,,
2025-07-07,36.03291702270508,36.04285821126707,35.73462826525807,35.764459416742234,4187800.0,,,,,
2025-07-08,35.595428466796875,35.97325810717854,35.25737116601309,35.97325810717854,5312800.0,,,,,
2025-07-09,35.86388397216797,35.9434286467114,35.38662730360394,35.65508489083974,3887100.0,,,,,
2025-07-10,36.013031005859375,36.06274453467896,35.625260171007845,35.625260171007845,3771700.0,,,,,
2025-07-11,35.9334831237793,36.11245484590284,35.615312016203845,35.883769599389154,4360000.0,,,,,
