Date,Close,High,Low,Open,Volume,"('Close', 'PSNY')","('High', 'PSNY')","('Low', 'PSNY')","('Open', 'PSNY')","('Volume', 'PSNY')"
2024-06-03,0.8100000023841858,0.8489999771118164,0.8040000200271606,0.8349999785423279,13908800.0,,,,,
2024-06-04,0.7519999742507935,0.8330000042915344,0.7509999871253967,0.824999988079071,7876100.0,,,,,
2024-06-05,0.7710000276565552,0.7820000052452087,0.7559999823570251,0.7799999713897705,2853400.0,,,,,
2024-06-06,0.8050000071525574,0.8199999928474426,0.7599999904632568,0.7799999713897705,4596200.0,,,,,
2024-06-07,0.7839999794960022,0.8190000057220459,0.7710000276565552,0.8100000023841858,3959700.0,,,,,
2024-06-10,0.7860000133514404,0.7960000038146973,0.7599999904632568,0.7910000085830688,2913800.0,,,,,
2024-06-11,0.7599999904632568,0.7979999780654907,0.7599999904632568,0.7979999780654907,3266500.0,,,,,
2024-06-12,0.7639999985694885,0.7940000295639038,0.7630000114440918,0.7630000114440918,4050100.0,,,,,
2024-06-13,0.7200000286102295,0.7799999713897705,0.7200000286102295,0.765999972820282,8754000.0,,,,,
2024-06-14,0.6800000071525574,0.7310000061988831,0.675000011920929,0.7300000190734863,11114700.0,,,,,
2024-06-17,0.8429999947547913,0.8899999856948853,0.7099999785423279,0.7200000286102295,39553400.0,,,,,
2024-06-18,0.6899999976158142,0.8429999947547913,0.6880000233650208,0.8399999737739563,22678300.0,,,,,
2024-06-20,0.7009999752044678,0.75,0.6800000071525574,0.7400000095367432,13221800.0,,,,,
2024-06-21,0.703000009059906,0.7300000190734863,0.6600000262260437,0.7200000286102295,14238300.0,,,,,
2024-06-24,0.703000009059906,0.7599999904632568,0.6899999976158142,0.7200000286102295,12082500.0,,,,,
2024-06-25,0.6800000071525574,0.7289999723434448,0.6759999990463257,0.7289999723434448,16852000.0,,,,,
2024-06-26,0.7049999833106995,0.7129999995231628,0.6499999761581421,0.6899999976158142,21305700.0,,,,,
2024-06-27,0.8259999752044678,0.8500000238418579,0.699999988079071,0.7089999914169312,25764300.0,,,,,
2024-06-28,0.7870000004768372,0.8259999752044678,0.7429999709129333,0.800000011920929,14134700.0,,,,,
2024-07-01,0.9160000085830688,0.972000002861023,0.800000011920929,0.800000011920929,46869800.0,,,,,
2024-07-02,0.9049999713897704,0.9800000190734864,0.8209999799728394,0.8949999809265137,19790800.0,,,,,
2024-07-03,0.8899999856948853,0.9800000190734864,0.8899999856948853,0.8899999856948853,13801800.0,,,,,
2024-07-05,0.9729999899864196,1.0099999904632568,0.8999999761581421,0.9100000262260436,24656400.0,,,,,
2024-07-08,0.8930000066757202,1.100000023841858,0.8700000047683716,1.0,31059700.0,,,,,
2024-07-09,0.9459999799728394,0.959999978542328,0.8500000238418579,0.9010000228881836,19587300.0,,,,,
2024-07-10,0.9210000038146972,0.9700000286102296,0.8889999985694885,0.9459999799728394,10322100.0,,,,,
2024-07-11,0.9259999990463256,1.0099999904632568,0.8960000276565552,0.930999994277954,12884400.0,,,,,
2024-07-12,1.0099999904632568,1.0299999713897705,0.9330000281333924,0.9399999976158142,14690600.0,,,,,
2024-07-15,0.9399999976158142,1.0199999809265137,0.930999994277954,1.0099999904632568,12680800.0,,,,,
2024-07-16,0.9729999899864196,0.9850000143051147,0.8849999904632568,0.9549999833106996,12696500.0,,,,,
2024-07-17,0.9679999947547911,1.0099999904632568,0.9259999990463256,0.975000023841858,12198500.0,,,,,
2024-07-18,0.8999999761581421,0.9980000257492064,0.8899999856948853,0.9679999947547911,13040900.0,,,,,
2024-07-19,0.875,0.9120000004768372,0.8299999833106995,0.9100000262260436,8127400.0,,,,,
2024-07-22,0.8360000252723694,0.8999999761581421,0.8199999928474426,0.8999999761581421,8332500.0,,,,,
2024-07-23,0.7900000214576721,0.8600000143051147,0.7850000262260437,0.8370000123977661,9513100.0,,,,,
2024-07-24,0.7409999966621399,0.7850000262260437,0.722000002861023,0.7839999794960022,9421800.0,,,,,
2024-07-25,0.7599999904632568,0.7839999794960022,0.7329999804496765,0.75,6766400.0,,,,,
2024-07-26,0.7580000162124634,0.7699999809265137,0.7329999804496765,0.7699999809265137,4595900.0,,,,,
2024-07-29,0.7519999742507935,0.7689999938011169,0.7300000190734863,0.7639999985694885,4616000.0,,,,,
2024-07-30,0.722000002861023,0.7599999904632568,0.7200000286102295,0.7599999904632568,3771200.0,,,,,
2024-07-31,0.7350000143051147,0.7699999809265137,0.7210000157356262,0.7250000238418579,6017500.0,,,,,
2024-08-01,0.699999988079071,0.75,0.6850000023841858,0.7350000143051147,5749200.0,,,,,
2024-08-02,0.6909999847412109,0.6980000138282776,0.6430000066757202,0.6800000071525574,11361600.0,,,,,
2024-08-05,0.6359999775886536,0.675000011920929,0.6100000143051147,0.6399999856948853,7175400.0,,,,,
2024-08-06,0.6669999957084656,0.675000011920929,0.6449999809265137,0.6600000262260437,3910300.0,,,,,
2024-08-07,0.6290000081062317,0.6880000233650208,0.6259999871253967,0.6880000233650208,5153300.0,,,,,
2024-08-08,0.6859999895095825,0.6899999976158142,0.6420000195503235,0.6499999761581421,5965400.0,,,,,
2024-08-09,0.6679999828338623,0.765999972820282,0.652999997138977,0.6859999895095825,19267200.0,,,,,
2024-08-12,0.7310000061988831,0.7450000047683716,0.6510000228881836,0.6650000214576721,7366600.0,,,,,
2024-08-13,0.777999997138977,0.8159999847412109,0.7200000286102295,0.7300000190734863,16030100.0,,,,,
2024-08-14,0.7570000290870667,0.8399999737739563,0.722000002861023,0.800000011920929,13660400.0,,,,,
2024-08-15,0.7409999966621399,0.7599999904632568,0.7200000286102295,0.7400000095367432,5793100.0,,,,,
2024-08-16,0.8899999856948853,0.8999999761581421,0.7450000047683716,0.7450000047683716,24901200.0,,,,,
2024-08-19,0.8349999785423279,0.959999978542328,0.8149999976158142,0.930999994277954,17544800.0,,,,,
2024-08-20,0.8420000076293945,0.878000020980835,0.8100000023841858,0.8349999785423279,10568500.0,,,,,
2024-08-21,0.8560000061988831,0.8669999837875366,0.8109999895095825,0.8600000143051147,12868300.0,,,,,
2024-08-22,0.8270000219345093,0.8730000257492065,0.8199999928474426,0.8550000190734863,12985500.0,,,,,
2024-08-23,0.8899999856948853,0.9210000038146972,0.8349999785423279,0.8349999785423279,23177900.0,,,,,
2024-08-26,1.0299999713897705,1.0299999713897705,0.8799999952316284,0.8799999952316284,29880200.0,,,,,
2024-08-27,1.1299999952316284,1.1399999856948853,1.0099999904632568,1.0199999809265137,15431100.0,,,,,
2024-08-28,0.9449999928474426,1.1299999952316284,0.921999990940094,1.1299999952316284,15929100.0,,,,,
