Date,Close,High,Low,Open,Volume,"('Close', 'FSM')","('High', 'FSM')","('Low', 'FSM')","('Open', 'FSM')","('Volume', 'FSM')"
2024-07-15,5.269999980926514,5.369999885559082,5.230000019073486,5.329999923706055,5245300.0,,,,,
2024-07-16,5.429999828338623,5.460000038146973,5.230000019073486,5.320000171661377,4901400.0,,,,,
2024-07-17,5.199999809265137,5.429999828338623,5.159999847412109,5.409999847412109,4587200.0,,,,,
2024-07-18,5.039999961853027,5.239999771118164,5.0,5.239999771118164,3591100.0,,,,,
2024-07-19,5.019999980926514,5.090000152587891,4.849999904632568,4.849999904632568,2961800.0,,,,,
2024-07-22,5.039999961853027,5.070000171661377,4.909999847412109,5.0,3287400.0,,,,,
2024-07-23,5.070000171661377,5.090000152587891,5.0,5.03000020980835,2640800.0,,,,,
2024-07-24,4.900000095367432,5.139999866485596,4.880000114440918,5.110000133514404,5404700.0,,,,,
2024-07-25,4.639999866485596,4.739999771118164,4.599999904632568,4.679999828338623,6929200.0,,,,,
2024-07-26,4.659999847412109,4.760000228881836,4.590000152587891,4.71999979019165,3857400.0,,,,,
2024-07-29,4.650000095367432,4.71999979019165,4.559999942779541,4.679999828338623,3890500.0,,,,,
2024-07-30,4.679999828338623,4.760000228881836,4.619999885559082,4.699999809265137,3300700.0,,,,,
2024-07-31,4.829999923706055,4.880000114440918,4.71999979019165,4.760000228881836,4435600.0,,,,,
2024-08-01,4.619999885559082,4.869999885559082,4.550000190734863,4.860000133514404,4090400.0,,,,,
2024-08-02,4.400000095367432,4.710000038146973,4.349999904632568,4.659999847412109,5116300.0,,,,,
2024-08-05,4.170000076293945,4.190000057220459,3.859999895095825,3.9800000190734863,5466600.0,,,,,
2024-08-06,4.28000020980835,4.329999923706055,4.110000133514404,4.159999847412109,4169700.0,,,,,
2024-08-07,4.159999847412109,4.400000095367432,4.130000114440918,4.369999885559082,4389000.0,,,,,
2024-08-08,4.139999866485596,4.320000171661377,4.099999904632568,4.289999961853027,6506900.0,,,,,
2024-08-09,4.340000152587891,4.349999904632568,4.119999885559082,4.179999828338623,5474400.0,,,,,
2024-08-12,4.389999866485596,4.429999828338623,4.239999771118164,4.389999866485596,6289100.0,,,,,
2024-08-13,4.460000038146973,4.53000020980835,4.360000133514404,4.380000114440918,4999700.0,,,,,
2024-08-14,4.420000076293945,4.5,4.340000152587891,4.460000038146973,4023300.0,,,,,
2024-08-15,4.5,4.53000020980835,4.380000114440918,4.489999771118164,5277900.0,,,,,
2024-08-16,4.579999923706055,4.630000114440918,4.5,4.550000190734863,4110700.0,,,,,
2024-08-19,4.789999961853027,4.829999923706055,4.570000171661377,4.570000171661377,6215400.0,,,,,
2024-08-20,4.869999885559082,4.989999771118164,4.78000020980835,4.900000095367432,7677900.0,,,,,
2024-08-21,4.929999828338623,4.989999771118164,4.800000190734863,4.840000152587891,5818000.0,,,,,
2024-08-22,4.800000190734863,4.909999847412109,4.75,4.880000114440918,6098000.0,,,,,
2024-08-23,4.849999904632568,4.949999809265137,4.78000020980835,4.880000114440918,5123300.0,,,,,
2024-08-26,4.809999942779541,4.920000076293945,4.75,4.909999847412109,4216600.0,,,,,
2024-08-27,4.78000020980835,4.800000190734863,4.699999809265137,4.769999980926514,3614500.0,,,,,
2024-08-28,4.599999904632568,4.690000057220459,4.539999961853027,4.679999828338623,4260900.0,,,,,
2024-08-29,4.630000114440918,4.690000057220459,4.599999904632568,4.619999885559082,3741800.0,,,,,
2024-08-30,4.590000152587891,4.639999866485596,4.519999980926514,4.619999885559082,4316400.0,,,,,
2024-09-03,4.239999771118164,4.53000020980835,4.199999809265137,4.519999980926514,6236700.0,,,,,
2024-09-04,4.239999771118164,4.300000190734863,4.199999809265137,4.21999979019165,5583400.0,,,,,
2024-09-05,4.300000190734863,4.400000095367432,4.28000020980835,4.340000152587891,3824900.0,,,,,
2024-09-06,4.159999847412109,4.309999942779541,4.130000114440918,4.309999942779541,6615400.0,,,,,
2024-09-09,4.199999809265137,4.269999980926514,4.150000095367432,4.150000095367432,4496000.0,,,,,
2024-09-10,4.28000020980835,4.28000020980835,4.150000095367432,4.199999809265137,5104900.0,,,,,
2024-09-11,4.349999904632568,4.389999866485596,4.210000038146973,4.25,5574000.0,,,,,
2024-09-12,4.71999979019165,4.769999980926514,4.409999847412109,4.420000076293945,9530300.0,,,,,
2024-09-13,4.940000057220459,4.940000057220459,4.78000020980835,4.849999904632568,7432500.0,,,,,
2024-09-16,4.989999771118164,5.03000020980835,4.929999828338623,4.960000038146973,7711000.0,,,,,
2024-09-17,4.96999979019165,5.099999904632568,4.929999828338623,4.949999809265137,7161400.0,,,,,
2024-09-18,4.800000190734863,5.150000095367432,4.789999961853027,4.980000019073486,7912100.0,,,,,
2024-09-19,4.849999904632568,5.010000228881836,4.820000171661377,5.0,6989200.0,,,,,
2024-09-20,4.909999847412109,4.96999979019165,4.840000152587891,4.909999847412109,15342400.0,,,,,
2024-09-23,4.679999828338623,4.949999809265137,4.670000076293945,4.920000076293945,6764000.0,,,,,
2024-09-24,4.980000019073486,5.019999980926514,4.699999809265137,4.739999771118164,10539500.0,,,,,
2024-09-25,5.0,5.099999904632568,4.920000076293945,4.960000038146973,7166600.0,,,,,
2024-09-26,5.070000171661377,5.150000095367432,4.989999771118164,5.079999923706055,9005700.0,,,,,
2024-09-27,4.809999942779541,5.099999904632568,4.769999980926514,5.099999904632568,8745700.0,,,,,
2024-09-30,4.630000114440918,4.739999771118164,4.579999923706055,4.630000114440918,6699400.0,,,,,
2024-10-01,4.78000020980835,4.800000190734863,4.639999866485596,4.710000038146973,8480400.0,,,,,
2024-10-02,4.820000171661377,4.929999828338623,4.769999980926514,4.769999980926514,6192900.0,,,,,
2024-10-03,4.829999923706055,4.869999885559082,4.679999828338623,4.699999809265137,6214300.0,,,,,
2024-10-04,4.880000114440918,5.099999904632568,4.78000020980835,4.820000171661377,9447800.0,,,,,
2024-10-07,4.449999809265137,4.679999828338623,4.369999885559082,4.639999866485596,14469100.0,,,,,
2024-10-08,4.5,4.510000228881836,4.369999885559082,4.429999828338623,5214600.0,,,,,
2024-10-09,4.5,4.5,4.400000095367432,4.460000038146973,6116200.0,,,,,
2024-10-10,4.699999809265137,4.71999979019165,4.460000038146973,4.559999942779541,9063900.0,,,,,
2024-10-11,4.75,4.889999866485596,4.71999979019165,4.71999979019165,6451600.0,,,,,
2024-10-14,4.690000057220459,4.769999980926514,4.610000133514404,4.739999771118164,3023600.0,,,,,
2024-10-15,4.670000076293945,4.739999771118164,4.579999923706055,4.670000076293945,4697000.0,,,,,
2024-10-16,4.639999866485596,4.829999923706055,4.619999885559082,4.75,7142400.0,,,,,
2024-10-17,4.659999847412109,4.699999809265137,4.570000171661377,4.670000076293945,5124800.0,,,,,
2024-10-18,5.150000095367432,5.199999809265137,4.739999771118164,4.75,9671400.0,,,,,
2024-10-21,5.28000020980835,5.409999847412109,5.139999866485596,5.349999904632568,10554200.0,,,,,
2024-10-22,5.460000038146973,5.519999980926514,5.349999904632568,5.380000114440918,7796300.0,,,,,
2024-10-23,5.289999961853027,5.389999866485596,5.190000057220459,5.309999942779541,8361900.0,,,,,
2024-10-24,5.199999809265137,5.389999866485596,5.099999904632568,5.360000133514404,8007400.0,,,,,
2024-10-25,5.079999923706055,5.239999771118164,5.03000020980835,5.179999828338623,8261900.0,,,,,
2024-10-28,5.119999885559082,5.159999847412109,5.050000190734863,5.050000190734863,5120500.0,,,,,
2024-10-29,5.28000020980835,5.289999961853027,5.119999885559082,5.170000076293945,7071000.0,,,,,
2024-10-30,5.110000133514404,5.260000228881836,5.0,5.25,6622000.0,,,,,
2024-10-31,4.96999979019165,5.039999961853027,4.840000152587891,5.0,7296500.0,,,,,
2024-11-01,4.900000095367432,5.079999923706055,4.900000095367432,5.03000020980835,7231900.0,,,,,
2024-11-04,4.800000190734863,4.949999809265137,4.78000020980835,4.869999885559082,5309700.0,,,,,
2024-11-05,4.760000228881836,4.929999828338623,4.75,4.840000152587891,4664400.0,,,,,
2024-11-06,4.679999828338623,4.739999771118164,4.449999809265137,4.5,7351900.0,,,,,
2024-11-07,4.789999961853027,4.929999828338623,4.679999828338623,4.929999828338623,7443500.0,,,,,
2024-11-08,4.78000020980835,4.840000152587891,4.670000076293945,4.75,7383800.0,,,,,
2024-11-11,4.5,4.679999828338623,4.380000114440918,4.570000171661377,8872500.0,,,,,
2024-11-12,4.590000152587891,4.619999885559082,4.429999828338623,4.429999828338623,6571300.0,,,,,
2024-11-13,4.539999961853027,4.710000038146973,4.519999980926514,4.670000076293945,6592700.0,,,,,
2024-11-14,4.699999809265137,4.78000020980835,4.46999979019165,4.489999771118164,9700100.0,,,,,
2024-11-15,4.679999828338623,4.809999942779541,4.650000095367432,4.730000019073486,11359700.0,,,,,
2024-11-18,4.860000133514404,4.96999979019165,4.820000171661377,4.889999866485596,9519400.0,,,,,
2024-11-19,4.829999923706055,4.909999847412109,4.730000019073486,4.869999885559082,6646400.0,,,,,
2024-11-20,4.849999904632568,4.900000095367432,4.71999979019165,4.760000228881836,6805900.0,,,,,
2024-11-21,5.0,5.019999980926514,4.840000152587891,4.900000095367432,7060300.0,,,,,
2024-11-22,4.96999979019165,5.039999961853027,4.900000095367432,5.019999980926514,8412500.0,,,,,
2024-11-25,4.820000171661377,4.889999866485596,4.699999809265137,4.71999979019165,7834700.0,,,,,
2024-11-26,4.840000152587891,4.900000095367432,4.760000228881836,4.849999904632568,6671800.0,,,,,
2024-11-27,4.809999942779541,4.920000076293945,4.769999980926514,4.900000095367432,6030200.0,,,,,
2024-11-29,4.78000020980835,4.920000076293945,4.769999980926514,4.840000152587891,3520300.0,,,,,
2024-12-02,4.539999961853027,4.78000020980835,4.539999961853027,4.71999979019165,8317900.0,,,,,
2024-12-03,4.96999979019165,5.03000020980835,4.619999885559082,4.619999885559082,10470200.0,,,,,
2024-12-04,4.940000057220459,5.050000190734863,4.909999847412109,4.940000057220459,8853400.0,,,,,
2024-12-05,4.900000095367432,4.96999979019165,4.800000190734863,4.929999828338623,10361900.0,,,,,
2024-12-06,4.71999979019165,4.880000114440918,4.659999847412109,4.849999904632568,9831100.0,,,,,
2024-12-09,5.059999942779541,5.340000152587891,4.949999809265137,4.960000038146973,15291300.0,,,,,
2024-12-10,4.96999979019165,5.170000076293945,4.960000038146973,5.110000133514404,12647100.0,,,,,
2024-12-11,5.110000133514404,5.170000076293945,4.960000038146973,5.0,9168000.0,,,,,
2024-12-12,4.900000095367432,5.0,4.880000114440918,5.0,10225900.0,,,,,
2024-12-13,4.710000038146973,4.900000095367432,4.679999828338623,4.880000114440918,7552400.0,,,,,
2024-12-16,4.639999866485596,4.75,4.599999904632568,4.739999771118164,7215000.0,,,,,
2024-12-17,4.599999904632568,4.619999885559082,4.510000228881836,4.550000190734863,5993900.0,,,,,
2024-12-18,4.329999923706055,4.610000133514404,4.320000171661377,4.590000152587891,12887300.0,,,,,
2024-12-19,4.320000171661377,4.449999809265137,4.300000190734863,4.360000133514404,9062600.0,,,,,
2024-12-20,4.320000171661377,4.449999809265137,4.309999942779541,4.340000152587891,12923500.0,,,,,
2024-12-23,4.349999904632568,4.400000095367432,4.269999980926514,4.300000190734863,8143200.0,,,,,
2024-12-24,4.360000133514404,4.380000114440918,4.309999942779541,4.349999904632568,4333900.0,,,,,
2024-12-26,4.409999847412109,4.5,4.360000133514404,4.360000133514404,5570200.0,,,,,
2024-12-27,4.320000171661377,4.360000133514404,4.260000228881836,4.349999904632568,8064600.0,,,,,
2024-12-30,4.210000038146973,4.329999923706055,4.150000095367432,4.25,11148800.0,,,,,
2024-12-31,4.289999961853027,4.320000171661377,4.190000057220459,4.199999809265137,9634000.0,,,,,
2025-01-02,4.579999923706055,4.610000133514404,4.360000133514404,4.380000114440918,10314200.0,,,,,
2025-01-03,4.489999771118164,4.619999885559082,4.46999979019165,4.590000152587891,9176300.0,,,,,
2025-01-06,4.409999847412109,4.590000152587891,4.380000114440918,4.539999961853027,12345100.0,,,,,
2025-01-07,4.480000019073486,4.619999885559082,4.440000057220459,4.510000228881836,8444600.0,,,,,
2025-01-08,4.510000228881836,4.53000020980835,4.409999847412109,4.510000228881836,9017700.0,,,,,
2025-01-10,4.389999866485596,4.639999866485596,4.369999885559082,4.619999885559082,11081600.0,,,,,
2025-01-13,4.239999771118164,4.300000190734863,4.190000057220459,4.28000020980835,8418900.0,,,,,
2025-01-14,4.559999942779541,4.610000133514404,4.269999980926514,4.300000190734863,9584600.0,,,,,
2025-01-15,4.46999979019165,4.699999809265137,4.369999885559082,4.650000095367432,14102500.0,,,,,
2025-01-16,4.300000190734863,4.550000190734863,4.289999961853027,4.519999980926514,9989200.0,,,,,
2025-01-17,4.25,4.329999923706055,4.199999809265137,4.28000020980835,7883100.0,,,,,
2025-01-21,4.300000190734863,4.429999828338623,4.289999961853027,4.289999961853027,11443200.0,,,,,
2025-01-22,4.329999923706055,4.449999809265137,4.239999771118164,4.349999904632568,13006100.0,,,,,
2025-01-23,4.440000057220459,4.449999809265137,4.25,4.25,10114100.0,,,,,
2025-01-24,4.46999979019165,4.610000133514404,4.420000076293945,4.519999980926514,10915900.0,,,,,
2025-01-27,4.320000171661377,4.440000057220459,4.260000228881836,4.340000152587891,11679900.0,,,,,
2025-01-28,4.510000228881836,4.559999942779541,4.300000190734863,4.360000133514404,15131000.0,,,,,
2025-01-29,4.670000076293945,4.679999828338623,4.510000228881836,4.519999980926514,16609900.0,,,,,
2025-01-30,5.050000190734863,5.119999885559082,4.800000190734863,4.809999942779541,17492700.0,,,,,
2025-01-31,5.070000171661377,5.110000133514404,4.929999828338623,5.050000190734863,20262700.0,,,,,
2025-02-03,5.150000095367432,5.300000190734863,5.050000190734863,5.070000171661377,16328000.0,,,,,
2025-02-04,5.210000038146973,5.28000020980835,5.139999866485596,5.25,17603800.0,,,,,
2025-02-05,5.289999961853027,5.429999828338623,5.210000038146973,5.260000228881836,15741300.0,,,,,
2025-02-06,5.320000171661377,5.320000171661377,5.179999828338623,5.300000190734863,10993400.0,,,,,
2025-02-07,5.159999847412109,5.429999828338623,5.159999847412109,5.389999866485596,15044900.0,,,,,
2025-02-10,5.389999866485596,5.400000095367432,5.269999980926514,5.320000171661377,14272900.0,,,,,
2025-02-11,5.25,5.380000114440918,5.25,5.309999942779541,10202500.0,,,,,
2025-02-12,5.360000133514404,5.449999809265137,5.21999979019165,5.25,13531800.0,,,,,
2025-02-13,5.380000114440918,5.400000095367432,5.25,5.369999885559082,12163200.0,,,,,
2025-02-14,5.150000095367432,5.5,5.110000133514404,5.409999847412109,15473000.0,,,,,
2025-02-18,4.730000019073486,5.25,4.659999847412109,5.179999828338623,17945400.0,,,,,
2025-02-19,4.610000133514404,4.75,4.550000190734863,4.730000019073486,18738300.0,,,,,
2025-02-20,4.829999923706055,4.869999885559082,4.579999923706055,4.579999923706055,15173700.0,,,,,
2025-02-21,4.420000076293945,4.78000020980835,4.409999847412109,4.769999980926514,13528200.0,,,,,
2025-02-24,4.460000038146973,4.489999771118164,4.300000190734863,4.460000038146973,21800300.0,,,,,
2025-02-25,4.369999885559082,4.440000057220459,4.269999980926514,4.400000095367432,22791300.0,,,,,
2025-02-26,4.619999885559082,4.659999847412109,4.340000152587891,4.340000152587891,23275500.0,,,,,
2025-02-27,4.329999923706055,4.610000133514404,4.289999961853027,4.550000190734863,13233400.0,,,,,
2025-02-28,4.320000171661377,4.349999904632568,4.199999809265137,4.239999771118164,15045000.0,,,,,
2025-03-03,4.289999961853027,4.519999980926514,4.260000228881836,4.480000019073486,14078000.0,,,,,
2025-03-04,4.28000020980835,4.389999866485596,4.130000114440918,4.340000152587891,15688600.0,,,,,
2025-03-05,4.449999809265137,4.489999771118164,4.289999961853027,4.309999942779541,19395500.0,,,,,
2025-03-06,4.630000114440918,4.739999771118164,4.289999961853027,4.349999904632568,21008500.0,,,,,
2025-03-07,4.909999847412109,5.039999961853027,4.579999923706055,4.579999923706055,23596300.0,,,,,
2025-03-10,4.739999771118164,4.869999885559082,4.650000095367432,4.829999923706055,15452600.0,,,,,
2025-03-11,5.079999923706055,5.130000114440918,4.809999942779541,4.849999904632568,17402600.0,,,,,
2025-03-12,5.340000152587891,5.389999866485596,5.019999980926514,5.039999961853027,16274200.0,,,,,
2025-03-13,5.420000076293945,5.480000019073486,5.230000019073486,5.289999961853027,21364100.0,,,,,
2025-03-14,5.659999847412109,5.670000076293945,5.389999866485596,5.5,16037100.0,,,,,
2025-03-17,5.75,5.75,5.630000114440918,5.659999847412109,13962000.0,,,,,
2025-03-18,5.949999809265137,6.059999942779541,5.78000020980835,5.880000114440918,19375900.0,,,,,
2025-03-19,6.0,6.03000020980835,5.829999923706055,5.920000076293945,15048900.0,,,,,
2025-03-20,6.079999923706055,6.130000114440918,5.809999942779541,5.869999885559082,16342100.0,,,,,
2025-03-21,5.860000133514404,5.989999771118164,5.829999923706055,5.960000038146973,11525400.0,,,,,
2025-03-24,5.940000057220459,6.0,5.670000076293945,5.889999866485596,12015400.0,,,,,
2025-03-25,6.110000133514404,6.28000020980835,6.059999942779541,6.059999942779541,12148300.0,,,,,
2025-03-26,6.099999904632568,6.25,5.800000190734863,6.139999866485596,14709400.0,,,,,
2025-03-27,6.239999771118164,6.5,6.070000171661377,6.159999847412109,15778600.0,,,,,
2025-03-28,6.119999885559082,6.420000076293945,6.079999923706055,6.349999904632568,16772500.0,,,,,
2025-03-31,6.099999904632568,6.139999866485596,5.809999942779541,6.119999885559082,17082100.0,,,,,
2025-04-01,6.130000114440918,6.150000095367432,5.920000076293945,6.090000152587891,20187300.0,,,,,
2025-04-02,6.239999771118164,6.269999980926514,6.010000228881836,6.090000152587891,15793400.0,,,,,
2025-04-03,6.090000152587891,6.230000019073486,5.769999980926514,5.829999923706055,25277100.0,,,,,
2025-04-04,5.369999885559082,5.75,5.21999979019165,5.630000114440918,12695000.0,,,,,
2025-04-07,5.380000114440918,5.789999961853027,5.130000114440918,5.150000095367432,10974100.0,,,,,
2025-04-08,5.190000057220459,5.690000057220459,5.130000114440918,5.619999885559082,12601700.0,,,,,
2025-04-09,5.75,5.860000133514404,5.320000171661377,5.460000038146973,17241300.0,,,,,
2025-04-10,6.230000019073486,6.340000152587891,5.75,5.760000228881836,19281600.0,,,,,
2025-04-11,6.480000019073486,6.610000133514404,6.360000133514404,6.5,16874900.0,,,,,
2025-04-14,6.539999961853027,6.579999923706055,6.28000020980835,6.369999885559082,14144200.0,,,,,
2025-04-15,6.460000038146973,6.760000228881836,6.340000152587891,6.579999923706055,14373600.0,,,,,
2025-04-16,6.5,6.760000228881836,6.25,6.670000076293945,17707800.0,,,,,
2025-04-17,6.369999885559082,6.53000020980835,6.110000133514404,6.369999885559082,11380900.0,,,,,
2025-04-21,6.309999942779541,6.78000020980835,6.170000076293945,6.78000020980835,18399000.0,,,,,
2025-04-22,6.159999847412109,6.420000076293945,6.0,6.340000152587891,16927900.0,,,,,
2025-04-23,6.090000152587891,6.25,5.809999942779541,5.929999828338623,14848900.0,,,,,
2025-04-24,6.130000114440918,6.230000019073486,6.039999961853027,6.190000057220459,11021200.0,,,,,
2025-04-25,6.059999942779541,6.099999904632568,5.889999866485596,5.949999809265137,8549600.0,,,,,
2025-04-28,6.170000076293945,6.179999828338623,5.96999979019165,6.070000171661377,11854500.0,,,,,
2025-04-29,6.070000171661377,6.179999828338623,6.039999961853027,6.170000076293945,9446200.0,,,,,
2025-04-30,6.25,6.25,6.0,6.010000228881836,17891700.0,,,,,
2025-05-01,5.949999809265137,6.119999885559082,5.889999866485596,6.059999942779541,14865700.0,,,,,
2025-05-02,5.929999828338623,6.059999942779541,5.820000171661377,6.019999980926514,12614300.0,,,,,
2025-05-05,6.039999961853027,6.119999885559082,5.909999847412109,6.099999904632568,9851000.0,,,,,
2025-05-06,6.260000228881836,6.260000228881836,6.0,6.159999847412109,14402800.0,,,,,
2025-05-07,6.159999847412109,6.239999771118164,6.010000228881836,6.070000171661377,16553300.0,,,,,
2025-05-08,5.360000133514404,6.110000133514404,5.349999904632568,6.079999923706055,19913300.0,,,,,
2025-05-09,5.690000057220459,5.71999979019165,5.329999923706055,5.46999979019165,20035600.0,,,,,
2025-05-12,5.550000190734863,5.619999885559082,5.360000133514404,5.489999771118164,14433800.0,,,,,
2025-05-13,5.539999961853027,5.670000076293945,5.349999904632568,5.619999885559082,19273700.0,,,,,
2025-05-14,5.400000095367432,5.460000038146973,5.289999961853027,5.429999828338623,16440300.0,,,,,
2025-05-15,5.440000057220459,5.489999771118164,5.28000020980835,5.489999771118164,19440300.0,,,,,
2025-05-16,5.389999866485596,5.420000076293945,5.230000019073486,5.309999942779541,24541200.0,,,,,
2025-05-19,5.539999961853027,5.550000190734863,5.360000133514404,5.489999771118164,9073000.0,,,,,
2025-05-20,5.670000076293945,5.690000057220459,5.46999979019165,5.480000019073486,11376200.0,,,,,
2025-05-21,5.860000133514404,5.909999847412109,5.739999771118164,5.75,18021400.0,,,,,
2025-05-22,5.800000190734863,5.840000152587891,5.650000095367432,5.760000228881836,13697300.0,,,,,
2025-05-23,5.840000152587891,5.929999828338623,5.75,5.900000095367432,15927700.0,,,,,
2025-05-27,5.840000152587891,5.96999979019165,5.690000057220459,5.739999771118164,16893300.0,,,,,
2025-05-28,5.96999979019165,6.0,5.809999942779541,5.829999923706055,15712500.0,,,,,
2025-05-29,5.800000190734863,6.059999942779541,5.789999961853027,6.019999980926514,12889700.0,,,,,
2025-05-30,5.849999904632568,5.849999904632568,5.670000076293945,5.75,21716200.0,,,,,
2025-06-02,6.559999942779541,6.670000076293945,6.0,6.03000020980835,29455900.0,,,,,
2025-06-03,6.679999828338623,6.690000057220459,6.400000095367432,6.480000019073486,25007800.0,,,,,
2025-06-04,6.739999771118164,6.869999885559082,6.650000095367432,6.800000190734863,26696800.0,,,,,
2025-06-05,7.400000095367432,7.550000190734863,6.960000038146973,7.019999980926514,34207700.0,,,,,
2025-06-06,7.130000114440918,7.400000095367432,7.050000190734863,7.349999904632568,25624800.0,,,,,
2025-06-09,6.96999979019165,7.21999979019165,6.929999828338623,7.130000114440918,20246200.0,,,,,
2025-06-10,6.869999885559082,7.03000020980835,6.840000152587891,6.980000019073486,19676100.0,,,,,
2025-06-11,6.880000114440918,7.03000020980835,6.769999980926514,6.889999866485596,15507300.0,,,,,
2025-06-12,6.880000114440918,7.079999923706055,6.849999904632568,6.949999809265137,18395000.0,,,,,
2025-06-13,6.880000114440918,6.980000019073486,6.809999942779541,6.980000019073486,14570100.0,,,,,
2025-06-16,6.840000152587891,6.980000019073486,6.769999980926514,6.869999885559082,13813900.0,,,,,
2025-06-17,6.900000095367432,7.0,6.789999961853027,6.920000076293945,14505800.0,,,,,
2025-06-18,6.75,6.940000057220459,6.739999771118164,6.860000133514404,13856300.0,,,,,
2025-06-20,6.650000095367432,6.869999885559082,6.590000152587891,6.71999979019165,15538700.0,,,,,
2025-06-23,6.610000133514404,6.809999942779541,6.599999904632568,6.679999828338623,11964600.0,,,,,
2025-06-24,6.46999979019165,6.590000152587891,6.329999923706055,6.489999771118164,14659600.0,,,,,
2025-06-25,6.480000019073486,6.570000171661377,6.440000057220459,6.46999979019165,12485800.0,,,,,
2025-06-26,6.630000114440918,6.650000095367432,6.400000095367432,6.510000228881836,13988800.0,,,,,
2025-06-27,6.360000133514404,6.489999771118164,6.309999942779541,6.429999828338623,16030000.0,,,,,
2025-06-30,6.539999961853027,6.570000171661377,6.360000133514404,6.429999828338623,11939200.0,,,,,
2025-07-01,6.670000076293945,6.829999923706055,6.610000133514404,6.71999979019165,8658900.0,,,,,
2025-07-02,6.630000114440918,6.730000019073486,6.449999809265137,6.699999809265137,11171100.0,,,,,
2025-07-03,6.610000133514404,6.670000076293945,6.510000228881836,6.550000190734863,8507200.0,,,,,
2025-07-07,6.78000020980835,6.800000190734863,6.420000076293945,6.539999961853027,14423900.0,,,,,
2025-07-08,6.260000228881836,6.800000190734863,6.239999771118164,6.75,14947500.0,,,,,
2025-07-09,6.550000190734863,6.619999885559082,6.230000019073486,6.239999771118164,16752800.0,,,,,
2025-07-10,6.659999847412109,6.699999809265137,6.489999771118164,6.590000152587891,13587100.0,,,,,
2025-07-11,6.909999847412109,6.949999809265137,6.71999979019165,6.78000020980835,15818400.0,,,,,
2025-07-14,6.579999923706055,6.96999979019165,6.550000190734863,6.880000114440918,14926300.0,,,,,
2025-07-15,6.610000133514404,6.659999847412109,6.460000038146973,6.659999847412109,11753900.0,,,,,
2025-07-16,6.480000019073486,6.639999866485596,6.360000133514404,6.639999866485596,9347700.0,,,,,
2025-07-17,6.420000076293945,6.440000057220459,6.289999961853027,6.369999885559082,8137300.0,,,,,
2025-07-18,6.289999961853027,6.519999980926514,6.260000228881836,6.510000228881836,10367700.0,,,,,
