Date,Close,High,Low,Open,Volume,"('Close', 'ADP')","('High', 'ADP')","('Low', 'ADP')","('Open', 'ADP')","('Volume', 'ADP')"
2024-09-20,270.7613830566406,272.3286919808738,268.69448675248816,271.12381707974623,3271500.0,,,,,
2024-09-23,271.907470703125,272.1621670110334,269.644679349743,271.22179356527363,1435000.0,,,,,
2024-09-24,270.9867248535156,272.27972721316604,269.38022480016417,271.7899449862566,1436900.0,,,,,
2024-09-25,269.6251220703125,271.3295546928175,269.3410400019165,270.7124242897904,1076300.0,,,,,
2024-09-26,268.82183837890625,271.1042400633536,268.0381988536135,270.2814095936167,1333800.0,,,,,
2024-09-27,267.30352783203125,270.5654640035076,267.13698873719454,269.1842746660925,1581300.0,,,,,
2024-09-30,271.0748291015625,271.3784916313987,266.61779377118984,267.9206309808099,1987800.0,,,,,
2024-10-01,274.3564147949219,275.4339417346599,267.8619272048255,272.4952482047943,1909900.0,,,,,
2024-10-02,277.7554626464844,277.9611926859568,272.9849889907134,274.3563731175369,1297900.0,,,,,
2024-10-03,278.8036193847656,279.8321799582426,276.3449031337896,277.01102965626427,1489500.0,,,,,
2024-10-04,279.33258056640625,280.44926840827844,276.89347484042486,279.8615536988364,1076700.0,,,,,
2024-10-07,276.3547058105469,279.0975040874074,275.5220700855368,277.7652809486047,1443300.0,,,,,
2024-10-08,279.5873107910156,280.2631827888748,276.22738186008604,277.26571783132056,1176000.0,,,,,
2024-10-09,281.8892517089844,282.4084196730057,278.7742439248564,279.988894279789,1253300.0,,,,,
2024-10-10,281.0468444824219,281.712941144651,279.88116037655334,281.6247839299973,864500.0,,,,,
2024-10-11,282.4671630859375,282.60431644473795,280.801921618636,281.0761984423052,952200.0,,,,,
2024-10-14,285.05328369140625,285.8075376321398,282.53579562652817,283.08434938232307,969700.0,,,,,
2024-10-15,284.1128845214844,288.1682658435045,283.96595583118204,285.7389651133455,1532000.0,,,,,
2024-10-16,284.7593994140625,285.2099906936747,281.90886325885646,283.2018656218277,1242100.0,,,,,
2024-10-17,285.9936218261719,286.8458380948993,284.0638787086203,286.0720037209594,2299200.0,,,,,
2024-10-18,286.31689453125,286.7772910073647,284.3087695209906,286.59117137485447,2738200.0,,,,,
2024-10-21,284.965087890625,286.0230043067405,283.2704306888625,285.76833788641534,1044300.0,,,,,
2024-10-22,285.3862609863281,285.8172716719744,282.52594995678106,284.22057707204794,983100.0,,,,,
2024-10-23,284.1128845214844,286.4638332481271,283.44675796888873,283.79941671954936,1183700.0,,,,,
2024-10-24,283.51531982421875,285.2883290136313,282.8590284105556,284.1128696587689,1261700.0,,,,,
2024-10-25,282.0753479003906,284.9063032816433,281.7227190759212,284.43610162175185,1691500.0,,,,,
2024-10-28,280.58642578125,283.2802278491238,280.19460600470944,282.6141312396116,1591800.0,,,,,
2024-10-29,282.0655822753906,283.740629037034,278.5783353863655,279.6068660536705,2583000.0,,,,,
2024-10-30,286.7968444824219,286.8850016852008,279.7635797395894,280.3513243187134,2012600.0,,,,,
2024-10-31,283.3291931152344,286.561773521682,283.03533575734485,285.55282340101786,2215700.0,,,,,
2024-11-01,282.29083251953125,283.4565164268897,280.1455843131441,282.1243233292972,2037000.0,,,,,
2024-11-04,283.9365539550781,286.2777274784136,283.0745622988983,284.07370733529496,1184300.0,,,,,
2024-11-05,285.22955322265625,285.7487211559961,282.54555634772186,283.6622442126329,897600.0,,,,,
2024-11-06,298.9434814453125,300.4422139070306,290.675954825632,293.46771957814803,2869300.0,,,,,
2024-11-07,298.6202087402344,299.932821428837,296.85697491090906,298.767137419195,1299400.0,,,,,
2024-11-08,298.5026550292969,300.6479033465351,297.91491044072325,299.4136426999236,1552200.0,,,,,
2024-11-11,300.5107727050781,302.23481565683835,298.89449738476986,299.5312082813841,1340200.0,,,,,
2024-11-12,301.6177062988281,302.89112818076865,300.55975990693474,301.0789278919026,1711200.0,,,,,
2024-11-13,301.2160339355469,303.0478144645812,300.40300868833515,300.43239442271795,1637800.0,,,,,
2024-11-14,295.8186340332031,301.4315486256878,295.240694643146,300.8339988161471,1505800.0,,,,,
2024-11-15,291.5575561523437,295.779476234865,290.9991972816978,295.7598658151657,1457700.0,,,,,
2024-11-18,291.8024597167969,293.7125924013605,290.8816667695547,291.5575686115502,1075900.0,,,,,
2024-11-19,291.4595947265625,292.97790756179785,289.0302642962534,290.32329645564045,1741700.0,,,,,
2024-11-20,292.4881286621094,294.4766431851177,289.1184247570214,290.42126214095305,2159300.0,,,,,
2024-11-21,298.3459167480469,298.7279312939328,292.7036166112059,293.8693005616148,1810600.0,,,,,
2024-11-22,298.9140625,301.7254074680248,298.09123201379265,299.10018212242056,1312000.0,,,,,
2024-11-25,298.4438781738281,299.70749463843566,295.505185177926,299.0707838014431,3078700.0,,,,,
2024-11-26,301.67645263671875,302.00950094894966,298.532059249948,299.3548897673304,1048400.0,,,,,
2024-11-27,300.6478881835937,303.30249906694905,300.4617685750334,303.29269385788905,1515400.0,,,,,
2024-11-29,300.65771484375,301.6372793112778,299.99161818037555,300.46181988660555,805000.0,,,,,
2024-12-02,299.7760925292969,301.3825924964912,298.32632645358007,301.3825924964912,1279300.0,,,,,
2024-12-03,297.3663635253906,301.44135489939873,295.9459832286909,299.9622031319049,2059800.0,,,,,
2024-12-04,297.2880249023437,299.35492157252713,296.0341835196981,298.70840540576563,1374300.0,,,,,
2024-12-05,295.6325378417969,297.0627234565731,293.8889143236945,297.00395198132856,3169100.0,,,,,
2024-12-06,298.3361511230469,299.3646818539096,295.2994953022085,295.2994953022085,2621900.0,,,,,
2024-12-09,291.47918701171875,298.52225759724223,289.5788296415702,297.72881280695617,2266200.0,,,,,
2024-12-10,296.0537414550781,296.58268467543184,289.67676803098766,290.93060919134126,1672500.0,,,,,
2024-12-11,294.60400390625,298.32633680268714,294.4178842720347,296.582713303671,1952200.0,,,,,
2024-12-12,292.6448669433594,295.8284512699399,291.40083090678854,294.7901153887852,1172600.0,,,,,
2024-12-13,292.2017822265625,293.5999542289378,291.1482101924494,291.8571522094716,1880600.0,,,,,
2024-12-16,292.2510070800781,293.8756571319294,291.3943750554018,293.4227311284235,2579900.0,,,,,
2024-12-17,291.0300598144531,293.43258388277286,290.3998757741199,291.46330382997496,2625300.0,,,,,
2024-12-18,284.0686340332031,291.2958878755369,283.96033805891534,290.3407858936455,2262400.0,,,,,
2024-12-19,286.85516357421875,289.4546276483642,283.21201353244845,283.21201353244845,1787100.0,,,,,
2024-12-20,289.5038452148437,290.6164932350794,285.4963832072083,285.65389916599827,4165800.0,,,,,
2024-12-23,289.6318359375,290.4687859066574,286.4317560927656,289.3561379528298,1388800.0,,,,,
2024-12-24,291.9063720703125,292.5070181082219,288.5192079958102,288.696466036614,956000.0,,,,,
2024-12-26,292.6645812988281,293.7378353783453,290.8626731281439,291.77838118926906,1403700.0,,,,,
2024-12-27,291.63067626953125,293.7082823539183,290.5771042278949,291.4140542614268,1332000.0,,,,,
2024-12-30,288.469970703125,289.9764686421652,286.33328876533045,288.076120728317,1161800.0,,,,,
2024-12-31,288.2336730957031,289.6909210395692,287.0914871093477,289.4940110722285,980600.0,,,,,
2025-01-02,285.20098876953125,290.6165091261207,284.1178786884474,289.31677702882,1025300.0,,,,,
2025-01-03,287.20965576171875,288.0564317729466,285.338845694897,286.26440973669406,1044200.0,,,,,
2025-01-06,282.7196960449219,285.8607001381201,281.46918397812254,284.7086580838856,1529100.0,,,,,
2025-01-07,283.9701843261719,285.54561441547145,282.837854278773,282.837854278773,1451800.0,,,,,
2025-01-08,287.4065856933594,287.56410165130586,284.07849766620967,284.07849766620967,1513000.0,,,,,
2025-01-10,282.4439697265625,288.35180930230166,282.2962797469342,285.73266348453154,2292500.0,,,,,
2025-01-13,285.7425537109375,286.01825172219446,281.0950514862985,281.3018174825338,1809400.0,,,,,
2025-01-14,287.20965576171875,287.38688375725536,283.0544735896604,285.8409916822508,2321600.0,,,,,
2025-01-15,288.8638610839844,290.6755952605868,287.8693649682026,289.50387113867487,1764400.0,,,,,
2025-01-16,291.679931640625,293.03870966307176,287.3278094158727,287.3573474152992,1667500.0,,,,,
2025-01-17,291.63067626953125,296.46526241267526,291.4140542614268,296.46526241267526,2408400.0,,,,,
2025-01-21,293.5704040527344,294.50582405334666,291.88667810045985,291.88667810045985,1652300.0,,,,,
2025-01-22,291.8078918457031,294.0922638250841,291.6700578730449,293.15687386762244,1627800.0,,,,,
2025-01-23,291.2565002441406,292.61530825318323,289.1690682500634,291.68974424843907,1102000.0,,,,,
2025-01-24,292.5365600585937,293.7181100698839,288.7358339026456,289.2084719364592,1206000.0,,,,,
2025-01-27,295.5397033691406,296.4554113988754,290.17343315550966,290.17343315550966,1635900.0,,,,,
2025-01-28,293.7279357910156,297.9027994882084,291.1285019952172,295.3525856694929,2469600.0,,,,,
2025-01-29,295.9532470703125,306.88275689759274,295.80555708254406,299.4684190233399,2764100.0,,,,,
2025-01-30,298.6019287109375,303.11156657913403,296.41602676245805,298.8579146714722,1367100.0,,,,,
2025-01-31,298.35577392578125,300.4136679055073,296.553865911059,297.1545119322424,2237700.0,,,,,
2025-02-03,302.5995788574219,303.21005086342007,298.0603727293409,298.641306736624,2169100.0,,,,,
2025-02-04,299.9902648925781,300.9355108249344,298.3459029649839,299.4684069243284,1256700.0,,,,,
2025-02-05,303.41680908203125,303.4660591111807,299.25180112574816,300.9355271070365,1633600.0,,,,,
2025-02-06,304.2242126464844,305.4944066210954,302.7866467043641,304.2537506436229,1740400.0,,,,,
2025-02-07,301.27032470703125,305.60273502377544,301.1226347056663,305.55351503959724,1387900.0,,,,,
2025-02-10,302.215576171875,303.6236042914641,301.77250615985264,303.5054522882582,902800.0,,,,,
2025-02-11,301.0832214355469,302.83587945360404,299.6948754138366,302.83587945360404,1151000.0,,,,,
2025-02-12,301.9398498535156,302.03831986323667,298.158835861087,299.4684238878378,1559000.0,,,,,
2025-02-13,305.4549865722656,305.80944250771483,300.3151651664798,301.2998050522715,1197800.0,,,,,
2025-02-14,303.41680908203125,306.80397307579887,303.3971270996683,305.2383990863444,1100900.0,,,,,
2025-02-18,305.1891784667969,306.68582044160416,303.0426404406086,305.5140964436593,1313200.0,,,,,
2025-02-19,308.408935546875,308.9012555365706,304.7460736215865,305.927653616387,1407700.0,,,,,
2025-02-20,307.1781311035156,308.08401309286006,305.0020851943919,307.1781311035156,1304500.0,,,,,
2025-02-21,305.9867248535156,307.562124756984,302.59956097317,306.9910467993008,1600300.0,,,,,
2025-02-24,307.40460205078125,309.23601792029183,305.3565341431534,305.8488541143758,1311900.0,,,,,
2025-02-25,308.556640625,309.8662286889835,305.6716525560024,308.182472606719,1880000.0,,,,,
2025-02-26,306.5971984863281,310.44714437262604,306.262424502584,307.9362944213045,1442900.0,,,,,
2025-02-27,306.5184326171875,309.29512474337986,305.4747165780649,307.1880106819013,1489900.0,,,,,
2025-02-28,310.3388366699219,311.5991747032264,306.35105657789614,309.8563726720501,3289100.0,,,,,
2025-03-03,313.7457275390625,315.5771436528919,310.8508833181842,311.1561193371557,1515400.0,,,,,
2025-03-04,308.62554931640625,317.8811588661659,303.26910556741336,317.8811588661659,2388400.0,,,,,
2025-03-05,305.66180419921875,309.0785063823785,304.6378001800664,306.5972242683605,3471000.0,,,,,
2025-03-06,297.8141784667969,304.70665782989704,294.6436367578178,303.7614119309144,2975100.0,,,,,
2025-03-07,301.7429504394531,302.5700444621553,297.8142162705812,297.8142162705812,2293500.0,,,,,
2025-03-10,298.3360900878906,304.5885606447287,296.9477439605551,301.4968063996001,2991400.0,,,,,
2025-03-11,287.9481506347656,299.8032257448531,287.5444445915695,299.4388836701413,2923400.0,,,,,
2025-03-12,289.661376953125,290.25216694038346,285.6440591276561,288.2828870154066,1959700.0,,,,,
2025-03-13,286.087158203125,289.6712624548562,285.00407817319945,289.6121864549996,2062500.0,,,,,
2025-03-14,288.8093566894531,289.6012539752817,286.2752491240676,286.2752491240676,1429200.0,,,,,
2025-03-17,293.5805969238281,294.887254674632,288.27481848206105,289.1261065806798,1818300.0,,,,,
2025-03-18,292.9371643066406,293.4816201177988,290.03680352157164,292.8579866624612,1181000.0,,,,,
2025-03-19,295.76824951171875,297.2332624640776,292.9371578988803,292.9371578988803,1291700.0,,,,,
2025-03-20,294.501220703125,296.777948175808,291.9176005414976,292.1551939068433,1602400.0,,,,,
2025-03-21,292.3333435058594,292.6699013541944,289.76954061291053,292.17495801094685,3951100.0,,,,,
2025-03-24,295.86724853515625,297.19369308033527,293.7290896505717,294.5209869223684,1709100.0,,,,,
2025-03-25,296.352294921875,296.9957152564553,294.501211564828,295.98604166414214,1474800.0,,,,,
2025-03-26,299.3516540527344,304.0338292298062,295.8474465184254,297.38178909788803,1851300.0,,,,,
2025-03-27,302.341064453125,303.15277873531346,298.23304100347985,299.96534259625304,1373800.0,,,,,
2025-03-28,297.78759765625,305.7661121161726,297.609425303396,303.2022790224596,1785400.0,,,,,
2025-03-31,302.4400939941406,303.2319913013324,297.85691356162715,298.2033799618782,2492500.0,,,,,
2025-04-01,303.4398803710937,304.27138158195226,300.51970249465955,302.2916081630667,1199200.0,,,,,
2025-04-02,304.1229248046875,304.8554313514357,300.6781079519431,301.8461670964733,1089300.0,,,,,
2025-04-03,302.301513671875,306.3699335066783,300.4108264506861,301.60858089862126,1998800.0,,,,,
2025-04-04,283.2362670898437,302.9053096510759,283.00858228906964,302.4895439733456,3769200.0,,,,,
2025-04-07,278.3759460449219,285.6120155887897,269.8629141671522,281.21691611256784,3541600.0,,,,,
2025-04-08,273.9610595703125,283.53324728029526,270.773623108706,279.9399536365246,3130200.0,,,,,
2025-04-09,291.709716796875,292.69960350623114,271.0408774720877,272.3772305715075,3469500.0,,,,,
2025-04-10,289.2547912597656,294.4616050966364,282.2563150775075,290.1754088721968,3284700.0,,,,,
2025-04-11,296.5106811523437,298.3419776544507,287.36410717602456,289.2547944655343,2188000.0,,,,,
2025-04-14,298.5102233886719,301.23241174576435,295.6989488558751,296.61953621376347,1806200.0,,,,,
2025-04-15,295.0456237792969,300.2029249647609,294.78824357358025,298.5102271869532,1763300.0,,,,,
2025-04-16,291.165283203125,296.1741073983505,289.3042914071546,294.94662737033826,1406500.0,,,,,
2025-04-17,290.31396484375,293.10545253670534,289.9971938554123,292.88767625834123,1667100.0,,,,,
2025-04-21,281.96923828125,290.2743721547964,277.50483950643604,287.829350747627,2315500.0,,,,,
2025-04-22,289.9279479980469,292.5214464790478,283.85993731825255,285.4041582490615,1725200.0,,,,,
2025-04-23,290.57135009765625,294.5902876790839,288.77965758909124,291.3731559071712,1636100.0,,,,,
2025-04-24,291.5711364746094,291.8779989570722,286.03767304675387,290.07642799166234,1686300.0,,,,,
2025-04-25,288.8093566894531,291.2246826828589,285.82978802019835,290.1258927241558,1482000.0,,,,,
2025-04-28,290.6010437011719,291.2345554760125,287.4630895925665,288.70044795876123,1669200.0,,,,,
2025-04-29,292.7787780761719,293.02624975091186,289.4131693414969,289.4428647341079,1618300.0,,,,,
2025-04-30,297.5599365234375,298.3122298441838,285.42391638516835,287.7996383312571,3342000.0,,,,,
2025-05-01,295.6692810058594,297.2828012703408,290.7594510974886,296.1840112497465,1667400.0,,,,,
2025-05-02,300.4999084472656,301.9748299421905,297.0451833718701,297.975679273203,1720800.0,,,,,
2025-05-05,300.8859558105469,302.6578614793476,298.4013607113763,300.23262695709616,1232800.0,,,,,
2025-05-06,300.2623291015625,301.11364739966604,297.886606986742,300.16336459552696,1006800.0,,,,,
2025-05-07,302.0936279296875,303.1033317377671,299.32195714248945,300.3415392758816,2013000.0,,,,,
2025-05-08,303.9842834472656,306.5382078853476,302.10350488051125,303.79620256969594,1164200.0,,,,,
2025-05-09,304.6079406738281,305.5879188532897,302.72716196004586,303.984307210918,851700.0,,,,,
2025-05-12,306.25115966796875,308.98325669452913,302.1233187347501,308.66648569253323,1683000.0,,,,,
2025-05-13,305.0731811523437,307.71616169542165,305.06327261858985,306.944051286226,1215300.0,,,,,
2025-05-14,306.2808532714844,306.845095951315,302.420301110174,303.5586647949399,1163100.0,,,,,
2025-05-15,312.6557006835937,312.7546953891916,306.825253884931,306.825253884931,1696900.0,,,,,
2025-05-16,316.1401062011719,316.26879630383456,311.2104898366393,313.23974546017536,1489000.0,,,,,
2025-05-19,319.6937866210937,319.9016845697208,314.1603238277407,315.4966768578792,1530400.0,,,,,
2025-05-20,319.535400390625,319.8719884374482,317.58532247045133,318.109961189638,1015000.0,,,,,
2025-05-21,319.3671569824219,320.3867390946278,317.07061254420927,317.07061254420927,1892300.0,,,,,
2025-05-22,318.39703369140625,319.9412544426802,316.91220372218567,319.33743808882315,1273700.0,,,,,
2025-05-23,317.8427124023437,318.57521888316694,314.4374997855774,315.8431521717199,962400.0,,,,,
2025-05-27,322.4159851074219,322.703060705818,318.56534159476735,319.6146190686904,1745100.0,,,,,
2025-05-28,320.8619079589844,324.6729478068083,320.4362336946158,324.0097405965359,1158700.0,,,,,
2025-05-29,320.8420715332031,321.78247597932665,318.0208884037772,320.92127938600544,921700.0,,,,,
2025-05-30,322.2378234863281,323.29700952928465,320.0996645411904,321.8913570917509,2925000.0,,,,,
2025-06-02,322.50506591796875,322.61396916062864,317.82292128930084,319.53540589953826,1502400.0,,,,,
2025-06-03,323.22772216796875,323.494980717645,319.7136362575316,321.1786493269448,2155900.0,,,,,
2025-06-04,322.9109191894531,324.2472722234393,320.6836742024573,322.4258843924804,1229900.0,,,,,
2025-06-05,322.9307556152344,324.48485480719404,321.39641307351366,323.8711298740839,1817400.0,,,,,
2025-06-06,323.5048522949219,326.5932937963654,322.8317366259289,325.52422951084384,1183300.0,,,,,
2025-06-09,315.3482360839844,322.54470203841475,314.58600393611374,322.42592045925227,1462900.0,,,,,
2025-06-10,311.3391418457031,316.4865645681868,309.51775401393263,315.30859702449084,1422000.0,,,,,
2025-06-11,309.2108764648437,311.200558223806,307.7854373254293,311.200558223806,1323600.0,,,,,
2025-06-12,306.6174011230469,311.0718912120016,302.1926064263275,309.7949289279968,1798900.0,,,,,
2025-06-13,305.2345886230469,309.2437633515065,304.1601522621352,305.4832968080875,2021600.0,,,,,
2025-06-16,306.3189697265625,308.0897708882782,305.0455849626308,306.2095223319085,1622300.0,,,,,
2025-06-17,306.03045654296875,307.70176833582644,305.2644462278808,307.1745081740361,2356900.0,,,,,
2025-06-18,305.1848449707031,307.2143123691361,304.4984079147609,306.0304589167075,1466700.0,,,,,
2025-06-20,304.677490234375,306.9158639402727,302.4291584857319,306.9158639402727,3659000.0,,,,,
2025-06-23,308.63690185546875,308.8358805489143,304.18007057719467,305.6723196983781,1707000.0,,,,,
2025-06-24,309.7909240722656,310.37787177392534,306.5577175116722,309.64170522606184,1309200.0,,,,,
2025-06-25,296.649169921875,309.5919532682299,295.6841809732555,309.4128603058921,2354900.0,,,,,
2025-06-26,301.4144287109375,302.32965781263914,295.2166099301081,297.6937336900113,2304100.0,,,,,
2025-06-27,301.88201904296875,304.8864031070987,299.34517723964984,301.37464461032755,1931100.0,,,,,
2025-06-30,306.8064270019531,307.2839576717055,301.04633663510793,301.802419272244,2414600.0,,,,,
2025-07-01,308.5274963378906,310.37787074445464,305.712102556006,306.5875602640141,1496600.0,,,,,
2025-07-02,303.4737243652344,307.15461775844005,299.2357574094685,306.4880664441444,1327800.0,,,,,
2025-07-03,307.602294921875,307.80124325366535,303.70253722817773,305.41365075298074,1393200.0,,,,,
2025-07-07,306.8064270019531,309.2039776740248,305.31417781385034,307.5823953653711,1660400.0,,,,,
2025-07-08,305.3141784667969,307.6122397925988,303.8219292755028,306.17967814016544,1919200.0,,,,,
2025-07-09,306.8163757324219,307.0650839228901,303.6826586044994,306.61739703609265,1359600.0,,,,,
2025-07-10,304.23974609375,306.8760466983788,303.7423297396735,305.7618389228289,1421500.0,,,,,
2025-07-11,301.08612060546875,304.2795251780019,300.28030852043594,303.8517543891348,1097300.0,,,,,
2025-07-14,301.7924499511719,302.2699806030789,299.54414856983954,300.62851262948504,1128400.0,,,,,
2025-07-15,296.63922119140625,301.6432286940382,296.50988807672434,300.5091351496857,965400.0,,,,,
