Date,Close,High,Low,Open,Volume,"('Close', 'AQN')","('High', 'AQN')","('Low', 'AQN')","('Open', 'AQN')","('Volume', 'AQN')"
2024-06-03,5.879705429077148,5.945035202605885,5.823707844587225,5.935702568541367,5567100.0,,,,,
2024-06-04,5.758378028869629,5.861039672981397,5.758378028869629,5.823707801919725,4920100.0,,,,,
2024-06-05,5.795709609985352,5.833041037020224,5.739712469433043,5.777043896467915,5260900.0,,,,,
2024-06-06,5.786376476287842,5.833040982155369,5.767710762945973,5.795709555471631,5543500.0,,,,,
2024-06-07,5.543722152709961,5.693047858094513,5.506390726363823,5.693047858094513,10015300.0,,,,,
2024-06-10,5.525055885314941,5.590385652354558,5.459725673249663,5.506390174014242,3926000.0,,,,,
2024-06-11,5.441060543060303,5.534389109531395,5.431727908926048,5.4597262563545215,6818000.0,,,,,
2024-06-12,5.497057914733887,5.665049786491167,5.469059566124825,5.646384072409883,6840200.0,,,,,
2024-06-13,5.347731590270996,5.497057285837508,5.329065878325181,5.497057285837508,8392300.0,,,,,
2024-06-14,5.385063171386719,5.403728883877503,5.179740333988091,5.28240153017456,13055700.0,,,,,
2024-06-17,5.413061618804932,5.4317273301100935,5.273068561503385,5.357064039863784,6737800.0,,,,,
2024-06-18,5.459725856781006,5.478391568709163,5.347731585212068,5.357064218663308,13595400.0,,,,,
2024-06-20,5.366397857666016,5.487725220384638,5.35706477821425,5.469059506506829,11549200.0,,,,,
2024-06-21,5.385063171386719,5.431727675126525,5.3197329551561285,5.41306196263574,8483200.0,,,,,
2024-06-24,5.571720600128174,5.581053679395357,5.385063465041659,5.403729178550311,6940900.0,,,,,
2024-06-25,5.497057914733887,5.581053850612527,5.478392200652603,5.571720771059021,7278100.0,,,,,
2024-06-26,5.534388542175293,5.562387331759187,5.441059985271749,5.459725696652457,5559000.0,,,,,
2024-06-27,5.581053256988525,5.590385890523646,5.506390408604842,5.534388754235883,4707800.0,,,,,
2024-06-28,5.570596694946289,5.646645722325003,5.551584438101611,5.608621208635646,4859500.0,,,,,
2024-07-01,5.580102443695068,5.893804899673218,5.542077931048501,5.608621054823966,8688500.0,,,,,
2024-07-02,5.618127346038818,5.637139603680873,5.532572413293562,5.561090573112655,8221000.0,,,,,
2024-07-03,5.703682899475098,5.770226029819318,5.618127510930814,5.637139769130878,3816100.0,,,,,
2024-07-05,5.722694873809815,5.817756160094768,5.703682616552824,5.779731645580786,4321200.0,,,,,
2024-07-08,5.6846699714660645,5.741706739345772,5.656151360882242,5.741706739345772,5226300.0,,,,,
2024-07-09,5.703682899475098,5.722695157675162,5.6086216084747775,5.66565838307497,5294700.0,,,,,
2024-07-10,5.817756175994873,5.836768433303824,5.703682632141162,5.703682632141162,5343500.0,,,,,
2024-07-11,5.941335678100586,6.00787880087897,5.865286653946969,5.893804811360606,6284700.0,,,,,
2024-07-12,5.979360580444336,6.017385095002967,5.912817453322748,5.950842421169347,4844500.0,,,,,
2024-07-15,5.893805027008057,5.960348152221177,5.827262355082893,5.931829540476138,7721100.0,,,,,
2024-07-16,5.950842380523682,5.969854637673139,5.855780641488429,5.912817412936801,6166400.0,,,,,
2024-07-17,5.874792575836182,5.988866565752877,5.874792575836182,5.960347954951718,5958300.0,,,,,
2024-07-18,5.618127346038818,5.884299406315558,5.589609186219725,5.865287148673503,8924100.0,,,,,
2024-07-19,5.627633571624756,5.656151730785683,5.5705968000149335,5.608621314421481,4056700.0,,,,,
2024-07-22,5.789237976074219,5.808250233249833,5.627633563437511,5.656151722556951,3830600.0,,,,,
2024-07-23,5.789237976074219,5.827262490425448,5.741707106491199,5.760719363666814,2247700.0,,,,,
2024-07-24,5.770226001739502,5.8938054527945445,5.770226001739502,5.798744162256824,5321100.0,,,,,
2024-07-25,5.8272624015808105,5.9033114291237965,5.751213374037825,5.770225630923571,4722200.0,,,,,
2024-07-26,5.893805027008057,5.9413358954871365,5.865286868550974,5.893805027008057,3029200.0,,,,,
2024-07-29,5.874792575836182,5.931829344150559,5.855780319731389,5.922323442742133,2550700.0,,,,,
2024-07-30,5.922323703765869,5.931829605593264,5.855780577822267,5.8747928347650165,2279100.0,,,,,
2024-07-31,5.931829929351807,6.045903930522407,5.893805413390935,5.979360800946889,3741200.0,,,,,
2024-08-01,5.884299755096436,5.988867404969775,5.846275237558494,5.979361048941288,3916700.0,,,,,
2024-08-02,5.855780601501465,5.92232372771415,5.779731573422946,5.855780601501465,5293700.0,,,,,
2024-08-05,5.646645545959473,5.70368231471204,5.523065653684939,5.70368231471204,5507500.0,,,,,
2024-08-06,5.83676815032959,5.874792663104015,5.627633330070253,5.665657842844678,6564100.0,,,,,
2024-08-07,5.760718822479248,5.941335475323638,5.732200666038932,5.922323219934119,4788300.0,,,,,
2024-08-08,5.884299755096436,5.950842887431834,5.751213943713641,5.798744363992066,4905300.0,,,,,
2024-08-09,5.142820358276367,5.580102729388041,5.009734557199588,5.561090472091358,30552300.0,,,,,
2024-08-12,4.895660877227783,5.04775893137005,4.753068724825429,5.009734417834483,19366000.0,,,,,
2024-08-13,4.857636451721191,4.971709994395106,4.791093325184091,4.933685480170468,12559100.0,,,,,
2024-08-14,4.867142200469971,4.895660811884984,4.743562306484831,4.857636298856933,10956300.0,,,,,
2024-08-15,4.943191051483154,4.971709661888297,4.8481297722792345,4.857636126843594,14163300.0,,,,,
2024-08-16,5.0857834815979,5.114302093599306,4.94319132816679,4.94319132816679,9293900.0,,,,,
2024-08-19,5.114302635192871,5.142820796926329,5.04775950233479,5.085784020171405,6791200.0,,,,,
2024-08-20,4.990722179412842,5.14282023411423,4.990722179412842,5.085783463601209,5018800.0,,,,,
2024-08-21,5.019240379333496,5.028746280328108,4.9622031602141385,5.000228124056351,4402300.0,,,,,
2024-08-22,4.962203979492188,5.04775936900881,4.905167204243771,5.028747110592671,4405700.0,,,,,
2024-08-23,5.114302635192871,5.133314894111178,4.971710466661559,5.0097349844981744,5737700.0,,,,,
2024-08-26,5.142820358276367,5.199857130166416,5.1238081009796845,5.152326713568693,4080700.0,,,,,
2024-08-27,5.0857834815979,5.123807995407802,5.028746710883048,5.114302093599306,2865500.0,,,,,
2024-08-28,5.028746604919434,5.123807887441097,5.000228446806911,5.085783374432432,3368600.0,,,,,
2024-08-29,5.095290184020996,5.142820602879361,4.981216181527339,5.038253409418163,3391300.0,,,,,
2024-08-30,5.142820358276367,5.171338970865376,5.085783586386319,5.104795843683002,3547300.0,,,,,
2024-09-03,5.057265758514404,5.133314792685027,5.047759402599077,5.133314792685027,3199300.0,,,,,
2024-09-04,5.066771507263184,5.1618327970894375,5.0382533469593,5.057265604924551,5087300.0,,,,,
2024-09-05,5.028746604919434,5.142820143945429,5.009734348415101,5.133314242337238,4636300.0,,,,,
2024-09-06,4.95269775390625,5.057265395018963,4.914673239553984,5.038253137842831,6938200.0,,,,,
2024-09-09,5.019240379333496,5.066770790882399,4.9622031602141385,4.9622031602141385,6299700.0,,,,,
2024-09-10,5.047759056091309,5.076277668591607,4.981215929115924,5.019240896878978,4787700.0,,,,,
2024-09-11,5.0857834815979,5.104795738502851,5.000228552169602,5.038253065979504,5207100.0,,,,,
2024-09-12,5.123807907104492,5.142820163681788,5.066771137372608,5.085783393949902,7680200.0,,,,,
2024-09-13,5.228375911712647,5.228375911712647,5.123808266557759,5.142820524468831,7753200.0,,,,,
2024-09-16,5.256894588470459,5.294919104750087,5.190351458337116,5.228375974616744,5926000.0,,,,,
2024-09-17,5.237881660461426,5.342448840213381,5.199856695756796,5.275906171878124,6449600.0,,,,,
2024-09-18,5.228375911712647,5.294919041045391,5.199857298202047,5.256894525223247,9035000.0,,,,,
2024-09-19,5.190351486206055,5.332943649664285,5.161832872199212,5.294919133180489,7538900.0,,,,,
2024-09-20,5.2473883628845215,5.2854128801071045,5.142820713878416,5.199857489712292,10937400.0,,,,,
2024-09-23,5.30442476272583,5.351955632528938,5.256894346210691,5.266400248198531,7588800.0,,,,,
2024-09-24,5.17133903503418,5.342449352827555,5.152326777501583,5.304424837762361,5341600.0,,,,,
2024-09-25,5.095290184020996,5.190351475025718,5.095290184020996,5.152326958623829,3128900.0,,,,,
2024-09-26,5.17133903503418,5.218869452221686,5.1047959070261015,5.114302262436388,5476600.0,,,,,
2024-09-27,5.3204665184021,5.339708692877873,5.2434973617293785,5.281981710680926,6195600.0,,,,,
2024-09-30,5.243496894836426,5.320466044655638,5.224254722074019,5.262739067598832,3012800.0,,,,,
2024-10-01,5.3012237548828125,5.330086784004554,5.185770262087116,5.233875922316121,4900900.0,,,,,
2024-10-02,5.29160213470459,5.33970779216427,5.262738648474872,5.272359963474628,4908600.0,,,,,
2024-10-03,5.1280436515808105,5.281981027475756,5.1280436515808105,5.272360170867105,4297400.0,,,,,
2024-10-04,5.051074981689453,5.128043669912066,5.0318328096338005,5.118422813269024,4629000.0,,,,,
2024-10-07,4.954864025115967,5.041453568298798,4.926000538208649,5.041453568298798,5206700.0,,,,,
2024-10-08,4.954864025115967,4.983727053253723,4.906758366526957,4.935621853434275,4748500.0,,,,,
2024-10-09,4.829790115356445,4.97410664536855,4.82016925803276,4.945243155858288,6844100.0,,,,,
2024-10-10,4.791306018829346,4.858653858691933,4.74320035338898,4.858653858691933,9129600.0,,,,,
2024-10-11,4.810547828674316,4.839411317504982,4.733579136818662,4.791305655710403,5603700.0,,,,,
2024-10-14,4.868274211883545,4.897137699909763,4.810547694600686,4.810547694600686,1830800.0,,,,,
2024-10-15,4.897137641906738,4.916379814106448,4.829789809822967,4.839411125307608,4458600.0,,,,,
2024-10-16,4.974106311798096,4.983727168476594,4.906758479970325,4.954864139671528,5482800.0,,,,,
2024-10-17,4.926001071929932,4.993348909497621,4.906758898163393,4.964485419463008,3643600.0,,,,,
2024-10-18,4.98372745513916,5.002969628372531,4.9260009354390455,4.93562225144053,2367200.0,,,,,
2024-10-21,4.906758785247803,5.012590967913132,4.877895754647004,4.964485305219,6007700.0,,,,,
2024-10-22,4.877895355224609,4.926000555210087,4.82978969646957,4.906758383461983,3526600.0,,,,,
2024-10-23,4.839410781860352,4.877895123528584,4.781683810588463,4.849031637892639,5453100.0,,,,,
2024-10-24,4.733579158782959,4.887516543208553,4.69509481267656,4.849032197102154,9050500.0,,,,,
2024-10-25,4.772063255310059,4.791305427356891,4.69509456712273,4.723957595808193,5790600.0,,,,,
2024-10-28,4.820168972015381,4.849032001043377,4.772063311942621,4.79130548421781,2516500.0,,,,,
2024-10-29,4.656610488891602,4.810547874055094,4.637368315746165,4.810547874055094,5028800.0,,,,,
2024-10-30,4.685473442077637,4.695094757876736,4.608504750763196,4.656610412219515,5041400.0,,,,,
2024-10-31,4.656610488891602,4.704715692370395,4.6277469997886485,4.656610488891602,5171000.0,,,,,
2024-11-01,4.579641819000244,4.685473542439704,4.541157013749098,4.675852685204116,4780600.0,,,,,
2024-11-04,4.560399055480957,4.618126032308195,4.550778198522806,4.570020371208692,7443400.0,,,,,
2024-11-05,4.618126392364502,4.627747250072751,4.531536379142161,4.5411572368504105,4885400.0,,,,,
2024-11-06,4.618126392364502,4.627747250072751,4.493052030769926,4.550778553328279,10926600.0,,,,,
2024-11-07,4.62774658203125,4.829789611204239,4.550777896397645,4.560398752717068,8645000.0,,,,,
2024-11-08,4.618126392364502,4.666231598444987,4.560399411036528,4.598884218178384,4814200.0,,,,,
2024-11-11,4.733579158782959,4.80092653508436,4.598883947410564,4.608504804552367,5252400.0,,,,,
2024-11-12,4.579641819000244,4.714337031685663,4.5700205029950585,4.675852685204116,4660600.0,,,,,
2024-11-13,4.550778388977051,4.646989256432988,4.541157072846655,4.598884052089821,6059100.0,,,,,
2024-11-14,4.62774658203125,4.67585223993703,4.550777896397645,4.560398752717068,5345100.0,,,,,
2024-11-15,4.637368202209473,4.704715577184837,4.598883856860812,4.637368202209473,3983200.0,,,,,
2024-11-18,4.637368202209473,4.646989059161846,4.589262541138854,4.608504713813185,4262900.0,,,,,
2024-11-19,4.608504772186279,4.618126088030104,4.5315360805140426,4.618126088030104,4315300.0,,,,,
2024-11-20,4.531536102294922,4.589262621326562,4.521914786404852,4.589262621326562,4840500.0,,,,,
2024-11-21,4.589262008666992,4.618125493714377,4.5026720122943695,4.531535497341754,6157800.0,,,,,
2024-11-22,4.5700201988220215,4.646988886662209,4.5700201988220215,4.598883686146875,4293700.0,,,,,
2024-11-25,4.666231155395508,4.704715500113731,4.589262465959062,4.618125953882518,4593700.0,,,,,
2024-11-26,4.579641819000244,4.646989195958155,4.550778329754284,4.598883992241018,3600400.0,,,,,
2024-11-27,4.695094585418701,4.76244195846027,4.579641552687808,4.579641552687808,4380600.0,,,,,
2024-11-29,4.762441635131836,4.791305120739764,4.704715122685518,4.704715122685518,2774000.0,,,,,
2024-12-02,4.646988868713379,4.762441900027727,4.627746696827654,4.752821043469647,4510400.0,,,,,
2024-12-03,4.656610488891602,4.704715692370395,4.637368315746165,4.666231346079522,3935300.0,,,,,
2024-12-04,4.560399055480957,4.685473407324,4.531536025836922,4.637368204994081,4099400.0,,,,,
