Date,Close,High,Low,Open,Volume,"('Close', 'WDAY')","('High', 'WDAY')","('Low', 'WDAY')","('Open', 'WDAY')","('Volume', 'WDAY')"
2024-08-06,211.25,214.0399932861328,207.72000122070312,209.38999938964844,2431800.0,,,,,
2024-08-07,210.2100067138672,220.0500030517578,210.07000732421875,213.33999633789065,1918200.0,,,,,
2024-08-08,212.17999267578125,214.1100006103516,210.67999267578125,212.67999267578125,2014400.0,,,,,
2024-08-09,211.9499969482422,213.4600067138672,211.3999938964844,212.5,2072800.0,,,,,
2024-08-12,210.57000732421875,213.3999938964844,209.8800048828125,211.9499969482422,2239000.0,,,,,
2024-08-13,216.38999938964844,217.4499969482422,209.72999572753903,210.4900054931641,1819100.0,,,,,
2024-08-14,222.83999633789065,223.6300048828125,216.16000366210935,216.2899932861328,2347200.0,,,,,
2024-08-15,231.55999755859372,232.7100067138672,225.3000030517578,225.8500061035156,2753500.0,,,,,
2024-08-16,231.7400054931641,232.97000122070312,230.32000732421875,232.08999633789065,1580300.0,,,,,
2024-08-19,232.6300048828125,232.6999969482422,229.50999450683597,229.94000244140625,2108100.0,,,,,
2024-08-20,232.4600067138672,234.44000244140625,231.02999877929688,232.6300048828125,1547000.0,,,,,
2024-08-21,233.50999450683597,234.5399932861328,232.2899932861328,233.0,2209900.0,,,,,
2024-08-22,231.0800018310547,236.7400054931641,230.5399932861328,234.6499938964844,5123000.0,,,,,
2024-08-23,259.95001220703125,265.70001220703125,254.50999450683597,264.989990234375,9701900.0,,,,,
2024-08-26,260.3699951171875,262.5,257.45001220703125,260.0,3196800.0,,,,,
2024-08-27,264.67999267578125,266.82000732421875,259.42999267578125,260.0,2588000.0,,,,,
2024-08-28,260.29998779296875,264.7799987792969,257.95001220703125,263.9800109863281,1851500.0,,,,,
2024-08-29,262.3599853515625,265.3399963378906,261.1099853515625,262.3999938964844,1435000.0,,,,,
2024-08-30,263.19000244140625,264.45001220703125,260.3500061035156,262.4100036621094,1707400.0,,,,,
2024-09-03,260.32000732421875,265.57000732421875,258.82000732421875,262.989990234375,1584700.0,,,,,
2024-09-04,258.6000061035156,260.1000061035156,257.07000732421875,258.8999938964844,1172500.0,,,,,
2024-09-05,255.7899932861328,257.2799987792969,253.1999969482422,255.75,1446900.0,,,,,
2024-09-06,254.6000061035156,259.6199951171875,251.25,257.92999267578125,2252100.0,,,,,
2024-09-09,253.5200042724609,255.8300018310547,248.38999938964844,248.7100067138672,2741800.0,,,,,
2024-09-10,255.5800018310547,256.17999267578125,252.32000732421875,256.17999267578125,1801800.0,,,,,
2024-09-11,255.6199951171875,256.0,247.83999633789065,256.0,1912900.0,,,,,
2024-09-12,251.19000244140625,256.75,250.67999267578125,256.3800048828125,1888000.0,,,,,
2024-09-13,250.0500030517578,253.2700042724609,249.75999450683597,251.1300048828125,1506800.0,,,,,
2024-09-16,249.2100067138672,253.38999938964844,247.44000244140625,250.22000122070312,1658400.0,,,,,
2024-09-17,248.1199951171875,253.5,247.22000122070312,251.1000061035156,1696900.0,,,,,
2024-09-18,248.47000122070312,251.44000244140625,243.4900054931641,248.08999633789065,2771300.0,,,,,
2024-09-19,247.42999267578125,257.2099914550781,247.02999877929688,256.5,2768900.0,,,,,
2024-09-20,248.2899932861328,249.1699981689453,246.17999267578125,246.4900054931641,3902000.0,,,,,
2024-09-23,245.02999877929688,249.1699981689453,244.05999755859372,248.9199981689453,1387700.0,,,,,
2024-09-24,246.9499969482422,249.30999755859372,244.5800018310547,245.05999755859372,1350700.0,,,,,
2024-09-25,243.3699951171875,246.1199951171875,242.5,245.25999450683597,1262700.0,,,,,
2024-09-26,245.42999267578125,245.7899932861328,241.58999633789065,244.9900054931641,1517000.0,,,,,
2024-09-27,243.6199951171875,245.6199951171875,242.5399932861328,245.42999267578125,1237900.0,,,,,
2024-09-30,244.41000366210935,245.41000366210935,241.5399932861328,243.16000366210935,1188800.0,,,,,
2024-10-01,240.66000366210935,244.5,237.5399932861328,243.94000244140625,2631600.0,,,,,
2024-10-02,237.1499938964844,240.6000061035156,233.3300018310547,240.6000061035156,2238700.0,,,,,
2024-10-03,240.94000244140625,242.47999572753903,235.0,235.3600006103516,1682500.0,,,,,
2024-10-04,242.3500061035156,246.91000366210935,241.55999755859372,244.8999938964844,1621500.0,,,,,
2024-10-07,235.47000122070312,241.6199951171875,235.0,240.02999877929688,2084300.0,,,,,
2024-10-08,239.47000122070312,239.6499938964844,234.4900054931641,235.9499969482422,1529800.0,,,,,
2024-10-09,240.7700042724609,241.5,238.69000244140625,239.6499938964844,1237100.0,,,,,
2024-10-10,245.16000366210935,246.6499938964844,238.80999755859372,238.80999755859372,1805200.0,,,,,
2024-10-11,240.8999938964844,244.47000122070312,240.05999755859372,242.75,1713200.0,,,,,
2024-10-14,242.47000122070312,242.97000122070312,240.1199951171875,242.3699951171875,1155600.0,,,,,
2024-10-15,244.8300018310547,247.72000122070312,242.05999755859372,242.55999755859372,2187200.0,,,,,
2024-10-16,240.22000122070312,245.9900054931641,239.4900054931641,244.83999633789065,1299800.0,,,,,
2024-10-17,243.2700042724609,244.5800018310547,240.4600067138672,240.5,1494100.0,,,,,
2024-10-18,244.47999572753903,245.75999450683597,242.17999267578125,243.2700042724609,955800.0,,,,,
2024-10-21,243.75,244.7100067138672,242.25999450683597,243.25999450683597,898400.0,,,,,
2024-10-22,246.75999450683597,247.08999633789065,243.32000732421875,244.0800018310547,1647300.0,,,,,
2024-10-23,242.0399932861328,247.0,241.52999877929688,246.8699951171875,1875000.0,,,,,
2024-10-24,236.82000732421875,244.5800018310547,235.47999572753903,244.38999938964844,1553300.0,,,,,
2024-10-25,237.7100067138672,243.3800048828125,237.58999633789065,239.57000732421875,1339900.0,,,,,
2024-10-28,234.9499969482422,239.91000366210935,234.63999938964844,239.8300018310547,1259500.0,,,,,
2024-10-29,238.6300048828125,239.8300018310547,234.0,235.5200042724609,1110000.0,,,,,
2024-10-30,238.27999877929688,240.5,236.50999450683597,236.92999267578125,952700.0,,,,,
2024-10-31,233.8500061035156,238.0399932861328,233.75,238.0399932861328,1415800.0,,,,,
2024-11-01,239.1199951171875,239.57000732421875,231.7400054931641,233.1699981689453,1804100.0,,,,,
2024-11-04,241.13999938964844,242.5800018310547,237.7700042724609,237.7700042724609,1203000.0,,,,,
2024-11-05,241.25,242.77999877929688,239.8000030517578,241.25,889100.0,,,,,
2024-11-06,251.8000030517578,252.3500061035156,242.5,244.44000244140625,2016500.0,,,,,
2024-11-07,257.9800109863281,258.8800048828125,251.5200042724609,252.1300048828125,2028700.0,,,,,
2024-11-08,256.5400085449219,258.8800048828125,253.9199981689453,258.67999267578125,1729700.0,,,,,
2024-11-11,264.1499938964844,264.5599975585937,255.00999450683597,257.2699890136719,2077200.0,,,,,
2024-11-12,270.32000732421875,271.9700012207031,262.3399963378906,262.3399963378906,2669400.0,,,,,
2024-11-13,276.510009765625,278.9800109863281,270.0,270.4200134277344,2746800.0,,,,,
2024-11-14,271.489990234375,276.4800109863281,270.8900146484375,274.5899963378906,1681800.0,,,,,
2024-11-15,259.4100036621094,269.3599853515625,258.6000061035156,266.7699890136719,2035700.0,,,,,
2024-11-18,259.3599853515625,261.1400146484375,257.2200012207031,261.0299987792969,1237300.0,,,,,
2024-11-19,259.8999938964844,260.010009765625,256.1300048828125,258.1300048828125,1073500.0,,,,,
2024-11-20,259.44000244140625,261.3099975585937,256.7900085449219,261.0199890136719,1296300.0,,,,,
2024-11-21,268.07000732421875,269.8299865722656,261.54998779296875,263.4100036621094,2189800.0,,,,,
2024-11-22,267.75,271.5,266.0599975585937,270.32000732421875,1997700.0,,,,,
2024-11-25,267.69000244140625,276.0,267.3800048828125,272.5,3352900.0,,,,,
2024-11-26,270.19000244140625,271.2900085449219,267.0199890136719,268.8999938964844,4189900.0,,,,,
2024-11-27,253.3999938964844,260.010009765625,237.17999267578125,237.5,13910300.0,,,,,
2024-11-29,249.9900054931641,255.32000732421875,247.8000030517578,254.05999755859372,2733700.0,,,,,
2024-12-02,251.4600067138672,253.2899932861328,246.2700042724609,246.4499969482422,2672900.0,,,,,
2024-12-03,257.0599975585937,258.17999267578125,250.75999450683597,250.8600006103516,2699600.0,,,,,
2024-12-04,268.8699951171875,272.6099853515625,260.0,260.3900146484375,3636500.0,,,,,
2024-12-05,262.70001220703125,268.5,262.45001220703125,266.1400146484375,2203600.0,,,,,
2024-12-06,266.4200134277344,269.0799865722656,263.6000061035156,264.82000732421875,3269700.0,,,,,
2024-12-09,279.9100036621094,294.0,278.4800109863281,291.6000061035156,11581000.0,,,,,
2024-12-10,270.8800048828125,279.17999267578125,268.5599975585937,278.2900085449219,5642600.0,,,,,
2024-12-11,272.3599853515625,276.739990234375,271.2200012207031,273.6099853515625,3849100.0,,,,,
2024-12-12,274.82000732421875,276.9599914550781,269.8900146484375,270.8099975585937,2480800.0,,,,,
2024-12-13,273.6700134277344,275.29998779296875,270.5599975585937,273.3299865722656,2888900.0,,,,,
2024-12-16,278.3500061035156,278.9100036621094,269.7099914550781,271.8699951171875,4197700.0,,,,,
2024-12-17,278.010009765625,283.04998779296875,275.3099975585937,277.239990234375,4000100.0,,,,,
2024-12-18,268.92999267578125,280.17999267578125,268.6499938964844,277.8999938964844,3996800.0,,,,,
2024-12-19,266.8299865722656,274.20001220703125,264.8800048828125,271.42999267578125,4828900.0,,,,,
2024-12-20,273.0400085449219,277.1199951171875,262.6600036621094,263.8399963378906,46874100.0,,,,,
2024-12-23,265.3900146484375,272.0,263.8599853515625,270.1099853515625,3676000.0,,,,,
2024-12-24,269.0400085449219,269.0899963378906,264.75,266.29998779296875,850500.0,,,,,
2024-12-26,269.3800048828125,270.1400146484375,265.5,266.3999938964844,1243900.0,,,,,
2024-12-27,266.239990234375,268.3599853515625,263.2699890136719,267.6000061035156,1602800.0,,,,,
2024-12-30,262.0,264.5199890136719,259.3299865722656,263.57000732421875,1755600.0,,,,,
2024-12-31,258.0299987792969,263.3399963378906,256.19000244140625,262.239990234375,1587700.0,,,,,
2025-01-02,251.83999633789065,260.9800109863281,250.08999633789065,260.67999267578125,2118400.0,,,,,
2025-01-03,252.83999633789065,255.38999938964844,251.47999572753903,254.3300018310547,1422800.0,,,,,
2025-01-06,254.13999938964844,257.510009765625,252.1199951171875,254.13999938964844,1849000.0,,,,,
2025-01-07,249.67999267578125,253.19000244140625,246.8500061035156,252.0,2226100.0,,,,,
2025-01-08,254.69000244140625,256.7900085449219,250.5500030517578,250.94000244140625,2242300.0,,,,,
2025-01-10,249.7100067138672,254.4199981689453,249.5,251.1000061035156,2011300.0,,,,,
2025-01-13,246.0,248.66000366210935,244.8800048828125,248.2400054931641,2253000.0,,,,,
2025-01-14,246.02999877929688,248.3500061035156,245.3300018310547,246.67999267578125,2210600.0,,,,,
2025-01-15,248.57000732421875,251.1999969482422,245.25999450683597,251.1999969482422,3172800.0,,,,,
2025-01-16,250.6999969482422,252.17999267578125,248.4900054931641,249.6300048828125,1683600.0,,,,,
2025-01-17,249.63999938964844,256.32000732421875,248.80999755859372,256.32000732421875,1578000.0,,,,,
2025-01-21,250.72000122070312,252.0800018310547,247.4600067138672,250.4600067138672,1666400.0,,,,,
2025-01-22,253.47999572753903,257.6600036621094,250.6300048828125,254.3500061035156,2012600.0,,,,,
2025-01-23,255.3000030517578,255.38999938964844,249.22999572753903,252.72999572753903,2179700.0,,,,,
2025-01-24,258.2799987792969,260.2099914550781,255.55999755859372,255.82000732421875,1789100.0,,,,,
2025-01-27,264.20001220703125,268.94000244140625,255.22000122070312,255.22000122070312,2597700.0,,,,,
2025-01-28,270.42999267578125,274.5,262.489990234375,265.29998779296875,2533000.0,,,,,
2025-01-29,265.3999938964844,271.9700012207031,264.2099914550781,270.9100036621094,1166500.0,,,,,
2025-01-30,260.07000732421875,264.94000244140625,257.010009765625,262.4800109863281,1364500.0,,,,,
2025-01-31,262.0599975585937,267.0199890136719,260.8900146484375,263.82000732421875,1667400.0,,,,,
2025-02-03,259.7699890136719,260.94000244140625,254.7400054931641,259.7300109863281,1594600.0,,,,,
2025-02-04,259.7300109863281,260.9700012207031,255.4199981689453,255.97000122070312,1465500.0,,,,,
2025-02-05,276.1700134277344,276.3699951171875,262.1400146484375,272.44000244140625,5246400.0,,,,,
2025-02-06,277.82000732421875,283.67999267578125,274.69000244140625,276.989990234375,2712800.0,,,,,
2025-02-07,271.8900146484375,280.989990234375,271.6499938964844,280.0400085449219,1613100.0,,,,,
2025-02-10,269.8800048828125,277.2300109863281,269.5899963378906,274.6700134277344,1675300.0,,,,,
2025-02-11,263.0,269.3900146484375,261.0,269.07000732421875,2602400.0,,,,,
2025-02-12,257.9200134277344,260.0,254.27999877929688,258.2799987792969,1791400.0,,,,,
2025-02-13,260.1300048828125,260.510009765625,256.3599853515625,259.2099914550781,1923600.0,,,,,
2025-02-14,258.04998779296875,261.3900146484375,257.5599975585937,259.95001220703125,1382000.0,,,,,
2025-02-18,265.7200012207031,265.760009765625,255.2400054931641,257.04998779296875,2356000.0,,,,,
2025-02-19,261.1000061035156,261.7200012207031,255.4900054931641,258.69000244140625,2856800.0,,,,,
2025-02-20,261.6300048828125,262.7699890136719,257.8999938964844,260.2900085449219,1747400.0,,,,,
2025-02-21,256.3900146484375,261.1700134277344,256.0,261.1700134277344,2415400.0,,,,,
2025-02-24,261.8099975585937,263.54998779296875,251.02999877929688,255.17999267578125,3836100.0,,,,,
2025-02-25,255.22000122070312,259.54998779296875,252.6499938964844,259.29998779296875,4828400.0,,,,,
2025-02-26,271.0899963378906,281.0,269.1099853515625,279.989990234375,6231500.0,,,,,
2025-02-27,260.57000732421875,271.42999267578125,260.3699951171875,270.0,3078400.0,,,,,
2025-02-28,263.3399963378906,266.0799865722656,258.4100036621094,260.8599853515625,2795400.0,,,,,
2025-03-03,254.57000732421875,264.7200012207031,253.4600067138672,264.260009765625,1895700.0,,,,,
2025-03-04,253.6300048828125,256.760009765625,248.25999450683597,254.5399932861328,1839200.0,,,,,
2025-03-05,259.6099853515625,260.70001220703125,252.4600067138672,253.0200042724609,1859900.0,,,,,
2025-03-06,253.75999450683597,260.9800109863281,252.9199981689453,255.4199981689453,2148500.0,,,,,
2025-03-07,252.3800048828125,255.8000030517578,245.4499969482422,251.3500061035156,2035900.0,,,,,
2025-03-10,243.0,251.4499969482422,241.6300048828125,249.9199981689453,2294000.0,,,,,
2025-03-11,242.92999267578125,246.2100067138672,241.1999969482422,243.77999877929688,2838400.0,,,,,
2025-03-12,241.6699981689453,247.0399932861328,238.72000122070312,246.05999755859372,2332600.0,,,,,
2025-03-13,237.22000122070312,243.5,235.55999755859372,242.16000366210935,2263800.0,,,,,
2025-03-14,244.1699981689453,245.1499938964844,238.5500030517578,239.57000732421875,1365900.0,,,,,
2025-03-17,250.6199951171875,252.32000732421875,242.4499969482422,243.41000366210935,1789900.0,,,,,
2025-03-18,251.91000366210935,252.0200042724609,247.6999969482422,249.1100006103516,1984200.0,,,,,
2025-03-19,252.5,256.1700134277344,251.00999450683597,253.66000366210935,1804000.0,,,,,
2025-03-20,250.47000122070312,254.5,242.47000122070312,251.6699981689453,1732300.0,,,,,
2025-03-21,249.4900054931641,250.19000244140625,245.22999572753903,246.9900054931641,2831800.0,,,,,
2025-03-24,249.91000366210935,252.88999938964844,248.7700042724609,252.88999938964844,2022200.0,,,,,
2025-03-25,252.8300018310547,253.4199981689453,250.0,250.0,1176600.0,,,,,
2025-03-26,250.7899932861328,254.13999938964844,250.1300048828125,253.1000061035156,1000700.0,,,,,
2025-03-27,244.5500030517578,250.25,243.8600006103516,250.25,1096500.0,,,,,
2025-03-28,238.4900054931641,244.80999755859372,236.02999877929688,244.1000061035156,1888600.0,,,,,
2025-03-31,233.52999877929688,237.41000366210935,229.2899932861328,236.6699981689453,3312700.0,,,,,
2025-04-01,234.52999877929688,235.0800018310547,230.00999450683597,232.9499969482422,2567400.0,,,,,
2025-04-02,235.38999938964844,236.9900054931641,230.5,230.5,1926200.0,,,,,
2025-04-03,228.3300018310547,232.6300048828125,226.3000030517578,227.9600067138672,5081600.0,,,,,
2025-04-04,217.13999938964844,227.88999938964844,216.1100006103516,225.6499938964844,4893600.0,,,,,
2025-04-07,215.32000732421875,223.17999267578125,205.3300018310547,206.0399932861328,5201600.0,,,,,
2025-04-08,210.47000122070312,222.47999572753903,207.6999969482422,220.2899932861328,3751000.0,,,,,
2025-04-09,231.4199981689453,232.6199951171875,207.7899932861328,209.8600006103516,4769200.0,,,,,
2025-04-10,224.7400054931641,228.67999267578125,218.75,226.5500030517578,2599400.0,,,,,
2025-04-11,226.50999450683597,227.07000732421875,219.6300048828125,224.0399932861328,2203600.0,,,,,
2025-04-14,232.33999633789065,234.2700042724609,227.8699951171875,230.0,2579100.0,,,,,
2025-04-15,233.32000732421875,235.9600067138672,228.1300048828125,233.0,1467000.0,,,,,
2025-04-16,227.7100067138672,235.0,224.3000030517578,232.16000366210935,1961900.0,,,,,
2025-04-17,221.0200042724609,228.6000061035156,220.27999877929688,228.08999633789065,1894900.0,,,,,
2025-04-21,214.1000061035156,218.91000366210935,210.75,218.91000366210935,2125300.0,,,,,
2025-04-22,220.9900054931641,221.58999633789065,215.0,215.6699981689453,1959100.0,,,,,
2025-04-23,224.8699951171875,230.75999450683597,223.72000122070312,226.0,1655700.0,,,,,
2025-04-24,236.8699951171875,237.52999877929688,227.5500030517578,227.83999633789065,1685400.0,,,,,
2025-04-25,239.52999877929688,239.80999755859372,235.7899932861328,236.8600006103516,1103300.0,,,,,
2025-04-28,239.82000732421875,241.30999755859372,237.0,239.3600006103516,898500.0,,,,,
2025-04-29,243.38999938964844,244.2400054931641,238.25,239.82000732421875,1134900.0,,,,,
2025-04-30,245.0,245.5200042724609,238.72999572753903,241.83999633789065,1434100.0,,,,,
2025-05-01,246.6100006103516,250.3699951171875,245.6499938964844,247.0500030517578,1531800.0,,,,,
2025-05-02,248.67999267578125,251.1699981689453,248.0,249.9499969482422,1302200.0,,,,,
2025-05-05,248.33999633789065,251.75,247.2400054931641,247.8600006103516,808000.0,,,,,
2025-05-06,247.7899932861328,250.7700042724609,245.7700042724609,246.66000366210935,905000.0,,,,,
2025-05-07,250.5800018310547,251.22000122070312,245.9499969482422,248.3600006103516,1117900.0,,,,,
2025-05-08,257.9800109863281,260.3399963378906,251.75999450683597,252.41000366210935,1804500.0,,,,,
2025-05-09,259.17999267578125,260.0,256.3599853515625,258.5299987792969,1325400.0,,,,,
2025-05-12,266.57000732421875,266.8599853515625,260.92999267578125,265.6400146484375,2062200.0,,,,,
2025-05-13,270.0199890136719,270.69000244140625,266.0400085449219,266.760009765625,1470700.0,,,,,
2025-05-14,271.1700134277344,271.6600036621094,268.5899963378906,268.79998779296875,1225300.0,,,,,
2025-05-15,274.7099914550781,276.0,270.5799865722656,271.1700134277344,1699400.0,,,,,
2025-05-16,273.04998779296875,274.260009765625,271.5299987792969,273.7699890136719,2328600.0,,,,,
2025-05-19,273.29998779296875,274.010009765625,268.8399963378906,270.57000732421875,1553600.0,,,,,
2025-05-20,273.8399963378906,274.6499938964844,270.2099914550781,271.5599975585937,1354700.0,,,,,
2025-05-21,268.5400085449219,274.1099853515625,268.2200012207031,270.6300048828125,1590200.0,,,,,
2025-05-22,272.07000732421875,273.79998779296875,267.57000732421875,268.45001220703125,4188300.0,,,,,
2025-05-23,238.00999450683597,247.47000122070312,237.0,241.6000061035156,9915000.0,,,,,
2025-05-27,239.3000030517578,242.8500061035156,238.25,241.22999572753903,4740700.0,,,,,
2025-05-28,239.8999938964844,242.94000244140625,237.8800048828125,239.17999267578125,2721700.0,,,,,
2025-05-29,241.75999450683597,243.91000366210935,239.5200042724609,241.16000366210935,2989800.0,,,,,
2025-05-30,247.7100067138672,248.8800048828125,241.1999969482422,241.30999755859372,3491600.0,,,,,
2025-06-02,247.75,248.7400054931641,243.5,246.2700042724609,2034400.0,,,,,
2025-06-03,251.1199951171875,251.4199981689453,245.94000244140625,247.75,1528700.0,,,,,
2025-06-04,249.47999572753903,253.0,248.9499969482422,250.7400054931641,1262300.0,,,,,
2025-06-05,250.1000061035156,250.82000732421875,246.72000122070312,249.47999572753903,1736400.0,,,,,
2025-06-06,252.72000122070312,253.77999877929688,250.1499938964844,251.66000366210935,1393000.0,,,,,
2025-06-09,252.8999938964844,253.42999267578125,250.5399932861328,252.72000122070312,1225400.0,,,,,
2025-06-10,252.72999572753903,257.0899963378906,252.2899932861328,252.7400054931641,1894900.0,,,,,
2025-06-11,251.3600006103516,256.42999267578125,250.5,253.57000732421875,1680100.0,,,,,
2025-06-12,250.69000244140625,253.5399932861328,250.0800018310547,251.92999267578125,1965500.0,,,,,
2025-06-13,244.5399932861328,249.6699981689453,243.9900054931641,247.41000366210935,2199200.0,,,,,
2025-06-16,245.6499938964844,247.7899932861328,243.6199951171875,245.97000122070312,1825600.0,,,,,
2025-06-17,242.6999969482422,246.52999877929688,242.3800048828125,245.6499938964844,1818500.0,,,,,
2025-06-18,236.8800048828125,243.47999572753903,236.44000244140625,242.47000122070312,2472700.0,,,,,
2025-06-20,238.19000244140625,241.3300018310547,237.25999450683597,238.66000366210935,5155600.0,,,,,
2025-06-23,236.5800018310547,238.38999938964844,234.1300048828125,236.88999938964844,1750700.0,,,,,
2025-06-24,239.19000244140625,240.38999938964844,237.57000732421875,240.0,2478100.0,,,,,
2025-06-25,233.4600067138672,239.57000732421875,233.00999450683597,239.19000244140625,1958800.0,,,,,
2025-06-26,237.2100067138672,237.3699951171875,230.05999755859372,233.9199981689453,2076500.0,,,,,
2025-06-27,237.3699951171875,239.97000122070312,236.0,237.4600067138672,1812200.0,,,,,
2025-06-30,240.0,240.91000366210935,237.8699951171875,237.8699951171875,1516800.0,,,,,
2025-07-01,239.22999572753903,241.0,236.4199981689453,238.58999633789065,2604000.0,,,,,
2025-07-02,237.7400054931641,238.0200042724609,233.91000366210935,237.7899932861328,2068800.0,,,,,
2025-07-03,241.75999450683597,243.72999572753903,238.7700042724609,239.1000061035156,1301700.0,,,,,
2025-07-07,241.2100067138672,242.75,237.5,240.69000244140625,2279600.0,,,,,
2025-07-08,240.47000122070312,242.77999877929688,237.1000061035156,242.22000122070312,3760900.0,,,,,
2025-07-09,240.1699981689453,242.3500061035156,238.6499938964844,240.57000732421875,1683900.0,,,,,
2025-07-10,229.3000030517578,235.42999267578125,227.58999633789065,235.38999938964844,4156200.0,,,,,
2025-07-11,223.3699951171875,228.8300018310547,222.83999633789065,228.4499969482422,2506900.0,,,,,
2025-07-14,224.75999450683597,227.32000732421875,222.25999450683597,223.6199951171875,2113800.0,,,,,
2025-07-15,224.9199981689453,226.30999755859372,222.94000244140625,224.94000244140625,1880600.0,,,,,
2025-07-16,226.72999572753903,227.72999572753903,223.66000366210935,226.6699981689453,1926500.0,,,,,
2025-07-17,230.88999938964844,230.9600067138672,226.1300048828125,227.07000732421875,2232300.0,,,,,
2025-07-18,233.05999755859372,233.57000732421875,228.6699981689453,232.44000244140625,2597900.0,,,,,
2025-07-21,233.7100067138672,235.83999633789065,232.07000732421875,233.2700042724609,2176300.0,,,,,
2025-07-22,239.1100006103516,239.42999267578125,233.75,234.17999267578125,2409100.0,,,,,
2025-07-23,241.02999877929688,243.58999633789065,238.32000732421875,240.0,1724900.0,,,,,
2025-07-24,237.1999969482422,241.50999450683597,236.1699981689453,240.9900054931641,2115100.0,,,,,
