Date,Close,High,Low,Open,Volume,"('Close', 'XRAY')","('High', 'XRAY')","('Low', 'XRAY')","('Open', 'XRAY')","('Volume', 'XRAY')"
2024-06-03,26.56232261657715,26.76125497209857,26.44864569425535,26.533902934288356,2258600.0,,,,,
2024-06-04,26.259183883666992,26.751780852579213,26.24971065655329,26.59073960531304,1794800.0,,,,,
2024-06-05,26.18340110778809,26.524430072622785,25.98446874952345,26.29707803167745,1434100.0,,,,,
2024-06-06,26.316022872924805,26.325496099904075,25.94657424806645,26.04130471102586,2569700.0,,,,,
2024-06-07,26.23076629638672,26.45811832910495,26.012885684052574,26.07919827457457,1394100.0,,,,,
2024-06-10,25.62449073791504,26.03183044763973,25.596072864941927,25.889735662274504,1871000.0,,,,,
2024-06-11,25.539234161376957,25.70974863092867,25.150840894879497,25.46345015344655,1855100.0,,,,,
2024-06-12,25.62449073791504,26.278128918794973,25.49186917915192,26.003412574666623,1462100.0,,,,,
2024-06-13,25.292938232421875,25.491870581510216,24.951909283318063,25.491870581510216,2157700.0,,,,,
2024-06-14,24.734031677246094,25.112951746351403,24.46878672545567,25.07505883602417,1758600.0,,,,,
2024-06-17,24.3077449798584,24.52562378934439,23.94777137317865,24.37405576475993,2949800.0,,,,,
2024-06-18,24.3077449798584,24.62982748380872,24.260380649738277,24.44036654966146,2108500.0,,,,,
2024-06-20,24.10881233215332,24.260380354895737,23.928824627584195,24.250907127620167,6001400.0,,,,,
2024-06-21,24.10881233215332,24.44036625263151,24.0519729684999,24.260380354895737,5116200.0,,,,,
2024-06-24,24.22248649597168,24.639299445585767,24.175122168284453,24.22248649597168,2286100.0,,,,,
2024-06-25,23.691999435424805,24.13723027767748,23.66357975351505,24.13723027767748,2126400.0,,,,,
2024-06-26,23.83409309387207,23.95724323610389,23.512010608265697,23.616214296795192,1824300.0,,,,,
2024-06-27,23.957244873046875,24.014082431204148,23.58779622794113,23.834094722400494,2288900.0,,,,,
2024-06-28,23.74751091003418,24.176511234919317,23.55684369489916,24.109778255123253,4198500.0,,,,,
2024-07-01,23.48057746887207,24.262311606122427,23.385245678438658,23.84284481853349,2620500.0,,,,,
2024-07-02,23.29944610595703,23.68077873078092,23.29944610595703,23.623579291641686,3187100.0,,,,,
2024-07-03,23.604511260986328,23.76657784734153,23.2041115663639,23.30897871586942,2159900.0,,,,,
2024-07-05,23.41384696960449,23.51871413219976,23.137381475040897,23.490113501036262,1688200.0,,,,,
2024-07-08,23.509178161621094,23.680778294212647,23.328044486292526,23.48057753341005,2049000.0,,,,,
2024-07-09,23.07064437866211,23.537777027781903,22.832311283090547,23.451976967909165,2954500.0,,,,,
2024-07-10,23.27084350585937,23.39477773488908,22.97531097394869,23.223177613670863,3302900.0,,,,,
2024-07-11,24.51017570495605,24.61504285327881,23.518710931282257,23.737976952014108,2713400.0,,,,,
2024-07-12,24.338579177856445,24.68177763854218,24.195577849371848,24.5101774990306,2241900.0,,,,,
2024-07-15,24.367176055908203,24.519709097076856,24.100244143031706,24.30997662005428,1794000.0,,,,,
2024-07-16,25.558841705322266,25.558841705322266,24.37670972113832,24.491110411760054,2835200.0,,,,,
2024-07-17,26.25477600097656,26.454974938520213,25.511176050805915,25.511176050805915,2883300.0,,,,,
2024-07-18,25.177509307861328,26.35010775929051,25.167975765369548,25.88297508721719,4648400.0,,,,,
2024-07-19,25.129844665527344,25.349110698748586,24.862910917472743,25.18704410498997,2040200.0,,,,,
2024-07-22,25.1584415435791,25.339575209357523,24.85337546542845,25.129842735213263,3241000.0,,,,,
2024-07-23,24.843843460083008,25.15844309992978,24.77711047865148,25.129844289794764,1691300.0,,,,,
2024-07-24,25.01544189453125,25.167974932678487,24.853375314207653,24.91057474892856,1917800.0,,,,,
2024-07-25,25.196577072143555,25.55884260491128,24.767576740134217,24.88197743478249,1743500.0,,,,,
2024-07-26,25.177509307861328,25.501642479232576,25.015442722175703,25.310975266071612,1748700.0,,,,,
2024-07-29,25.225173950195312,25.26330811827004,24.939174962983746,24.96777558903979,3461600.0,,,,,
2024-07-30,25.530244827270508,25.759044407480797,24.98684377864148,24.98684377864148,3578600.0,,,,,
2024-07-31,25.873441696166992,26.540775127799066,24.252777648162034,25.21564362541982,4914700.0,,,,,
2024-08-01,25.482576370239254,26.645643142059768,25.453977560005885,25.98784323163156,3906800.0,,,,,
2024-08-02,24.300443649291992,25.339576153157047,24.07164408215712,25.27284317336821,5126000.0,,,,,
2024-08-05,23.33757781982422,23.91911119320758,23.118311793850516,23.47104559860862,7353900.0,,,,,
2024-08-06,23.02297782897949,23.900043737623346,22.975311934797546,23.375711628272725,4237500.0,,,,,
2024-08-07,22.52724266052246,23.709376376238197,22.47957677029365,23.194576033748717,4753900.0,,,,,
2024-08-08,23.2041130065918,23.49964557005176,22.54631307781163,22.54631307781163,3957600.0,,,,,
2024-08-09,23.003910064697266,23.41384328857152,22.92764354525582,23.261310249688623,2868200.0,,,,,
2024-08-12,22.841846466064453,23.3471133597978,22.78464702359912,23.242246199996774,2736900.0,,,,,
2024-08-13,23.499645233154297,23.62357947363772,22.75604706360338,22.78464587422463,2449000.0,,,,,
2024-08-14,23.575910568237305,24.043043240949597,23.49964404653606,23.518711131545697,4741900.0,,,,,
2024-08-15,24.46250915527344,24.51970858994433,23.900042895720844,23.900042895720844,2195100.0,,,,,
2024-08-16,24.319509506225582,24.50064316960246,24.10024349275409,24.40530956686004,1543700.0,,,,,
2024-08-19,24.34811210632324,24.51017688028469,24.22417786721023,24.34811210632324,2258300.0,,,,,
2024-08-20,23.175512313842773,23.92864585345477,22.965779820724997,23.661712101756077,3413300.0,,,,,
2024-08-21,23.44244384765625,23.54731099346239,23.289910809213094,23.385244412824377,1887800.0,,,,,
2024-08-22,23.01344490051269,23.594978280402696,22.965779005058945,23.594978280402696,1841300.0,,,,,
2024-08-23,24.12884521484375,24.14791230136246,23.032513196742176,23.156447440776347,2756400.0,,,,,
2024-08-26,24.100244522094727,24.624576632066816,24.043043267003824,24.2909099173858,1876200.0,,,,,
2024-08-27,24.205108642578125,24.233709268693246,23.709377184943243,24.062109148676964,1714700.0,,,,,
2024-08-28,23.575910568237305,24.03350969844477,23.19457795973108,24.03350969844477,2184400.0,,,,,
2024-08-29,24.157442092895508,24.30997512468144,23.56637523097216,23.880974836322785,5893600.0,,,,,
2024-08-30,24.10977935791016,24.433910729125813,23.900045048000877,24.30044476342893,1958300.0,,,,,
2024-09-03,23.833311080932617,24.281376674652712,23.78564518610569,23.890510518392404,1716600.0,,,,,
2024-09-04,24.357643127441406,24.557843885481827,23.60451144498177,23.671244424882804,2783300.0,,,,,
2024-09-05,23.909578323364254,24.548311152293344,23.823778255423232,24.548311152293344,3398600.0,,,,,
2024-09-06,24.357643127441406,24.75804282518492,23.96677697230337,23.96677697230337,3244000.0,,,,,
2024-09-09,24.176511764526367,24.700843890127626,23.98584454521462,24.32904481264082,2710700.0,,,,,
2024-09-10,23.909578323364254,24.309978034309918,23.537779241178068,24.224177966368888,1902200.0,,,,,
2024-09-11,23.575910568237305,23.833310760855497,22.965778394627343,23.728443611639797,1955000.0,,,,,
2024-09-12,24.205108642578125,24.22417572665487,23.328042776757187,23.60451004085836,1480600.0,,,,,
2024-09-13,25.05357551574707,25.406307476877927,24.25277617380512,24.367175040746996,2118600.0,,,,,
2024-09-16,24.8629093170166,25.720908127075184,24.52924260801124,25.22517483474364,3622400.0,,,,,
2024-09-17,25.444440841674805,25.663706845007283,24.93917404333996,25.024974100006958,1929800.0,,,,,
2024-09-18,25.4635066986084,26.197573059007297,25.282374857733757,25.3491078326178,3120600.0,,,,,
2024-09-19,25.64463996887207,26.149906771289285,25.46350631240746,25.978306656568822,2968000.0,,,,,
2024-09-20,25.0631103515625,25.51117593716714,25.03450972418196,25.51117593716714,4540900.0,,,,,
2024-09-23,24.94870948791504,25.330042091999687,24.90104359428094,25.16797550797155,1134900.0,,,,,
2024-09-24,24.87244415283203,25.34911038524608,24.805711171228044,25.00591011604001,1073000.0,,,,,
2024-09-25,24.52924156188965,25.015441291132795,24.452975044655656,25.015441291132795,1150000.0,,,,,
2024-09-26,25.27284240722656,25.282375949527008,24.82477682912929,24.8629091799938,1318700.0,,,,,
2024-09-27,25.94422721862793,26.31828572325771,25.378345575393222,25.62771730202025,2027600.0,,,,,
2024-09-30,25.95381736755371,25.973000229279897,25.54139498733265,25.83872385595337,1648300.0,,,,,
2024-10-01,25.05224609375,26.049731172349777,24.841238262781573,26.02095687829632,1949200.0,,,,,
2024-10-02,23.978029251098636,24.706961559857444,23.613564011408453,24.678187266179883,2944700.0,,,,,
2024-10-03,23.69988250732422,23.96843708528204,23.556014702102612,23.79579498726476,1900200.0,,,,,
2024-10-04,24.18903541564941,24.19862684694098,23.84375303604544,23.978029415370404,1394700.0,,,,,
2024-10-07,23.479286193847656,24.189035651950707,23.38337370937352,24.04516783992874,1810300.0,,,,,
2024-10-08,23.479286193847656,23.49846905661818,23.134003810870635,23.33541838182569,1361200.0,,,,,
2024-10-09,23.51765251159668,23.78620527963263,23.18195972217321,23.402557161453757,2502500.0,,,,,
2024-10-10,23.440921783447266,23.709474538829262,23.10522900984132,23.220322525182624,1837000.0,,,,,
2024-10-11,23.52724266052246,23.68070189942744,23.31623483499429,23.421738747758376,1557100.0,,,,,
2024-10-14,23.43132781982422,23.67110808514477,23.047679761186995,23.517648861689874,1773000.0,,,,,
2024-10-15,23.316234588623047,23.91089050513023,23.29705355599642,23.354600312633117,2871700.0,,,,,
2024-10-16,23.63274574279785,23.70947536549349,23.210733732661108,23.488877928915848,4811300.0,,,,,
2024-10-17,23.39296531677246,23.67111134090245,23.297054660955155,23.661519909445012,2253700.0,,,,,
2024-10-18,23.719066619873047,23.79579624199568,23.3162356463846,23.39296526850724,1803600.0,,,,,
2024-10-21,23.43132781982422,23.80538444832323,23.33541534782035,23.64233379473013,1378300.0,,,,,
2024-10-22,23.287464141845703,23.4696958585408,23.124413459438443,23.412149096920164,1202200.0,,,,,
2024-10-23,23.028499603271484,23.297054190521155,22.78871930981307,23.23950560293865,1622900.0,,,,,
2024-10-24,23.412147521972656,23.63274495116084,23.086046179095145,23.086046179095145,1812900.0,,,,,
2024-10-25,22.357112884521484,23.04768126448958,21.925509476419787,22.817492414293003,3688500.0,,,,,
2024-10-28,22.644851684570312,22.94217873866126,22.42425242245915,22.558530631869964,1742200.0,,,,,
2024-10-29,22.280384063720703,22.731172178832093,22.213245875353923,22.63525969714594,2875000.0,,,,,
2024-10-30,22.453025817871094,22.86544820218271,22.2516112558836,22.4146619234166,2738400.0,,,,,
2024-10-31,22.22283744812012,22.798310512526964,22.18447172344972,22.357113825709614,3464900.0,,,,,
2024-11-01,22.529756546020508,22.69280722158572,22.13651700425355,22.155699867114983,2328600.0,,,,,
2024-11-04,22.385887145996094,22.8558562765061,22.289974667868297,22.587301703623943,2847500.0,,,,,
2024-11-05,22.433841705322266,22.50097988890864,21.906325837676498,22.18447000244552,2151700.0,,,,,
2024-11-06,22.999725341796875,23.843753000408363,22.405071237636403,23.824570137853904,3979000.0,,,,,
2024-11-07,16.55443000793457,19.19201296958725,16.516064286754414,18.41512540947183,30260800.0,,,,,
2024-11-08,17.12990379333496,17.27377159549905,16.50647360165999,16.87094065181259,9705900.0,,,,,
2024-11-11,16.92848777770996,17.36968445397536,16.75584567957908,17.10112987584084,5277700.0,,,,,
2024-11-12,17.043582916259766,17.139495395119173,16.659934830200516,16.899715112659845,4358800.0,,,,,
2024-11-13,16.6407527923584,17.033992328708866,16.611978498462584,16.966854138997096,4525000.0,,,,,
2024-11-14,17.139495849609375,17.321727551958293,16.986034781737953,17.225815070555566,3566000.0,,,,,
