Date,Close,High,Low,Open,Volume,"('Close', 'WFC')","('High', 'WFC')","('Low', 'WFC')","('Open', 'WFC')","('Volume', 'WFC')"
2024-09-12,50.44789505004883,53.15762344269557,49.127271010040886,52.5608957530778,42594200.0,,,,,
2024-09-13,51.63156509399414,51.88590987481719,50.623977935033054,50.73158505525098,24762000.0,,,,,
2024-09-16,52.619590759277344,52.75654391905546,51.66091490913678,51.66091490913678,18066200.0,,,,,
2024-09-17,53.32392501831055,53.8717414218881,52.79567761780763,52.79567761780763,15885200.0,,,,,
2024-09-18,53.07936096191406,53.98912549232551,52.922842533654766,53.27500993016161,20109000.0,,,,,
2024-09-19,54.58585739135742,54.79128714465618,53.46088226732093,53.81304595939281,21399000.0,,,,,
2024-09-20,55.06519317626953,55.06519317626953,53.68587335545849,54.14564414126637,45276000.0,,,,,
2024-09-23,53.91086959838867,55.29018945078773,53.70543985544906,55.0358446656964,14759300.0,,,,,
2024-09-24,52.981536865234375,53.98912398580693,52.61958870967716,53.92064740858512,16365600.0,,,,,
2024-09-25,52.44350814819336,53.14784296361514,52.24785917372133,53.09892792122678,10555700.0,,,,,
2024-09-26,55.16301727294922,55.86735208770508,52.15981727247848,52.86415208723434,34463400.0,,,,,
2024-09-27,54.68368148803711,55.3880125747547,54.58585513453896,55.3880125747547,13530400.0,,,,,
2024-09-30,55.26084518432617,55.290191225203976,54.27281951557591,54.44890322423053,16284200.0,,,,,
2024-10-01,54.18477630615234,54.81085004051414,53.998911832418,54.78150400037025,11069400.0,,,,,
2024-10-02,54.09673309326172,54.59563815332117,53.7250004234499,54.12608286436115,9007200.0,,,,,
2024-10-03,53.78369903564453,54.00869405676074,53.22610186772742,53.88152539158239,8135300.0,,,,,
2024-10-04,55.72061920166016,55.88692215015612,54.76194325031806,54.771727752302944,14582800.0,,,,,
2024-10-07,55.916259765625,56.37603426557519,55.56409238112644,55.98473634242266,11177800.0,,,,,
2024-10-08,56.05321502685547,57.01189086976305,56.023868987608346,57.01189086976305,12073000.0,,,,,
2024-10-09,56.28799819946289,56.47386267961464,55.8282236523001,56.07278394646006,12415300.0,,,,,
2024-10-10,56.49342727661133,57.119501025116605,56.10212931794859,56.464081235804485,12744000.0,,,,,
2024-10-11,59.66292953491211,60.37704512845769,58.61620806854383,58.65533861025165,37049200.0,,,,,
2024-10-14,60.80746841430664,61.97157401411848,59.61401304308033,59.93683440678336,30758800.0,,,,,
2024-10-15,61.65853500366211,62.43134636406733,60.87594287425527,61.54114711717449,24693400.0,,,,,
2024-10-16,62.49982833862305,62.68569655094508,61.74658218287668,61.86397381119394,17412600.0,,,,,
2024-10-17,62.97916030883789,63.31176616896249,62.11831081429392,63.086767428579314,15073500.0,,,,,
2024-10-18,62.95960235595703,63.3704618565204,62.44113572952405,63.00851739985698,19234000.0,,,,,
2024-10-21,62.626991271972656,63.2824184741755,62.52916865569061,63.076988740967046,15603400.0,,,,,
2024-10-22,63.39980697631836,63.79110493166896,62.607434027689486,62.626995566932536,26164900.0,,,,,
2024-10-23,63.15524291992188,63.63458643174258,62.47047713644556,63.360672654964766,18380900.0,,,,,
2024-10-24,64.0063247680664,64.14327794488705,62.9302608944521,63.20416724809338,18393300.0,,,,,
2024-10-25,63.12589645385742,64.51499701287165,62.85199014232078,64.41717439637817,14855500.0,,,,,
2024-10-28,64.1823959350586,64.31934908508897,63.3998001091248,63.58566829704613,16158900.0,,,,,
2024-10-29,63.87914657592773,64.56391235800623,63.82044703504439,64.06500730912775,13205500.0,,,,,
2024-10-30,63.98675537109375,64.9552119921048,63.71284158769407,63.71284158769407,16021700.0,,,,,
2024-10-31,63.507415771484375,64.31935774410596,63.22372493297606,63.68349948285547,12963200.0,,,,,
2024-11-01,63.27263641357422,64.15305492083945,63.21394433421904,63.80088751793336,13313900.0,,,,,
2024-11-04,62.313961029052734,63.24329085339115,61.67810279879651,63.15524527030334,12607400.0,,,,,
2024-11-05,62.675907135009766,63.0965511075959,62.23569789257153,62.60743055637423,13447200.0,,,,,
2024-11-06,70.89313507080078,72.65396460653933,68.42796327202439,71.70507699058597,63689100.0,,,,,
2024-11-07,68.30078887939453,70.11053330449388,68.2225278052508,70.08118726753669,18681200.0,,,,,
2024-11-08,68.91079711914062,68.99934251178455,68.2417599623959,68.88128198825932,14270900.0,,,,,
2024-11-11,71.39016723632812,72.06904528680889,69.87499459847328,69.87499459847328,17117800.0,,,,,
2024-11-12,71.42952728271484,72.18711739763972,70.94742925910299,71.6066255882201,17848200.0,,,,,
2024-11-13,71.59678649902344,72.76760352061248,71.4885668434338,71.577112245205,18823000.0,,,,,
2024-11-14,71.62630462646484,72.28550093053549,71.34097917252568,71.67549401110779,13654800.0,,,,,
2024-11-15,73.14147186279297,73.21035051475391,71.71485205898036,71.82307921721629,18837000.0,,,,,
2024-11-18,72.89550018310547,73.49566622172675,72.53147021326059,73.29889367080474,18439600.0,,,,,
2024-11-19,72.24614715576172,72.96438125258913,71.95098081319881,72.43308633981103,15412900.0,,,,,
2024-11-20,72.39372253417969,72.59049507044534,71.26226168467447,72.4822679235819,14415400.0,,,,,
2024-11-21,73.62357330322266,74.81406447137246,72.74792271254724,72.74792271254724,20068200.0,,,,,
2024-11-22,74.7353515625,74.85341959254697,73.34808786480711,73.36776211661925,14997400.0,,,,,
2024-11-25,75.66020202636719,76.06358800880797,74.74519539986532,74.97148308342214,28636600.0,,,,,
2024-11-26,76.10294342041016,76.87036687405998,75.12890653742319,76.25052658604858,19139100.0,,,,,
2024-11-27,75.96519470214844,76.53584555755731,75.19777131347699,76.12261873387129,19793900.0,,,,,
2024-11-29,74.94196319580078,76.78181721154543,74.91244806559165,76.43746151512029,9785000.0,,,,,
2024-12-02,74.06631469726562,75.7093887133478,73.59405758799707,75.7093887133478,18274500.0,,,,,
2024-12-03,72.9447021484375,74.62713234695156,72.82663410583588,74.58777633275102,15047900.0,,,,,
2024-12-04,71.8821029663086,73.05291984123005,71.53774726968204,72.85614730212666,14301100.0,,,,,
2024-12-05,72.47244262695312,73.40712353795446,71.9214659525092,72.21663229618959,17766700.0,,,,,
2024-12-06,73.13163757324219,73.51534930894726,72.54131240341837,72.79711522296056,14798100.0,,,,,
2024-12-09,71.44921112060547,73.34809564349028,71.25243104965834,73.11195955835373,15517500.0,,,,,
2024-12-10,70.88839721679688,72.31501699856561,70.74081404817451,72.31501699856561,12277100.0,,,,,
2024-12-11,70.44564819335938,71.74436657462496,70.29806502372632,71.4196851027106,11867400.0,,,,,
2024-12-12,69.65855407714844,70.89823475099216,69.64871319695825,70.72113643952989,12446700.0,,,,,
2024-12-13,69.30435180664062,69.90451784066704,68.89111744264147,69.70773778485993,16794500.0,,,,,
2024-12-16,70.81952667236328,71.1245263854132,68.69434704153429,69.33386910672219,24602500.0,,,,,
2024-12-17,69.66838073730469,70.38661479413086,69.24531300660247,69.90451680076045,15595900.0,,,,,
2024-12-18,67.65143585205078,70.34725877172299,67.50385268901363,69.47160817913175,21201200.0,,,,,
2024-12-19,67.73998260498047,69.5503215955302,67.56288430706138,68.28111837817535,16444600.0,,,,,
2024-12-20,69.2059555053711,69.89467441602856,67.66126777889588,68.05482036978711,50113400.0,,,,,
2024-12-23,69.40274047851562,69.55032364887057,68.49757470971328,68.5959609878193,11817000.0,,,,,
2024-12-24,70.43580627441406,70.43580627441406,69.40273911500903,69.53064052339488,4442700.0,,,,,
2024-12-26,70.60307312011719,70.68177763936002,69.96355104802062,70.27839164416774,6964300.0,,,,,
2024-12-27,69.96355438232422,70.58339472435631,69.49128971240052,70.03242553143889,7219500.0,,,,,
2024-12-30,69.27483367919922,69.65854538844067,68.64514503423781,69.27483367919922,8443800.0,,,,,
2024-12-31,69.10757446289062,69.77661166610733,68.93047615890997,69.39289992521456,7031500.0,,,,,
2025-01-02,69.05838775634766,70.06193984691575,68.63531998633346,69.34371322974255,8303300.0,,,,,
2025-01-03,70.16032409667969,70.26855125608685,68.6156362381498,69.2158023016288,9152800.0,,,,,
2025-01-06,70.86872100830078,72.06905319773637,70.37678207862339,70.77033472364377,15565600.0,,,,,
2025-01-07,70.43580627441406,71.95097894793317,70.35710175731062,71.79356240733456,13522000.0,,,,,
2025-01-08,70.41613006591797,70.91790981877296,69.91435031306297,70.35709980313203,16544700.0,,,,,
2025-01-10,68.83208465576172,69.78644724886313,68.22207776470944,69.75693211817196,14466600.0,,,,,
2025-01-13,69.39289093017578,69.47160294538457,68.43852838834418,68.7730506997861,10439800.0,,,,,
2025-01-14,70.0422592163086,70.30790290520656,69.15676774266286,70.30790290520656,21909800.0,,,,,
2025-01-15,74.72550964355469,75.5814859601033,72.46259539707931,74.14502539328207,33482900.0,,,,,
2025-01-16,74.72550964355469,75.20761512974423,73.48582912407346,74.62712337308032,22897900.0,,,,,
2025-01-17,75.8373031616211,76.00456058726937,74.28277442509821,74.75503907524904,20673700.0,,,,,
2025-01-21,76.59488677978516,77.02779542259707,76.0832736162373,76.43747023192122,21057700.0,,,,,
2025-01-22,76.28987884521484,76.55552252518578,75.62084169943141,76.31939397561258,11669500.0,,,,,
2025-01-23,76.1816635131836,77.03763995945035,75.78811086525432,76.45714811481636,12981800.0,,,,,
2025-01-24,76.07343292236328,76.39811440526655,75.75859231947311,75.75859231947311,10393200.0,,,,,
2025-01-27,76.68343353271484,76.78181980553286,75.65035890214693,76.15213865182776,10637100.0,,,,,
2025-01-28,76.62439727783203,76.89004847671995,75.92584496871338,76.61456390482996,11562000.0,,,,,
2025-01-29,77.10651397705078,77.70668009852172,76.35876466881946,76.49650697475778,9175400.0,,,,,
2025-01-30,77.54924774169922,77.96247461534432,76.8211802729352,77.87392921658832,11276000.0,,,,,
2025-01-31,77.52957153320312,78.01166954029691,77.04746601971765,77.42134437763632,14980600.0,,,,,
2025-02-03,76.88021087646484,77.24424836564182,75.77826503551245,75.98488597963446,12395200.0,,,,,
2025-02-04,78.18876647949219,78.56263732451497,77.17537359171625,78.55279644516418,14665200.0,,,,,
2025-02-05,78.7594223022461,79.0545811436939,77.90344589862416,78.37571055388952,17931000.0,,,,,
2025-02-06,80.1073226928711,80.18603471252774,78.6216727304064,79.20215698599367,16988900.0,,,,,
2025-02-07,79.76126861572266,80.38417663391782,78.1990651532141,80.35450824073382,17951400.0,,,,,
2025-02-10,78.2089614868164,79.66240359899493,77.36853798228071,79.55364211145424,18357400.0,,,,,
2025-02-11,78.74287414550781,79.06915858611146,76.93348684047076,77.88267176849399,16682800.0,,,,,
2025-02-12,78.35726928710938,78.82197606585896,77.94200228869751,78.30782950677165,13440500.0,,,,,
2025-02-13,77.9617691040039,78.76264974650276,77.72447476788803,78.53523733111396,10093400.0,,,,,
2025-02-14,79.07904815673828,79.43498590470439,78.00132281787698,78.3374967235273,17521300.0,,,,,
2025-02-18,79.87003326416016,80.03811644828603,78.59456387085815,79.08893150189995,15318300.0,,,,,
2025-02-19,79.44487762451172,79.74150122359686,79.06916093666182,79.4152167732935,13917400.0,,,,,
2025-02-20,77.74425506591797,79.37566984358423,77.141125920578,79.20758665054242,14807100.0,,,,,
2025-02-21,76.62698364257812,78.55501440717208,76.45890045662921,78.02110399809335,18205400.0,,,,,
2025-02-24,76.35013580322266,77.63548707843597,75.54926267940391,77.09168722704035,12989700.0,,,,,
2025-02-25,75.14388275146484,77.16090366737626,74.08593628288624,76.99282047691322,15683000.0,,,,,
2025-02-26,75.58880615234375,76.8939363686441,75.41083350723683,75.48993413694018,13466800.0,,,,,
2025-02-27,75.75689697265625,77.04224826143955,75.51959508324445,76.12272418445976,13744400.0,,,,,
2025-02-28,77.437744140625,77.53661615650364,75.72722884646446,76.17216423309527,24698800.0,,,,,
2025-03-03,76.16227722167969,78.09031553894665,75.460276079843,77.97166458999973,18013400.0,,,,,
2025-03-04,72.47428894042969,74.79781501590284,70.53636142348688,74.61984238856934,28858200.0,,,,,
2025-03-05,73.3246078491211,73.78930706800625,71.62398205650798,72.38530486004002,20422000.0,,,,,
2025-03-06,71.83161163330078,73.0576411323461,70.82309753522988,72.95876912400307,19460400.0,,,,,
2025-03-07,70.24964141845703,71.43612068230514,67.33286795103268,71.43612068230514,21256900.0,,,,,
2025-03-10,66.0277328491211,68.76653346960983,64.78192443401014,68.76653346960983,27582900.0,,,,,
2025-03-11,66.52210998535156,67.24389007573045,65.0488964959049,66.07718211633902,24310700.0,,,,,
2025-03-12,68.15351867675781,68.70720798329467,66.93737104309889,68.02498581444063,18462300.0,,,,,
2025-03-13,67.68881225585938,68.93462074522336,67.54050046416944,68.84563065282896,17471500.0,,,,,
2025-03-14,70.05189514160156,70.26941811655757,68.46992015571934,68.67755366541778,15762300.0,,,,,
2025-03-17,70.04199981689453,70.75389038685039,69.2905664761199,69.67617261093747,11185000.0,,,,,
2025-03-18,70.30896759033203,70.67480236595405,69.59707696936574,70.21009556929819,11102100.0,,,,,
2025-03-19,71.94038391113281,72.99833040055601,70.03212444402908,70.33862997896561,14453200.0,,,,,
2025-03-20,71.70307159423828,72.5435025280109,70.97140967667636,71.03073137329062,12388300.0,,,,,
2025-03-21,71.70307159423828,71.96014485198464,70.3485092318744,71.14938230996988,32647100.0,,,,,
2025-03-24,73.44325256347656,73.69043637395862,72.51383902215963,72.8104626121186,10688900.0,,,,,
2025-03-25,73.40370178222656,73.81897631422099,72.99832425820614,73.63111420554377,9499100.0,,,,,
2025-03-26,72.64237976074219,74.53086015879185,72.29632393318872,73.55201437701167,10848100.0,,,,,
2025-03-27,71.46578216552734,72.74125153436212,71.40646046484474,72.74125153436212,10457600.0,,,,,
2025-03-28,69.8936996459961,71.73274787787355,69.16203010448677,71.45589566182994,13555200.0,,,,,
2025-03-31,70.9813003540039,71.2581450008707,68.77641755625618,69.11259144420218,14855300.0,,,,,
2025-04-01,70.50670623779297,70.82310120696424,69.32022698926349,70.04199947669274,10661000.0,,,,,
2025-04-02,71.44600677490234,71.6536402591039,69.4289860867934,69.7651524297528,8854100.0,,,,,
2025-04-03,64.93023681640625,67.94588210288727,64.67317110343954,67.0164686289979,25880300.0,,,,,
2025-04-04,60.29307556152344,62.853900029817815,59.03738133164601,62.04313742024746,31050800.0,,,,,
2025-04-07,61.469669342041016,63.60534112582729,57.76191211473267,60.00634160893707,41305800.0,,,,,
2025-04-08,61.38068389892578,64.8906893827483,60.19420088771539,63.96128341108386,27374200.0,,,,,
2025-04-09,65.58280944824219,66.43312234733897,58.76053487003717,59.95690359005679,42744800.0,,,,,
2025-04-10,62.39908218383789,64.26779120145011,60.79733213613109,64.21835142160693,29026000.0,,,,,
2025-04-11,61.80583572387695,62.90333239991125,58.97805621868806,60.84676514416246,33867000.0,,,,,
2025-04-14,62.389190673828125,63.2889433420078,61.697079039421496,62.44851614465964,28057800.0,,,,,
2025-04-15,63.81296920776367,64.68305344759466,62.586935929128565,62.72535825038688,20903300.0,,,,,
2025-04-16,63.25928115844727,64.24802018511284,62.65615204945782,63.17029483463365,17351000.0,,,,,
2025-04-17,63.98106002807617,64.96979532298099,63.348270042813226,63.65477557032919,18961800.0,,,,,
2025-04-21,63.288944244384766,64.42599126865149,62.68581515003767,63.47679880871584,17859100.0,,,,,
2025-04-22,65.48394012451172,65.66191277450541,63.98105829268688,63.98105829268688,17536600.0,,,,,
2025-04-23,67.17467498779297,68.717099556745,66.68030736508257,66.68030736508257,20678800.0,,,,,
2025-04-24,68.77642059326172,69.06315471687836,66.73962842127246,66.93737245106611,18420900.0,,,,,
2025-04-25,68.94451141357422,69.39932871750176,68.22273137125258,68.29194253612305,17775900.0,,,,,
2025-04-28,68.64788818359375,69.76515629189623,67.89644728718125,69.02360486007437,16694100.0,,,,,
2025-04-29,70.299072265625,70.53636660501758,68.17329004505325,68.17329004505325,24563600.0,,,,,
2025-04-30,70.21009063720703,70.60558623701141,68.54901515278952,68.88518150938002,23953000.0,,,,,
2025-05-01,71.0010757446289,71.65364462916234,69.63662381803803,69.96290826030476,19672500.0,,,,,
2025-05-02,72.96866607666016,73.32461137798641,72.04914197214256,72.1776748418348,18347400.0,,,,,
2025-05-05,73.01809692382812,74.04638249214072,72.21722378281935,72.52372929733849,16070400.0,,,,,
2025-05-06,72.65226745605469,73.35426855869609,71.74262531848665,72.31609355786732,18095100.0,,,,,
2025-05-07,72.35564422607422,73.46303039614757,72.15790019802057,72.77091121105755,14310300.0,,,,,
2025-05-08,72.48417663574219,73.15651688774294,71.81183638374142,72.85990084752122,19957500.0,,,,,
2025-05-09,72.02686309814453,72.8122501262592,71.60931786846417,72.71283567893094,11136900.0,,,,,
2025-05-12,74.44267272949219,74.81051453482242,73.63740583075001,74.55203089905424,20425500.0,,,,,
2025-05-13,75.54618835449219,76.13274648181743,74.5321488666087,74.99940510748574,13635100.0,,,,,
2025-05-14,75.8344955444336,76.04326815705323,75.38712674379666,75.79472824895804,14067100.0,,,,,
2025-05-15,75.14852142333984,76.07309016580693,74.88010166545271,75.61577765450994,15303900.0,,,,,
2025-05-16,75.7350845336914,75.90408985850199,74.92981762208163,75.11870280311375,13864600.0,,,,,
2025-05-19,75.61577606201172,75.96373798671972,74.98945825024164,75.15846356034592,12720500.0,,,,,
2025-05-20,75.07893371582031,75.42689566251083,74.63156490555569,75.03917400432516,10655600.0,,,,,
2025-05-21,72.76254272460938,74.69120716901257,72.6631206978701,74.50232200484655,17711300.0,,,,,
2025-05-22,72.96137237548828,73.45845217506776,72.05669108436825,72.71283247569855,9717000.0,,,,,
2025-05-23,72.40464782714844,72.762545901496,71.48007906588992,71.48007906588992,9260900.0,,,,,
2025-05-27,73.55786895751953,73.65728340363013,72.62336406227661,73.18009102836481,11014100.0,,,,,
2025-05-28,73.29939270019531,73.92571053521254,72.90172733208004,73.76664135403203,8711100.0,,,,,
2025-05-29,74.07483673095703,74.64150742106924,72.90172805504314,73.97542228415134,14016600.0,,,,,
2025-05-30,74.34325408935547,74.36314152897452,73.29939105443088,73.76663969777664,17042000.0,,,,,
2025-06-02,74.28360748291016,74.31343105772078,72.84207149343075,73.8262949711968,11237500.0,,,,,
2025-06-03,75.20817565917969,75.38712469153013,73.93565257794798,74.28360692284167,13193500.0,,,,,
2025-06-04,74.93975067138672,78.33978239280819,74.93975067138672,77.246200724752,29578000.0,,,,,
2025-06-05,74.46255493164062,75.3175327872475,73.74675881207806,75.16840733153268,20138400.0,,,,,
2025-06-06,75.88420867919922,76.31169763645485,75.38712884912691,75.70525963697973,10988000.0,,,,,
2025-06-09,76.01344299316406,76.25203917619528,75.48653961258698,76.10292130232321,13453200.0,,,,,
2025-06-10,75.00933837890625,75.90408353101664,74.69120761202653,75.71519836573027,14892900.0,,,,,
2025-06-11,74.49237823486328,75.27776521959129,74.13448017638379,75.09881619035154,16442400.0,,,,,
2025-06-12,73.5777587890625,74.08477475615639,72.74266072795183,73.89588957785793,14522500.0,,,,,
2025-06-13,71.93739318847656,73.35904179745067,71.50990423375467,72.49412016771021,21168300.0,,,,,
2025-06-16,72.7227783203125,73.28944900499708,72.5040619885332,72.97131822736426,16231500.0,,,,,
2025-06-17,72.07657623291016,72.78242868997623,71.87774733240909,72.3549397275462,14156800.0,,,,,
2025-06-18,74.3034896850586,74.7011550597128,72.14616507746739,72.22569966936547,23498300.0,,,,,
2025-06-20,74.95964050292969,75.33741844632317,74.63156599204686,74.80057131528844,27677500.0,,,,,
2025-06-23,76.56023406982422,76.58011392479509,74.38302208597118,74.69120913945324,17375700.0,,,,,
2025-06-24,77.65380859375,78.29007014432653,77.26608694839354,77.26608694839354,16342300.0,,,,,
2025-06-25,78.60820007324219,78.84679625593043,77.53450587389123,77.82281307102265,13954500.0,,,,,
2025-06-26,79.49300384521484,79.63218558792464,78.72750426031094,78.97604417012646,18214800.0,,,,,
2025-06-27,79.03569030761719,79.68189558181649,78.49884319912098,79.53277012087264,21324200.0,,,,,
2025-06-30,79.6520767211914,80.62634896533098,79.44330409744721,80.00997481470615,21685800.0,,,,,
2025-07-01,81.01406860351562,81.03395604423226,79.4433021045345,79.58248385020579,20967100.0,,,,,
2025-07-02,81.87899017333984,81.91875746990512,80.77547234437138,81.44155749595811,15195100.0,,,,,
2025-07-03,83.11174774169922,83.45970211277658,82.01817361052615,82.1573553589571,11237300.0,,,,,
2025-07-07,81.85910034179688,83.1017998800304,81.02400989282526,82.48542576336165,18156000.0,,,,,
2025-07-08,81.11347961425781,81.93863391778589,80.55675265517185,81.81933961788802,18303400.0,,,,,
2025-07-09,81.31231689453125,82.03804917555439,80.98424239688933,81.94857844974442,16135400.0,,,,,
2025-07-10,81.87899017333984,82.25676811345554,81.13337042862257,81.13337042862257,14348100.0,,,,,
2025-07-11,82.06787872314453,82.19711674172048,80.95441723098138,81.27254800233716,12583100.0,,,,,
