Date,Close,High,Low,Open,Volume,"('Close', 'ALMS')","('High', 'ALMS')","('Low', 'ALMS')","('Open', 'ALMS')","('Volume', 'ALMS')"
2024-06-28,13.300000190734863,13.529999732971191,12.020000457763672,13.5,1767600.0,,,,,
2024-07-01,12.539999961853027,13.5,12.420000076293944,12.81999969482422,330600.0,,,,,
2024-07-02,11.9399995803833,12.571000099182127,11.75,12.5,281600.0,,,,,
2024-07-03,11.649999618530272,12.104999542236328,11.649999618530272,12.0,158700.0,,,,,
2024-07-05,11.449999809265137,12.229999542236328,10.850000381469728,12.229999542236328,271400.0,,,,,
2024-07-08,12.75,12.970000267028809,10.920000076293944,11.630000114440918,116300.0,,,,,
2024-07-09,11.75,12.859999656677246,11.579999923706056,12.850000381469728,193500.0,,,,,
2024-07-10,12.960000038146973,13.079999923706056,11.524999618530272,11.989999771118164,159400.0,,,,,
2024-07-11,12.369999885559082,13.359999656677246,11.94499969482422,13.359999656677246,138300.0,,,,,
2024-07-12,11.09000015258789,12.489999771118164,11.09000015258789,12.06999969482422,100100.0,,,,,
2024-07-15,11.289999961853027,11.399999618530272,10.449999809265137,11.06999969482422,241900.0,,,,,
2024-07-16,11.09000015258789,11.489999771118164,10.574999809265137,11.489999771118164,111300.0,,,,,
2024-07-17,12.579999923706056,12.640000343322754,11.020000457763672,11.329999923706056,189600.0,,,,,
2024-07-18,12.510000228881836,12.989999771118164,11.993000030517578,12.579999923706056,133400.0,,,,,
2024-07-19,12.5,13.0,12.289999961853027,12.5,69000.0,,,,,
2024-07-22,13.0,13.0,12.260000228881836,12.510000228881836,100900.0,,,,,
2024-07-23,12.600000381469728,13.5,12.579999923706056,13.399999618530272,224100.0,,,,,
2024-07-24,12.8149995803833,13.079999923706056,12.394000053405762,12.600000381469728,135800.0,,,,,
2024-07-25,12.850000381469728,12.989999771118164,12.470000267028809,12.989999771118164,87400.0,,,,,
2024-07-26,12.5,13.0,12.43000030517578,12.920000076293944,84000.0,,,,,
2024-07-29,12.779999732971191,13.0,12.300000190734863,12.5,205000.0,,,,,
2024-07-30,11.949999809265137,12.960000038146973,11.649999618530272,12.960000038146973,262500.0,,,,,
2024-07-31,12.300000190734863,13.199999809265137,11.760000228881836,12.0600004196167,247000.0,,,,,
2024-08-01,12.6899995803833,12.949000358581545,12.0,12.5,125000.0,,,,,
2024-08-02,12.979999542236328,13.0,12.44499969482422,12.5,106100.0,,,,,
2024-08-05,11.859999656677246,12.710000038146973,11.520000457763672,12.5,304200.0,,,,,
2024-08-06,12.260000228881836,12.899999618530272,11.81999969482422,11.859999656677246,102900.0,,,,,
2024-08-07,12.15999984741211,12.798999786376951,11.774999618530272,12.210000038146973,71700.0,,,,,
2024-08-08,12.210000038146973,12.59000015258789,11.755000114440918,11.774999618530272,71300.0,,,,,
2024-08-09,11.960000038146973,12.510000228881836,11.56999969482422,12.34000015258789,67400.0,,,,,
2024-08-12,11.989999771118164,12.5649995803833,11.699999809265137,11.970000267028809,115700.0,,,,,
2024-08-13,12.539999961853027,12.710000038146973,12.050000190734863,12.0600004196167,53600.0,,,,,
2024-08-14,12.710000038146973,13.0,12.100000381469728,12.25,105500.0,,,,,
2024-08-15,12.869999885559082,12.989999771118164,12.550000190734863,12.84000015258789,52700.0,,,,,
2024-08-16,12.800000190734863,12.989999771118164,12.460000038146973,12.68000030517578,72100.0,,,,,
2024-08-19,13.0,13.0,12.414999961853027,12.9399995803833,135800.0,,,,,
2024-08-20,13.0,13.0,12.670000076293944,12.989999771118164,141900.0,,,,,
2024-08-21,12.989999771118164,13.010000228881836,12.31999969482422,12.979999542236328,161900.0,,,,,
2024-08-22,12.890000343322754,13.0,12.600000381469728,12.989999771118164,184300.0,,,,,
2024-08-23,12.760000228881836,13.0,12.359999656677246,13.0,157100.0,,,,,
2024-08-26,13.0,13.079999923706056,12.489999771118164,12.800000190734863,220300.0,,,,,
2024-08-27,12.600000381469728,13.050000190734863,12.510000228881836,13.050000190734863,105600.0,,,,,
2024-08-28,12.8100004196167,13.010000228881836,12.529999732971191,12.739999771118164,84400.0,,,,,
2024-08-29,12.770000457763672,13.06999969482422,12.68000030517578,12.81999969482422,140000.0,,,,,
2024-08-30,12.699999809265137,12.90999984741211,12.5600004196167,12.800000190734863,80300.0,,,,,
2024-09-03,12.199999809265137,12.789999961853027,11.720000267028809,12.789999961853027,141700.0,,,,,
2024-09-04,11.90999984741211,12.510000228881836,11.56999969482422,12.489999771118164,143100.0,,,,,
2024-09-05,11.779999732971191,12.494999885559082,11.614999771118164,12.109999656677246,131900.0,,,,,
2024-09-06,11.960000038146973,12.050000190734863,11.69499969482422,11.890000343322754,144000.0,,,,,
2024-09-09,11.800000190734863,12.44499969482422,11.770000457763672,12.109999656677246,134500.0,,,,,
2024-09-10,11.479999542236328,12.0600004196167,11.479999542236328,12.010000228881836,44600.0,,,,,
2024-09-11,10.93000030517578,11.574999809265137,10.71500015258789,11.359999656677246,63600.0,,,,,
2024-09-12,11.260000228881836,11.866999626159668,10.845000267028809,11.050000190734863,164400.0,,,,,
2024-09-13,11.59000015258789,11.699999809265137,11.100000381469728,11.220000267028809,110600.0,,,,,
2024-09-16,11.050000190734863,11.760000228881836,10.369999885559082,11.760000228881836,163600.0,,,,,
2024-09-17,10.609999656677246,11.55500030517578,10.494999885559082,11.050000190734863,102900.0,,,,,
2024-09-18,11.34000015258789,11.460000038146973,10.630000114440918,10.75,225800.0,,,,,
2024-09-19,11.369999885559082,11.479999542236328,10.925000190734863,11.390000343322754,213000.0,,,,,
2024-09-20,11.470000267028809,11.779999732971191,10.895000457763672,11.529999732971191,2712800.0,,,,,
2024-09-23,11.859999656677246,12.079999923706056,11.385000228881836,11.619999885559082,176300.0,,,,,
2024-09-24,11.449999809265137,11.859999656677246,11.0,11.859999656677246,346200.0,,,,,
2024-09-25,11.510000228881836,12.555999755859377,11.35099983215332,11.579999923706056,197200.0,,,,,
2024-09-26,11.970000267028809,12.15999984741211,11.5600004196167,11.5600004196167,145500.0,,,,,
2024-09-27,11.15999984741211,12.227999687194824,10.699999809265137,12.130000114440918,170700.0,,,,,
2024-09-30,10.68000030517578,11.600000381469728,10.460000038146973,11.100000381469728,111800.0,,,,,
2024-10-01,10.670000076293944,10.880000114440918,10.460000038146973,10.75,72800.0,,,,,
2024-10-02,10.399999618530272,10.779999732971191,10.300000190734863,10.779999732971191,60900.0,,,,,
2024-10-03,10.029999732971191,10.5,10.010000228881836,10.5,89800.0,,,,,
2024-10-04,9.739999771118164,10.260000228881836,9.579999923706056,10.109999656677246,110900.0,,,,,
2024-10-07,10.350000381469728,10.390000343322754,9.539999961853027,9.8100004196167,98600.0,,,,,
2024-10-08,10.31999969482422,10.760000228881836,10.1850004196167,10.5,77700.0,,,,,
2024-10-09,10.489999771118164,10.609999656677246,10.229999542236328,10.369999885559082,71700.0,,,,,
2024-10-10,10.289999961853027,10.630000114440918,9.949999809265137,10.5,85000.0,,,,,
2024-10-11,10.350000381469728,10.470000267028809,10.260000228881836,10.460000038146973,50100.0,,,,,
2024-10-14,10.31999969482422,10.4399995803833,10.09000015258789,10.4399995803833,57900.0,,,,,
2024-10-15,11.199999809265137,11.350000381469728,10.4399995803833,10.5,78800.0,,,,,
2024-10-16,11.1899995803833,11.399999618530272,10.710000038146973,11.100000381469728,129000.0,,,,,
2024-10-17,11.119999885559082,11.744999885559082,10.800000190734863,11.630000114440918,47500.0,,,,,
2024-10-18,12.029999732971191,12.074999809265137,10.920000076293944,11.010000228881836,112000.0,,,,,
2024-10-21,12.579999923706056,13.109999656677246,12.0,12.0,122200.0,,,,,
2024-10-22,12.979999542236328,13.020000457763672,12.359999656677246,12.579999923706056,85100.0,,,,,
2024-10-23,12.039999961853027,13.013999938964844,11.800000190734863,12.899999618530272,87000.0,,,,,
2024-10-24,11.970000267028809,12.579999923706056,11.859999656677246,12.25,49800.0,,,,,
2024-10-25,11.899999618530272,12.359999656677246,11.800000190734863,12.0,59900.0,,,,,
2024-10-28,11.989999771118164,12.0,11.619999885559082,11.850000381469728,63200.0,,,,,
2024-10-29,12.15999984741211,12.220000267028809,11.949999809265137,12.010000228881836,24200.0,,,,,
2024-10-30,11.229999542236328,12.031999588012695,11.229999542236328,11.8100004196167,44000.0,,,,,
2024-10-31,11.31999969482422,11.800000190734863,11.109999656677246,11.109999656677246,71400.0,,,,,
2024-11-01,11.3100004196167,11.574000358581545,11.274999618530272,11.43000030517578,49900.0,,,,,
2024-11-04,11.420000076293944,11.59000015258789,11.229999542236328,11.3100004196167,24600.0,,,,,
2024-11-05,11.949999809265137,11.989999771118164,11.399999618530272,11.399999618530272,24800.0,,,,,
2024-11-06,12.34000015258789,13.0,12.149999618530272,12.220000267028809,98700.0,,,,,
2024-11-07,11.699999809265137,12.300000190734863,11.460000038146973,12.270000457763672,55900.0,,,,,
2024-11-08,12.020000457763672,12.18000030517578,11.425000190734863,11.75,81100.0,,,,,
2024-11-11,11.84000015258789,12.289999961853027,11.699999809265137,12.1899995803833,92300.0,,,,,
2024-11-12,11.350000381469728,12.050000190734863,11.100000381469728,11.859999656677246,52400.0,,,,,
2024-11-13,10.8100004196167,11.510000228881836,10.729999542236328,11.510000228881836,61600.0,,,,,
2024-11-14,9.40999984741211,10.984999656677246,9.109999656677246,10.920000076293944,246400.0,,,,,
2024-11-15,8.850000381469727,10.640000343322754,8.225000381469727,9.5,181300.0,,,,,
2024-11-18,8.640000343322754,9.984999656677246,8.329999923706055,9.229999542236328,91200.0,,,,,
2024-11-19,10.350000381469728,10.399999618530272,8.720000267028809,9.5,200100.0,,,,,
2024-11-20,9.640000343322754,10.359999656677246,9.074999809265137,10.359999656677246,245000.0,,,,,
2024-11-21,9.4399995803833,9.859999656677246,9.255000114440918,9.699999809265137,80100.0,,,,,
2024-11-22,9.460000038146973,9.720000267028809,9.09000015258789,9.479999542236328,120500.0,,,,,
2024-11-25,9.420000076293944,9.937000274658203,9.324999809265137,9.600000381469728,103300.0,,,,,
2024-11-26,9.399999618530272,9.5600004196167,9.060999870300291,9.420000076293944,68200.0,,,,,
2024-11-27,9.720000267028809,9.913999557495115,9.4399995803833,9.520000457763672,39100.0,,,,,
2024-11-29,9.260000228881836,9.770000457763672,9.210000038146973,9.770000457763672,67400.0,,,,,
2024-12-02,8.270000457763672,9.359999656677246,8.213000297546387,9.25,222100.0,,,,,
2024-12-03,8.5600004196167,9.006999969482422,8.350000381469727,8.359999656677246,184700.0,,,,,
2024-12-04,7.989999771118164,8.5600004196167,7.960000038146973,8.40999984741211,119600.0,,,,,
2024-12-05,8.619999885559082,8.819999694824219,7.659999847412109,7.949999809265137,474300.0,,,,,
2024-12-06,9.0,9.260000228881836,8.180999755859375,8.65999984741211,101700.0,,,,,
2024-12-09,8.609999656677246,9.399999618530272,8.579999923706055,9.079999923706056,141600.0,,,,,
2024-12-10,8.390000343322754,8.8100004196167,8.359999656677246,8.789999961853027,177100.0,,,,,
2024-12-11,8.5,8.890000343322754,8.130000114440918,8.430000305175781,106900.0,,,,,
2024-12-12,8.729999542236328,8.979999542236328,8.479999542236328,8.479999542236328,81800.0,,,,,
2024-12-13,8.390000343322754,8.65999984741211,8.289999961853027,8.5,76800.0,,,,,
2024-12-16,8.579999923706055,8.767000198364258,8.25,8.25,71200.0,,,,,
2024-12-17,8.739999771118164,9.199999809265137,8.609999656677246,8.609999656677246,89200.0,,,,,
2024-12-18,8.430000305175781,9.140000343322754,8.430000305175781,8.800000190734863,98500.0,,,,,
2024-12-19,8.630000114440918,9.039999961853027,8.312999725341797,8.430000305175781,227800.0,,,,,
2024-12-20,8.819999694824219,8.920000076293945,8.289999961853027,8.510000228881836,404400.0,,,,,
2024-12-23,8.369999885559082,8.979999542236328,8.319999694824219,8.930000305175781,126600.0,,,,,
2024-12-24,8.039999961853027,8.3100004196167,7.909999847412109,8.3100004196167,44200.0,,,,,
2024-12-26,8.40999984741211,8.920000076293945,7.639999866485596,8.039999961853027,119200.0,,,,,
2024-12-27,8.0600004196167,8.880000114440918,7.752999782562256,8.199999809265137,145300.0,,,,,
2024-12-30,7.519999980926514,8.487000465393066,7.460000038146973,8.300000190734863,196400.0,,,,,
2024-12-31,7.860000133514404,8.1899995803833,7.460000038146973,7.460000038146973,104000.0,,,,,
2025-01-02,8.220000267028809,8.630000114440918,7.920000076293945,7.920000076293945,68000.0,,,,,
2025-01-03,8.449999809265137,8.5600004196167,8.130000114440918,8.15999984741211,83500.0,,,,,
2025-01-06,8.789999961853027,9.06999969482422,8.38700008392334,8.5,114100.0,,,,,
