Date,Close,High,Low,Open,Volume,"('Close', 'ANF')","('High', 'ANF')","('Low', 'ANF')","('Open', 'ANF')","('Volume', 'ANF')"
2024-07-18,156.97999572753906,157.11000061035156,150.6300048828125,155.77999877929688,2028300.0,,,,,
2024-07-19,158.50999450683594,159.9600067138672,156.0,157.07000732421875,10174700.0,,,,,
2024-07-22,158.4199981689453,168.74000549316406,157.7100067138672,166.77999877929688,2200300.0,,,,,
2024-07-23,161.39999389648438,163.7100067138672,158.25999450683594,159.4199981689453,1065500.0,,,,,
2024-07-24,154.0500030517578,160.19000244140625,153.92999267578125,159.0,1341400.0,,,,,
2024-07-25,151.52999877929688,156.86000061035156,146.35000610351562,153.17999267578125,1502000.0,,,,,
2024-07-26,152.58999633789062,155.8800048828125,151.0500030517578,155.0,1345500.0,,,,,
2024-07-29,151.0500030517578,155.1300048828125,150.3000030517578,153.39999389648438,1553000.0,,,,,
2024-07-30,146.0,152.0,144.5500030517578,151.52999877929688,1663900.0,,,,,
2024-07-31,147.47999572753906,150.75,145.63999938964844,150.3699951171875,1664000.0,,,,,
2024-08-01,142.27000427246094,150.72000122070312,140.88999938964844,149.99000549316406,1455900.0,,,,,
2024-08-02,132.1999969482422,136.47000122070312,130.38999938964844,136.27999877929688,1826100.0,,,,,
2024-08-05,134.49000549316406,136.6999969482422,121.41000366210938,124.81999969482422,2258600.0,,,,,
2024-08-06,138.1199951171875,139.92999267578125,135.41000366210938,136.63999938964844,1315600.0,,,,,
2024-08-07,131.55999755859375,142.1999969482422,131.0399932861328,142.0,1769900.0,,,,,
2024-08-08,141.0800018310547,141.17999267578125,133.5500030517578,135.25999450683594,1223700.0,,,,,
2024-08-09,146.8800048828125,150.25,139.3000030517578,140.05999755859375,2186000.0,,,,,
2024-08-12,154.57000732421875,155.1300048828125,147.42999267578125,148.25,1646800.0,,,,,
2024-08-13,153.57000732421875,155.1999969482422,151.38999938964844,154.99000549316406,1021100.0,,,,,
2024-08-14,153.0800018310547,157.19000244140625,152.27000427246094,154.41000366210938,1360600.0,,,,,
2024-08-15,162.0500030517578,162.19000244140625,157.3699951171875,160.57000732421875,1421500.0,,,,,
2024-08-16,165.0800018310547,167.22999572753906,160.35000610351562,160.86000061035156,1066400.0,,,,,
2024-08-19,166.8699951171875,169.08999633789062,163.9199981689453,165.3699951171875,1157300.0,,,,,
2024-08-20,166.0500030517578,172.89999389648438,165.3300018310547,169.00999450683594,1504300.0,,,,,
2024-08-21,170.8800048828125,171.2899932861328,165.3800048828125,167.82000732421875,1135500.0,,,,,
2024-08-22,165.1999969482422,171.10000610351562,164.8800048828125,167.1999969482422,1249100.0,,,,,
2024-08-23,169.8300018310547,171.47000122070312,165.94000244140625,166.35000610351562,1122900.0,,,,,
2024-08-26,165.10000610351562,170.75999450683594,164.25,170.10000610351562,1361600.0,,,,,
2024-08-27,166.61000061035156,168.5,160.25,160.66000366210938,2337100.0,,,,,
2024-08-28,138.30999755859375,148.5,134.49000549316406,146.99000549316406,8789900.0,,,,,
2024-08-29,142.22000122070312,143.88999938964844,134.4600067138672,138.5,3840300.0,,,,,
2024-08-30,147.57000732421875,147.8699951171875,140.3000030517578,143.0,2897900.0,,,,,
2024-09-03,142.94000244140625,149.14999389648438,142.02999877929688,147.47999572753906,1749800.0,,,,,
2024-09-04,139.66000366210938,142.85000610351562,137.6699981689453,142.0,1584800.0,,,,,
2024-09-05,137.8300018310547,141.35000610351562,135.89999389648438,138.0,1523200.0,,,,,
2024-09-06,130.92999267578125,137.8000030517578,130.36000061035156,136.75,2254300.0,,,,,
2024-09-09,133.25999450683594,136.2100067138672,131.13999938964844,131.92999267578125,1635100.0,,,,,
2024-09-10,129.86000061035156,137.75,128.07000732421875,133.25,2179000.0,,,,,
2024-09-11,131.2100067138672,133.27000427246094,128.17999267578125,129.80999755859375,2111900.0,,,,,
2024-09-12,137.5399932861328,138.3699951171875,131.25999450683594,131.25999450683594,1660000.0,,,,,
2024-09-13,142.19000244140625,145.5500030517578,139.3300018310547,139.47999572753906,1650500.0,,,,,
2024-09-16,134.6199951171875,142.52999877929688,132.4499969482422,140.6300048828125,2248900.0,,,,,
2024-09-17,134.41000366210938,138.92999267578125,133.0,137.17999267578125,1908400.0,,,,,
2024-09-18,135.4499969482422,139.6199951171875,133.39999389648438,134.3300018310547,1575200.0,,,,,
2024-09-19,139.32000732421875,141.52999877929688,137.60000610351562,139.5500030517578,1286300.0,,,,,
2024-09-20,141.8000030517578,143.0800018310547,139.80999755859375,140.0,2072900.0,,,,,
2024-09-23,140.64999389648438,142.5399932861328,136.8800048828125,141.4499969482422,1272400.0,,,,,
2024-09-24,142.10000610351562,142.7100067138672,139.60000610351562,141.6699981689453,1045500.0,,,,,
2024-09-25,137.72999572753906,141.72999572753906,136.3800048828125,141.02999877929688,1246100.0,,,,,
2024-09-26,137.92999267578125,142.83999633789062,134.77000427246094,141.5,1385400.0,,,,,
2024-09-27,144.5,144.64999389648438,137.89999389648438,138.22000122070312,1654300.0,,,,,
2024-09-30,139.89999389648438,143.52999877929688,133.55999755859375,143.52999877929688,2692300.0,,,,,
2024-10-01,135.72999572753906,139.55999755859375,135.0,139.27000427246094,1283100.0,,,,,
2024-10-02,133.72000122070312,136.30999755859375,132.3300018310547,134.44000244140625,1517400.0,,,,,
2024-10-03,134.1199951171875,134.32000732421875,130.8699951171875,132.5,1355800.0,,,,,
2024-10-04,146.32000732421875,146.39999389648438,138.25999450683594,139.0,2526500.0,,,,,
2024-10-07,139.0399932861328,145.32000732421875,136.67999267578125,144.99000549316406,2405600.0,,,,,
2024-10-08,142.3699951171875,144.2100067138672,139.4499969482422,142.0399932861328,1402500.0,,,,,
2024-10-09,140.8699951171875,142.67999267578125,139.32000732421875,142.4499969482422,908400.0,,,,,
2024-10-10,143.25,144.7899932861328,138.1199951171875,139.3800048828125,1240300.0,,,,,
2024-10-11,149.75,149.8000030517578,142.9499969482422,142.9499969482422,1341000.0,,,,,
2024-10-14,155.52000427246094,157.72000122070312,149.69000244140625,150.5399932861328,1822000.0,,,,,
2024-10-15,160.24000549316406,164.0,156.0,156.49000549316406,2051500.0,,,,,
2024-10-16,163.77999877929688,165.9499969482422,160.24000549316406,162.1999969482422,1427400.0,,,,,
2024-10-17,160.64999389648438,167.7100067138672,160.35000610351562,165.0,1499600.0,,,,,
2024-10-18,156.75,160.9600067138672,156.22000122070312,160.9499969482422,2394700.0,,,,,
2024-10-21,159.88999938964844,161.08999633789062,153.8800048828125,156.2899932861328,1063900.0,,,,,
2024-10-22,154.82000732421875,159.83999633789062,154.8000030517578,157.47999572753906,1149000.0,,,,,
2024-10-23,147.82000732421875,153.80999755859375,146.7100067138672,152.3300018310547,1353900.0,,,,,
2024-10-24,142.63999938964844,150.13999938964844,141.77000427246094,149.00999450683594,1482300.0,,,,,
2024-10-25,141.52999877929688,143.41000366210938,139.75,143.05999755859375,1741200.0,,,,,
2024-10-28,137.9199981689453,144.5,137.8000030517578,142.24000549316406,1531000.0,,,,,
2024-10-29,138.47000122070312,139.08999633789062,134.44000244140625,137.0,1221800.0,,,,,
2024-10-30,136.5399932861328,139.85000610351562,136.22000122070312,138.66000366210938,1004000.0,,,,,
2024-10-31,131.7899932861328,135.6199951171875,131.1999969482422,135.0,1149400.0,,,,,
2024-11-01,131.25999450683594,133.97999572753906,131.08999633789062,133.5,920300.0,,,,,
2024-11-04,137.8000030517578,139.3000030517578,132.8000030517578,133.6999969482422,1766100.0,,,,,
2024-11-05,137.35000610351562,138.4199981689453,134.3699951171875,138.10000610351562,1097800.0,,,,,
2024-11-06,135.3000030517578,145.74000549316406,134.02999877929688,144.97000122070312,1645400.0,,,,,
2024-11-07,141.55999755859375,143.60000610351562,135.9499969482422,136.52999877929688,1529000.0,,,,,
2024-11-08,143.97000122070312,144.33999633789062,140.35000610351562,141.6300048828125,1223400.0,,,,,
2024-11-11,140.25,147.97999572753906,139.9499969482422,147.27000427246094,1351700.0,,,,,
2024-11-12,139.92999267578125,144.8800048828125,137.36000061035156,140.7899932861328,1141900.0,,,,,
2024-11-13,141.72999572753906,144.6999969482422,140.97999572753906,141.50999450683594,1440300.0,,,,,
2024-11-14,144.60000610351562,148.6999969482422,143.8300018310547,143.8699951171875,1283800.0,,,,,
2024-11-15,144.63999938964844,145.1999969482422,141.64999389648438,144.49000549316406,946300.0,,,,,
2024-11-18,143.4199981689453,146.7100067138672,142.52999877929688,146.39999389648438,938600.0,,,,,
2024-11-19,142.5800018310547,142.69000244140625,137.33999633789062,142.35000610351562,1338900.0,,,,,
2024-11-20,136.80999755859375,141.55999755859375,136.6300048828125,141.0,1326800.0,,,,,
2024-11-21,141.57000732421875,142.38999938964844,134.5,136.99000549316406,1622600.0,,,,,
2024-11-22,151.99000549316406,154.49000549316406,147.9199981689453,148.9600067138672,2638900.0,,,,,
2024-11-25,154.5,161.6699981689453,154.5,157.52000427246094,4095200.0,,,,,
2024-11-26,146.6199951171875,160.0,142.75999450683594,159.13999938964844,5018300.0,,,,,
2024-11-27,148.55999755859375,153.6300048828125,146.0,151.5800018310547,2282500.0,,,,,
2024-11-29,149.69000244140625,151.64999389648438,146.2899932861328,150.1999969482422,1229500.0,,,,,
2024-12-02,157.30999755859375,163.9600067138672,150.0,150.0,2942400.0,,,,,
2024-12-03,154.97000122070312,159.6699981689453,152.85000610351562,156.5500030517578,1615300.0,,,,,
2024-12-04,161.52000427246094,161.58999633789062,151.72999572753906,154.69000244140625,1532400.0,,,,,
2024-12-05,149.9499969482422,158.66000366210938,148.36000061035156,158.3300018310547,2648000.0,,,,,
2024-12-06,151.35000610351562,155.6199951171875,150.5399932861328,151.69000244140625,1518900.0,,,,,
2024-12-09,140.07000732421875,152.00999450683594,139.9600067138672,151.61000061035156,2742900.0,,,,,
2024-12-10,138.25999450683594,141.5800018310547,137.25999450683594,139.75999450683594,1625800.0,,,,,
2024-12-11,137.2100067138672,140.0,136.19000244140625,138.83999633789062,1825000.0,,,,,
2024-12-12,137.5,139.27000427246094,133.80999755859375,139.0,1653900.0,,,,,
2024-12-13,142.6199951171875,142.6699981689453,137.80999755859375,138.0399932861328,1242800.0,,,,,
2024-12-16,146.85000610351562,152.3699951171875,142.19000244140625,143.02999877929688,2338500.0,,,,,
2024-12-17,152.74000549316406,156.36000061035156,146.75,147.0,2356300.0,,,,,
2024-12-18,144.89999389648438,156.0,143.6300048828125,153.44000244140625,2023800.0,,,,,
2024-12-19,153.25,153.5800018310547,146.3800048828125,146.3800048828125,1635000.0,,,,,
2024-12-20,154.55999755859375,159.8300018310547,151.0,152.2899932861328,3541000.0,,,,,
2024-12-23,152.9600067138672,156.30999755859375,149.32000732421875,155.5500030517578,1453500.0,,,,,
2024-12-24,152.07000732421875,153.0500030517578,149.0,152.49000549316406,791600.0,,,,,
2024-12-26,155.33999633789062,157.9499969482422,150.97000122070312,152.1999969482422,2031900.0,,,,,
2024-12-27,153.8800048828125,156.00999450683594,150.6199951171875,154.0,762600.0,,,,,
2024-12-30,154.64999389648438,155.1999969482422,148.57000732421875,150.0399932861328,2007600.0,,,,,
2024-12-31,149.47000122070312,157.00999450683594,146.94000244140625,154.8000030517578,1705600.0,,,,,
2025-01-02,153.24000549316406,158.3000030517578,150.7899932861328,150.7899932861328,1478100.0,,,,,
2025-01-03,158.9199981689453,159.6999969482422,153.74000549316406,154.27999877929688,1394000.0,,,,,
2025-01-06,156.22000122070312,161.8000030517578,153.77000427246094,160.0399932861328,1771300.0,,,,,
2025-01-07,152.1300048828125,164.8000030517578,151.5800018310547,159.52000427246094,1579400.0,,,,,
2025-01-08,151.6199951171875,153.94000244140625,149.6699981689453,152.00999450683594,1093300.0,,,,,
2025-01-10,160.9199981689453,162.16000366210938,150.1699981689453,152.66000366210938,2425500.0,,,,,
2025-01-13,135.72000122070312,147.91000366210938,128.3000030517578,146.9600067138672,8810500.0,,,,,
2025-01-14,131.38999938964844,137.25,128.58999633789062,137.17999267578125,3405600.0,,,,,
2025-01-15,129.99000549316406,133.8699951171875,128.7100067138672,132.0,2734500.0,,,,,
2025-01-16,128.11000061035156,130.75999450683594,126.6500015258789,129.80999755859375,1919800.0,,,,,
2025-01-17,130.35000610351562,134.05999755859375,128.5500030517578,130.05999755859375,1942500.0,,,,,
2025-01-21,126.27999877929688,134.16000366210938,124.5,133.41000366210938,2764100.0,,,,,
2025-01-22,128.57000732421875,131.27999877929688,125.01000213623048,127.5999984741211,1683000.0,,,,,
2025-01-23,124.1500015258789,127.56999969482422,121.0,126.9800033569336,3548600.0,,,,,
2025-01-24,123.41999816894533,125.51000213623048,122.9800033569336,125.3499984741211,1732800.0,,,,,
2025-01-27,119.52999877929688,121.36000061035156,117.98999786376952,119.8000030517578,2416800.0,,,,,
2025-01-28,120.83000183105467,122.55999755859376,119.0999984741211,120.51000213623048,1626900.0,,,,,
2025-01-29,122.61000061035156,124.5999984741211,120.3000030517578,120.77999877929688,1320800.0,,,,,
2025-01-30,122.70999908447266,125.91000366210938,120.41000366210938,123.11000061035156,1502300.0,,,,,
2025-01-31,119.37999725341795,122.97000122070312,117.61000061035156,122.0,2411900.0,,,,,
2025-02-03,115.5500030517578,116.8000030517578,112.68000030517578,115.06999969482422,2227000.0,,,,,
2025-02-04,114.8000030517578,116.4499969482422,113.33999633789062,115.4000015258789,2104700.0,,,,,
2025-02-05,113.62999725341795,115.76000213623048,112.55999755859376,114.8499984741211,1307700.0,,,,,
2025-02-06,114.88999938964844,116.87000274658205,113.08000183105467,116.36000061035156,1453900.0,,,,,
2025-02-07,114.7300033569336,118.23999786376952,113.45999908447266,115.0,1708900.0,,,,,
2025-02-10,113.19000244140624,115.62000274658205,109.97000122070312,114.9800033569336,1963400.0,,,,,
2025-02-11,109.41999816894533,112.93000030517578,107.87000274658205,112.43000030517578,1967400.0,,,,,
2025-02-12,108.91000366210938,109.13999938964844,106.0999984741211,107.87000274658205,1726100.0,,,,,
2025-02-13,110.0999984741211,110.87999725341795,107.0,109.5,1512400.0,,,,,
2025-02-14,112.06999969482422,112.06999969482422,108.30999755859376,110.66999816894533,1248900.0,,,,,
2025-02-18,108.83999633789062,113.1999969482422,107.87000274658205,112.88999938964844,1701900.0,,,,,
2025-02-19,105.11000061035156,108.41000366210938,104.37000274658205,108.05999755859376,1813100.0,,,,,
2025-02-20,103.1500015258789,104.61000061035156,102.08000183105467,104.48999786376952,1831000.0,,,,,
2025-02-21,100.11000061035156,105.0999984741211,99.51000213623048,104.91999816894533,1907900.0,,,,,
2025-02-24,102.1500015258789,103.5,99.12000274658205,100.7699966430664,2795200.0,,,,,
2025-02-25,100.93000030517578,104.97000122070312,99.7300033569336,102.0,2701400.0,,,,,
2025-02-26,104.08000183105467,105.9000015258789,102.6500015258789,103.0,1956400.0,,,,,
2025-02-27,101.41999816894533,105.5500030517578,101.08000183105467,105.04000091552734,1422100.0,,,,,
2025-02-28,102.98999786376952,104.36000061035156,100.12999725341795,101.70999908447266,2414100.0,,,,,
2025-03-03,96.70999908447266,105.7699966430664,95.54000091552734,103.86000061035156,3342600.0,,,,,
2025-03-04,96.11000061035156,98.16000366210938,92.41000366210938,95.08000183105467,3541200.0,,,,,
2025-03-05,87.2300033569336,87.70999908447266,79.7699966430664,84.13999938964844,10071800.0,,,,,
2025-03-06,83.58000183105469,88.02999877929688,82.9800033569336,85.9000015258789,2780300.0,,,,,
2025-03-07,86.02999877929688,87.37999725341797,81.58999633789062,83.75,2935800.0,,,,,
2025-03-10,78.16999816894531,84.3499984741211,77.19000244140625,84.3499984741211,2775500.0,,,,,
2025-03-11,78.69000244140625,79.37000274658203,75.62000274658203,77.31999969482422,2626200.0,,,,,
2025-03-12,76.5199966430664,80.12000274658203,75.0199966430664,80.05999755859375,2580900.0,,,,,
2025-03-13,75.93000030517578,77.4800033569336,74.30999755859375,76.0,2086500.0,,,,,
2025-03-14,79.79000091552734,79.80999755859375,76.77999877929688,77.12000274658203,2088300.0,,,,,
2025-03-17,82.63999938964844,83.63999938964844,78.16000366210938,78.87000274658203,3002600.0,,,,,
2025-03-18,79.69999694824219,82.91999816894531,78.97000122070312,81.77999877929688,2126200.0,,,,,
2025-03-19,82.58000183105469,84.12999725341797,79.72000122070312,79.83999633789062,2150400.0,,,,,
2025-03-20,82.3499984741211,84.83000183105469,81.33999633789062,81.55000305175781,2295100.0,,,,,
2025-03-21,79.37999725341797,80.72000122070312,78.0,80.06999969482422,3165600.0,,,,,
2025-03-24,79.33999633789062,82.16999816894531,78.0199966430664,81.47000122070312,3514800.0,,,,,
2025-03-25,76.52999877929688,79.83000183105469,76.51000213623047,78.48999786376953,2987100.0,,,,,
2025-03-26,75.72000122070312,76.73999786376953,74.58000183105469,76.23999786376953,1979700.0,,,,,
2025-03-27,77.52999877929688,79.25,75.8499984741211,76.0,2398400.0,,,,,
2025-03-28,76.56999969482422,77.61000061035156,75.23999786376953,76.5999984741211,2053800.0,,,,,
2025-03-31,76.37000274658203,76.87999725341797,73.38999938964844,74.7300033569336,2057800.0,,,,,
2025-04-01,78.7699966430664,78.88999938964844,75.70999908447266,75.70999908447266,2067300.0,,,,,
2025-04-02,83.38999938964844,83.45999908447266,77.9800033569336,77.9800033569336,3146500.0,,,,,
2025-04-03,70.26000213623047,76.33999633789062,68.47000122070312,73.81999969482422,4572000.0,,,,,
2025-04-04,73.33000183105469,77.83999633789062,66.51000213623047,67.66999816894531,5067600.0,,,,,
2025-04-07,72.70999908447266,77.25,65.56999969482422,69.0999984741211,4279000.0,,,,,
2025-04-08,66.94000244140625,74.51000213623047,65.4000015258789,74.44999694824219,3895900.0,,,,,
2025-04-09,77.2300033569336,78.16000366210938,65.66999816894531,66.01000213623047,4771500.0,,,,,
2025-04-10,72.98999786376953,75.56999969482422,71.16999816894531,74.12000274658203,2915000.0,,,,,
2025-04-11,73.61000061035156,74.30000305175781,70.69000244140625,72.91000366210938,2020900.0,,,,,
2025-04-14,72.8499984741211,75.88999938964844,71.56999969482422,75.68000030517578,1910200.0,,,,,
2025-04-15,70.5,74.5999984741211,70.2699966430664,73.66000366210938,1884400.0,,,,,
2025-04-16,69.37000274658203,71.68000030517578,68.37999725341797,70.23999786376953,1689000.0,,,,,
2025-04-17,72.9800033569336,73.31999969482422,69.95999908447266,70.08000183105469,1587100.0,,,,,
2025-04-21,72.7699966430664,72.9800033569336,69.86000061035156,70.69999694824219,1965500.0,,,,,
2025-04-22,74.94000244140625,76.06999969482422,73.0,73.38999938964844,1960400.0,,,,,
2025-04-23,73.7699966430664,78.9000015258789,73.5,77.91000366210938,1563600.0,,,,,
2025-04-24,73.06999969482422,73.7300033569336,71.19999694824219,73.47000122070312,2194400.0,,,,,
2025-04-25,71.63999938964844,73.12000274658203,70.75,73.11000061035156,1532800.0,,,,,
2025-04-28,70.66999816894531,72.72000122070312,68.95999908447266,72.47000122070312,2824200.0,,,,,
2025-04-29,69.45999908447266,70.83999633789062,68.5,70.58000183105469,1768500.0,,,,,
2025-04-30,69.41999816894531,69.75,66.87000274658203,67.66999816894531,1881300.0,,,,,
2025-05-01,69.0199966430664,70.75,68.69000244140625,70.36000061035156,1109600.0,,,,,
2025-05-02,70.79000091552734,71.51000213623047,69.4000015258789,70.2300033569336,1258300.0,,,,,
2025-05-05,69.44000244140625,71.76000213623047,69.43000030517578,71.0,1504100.0,,,,,
2025-05-06,69.58999633789062,69.77999877929688,67.19999694824219,67.51000213623047,1531400.0,,,,,
2025-05-07,69.66999816894531,70.80999755859375,68.70999908447266,70.52999877929688,1244700.0,,,,,
2025-05-08,73.29000091552734,73.58000183105469,70.5,71.0,1990900.0,,,,,
2025-05-09,73.16000366210938,74.55000305175781,72.73999786376953,73.18000030517578,1390500.0,,,,,
2025-05-12,78.16999816894531,82.41999816894531,75.87000274658203,80.4800033569336,3288100.0,,,,,
2025-05-13,81.41000366210938,82.41999816894531,78.51000213623047,79.0,2672500.0,,,,,
2025-05-14,80.33000183105469,82.0999984741211,79.20999908447266,80.0,2345500.0,,,,,
2025-05-15,79.66000366210938,81.2699966430664,79.5199966430664,80.58999633789062,1629300.0,,,,,
2025-05-16,79.12000274658203,80.36000061035156,78.20999908447266,80.33000183105469,1456600.0,,,,,
2025-05-19,78.05999755859375,79.8499984741211,76.6500015258789,77.02999877929688,1537200.0,,,,,
2025-05-20,76.63999938964844,80.05999755859375,76.4800033569336,78.80999755859375,2354900.0,,,,,
2025-05-21,72.61000061035156,75.63999938964844,72.52999877929688,75.0199966430664,2193400.0,,,,,
2025-05-22,76.76000213623047,78.33000183105469,73.33000183105469,73.72000122070312,2835700.0,,,,,
2025-05-23,73.16999816894531,75.5,73.08000183105469,74.06999969482422,1891000.0,,,,,
2025-05-27,77.1500015258789,77.16999816894531,73.80000305175781,74.5,4373600.0,,,,,
2025-05-28,88.47000122070312,104.98999786376952,87.12000274658203,103.87999725341795,20394800.0,,,,,
2025-05-29,83.04000091552734,88.62999725341797,81.18000030517578,88.4800033569336,7586900.0,,,,,
2025-05-30,78.48999786376953,83.0199966430664,78.36000061035156,83.0199966430664,5053000.0,,,,,
2025-06-02,78.33999633789062,78.94999694824219,76.02999877929688,78.0,3083400.0,,,,,
2025-06-03,76.8499984741211,79.27999877929688,76.58999633789062,78.58000183105469,2458700.0,,,,,
2025-06-04,76.02999877929688,77.72000122070312,75.44000244140625,76.69000244140625,2825600.0,,,,,
2025-06-05,79.5199966430664,80.19999694824219,76.12999725341797,76.12999725341797,2537200.0,,,,,
2025-06-06,82.98999786376953,83.20999908447266,80.05999755859375,80.55999755859375,2320600.0,,,,,
2025-06-09,81.9800033569336,84.01000213623047,80.19999694824219,83.41000366210938,2796200.0,,,,,
2025-06-10,81.08999633789062,82.44999694824219,79.9000015258789,82.33999633789062,2637600.0,,,,,
2025-06-11,79.01000213623047,82.58000183105469,78.81999969482422,82.18000030517578,1929200.0,,,,,
2025-06-12,78.75,78.7699966430664,77.20999908447266,77.94999694824219,1710200.0,,,,,
2025-06-13,74.66000366210938,78.87999725341797,74.16000366210938,77.51000213623047,2076500.0,,,,,
2025-06-16,75.0,76.76000213623047,73.88999938964844,75.5,2329700.0,,,,,
2025-06-17,74.9800033569336,76.69999694824219,74.04000091552734,74.2699966430664,1436700.0,,,,,
2025-06-18,75.83999633789062,76.66999816894531,74.5,74.5,1456400.0,,,,,
2025-06-20,78.0199966430664,78.16000366210938,75.94000244140625,76.44000244140625,2902000.0,,,,,
2025-06-23,76.76000213623047,77.43000030517578,75.05000305175781,76.94999694824219,1604000.0,,,,,
2025-06-24,79.5999984741211,80.70999908447266,77.7300033569336,78.0,1778400.0,,,,,
2025-06-25,79.4800033569336,80.01000213623047,77.93000030517578,79.72000122070312,1081300.0,,,,,
2025-06-26,79.86000061035156,80.41999816894531,78.0,79.83000183105469,1332500.0,,,,,
2025-06-27,82.72000122070312,84.66000366210938,80.41000366210938,80.83000183105469,3006700.0,,,,,
2025-06-30,82.8499984741211,85.29000091552734,82.2300033569336,83.58000183105469,2427000.0,,,,,
2025-07-01,88.2699966430664,89.7699966430664,82.37999725341797,82.66999816894531,3048100.0,,,,,
2025-07-02,89.8499984741211,90.66999816894533,86.08000183105469,88.9000015258789,2667200.0,,,,,
2025-07-03,91.5999984741211,93.86000061035156,90.0,90.13999938964844,1849800.0,,,,,
2025-07-07,88.77999877929688,92.62999725341795,87.9000015258789,90.66999816894533,2573700.0,,,,,
2025-07-08,86.98999786376953,89.0,84.77999877929688,88.44000244140625,2446600.0,,,,,
2025-07-09,87.04000091552734,87.81999969482422,85.88999938964844,86.93000030517578,1629300.0,,,,,
2025-07-10,88.23999786376953,89.55000305175781,85.2699966430664,85.66000366210938,1958900.0,,,,,
2025-07-11,89.33999633789062,89.80000305175781,86.63999938964844,87.9800033569336,1470800.0,,,,,
2025-07-14,92.0999984741211,92.97000122070312,89.58999633789062,89.80000305175781,2022600.0,,,,,
2025-07-15,89.19000244140625,93.1500015258789,88.2300033569336,92.5,1905600.0,,,,,
2025-07-16,89.62000274658203,91.87000274658205,87.33999633789062,89.5,1422300.0,,,,,
2025-07-17,93.4499969482422,93.62000274658205,90.2300033569336,90.27999877929688,1899300.0,,,,,
2025-07-18,93.47000122070312,96.4800033569336,93.47000122070312,94.70999908447266,1817300.0,,,,,
2025-07-21,95.30999755859376,96.4000015258789,93.98999786376952,94.61000061035156,1728400.0,,,,,
2025-07-22,95.72000122070312,97.0,94.0,95.81999969482422,1422900.0,,,,,
2025-07-23,95.05999755859376,97.26000213623048,93.66000366210938,97.19000244140624,1659600.0,,,,,
2025-07-24,93.86000061035156,95.68000030517578,93.5,95.12999725341795,1270800.0,,,,,
