Date,Close,High,Low,Open,Volume,"('Close', 'AZN')","('High', 'AZN')","('Low', 'AZN')","('Open', 'AZN')","('Volume', 'AZN')"
2024-06-03,76.86731719970703,77.33442153306798,76.27370900023884,76.39048693967196,5469000.0,,,,,
2024-06-04,77.86963653564453,77.9182958661794,77.09113921768687,77.36361365019063,3959300.0,,,,,
2024-06-05,78.16157531738281,78.50216834776037,77.67501172416594,78.24916062483489,4258700.0,,,,,
2024-06-06,78.65788269042969,78.68707532199392,78.29782291093572,78.46325277271448,3091800.0,,,,,
2024-06-07,77.86963653564453,78.35620014350737,77.85017725805346,78.15184431912955,2213300.0,,,,,
2024-06-10,78.0545425415039,78.36594299129845,77.82099406025108,78.06427589366471,4085400.0,,,,,
2024-06-11,77.10087585449219,77.4998541692699,76.78947542916382,76.97436455945856,4219100.0,,,,,
2024-06-12,77.91829681396484,78.42431970557394,77.4901184580384,78.36593444771907,3496300.0,,,,,
2024-06-13,77.39281463623047,77.48039995577707,76.78948044892564,77.10088089461041,2958400.0,,,,,
2024-06-14,77.4511947631836,77.5777060580972,77.04248309739755,77.18845367071307,2055300.0,,,,,
2024-06-17,77.17871856689453,77.21764454718627,76.7505476324287,76.95490346068158,2094000.0,,,,,
2024-06-18,76.31263732910156,76.96463080617018,76.2737113480923,76.76027497415039,3819500.0,,,,,
2024-06-20,76.44886779785156,76.66295696230647,76.08881549796928,76.36128991659514,3874300.0,,,,,
2024-06-21,76.76026916503906,77.11059554323842,76.3320982550841,76.3320982550841,4992600.0,,,,,
2024-06-24,77.23711395263672,77.42200308502863,77.03275811723186,77.12033600767458,2807400.0,,,,,
2024-06-25,77.60689544677734,77.7236733854271,77.3052283857298,77.45119152857768,3081300.0,,,,,
2024-06-26,76.95489501953125,77.48038455927149,76.78946518971603,77.03274697157516,3227800.0,,,,,
2024-06-27,76.07909393310547,77.03276197040239,75.85527138349207,76.96463593082125,2796600.0,,,,,
2024-06-28,75.8941879272461,76.6337666749329,75.73849143657964,76.51698873865458,3664400.0,,,,,
2024-07-01,75.84554290771484,76.60458100150503,75.54386840103446,75.62172036562114,2599400.0,,,,,
2024-07-02,74.92106628417969,75.3395113063928,74.40531002004137,75.2324667129635,3215500.0,,,,,
2024-07-03,74.73617553710938,74.94053136804865,74.43450104197566,74.60966424340528,2377500.0,,,,,
2024-07-05,75.26165771484375,75.42709498934649,74.70697548106132,75.27139106613724,2341700.0,,,,,
2024-07-08,75.05730438232422,75.57306807684412,74.9697264908826,75.5244087431286,2697400.0,,,,,
2024-07-09,74.60966491699219,74.90160606346781,74.24961258396026,74.89187271208615,3362800.0,,,,,
2024-07-10,75.66063690185547,75.75794813325373,74.88213220192718,74.90159890282946,2984500.0,,,,,
2024-07-11,75.84554290771484,76.47806970295866,75.76769094312817,76.04989874647589,3168500.0,,,,,
2024-07-12,77.11060333251953,77.64582630449242,77.05221807171228,77.38307778211593,3051900.0,,,,,
2024-07-15,76.02069854736328,77.02301836241867,75.94284659052741,77.02301836241867,2666900.0,,,,,
2024-07-16,76.47807312011719,76.57539179238488,75.82607959240863,75.86500557644123,2668700.0,,,,,
2024-07-17,77.61663055419922,77.68474916386022,76.39048815592966,76.39048815592966,3658900.0,,,,,
2024-07-18,75.96231079101562,77.8599133839334,75.89419218046196,77.85018003260525,3232900.0,,,,,
2024-07-19,76.5948486328125,76.64350796739663,76.05963307424739,76.2347888602573,2929800.0,,,,,
2024-07-22,77.03276062011719,77.66528742552441,76.84786405734592,77.48039828712524,3521000.0,,,,,
2024-07-23,77.04248046875,77.07167309754271,76.39048701114102,76.77973938524406,2965100.0,,,,,
2024-07-24,77.5679702758789,77.62635553362672,76.43914655464906,76.43914655464906,4581100.0,,,,,
2024-07-25,76.40994262695312,76.54618726207549,74.40530301929579,74.58046620802894,10636000.0,,,,,
2024-07-26,76.03042602539062,77.31495364191349,75.9817741196537,76.37102648740608,5878400.0,,,,,
2024-07-29,76.2542495727539,77.96695555921825,76.22505694404585,77.90856287743061,6753900.0,,,,,
2024-07-30,75.8066177368164,76.86732292426822,75.38817270314917,76.58511511789989,6480800.0,,,,,
2024-07-31,77.02302551269531,77.42200383586786,76.41968392776414,77.00355880949357,5552700.0,,,,,
2024-08-01,79.0179214477539,79.21255133197623,77.48038619643772,77.50957882297834,6367500.0,,,,,
2024-08-02,79.61153411865234,79.80616401391677,78.65787361715641,79.40717829690321,7066600.0,,,,,
2024-08-05,77.19818115234375,77.97667844354727,76.57538034963245,76.76026946569377,5730300.0,,,,,
2024-08-06,77.1203384399414,77.58744281014995,76.11801850994644,76.14721114101471,5683800.0,,,,,
2024-08-07,78.45352172851562,78.81357406015543,78.04480264015571,78.43405502582758,4943400.0,,,,,
2024-08-08,79.65045928955078,79.69911861896603,77.97667932911611,78.1907684995491,4124400.0,,,,,
2024-08-09,79.49381256103516,79.81691265247723,79.03363042261243,79.35673798405871,3078400.0,,,,,
2024-08-12,80.7960205078125,81.17787964972553,79.68963072382066,79.89524258792511,9218200.0,,,,,
2024-08-13,81.6282730102539,81.8926290012099,81.12892561622085,81.2366281417967,7180600.0,,,,,
2024-08-14,82.01012420654297,82.03949626424874,80.90372689959534,81.22683447436789,5473400.0,,,,,
2024-08-15,83.12630462646484,83.51794948033596,82.64654360222497,83.22421397243156,4064100.0,,,,,
2024-08-16,82.64654541015625,83.47878607408536,82.37238877744618,83.33191831692037,3550000.0,,,,,
2024-08-19,83.00880432128906,83.41024232847337,82.58778743399999,82.87172975054413,3933600.0,,,,,
2024-08-20,83.35149383544922,83.86063437707769,83.27317084212525,83.4004522425303,2486000.0,,,,,
2024-08-21,83.77250671386719,83.8214651185963,82.90110089371622,83.26337366670181,4168000.0,,,,,
2024-08-22,84.09561920166016,84.24248695447913,83.38087425861428,84.08582602613777,4834700.0,,,,,
2024-08-23,84.84953308105469,85.06493064295809,84.0662434141198,84.41872301724011,3336000.0,,,,,
2024-08-26,84.81037139892578,85.0257689698408,84.55580112602088,84.6243384144948,3663400.0,,,,,
2024-08-27,85.38804626464844,85.45658355673547,84.94745045408965,85.39783944066218,3595900.0,,,,,
2024-08-28,85.534912109375,85.72094509944718,85.19222565661397,85.39783752827059,3584300.0,,,,,
2024-08-29,85.47616577148438,85.78948015871758,85.11389297655676,85.39783530717501,2609400.0,,,,,
2024-08-30,85.78948211669922,85.84822623126985,85.0649365103076,85.50553977960051,2836800.0,,,,,
2024-09-03,83.92916870117188,85.42720327690145,83.59626797878538,85.35866599141069,4347200.0,,,,,
2024-09-04,83.95854949951172,84.19353343566415,83.68440032899977,83.78230967989623,5002200.0,,,,,
2024-09-05,81.26599884033203,82.27447931748725,80.73727939725946,82.2353140842962,7754800.0,,,,,
2024-09-06,81.31494903564453,82.53883443672284,81.19745334793969,82.26467783207822,5516400.0,,,,,
2024-09-09,79.2000732421875,81.68700932900781,77.29081496195333,80.49249595573151,10262000.0,,,,,
2024-09-10,79.46443939208984,79.60151396714733,78.18180233976037,78.26013280265153,7966400.0,,,,,
2024-09-11,78.84759521484375,79.0042561384018,78.0643130070655,78.77905792828811,4182000.0,,,,,
2024-09-12,77.31039428710938,78.31887469068047,76.97750103428173,78.09368395376858,5119300.0,,,,,
2024-09-13,76.63480377197266,76.97749765484366,76.06692663207954,76.07671233673037,5489500.0,,,,,
2024-09-16,77.38872528076172,77.83911422769128,77.1047829613923,77.63350236952805,3402300.0,,,,,
2024-09-17,76.8893814086914,77.65308476501289,76.58586019528268,77.65308476501289,3402300.0,,,,,
2024-09-18,76.93833923339844,77.6041332387347,76.6837689598864,77.04604175411491,2607200.0,,,,,
2024-09-19,77.25165557861328,77.78037502007959,76.9187548325029,77.53559791588248,3619800.0,,,,,
2024-09-20,76.74250793457031,77.03624342049386,76.5075240278337,76.9089620272623,3373200.0,,,,,
2024-09-23,75.5284194946289,75.92985751421861,75.401138095005,75.64591518889996,4004600.0,,,,,
2024-09-24,75.26406860351562,75.71445759030206,75.22490336944664,75.58716871207672,4550500.0,,,,,
