Date,Close,High,Low,Open,Volume,"('Close', 'JFBR')","('High', 'JFBR')","('Low', 'JFBR')","('Open', 'JFBR')","('Volume', 'JFBR')"
2024-07-11,5.491000175476074,5.78000020980835,5.168000221252441,5.168000221252441,74565.0,,,,,
2024-07-12,5.711999893188477,6.119999885559082,5.269999980926514,5.321000099182129,69371.0,,,,,
2024-07-15,5.695000171661377,6.034999847412109,5.473999977111816,5.626999855041504,25312.0,,,,,
2024-07-16,5.507999897003174,5.933000087738037,5.473999977111816,5.660999774932861,23159.0,,,,,
2024-07-17,5.491000175476074,5.660999774932861,5.287000179290772,5.507999897003174,16400.0,,,,,
2024-07-18,5.117000102996826,5.576000213623047,5.099999904632568,5.269999980926514,18818.0,,,,,
2024-07-19,4.998000144958496,5.269999980926514,4.929999828338623,5.099999904632568,35935.0,,,,,
2024-07-22,4.743000030517578,5.184999942779541,4.590000152587891,4.929999828338623,35994.0,,,,,
2024-07-23,4.980999946594238,5.184999942779541,4.420000076293945,4.624000072479248,30041.0,,,,,
2024-07-24,4.590000152587891,4.929999828338623,4.164999961853027,4.929999828338623,21912.0,,,,,
2024-07-25,4.709000110626221,4.760000228881836,4.420000076293945,4.675000190734863,9771.0,,,,,
2024-07-26,4.420000076293945,4.929999828338623,4.352000236511231,4.709000110626221,49371.0,,,,,
2024-07-29,4.301000118255615,4.709000110626221,4.267000198364258,4.505000114440918,13047.0,,,,,
2024-07-30,4.182000160217285,4.352000236511231,3.927000045776367,4.301000118255615,13747.0,,,,,
2024-07-31,4.0970001220703125,4.4710001945495605,4.01200008392334,4.267000198364258,6553.0,,,,,
2024-08-01,4.079999923706055,4.25,3.7060000896453857,4.182000160217285,9700.0,,,,,
2024-08-02,3.910000085830689,4.079999923706055,3.6549999713897705,3.910000085830689,14206.0,,,,,
2024-08-05,3.5360000133514404,4.063000202178955,3.400000095367432,3.434000015258789,23276.0,,,,,
2024-08-06,3.5190000534057617,3.740000009536743,3.4170000553131104,3.688999891281128,5665.0,,,,,
2024-08-07,3.5190000534057617,3.740000009536743,3.434000015258789,3.434000015258789,14206.0,,,,,
2024-08-08,3.502000093460083,3.671999931335449,3.1449999809265137,3.671999931335449,15006.0,,,,,
2024-08-09,3.621000051498413,3.740000009536743,3.3320000171661377,3.569999933242798,10071.0,,,,,
2024-08-12,3.4170000553131104,3.723000049591065,3.4170000553131104,3.638000011444092,7265.0,,,,,
2024-08-13,3.434000015258789,3.552999973297119,3.400000095367432,3.400000095367432,6471.0,,,,,
2024-08-14,3.434000015258789,3.569999933242798,3.263999938964844,3.434000015258789,8941.0,,,,,
2024-08-15,3.484999895095825,3.569999933242798,3.2809998989105225,3.2980000972747803,4076.0,,,,,
2024-08-16,3.450999975204468,3.638000011444092,3.400000095367432,3.638000011444092,4035.0,,,,,
2024-08-19,3.6040000915527344,3.910000085830689,3.4679999351501465,3.586999893188477,15253.0,,,,,
2024-08-20,3.8420000076293945,4.046000003814697,3.740000009536743,4.046000003814697,22288.0,,,,,
2024-08-21,3.484999895095825,3.910000085830689,3.1449999809265137,3.825000047683716,20529.0,,,,,
2024-08-22,3.4170000553131104,3.740000009536743,3.400000095367432,3.502000093460083,3912.0,,,,,
2024-08-23,3.450999975204468,3.723000049591065,3.400000095367432,3.434000015258789,12618.0,,,,,
2024-08-26,3.6040000915527344,3.740000009536743,3.484999895095825,3.621000051498413,14012.0,,,,,
2024-08-27,3.6549999713897705,3.723000049591065,3.502000093460083,3.502000093460083,2865.0,,,,,
2024-08-28,3.4679999351501465,3.7060000896453857,3.2300000190734863,3.688999891281128,20241.0,,,,,
2024-08-29,3.4679999351501465,3.552999973297119,3.400000095367432,3.4679999351501465,7506.0,,,,,
2024-08-30,3.5190000534057617,3.5360000133514404,3.382999897003174,3.5360000133514404,4071.0,,,,,
2024-09-03,3.586999893188477,3.638000011444092,3.382999897003174,3.4170000553131104,12541.0,,,,,
2024-09-04,3.858999967575073,3.910000085830689,3.4170000553131104,3.569999933242798,15453.0,,,,,
2024-09-05,3.6549999713897705,3.7739999294281006,3.434000015258789,3.7060000896453857,4706.0,,,,,
2024-09-06,3.586999893188477,3.740000009536743,3.586999893188477,3.723000049591065,5382.0,,,,,
2024-09-09,3.756999969482422,3.875999927520752,3.6040000915527344,3.688999891281128,4682.0,,,,,
2024-09-10,3.621000051498413,3.825000047683716,3.586999893188477,3.825000047683716,6041.0,,,,,
2024-09-11,3.808000087738037,3.825000047683716,3.6040000915527344,3.825000047683716,2424.0,,,,,
2024-09-12,3.638000011444092,3.808000087738037,3.434000015258789,3.740000009536743,6906.0,,,,,
2024-09-13,3.586999893188477,3.740000009536743,3.434000015258789,3.638000011444092,6794.0,,,,,
2024-09-16,3.3489999771118164,3.740000009536743,3.246999979019165,3.688999891281128,13829.0,,,,,
2024-09-17,3.808000087738037,3.8420000076293945,3.400000095367432,3.638000011444092,37829.0,,,,,
2024-09-18,4.828000068664551,5.355000019073486,3.621000051498413,3.858999967575073,133976.0,,,,,
2024-09-19,5.202000141143799,5.355000019073486,4.590000152587891,4.913000106811523,39765.0,,,,,
2024-09-20,4.776999950408936,5.202000141143799,4.675000190734863,4.760000228881836,17059.0,,,,,
2024-09-23,6.460000038146973,7.769000053405762,4.895999908447266,5.0320000648498535,501818.0,,,,,
2024-09-24,5.763000011444092,7.802999973297119,5.099999904632568,5.711999893188477,506235.0,,,,,
2024-09-25,4.760000228881836,6.2220001220703125,3.7739999294281006,5.610000133514404,244494.0,,,,,
2024-09-26,4.386000156402588,5.610000133514404,4.079999923706055,4.556000232696533,76559.0,,,,,
2024-09-27,4.895999908447266,5.269999980926514,4.556000232696533,4.590000152587891,92376.0,,,,,
2024-09-30,4.590000152587891,4.895999908447266,4.453999996185303,4.72599983215332,37994.0,,,,,
2024-10-01,4.505000114440918,4.556000232696533,4.283999919891357,4.505000114440918,7747.0,,,,,
2024-10-02,4.48799991607666,4.929999828338623,4.352000236511231,4.505000114440918,6135.0,,,,,
2024-10-03,4.1479997634887695,4.556000232696533,4.1479997634887695,4.48799991607666,9853.0,,,,,
2024-10-04,4.283999919891357,4.352000236511231,3.944000005722046,4.1479997634887695,14188.0,,,,,
2024-10-07,3.994999885559082,4.301000118255615,3.944000005722046,4.25,9512.0,,,,,
2024-10-08,4.25,4.317999839782715,3.910000085830689,3.994999885559082,40229.0,,,,,
2024-10-09,4.402999877929688,4.675000190734863,4.01200008392334,4.25,45529.0,,,,,
2024-10-10,4.182000160217285,4.402999877929688,4.01200008392334,4.402999877929688,15706.0,,,,,
2024-10-11,4.453999996185303,4.691999912261963,4.01200008392334,4.182000160217285,17529.0,,,,,
2024-10-14,4.113999843597412,4.760000228881836,3.638000011444092,4.453999996185303,23871.0,,,,,
2024-10-15,4.02899980545044,4.182000160217285,3.825000047683716,4.079999923706055,6282.0,,,,,
2024-10-16,3.756999969482422,4.25,3.756999969482422,4.02899980545044,14794.0,,,,,
2024-10-17,3.9779999256134033,4.25,3.4170000553131104,3.756999969482422,12053.0,,,,,
2024-10-18,4.0970001220703125,4.232999801635742,3.740000009536743,3.9779999256134033,12241.0,,,,,
2024-10-21,4.48799991607666,4.6579999923706055,3.944000005722046,4.0970001220703125,129441.0,,,,,
2024-10-22,4.691999912261963,5.610000133514404,4.4710001945495605,5.099999904632568,251406.0,,,,,
2024-10-23,4.964000225067139,5.014999866485596,4.267000198364258,4.709000110626221,40612.0,,,,,
2024-10-24,4.691999912261963,5.151000022888184,4.505000114440918,4.913000106811523,281882.0,,,,,
2024-10-25,5.745999813079834,5.864999771118164,4.436999797821045,5.78000020980835,2292882.0,,,,,
2024-10-28,5.117000102996826,5.252999782562256,4.709000110626221,4.72599983215332,87182.0,,,,,
2024-10-29,4.60699987411499,4.929999828338623,4.453999996185303,4.675000190734863,34729.0,,,,,
2024-10-30,5.864999771118164,6.953000068664551,4.929999828338623,6.171000003814697,3458594.0,,,,,
2024-10-31,5.5929999351501465,5.78000020980835,4.947000026702881,5.014999866485596,79276.0,,,,,
2024-11-01,5.269999980926514,5.491000175476074,5.168000221252441,5.456999778747559,39147.0,,,,,
2024-11-04,5.388999938964844,5.949999809265137,4.810999870300293,5.117000102996826,68988.0,,,,,
2024-11-05,5.440000057220459,5.78000020980835,5.014999866485596,5.218999862670898,46941.0,,,,,
2024-11-06,5.933000087738037,5.933000087738037,5.117000102996826,5.117000102996826,32524.0,,,,,
2024-11-07,6.119999885559082,6.442999839782715,5.610000133514404,5.9670000076293945,421994.0,,,,,
2024-11-08,5.610000133514404,6.289999961853027,5.473999977111816,6.13700008392334,143953.0,,,,,
2024-11-11,5.525000095367432,5.78000020980835,5.117000102996826,5.321000099182129,35529.0,,,,,
2024-11-12,5.303999900817871,5.949999809265137,5.168000221252441,5.168000221252441,25847.0,,,,,
2024-11-13,5.218999862670898,5.491000175476074,4.980999946594238,5.440000057220459,43418.0,,,,,
2024-11-14,4.84499979019165,5.218999862670898,4.794000148773193,5.184999942779541,29741.0,,,,,
2024-11-15,4.079999923706055,4.760000228881836,3.994999885559082,4.453999996185303,52824.0,,,,,
2024-11-18,4.01200008392334,4.25,3.7739999294281006,4.079999923706055,51176.0,,,,,
2024-11-19,3.400000095367432,4.232999801635742,3.2300000190734863,4.079999923706055,78224.0,,,,,
2024-11-20,49.63999938964844,52.36000061035156,39.27000045776367,39.43999862670898,16318.0,,,,,
2024-11-21,52.36000061035156,57.391998291015625,46.75,49.130001068115234,18082.0,,,,,
2024-11-22,48.790000915527344,52.52999877929688,48.11000061035156,51.68000030517578,3371.0,,,,,
2024-11-25,55.41999816894531,61.880001068115234,48.45000076293945,49.130001068115234,13229.0,,,,,
2024-11-26,50.65999984741211,55.25,49.470001220703125,53.040000915527344,6988.0,,,,,
2024-11-27,42.33000183105469,53.3120002746582,41.22499847412109,51.84999847412109,147700.0,,,,,
2024-11-29,45.38999938964844,48.959999084472656,42.66999816894531,42.66999816894531,22400.0,,,,,
2024-12-02,43.86000061035156,47.59999847412109,40.290000915527344,45.38999938964844,39335.0,,,,,
2024-12-03,43.34999847412109,65.11000061035156,39.95000076293945,47.93999862670898,350682.0,,,,,
2024-12-04,39.61000061035156,43.55400085449219,32.29999923706055,41.47999954223633,17941.0,,,,,
2024-12-05,39.09999847412109,52.70000076293945,36.54999923706055,52.02000045776367,105747.0,,,,,
2024-12-06,49.29999923706055,67.31999969482422,40.970001220703125,54.400001525878906,1193259.0,,,,,
2024-12-09,47.77000045776367,54.060001373291016,45.38999938964844,53.040000915527344,307159.0,,,,,
2024-12-10,47.77000045776367,49.29999923706055,45.04999923706055,47.09000015258789,24959.0,,,,,
2024-12-11,43.52000045776367,48.11000061035156,43.34999847412109,47.09000015258789,14388.0,,,,,
2024-12-12,43.18000030517578,44.880001068115234,40.970001220703125,43.52000045776367,9153.0,,,,,
2024-12-13,45.220001220703125,45.900001525878906,41.13999938964844,43.0099983215332,11941.0,,,,,
2024-12-16,43.86000061035156,45.38999938964844,43.18000030517578,44.02999877929688,10882.0,,,,,
2024-12-17,37.7400016784668,41.310001373291016,37.060001373291016,39.43999862670898,13912.0,,,,,
2024-12-18,35.70000076293945,38.67499923706055,35.36000061035156,37.90999984741211,8229.0,,,,,
2024-12-19,38.59000015258789,40.79999923706055,35.70000076293945,35.869998931884766,12388.0,,,,,
2024-12-20,41.47999954223633,44.20000076293945,37.56999969482422,37.7400016784668,11676.0,,,,,
2024-12-23,44.880001068115234,45.83200073242188,40.79999923706055,42.33000183105469,6282.0,,,,,
2024-12-24,45.560001373291016,47.2599983215332,42.84000015258789,43.52000045776367,7635.0,,,,,
2024-12-26,43.18000030517578,44.20000076293945,41.81999969482422,44.20000076293945,7747.0,,,,,
2024-12-27,43.68999862670898,45.900001525878906,41.13999938964844,44.540000915527344,6994.0,,,,,
2024-12-30,43.0099983215332,44.709999084472656,39.09999847412109,40.970001220703125,103488.0,,,,,
2024-12-31,43.68999862670898,44.880001068115234,41.650001525878906,41.650001525878906,6029.0,,,,,
2025-01-02,45.220001220703125,45.38999938964844,43.28200149536133,43.68999862670898,5435.0,,,,,
2025-01-03,46.58000183105469,50.4900016784668,43.68999862670898,47.2599983215332,143018.0,,,,,
2025-01-06,47.2599983215332,49.130001068115234,46.06999969482422,47.93999862670898,17182.0,,,,,
2025-01-07,47.59999847412109,49.470001220703125,46.75,49.130001068115234,8271.0,,,,,
2025-01-08,46.91999816894531,48.27999877929688,46.06999969482422,46.75,5406.0,,,,,
2025-01-10,47.2599983215332,49.130001068115234,43.34999847412109,46.2400016784668,65694.0,,,,,
2025-01-13,41.22499847412109,47.43000030517578,40.15399932861328,45.220001220703125,13465.0,,,,,
2025-01-14,41.13999938964844,43.52000045776367,40.459999084472656,42.5,7853.0,,,,,
2025-01-15,43.775001525878906,45.560001373291016,41.9900016784668,43.52000045776367,10435.0,,,,,
2025-01-16,41.650001525878906,44.709999084472656,40.970001220703125,42.66999816894531,3612.0,,,,,
2025-01-17,42.15999984741211,44.369998931884766,40.66400146484375,43.86000061035156,2724.0,,,,,
2025-01-21,42.33000183105469,42.33000183105469,38.08000183105469,41.13999938964844,23665.0,,,,,
2025-01-22,42.33000183105469,42.33000183105469,40.79999923706055,41.310001373291016,2053.0,,,,,
2025-01-23,43.68999862670898,43.68999862670898,41.22499847412109,42.33000183105469,5741.0,,,,,
2025-01-24,43.0099983215332,43.095001220703125,41.310001373291016,42.84000015258789,2088.0,,,,,
2025-01-27,39.43999862670898,41.854000091552734,39.09999847412109,41.47999954223633,1906.0,,,,,
2025-01-28,38.7599983215332,39.27000045776367,34.0,38.7599983215332,268124.0,,,,,
2025-01-29,38.41999816894531,38.7599983215332,36.720001220703125,37.90999984741211,8688.0,,,,,
2025-01-30,38.7599983215332,39.09999847412109,36.88999938964844,37.22999954223633,5724.0,,,,,
2025-01-31,39.95000076293945,39.95000076293945,36.88999938964844,38.7599983215332,3065.0,,,,,
2025-02-03,37.41699981689453,39.43999862670898,37.400001525878906,38.08000183105469,1253.0,,,,,
2025-02-04,39.09999847412109,39.77999877929688,37.060001373291016,38.08000183105469,3488.0,,,,,
2025-02-05,36.88999938964844,39.09999847412109,36.88999938964844,39.09999847412109,1894.0,,,,,
2025-02-06,36.54999923706055,39.09999847412109,33.84700012207031,38.7599983215332,19588.0,,,,,
2025-02-07,35.529998779296875,37.56999969482422,35.36000061035156,36.209999084472656,4994.0,,,,,
2025-02-10,36.040000915527344,37.060001373291016,34.16999816894531,35.189998626708984,3676.0,,,,,
2025-02-11,35.869998931884766,37.17900085449219,34.5099983215332,34.5099983215332,3547.0,,,,,
2025-02-12,35.36000061035156,35.869998931884766,34.0,35.869998931884766,4018.0,,,,,
2025-02-13,35.02000045776367,35.529998779296875,34.68000030517578,35.36000061035156,1494.0,,,,,
2025-02-14,33.31999969482422,35.02000045776367,33.150001525878906,35.02000045776367,3141.0,,,,,
2025-02-18,31.280000686645508,33.31999969482422,30.09000015258789,33.31999969482422,3506.0,,,,,
2025-02-19,27.709999084472656,31.160999298095703,27.200000762939453,31.11000061035156,4865.0,,,,,
2025-02-20,30.09000015258789,30.26000022888184,26.690000534057617,27.709999084472656,3400.0,,,,,
2025-02-21,29.40999984741211,32.35100173950195,28.899999618530277,30.26000022888184,2994.0,,,,,
2025-02-24,28.049999237060547,30.26000022888184,28.049999237060547,29.40999984741211,1224.0,,,,,
2025-02-25,26.01000022888184,28.729999542236328,26.01000022888184,28.729999542236328,2341.0,,,,,
2025-02-26,24.309999465942383,26.01000022888184,23.799999237060547,26.01000022888184,2341.0,,,,,
2025-02-27,27.030000686645508,27.8799991607666,24.649999618530277,24.81999969482422,5559.0,,,,,
2025-02-28,27.540000915527344,28.69599914550781,27.030000686645508,27.030000686645508,2147.0,,,,,
2025-03-03,26.367000579833984,28.559999465942383,26.350000381469727,27.3700008392334,1465.0,,,,,
2025-03-04,24.309999465942383,25.32999992370605,23.799999237060547,25.15999984741211,1959.0,,,,,
2025-03-05,24.81999969482422,25.5,24.13999938964844,24.309999465942383,1647.0,,,,,
2025-03-06,24.989999771118164,25.584999084472656,24.479999542236328,24.81999969482422,1112.0,,,,,
2025-03-07,24.989999771118164,24.989999771118164,23.799999237060547,24.989999771118164,1988.0,,,,,
2025-03-10,24.309999465942383,24.989999771118164,23.799999237060547,24.989999771118164,165.0,,,,,
2025-03-11,25.32999992370605,26.690000534057617,19.71999931335449,24.479999542236328,722259.0,,,,,
2025-03-12,23.459999084472656,25.15999984741211,23.40900039672852,24.309999465942383,10518.0,,,,,
2025-03-13,23.1200008392334,23.459999084472656,21.93000030517578,23.459999084472656,10747.0,,,,,
2025-03-14,21.25,22.100000381469727,20.56999969482422,21.76000022888184,4135.0,,,,,
2025-03-17,21.93000030517578,23.6299991607666,21.25,21.25,6682.0,,,,,
2025-03-18,22.61000061035156,22.780000686645508,20.739999771118164,22.54199981689453,4394.0,,,,,
2025-03-19,22.61000061035156,22.780000686645508,21.76000022888184,22.440000534057617,1659.0,,,,,
2025-03-20,22.270000457763672,23.290000915527344,21.420000076293945,21.420000076293945,1529.0,,,,,
2025-03-21,21.76000022888184,22.780000686645508,21.25,21.93000030517578,1088.0,,,,,
2025-03-24,22.25300025939941,22.270000457763672,21.25,21.76000022888184,1076.0,,,,,
2025-03-25,20.739999771118164,22.270000457763672,20.399999618530277,21.76000022888184,2700.0,,,,,
2025-03-26,21.93000030517578,22.100000381469727,21.07999992370605,21.07999992370605,1412.0,,,,,
2025-03-27,19.88999938964844,22.780000686645508,19.88999938964844,21.93000030517578,4565.0,,,,,
2025-03-28,18.36000061035156,20.739999771118164,18.020000457763672,20.399999618530277,2718.0,,,,,
2025-03-31,17.68000030517578,18.530000686645508,17.68000030517578,18.36000061035156,976.0,,,,,
2025-04-01,18.8700008392334,19.040000915527344,17.017000198364258,17.68000030517578,62565.0,,,,,
2025-04-02,18.36000061035156,19.71999931335449,17.170000076293945,18.530000686645508,24776.0,,,,,
2025-04-03,17.594999313354492,18.36000061035156,16.847000122070312,18.36000061035156,6547.0,,,,,
2025-04-04,16.65999984741211,17.170000076293945,15.640000343322754,17.170000076293945,2624.0,,,,,
2025-04-07,15.996999740600586,16.489999771118164,15.470000267028809,15.82699966430664,2947.0,,,,,
2025-04-08,15.640000343322754,15.8100004196167,14.704999923706056,15.640000343322754,2776.0,,,,,
2025-04-09,16.541000366210938,17.170000076293945,14.449999809265137,15.300000190734863,2612.0,,,,,
2025-04-10,16.31999969482422,17.510000228881836,15.8100004196167,17.510000228881836,2435.0,,,,,
2025-04-11,16.065000534057617,16.31999969482422,15.8100004196167,16.235000610351562,1088.0,,,,,
2025-04-14,17.170000076293945,17.170000076293945,15.8100004196167,15.979999542236328,824.0,,,,,
2025-04-15,16.31999969482422,16.829999923706055,16.149999618530273,16.149999618530273,506.0,,,,,
2025-04-16,15.8100004196167,16.31999969482422,15.640000343322754,15.640000343322754,547.0,,,,,
2025-04-17,16.31999969482422,16.31999969482422,15.8100004196167,15.8100004196167,529.0,,,,,
2025-04-21,16.31999969482422,16.31999969482422,14.960000038146973,16.099000930786133,3400.0,,,,,
2025-04-22,12.75,16.31999969482422,11.611000061035156,15.963000297546388,31918.0,,,,,
2025-04-23,12.597000122070312,13.43000030517578,12.579999923706056,12.75,7512.0,,,,,
2025-04-24,12.75,13.345000267028809,12.239999771118164,12.427000045776367,3547.0,,,,,
2025-04-25,13.515000343322754,13.753000259399414,12.75,12.75,2224.0,,,,,
2025-04-28,13.378999710083008,14.449999809265137,12.579999923706056,13.70199966430664,4735.0,,,,,
2025-04-29,14.449999809265137,16.965999603271484,12.784000396728516,12.784000396728516,111324.0,,,,,
2025-04-30,25.32999992370605,30.600000381469727,19.88999938964844,29.06999969482422,5474059.0,,,,,
2025-05-01,23.799999237060547,27.030000686645508,21.07999992370605,23.290000915527344,159406.0,,,,,
2025-05-02,22.61000061035156,24.479999542236328,20.56999969482422,21.93000030517578,33547.0,,,,,
2025-05-05,22.61000061035156,24.479999542236328,21.59000015258789,21.59000015258789,17465.0,,,,,
2025-05-06,18.530000686645508,23.799999237060547,15.640000343322754,23.1200008392334,1504676.0,,,,,
2025-05-07,14.789999961853027,17.170000076293945,12.75,16.77899932861328,62565.0,,,,,
2025-05-08,15.130000114440918,15.538000106811523,13.770000457763672,13.9399995803833,22194.0,,,,,
2025-05-09,13.95699977874756,14.960000038146973,13.92300033569336,14.178000450134276,12971.0,,,,,
2025-05-12,12.85200023651123,14.109999656677246,12.06999969482422,14.093000411987305,20535.0,,,,,
2025-05-13,11.746999740600586,12.75,11.5600004196167,12.461000442504885,10376.0,,,,,
2025-05-14,11.390000343322754,12.392999649047852,11.390000343322754,12.239999771118164,8865.0,,,,,
2025-05-15,10.82900047302246,11.713000297546388,10.369999885559082,11.713000297546388,10518.0,,,,,
2025-05-16,11.050000190734863,11.135000228881836,10.52299976348877,10.52299976348877,7247.0,,,,,
2025-05-19,11.475000381469728,11.713000297546388,10.86299991607666,11.390000343322754,48259.0,,,,,
2025-05-20,11.491999626159668,11.899999618530272,10.897000312805176,11.237000465393066,6706.0,,,,,
2025-05-21,11.661999702453612,11.899999618530272,10.880000114440918,11.5600004196167,14853.0,,,,,
2025-05-22,11.848999977111816,12.40999984741211,11.050000190734863,11.20300006866455,11829.0,,,,,
2025-05-23,12.920000076293944,14.449999809265137,11.729999542236328,11.899999618530272,75100.0,,,,,
2025-05-27,6.885000228881836,12.40999984741211,6.408999919891357,12.40999984741211,1816300.0,,,,,
2025-05-28,7.327000141143799,8.704000473022461,6.460000038146973,7.888000011444092,705806.0,,,,,
2025-05-29,7.802999973297119,8.15999984741211,6.7829999923706055,7.054999828338623,140159.0,,,,,
2025-05-30,7.123000144958496,7.802999973297119,6.85099983215332,7.802999973297119,76718.0,,,,,
2025-06-02,7.361000061035156,7.90500020980835,6.545000076293945,6.630000114440918,178124.0,,,,,
2025-06-03,7.735000133514404,8.5,6.681000232696533,7.054999828338623,277900.0,,,,,
2025-06-04,7.701000213623047,8.295999526977539,6.868000030517578,7.650000095367432,76406.0,,,,,
2025-06-05,7.547999858856201,7.90500020980835,7.224999904632568,7.276000022888184,48512.0,,,,,
2025-06-06,7.870999813079834,8.109000205993652,7.650000095367432,7.684000015258789,56665.0,,,,,
2025-06-09,7.717999935150146,7.921999931335449,7.343999862670898,7.921999931335449,160200.0,,,,,
2025-06-10,8.244999885559082,10.710000038146973,7.735000133514404,7.735000133514404,550812.0,,,,,
2025-06-11,8.60200023651123,8.97599983215332,7.989999771118164,7.989999771118164,115859.0,,,,,
2025-06-12,5.78000020980835,6.103000164031982,5.218999862670898,5.949999809265137,278382.0,,,,,
2025-06-13,4.947000026702881,5.440000057220459,4.929999828338623,5.269999980926514,64776.0,,,,,
2025-06-16,5.599999904632568,6.0,4.598999977111816,4.800000190734863,228900.0,,,,,
2025-06-17,5.53000020980835,5.699999809265137,5.019999980926514,5.03000020980835,151500.0,,,,,
2025-06-18,6.494999885559082,6.820000171661377,5.599999904632568,5.800000190734863,297600.0,,,,,
2025-06-20,7.489999771118164,7.869999885559082,7.050000190734863,7.679999828338623,4049000.0,,,,,
2025-06-23,6.179999828338623,7.179999828338623,6.099999904632568,6.139999866485596,244200.0,,,,,
2025-06-24,6.234000205993652,6.304999828338623,6.039999961853027,6.179999828338623,59600.0,,,,,
2025-06-25,6.5,6.679999828338623,6.090000152587891,6.139999866485596,79500.0,,,,,
2025-06-26,8.260000228881836,8.399999618530273,5.699999809265137,5.900000095367432,1236300.0,,,,,
2025-06-27,6.5,8.25,6.409999847412109,7.710000038146973,195700.0,,,,,
2025-06-30,6.215000152587891,6.599999904632568,6.050000190734863,6.599999904632568,73500.0,,,,,
2025-07-01,6.309999942779541,6.599999904632568,6.159999847412109,6.159999847412109,74600.0,,,,,
2025-07-02,6.949999809265137,6.960000038146973,6.360000133514404,6.375999927520752,53500.0,,,,,
2025-07-03,7.010000228881836,7.333000183105469,6.679999828338623,7.010000228881836,24500.0,,,,,
2025-07-07,6.574999809265137,6.989999771118164,6.309999942779541,6.989999771118164,67500.0,,,,,
2025-07-08,7.019999980926514,7.03000020980835,6.449999809265137,6.460000038146973,94200.0,,,,,
2025-07-09,6.874000072479248,7.114999771118164,6.659999847412109,7.114999771118164,31700.0,,,,,
2025-07-10,6.510000228881836,6.78000020980835,6.429999828338623,6.78000020980835,38000.0,,,,,
2025-07-11,6.5,6.75,6.199999809265137,6.409999847412109,95800.0,,,,,
2025-07-14,6.425000190734863,6.534999847412109,6.199999809265137,6.322000026702881,26600.0,,,,,
2025-07-15,6.114999771118164,6.440000057220459,6.114999771118164,6.440000057220459,29600.0,,,,,
2025-07-16,6.019999980926514,6.25,6.0,6.03000020980835,22800.0,,,,,
2025-07-17,6.239999771118164,6.300000190734863,5.960000038146973,5.960000038146973,25100.0,,,,,
2025-07-18,6.289999961853027,6.300000190734863,6.085000038146973,6.239999771118164,17700.0,,,,,
2025-07-21,6.320000171661377,6.570000171661377,6.119999885559082,6.309999942779541,36200.0,,,,,
2025-07-22,6.650000095367432,6.650000095367432,6.269999980926514,6.309999942779541,26900.0,,,,,
