Date,Close,High,Low,Open,Volume,"('Close', 'IRDM')","('High', 'IRDM')","('Low', 'IRDM')","('Open', 'IRDM')","('Volume', 'IRDM')"
2024-07-09,24.971906661987305,26.05087837977956,24.91358246337828,25.86619064628604,806500.0,,,,,
2024-07-10,24.78721618652344,25.04966950876063,24.50532146544634,25.030228109920728,742000.0,,,,,
2024-07-11,24.72889518737793,25.292682806124752,24.690012387585902,25.03995016957839,856500.0,,,,,
2024-07-12,25.205196380615234,25.282960120056565,24.5636450667158,24.787215585855403,1070900.0,,,,,
2024-07-15,25.069110870361328,25.545414017028424,25.001065974522746,25.273239995775583,756700.0,,,,,
2024-07-16,25.6523380279541,25.66205872736929,25.1468746366012,25.1468746366012,786700.0,,,,,
2024-07-17,26.08975982666016,26.15780286747688,25.351003368872952,25.652337629932926,1222800.0,,,,,
2024-07-18,25.535690307617188,26.566060220707342,25.516248911097808,25.80786244275405,769300.0,,,,,
2024-07-19,25.08854866027832,25.58429317108077,24.92330049001084,25.428765699538868,556300.0,,,,,
2024-07-22,25.19547462463379,25.23435556570674,24.631687073823144,25.03022645349789,1229300.0,,,,,
2024-07-23,27.022926330566406,28.762892668675427,26.770195550649824,27.217336619461847,1929300.0,,,,,
2024-07-24,25.72038078308105,27.16873346122173,25.59401540016008,27.12985066399447,1573000.0,,,,,
2024-07-25,27.022926330566406,27.53811229831557,25.681501270096422,25.759265014847816,2471400.0,,,,,
2024-07-26,28.25742530822754,28.354630445476925,26.94516059044526,27.518668860779485,1222300.0,,,,,
2024-07-29,27.956090927124023,28.918417888144614,27.732520410267817,28.257425182627333,1058300.0,,,,,
2024-07-30,27.74224281311035,28.33519066144706,27.732522113428253,28.00469428839137,680900.0,,,,,
2024-07-31,27.89776992797852,28.549041965724,27.382583975900072,27.858887129768583,937100.0,,,,,
2024-08-01,28.00469207763672,28.189381648948935,27.635314789046028,27.800562962528804,884000.0,,,,,
2024-08-02,27.44090843200684,27.820008327607216,27.022927589236733,27.586715228452825,1222700.0,,,,,
2024-08-05,26.332773208618164,26.828517774430058,25.70094255361498,26.31333180900972,729800.0,,,,,
2024-08-06,26.148082733154297,26.80907546514148,26.10920178929062,26.3910946579123,693600.0,,,,,
2024-08-07,26.08975982666016,27.061807504690613,26.05087702960271,26.546621567882298,665000.0,,,,,
2024-08-08,26.60494613647461,26.64382708004337,26.148082534813348,26.313330716556685,563900.0,,,,,
2024-08-09,25.91479110717773,26.51746148703402,25.75926362606008,26.51746148703402,643200.0,,,,,
2024-08-12,26.167524337768555,26.38137416578418,25.671779784881828,25.924512411100583,705700.0,,,,,
2024-08-13,26.099483489990234,26.303612635622937,25.80786804104263,26.167526538534467,719400.0,,,,,
2024-08-14,25.82730484008789,26.26472700855609,25.69121876724609,25.87590833326974,1789400.0,,,,,
2024-08-15,26.886838912963867,26.89655961233198,26.167523846028114,26.284170384411617,1009800.0,,,,,
2024-08-16,26.303611755371094,27.149294118774105,26.225848009060908,26.643828840740905,628200.0,,,,,
2024-08-19,26.78963279724121,27.061806807530225,26.303608970746826,26.692427661135586,665300.0,,,,,
2024-08-20,26.235567092895508,26.71187024145761,25.788426042665968,26.60494625563924,556000.0,,,,,
2024-08-21,26.002275466918945,26.177244346145493,25.64261700917173,25.671779107054093,828300.0,,,,,
2024-08-22,25.70094108581543,26.478578485402693,25.46764986593925,25.914790907193478,944300.0,,,,,
2024-08-23,25.78842544555664,26.12864064805657,25.59401516924199,25.96339246939926,677700.0,,,,,
2024-08-26,25.380165100097656,26.2452869277589,25.351003002725765,26.19668528617286,523300.0,,,,,
2024-08-27,25.370445251464844,25.55513483294394,24.78721626271191,25.15659357163625,646700.0,,,,,
2024-08-28,24.46643829345703,25.26351703295874,24.330352222039764,25.09826886593763,1413000.0,,,,,
2024-08-29,25.176034927368164,25.360724508530584,24.40811821248668,24.728893877645703,907100.0,,,,,
2024-08-30,25.078828811645508,25.35100282308652,24.66084987647956,25.30240118184488,1296400.0,,,,,
2024-09-03,26.478578567504883,26.692428389546013,24.806657226191238,24.99134495039474,1237400.0,,,,,
2024-09-04,26.255006790161133,26.92572017606944,26.070317220759247,26.478577300785997,953900.0,,,,,
2024-09-05,27.00348472595215,27.28537758391956,26.25500758101842,26.25500758101842,775400.0,,,,,
2024-09-06,26.61466407775879,27.382582618019747,26.575783135510797,27.02292416854849,1191700.0,,,,,
2024-09-09,25.58429527282715,26.770194658297743,25.58429527282715,26.653548118041968,1173200.0,,,,,
2024-09-10,25.81758689880371,26.021717883901555,25.166314852879733,25.61345776773975,921200.0,,,,,
2024-09-11,26.342493057250977,26.371653301687516,25.34128325817379,25.963393193271305,1267200.0,,,,,
2024-09-12,25.50652885437012,26.25500595288917,25.30239974788328,26.225843857376628,1088100.0,,,,,
2024-09-13,26.356748580932617,26.757425747101877,25.5651670897176,25.623802272479757,883600.0,,,,,
2024-09-16,27.31446647644043,27.68582511882006,26.464247939443997,26.464247939443997,975300.0,,,,,
2024-09-17,27.695600509643555,28.233093772460165,27.17765106687228,27.43173936725183,858000.0,,,,,
2024-09-18,26.806291580200195,27.88127993732555,26.72811071044448,27.656508305796265,823100.0,,,,,
2024-09-19,27.246057510375977,27.56855382208202,26.88447169687652,27.167876642810235,1680700.0,,,,,
2024-09-20,28.555587768554688,28.907402596316476,27.578326014975392,27.84218713579673,3906900.0,,,,,
2024-09-23,28.81945037841797,28.9074040899028,28.272184290051527,28.623999135990864,1121800.0,,,,,
2024-09-24,28.858539581298828,29.571940197421544,28.838993899328084,28.89762908126149,1124800.0,,,,,
2024-09-25,28.81945037841797,29.190810907793704,28.575134927399866,28.84876890357257,931400.0,,,,,
2024-09-26,29.356943130493164,29.45466781186598,28.741267199563048,29.1614900397899,816200.0,,,,,
2024-09-27,30.324434280395508,30.461250335720848,29.34717248183401,29.581715089811297,798200.0,,,,,
2024-09-30,29.75762176513672,30.646929830395617,29.728303240883083,30.441703888578,684900.0,,,,,
2024-10-01,30.314661026000977,30.62738449904632,29.43512579206622,29.80648445031283,729300.0,,,,,
2024-10-02,30.59806632995605,30.94010833156547,30.17784345917697,30.17784345917697,874300.0,,,,,
2024-10-03,30.891246795654297,31.174651754818072,30.510113417497497,30.568750468893317,1476700.0,,,,,
2024-10-04,29.268991470336918,31.565555194617914,29.220127262258817,31.17465084988789,1370400.0,,,,,
2024-10-07,28.8389949798584,29.46444191452564,28.496952988470163,29.26899067943157,1201400.0,,,,,
2024-10-08,28.84876823425293,29.19081023053836,28.37968302653636,28.89763057773131,945000.0,,,,,
2024-10-09,29.063764572143555,29.356944219069767,28.604452215131708,28.74126826530994,647800.0,,,,,
2024-10-10,28.799903869628903,29.3080804405381,28.526271765276967,28.95626560468113,618100.0,,,,,
2024-10-11,28.87808609008789,29.034447832465634,28.409000862954656,28.73149718960613,770100.0,,,,,
2024-10-14,29.347169876098636,29.58171246325088,28.487178525894944,28.956263700199436,967900.0,,,,,
2024-10-15,29.386260986328125,29.591486926324077,29.063764678316403,29.12239986232429,871000.0,,,,,
2024-10-16,29.5133056640625,29.86511862737308,29.083309971150825,29.42535195724014,2139000.0,,,,,
2024-10-17,32.806678771972656,35.03483451319582,30.148527311013154,30.29511621020221,3512200.0,,,,,
2024-10-18,30.88147354125977,33.5787163581322,30.68602043384245,32.78713295067316,2030600.0,,,,,
2024-10-21,29.053991317749023,30.979198154060946,29.014901817101983,30.88147160647505,1640500.0,,,,,
2024-10-22,28.23309135437012,29.04421853211972,28.164683330122863,28.711949388079752,1543100.0,,,,,
2024-10-23,29.10285758972168,29.13217425129362,28.311274175657537,28.311274175657537,1318100.0,,,,,
2024-10-24,28.281957626342773,29.347173160527685,28.252639100675477,29.151720050703684,989300.0,,,,,
2024-10-25,28.369911193847656,28.4676358842794,27.461057406592136,28.25263895575898,1536000.0,,,,,
2024-10-28,29.07353782653809,29.327626111892865,28.4383180451406,28.54581557295996,1183100.0,,,,,
2024-10-29,28.966039657592773,29.210355111827475,28.565362461766185,28.85854212523522,842700.0,,,,,
2024-10-30,28.829221725463867,29.591486564152596,28.790130360617788,28.829221725463867,858600.0,,,,,
2024-10-31,28.663087844848636,29.24944528384437,28.5849069772478,28.74126871244947,1018300.0,,,,,
2024-11-01,28.643543243408203,29.18103835943897,28.26241173246163,28.936722905964707,757400.0,,,,,
2024-11-04,28.897628784179688,29.34717014499116,28.604451013547845,28.62399669531765,677900.0,,,,,
2024-11-05,29.005130767822266,29.48398883019927,28.926949897719467,28.96603940078138,624700.0,,,,,
2024-11-06,29.61103057861328,29.904210224963037,29.014902172595324,29.435125027578085,1054100.0,,,,,
2024-11-07,28.555587768554688,30.02148039892364,28.46763406161424,29.640348911500947,934800.0,,,,,
2024-11-08,28.858539581298828,28.89762908126149,28.34059019294708,28.448089579807338,740100.0,,,,,
2024-11-11,29.679441452026367,29.72830379604933,29.09308400385602,29.38626179595172,719100.0,,,,,
2024-11-12,29.10285758972168,29.611032318084835,28.516500126556053,29.474216260138483,1175100.0,,,,,
2024-11-13,28.20377540588379,29.61103101896628,28.06695748996103,29.43512546531515,1100600.0,,,,,
2024-11-14,28.975811004638672,29.141945579506896,27.98877639677204,28.25263752108843,2024200.0,,,,,
2024-11-15,27.666278839111328,29.249443649543217,27.60764365768165,28.90740167390892,1018600.0,,,,,
2024-11-18,27.939912796020508,28.262409089893595,27.50014427529411,27.67605168358467,1269700.0,,,,,
2024-11-19,26.69879150390625,28.01809527834526,26.542429768385368,27.685826124368653,959800.0,,,,,
2024-11-20,27.275373458862305,27.636961102192917,26.532654355139524,26.532654355139524,1106000.0,,,,,
2024-11-21,27.822643280029297,27.95946120201863,26.84538146228916,27.187423471294007,813900.0,,,,,
2024-11-22,28.73149681091309,28.79013199753716,27.87150723917051,27.87150723917051,873900.0,,,,,
2024-11-25,29.308080673217773,29.68921217243605,28.829222622821263,29.31785351473349,2014100.0,,,,,
2024-11-26,28.448091506958008,29.26899156555098,28.106049505214447,29.25921872390357,1109800.0,,,,,
2024-11-27,28.92694854736328,29.425352269994445,28.67286026539569,28.67286026539569,753800.0,,,,,
2024-11-29,29.044219970703125,29.210354550951887,28.487181043980492,29.07353849568077,828100.0,,,,,
2024-12-02,29.835803985595703,29.87489348906107,28.360138416193017,29.03444772879728,1390700.0,,,,,
2024-12-03,29.239673614501957,30.011709480010783,28.94649581524118,29.89443910589807,871200.0,,,,,
2024-12-04,29.94329833984375,30.187613768501688,29.05399032864716,29.083308851118478,628900.0,,,,,
2024-12-05,29.5230770111084,30.6273838488318,29.33739861791648,30.119207283932163,629000.0,,,,,
2024-12-06,30.295116424560547,30.93033623486037,29.71853180155543,29.78693983072909,1048700.0,,,,,
2024-12-09,30.83260726928711,31.37010048275051,30.42215726235873,30.48079430904768,956300.0,,,,,
2024-12-10,30.13875389099121,30.764200842987425,29.806484731748483,30.764200842987425,893900.0,,,,,
2024-12-11,29.601261138916016,30.383069841834327,29.141946894969905,30.35375131648277,1476100.0,,,,,
2024-12-12,29.73807716369629,30.001938299637317,29.474216027755265,29.571942581508864,507500.0,,,,,
2024-12-13,29.5230770111084,29.826029500171003,29.288534411303694,29.601259741688857,883600.0,,,,,
2024-12-16,29.650712966918945,29.85689251724053,29.051807253334484,29.326715193087068,728000.0,,,,,
2024-12-17,28.8358097076416,29.77834801640408,28.590356788985893,29.54271343921346,855800.0,,,,,
2024-12-18,28.698354721069336,29.709621417313567,28.659083227973863,28.963444321928087,964800.0,,,,,
2024-12-19,28.96344375610352,29.277623185358145,28.600172620617155,28.73762752540889,1007800.0,,,,,
2024-12-20,28.678720474243164,29.32671795560409,28.5707224545641,28.590359139108404,2788900.0,,,,,
2024-12-23,28.68853759765625,28.825992510969183,28.06999704204836,28.57072124071057,807300.0,,,,,
2024-12-24,28.256540298461918,28.708172763977757,27.79508761895289,28.67871773996958,290200.0,,,,,
2024-12-26,28.354719161987305,28.42344754938965,27.726360315565408,28.187811109324358,618300.0,,,,,
2024-12-27,28.53144836425781,28.60999322779227,28.001271003564536,28.354721953140967,702300.0,,,,,
2024-12-30,28.44308280944824,28.51181119793939,27.765634119663765,28.413629658466288,658500.0,,,,,
2024-12-31,28.492176055908203,28.983081907156837,28.3841761693832,28.60999241151984,750400.0,,,,,
2025-01-02,29.03217124938965,29.41507720760015,28.629628608025488,28.698355126406124,666900.0,,,,,
2025-01-03,29.542713165283203,29.748892716166797,29.19907870782008,29.287441907529374,570600.0,,,,,
2025-01-06,29.601621627807617,30.377253749961582,29.5918032863384,29.670348145435,678600.0,,,,,
2025-01-07,29.21871566772461,29.98452944825029,29.081262632498397,29.58198493872451,726300.0,,,,,
2025-01-08,28.521629333496094,29.100898390321056,28.472539497218943,28.973263692406142,542800.0,,,,,
2025-01-10,27.79508781433105,28.227085472868524,27.65763477997433,28.1092672486648,610500.0,,,,,
2025-01-13,27.019458770751957,28.011088824850447,26.832914021079088,27.598727830796197,1072200.0,,,,,
2025-01-14,26.705278396606445,27.382727106264063,26.430370452548683,27.12745584520839,739400.0,,,,,
2025-01-15,27.019458770751957,27.588909488954755,26.970367061544763,27.009640428910515,709200.0,,,,,
2025-01-16,27.048912048339844,27.215820115099437,26.76418762425421,27.048912048339844,766700.0,,,,,
2025-01-17,27.647815704345703,27.76563392542061,27.17654656536025,27.490725991350555,1060700.0,,,,,
2025-01-21,28.796537399291992,28.80635574111764,27.726362484839928,27.824544030439213,796000.0,,,,,
2025-01-22,28.600173950195312,29.53289581273077,28.158359809513147,28.492175936779063,1548300.0,,,,,
2025-01-23,28.87508201599121,29.02235339681069,27.559454185043744,28.325267987025125,918900.0,,,,,
2025-01-24,30.455799102783203,30.67179700063616,29.04198974346764,29.04198974346764,1335300.0,,,,,
2025-01-27,29.277624130249023,30.4950703942305,29.11071606898866,30.32816233297013,1186600.0,,,,,
2025-01-28,29.55253028869629,29.9157995412788,29.27762235952426,29.473985433598145,773800.0,,,,,
2025-01-29,27.824542999267575,29.5427134292798,27.72636145730688,29.39544205266732,955300.0,,,,,
2025-01-30,27.90308952331543,28.15836079858273,27.43182034097146,27.981634387039428,751800.0,,,,,
2025-01-31,28.22708511352539,28.50199305139629,27.76563430930432,28.001268882054895,1103000.0,,,,,
2025-02-03,27.863815307617188,28.17799662561428,27.16672989735148,27.569272545775352,1346700.0,,,,,
2025-02-04,28.030723571777344,28.73762920148655,27.903088873444972,27.961997051701665,1557500.0,,,,,
2025-02-05,28.53144836425781,28.83581134902894,27.88345277193422,28.374358637188895,1394200.0,,,,,
2025-02-06,28.05035972595215,29.24817118805808,27.9325433716626,28.767081811294663,1012100.0,,,,,
2025-02-07,27.90308952331543,28.2663606884497,27.775454822010413,28.089634276906395,903000.0,,,,,
2025-02-10,27.461271286010746,28.5805378448874,27.353273277486284,28.41362978881456,1006900.0,,,,,
2025-02-11,27.304180145263672,27.77545113775347,27.06854558534728,27.412180020805067,1380100.0,,,,,
2025-02-12,27.2158203125,27.471091585434262,26.94091422830714,27.1961855012414,1353000.0,,,,,
2025-02-13,31.408153533935547,32.56668967378928,29.650711705966938,30.53434179041611,4361100.0,,,,,
2025-02-14,31.05470466613769,32.57651399427414,30.946706647609407,31.72233882492893,1924100.0,,,,,
2025-02-18,31.869604110717773,33.82341087169018,31.535788011944597,31.643787888799757,2155300.0,,,,,
2025-02-19,32.06596755981445,32.56668984120599,31.7026983068318,31.83033112160341,1411600.0,,,,,
2025-02-20,31.535791397094727,32.07578709402126,31.496521774734504,31.830334164026063,1356100.0,,,,,
2025-02-21,30.514705657958984,31.643788668009133,30.308526112693404,31.486698955619048,1362800.0,,,,,
2025-02-24,30.85834312438965,31.07434103188904,30.51470864267819,30.79943494464569,1136100.0,,,,,
2025-02-25,30.82888603210449,31.113612314990256,30.485251573422666,30.91724923212717,1208500.0,,,,,
2025-02-26,31.34924697875977,31.99724253230544,31.03506754342333,31.054702353639,1465700.0,,,,,
2025-02-27,31.545610427856445,32.03651626942458,31.28052082397193,31.61433694605084,1188200.0,,,,,
2025-02-28,30.98597526550293,31.5161525847034,30.652159153442327,31.417972917462023,1453500.0,,,,,
2025-03-03,30.377254486083984,31.417974362497706,30.347799460962552,30.9761583489622,1093200.0,,,,,
2025-03-04,29.493623733520508,30.05325609087764,29.336532142049315,29.886348030555588,1301900.0,,,,,
2025-03-05,30.033618927001957,30.09252710244976,29.415076530499988,29.473986578604933,949800.0,,,,,
2025-03-06,29.748891830444336,30.072889595512883,29.316896058790995,29.57216730894456,1186200.0,,,,,
2025-03-07,30.092527389526367,30.34779864911162,29.562350060124032,29.65071326046728,1404400.0,,,,,
2025-03-10,29.20889663696289,30.4656162252476,29.149988462207126,29.40525971635826,1946900.0,,,,,
2025-03-11,28.796537399291992,29.34635143292789,28.2663600493074,29.130353530735235,1780100.0,,,,,
2025-03-12,26.8525505065918,29.071445184636307,26.83291382305384,28.90453711987809,1561600.0,,,,,
2025-03-13,26.38128089904785,26.872186743392447,26.057283116686705,26.872186743392447,1441600.0,,,,,
2025-03-14,27.088184356689453,27.19618424056303,26.43037045725952,26.508915316624712,1277500.0,,,,,
2025-03-17,27.28554916381836,27.532253951704977,26.81187642280601,26.930295549163176,1110500.0,,,,,
2025-03-18,26.999372482299805,27.246077269214947,26.575039947652453,27.246077269214947,1119500.0,,,,,
2025-03-19,27.236207962036133,27.37436203588836,26.94016109808525,27.117788840014164,1246900.0,,,,,
2025-03-20,27.186866760253903,27.334891138142773,26.821744729722024,26.950030390723136,1180400.0,,,,,
2025-03-21,27.28554916381836,27.473045329630477,26.72306254859017,26.8316132575669,2726000.0,,,,,
2025-03-24,27.818431854248047,27.956585930402326,27.492781616021443,27.5815954884658,1148500.0,,,,,
2025-03-25,28.617753982543945,28.73617310305705,27.77895736868294,27.84803440472889,1613300.0,,,,,
2025-03-26,29.150638580322266,29.64404815508297,28.65722900556156,28.65722900556156,1056800.0,,,,,
2025-03-27,29.091426849365234,29.59470482026272,28.51907184206756,28.94340435962081,1782200.0,,,,,
2025-03-28,27.177000045776367,29.348001026585692,27.15726321122701,29.02235078535389,1246700.0,,,,,
2025-03-31,26.95989990234375,27.246078370189284,26.33820464236738,26.74280035868069,1374500.0,,,,,
2025-04-01,26.95989990234375,27.22634153470858,26.24939076491244,26.851349189408104,1386500.0,,,,,
2025-04-02,26.673723220825195,27.12765914200032,26.456621795734293,26.683591638530075,1132200.0,,,,,
2025-04-03,25.24283218383789,26.31846513982687,25.2033603990847,25.87439579755324,1075800.0,,,,,
2025-04-04,24.26588249206543,24.966523169022658,23.802078179806763,24.453378653279835,1550300.0,,,,,
2025-04-07,22.9731502532959,24.71981870035168,22.598157926116457,22.963281836032422,1884300.0,,,,,
2025-04-08,22.35145378112793,23.87115620346897,21.936989655235664,23.693528452056828,1263100.0,,,,,
2025-04-09,24.325092315673828,24.55206027445853,21.887649628176483,21.9863319222332,1622000.0,,,,,
2025-04-10,23.831682205200195,24.334960199870032,23.52576879431749,23.950101331914105,1256800.0,,,,,
2025-04-11,23.95009994506836,24.246144921398223,23.02248946651578,23.90075786087468,852000.0,,,,,
2025-04-14,23.999439239501957,24.68034491796148,23.86128517340013,24.35469470343005,931200.0,,,,,
2025-04-15,23.881023406982425,24.39416791783202,23.7428674505696,24.177068389480574,818400.0,,,,,
2025-04-16,23.515899658203125,23.97970396905726,23.27906329422177,23.634318781297857,731500.0,,,,,
2025-04-17,23.45669174194336,24.23627789484293,23.21985537085204,23.575108986384937,738800.0,,,,,
2025-04-21,22.89420318603516,23.31853380525006,22.568552968093297,23.1902481542703,2063400.0,,,,,
2025-04-22,21.32516098022461,22.736312569689915,19.647567786690743,22.203429361552796,6427200.0,,,,,
2025-04-23,21.285688400268555,22.82512572091917,21.098192237957274,22.34158457155482,2360700.0,,,,,
2025-04-24,22.73631477355957,22.84486360328086,21.2856893767134,21.512657336013067,2161600.0,,,,,
2025-04-25,22.8547306060791,23.012621514270368,22.1738248881242,22.686971280849868,1433100.0,,,,,
2025-04-28,23.841550827026367,24.117860870255782,23.11130487228596,23.11130487228596,1951300.0,,,,,
2025-04-29,23.802078247070312,24.2264088919743,23.45669117508082,23.88102370219293,1305500.0,,,,,
2025-04-30,23.81194305419922,23.87115355290087,23.121170842551795,23.53563492242344,1079500.0,,,,,
2025-05-01,23.75273704528809,24.17706958819336,23.54550592370636,23.82181408581533,1093700.0,,,,,
2025-05-02,24.83823776245117,25.04546887783529,23.95010091527553,24.04878320545241,1117100.0,,,,,
2025-05-05,25.430328369140625,25.5783508560134,24.552058100240497,24.80863128918372,1577200.0,,,,,
2025-05-06,25.904003143310547,26.04215722443492,24.92705239348496,25.094811727225203,1359900.0,,,,,
2025-05-07,25.96320915222168,26.259256001948305,25.746109634855223,25.90400053515956,1209000.0,,,,,
2025-05-08,25.667165756225582,26.121101651841656,25.538878215493657,26.11123323469242,1013700.0,,,,,
2025-05-09,26.10136604309082,26.456619640485165,25.657296693587806,25.657296693587806,796500.0,,,,,
2025-05-12,26.624380111694336,27.12765810210143,26.357938490500903,26.76253607205842,891100.0,,,,,
2025-05-13,25.321779251098636,26.61451181122745,25.29217399898888,26.54543477184618,1821700.0,,,,,
2025-05-14,24.996129989624023,25.42046254217538,24.48298355945921,25.16388932709297,1267900.0,,,,,
2025-05-15,25.31191062927246,25.50927521066031,24.8481063098816,25.01586563939883,1161200.0,,,,,
2025-05-16,25.114547729492188,25.548746793544296,25.055337226223884,25.351384095941008,875500.0,,,,,
2025-05-19,24.89744758605957,25.163889217742103,24.61127100115509,24.78889875561012,880700.0,,,,,
2025-05-20,25.47966766357422,25.72637242698173,24.77902703895672,24.93691793696089,921100.0,,,,,
2025-05-21,24.976390838623047,25.50927405490181,24.72968606416985,25.47966880437253,794800.0,,,,,
2025-05-22,25.193492889404297,25.34151538142219,24.68034649368137,24.976391477717154,916900.0,,,,,
2025-05-23,24.88757705688477,25.045467962514177,24.246145017489276,24.897445473762613,742700.0,,,,,
2025-05-27,25.884265899658203,26.348072105611585,25.04546924419713,25.203362040114648,1167100.0,,,,,
2025-05-28,25.341514587402344,25.90400116877094,25.272437552105576,25.884264335198136,847000.0,,,,,
2025-05-29,25.23296546936035,25.627692754561483,24.739555892306896,25.627692754561483,795100.0,,,,,
2025-05-30,25.065204620361328,25.351383061186265,24.887576882222824,25.084941453978505,1432400.0,,,,,
2025-06-02,25.52901077270508,25.81518733102356,24.76915961910847,24.917182106666864,1369900.0,,,,,
2025-06-03,25.79545211791992,25.913871244730657,25.262570752792023,25.607957833597823,921300.0,,,,,
2025-06-04,25.992816925048828,26.23952171599864,25.53887913095292,25.70663846408712,673100.0,,,,,
2025-06-05,26.160573959350582,26.367805062078286,25.904000773443894,26.150705542714785,890400.0,,,,,
2025-06-06,27.39409828186035,27.49278056772557,26.20004619908643,26.446750972645464,1829300.0,,,,,
2025-06-09,28.18355369567871,28.82498575077606,27.433570934475863,27.433570934475863,1909500.0,,,,,
2025-06-10,28.55854606628418,28.815119265204064,27.82830013806979,28.815119265204064,912300.0,,,,,
2025-06-11,28.39078712463379,28.874328277626056,28.19342254364554,28.795382821672383,808100.0,,,,,
2025-06-12,28.84472274780273,28.943405037345737,28.351313182295847,28.36118159947096,766300.0,,,,,
2025-06-13,28.398515701293945,28.89429985468953,28.22994901348879,28.448095251393376,854100.0,,,,,
2025-06-16,29.112445831298828,29.191771219479488,28.22994876011424,28.368769607880225,954400.0,,,,,
2025-06-17,28.35885429382324,29.092614622728668,27.86307013446013,28.844722543047112,987200.0,,,,,
2025-06-18,28.49767303466797,29.013289010354885,28.3489381662531,28.41834764542894,867300.0,,,,,
2025-06-20,28.19028854370117,28.904217076126645,28.160540812291824,28.64640907771192,2230200.0,,,,,
2025-06-23,28.95379638671875,29.052951708055573,28.12087882687708,28.18037239793248,953200.0,,,,,
2025-06-24,28.686071395874023,29.27109684772944,28.527420618211515,29.2016873689104,1265100.0,,,,,
2025-06-25,28.56708335876465,28.83480726458969,28.48775796717944,28.6959883021322,931300.0,,,,,
2025-06-26,29.261180877685547,29.42974756501444,28.576998218378105,28.79514445566635,1485100.0,,,,,
2025-06-27,29.78671264648437,30.03460472153994,29.3107584250152,29.469409201749443,2400900.0,,,,,
2025-06-30,29.915616989135746,30.23291855634799,29.419832817549977,29.925532899519443,1542100.0,,,,,
2025-07-01,30.332075119018555,30.5898831096713,29.885868617645247,29.9255322583302,1414900.0,,,,,
2025-07-02,31.254234313964844,31.303811974114428,30.14367694870897,30.40148494227313,1103900.0,,,,,
2025-07-03,31.531871795654297,31.75993205517792,31.036087636029126,31.422800566597964,870500.0,,,,,
2025-07-07,31.750019073486328,31.987993359661925,31.135245863310907,31.283980737803923,1265400.0,,,,,
2025-07-08,31.60128402709961,32.404453858006335,31.37322187009988,31.829342401566286,1010000.0,,,,,
2025-07-09,31.07575225830078,31.84917436133817,30.907185563052483,31.730187218378514,893200.0,,,,,
2025-07-10,31.789682388305664,32.4341995407224,31.00634249075946,31.08566788242407,1384100.0,,,,,
2025-07-11,31.184823989868164,31.680608143021765,30.996425482115185,31.581450934137752,1113600.0,,,,,
2025-07-14,31.442630767822266,31.60128344024095,31.095583366093404,31.174908756669502,1258400.0,,,,,
2025-07-15,31.174909591674805,31.87892410675253,31.16499368117889,31.541788823691,1111600.0,,,,,
