Date,Close,High,Low,Open,Volume,"('Close', 'MVST')","('High', 'MVST')","('Low', 'MVST')","('Open', 'MVST')","('Volume', 'MVST')"
2024-06-03,0.3510000109672546,0.3700000047683716,0.3350000083446502,0.3630000054836273,2038800.0,,,,,
2024-06-04,0.3899999856948852,0.4300000071525574,0.367000013589859,0.3709999918937683,8723700.0,,,,,
2024-06-05,0.3930000066757202,0.4070000052452087,0.3799999952316284,0.3819999992847442,2304600.0,,,,,
2024-06-06,0.367000013589859,0.4090000092983246,0.3549999892711639,0.3930000066757202,2221600.0,,,,,
2024-06-07,0.367000013589859,0.3819999992847442,0.3519999980926513,0.375,1338000.0,,,,,
2024-06-10,0.3989999890327453,0.4230000078678131,0.356000006198883,0.3610000014305115,3279700.0,,,,,
2024-06-11,0.4399999976158142,0.4399999976158142,0.382999986410141,0.382999986410141,2676300.0,,,,,
2024-06-12,0.4699999988079071,0.4760000109672546,0.4339999854564667,0.4379999935626983,2910400.0,,,,,
2024-06-13,0.4359999895095825,0.4670000076293945,0.4259999990463257,0.4670000076293945,1737400.0,,,,,
2024-06-14,0.4289999902248382,0.4359999895095825,0.4149999916553497,0.4350000023841858,787700.0,,,,,
2024-06-17,0.4620000123977661,0.4659999907016754,0.4210000038146972,0.4250000119209289,2146300.0,,,,,
2024-06-18,0.4779999852180481,0.4950000047683716,0.449999988079071,0.4790000021457672,2126800.0,,,,,
2024-06-20,0.4690000116825104,0.4729999899864197,0.4429999887943268,0.4729999899864197,2412100.0,,,,,
2024-06-21,0.4350000023841858,0.4909999966621399,0.4300000071525574,0.4900000095367431,5031000.0,,,,,
2024-06-24,0.4760000109672546,0.4790000021457672,0.4300000071525574,0.4320000112056732,1952600.0,,,,,
2024-06-25,0.4729999899864197,0.4749999940395355,0.4460000097751617,0.4699999988079071,2754500.0,,,,,
2024-06-26,0.5009999871253967,0.5490000247955322,0.4699999988079071,0.4850000143051147,4904300.0,,,,,
2024-06-27,0.5360000133514404,0.574999988079071,0.4900000095367431,0.5059999823570251,3776500.0,,,,,
2024-06-28,0.4560000002384186,0.6000000238418579,0.4399999976158142,0.5950000286102295,28284100.0,,,,,
2024-07-01,0.3959999978542328,0.4699999988079071,0.3959999978542328,0.4600000083446502,4042100.0,,,,,
2024-07-02,0.3650000095367431,0.4160000085830688,0.3600000143051147,0.4160000085830688,5198200.0,,,,,
2024-07-03,0.3740000128746032,0.3799999952316284,0.3600000143051147,0.3650000095367431,1716700.0,,,,,
2024-07-05,0.4050000011920929,0.414000004529953,0.3770000040531158,0.3799999952316284,2896900.0,,,,,
2024-07-08,0.4239999949932098,0.4339999854564667,0.4000000059604645,0.4149999916553497,2229900.0,,,,,
2024-07-09,0.4020000100135803,0.4399999976158142,0.3799999952316284,0.4300000071525574,2106800.0,,,,,
2024-07-10,0.4189999997615814,0.4250000119209289,0.4000000059604645,0.4000000059604645,1001400.0,,,,,
2024-07-11,0.4539999961853027,0.4620000123977661,0.4280000030994415,0.4289999902248382,1552200.0,,,,,
2024-07-12,0.4629999995231628,0.4779999852180481,0.4510000050067901,0.4600000083446502,2106500.0,,,,,
2024-07-15,0.4309999942779541,0.4690000116825104,0.4280000030994415,0.4670000076293945,1779400.0,,,,,
2024-07-16,0.4300000071525574,0.4490000009536743,0.4000000059604645,0.4410000145435333,3625700.0,,,,,
2024-07-17,0.4079999923706054,0.4300000071525574,0.4020000100135803,0.4289999902248382,1884700.0,,,,,
2024-07-18,0.402999997138977,0.4280000030994415,0.4020000100135803,0.4090000092983246,1025900.0,,,,,
2024-07-19,0.395000010728836,0.4120000004768371,0.395000010728836,0.4000000059604645,830600.0,,,,,
2024-07-22,0.4199999868869781,0.4250000119209289,0.3849999904632568,0.4000000059604645,1235700.0,,,,,
2024-07-23,0.4350000023841858,0.4379999935626983,0.4099999964237213,0.4160000085830688,623400.0,,,,,
2024-07-24,0.402999997138977,0.4399999976158142,0.3970000147819519,0.4300000071525574,700400.0,,,,,
2024-07-25,0.4110000133514404,0.4259999990463257,0.3939999938011169,0.4000000059604645,440700.0,,,,,
2024-07-26,0.4230000078678131,0.4239999949932098,0.4009999930858612,0.4239999949932098,373800.0,,,,,
2024-07-29,0.4090000092983246,0.4149999916553497,0.4000000059604645,0.4120000004768371,603500.0,,,,,
2024-07-30,0.3860000073909759,0.4129999876022339,0.3849999904632568,0.4090000092983246,919400.0,,,,,
2024-07-31,0.3910000026226043,0.4020000100135803,0.3860000073909759,0.3939999938011169,916700.0,,,,,
2024-08-01,0.3729999959468841,0.3970000147819519,0.3700000047683716,0.3899999856948852,1164300.0,,,,,
2024-08-02,0.3420000076293945,0.3799999952316284,0.3409999907016754,0.3729999959468841,1760600.0,,,,,
2024-08-05,0.3300000131130218,0.3549999892711639,0.31700000166893,0.3210000097751617,1942600.0,,,,,
2024-08-06,0.3799999952316284,0.4099999964237213,0.3459999859333038,0.3499999940395355,2305400.0,,,,,
2024-08-07,0.3600000143051147,0.3959999978542328,0.3549999892711639,0.3930000066757202,1169800.0,,,,,
2024-08-08,0.3959999978542328,0.4099999964237213,0.3790000081062317,0.3889999985694885,2007800.0,,,,,
2024-08-09,0.3409999907016754,0.3600000143051147,0.3379999995231628,0.3600000143051147,2299400.0,,,,,
2024-08-12,0.3400000035762787,0.3519999980926513,0.335999995470047,0.3499999940395355,688700.0,,,,,
2024-08-13,0.3190000057220459,0.3499999940395355,0.3059999942779541,0.3429999947547912,1828700.0,,,,,
2024-08-14,0.3149999976158142,0.3370000123977661,0.3100000023841858,0.3300000131130218,1108100.0,,,,,
2024-08-15,0.31700000166893,0.3240000009536743,0.3100000023841858,0.3100000023841858,1431400.0,,,,,
2024-08-16,0.3050000071525574,0.3260000050067901,0.3050000071525574,0.3219999969005584,1596600.0,,,,,
2024-08-19,0.3079999983310699,0.3100000023841858,0.3039999902248382,0.3070000112056732,1540600.0,,,,,
2024-08-20,0.3019999861717224,0.3109999895095825,0.3000000119209289,0.3100000023841858,1434800.0,,,,,
2024-08-21,0.3140000104904175,0.3140000104904175,0.3000000119209289,0.3000000119209289,848000.0,,,,,
2024-08-22,0.3089999854564667,0.3129999935626983,0.3030000030994415,0.3120000064373016,997400.0,,,,,
2024-08-23,0.3219999969005584,0.3260000050067901,0.3059999942779541,0.3100000023841858,1290800.0,,,,,
2024-08-26,0.3149999976158142,0.328000009059906,0.3100000023841858,0.3219999969005584,1067600.0,,,,,
2024-08-27,0.2989999949932098,0.3190000057220459,0.2939999997615814,0.3149999976158142,2371000.0,,,,,
2024-08-28,0.2739999890327453,0.3100000023841858,0.270000010728836,0.3089999854564667,2004900.0,,,,,
2024-08-29,0.2680000066757202,0.2759999930858612,0.2529999911785126,0.2750000059604645,3058900.0,,,,,
2024-08-30,0.2879999876022339,0.2939999997615814,0.2649999856948852,0.2680000066757202,1111000.0,,,,,
2024-09-03,0.2680000066757202,0.2949999868869781,0.2649999856948852,0.2939999997615814,847200.0,,,,,
2024-09-04,0.2720000147819519,0.2759999930858612,0.2599999904632568,0.2669999897480011,461400.0,,,,,
2024-09-05,0.2709999978542328,0.2790000140666961,0.2660000026226043,0.270000010728836,397600.0,,,,,
2024-09-06,0.2399999946355819,0.2770000100135803,0.2399999946355819,0.2720000147819519,2555000.0,,,,,
2024-09-09,0.2179999947547912,0.248999997973442,0.2070000022649765,0.248999997973442,3204300.0,,,,,
2024-09-10,0.2000000029802322,0.2189999967813491,0.1899999976158142,0.2179999947547912,6332200.0,,,,,
2024-09-11,0.1800000071525573,0.2080000042915344,0.1800000071525573,0.2000000029802322,4619100.0,,,,,
2024-09-12,0.1889999955892563,0.2029999941587448,0.1829999983310699,0.1899999976158142,4533800.0,,,,,
2024-09-13,0.2240000069141388,0.2240000069141388,0.1889999955892563,0.1899999976158142,3499800.0,,,,,
2024-09-16,0.2800000011920929,0.2949999868869781,0.2300000041723251,0.2319999933242797,6058500.0,,,,,
2024-09-17,0.3120000064373016,0.3680000007152557,0.2730000019073486,0.2800000011920929,7667600.0,,,,,
2024-09-18,0.3409999907016754,0.3709999918937683,0.3109999895095825,0.3109999895095825,6380900.0,,,,,
2024-09-19,0.3100000023841858,0.375,0.3050000071525574,0.3659999966621399,3361700.0,,,,,
2024-09-20,0.2949999868869781,0.3149999976158142,0.2800000011920929,0.3120000064373016,3561300.0,,,,,
2024-09-23,0.2689999938011169,0.2949999868869781,0.25,0.2849999964237213,3354700.0,,,,,
2024-09-24,0.2770000100135803,0.2870000004768371,0.2669999897480011,0.2689999938011169,1249400.0,,,,,
2024-09-25,0.270000010728836,0.2750000059604645,0.2660000026226043,0.2750000059604645,678900.0,,,,,
2024-09-26,0.2759999930858612,0.3000000119209289,0.2709999978542328,0.277999997138977,1940700.0,,,,,
2024-09-27,0.2800000011920929,0.3059999942779541,0.2759999930858612,0.2809999883174896,2646600.0,,,,,
2024-09-30,0.25,0.277999997138977,0.2430000007152557,0.2709999978542328,2033400.0,,,,,
2024-10-01,0.231000006198883,0.2549999952316284,0.2220000028610229,0.25,1205700.0,,,,,
2024-10-02,0.2280000001192093,0.2399999946355819,0.2249999940395355,0.238999992609024,1104900.0,,,,,
2024-10-03,0.2300000041723251,0.2829999923706054,0.2230000048875808,0.2280000001192093,2103500.0,,,,,
2024-10-04,0.2329999953508377,0.2349999994039535,0.2220000028610229,0.2300000041723251,1163100.0,,,,,
2024-10-07,0.2360000014305114,0.2419999986886978,0.2249999940395355,0.2300000041723251,1222700.0,,,,,
2024-10-08,0.2230000048875808,0.2349999994039535,0.221000000834465,0.2290000021457672,1009400.0,,,,,
2024-10-09,0.2160000056028366,0.2249999940395355,0.209999993443489,0.221000000834465,1204200.0,,,,,
2024-10-10,0.2129999995231628,0.2199999988079071,0.2039999961853027,0.2199999988079071,1128600.0,,,,,
2024-10-11,0.2189999967813491,0.231000006198883,0.2140000015497207,0.2179999947547912,875100.0,,,,,
2024-10-14,0.2140000015497207,0.2269999980926513,0.2080000042915344,0.2179999947547912,3734700.0,,,,,
2024-10-15,0.2150000035762787,0.2199999988079071,0.210999995470047,0.2140000015497207,637600.0,,,,,
