Date,Close,High,Low,Open,Volume,"('Close', 'TRIB')","('High', 'TRIB')","('Low', 'TRIB')","('Open', 'TRIB')","('Volume', 'TRIB')"
2024-07-05,2.039999961853028,2.180000066757202,2.039999961853028,2.049999952316284,16600.0,,,,,
2024-07-08,2.140000104904175,2.1600000858306885,1.9600000381469729,1.9900000095367432,35200.0,,,,,
2024-07-09,2.430000066757202,2.5,2.069999933242798,2.069999933242798,46300.0,,,,,
2024-07-10,2.880000114440918,3.0999999046325684,2.400000095367432,2.4100000858306885,133200.0,,,,,
2024-07-11,2.759999990463257,3.109999895095825,2.049999952316284,3.069999933242798,82000.0,,,,,
2024-07-12,3.289999961853028,3.299999952316284,2.539999961853028,2.7100000381469727,96600.0,,,,,
2024-07-15,3.059999942779541,3.3399999141693115,2.7100000381469727,3.3299999237060547,151300.0,,,,,
2024-07-16,2.819999933242798,3.380000114440918,2.759999990463257,3.150000095367432,133100.0,,,,,
2024-07-17,2.9200000762939453,3.200000047683716,2.759999990463257,2.8299999237060547,41600.0,,,,,
2024-07-18,3.0799999237060547,3.2100000381469727,2.9100000858306885,3.109999895095825,76900.0,,,,,
2024-07-19,3.299999952316284,3.299999952316284,3.0,3.220000028610229,59000.0,,,,,
2024-07-22,3.200000047683716,3.440000057220459,3.069999933242798,3.400000095367432,34000.0,,,,,
2024-07-23,3.059999942779541,3.259999990463257,3.049999952316284,3.150000095367432,53200.0,,,,,
2024-07-24,3.140000104904175,3.150000095367432,3.039999961853028,3.059999942779541,19300.0,,,,,
2024-07-25,2.990000009536743,3.150000095367432,2.900000095367432,3.119999885559082,15700.0,,,,,
2024-07-26,2.859999895095825,2.970000028610229,2.799999952316284,2.9200000762939453,12600.0,,,,,
2024-07-29,2.759999990463257,2.9200000762939453,2.759999990463257,2.8499999046325684,16400.0,,,,,
2024-07-30,3.049999952316284,3.049999952316284,2.789999961853028,2.880000114440918,12900.0,,,,,
2024-07-31,2.9800000190734863,3.069999933242798,2.7699999809265137,3.009999990463257,18300.0,,,,,
2024-08-01,2.8499999046325684,3.0299999713897705,2.6600000858306885,2.869999885559082,32100.0,,,,,
2024-08-02,2.720000028610229,2.990000009536743,2.650000095367432,2.7300000190734863,11500.0,,,,,
2024-08-05,3.0999999046325684,3.0999999046325684,2.069999933242798,2.650000095367432,65200.0,,,,,
2024-08-06,2.759999990463257,3.069999933242798,2.759999990463257,3.039999961853028,23800.0,,,,,
2024-08-07,2.759999990463257,2.990000009536743,2.759999990463257,2.869999885559082,4300.0,,,,,
2024-08-08,2.569999933242798,2.75,2.559999942779541,2.75,26900.0,,,,,
2024-08-09,2.5899999141693115,2.5999999046325684,2.259999990463257,2.5799999237060547,5100.0,,,,,
2024-08-12,2.4200000762939453,2.5899999141693115,2.4100000858306885,2.4800000190734863,9100.0,,,,,
2024-08-13,2.4600000381469727,2.740000009536743,2.4100000858306885,2.470000028610229,10500.0,,,,,
2024-08-14,2.5299999713897705,2.6700000762939453,2.470000028610229,2.470000028610229,27200.0,,,,,
2024-08-15,2.299999952316284,2.650000095367432,2.289999961853028,2.5899999141693115,61100.0,,,,,
2024-08-16,2.4200000762939453,2.569999933242798,2.2300000190734863,2.289999961853028,307500.0,,,,,
2024-08-19,2.390000104904175,2.4800000190734863,2.309999942779541,2.440000057220459,36800.0,,,,,
2024-08-20,2.3499999046325684,2.5,2.319999933242798,2.400000095367432,37300.0,,,,,
2024-08-21,2.2300000190734863,2.380000114440918,2.220000028610229,2.309999942779541,31500.0,,,,,
2024-08-22,2.2300000190734863,2.2799999713897705,2.109999895095825,2.200000047683716,12800.0,,,,,
2024-08-23,2.0,2.240000009536743,1.950000047683716,2.1600000858306885,276500.0,,,,,
2024-08-26,2.0299999713897705,2.059999942779541,1.9600000381469729,1.9600000381469729,3703500.0,,,,,
2024-08-27,2.5,3.390000104904175,2.4200000762939453,2.8399999141693115,69703300.0,,,,,
2024-08-28,2.1700000762939453,2.400000095367432,2.150000095367432,2.359999895095825,1847300.0,,,,,
2024-08-29,1.9900000095367432,2.180000066757202,1.9700000286102293,2.0999999046325684,863900.0,,,,,
2024-08-30,1.9900000095367432,2.009999990463257,1.8799999952316284,1.9900000095367432,327000.0,,,,,
2024-09-03,1.7999999523162842,1.909999966621399,1.7799999713897705,1.8799999952316284,264400.0,,,,,
2024-09-04,1.7400000095367432,1.840000033378601,1.559999942779541,1.7999999523162842,179200.0,,,,,
2024-09-05,1.7599999904632568,1.7999999523162842,1.649999976158142,1.649999976158142,96500.0,,,,,
2024-09-06,1.7699999809265137,1.7999999523162842,1.6799999475479126,1.6799999475479126,65700.0,,,,,
2024-09-09,1.7699999809265137,1.7899999618530271,1.690000057220459,1.7100000381469729,133200.0,,,,,
2024-09-10,1.7000000476837158,1.840000033378601,1.649999976158142,1.7200000286102295,267300.0,,,,,
2024-09-11,1.6200000047683716,1.7300000190734863,1.6100000143051147,1.6699999570846558,227400.0,,,,,
2024-09-12,1.6299999952316284,1.6799999475479126,1.590000033378601,1.600000023841858,107000.0,,,,,
2024-09-13,1.600000023841858,1.6799999475479126,1.5800000429153442,1.5800000429153442,129900.0,,,,,
2024-09-16,1.6200000047683716,1.649999976158142,1.559999942779541,1.600000023841858,84700.0,,,,,
2024-09-17,1.600000023841858,1.6100000143051147,1.559999942779541,1.590000033378601,120100.0,,,,,
2024-09-18,1.5,1.6100000143051147,1.4900000095367432,1.6100000143051147,1160100.0,,,,,
2024-09-19,1.2799999713897705,1.5800000429153442,1.2200000286102295,1.4900000095367432,1164100.0,,,,,
2024-09-20,1.2699999809265137,1.3300000429153442,1.2200000286102295,1.2599999904632568,123500.0,,,,,
2024-09-23,1.25,1.2599999904632568,1.149999976158142,1.25,199900.0,,,,,
2024-09-24,1.25,1.2899999618530271,1.2200000286102295,1.2300000190734863,33600.0,,,,,
2024-09-25,1.190000057220459,1.2799999713897705,1.190000057220459,1.2000000476837158,147800.0,,,,,
2024-09-26,1.149999976158142,1.2400000095367432,1.1299999952316284,1.2400000095367432,212200.0,,,,,
2024-09-27,1.090000033378601,1.1399999856948853,1.090000033378601,1.1299999952316284,88300.0,,,,,
2024-09-30,1.100000023841858,1.1299999952316284,1.0499999523162842,1.1299999952316284,75000.0,,,,,
2024-10-01,1.1699999570846558,1.190000057220459,1.090000033378601,1.090000033378601,94300.0,,,,,
2024-10-02,1.1799999475479126,1.190000057220459,1.100000023841858,1.1100000143051147,85500.0,,,,,
2024-10-03,1.159999966621399,1.190000057220459,1.149999976158142,1.190000057220459,51800.0,,,,,
2024-10-04,1.2000000476837158,1.2000000476837158,1.1200000047683716,1.1799999475479126,25600.0,,,,,
2024-10-07,1.3600000143051147,1.3799999952316284,1.2000000476837158,1.2000000476837158,166200.0,,,,,
2024-10-08,1.559999942779541,1.6100000143051147,1.3799999952316284,1.409999966621399,338200.0,,,,,
2024-10-09,1.7300000190734863,1.7999999523162842,1.6299999952316284,1.6299999952316284,383600.0,,,,,
2024-10-10,1.809999942779541,1.830000042915344,1.659999966621399,1.7699999809265137,219600.0,,,,,
2024-10-11,2.0,2.059999942779541,1.7899999618530271,1.8200000524520876,454700.0,,,,,
2024-10-14,1.7200000286102295,2.0199999809265137,1.5199999809265137,2.0199999809265137,314400.0,,,,,
2024-10-15,1.6799999475479126,1.7000000476837158,1.6100000143051147,1.659999966621399,85100.0,,,,,
2024-10-16,1.7799999713897705,1.8200000524520876,1.649999976158142,1.690000057220459,83200.0,,,,,
2024-10-17,1.7599999904632568,1.830000042915344,1.7200000286102295,1.7999999523162842,158400.0,,,,,
2024-10-18,1.7100000381469729,1.7799999713897705,1.6699999570846558,1.7699999809265137,57800.0,,,,,
2024-10-21,1.6299999952316284,1.7300000190734863,1.6100000143051147,1.7100000381469729,81500.0,,,,,
2024-10-22,1.5499999523162842,1.6299999952316284,1.5199999809265137,1.6299999952316284,95900.0,,,,,
2024-10-23,1.5499999523162842,1.6100000143051147,1.5199999809265137,1.6100000143051147,65900.0,,,,,
2024-10-24,1.830000042915344,2.049999952316284,1.5499999523162842,1.559999942779541,827600.0,,,,,
2024-10-25,1.9299999475479128,2.109999895095825,1.7899999618530271,1.809999942779541,862200.0,,,,,
2024-10-28,2.200000047683716,2.2100000381469727,1.9700000286102293,1.9800000190734863,365000.0,,,,,
2024-10-29,2.0199999809265137,2.180000066757202,1.9900000095367432,2.180000066757202,179100.0,,,,,
2024-10-30,1.870000004768372,2.049999952316284,1.840000033378601,2.0,120800.0,,,,,
2024-10-31,1.7599999904632568,1.8899999856948853,1.7200000286102295,1.850000023841858,56100.0,,,,,
2024-11-01,1.690000057220459,1.7599999904632568,1.6699999570846558,1.7200000286102295,65200.0,,,,,
2024-11-04,1.690000057220459,1.75,1.6200000047683716,1.6699999570846558,52100.0,,,,,
2024-11-05,1.7300000190734863,1.899999976158142,1.6299999952316284,1.690000057220459,26100.0,,,,,
2024-11-06,1.6699999570846558,1.7300000190734863,1.6200000047683716,1.7300000190734863,96500.0,,,,,
2024-11-07,1.6799999475479126,1.919999957084656,1.6299999952316284,1.6799999475479126,32200.0,,,,,
2024-11-08,1.6100000143051147,1.6699999570846558,1.600000023841858,1.6200000047683716,47900.0,,,,,
2024-11-11,1.6299999952316284,1.7000000476837158,1.5299999713897705,1.6299999952316284,95800.0,,,,,
2024-11-12,1.6100000143051147,1.6799999475479126,1.559999942779541,1.649999976158142,67100.0,,,,,
2024-11-13,1.5499999523162842,1.6799999475479126,1.4900000095367432,1.5700000524520874,98300.0,,,,,
2024-11-14,1.4800000190734863,1.659999966621399,1.2999999523162842,1.5299999713897705,57300.0,,,,,
2024-11-15,1.3700000047683716,1.5299999713897705,1.340000033378601,1.340000033378601,51600.0,,,,,
2024-11-18,1.2999999523162842,1.440000057220459,1.2400000095367432,1.3200000524520874,100900.0,,,,,
2024-11-19,1.3200000524520874,1.3200000524520874,1.2599999904632568,1.2699999809265137,44300.0,,,,,
2024-11-20,1.2999999523162842,1.399999976158142,1.2699999809265137,1.2699999809265137,44800.0,,,,,
2024-11-21,1.2999999523162842,1.3200000524520874,1.2699999809265137,1.2799999713897705,22600.0,,,,,
2024-11-22,1.2200000286102295,1.2899999618530271,1.190000057220459,1.2899999618530271,148400.0,,,,,
2024-11-25,1.1299999952316284,1.2000000476837158,1.1100000143051147,1.1799999475479126,150300.0,,,,,
2024-11-26,1.1299999952316284,1.2000000476837158,1.0700000524520874,1.1100000143051147,48400.0,,,,,
2024-11-27,1.1200000047683716,1.2000000476837158,1.090000033378601,1.2000000476837158,130400.0,,,,,
2024-11-29,1.100000023841858,1.149999976158142,1.090000033378601,1.1100000143051147,67400.0,,,,,
2024-12-02,1.1100000143051147,1.1299999952316284,1.0,1.100000023841858,257900.0,,,,,
2024-12-03,1.090000033378601,1.1799999475479126,1.0,1.1699999570846558,178200.0,,,,,
2024-12-04,1.0299999713897705,1.1200000047683716,1.0,1.090000033378601,102600.0,,,,,
2024-12-05,1.0,1.059999942779541,1.0,1.0099999904632568,57000.0,,,,,
2024-12-06,0.9300000071525574,1.0099999904632568,0.8600000143051147,1.0,206400.0,,,,,
2024-12-09,0.8799999952316284,0.9300000071525574,0.8500000238418579,0.9200000166893004,164900.0,,,,,
2024-12-10,0.7900000214576721,0.8500000238418579,0.75,0.8199999928474426,793800.0,,,,,
2024-12-11,0.8999999761581421,0.959999978542328,0.7699999809265137,0.7699999809265137,175200.0,,,,,
2024-12-12,0.8999999761581421,0.9100000262260436,0.8399999737739563,0.8500000238418579,75600.0,,,,,
2024-12-13,0.9100000262260436,0.9300000071525574,0.8600000143051147,0.9100000262260436,34200.0,,,,,
2024-12-16,0.8999999761581421,0.9200000166893004,0.8600000143051147,0.8600000143051147,52500.0,,,,,
2024-12-17,0.8500000238418579,0.8899999856948853,0.8299999833106995,0.8700000047683716,77200.0,,,,,
2024-12-18,0.8100000023841858,1.0099999904632568,0.7599999904632568,0.8399999737739563,681700.0,,,,,
2024-12-19,0.7699999809265137,0.8199999928474426,0.7599999904632568,0.7900000214576721,100100.0,,,,,
2024-12-20,0.800000011920929,0.8399999737739563,0.75,0.7799999713897705,46700.0,,,,,
2024-12-23,0.8999999761581421,0.8999999761581421,0.7900000214576721,0.800000011920929,437200.0,,,,,
2024-12-24,0.8299999833106995,0.959999978542328,0.8100000023841858,0.9200000166893004,674500.0,,,,,
2024-12-26,0.8100000023841858,0.8399999737739563,0.7799999713897705,0.8100000023841858,144300.0,,,,,
2024-12-27,0.800000011920929,0.8299999833106995,0.7699999809265137,0.800000011920929,131300.0,,,,,
2024-12-30,0.8899999856948853,0.8999999761581421,0.7799999713897705,0.8600000143051147,219600.0,,,,,
2024-12-31,0.8799999952316284,0.9700000286102296,0.8600000143051147,0.8899999856948853,684000.0,,,,,
2025-01-02,0.949999988079071,0.949999988079071,0.8799999952316284,0.8899999856948853,578700.0,,,,,
2025-01-03,0.9399999976158142,0.959999978542328,0.8999999761581421,0.9399999976158142,232000.0,,,,,
2025-01-06,1.0199999809265137,1.0399999618530271,0.8999999761581421,0.9399999976158142,492300.0,,,,,
2025-01-07,0.949999988079071,1.0299999713897705,0.9200000166893004,1.0299999713897705,250400.0,,,,,
2025-01-08,0.8600000143051147,0.9399999976158142,0.8299999833106995,0.9399999976158142,256600.0,,,,,
2025-01-10,0.8399999737739563,0.8799999952316284,0.800000011920929,0.8799999952316284,193000.0,,,,,
2025-01-13,0.8199999928474426,0.8799999952316284,0.8100000023841858,0.8500000238418579,132900.0,,,,,
2025-01-14,0.7699999809265137,0.8500000238418579,0.75,0.8199999928474426,128300.0,,,,,
2025-01-15,0.800000011920929,0.8199999928474426,0.7699999809265137,0.7699999809265137,92400.0,,,,,
2025-01-16,0.8199999928474426,0.8399999737739563,0.7799999713897705,0.7900000214576721,148500.0,,,,,
2025-01-17,0.8299999833106995,0.8500000238418579,0.7799999713897705,0.8299999833106995,143000.0,,,,,
2025-01-21,0.8100000023841858,0.8500000238418579,0.7900000214576721,0.8299999833106995,88800.0,,,,,
2025-01-22,0.7699999809265137,0.8500000238418579,0.7699999809265137,0.7900000214576721,86500.0,,,,,
2025-01-23,0.7699999809265137,0.8199999928474426,0.7699999809265137,0.7699999809265137,47700.0,,,,,
2025-01-24,0.7799999713897705,0.800000011920929,0.75,0.800000011920929,112100.0,,,,,
2025-01-27,0.7599999904632568,0.7799999713897705,0.7400000095367432,0.7699999809265137,91000.0,,,,,
2025-01-28,1.3600000143051147,1.4500000476837158,1.0199999809265137,1.2200000286102295,117500900.0,,,,,
2025-01-29,1.3200000524520874,1.4800000190734863,1.1399999856948853,1.1799999475479126,4011700.0,,,,,
2025-01-30,0.9300000071525574,1.2400000095367432,0.9100000262260436,1.2400000095367432,1705000.0,,,,,
2025-01-31,0.8999999761581421,1.0099999904632568,0.8600000143051147,1.0099999904632568,439300.0,,,,,
2025-02-03,0.9300000071525574,0.949999988079071,0.8100000023841858,0.8299999833106995,418900.0,,,,,
2025-02-04,0.9300000071525574,0.9900000095367432,0.8700000047683716,0.9900000095367432,295200.0,,,,,
2025-02-05,0.8600000143051147,0.9100000262260436,0.8199999928474426,0.8999999761581421,319200.0,,,,,
2025-02-06,0.800000011920929,0.8700000047683716,0.800000011920929,0.8700000047683716,513400.0,,,,,
2025-02-07,0.8299999833106995,0.8299999833106995,0.7699999809265137,0.800000011920929,226700.0,,,,,
2025-02-10,0.7699999809265137,0.8199999928474426,0.7599999904632568,0.8199999928474426,212600.0,,,,,
2025-02-11,0.7599999904632568,0.8100000023841858,0.7400000095367432,0.7599999904632568,221200.0,,,,,
2025-02-12,0.7599999904632568,0.7599999904632568,0.7400000095367432,0.7599999904632568,107400.0,,,,,
2025-02-13,0.7599999904632568,0.7799999713897705,0.75,0.7799999713897705,97100.0,,,,,
2025-02-14,0.7599999904632568,0.8199999928474426,0.7599999904632568,0.7699999809265137,90900.0,,,,,
2025-02-18,0.7699999809265137,0.800000011920929,0.7699999809265137,0.7799999713897705,148700.0,,,,,
2025-02-19,0.7699999809265137,0.7900000214576721,0.75,0.7699999809265137,74100.0,,,,,
2025-02-20,0.7699999809265137,0.7799999713897705,0.7300000190734863,0.7799999713897705,177500.0,,,,,
2025-02-21,0.7699999809265137,0.800000011920929,0.7599999904632568,0.7699999809265137,76500.0,,,,,
2025-02-24,0.8199999928474426,0.8600000143051147,0.7599999904632568,0.7799999713897705,193700.0,,,,,
2025-02-25,0.8500000238418579,0.8500000238418579,0.7900000214576721,0.8199999928474426,69400.0,,,,,
2025-02-26,0.8199999928474426,0.8500000238418579,0.7599999904632568,0.8500000238418579,219800.0,,,,,
2025-02-27,0.75,0.8199999928474426,0.75,0.8199999928474426,72400.0,,,,,
2025-02-28,0.7300000190734863,0.7599999904632568,0.7200000286102295,0.75,86200.0,,,,,
2025-03-03,0.699999988079071,0.7699999809265137,0.6600000262260437,0.7200000286102295,133500.0,,,,,
2025-03-04,0.6600000262260437,0.6899999976158142,0.6299999952316284,0.6700000166893005,99700.0,,,,,
2025-03-05,0.6899999976158142,0.699999988079071,0.6600000262260437,0.699999988079071,50400.0,,,,,
2025-03-06,0.6800000071525574,0.7099999785423279,0.6600000262260437,0.699999988079071,28900.0,,,,,
2025-03-07,0.6899999976158142,0.7200000286102295,0.6800000071525574,0.6800000071525574,14600.0,,,,,
2025-03-10,0.699999988079071,0.7300000190734863,0.6800000071525574,0.699999988079071,32000.0,,,,,
2025-03-11,0.7400000095367432,0.7599999904632568,0.6600000262260437,0.7599999904632568,21000.0,,,,,
2025-03-12,0.6800000071525574,0.800000011920929,0.6800000071525574,0.800000011920929,40700.0,,,,,
2025-03-13,0.6800000071525574,0.7200000286102295,0.6499999761581421,0.699999988079071,64900.0,,,,,
2025-03-14,0.6899999976158142,0.7099999785423279,0.6800000071525574,0.6800000071525574,17200.0,,,,,
2025-03-17,0.6899999976158142,0.699999988079071,0.6700000166893005,0.699999988079071,43900.0,,,,,
2025-03-18,0.699999988079071,0.7200000286102295,0.6700000166893005,0.6899999976158142,37400.0,,,,,
2025-03-19,0.6600000262260437,0.699999988079071,0.6600000262260437,0.6600000262260437,60100.0,,,,,
2025-03-20,0.6800000071525574,0.6800000071525574,0.6600000262260437,0.6700000166893005,29000.0,,,,,
2025-03-21,0.7099999785423279,0.7099999785423279,0.6600000262260437,0.6800000071525574,18800.0,,,,,
2025-03-24,0.6600000262260437,0.7099999785423279,0.6600000262260437,0.7099999785423279,39500.0,,,,,
2025-03-25,0.6700000166893005,0.6899999976158142,0.6600000262260437,0.6600000262260437,51600.0,,,,,
2025-03-26,0.6399999856948853,0.7099999785423279,0.6299999952316284,0.7099999785423279,55200.0,,,,,
2025-03-27,0.6700000166893005,0.6899999976158142,0.6399999856948853,0.6499999761581421,40100.0,,,,,
2025-03-28,0.6399999856948853,0.6700000166893005,0.6399999856948853,0.6499999761581421,29700.0,,,,,
2025-03-31,0.5699999928474426,0.6499999761581421,0.5699999928474426,0.6299999952316284,58200.0,,,,,
2025-04-01,0.5699999928474426,0.6100000143051147,0.5600000023841858,0.6100000143051147,41700.0,,,,,
2025-04-02,0.5899999737739563,0.6000000238418579,0.5699999928474426,0.5799999833106995,28000.0,,,,,
2025-04-03,0.5699999928474426,0.6000000238418579,0.5699999928474426,0.5699999928474426,51000.0,,,,,
2025-04-04,0.5400000214576721,0.5799999833106995,0.5099999904632568,0.5699999928474426,61200.0,,,,,
2025-04-07,0.5299999713897705,0.5400000214576721,0.4799999892711639,0.5199999809265137,68600.0,,,,,
2025-04-08,0.5199999809265137,0.550000011920929,0.5199999809265137,0.5199999809265137,18800.0,,,,,
2025-04-09,0.5600000023841858,0.5899999737739563,0.4799999892711639,0.4900000095367431,97800.0,,,,,
2025-04-10,0.5600000023841858,0.6000000238418579,0.5400000214576721,0.6000000238418579,14800.0,,,,,
2025-04-11,0.5799999833106995,0.5799999833106995,0.5099999904632568,0.5099999904632568,21300.0,,,,,
2025-04-14,0.5799999833106995,0.5799999833106995,0.5400000214576721,0.5699999928474426,14500.0,,,,,
2025-04-15,0.5899999737739563,0.5899999737739563,0.550000011920929,0.5600000023841858,23000.0,,,,,
2025-04-16,0.5400000214576721,0.5899999737739563,0.5299999713897705,0.5799999833106995,39800.0,,,,,
2025-04-17,0.550000011920929,0.5600000023841858,0.5199999809265137,0.5199999809265137,32600.0,,,,,
2025-04-21,0.5600000023841858,0.5699999928474426,0.5099999904632568,0.5600000023841858,42700.0,,,,,
2025-04-22,0.5299999713897705,0.550000011920929,0.5299999713897705,0.5299999713897705,11900.0,,,,,
2025-04-23,0.5699999928474426,0.5899999737739563,0.5299999713897705,0.5299999713897705,35600.0,,,,,
2025-04-24,0.6399999856948853,0.6399999856948853,0.5899999737739563,0.5899999737739563,86800.0,,,,,
2025-04-25,0.7099999785423279,0.7200000286102295,0.6299999952316284,0.6399999856948853,91800.0,,,,,
2025-04-28,0.7599999904632568,0.7799999713897705,0.7099999785423279,0.7099999785423279,115700.0,,,,,
2025-04-29,0.800000011920929,0.8399999737739563,0.7799999713897705,0.8399999737739563,146300.0,,,,,
2025-04-30,0.7799999713897705,0.8199999928474426,0.7599999904632568,0.800000011920929,48500.0,,,,,
2025-05-01,0.7900000214576721,0.8199999928474426,0.7699999809265137,0.800000011920929,94300.0,,,,,
2025-05-02,0.8500000238418579,0.8799999952316284,0.7799999713897705,0.8500000238418579,92100.0,,,,,
2025-05-05,0.8100000023841858,0.8600000143051147,0.800000011920929,0.8500000238418579,70700.0,,,,,
2025-05-06,0.8100000023841858,0.8299999833106995,0.800000011920929,0.8299999833106995,57900.0,,,,,
2025-05-07,0.7699999809265137,0.8399999737739563,0.7599999904632568,0.8299999833106995,87600.0,,,,,
2025-05-08,0.75,0.800000011920929,0.7200000286102295,0.7200000286102295,63400.0,,,,,
2025-05-09,0.75,0.800000011920929,0.7300000190734863,0.7400000095367432,15300.0,,,,,
2025-05-12,0.7300000190734863,0.7900000214576721,0.7200000286102295,0.7900000214576721,100400.0,,,,,
2025-05-13,0.7599999904632568,0.7699999809265137,0.7099999785423279,0.75,81000.0,,,,,
2025-05-14,0.800000011920929,0.8100000023841858,0.7400000095367432,0.75,136600.0,,,,,
2025-05-15,0.8399999737739563,0.8399999737739563,0.800000011920929,0.8399999737739563,70100.0,,,,,
2025-05-16,0.8500000238418579,0.8799999952316284,0.7900000214576721,0.8199999928474426,72500.0,,,,,
2025-05-19,0.8199999928474426,0.8899999856948853,0.8100000023841858,0.8700000047683716,40700.0,,,,,
2025-05-20,0.8100000023841858,0.8500000238418579,0.7799999713897705,0.8500000238418579,49800.0,,,,,
2025-05-21,0.7799999713897705,0.800000011920929,0.7400000095367432,0.7799999713897705,66600.0,,,,,
2025-05-22,0.7400000095367432,0.8100000023841858,0.7099999785423279,0.7599999904632568,77700.0,,,,,
2025-05-23,0.6899999976158142,0.7300000190734863,0.6800000071525574,0.7200000286102295,49600.0,,,,,
2025-05-27,0.6700000166893005,0.6800000071525574,0.6499999761581421,0.6800000071525574,41000.0,,,,,
2025-05-28,0.6299999952316284,0.6700000166893005,0.6299999952316284,0.6499999761581421,65700.0,,,,,
2025-05-29,0.6399999856948853,0.7400000095367432,0.6399999856948853,0.699999988079071,103000.0,,,,,
2025-05-30,0.6399999856948853,0.6499999761581421,0.6299999952316284,0.6499999761581421,74500.0,,,,,
2025-06-02,0.6600000262260437,0.6600000262260437,0.6299999952316284,0.6499999761581421,36400.0,,,,,
2025-06-03,0.6399999856948853,0.6800000071525574,0.6299999952316284,0.6800000071525574,38300.0,,,,,
2025-06-04,0.6499999761581421,0.6499999761581421,0.6399999856948853,0.6399999856948853,22800.0,,,,,
2025-06-05,0.6399999856948853,0.6499999761581421,0.6299999952316284,0.6499999761581421,13700.0,,,,,
2025-06-06,0.6499999761581421,0.6600000262260437,0.6399999856948853,0.6399999856948853,28800.0,,,,,
2025-06-09,0.6499999761581421,0.6700000166893005,0.6200000047683716,0.6499999761581421,24300.0,,,,,
2025-06-10,0.6600000262260437,0.6800000071525574,0.6600000262260437,0.6700000166893005,15200.0,,,,,
2025-06-11,0.699999988079071,0.699999988079071,0.6600000262260437,0.6600000262260437,62300.0,,,,,
2025-06-12,0.6700000166893005,0.699999988079071,0.6499999761581421,0.6499999761581421,32800.0,,,,,
2025-06-13,0.6399999856948853,0.6700000166893005,0.6100000143051147,0.6700000166893005,23000.0,,,,,
2025-06-16,0.6200000047683716,0.6700000166893005,0.6100000143051147,0.6399999856948853,28100.0,,,,,
2025-06-17,0.6100000143051147,0.6200000047683716,0.6100000143051147,0.6100000143051147,42900.0,,,,,
2025-06-18,0.5699999928474426,0.6100000143051147,0.5600000023841858,0.6000000238418579,69100.0,,,,,
2025-06-20,0.5699999928474426,0.5799999833106995,0.5400000214576721,0.5799999833106995,48700.0,,,,,
2025-06-23,0.550000011920929,0.5699999928474426,0.550000011920929,0.5699999928474426,15700.0,,,,,
2025-06-24,0.699999988079071,0.8399999737739563,0.6299999952316284,0.6700000166893005,43669700.0,,,,,
2025-06-25,0.75,0.8700000047683716,0.6499999761581421,0.6499999761581421,2247500.0,,,,,
2025-06-26,0.6800000071525574,0.7300000190734863,0.6000000238418579,0.699999988079071,592600.0,,,,,
2025-06-27,0.6499999761581421,0.7699999809265137,0.6499999761581421,0.6600000262260437,412100.0,,,,,
2025-06-30,0.6499999761581421,0.699999988079071,0.6299999952316284,0.6499999761581421,265700.0,,,,,
2025-07-01,0.699999988079071,0.699999988079071,0.6499999761581421,0.6499999761581421,232500.0,,,,,
