Date,Close,High,Low,Open,Volume,"('Close', 'NXE')","('High', 'NXE')","('Low', 'NXE')","('Open', 'NXE')","('Volume', 'NXE')"
2024-07-09,6.849999904632568,6.989999771118164,6.809999942779541,6.869999885559082,1418700.0,,,,,
2024-07-10,7.460000038146973,7.53000020980835,6.96999979019165,6.96999979019165,6355300.0,,,,,
2024-07-11,7.53000020980835,7.610000133514404,7.420000076293945,7.53000020980835,3533700.0,,,,,
2024-07-12,7.409999847412109,7.610000133514404,7.380000114440918,7.599999904632568,3495200.0,,,,,
2024-07-15,7.170000076293945,7.409999847412109,7.135000228881836,7.400000095367432,2495600.0,,,,,
2024-07-16,7.090000152587891,7.21999979019165,7.014999866485596,7.199999809265137,2610300.0,,,,,
2024-07-17,6.739999771118164,7.019999980926514,6.639999866485596,7.019999980926514,6919000.0,,,,,
2024-07-18,6.550000190734863,6.849999904632568,6.510000228881836,6.795000076293945,3819600.0,,,,,
2024-07-19,6.559999942779541,6.590000152587891,6.420000076293945,6.46999979019165,4235000.0,,,,,
2024-07-22,6.619999885559082,6.699999809265137,6.454999923706055,6.619999885559082,3086900.0,,,,,
2024-07-23,6.579999923706055,6.630000114440918,6.439000129699707,6.579999923706055,1822400.0,,,,,
2024-07-24,6.289999961853027,6.579999923706055,6.260000228881836,6.559999942779541,4107200.0,,,,,
2024-07-25,6.210000038146973,6.284999847412109,6.050000190734863,6.269999980926514,5267800.0,,,,,
2024-07-26,6.519999980926514,6.539999961853027,6.255000114440918,6.289999961853027,3904300.0,,,,,
2024-07-29,6.360000133514404,6.570000171661377,6.300000190734863,6.550000190734863,2570800.0,,,,,
2024-07-30,6.400000095367432,6.489999771118164,6.309999942779541,6.349999904632568,2952700.0,,,,,
2024-07-31,6.670000076293945,6.914999961853027,6.489999771118164,6.590000152587891,9713900.0,,,,,
2024-08-01,5.840000152587891,6.579999923706055,5.809999942779541,6.519999980926514,9700500.0,,,,,
2024-08-02,5.550000190734863,5.800000190734863,5.46999979019165,5.659999847412109,8876400.0,,,,,
2024-08-05,5.460000038146973,5.480000019073486,4.949999809265137,5.079999923706055,9034900.0,,,,,
2024-08-06,5.46999979019165,5.610000133514404,5.429999828338623,5.519999980926514,5364100.0,,,,,
2024-08-07,5.380000114440918,5.75,5.369999885559082,5.650000095367432,4780100.0,,,,,
2024-08-08,5.46999979019165,5.644999980926514,5.385000228881836,5.599999904632568,8283800.0,,,,,
2024-08-09,5.579999923706055,5.65500020980835,5.46999979019165,5.5,4584500.0,,,,,
2024-08-12,5.690000057220459,5.820000171661377,5.619999885559082,5.619999885559082,4010800.0,,,,,
2024-08-13,5.760000228881836,5.820000171661377,5.684999942779541,5.71999979019165,2382600.0,,,,,
2024-08-14,5.900000095367432,6.0,5.860000133514404,5.880000114440918,3863500.0,,,,,
2024-08-15,6.079999923706055,6.190000057220459,5.960000038146973,5.989999771118164,3520100.0,,,,,
2024-08-16,5.960000038146973,6.070000171661377,5.909999847412109,6.070000171661377,2940000.0,,,,,
2024-08-19,5.989999771118164,6.090000152587891,5.940000057220459,6.010000228881836,3547700.0,,,,,
2024-08-20,6.0,6.079999923706055,5.920000076293945,5.980000019073486,3260900.0,,,,,
2024-08-21,5.989999771118164,6.090000152587891,5.954999923706055,6.059999942779541,4405300.0,,,,,
2024-08-22,5.800000190734863,6.039999961853027,5.789999961853027,6.0,3533800.0,,,,,
2024-08-23,6.400000095367432,6.590000152587891,6.110000133514404,6.139999866485596,10626100.0,,,,,
2024-08-26,6.349999904632568,6.619999885559082,6.340000152587891,6.429999828338623,5724300.0,,,,,
2024-08-27,6.360000133514404,6.46999979019165,6.199999809265137,6.309999942779541,4644900.0,,,,,
2024-08-28,6.03000020980835,6.320000171661377,6.019999980926514,6.289999961853027,3964800.0,,,,,
2024-08-29,5.929999828338623,6.079999923706055,5.909999847412109,6.0,4713100.0,,,,,
2024-08-30,6.03000020980835,6.039999961853027,5.900000095367432,5.960000038146973,5132100.0,,,,,
2024-09-03,5.46999979019165,5.960000038146973,5.429999828338623,5.940000057220459,5686200.0,,,,,
2024-09-04,5.559999942779541,5.635000228881836,5.449999809265137,5.46999979019165,4060600.0,,,,,
2024-09-05,5.429999828338623,5.630000114440918,5.414000034332275,5.590000152587891,3007400.0,,,,,
2024-09-06,5.309999942779541,5.445000171661377,5.190000057220459,5.400000095367432,5247500.0,,,,,
2024-09-09,5.320000171661377,5.434999942779541,5.289999961853027,5.380000114440918,2419600.0,,,,,
2024-09-10,5.409999847412109,5.440000057220459,5.255000114440918,5.329999923706055,3864200.0,,,,,
2024-09-11,5.679999828338623,5.760000228881836,5.420000076293945,5.420000076293945,6423900.0,,,,,
2024-09-12,5.829999923706055,5.900000095367432,5.75,5.75,3504800.0,,,,,
2024-09-13,5.730000019073486,5.885000228881836,5.639999866485596,5.860000133514404,3882600.0,,,,,
2024-09-16,5.75,5.764999866485596,5.630000114440918,5.75,2430900.0,,,,,
2024-09-17,5.679999828338623,5.800000190734863,5.677999973297119,5.789999961853027,2781900.0,,,,,
2024-09-18,5.71999979019165,5.920000076293945,5.659999847412109,5.71999979019165,3831100.0,,,,,
2024-09-19,5.980000019073486,6.079999923706055,5.860000133514404,5.960000038146973,5798600.0,,,,,
2024-09-20,6.260000228881836,6.5,6.164999961853027,6.329999923706055,8639700.0,,,,,
2024-09-23,6.510000228881836,6.699999809265137,6.360000133514404,6.400000095367432,12536500.0,,,,,
2024-09-24,6.619999885559082,6.71999979019165,6.440000057220459,6.699999809265137,8264900.0,,,,,
2024-09-25,6.659999847412109,6.739999771118164,6.570000171661377,6.599999904632568,8674600.0,,,,,
2024-09-26,6.659999847412109,6.800000190734863,6.619999885559082,6.710000038146973,7194900.0,,,,,
2024-09-27,6.630000114440918,6.75,6.570000171661377,6.699999809265137,3949400.0,,,,,
2024-09-30,6.53000020980835,6.630000114440918,6.425000190734863,6.579999923706055,6124600.0,,,,,
2024-10-01,6.639999866485596,6.75,6.539999961853027,6.539999961853027,4481600.0,,,,,
2024-10-02,6.789999961853027,6.820000171661377,6.650000095367432,6.650000095367432,4569500.0,,,,,
2024-10-03,6.730000019073486,6.994999885559082,6.671000003814697,6.820000171661377,5279300.0,,,,,
2024-10-04,6.909999847412109,6.929999828338623,6.710000038146973,6.75,4622900.0,,,,,
2024-10-07,6.760000228881836,6.949999809265137,6.670000076293945,6.909999847412109,3793000.0,,,,,
2024-10-08,6.909999847412109,6.920000076293945,6.630000114440918,6.650000095367432,4290800.0,,,,,
2024-10-09,6.920000076293945,6.96999979019165,6.820000171661377,6.860000133514404,5524900.0,,,,,
2024-10-10,7.070000171661377,7.130000114440918,6.860000133514404,6.894999980926514,4728400.0,,,,,
2024-10-11,7.099999904632568,7.125,6.914999961853027,7.010000228881836,4546500.0,,,,,
2024-10-14,7.300000190734863,7.315000057220459,7.079999923706055,7.099999904632568,3892500.0,,,,,
2024-10-15,7.269999980926514,7.28000020980835,7.03000020980835,7.21999979019165,4566200.0,,,,,
2024-10-16,8.029999732971191,8.059000015258789,7.429999828338623,7.570000171661377,11799100.0,,,,,
2024-10-17,8.109999656677246,8.3100004196167,8.029999732971191,8.039999961853027,8162400.0,,,,,
2024-10-18,8.329999923706055,8.34000015258789,8.010000228881836,8.149999618530273,6668000.0,,,,,
2024-10-21,7.949999809265137,8.449999809265137,7.892000198364258,8.359999656677246,9785700.0,,,,,
2024-10-22,7.900000095367432,7.96999979019165,7.659999847412109,7.869999885559082,4309000.0,,,,,
2024-10-23,7.539999961853027,7.829999923706055,7.414999961853027,7.800000190734863,4512300.0,,,,,
2024-10-24,7.570000171661377,7.670000076293945,7.440000057220459,7.659999847412109,2977400.0,,,,,
2024-10-25,7.53000020980835,7.65500020980835,7.473999977111816,7.599999904632568,3212800.0,,,,,
2024-10-28,7.610000133514404,7.669000148773193,7.389999866485596,7.409999847412109,3233700.0,,,,,
2024-10-29,7.5,7.630000114440918,7.420000076293945,7.619999885559082,4651800.0,,,,,
2024-10-30,7.400000095367432,7.545000076293945,7.340000152587891,7.5,3015000.0,,,,,
2024-10-31,7.360000133514404,7.434999942779541,7.21999979019165,7.380000114440918,4648600.0,,,,,
2024-11-01,7.230000019073486,7.46999979019165,7.179999828338623,7.449999809265137,4685400.0,,,,,
2024-11-04,7.159999847412109,7.25,6.960000038146973,7.119999885559082,4899000.0,,,,,
2024-11-05,7.110000133514404,7.265999794006348,7.090000152587891,7.179999828338623,4553900.0,,,,,
2024-11-06,7.079999923706055,7.389999866485596,6.980000019073486,7.260000228881836,8825300.0,,,,,
2024-11-07,7.389999866485596,7.480000019073486,7.065000057220459,7.099999904632568,7737100.0,,,,,
2024-11-08,7.380000114440918,7.449999809265137,7.210000038146973,7.449999809265137,9093300.0,,,,,
2024-11-11,7.25,7.369999885559082,7.0,7.369999885559082,6395500.0,,,,,
2024-11-12,7.599999904632568,7.659999847412109,7.150000095367432,7.190000057220459,8444300.0,,,,,
2024-11-13,7.329999923706055,7.815000057220459,7.260000228881836,7.650000095367432,7635800.0,,,,,
2024-11-14,7.380000114440918,7.46999979019165,7.170000076293945,7.340000152587891,6297600.0,,,,,
2024-11-15,7.380000114440918,7.789999961853027,7.269999980926514,7.380000114440918,9910300.0,,,,,
2024-11-18,7.920000076293945,8.09000015258789,7.559999942779541,7.559999942779541,9970600.0,,,,,
2024-11-19,8.470000267028809,8.569999694824219,8.010000228881836,8.109999656677246,15688400.0,,,,,
2024-11-20,8.329999923706055,8.569999694824219,8.25,8.5,8110800.0,,,,,
2024-11-21,8.729999542236328,8.75,8.380000114440918,8.449999809265137,7814800.0,,,,,
2024-11-22,8.880000114440918,8.960000038146973,8.625,8.869999885559082,10732900.0,,,,,
2024-11-25,8.390000343322754,8.899999618530273,8.300000190734863,8.850000381469727,6116700.0,,,,,
2024-11-26,8.3100004196167,8.494999885559082,8.180000305175781,8.34000015258789,4676700.0,,,,,
2024-11-27,8.3100004196167,8.470000267028809,8.279999732971191,8.359999656677246,3754100.0,,,,,
2024-11-29,8.4399995803833,8.670000076293945,8.359999656677246,8.430000305175781,3822200.0,,,,,
2024-12-02,8.220000267028809,8.529999732971191,8.09000015258789,8.40999984741211,7277400.0,,,,,
2024-12-03,8.119999885559082,8.270000457763672,8.0,8.239999771118164,5204300.0,,,,,
2024-12-04,8.329999923706055,8.579999923706055,8.154999732971191,8.449999809265137,9309900.0,,,,,
2024-12-05,8.470000267028809,8.600000381469727,8.204999923706055,8.329999923706055,6175000.0,,,,,
2024-12-06,8.369999885559082,8.550000190734863,8.279999732971191,8.524999618530273,4551700.0,,,,,
2024-12-09,7.980000019073486,8.529999732971191,7.96999979019165,8.5,5029000.0,,,,,
2024-12-10,7.989999771118164,8.020000457763672,7.840000152587891,7.960000038146973,4467300.0,,,,,
2024-12-11,8.09000015258789,8.13700008392334,7.820000171661377,7.960000038146973,5381400.0,,,,,
2024-12-12,7.789999961853027,8.029999732971191,7.75,7.960000038146973,8020000.0,,,,,
2024-12-13,7.5,7.843999862670898,7.489999771118164,7.789999961853027,6386700.0,,,,,
2024-12-16,7.380000114440918,7.5,7.320000171661377,7.460000038146973,4334300.0,,,,,
2024-12-17,7.269999980926514,7.289999961853027,7.090000152587891,7.28000020980835,5687300.0,,,,,
2024-12-18,6.980000019073486,7.460000038146973,6.980000019073486,7.260000228881836,5843100.0,,,,,
2024-12-19,6.980000019073486,7.144999980926514,6.965000152587891,7.079999923706055,5974100.0,,,,,
2024-12-20,6.960000038146973,7.110000133514404,6.829999923706055,6.900000095367432,11084000.0,,,,,
2024-12-23,7.0,7.050000190734863,6.869999885559082,6.960000038146973,6892100.0,,,,,
2024-12-24,6.909999847412109,6.989999771118164,6.820000171661377,6.989999771118164,3282600.0,,,,,
2024-12-26,6.860000133514404,6.974999904632568,6.829999923706055,6.940000057220459,1664900.0,,,,,
2024-12-27,6.829999923706055,6.869999885559082,6.710000038146973,6.849999904632568,5465800.0,,,,,
2024-12-30,6.679999828338623,6.800000190734863,6.630000114440918,6.75,9255800.0,,,,,
2024-12-31,6.599999904632568,6.699999809265137,6.510000228881836,6.699999809265137,10083700.0,,,,,
2025-01-02,7.289999961853027,7.474999904632568,6.71999979019165,6.769999980926514,12222800.0,,,,,
2025-01-03,7.440000057220459,7.465000152587891,7.150000095367432,7.300000190734863,8915100.0,,,,,
2025-01-06,7.449999809265137,7.715000152587891,7.449999809265137,7.579999923706055,5421300.0,,,,,
2025-01-07,7.039999961853027,7.570000171661377,7.039999961853027,7.5,8204500.0,,,,,
2025-01-08,6.920000076293945,7.019999980926514,6.71999979019165,7.010000228881836,6375100.0,,,,,
2025-01-10,6.78000020980835,6.96999979019165,6.75,6.96999979019165,5723700.0,,,,,
2025-01-13,6.699999809265137,6.880000114440918,6.605000019073486,6.690000057220459,6336600.0,,,,,
2025-01-14,6.710000038146973,6.920000076293945,6.670000076293945,6.760000228881836,6279700.0,,,,,
2025-01-15,6.880000114440918,6.980000019073486,6.710000038146973,6.909999847412109,5268200.0,,,,,
2025-01-16,6.71999979019165,6.96999979019165,6.670000076293945,6.880000114440918,7303900.0,,,,,
2025-01-17,6.869999885559082,6.960000038146973,6.635000228881836,6.699999809265137,8539500.0,,,,,
2025-01-21,7.199999809265137,7.260000228881836,6.869999885559082,6.929999828338623,8956900.0,,,,,
2025-01-22,7.489999771118164,7.690000057220459,7.150000095367432,7.260000228881836,12211000.0,,,,,
2025-01-23,7.429999828338623,7.570000171661377,7.329999923706055,7.449999809265137,7868500.0,,,,,
2025-01-24,7.239999771118164,7.670000076293945,7.190000057220459,7.510000228881836,8550200.0,,,,,
2025-01-27,6.090000152587891,6.789999961853027,6.070000171661377,6.789999961853027,16145100.0,,,,,
2025-01-28,6.320000171661377,6.440000057220459,6.099999904632568,6.329999923706055,9757600.0,,,,,
2025-01-29,6.71999979019165,6.869999885559082,6.300000190734863,6.300000190734863,12123300.0,,,,,
2025-01-30,6.789999961853027,6.985000133514404,6.699999809265137,6.800000190734863,11960500.0,,,,,
2025-01-31,6.559999942779541,6.900000095367432,6.510000228881836,6.829999923706055,7915500.0,,,,,
2025-02-03,6.329999923706055,6.519999980926514,6.179999828338623,6.309999942779541,9224200.0,,,,,
2025-02-04,6.679999828338623,6.728000164031982,6.420000076293945,6.420000076293945,7329700.0,,,,,
2025-02-05,6.559999942779541,6.760000228881836,6.489999771118164,6.679999828338623,7997200.0,,,,,
2025-02-06,6.449999809265137,6.679999828338623,6.385000228881836,6.650000095367432,8129200.0,,,,,
2025-02-07,6.53000020980835,6.71999979019165,6.434999942779541,6.480000019073486,5817900.0,,,,,
2025-02-10,6.510000228881836,6.739999771118164,6.5,6.619999885559082,4827100.0,,,,,
2025-02-11,6.309999942779541,6.52400016784668,6.302000045776367,6.480000019073486,5930400.0,,,,,
2025-02-12,6.440000057220459,6.519999980926514,6.210000038146973,6.230000019073486,7412300.0,,,,,
2025-02-13,6.489999771118164,6.5,6.329999923706055,6.420000076293945,6735200.0,,,,,
2025-02-14,6.070000171661377,6.5,6.0,6.460000038146973,10292800.0,,,,,
2025-02-18,6.150000095367432,6.210000038146973,6.03000020980835,6.090000152587891,6689000.0,,,,,
2025-02-19,5.920000076293945,6.099999904632568,5.815000057220459,6.099999904632568,11586400.0,,,,,
2025-02-20,5.889999866485596,6.010000228881836,5.829999923706055,5.929999828338623,9472800.0,,,,,
2025-02-21,5.590000152587891,5.909999847412109,5.559999942779541,5.900000095367432,10104200.0,,,,,
2025-02-24,5.53000020980835,5.639999866485596,5.460000038146973,5.610000133514404,11512900.0,,,,,
2025-02-25,5.340000152587891,5.510000228881836,5.300000190734863,5.480000019073486,13422000.0,,,,,
2025-02-26,5.400000095367432,5.639999866485596,5.360000133514404,5.409999847412109,12519900.0,,,,,
2025-02-27,5.21999979019165,5.619999885559082,5.210000038146973,5.510000228881836,12342500.0,,,,,
2025-02-28,5.289999961853027,5.309999942779541,5.099999904632568,5.179999828338623,13212200.0,,,,,
2025-03-03,4.769999980926514,5.349999904632568,4.769999980926514,5.349999904632568,16055600.0,,,,,
2025-03-04,4.78000020980835,4.869999885559082,4.579999923706055,4.789999961853027,18175600.0,,,,,
2025-03-05,4.949999809265137,5.019999980926514,4.869999885559082,4.889999866485596,9674000.0,,,,,
2025-03-06,4.929999828338623,5.085000038146973,4.840000152587891,4.860000133514404,10186200.0,,,,,
2025-03-07,4.849999904632568,4.949999809265137,4.769999980926514,4.900000095367432,7819800.0,,,,,
2025-03-10,4.550000190734863,4.760000228881836,4.440000057220459,4.71999979019165,13148500.0,,,,,
2025-03-11,4.739999771118164,4.820000171661377,4.505000114440918,4.53000020980835,12835900.0,,,,,
2025-03-12,4.809999942779541,4.929999828338623,4.784999847412109,4.840000152587891,11041600.0,,,,,
2025-03-13,4.690000057220459,4.820000171661377,4.630000114440918,4.760000228881836,8309000.0,,,,,
2025-03-14,4.690000057220459,4.800000190734863,4.630000114440918,4.789999961853027,7867900.0,,,,,
2025-03-17,4.820000171661377,4.849999904632568,4.659999847412109,4.699999809265137,9788400.0,,,,,
2025-03-18,4.820000171661377,4.860000133514404,4.679999828338623,4.840000152587891,9266900.0,,,,,
2025-03-19,4.949999809265137,4.96999979019165,4.829999923706055,4.829999923706055,8535500.0,,,,,
2025-03-20,5.039999961853027,5.090000152587891,4.849999904632568,4.900000095367432,11183700.0,,,,,
2025-03-21,4.920000076293945,5.039999961853027,4.860000133514404,4.980000019073486,17916100.0,,,,,
2025-03-24,5.170000076293945,5.28000020980835,4.96999979019165,5.110000133514404,16041400.0,,,,,
2025-03-25,4.96999979019165,5.230000019073486,4.909999847412109,5.210000038146973,7429100.0,,,,,
2025-03-26,4.940000057220459,5.039999961853027,4.894999980926514,5.010000228881836,7522800.0,,,,,
2025-03-27,4.820000171661377,4.96999979019165,4.769999980926514,4.920000076293945,6130900.0,,,,,
2025-03-28,4.550000190734863,4.860000133514404,4.53000020980835,4.800000190734863,8882500.0,,,,,
2025-03-31,4.489999771118164,4.545000076293945,4.300000190734863,4.409999847412109,11362000.0,,,,,
2025-04-01,4.590000152587891,4.590000152587891,4.420000076293945,4.489999771118164,10676500.0,,,,,
2025-04-02,4.630000114440918,4.670000076293945,4.489999771118164,4.489999771118164,7343300.0,,,,,
2025-04-03,4.489999771118164,4.590000152587891,4.360000133514404,4.480000019073486,12448600.0,,,,,
2025-04-04,4.179999828338623,4.34499979019165,4.039999961853027,4.260000228881836,16023500.0,,,,,
2025-04-07,4.099999904632568,4.420000076293945,3.910000085830689,3.950000047683716,12987700.0,,,,,
2025-04-08,4.059999942779541,4.400000095367432,4.010000228881836,4.309999942779541,14548700.0,,,,,
2025-04-09,4.610000133514404,4.659999847412109,4.039999961853027,4.090000152587891,16401200.0,,,,,
2025-04-10,4.409999847412109,4.559999942779541,4.28000020980835,4.539999961853027,18474600.0,,,,,
2025-04-11,4.639999866485596,4.690000057220459,4.449999809265137,4.449999809265137,10894000.0,,,,,
2025-04-14,4.610000133514404,4.809999942779541,4.550000190734863,4.730000019073486,5899300.0,,,,,
2025-04-15,4.539999961853027,4.650000095367432,4.510000228881836,4.599999904632568,5013400.0,,,,,
2025-04-16,4.670000076293945,4.809999942779541,4.510000228881836,4.510000228881836,13692800.0,,,,,
2025-04-17,4.739999771118164,4.800000190734863,4.630000114440918,4.679999828338623,6636400.0,,,,,
2025-04-21,4.480000019073486,4.75,4.389999866485596,4.739999771118164,5965600.0,,,,,
2025-04-22,4.599999904632568,4.695000171661377,4.554999828338623,4.579999923706055,6313600.0,,,,,
2025-04-23,4.940000057220459,4.989999771118164,4.789999961853027,4.840000152587891,10299700.0,,,,,
2025-04-24,5.119999885559082,5.170000076293945,4.949999809265137,4.974999904632568,7832100.0,,,,,
2025-04-25,5.099999904632568,5.114999771118164,5.0,5.0,7137200.0,,,,,
2025-04-28,5.300000190734863,5.349999904632568,5.050000190734863,5.099999904632568,8806500.0,,,,,
2025-04-29,5.269999980926514,5.474999904632568,5.230000019073486,5.309999942779541,8122900.0,,,,,
2025-04-30,5.230000019073486,5.269999980926514,5.059999942779541,5.099999904632568,7967700.0,,,,,
2025-05-01,5.28000020980835,5.429999828338623,5.160999774932861,5.340000152587891,10812500.0,,,,,
2025-05-02,5.329999923706055,5.489999771118164,5.28000020980835,5.369999885559082,11155600.0,,,,,
2025-05-05,5.239999771118164,5.320000171661377,5.159999847412109,5.260000228881836,8144000.0,,,,,
2025-05-06,5.389999866485596,5.519999980926514,5.159999847412109,5.170000076293945,10367000.0,,,,,
2025-05-07,5.599999904632568,5.679999828338623,5.389999866485596,5.389999866485596,15824300.0,,,,,
2025-05-08,5.550000190734863,5.860000133514404,5.510000228881836,5.800000190734863,7135000.0,,,,,
2025-05-09,5.730000019073486,5.75,5.53000020980835,5.590000152587891,8340000.0,,,,,
2025-05-12,5.710000038146973,5.960000038146973,5.599999904632568,5.920000076293945,9620000.0,,,,,
2025-05-13,5.699999809265137,5.764999866485596,5.610000133514404,5.659999847412109,6172900.0,,,,,
2025-05-14,5.590000152587891,5.65500020980835,5.519999980926514,5.650000095367432,9310900.0,,,,,
2025-05-15,5.619999885559082,5.630000114440918,5.389999866485596,5.570000171661377,8378600.0,,,,,
2025-05-16,5.460000038146973,5.614999771118164,5.429999828338623,5.599999904632568,9969700.0,,,,,
2025-05-19,5.369999885559082,5.440000057220459,5.289999961853027,5.340000152587891,3166200.0,,,,,
2025-05-20,5.409999847412109,5.460000038146973,5.304999828338623,5.369999885559082,5838300.0,,,,,
2025-05-21,5.46999979019165,5.619999885559082,5.360000133514404,5.409999847412109,4411400.0,,,,,
2025-05-22,5.440000057220459,5.494999885559082,5.34499979019165,5.440000057220459,6435300.0,,,,,
2025-05-23,6.239999771118164,6.289999961853027,5.739999771118164,5.809999942779541,21185100.0,,,,,
2025-05-27,6.340000152587891,6.599999904632568,6.230000019073486,6.550000190734863,14352600.0,,,,,
2025-05-28,6.409999847412109,6.539999961853027,6.309999942779541,6.340000152587891,8130400.0,,,,,
2025-05-29,6.199999809265137,6.465000152587891,6.139999866485596,6.429999828338623,7459200.0,,,,,
2025-05-30,6.179999828338623,6.199999809265137,6.013999938964844,6.150000095367432,11988300.0,,,,,
2025-06-02,6.019999980926514,6.260000228881836,5.980000019073486,6.210000038146973,6729500.0,,,,,
2025-06-03,6.369999885559082,6.460000038146973,6.179999828338623,6.269999980926514,15782600.0,,,,,
2025-06-04,6.400000095367432,6.449999809265137,6.269999980926514,6.400000095367432,9289800.0,,,,,
2025-06-05,6.300000190734863,6.449999809265137,6.260000228881836,6.429999828338623,5661200.0,,,,,
2025-06-06,6.400000095367432,6.420000076293945,6.199999809265137,6.289999961853027,6950400.0,,,,,
2025-06-09,6.550000190734863,6.789999961853027,6.465000152587891,6.579999923706055,18092300.0,,,,,
2025-06-10,6.360000133514404,6.618000030517578,6.260000228881836,6.599999904632568,8638200.0,,,,,
2025-06-11,6.639999866485596,6.820000171661377,6.360000133514404,6.400000095367432,11906900.0,,,,,
2025-06-12,6.690000057220459,6.735000133514404,6.610000133514404,6.610000133514404,7223400.0,,,,,
2025-06-13,6.630000114440918,6.735000133514404,6.425000190734863,6.599999904632568,9206900.0,,,,,
2025-06-16,6.989999771118164,7.25,6.855000019073486,6.880000114440918,15316100.0,,,,,
2025-06-17,6.889999866485596,7.050000190734863,6.829999923706055,6.980000019073486,12749300.0,,,,,
2025-06-18,6.840000152587891,6.940000057220459,6.75,6.900000095367432,10010900.0,,,,,
2025-06-20,6.599999904632568,6.849999904632568,6.570000171661377,6.820000171661377,14016100.0,,,,,
2025-06-23,6.679999828338623,6.829999923706055,6.53000020980835,6.559999942779541,9344200.0,,,,,
2025-06-24,6.769999980926514,6.860000133514404,6.639999866485596,6.690000057220459,10028500.0,,,,,
2025-06-25,6.659999847412109,6.800000190734863,6.599999904632568,6.775000095367432,10818500.0,,,,,
2025-06-26,6.920000076293945,7.034999847412109,6.644999980926514,6.730000019073486,15045000.0,,,,,
2025-06-27,6.800000190734863,6.960000038146973,6.710000038146973,6.920000076293945,9297800.0,,,,,
2025-06-30,6.940000057220459,6.980000019073486,6.695000171661377,6.800000190734863,9878400.0,,,,,
2025-07-01,6.730000019073486,6.989999771118164,6.65500020980835,6.949999809265137,3921600.0,,,,,
2025-07-02,6.78000020980835,6.809999942779541,6.610000133514404,6.760000228881836,9754600.0,,,,,
2025-07-03,6.789999961853027,6.860000133514404,6.659999847412109,6.769999980926514,4439300.0,,,,,
2025-07-07,6.800000190734863,6.820000171661377,6.480000019073486,6.699999809265137,8520500.0,,,,,
2025-07-08,6.590000152587891,6.8429999351501465,6.5,6.809999942779541,8899900.0,,,,,
2025-07-09,6.429999828338623,6.610000133514404,6.420000076293945,6.579999923706055,6145400.0,,,,,
2025-07-10,6.510000228881836,6.585000038146973,6.369999885559082,6.449999809265137,6782700.0,,,,,
2025-07-11,6.619999885559082,6.659999847412109,6.420000076293945,6.5,6392500.0,,,,,
2025-07-14,6.760000228881836,6.769999980926514,6.505000114440918,6.599999904632568,7770000.0,,,,,
2025-07-15,6.769999980926514,6.909999847412109,6.570000171661377,6.860000133514404,8383200.0,,,,,
2025-07-16,6.940000057220459,6.960000038146973,6.695000171661377,6.800000190734863,9605100.0,,,,,
