Date,Close,High,Low,Open,Volume,"('Close', 'NIU')","('High', 'NIU')","('Low', 'NIU')","('Open', 'NIU')","('Volume', 'NIU')"
2024-08-23,1.840000033378601,1.850000023841858,1.8200000524520876,1.8200000524520876,113200.0,,,,,
2024-08-26,1.940000057220459,1.9600000381469729,1.850000023841858,1.870000004768372,218200.0,,,,,
2024-08-27,1.8899999856948853,1.9600000381469729,1.8600000143051147,1.940000057220459,172500.0,,,,,
2024-08-28,1.830000042915344,1.8799999952316284,1.7999999523162842,1.870000004768372,154600.0,,,,,
2024-08-29,1.8600000143051147,1.8899999856948853,1.809999942779541,1.870000004768372,134300.0,,,,,
2024-08-30,1.8799999952316284,1.909999966621399,1.8600000143051147,1.8899999856948853,124100.0,,,,,
2024-09-03,1.8200000524520876,1.919999957084656,1.8200000524520876,1.8799999952316284,108200.0,,,,,
2024-09-04,1.840000033378601,1.8600000143051147,1.7999999523162842,1.840000033378601,112500.0,,,,,
2024-09-05,1.8200000524520876,1.8600000143051147,1.8200000524520876,1.830000042915344,86400.0,,,,,
2024-09-06,1.809999942779541,1.840000033378601,1.7599999904632568,1.8200000524520876,240500.0,,,,,
2024-09-09,1.7899999618530271,1.8799999952316284,1.7799999713897705,1.7799999713897705,183700.0,,,,,
2024-09-10,1.7899999618530271,1.840000033378601,1.7699999809265137,1.7699999809265137,76000.0,,,,,
2024-09-11,1.809999942779541,1.8200000524520876,1.7599999904632568,1.7899999618530271,93300.0,,,,,
2024-09-12,1.7899999618530271,1.7999999523162842,1.7799999713897705,1.7999999523162842,55600.0,,,,,
2024-09-13,1.7899999618530271,1.809999942779541,1.7799999713897705,1.7999999523162842,89800.0,,,,,
2024-09-16,1.809999942779541,1.870000004768372,1.7999999523162842,1.870000004768372,79900.0,,,,,
2024-09-17,1.899999976158142,1.9700000286102293,1.830000042915344,1.830000042915344,339100.0,,,,,
2024-09-18,1.8600000143051147,1.909999966621399,1.809999942779541,1.909999966621399,255700.0,,,,,
2024-09-19,1.919999957084656,1.9299999475479128,1.870000004768372,1.909999966621399,183800.0,,,,,
2024-09-20,1.8799999952316284,1.9299999475479128,1.8799999952316284,1.9299999475479128,78300.0,,,,,
2024-09-23,1.8799999952316284,1.940000057220459,1.8600000143051147,1.8600000143051147,115100.0,,,,,
2024-09-24,2.0999999046325684,2.150000095367432,1.9600000381469729,1.9600000381469729,807600.0,,,,,
2024-09-25,2.0,2.0899999141693115,1.9700000286102293,2.0799999237060547,323700.0,,,,,
2024-09-26,2.1700000762939453,2.190000057220459,2.049999952316284,2.0999999046325684,1523700.0,,,,,
2024-09-27,2.220000028610229,2.289999961853028,2.130000114440918,2.2100000381469727,1122700.0,,,,,
2024-09-30,2.299999952316284,2.440000057220459,2.2699999809265137,2.3499999046325684,1693100.0,,,,,
2024-10-01,2.490000009536743,2.5,2.220000028610229,2.2699999809265137,810900.0,,,,,
2024-10-02,2.759999990463257,2.8299999237060547,2.650000095367432,2.650000095367432,2169400.0,,,,,
2024-10-03,2.740000009536743,2.890000104904175,2.5999999046325684,2.630000114440918,900600.0,,,,,
2024-10-04,2.799999952316284,2.869999885559082,2.6700000762939453,2.8399999141693115,985200.0,,,,,
2024-10-07,3.369999885559082,3.5,3.0999999046325684,3.119999885559082,4286900.0,,,,,
2024-10-08,2.900000095367432,3.200000047683716,2.809999942779541,2.9600000381469727,2143300.0,,,,,
2024-10-09,2.690000057220459,2.809999942779541,2.569999933242798,2.75,1406100.0,,,,,
2024-10-10,2.650000095367432,2.720000028610229,2.5299999713897705,2.7100000381469727,973300.0,,,,,
2024-10-11,2.650000095367432,2.740000009536743,2.539999961853028,2.569999933242798,692600.0,,,,,
2024-10-14,2.5199999809265137,2.6700000762939453,2.5,2.609999895095825,585200.0,,,,,
2024-10-15,2.380000114440918,2.490000009536743,2.3499999046325684,2.4200000762939453,676500.0,,,,,
2024-10-16,2.4100000858306885,2.430000066757202,2.3299999237060547,2.4200000762939453,311400.0,,,,,
2024-10-17,2.289999961853028,2.3499999046325684,2.259999990463257,2.3399999141693115,351500.0,,,,,
2024-10-18,2.400000095367432,2.509999990463257,2.359999895095825,2.430000066757202,489000.0,,,,,
2024-10-21,2.5799999237060547,2.690000057220459,2.369999885559082,2.369999885559082,789400.0,,,,,
2024-10-22,2.619999885559082,2.809999942779541,2.539999961853028,2.5799999237060547,554600.0,,,,,
2024-10-23,2.4100000858306885,2.680000066757202,2.4100000858306885,2.630000114440918,428700.0,,,,,
2024-10-24,2.400000095367432,2.440000057220459,2.359999895095825,2.390000104904175,235100.0,,,,,
2024-10-25,2.2699999809265137,2.430000066757202,2.1700000762939453,2.4200000762939453,1263700.0,,,,,
2024-10-28,2.5199999809265137,2.539999961853028,2.289999961853028,2.289999961853028,621500.0,,,,,
2024-10-29,2.380000114440918,2.549999952316284,2.369999885559082,2.5199999809265137,314800.0,,,,,
2024-10-30,2.3399999141693115,2.390000104904175,2.2799999713897705,2.369999885559082,319900.0,,,,,
2024-10-31,2.299999952316284,2.309999942779541,2.180000066757202,2.309999942779541,374300.0,,,,,
2024-11-01,2.309999942779541,2.3399999141693115,2.220000028610229,2.3399999141693115,271600.0,,,,,
2024-11-04,2.240000009536743,2.3399999141693115,2.2300000190734863,2.299999952316284,236100.0,,,,,
2024-11-05,2.2799999713897705,2.3399999141693115,2.2699999809265137,2.2799999713897705,316500.0,,,,,
2024-11-06,2.0899999141693115,2.180000066757202,2.0299999713897705,2.1700000762939453,537000.0,,,,,
2024-11-07,2.2300000190734863,2.309999942779541,2.130000114440918,2.220000028610229,467600.0,,,,,
2024-11-08,2.140000104904175,2.1700000762939453,2.109999895095825,2.150000095367432,827900.0,,,,,
2024-11-11,2.259999990463257,2.289999961853028,2.130000114440918,2.140000104904175,560300.0,,,,,
2024-11-12,2.130000114440918,2.220000028610229,2.119999885559082,2.200000047683716,587800.0,,,,,
2024-11-13,2.039999961853028,2.1600000858306885,2.0299999713897705,2.150000095367432,563500.0,,,,,
2024-11-14,2.0,2.0199999809265137,1.9800000190734863,2.009999990463257,351100.0,,,,,
2024-11-15,1.9900000095367432,2.0299999713897705,1.9700000286102293,2.0199999809265137,384100.0,,,,,
2024-11-18,1.9800000190734863,2.0199999809265137,1.840000033378601,1.9800000190734863,1412200.0,,,,,
2024-11-19,1.830000042915344,2.0,1.8200000524520876,2.0,797100.0,,,,,
2024-11-20,1.7899999618530271,1.8799999952316284,1.75,1.830000042915344,471600.0,,,,,
2024-11-21,1.7999999523162842,1.840000033378601,1.7899999618530271,1.809999942779541,377900.0,,,,,
2024-11-22,1.850000023841858,1.8600000143051147,1.7300000190734863,1.7899999618530271,434800.0,,,,,
2024-11-25,1.7999999523162842,1.909999966621399,1.7999999523162842,1.8200000524520876,475400.0,,,,,
2024-11-26,1.7899999618530271,1.840000033378601,1.7799999713897705,1.809999942779541,201700.0,,,,,
2024-11-27,1.870000004768372,1.919999957084656,1.7999999523162842,1.7999999523162842,314900.0,,,,,
2024-11-29,1.8600000143051147,1.8899999856948853,1.840000033378601,1.8799999952316284,268900.0,,,,,
2024-12-02,1.919999957084656,2.0199999809265137,1.8799999952316284,1.919999957084656,684300.0,,,,,
2024-12-03,1.8799999952316284,1.940000057220459,1.8799999952316284,1.909999966621399,231300.0,,,,,
2024-12-04,1.840000033378601,1.8899999856948853,1.809999942779541,1.870000004768372,589700.0,,,,,
2024-12-05,1.809999942779541,1.899999976158142,1.809999942779541,1.830000042915344,212800.0,,,,,
2024-12-06,1.899999976158142,1.9299999475479128,1.840000033378601,1.840000033378601,452500.0,,,,,
2024-12-09,2.009999990463257,2.140000104904175,1.9900000095367432,2.0,1534000.0,,,,,
2024-12-10,1.8799999952316284,1.9800000190734863,1.8799999952316284,1.950000047683716,760600.0,,,,,
2024-12-11,1.8600000143051147,1.919999957084656,1.830000042915344,1.899999976158142,376800.0,,,,,
2024-12-12,1.870000004768372,1.919999957084656,1.830000042915344,1.870000004768372,270700.0,,,,,
2024-12-13,1.840000033378601,1.850000023841858,1.7799999713897705,1.850000023841858,400700.0,,,,,
2024-12-16,1.7899999618530271,1.830000042915344,1.7699999809265137,1.809999942779541,296600.0,,,,,
2024-12-17,1.7999999523162842,1.8600000143051147,1.7599999904632568,1.7999999523162842,232900.0,,,,,
2024-12-18,1.7300000190734863,1.840000033378601,1.7000000476837158,1.809999942779541,408600.0,,,,,
2024-12-19,1.7300000190734863,1.7599999904632568,1.7100000381469729,1.7599999904632568,272600.0,,,,,
2024-12-20,1.7599999904632568,1.7699999809265137,1.7000000476837158,1.7200000286102295,265500.0,,,,,
2024-12-23,1.7899999618530271,1.8200000524520876,1.7300000190734863,1.75,253500.0,,,,,
2024-12-24,1.830000042915344,1.850000023841858,1.7899999618530271,1.7999999523162842,145300.0,,,,,
2024-12-26,1.8600000143051147,1.870000004768372,1.809999942779541,1.8600000143051147,190800.0,,,,,
2024-12-27,1.8899999856948853,1.919999957084656,1.7899999618530271,1.8600000143051147,353600.0,,,,,
2024-12-30,1.7799999713897705,1.850000023841858,1.7799999713897705,1.840000033378601,232200.0,,,,,
2024-12-31,1.7899999618530271,1.840000033378601,1.7699999809265137,1.7799999713897705,198400.0,,,,,
2025-01-02,1.7400000095367432,1.809999942779541,1.7400000095367432,1.7999999523162842,259600.0,,,,,
2025-01-03,1.7699999809265137,1.7999999523162842,1.7000000476837158,1.75,235000.0,,,,,
2025-01-06,1.7899999618530271,1.899999976158142,1.7799999713897705,1.899999976158142,485200.0,,,,,
2025-01-07,1.7899999618530271,1.840000033378601,1.7899999618530271,1.8200000524520876,219800.0,,,,,
2025-01-08,1.75,1.7899999618530271,1.7100000381469729,1.7899999618530271,221300.0,,,,,
2025-01-10,1.7100000381469729,1.7200000286102295,1.6699999570846558,1.7200000286102295,380600.0,,,,,
2025-01-13,1.7300000190734863,1.7400000095367432,1.659999966621399,1.7200000286102295,274800.0,,,,,
2025-01-14,1.7200000286102295,1.7799999713897705,1.7200000286102295,1.7599999904632568,150300.0,,,,,
2025-01-15,1.7799999713897705,1.7899999618530271,1.7000000476837158,1.7400000095367432,287300.0,,,,,
2025-01-16,1.7899999618530271,1.8200000524520876,1.75,1.7899999618530271,179000.0,,,,,
2025-01-17,1.899999976158142,1.909999966621399,1.7899999618530271,1.8200000524520876,549400.0,,,,,
2025-01-21,1.9299999475479128,1.9800000190734863,1.909999966621399,1.909999966621399,368600.0,,,,,
2025-01-22,1.870000004768372,1.8899999856948853,1.850000023841858,1.870000004768372,210400.0,,,,,
2025-01-23,1.9299999475479128,1.940000057220459,1.850000023841858,1.870000004768372,216400.0,,,,,
2025-01-24,1.9900000095367432,2.0199999809265137,1.950000047683716,1.9700000286102293,292500.0,,,,,
2025-01-27,1.9299999475479128,2.0199999809265137,1.899999976158142,1.9600000381469729,415200.0,,,,,
2025-01-28,2.039999961853028,2.049999952316284,1.9299999475479128,1.9299999475479128,386600.0,,,,,
2025-01-29,1.9900000095367432,2.0799999237060547,1.940000057220459,2.049999952316284,397800.0,,,,,
2025-01-30,2.039999961853028,2.0799999237060547,1.950000047683716,1.9600000381469729,309300.0,,,,,
2025-01-31,2.0199999809265137,2.0799999237060547,2.009999990463257,2.039999961853028,292000.0,,,,,
2025-02-03,1.9800000190734863,2.049999952316284,1.940000057220459,1.950000047683716,309500.0,,,,,
2025-02-04,2.059999942779541,2.0799999237060547,2.0,2.0,472300.0,,,,,
2025-02-05,1.9800000190734863,2.069999933242798,1.9700000286102293,2.0199999809265137,186500.0,,,,,
2025-02-06,1.9700000286102293,2.059999942779541,1.950000047683716,2.059999942779541,360500.0,,,,,
2025-02-07,2.069999933242798,2.0799999237060547,1.9900000095367432,1.9900000095367432,388500.0,,,,,
2025-02-10,2.1600000858306885,2.2100000381469727,2.109999895095825,2.119999885559082,611400.0,,,,,
2025-02-11,2.0999999046325684,2.140000104904175,2.069999933242798,2.140000104904175,256000.0,,,,,
2025-02-12,2.200000047683716,2.240000009536743,2.109999895095825,2.109999895095825,767800.0,,,,,
2025-02-13,2.190000057220459,2.2300000190734863,2.130000114440918,2.190000057220459,655300.0,,,,,
2025-02-14,2.299999952316284,2.380000114440918,2.240000009536743,2.299999952316284,691300.0,,,,,
2025-02-18,2.220000028610229,2.3399999141693115,2.2100000381469727,2.3399999141693115,612800.0,,,,,
2025-02-19,2.130000114440918,2.2699999809265137,2.119999885559082,2.2300000190734863,460700.0,,,,,
2025-02-20,2.25,2.380000114440918,2.180000066757202,2.180000066757202,971600.0,,,,,
2025-02-21,2.3399999141693115,2.5299999713897705,2.319999933242798,2.359999895095825,1501800.0,,,,,
2025-02-24,2.319999933242798,2.450000047683716,2.140000104904175,2.3499999046325684,1060500.0,,,,,
2025-02-25,2.569999933242798,2.7699999809265137,2.380000114440918,2.4100000858306885,2757000.0,,,,,
2025-02-26,2.539999961853028,2.720000028610229,2.490000009536743,2.700000047683716,2003900.0,,,,,
2025-02-27,2.559999942779541,2.740000009536743,2.5199999809265137,2.569999933242798,1276300.0,,,,,
2025-02-28,2.490000009536743,2.509999990463257,2.359999895095825,2.4100000858306885,605300.0,,,,,
2025-03-03,2.3499999046325684,2.559999942779541,2.3299999237060547,2.549999952316284,760900.0,,,,,
2025-03-04,2.289999961853028,2.380000114440918,2.220000028610229,2.3499999046325684,570900.0,,,,,
2025-03-05,2.4800000190734863,2.5199999809265137,2.400000095367432,2.400000095367432,704500.0,,,,,
2025-03-06,2.5199999809265137,2.5799999237060547,2.490000009536743,2.5,694700.0,,,,,
2025-03-07,2.4100000858306885,2.619999885559082,2.400000095367432,2.5299999713897705,475900.0,,,,,
2025-03-10,2.299999952316284,2.400000095367432,2.259999990463257,2.359999895095825,634500.0,,,,,
2025-03-11,2.4600000381469727,2.549999952316284,2.3399999141693115,2.3399999141693115,511400.0,,,,,
2025-03-12,2.450000047683716,2.539999961853028,2.3299999237060547,2.539999961853028,627000.0,,,,,
2025-03-13,2.569999933242798,2.609999895095825,2.369999885559082,2.400000095367432,661600.0,,,,,
2025-03-14,2.720000028610229,2.740000009536743,2.619999885559082,2.700000047683716,1177100.0,,,,,
2025-03-17,3.509999990463257,3.5299999713897705,2.75,2.930000066757202,8175100.0,,,,,
2025-03-18,3.900000095367432,4.21999979019165,3.559999942779541,3.7799999713897705,6315900.0,,,,,
2025-03-19,4.0,4.179999828338623,3.75,4.050000190734863,2381800.0,,,,,
2025-03-20,3.799999952316284,4.050000190734863,3.640000104904175,3.849999904632568,2631500.0,,,,,
2025-03-21,3.869999885559082,3.930000066757202,3.559999942779541,3.700000047683716,1615300.0,,,,,
2025-03-24,4.239999771118164,4.25,3.809999942779541,3.940000057220459,1951700.0,,,,,
2025-03-25,4.139999866485596,4.25,3.950000047683716,4.150000095367432,1204800.0,,,,,
2025-03-26,4.340000152587891,4.699999809265137,4.110000133514404,4.170000076293945,2370700.0,,,,,
2025-03-27,4.860000133514404,4.900000095367432,4.300000190734863,4.5,3642100.0,,,,,
2025-03-28,4.519999980926514,4.900000095367432,4.380000114440918,4.889999866485596,2719000.0,,,,,
2025-03-31,4.079999923706055,4.420000076293945,4.050000190734863,4.199999809265137,2178200.0,,,,,
2025-04-01,4.179999828338623,4.420000076293945,4.099999904632568,4.150000095367432,1189800.0,,,,,
2025-04-02,4.150000095367432,4.179999828338623,3.849999904632568,4.150000095367432,1568300.0,,,,,
2025-04-03,3.819999933242798,3.880000114440918,3.619999885559082,3.819999933242798,2308100.0,,,,,
2025-04-04,3.200000047683716,3.630000114440918,3.009999990463257,3.5,3116800.0,,,,,
2025-04-07,3.009999990463257,3.380000114440918,2.940000057220459,3.0,2562500.0,,,,,
2025-04-08,2.930000066757202,3.2100000381469727,2.890000104904175,3.150000095367432,1254300.0,,,,,
2025-04-09,2.9600000381469727,3.150000095367432,2.859999895095825,2.930000066757202,1989100.0,,,,,
2025-04-10,2.9100000858306885,3.069999933242798,2.8499999046325684,3.0299999713897705,954900.0,,,,,
2025-04-11,2.759999990463257,3.0999999046325684,2.7300000190734863,3.0299999713897705,1696500.0,,,,,
2025-04-14,3.130000114440918,3.190000057220459,2.75,2.8299999237060547,2086200.0,,,,,
2025-04-15,3.0899999141693115,3.299999952316284,3.0799999237060547,3.130000114440918,679900.0,,,,,
2025-04-16,2.880000114440918,3.0899999141693115,2.789999961853028,3.009999990463257,721700.0,,,,,
2025-04-17,2.9100000858306885,3.039999961853028,2.8499999046325684,2.940000057220459,899500.0,,,,,
2025-04-21,2.7799999713897705,2.9600000381469727,2.759999990463257,2.890000104904175,578200.0,,,,,
2025-04-22,2.9600000381469727,3.049999952316284,2.859999895095825,2.869999885559082,583500.0,,,,,
2025-04-23,3.0799999237060547,3.240000009536743,3.039999961853028,3.0999999046325684,1054600.0,,,,,
2025-04-24,3.190000057220459,3.289999961853028,2.9800000190734863,3.0799999237060547,1163200.0,,,,,
2025-04-25,3.5199999809265137,3.5299999713897705,3.0999999046325684,3.119999885559082,1016900.0,,,,,
2025-04-28,3.539999961853028,3.569999933242798,3.4100000858306885,3.5,574200.0,,,,,
2025-04-29,3.390000104904175,3.619999885559082,3.369999885559082,3.5799999237060547,917800.0,,,,,
2025-04-30,3.359999895095825,3.380000114440918,3.150000095367432,3.3299999237060547,612300.0,,,,,
2025-05-01,3.450000047683716,3.4600000381469727,3.2799999713897705,3.359999895095825,349000.0,,,,,
2025-05-02,3.539999961853028,3.7899999618530273,3.5199999809265137,3.5999999046325684,682300.0,,,,,
2025-05-05,3.609999895095825,3.7899999618530273,3.509999990463257,3.5199999809265137,1616600.0,,,,,
2025-05-06,3.630000114440918,3.680000066757202,3.5199999809265137,3.539999961853028,1246600.0,,,,,
2025-05-07,3.4600000381469727,3.5999999046325684,3.450000047683716,3.5999999046325684,442900.0,,,,,
2025-05-08,3.4600000381469727,3.680000066757202,3.430000066757202,3.450000047683716,832000.0,,,,,
2025-05-09,3.3499999046325684,3.5199999809265137,3.309999942779541,3.470000028610229,299400.0,,,,,
2025-05-12,3.5299999713897705,3.640000104904175,3.5,3.549999952316284,812900.0,,,,,
2025-05-13,3.549999952316284,3.640000104904175,3.430000066757202,3.5299999713897705,742100.0,,,,,
2025-05-14,3.539999961853028,3.660000085830689,3.509999990463257,3.630000114440918,515600.0,,,,,
2025-05-15,3.4200000762939453,3.5299999713897705,3.359999895095825,3.5,612100.0,,,,,
2025-05-16,3.829999923706055,3.849999904632568,3.4100000858306885,3.430000066757202,1061800.0,,,,,
2025-05-19,3.359999895095825,3.7699999809265137,3.220000028610229,3.740000009536743,2520700.0,,,,,
2025-05-20,3.2100000381469727,3.3399999141693115,3.150000095367432,3.299999952316284,1515700.0,,,,,
2025-05-21,3.7300000190734863,3.950000047683716,3.309999942779541,3.359999895095825,3892700.0,,,,,
2025-05-22,3.609999895095825,3.7200000286102295,3.539999961853028,3.7200000286102295,772300.0,,,,,
2025-05-23,4.050000190734863,4.170000076293945,3.5299999713897705,3.5299999713897705,1878100.0,,,,,
2025-05-27,3.900000095367432,4.079999923706055,3.7699999809265137,4.0,1144600.0,,,,,
2025-05-28,4.019999980926514,4.139999866485596,3.839999914169312,3.900000095367432,899300.0,,,,,
2025-05-29,3.910000085830689,4.159999847412109,3.900000095367432,4.090000152587891,755700.0,,,,,
2025-05-30,3.5799999237060547,3.869999885559082,3.559999942779541,3.859999895095825,1018600.0,,,,,
2025-06-02,3.470000028610229,3.640000104904175,3.470000028610229,3.539999961853028,652500.0,,,,,
2025-06-03,3.539999961853028,3.650000095367432,3.509999990463257,3.559999942779541,496900.0,,,,,
2025-06-04,3.5899999141693115,3.630000114440918,3.5299999713897705,3.5899999141693115,465900.0,,,,,
2025-06-05,3.440000057220459,3.660000085830689,3.4100000858306885,3.5999999046325684,643800.0,,,,,
2025-06-06,3.450000047683716,3.4800000190734863,3.359999895095825,3.4100000858306885,565300.0,,,,,
2025-06-09,3.470000028610229,3.5199999809265137,3.430000066757202,3.470000028610229,756500.0,,,,,
2025-06-10,3.4200000762939453,3.5,3.369999885559082,3.5,622600.0,,,,,
2025-06-11,3.450000047683716,3.509999990463257,3.400000095367432,3.440000057220459,363500.0,,,,,
2025-06-12,3.2699999809265137,3.440000057220459,3.2699999809265137,3.440000057220459,515200.0,,,,,
2025-06-13,3.150000095367432,3.2300000190734863,3.119999885559082,3.220000028610229,510300.0,,,,,
2025-06-16,3.359999895095825,3.509999990463257,3.240000009536743,3.25,1714400.0,,,,,
2025-06-17,3.7300000190734863,3.759999990463257,3.289999961853028,3.3499999046325684,2317900.0,,,,,
2025-06-18,3.880000114440918,3.930000066757202,3.4800000190734863,3.660000085830689,2055100.0,,,,,
2025-06-20,3.509999990463257,3.799999952316284,3.5,3.799999952316284,5251100.0,,,,,
2025-06-23,3.5999999046325684,3.7200000286102295,3.430000066757202,3.539999961853028,1089800.0,,,,,
2025-06-24,3.609999895095825,3.690000057220459,3.5299999713897705,3.619999885559082,657600.0,,,,,
2025-06-25,3.559999942779541,3.7699999809265137,3.549999952316284,3.640000104904175,780800.0,,,,,
2025-06-26,3.400000095367432,3.5999999046325684,3.400000095367432,3.5799999237060547,576000.0,,,,,
2025-06-27,3.400000095367432,3.470000028610229,3.319999933242798,3.400000095367432,1965700.0,,,,,
2025-06-30,3.359999895095825,3.440000057220459,3.309999942779541,3.400000095367432,412500.0,,,,,
2025-07-01,3.4200000762939453,3.430000066757202,3.319999933242798,3.3499999046325684,444700.0,,,,,
2025-07-02,3.4200000762939453,3.440000057220459,3.319999933242798,3.380000114440918,378800.0,,,,,
2025-07-03,3.359999895095825,3.4200000762939453,3.3299999237060547,3.400000095367432,229400.0,,,,,
2025-07-07,3.4200000762939453,3.619999885559082,3.380000114440918,3.400000095367432,582700.0,,,,,
2025-07-08,3.559999942779541,3.690000057220459,3.440000057220459,3.440000057220459,1345300.0,,,,,
2025-07-09,3.4600000381469727,3.5999999046325684,3.4200000762939453,3.5999999046325684,397200.0,,,,,
2025-07-10,3.440000057220459,3.5,3.4100000858306885,3.5,383300.0,,,,,
