Date,Close,High,Low,Open,Volume,"('Close', 'PRZO')","('High', 'PRZO')","('Low', 'PRZO')","('Open', 'PRZO')","('Volume', 'PRZO')"
2024-06-03,0.675000011920929,0.6899999976158142,0.6700000166893005,0.6800000071525574,53300.0,,,,,
2024-06-04,0.6600000262260437,0.6800000071525574,0.6399999856948853,0.6700000166893005,101500.0,,,,,
2024-06-05,0.6389999985694885,0.6800000071525574,0.6299999952316284,0.6399999856948853,174000.0,,,,,
2024-06-06,0.6489999890327454,0.6499999761581421,0.6200000047683716,0.6200000047683716,94500.0,,,,,
2024-06-07,0.6179999709129333,0.6499999761581421,0.6179999709129333,0.6299999952316284,118500.0,,,,,
2024-06-10,0.6100000143051147,0.6179999709129333,0.5899999737739563,0.6019999980926514,87600.0,,,,,
2024-06-11,0.6000000238418579,0.6269999742507935,0.5899999737739563,0.6100000143051147,52700.0,,,,,
2024-06-12,0.6110000014305115,0.6290000081062317,0.6000000238418579,0.6000000238418579,46300.0,,,,,
2024-06-13,0.6000000238418579,0.6240000128746033,0.5809999704360962,0.6240000128746033,96300.0,,,,,
2024-06-14,0.609000027179718,0.6269999742507935,0.5799999833106995,0.6200000047683716,103400.0,,,,,
2024-06-17,0.5899999737739563,0.6200000047683716,0.5879999995231628,0.6200000047683716,121400.0,,,,,
2024-06-18,0.5989999771118164,0.6200000047683716,0.5820000171661377,0.5899999737739563,104600.0,,,,,
2024-06-20,0.5889999866485596,0.6119999885559082,0.5820000171661377,0.5899999737739563,160500.0,,,,,
2024-06-21,0.5920000076293945,0.6179999709129333,0.5899999737739563,0.5899999737739563,41900.0,,,,,
2024-06-24,0.6000000238418579,0.6079999804496765,0.5899999737739563,0.6079999804496765,38300.0,,,,,
2024-06-25,0.6000000238418579,0.6100000143051147,0.5929999947547913,0.5929999947547913,67900.0,,,,,
2024-06-26,0.6039999723434448,0.6190000176429749,0.5910000205039978,0.6050000190734863,25700.0,,,,,
2024-06-27,0.6399999856948853,0.6949999928474426,0.5929999947547913,0.6069999933242798,323600.0,,,,,
2024-06-28,0.6880000233650208,0.6990000009536743,0.6399999856948853,0.6639999747276306,198100.0,,,,,
2024-07-01,0.6620000004768372,0.7599999904632568,0.6499999761581421,0.6930000185966492,457300.0,,,,,
2024-07-02,0.6729999780654907,0.7250000238418579,0.6610000133514404,0.6710000038146973,222200.0,,,,,
2024-07-03,0.6700000166893005,0.6899999976158142,0.6420000195503235,0.6610000133514404,182400.0,,,,,
2024-07-05,0.7699999809265137,0.8500000238418579,0.6919999718666077,0.7099999785423279,1894300.0,,,,,
2024-07-08,0.7390000224113464,0.8199999928474426,0.7110000252723694,0.8100000023841858,1088200.0,,,,,
2024-07-09,0.6809999942779541,0.7400000095367432,0.6650000214576721,0.7400000095367432,196000.0,,,,,
2024-07-10,0.6840000152587891,0.7110000252723694,0.6610000133514404,0.699999988079071,1282700.0,,,,,
2024-07-11,0.699999988079071,0.7200000286102295,0.6579999923706055,0.6779999732971191,176500.0,,,,,
2024-07-12,0.7089999914169312,0.7099999785423279,0.6800000071525574,0.6800000071525574,107300.0,,,,,
2024-07-15,0.6620000004768372,0.7200000286102295,0.6549999713897705,0.6980000138282776,209700.0,,,,,
2024-07-16,0.6499999761581421,0.6880000233650208,0.6359999775886536,0.6650000214576721,134000.0,,,,,
2024-07-17,0.6660000085830688,0.6790000200271606,0.640999972820282,0.6620000004768372,97700.0,,,,,
2024-07-18,0.6399999856948853,0.6759999990463257,0.5809999704360962,0.6759999990463257,323700.0,,,,,
2024-07-19,0.6100000143051147,0.6399999856948853,0.5960000157356262,0.625,93100.0,,,,,
2024-07-22,0.6110000014305115,0.6290000081062317,0.609000027179718,0.6100000143051147,99900.0,,,,,
2024-07-23,0.5809999704360962,0.6200000047683716,0.5320000052452087,0.6000000238418579,246100.0,,,,,
2024-07-24,0.5960000157356262,0.6000000238418579,0.574999988079071,0.5899999737739563,62400.0,,,,,
2024-07-25,0.5809999704360962,0.5879999995231628,0.5509999990463257,0.5799999833106995,122700.0,,,,,
2024-07-26,0.5830000042915344,0.5950000286102295,0.5809999704360962,0.5950000286102295,10700.0,,,,,
2024-07-29,0.6539999842643738,0.6800000071525574,0.5899999737739563,0.5929999947547913,1259200.0,,,,,
2024-07-30,0.6600000262260437,0.7160000205039978,0.6000000238418579,0.6389999985694885,1875500.0,,,,,
2024-07-31,0.6700000166893005,0.699999988079071,0.5989999771118164,0.6520000100135803,1024400.0,,,,,
2024-08-01,0.6899999976158142,0.699999988079071,0.6510000228881836,0.6899999976158142,658200.0,,,,,
2024-08-02,0.6660000085830688,0.6980000138282776,0.6340000033378601,0.6800000071525574,773500.0,,,,,
2024-08-05,0.7300000190734863,0.7710000276565552,0.6140000224113464,0.6510000228881836,2696900.0,,,,,
2024-08-06,0.6399999856948853,0.6899999976158142,0.6150000095367432,0.6690000295639038,1317800.0,,,,,
2024-08-07,0.6600000262260437,0.6700000166893005,0.5799999833106995,0.625,908100.0,,,,,
2024-08-08,0.6209999918937683,0.6700000166893005,0.5910000205039978,0.6439999938011169,648800.0,,,,,
2024-08-09,0.6399999856948853,0.6650000214576721,0.6119999885559082,0.6119999885559082,373800.0,,,,,
2024-08-12,0.6299999952316284,0.699999988079071,0.6119999885559082,0.6439999938011169,2728100.0,,,,,
2024-08-13,0.5770000219345093,0.6499999761581421,0.5759999752044678,0.6399999856948853,928300.0,,,,,
2024-08-14,0.5649999976158142,0.6000000238418579,0.5299999713897705,0.5720000267028809,770700.0,,,,,
2024-08-15,0.5649999976158142,0.5899999737739563,0.5419999957084656,0.5789999961853027,372800.0,,,,,
2024-08-16,0.5400000214576721,0.5799999833106995,0.5329999923706055,0.5799999833106995,191400.0,,,,,
2024-08-19,0.5210000276565552,0.550000011920929,0.5139999985694885,0.5370000004768372,433800.0,,,,,
2024-08-20,0.5389999747276306,0.5619999766349792,0.5210000276565552,0.5400000214576721,234900.0,,,,,
2024-08-21,0.5070000290870667,0.5490000247955322,0.4900000095367431,0.5220000147819519,393900.0,,,,,
2024-08-22,0.5649999976158142,0.5690000057220459,0.5070000290870667,0.5070000290870667,110900.0,,,,,
2024-08-23,0.5630000233650208,0.5789999961853027,0.5400000214576721,0.5519999861717224,48700.0,,,,,
2024-08-26,0.5720000267028809,0.5839999914169312,0.5519999861717224,0.5529999732971191,87100.0,,,,,
2024-08-27,0.5789999961853027,0.5839999914169312,0.5410000085830688,0.5680000185966492,284700.0,,,,,
