Date,Close,High,Low,Open,Volume,"('Close', 'RIO')","('High', 'RIO')","('Low', 'RIO')","('Open', 'RIO')","('Volume', 'RIO')"
2024-06-03,63.5471305847168,63.711903030697805,62.86973585521924,63.66613717478658,2100900.0,,,,,
2024-06-04,62.531036376953125,62.61342609373727,62.12826470986332,62.48527052003302,2611800.0,,,,,
2024-06-05,62.32050704956055,62.65005199626804,62.00011806913826,62.3662729130746,2125600.0,,,,,
2024-06-06,63.34574508666992,63.4098228759767,62.31134449244461,62.46696098305319,1377000.0,,,,,
2024-06-07,62.24726486206055,62.65919249771276,62.08249241100866,62.63173158652995,1775400.0,,,,,
2024-06-10,62.47611618041992,62.66834954597736,61.94518194185832,62.09164944930503,1210800.0,,,,,
2024-06-11,61.49663925170898,61.51494419870681,60.62701109822752,60.855861347454784,1962500.0,,,,,
2024-06-12,61.40510177612305,62.49442423512765,61.249485279687455,62.39373654869412,2226400.0,,,,,
2024-06-13,61.25863265991211,61.414249152279424,61.01147746520844,61.2494836784472,1818600.0,,,,,
2024-06-14,60.88331985473633,61.01147543052439,60.27915186834541,60.41646340924835,1633300.0,,,,,
2024-06-17,60.40731048583984,60.55377799923279,59.84891531295124,59.98622686076826,1797400.0,,,,,
2024-06-18,60.65446853637695,60.87416280754341,60.20591704513696,60.242533920990525,1984400.0,,,,,
2024-06-20,61.25863265991211,61.37763925850914,60.83754904200067,61.09386020212456,1823600.0,,,,,
2024-06-21,60.78262710571289,60.81924398337121,60.42562127848836,60.443926225339865,1768700.0,,,,,
2024-06-24,60.828392028808594,61.36848223601399,60.60869775019455,60.901625782998345,1681400.0,,,,,
2024-06-25,60.89247131347656,61.18539935347574,60.71854987294777,61.01147791294694,1543200.0,,,,,
2024-06-26,61.14878845214844,61.286093012421134,60.88332132902913,61.18539834558432,1368700.0,,,,,
2024-06-27,60.25168991088867,60.56292986379539,59.9587618878938,60.41646236032047,2081200.0,,,,,
2024-06-28,60.352386474609375,60.77347008443124,60.19676998523165,60.572080752787045,1756300.0,,,,,
2024-07-01,60.79178237915039,61.258631850080654,60.52631525711571,60.77347044855202,1988700.0,,,,,
2024-07-02,60.42562103271485,60.43477001412574,59.77568717082254,59.92214769690483,1718000.0,,,,,
2024-07-03,62.15572738647461,62.640888784130624,61.94518209000522,61.972643001728365,2029400.0,,,,,
2024-07-05,61.91771697998047,62.119106297568656,61.377633795498255,62.01841163877456,1950900.0,,,,,
2024-07-08,61.48748397827149,61.67971735171132,61.093861265812166,61.48748397827149,1910800.0,,,,,
2024-07-09,61.31356048583984,61.579020623174266,61.08471024168898,61.28609259001937,1784100.0,,,,,
2024-07-10,61.78041458129883,61.87195328902214,61.12132471136182,61.24033131696228,1995300.0,,,,,
2024-07-11,62.32050704956055,62.54020135271355,62.04588393265232,62.531045386428346,1673000.0,,,,,
2024-07-12,62.72327423095703,63.04367017212555,62.44865811789819,62.476119030808526,1617300.0,,,,,
2024-07-15,61.83534240722656,62.375425662952296,61.64310204493015,61.9360370793035,1936700.0,,,,,
2024-07-16,60.70939636230469,60.73685727592199,59.18983427585004,59.51022324131135,4562100.0,,,,,
2024-07-17,60.2059211730957,61.167095024277664,60.19677219147124,60.92908880688829,3407300.0,,,,,
2024-07-18,58.92436218261719,60.29746361966224,58.76873871194624,60.260846743266434,3453600.0,,,,,
2024-07-19,58.384273529052734,58.57651038922356,58.045576143382206,58.301887300973135,2312400.0,,,,,
2024-07-22,58.57651138305664,58.72297540301894,58.32019672913935,58.43919983660175,2678500.0,,,,,
2024-07-23,58.15542221069336,58.22865596406989,57.55125771324728,57.67026081649534,2702500.0,,,,,
2024-07-24,58.11880874633789,58.73212920810434,58.09134434287055,58.5948176667003,3066000.0,,,,,
2024-07-25,58.88774871826172,59.29967637966089,58.14627264218329,58.66804744715706,2484300.0,,,,,
2024-07-26,59.55598449707031,59.9129903143984,59.14405685675486,59.62006228520728,2229500.0,,,,,
2024-07-29,59.2264404296875,59.35459600777569,58.92436341502548,59.05251899311366,2285300.0,,,,,
2024-07-30,58.15542221069336,58.420889328716925,57.92657196935807,58.14626973751008,3318000.0,,,,,
2024-07-31,59.64753341674805,60.03200016642852,58.94267072504504,59.63837745110171,3822900.0,,,,,
2024-08-01,58.11880874633789,59.702451995170655,57.95403629344407,59.336290212744935,3489200.0,,,,,
2024-08-02,58.2835807800293,58.7138203732656,57.74349753504278,58.64974258175948,3892200.0,,,,,
2024-08-05,57.642799377441406,57.98149675376429,56.85555399573616,57.07524826990005,4053700.0,,,,,
2024-08-06,57.72518539428711,58.08219120749425,56.727398215129405,56.855553789924016,4396200.0,,,,,
2024-08-07,57.24917984008789,57.91742215644343,57.093559853003605,57.77095813494054,3817800.0,,,,,
2024-08-08,57.59703063964844,57.871653739885765,57.423105702545534,57.52380037370219,2487900.0,,,,,
2024-08-09,57.88996124267578,58.219502672068415,57.25833231272336,57.844188398725,2652500.0,,,,,
2024-08-12,57.95403671264648,58.30188656729173,57.81672517024923,57.972345151097954,1919500.0,,,,,
2024-08-13,58.3568115234375,58.41173683845384,57.8350332527038,57.91741947923951,1887500.0,,,,,
2024-08-14,57.15763473510742,57.40479341356016,56.92878449490795,57.22171252300507,2904700.0,,,,,
2024-08-15,57.44141387939453,57.88996191468392,57.35902764809557,57.853345035889326,3304400.0,,,,,
2024-08-16,57.724002838134766,57.9594956742477,57.121141752619344,57.18707945926412,2820600.0,,,,,
2024-08-19,58.85436630249024,59.26883238025353,58.66597132411225,58.73190902754424,2784100.0,,,,,
2024-08-20,58.4022216796875,58.99566461579243,58.27976440228972,58.81668776574905,2242400.0,,,,,
2024-08-21,59.71156311035156,59.89995809841537,59.457230415465744,59.82459866585564,2217400.0,,,,,
2024-08-22,59.09928512573242,59.24057867473106,58.854370558131166,59.18406269246584,1761500.0,,,,,
2024-08-23,59.36303329467773,59.41955286774229,58.6848127912448,58.93914548003215,2847000.0,,,,,
2024-08-26,60.02241516113281,60.66295596221642,59.881118022265504,60.09777100008267,2463500.0,,,,,
2024-08-27,60.28616714477539,60.39920629537346,59.928217021219325,60.210807711043344,2399300.0,,,,,
2024-08-28,59.34419631958008,59.447813745230505,59.0145077773611,59.193481044089175,2070700.0,,,,,
2024-08-29,59.645626068115234,59.89054063332774,59.184062115218346,59.30651580448904,1473900.0,,,,,
2024-08-30,59.59852600097656,59.59852600097656,59.00508306171543,59.35361144487844,2238200.0,,,,,
2024-09-03,56.83855056762695,57.526189211823485,56.61247586588095,57.460251505759125,3715700.0,,,,,
2024-09-04,56.603057861328125,57.06462539815579,56.565378145396174,56.64073757726008,2096500.0,,,,,
2024-09-05,56.88564682006836,57.32837448551195,56.86680696267338,57.01752222849784,2035100.0,,,,,
2024-09-06,56.24510955810547,56.69725538384445,55.90599929046733,56.60305968431635,3387700.0,,,,,
2024-09-09,56.5276985168457,56.95158633839667,56.5088622521861,56.584218090831,2379100.0,,,,,
2024-09-10,56.30162811279297,56.3487259617029,55.953099718856826,56.3487259617029,2092100.0,,,,,
2024-09-11,57.65806579589844,57.7522650874304,56.70667630810672,57.215341702372655,2532200.0,,,,,
2024-09-12,58.31744766235352,58.47758466458267,57.9594975338433,58.091372951364,2776100.0,,,,,
2024-09-13,58.92030715942383,59.146381864244326,58.85436945246275,58.9862448663849,2033900.0,,,,,
2024-09-16,59.523170471191406,59.57969004784158,59.15580220630443,59.278259492378645,1845400.0,,,,,
2024-09-17,59.26883316040039,59.89053767523175,59.13695775180055,59.81517824555447,1868300.0,,,,,
2024-09-18,59.25941848754883,60.17313186237797,59.19348077939989,59.64562660385079,2078800.0,,,,,
2024-09-19,61.39768981933594,61.69912034884055,60.88902445329616,61.69912034884055,5144600.0,,,,,
2024-09-20,59.8811149597168,60.74772682666366,59.87169682783056,60.56875716747787,2044900.0,,,,,
2024-09-23,60.83251190185547,60.86076989267115,60.00357610235193,60.060092083983285,2057000.0,,,,,
2024-09-24,63.50770568847656,63.91275365004173,63.35699401192748,63.83739421843171,4128600.0,,,,,
2024-09-25,63.74319839477539,64.01637094381218,63.63958097318657,63.99753467928282,3420200.0,,,,,
2024-09-26,66.64447784423828,66.95533013707619,66.0039369923321,66.20175012777307,5285300.0,,,,,
2024-09-27,67.09661865234375,67.313268026134,66.87054036664436,66.9553215204493,2910600.0,,,,,
2024-09-30,67.04010009765625,67.33211610676436,66.58795786850685,67.32269438087799,3347900.0,,,,,
2024-10-01,67.03068542480469,67.03068542480469,66.11697205576999,66.74809114214634,3536300.0,,,,,
2024-10-02,66.71040344238281,67.89728922617846,66.6727237300926,67.3415224532357,4744600.0,,,,,
2024-10-03,65.77786254882812,66.1169728172553,65.58946396266234,65.74018283159496,2760800.0,,,,,
2024-10-04,65.65540313720703,65.86263799328124,65.3068783216926,65.59888715343094,2064200.0,,,,,
2024-10-07,65.58004760742188,65.777860727415,65.25977361314416,65.41049247790333,2386000.0,,,,,
2024-10-08,62.79181289672852,62.82007088702638,62.30198377599556,62.462117178797456,5638800.0,,,,,
2024-10-09,62.49979782104492,62.575157254070106,61.49188876101417,61.76506131572713,4138900.0,,,,,
2024-10-10,62.96136474609375,63.01788791686847,62.13243250366931,62.480964507872926,3352300.0,,,,,
2024-10-11,63.328731536865234,63.47002147778932,62.90484015408164,62.93309814226646,3490000.0,,,,,
2024-10-14,63.77145385742188,63.84681328589443,62.71645060548872,62.838904286753625,3928900.0,,,,,
2024-10-15,62.61283874511719,62.94252729060732,62.44328360934065,62.659933002089325,4468500.0,,,,,
2024-10-16,62.12300491333008,62.65992827164276,61.85925409684957,62.49979487401828,3566600.0,,,,,
2024-10-17,61.31291198730469,61.350591703868325,60.418042075599466,60.89844947844692,3642800.0,,,,,
2024-10-18,61.56724548339844,61.878097740938,61.43537007474604,61.77448032175815,2429900.0,,,,,
2024-10-21,61.18103790283203,61.66144531612424,60.93613051985042,61.57667134201628,2054400.0,,,,,
2024-10-22,61.6802864074707,61.68970094645265,61.20930073821798,61.44479357284435,1746600.0,,,,,
2024-10-23,60.74773025512695,60.86076940415342,60.436885171978496,60.66295628336039,2639000.0,,,,,
2024-10-24,60.86077117919922,61.07742057114653,60.3521057737511,61.0114828622924,2969800.0,,,,,
2024-10-25,61.49188995361328,62.0288133476566,61.34117827131104,61.58608565338608,2574200.0,,,,,
2024-10-28,62.33966064453125,62.46211432578582,61.86867499662354,61.981714139322825,1706000.0,,,,,
2024-10-29,62.71644973754883,63.1026542264523,62.66934829873766,62.90484111945239,1669500.0,,,,,
2024-10-30,62.07591247558594,62.53747641792722,61.83099791597444,62.1041704657967,1856000.0,,,,,
2024-10-31,61.12451934814453,61.63318473140284,60.76657282807577,61.56724702542515,1817200.0,,,,,
2024-11-01,61.53899002075195,61.98171770512256,61.3976928809167,61.85925683015218,1807700.0,,,,,
2024-11-04,61.23755645751953,61.962871199135286,61.228134732216006,61.54840152582874,1703200.0,,,,,
2024-11-05,61.69912338256836,61.93461621990641,61.54840451706991,61.79331908016937,1490900.0,,,,,
2024-11-06,61.53899002075195,61.74622486762084,60.62527666137788,60.66295637777869,2931000.0,,,,,
2024-11-07,63.5548095703125,64.22360838152268,63.50770812707987,63.76204442186209,4396100.0,,,,,
2024-11-08,60.69121551513672,61.209302642097896,60.16371025556516,61.15277947309318,4747100.0,,,,,
2024-11-11,58.967403411865234,59.560846351785024,58.788430154006754,59.476068788939344,3467400.0,,,,,
