Date,Close,High,Low,Open,Volume,"('Close', 'JTAI')","('High', 'JTAI')","('Low', 'JTAI')","('Open', 'JTAI')","('Volume', 'JTAI')"
2024-10-15,20.924999237060547,24.524999618530277,20.25,24.075000762939453,200182.0,,,,,
2024-10-16,19.350000381469727,20.700000762939453,18.450000762939453,20.475000381469727,109972.0,,,,,
2024-10-17,21.825000762939453,27.0,21.149999618530277,22.5,602046.0,,,,,
2024-10-18,23.174999237060547,33.75,22.725000381469727,25.424999237060547,1544381.0,,,,,
2024-10-21,20.475000381469727,23.174999237060547,20.024999618530277,22.5,292004.0,,,,,
2024-10-22,22.5,23.850000381469727,20.25,20.924999237060547,292260.0,,,,,
2024-10-23,20.25,22.5,19.799999237060547,21.600000381469727,217331.0,,,,,
2024-10-24,18.225000381469727,20.25,18.0,20.024999618530277,186486.0,,,,,
2024-10-25,15.300000190734863,18.0,15.074999809265137,18.0,200603.0,,,,,
2024-10-28,15.75,17.100000381469727,15.75,16.200000762939453,355120.0,,,,,
2024-10-29,15.300000190734863,15.524999618530272,13.949999809265137,15.524999618530272,224596.0,,,,,
2024-10-30,14.175000190734863,15.75,13.949999809265137,15.75,126180.0,,,,,
2024-10-31,14.625,16.649999618530273,13.5,14.625,215543.0,,,,,
2024-11-01,13.949999809265137,15.524999618530272,13.725000381469728,15.524999618530272,64154.0,,,,,
2024-11-04,15.524999618530272,15.75,13.949999809265137,14.399999618530272,119853.0,,,,,
2024-11-05,13.725000381469728,16.200000762939453,13.274999618530272,15.524999618530272,222368.0,,,,,
2024-11-06,13.5,13.725000381469728,12.375,13.725000381469728,109963.0,,,,,
2024-11-07,13.050000190734863,13.949999809265137,12.600000381469728,13.5,111748.0,,,,,
2024-11-08,9.675000190734863,13.274999618530272,9.0,11.699999809265137,218793.0,,,,,
2024-11-11,8.774999618530273,10.574999809265137,8.550000190734863,9.675000190734863,271299.0,,,,,
2024-11-12,6.639999866485596,7.769999980926514,5.900000095367432,6.909999847412109,378400.0,,,,,
2024-11-13,8.119999885559082,10.359999656677246,6.309999942779541,6.550000190734863,796600.0,,,,,
2024-11-14,5.800000190734863,7.25,5.489999771118164,7.179999828338623,437200.0,,,,,
2024-11-15,5.349999904632568,5.769999980926514,5.169000148773193,5.710000038146973,99100.0,,,,,
2024-11-18,6.349999904632568,6.699999809265137,5.300000190734863,5.730000019073486,778300.0,,,,,
2024-11-19,6.789999961853027,7.25,5.775000095367432,6.309999942779541,146000.0,,,,,
2024-11-20,6.380000114440918,6.440000057220459,5.980000019073486,6.059999942779541,109500.0,,,,,
2024-11-21,6.090000152587891,6.3420000076293945,5.900000095367432,6.25,71500.0,,,,,
2024-11-22,5.929999828338623,8.369999885559082,5.400000095367432,8.039999961853027,13676900.0,,,,,
2024-11-25,5.559999942779541,5.940000057220459,5.130000114440918,5.460000038146973,331900.0,,,,,
2024-11-26,5.599999904632568,5.699999809265137,5.349999904632568,5.539999961853027,129300.0,,,,,
2024-11-27,5.28000020980835,5.670000076293945,5.210000038146973,5.389999866485596,240900.0,,,,,
2024-11-29,4.889999866485596,5.400000095367432,4.71999979019165,5.340000152587891,202700.0,,,,,
2024-12-02,4.099999904632568,4.686999797821045,4.079999923706055,4.619999885559082,241000.0,,,,,
2024-12-03,3.869999885559082,3.940000057220459,3.509999990463257,3.799999952316284,230700.0,,,,,
2024-12-04,3.7899999618530273,4.050000190734863,3.759999990463257,3.849999904632568,65400.0,,,,,
2024-12-05,3.7300000190734863,3.940000057220459,3.6440000534057617,3.799999952316284,106700.0,,,,,
2024-12-06,4.0,4.310999870300293,3.660000085830689,3.7100000381469727,460500.0,,,,,
2024-12-09,4.25,4.428999900817871,3.880000114440918,4.099999904632568,1431900.0,,,,,
2024-12-10,4.03000020980835,6.849999904632568,3.934999942779541,4.699999809265137,5580100.0,,,,,
2024-12-11,4.730000019073486,4.769999980926514,4.079999923706055,4.300000190734863,659600.0,,,,,
2024-12-12,4.900000095367432,5.09499979019165,4.369999885559082,4.800000190734863,353500.0,,,,,
2024-12-13,4.519999980926514,4.889999866485596,4.400000095367432,4.769999980926514,153400.0,,,,,
2024-12-16,4.400000095367432,4.670000076293945,4.289999961853027,4.409999847412109,144100.0,,,,,
2024-12-17,4.269999980926514,4.519999980926514,4.199999809265137,4.409999847412109,113500.0,,,,,
2024-12-18,3.880000114440918,4.303999900817871,3.839999914169312,4.199999809265137,121200.0,,,,,
2024-12-19,3.9600000381469727,4.050000190734863,3.7100000381469727,4.050000190734863,75500.0,,,,,
2024-12-20,3.559999942779541,3.92300009727478,3.5510001182556152,3.7300000190734863,210900.0,,,,,
2024-12-23,3.4200000762939453,3.700000047683716,3.289999961853028,3.5799999237060547,110800.0,,,,,
2024-12-24,6.130000114440918,9.989999771118164,5.849999904632568,7.559999942779541,34699900.0,,,,,
2024-12-26,6.0,6.489999771118164,4.860000133514404,5.340000152587891,1540300.0,,,,,
2024-12-27,5.480000019073486,6.289999961853027,5.360000133514404,5.869999885559082,506500.0,,,,,
2024-12-30,4.880000114440918,5.40500020980835,4.809999942779541,5.389999866485596,335400.0,,,,,
2024-12-31,4.539999961853027,5.050000190734863,4.110000133514404,5.050000190734863,273400.0,,,,,
2025-01-02,4.550000190734863,4.880000114440918,4.449999809265137,4.449999809265137,146900.0,,,,,
2025-01-03,4.630000114440918,4.75,4.360000133514404,4.550000190734863,156900.0,,,,,
2025-01-06,4.309999942779541,4.889999866485596,4.190000057220459,4.610000133514404,313900.0,,,,,
2025-01-07,4.099999904632568,4.380000114440918,4.03000020980835,4.360000133514404,139600.0,,,,,
2025-01-08,3.75,4.195000171661377,3.700000047683716,4.139999866485596,138900.0,,,,,
2025-01-10,3.849999904632568,4.0,3.5999999046325684,3.660000085830689,122400.0,,,,,
2025-01-13,3.5199999809265137,3.869999885559082,3.434000015258789,3.869999885559082,135700.0,,,,,
2025-01-14,3.470000028610229,3.7899999618530273,3.4200000762939453,3.5299999713897705,200300.0,,,,,
2025-01-15,3.670000076293945,3.809999942779541,3.470000028610229,3.5299999713897705,254900.0,,,,,
2025-01-16,3.740000009536743,4.050000190734863,3.509999990463257,3.7300000190734863,197800.0,,,,,
2025-01-17,3.859999895095825,3.950000047683716,3.680000066757202,3.799999952316284,82500.0,,,,,
2025-01-21,3.5999999046325684,3.869999885559082,3.569999933242798,3.819999933242798,145100.0,,,,,
2025-01-22,3.450000047683716,3.839999914169312,3.450000047683716,3.640000104904175,418800.0,,,,,
2025-01-23,3.5899999141693115,3.759999990463257,3.289999961853028,3.450000047683716,181000.0,,,,,
2025-01-24,3.539999961853028,3.700000047683716,3.490000009536743,3.630000114440918,158900.0,,,,,
2025-01-27,3.009999990463257,3.3340001106262207,2.9200000762939453,3.299999952316284,209900.0,,,,,
2025-01-28,3.0899999141693115,3.150000095367432,2.851999998092652,3.009999990463257,117500.0,,,,,
2025-01-29,2.9200000762939453,3.1489999294281006,2.890000104904175,3.0199999809265137,127200.0,,,,,
2025-01-30,2.690000057220459,2.950000047683716,2.640000104904175,2.930000066757202,150100.0,,,,,
2025-01-31,2.6600000858306885,2.789999961853028,2.619999885559082,2.680000066757202,98100.0,,,,,
2025-02-03,2.509999990463257,2.5799999237060547,2.3399999141693115,2.5799999237060547,123200.0,,,,,
2025-02-04,2.5,2.5999999046325684,2.470000028610229,2.470000028610229,62600.0,,,,,
2025-02-05,2.3399999141693115,2.515000104904175,2.299999952316284,2.5,92300.0,,,,,
2025-02-06,2.549999952316284,2.5999999046325684,2.3399999141693115,2.3399999141693115,214300.0,,,,,
2025-02-07,2.559999942779541,2.640000104904175,2.4800000190734863,2.539999961853028,102500.0,,,,,
2025-02-10,2.549999952316284,2.5899999141693115,2.4590001106262207,2.559999942779541,68200.0,,,,,
2025-02-11,2.470000028610229,2.609999895095825,2.4100000858306885,2.609999895095825,47800.0,,,,,
2025-02-12,2.4600000381469727,2.510999917984009,2.3499999046325684,2.4100000858306885,43200.0,,,,,
2025-02-13,2.5799999237060547,2.5899999141693115,2.369999885559082,2.4800000190734863,93900.0,,,,,
2025-02-14,6.03000020980835,8.199999809265137,5.070000171661377,5.829999923706055,104476100.0,,,,,
2025-02-18,4.059999942779541,5.0,3.900000095367432,4.820000171661377,2581200.0,,,,,
2025-02-19,10.149999618530272,11.770000457763672,5.050000190734863,5.820000171661377,149375300.0,,,,,
2025-02-20,7.349999904632568,10.079999923706056,6.53000020980835,9.989999771118164,8003300.0,,,,,
2025-02-21,6.590000152587891,8.118000030517578,6.210000038146973,7.119999885559082,3060400.0,,,,,
2025-02-24,5.880000114440918,6.442999839782715,5.199999809265137,6.349999904632568,1018700.0,,,,,
2025-02-25,6.739999771118164,9.6899995803833,6.070000171661377,6.070000171661377,18941800.0,,,,,
2025-02-26,6.920000076293945,7.659999847412109,6.360000133514404,6.369999885559082,1564100.0,,,,,
2025-02-27,6.769999980926514,8.300000190734863,6.639999866485596,6.820000171661377,1454300.0,,,,,
2025-02-28,7.079999923706055,7.510000228881836,6.599999904632568,7.0,786900.0,,,,,
2025-03-03,6.340000152587891,7.329999923706055,6.25,7.179999828338623,568700.0,,,,,
2025-03-04,5.630000114440918,6.070000171661377,5.400000095367432,6.070000171661377,416900.0,,,,,
2025-03-05,5.840000152587891,5.989999771118164,5.614999771118164,5.699999809265137,141900.0,,,,,
2025-03-06,5.460000038146973,5.755000114440918,5.295000076293945,5.630000114440918,182400.0,,,,,
2025-03-07,5.099999904632568,5.6479997634887695,4.809999942779541,5.460000038146973,237800.0,,,,,
2025-03-10,4.059999942779541,5.03000020980835,3.880000114440918,4.940000057220459,354900.0,,,,,
2025-03-11,4.320000171661377,4.429999828338623,4.0,4.110000133514404,179900.0,,,,,
2025-03-12,4.289999961853027,4.650000095367432,4.199999809265137,4.349999904632568,155500.0,,,,,
2025-03-13,4.010000228881836,4.4079999923706055,3.880000114440918,4.300000190734863,115100.0,,,,,
2025-03-14,4.300000190734863,4.300000190734863,3.819999933242798,4.090000152587891,142700.0,,,,,
2025-03-17,4.710000038146973,5.610000133514404,4.289999961853027,4.349999904632568,515400.0,,,,,
2025-03-18,5.019999980926514,5.324999809265137,4.5,4.650000095367432,255200.0,,,,,
2025-03-19,5.190000057220459,5.590000152587891,5.011000156402588,5.119999885559082,277300.0,,,,,
2025-03-20,5.489999771118164,6.349999904632568,5.070000171661377,5.190000057220459,452200.0,,,,,
2025-03-21,5.400000095367432,5.98199987411499,5.284999847412109,5.420000076293945,378100.0,,,,,
2025-03-24,5.090000152587891,5.689000129699707,4.920000076293945,5.670000076293945,355900.0,,,,,
2025-03-25,4.670000076293945,5.02899980545044,4.507999897003174,4.929999828338623,217700.0,,,,,
2025-03-26,4.539999961853027,4.743000030517578,4.5,4.650000095367432,71000.0,,,,,
2025-03-27,4.489999771118164,4.619999885559082,4.300000190734863,4.570000171661377,100100.0,,,,,
2025-03-28,4.130000114440918,4.5,3.9800000190734863,4.5,104400.0,,,,,
2025-03-31,4.179999828338623,4.340000152587891,3.953000068664551,4.039999961853027,102600.0,,,,,
2025-04-01,4.28000020980835,4.409999847412109,4.0,4.179999828338623,99100.0,,,,,
2025-04-02,4.369999885559082,4.389999866485596,4.119999885559082,4.119999885559082,62400.0,,,,,
2025-04-03,4.090000152587891,4.151000022888184,3.900000095367432,4.050000190734863,61500.0,,,,,
2025-04-04,4.210000038146973,4.377999782562256,3.6549999713897705,3.900000095367432,110800.0,,,,,
2025-04-07,4.289999961853027,4.340000152587891,3.900000095367432,3.900000095367432,68400.0,,,,,
2025-04-08,3.940000057220459,4.389999866485596,3.900000095367432,4.340000152587891,82400.0,,,,,
2025-04-09,4.329999923706055,4.5,3.910000085830689,3.9600000381469727,104100.0,,,,,
2025-04-10,4.139999866485596,4.287000179290772,3.9700000286102295,4.170000076293945,78700.0,,,,,
2025-04-11,4.03000020980835,4.239999771118164,3.9670000076293945,4.03000020980835,38600.0,,,,,
2025-04-14,4.070000171661377,4.340000152587891,3.940000057220459,4.119999885559082,66700.0,,,,,
2025-04-15,4.070000171661377,4.230000019073486,3.9600000381469727,4.070000171661377,46900.0,,,,,
2025-04-16,3.859999895095825,4.050000190734863,3.75,3.9700000286102295,44100.0,,,,,
2025-04-17,3.880000114440918,4.0,3.7799999713897705,3.7799999713897705,36000.0,,,,,
2025-04-21,3.869999885559082,3.900000095367432,3.615000009536743,3.829999923706055,71800.0,,,,,
2025-04-22,3.7699999809265137,3.8340001106262207,3.650000095367432,3.7100000381469727,96300.0,,,,,
2025-04-23,3.7300000190734863,4.0,3.700000047683716,3.829999923706055,63400.0,,,,,
2025-04-24,3.930000066757202,3.990000009536743,3.759999990463257,3.759999990463257,55100.0,,,,,
2025-04-25,3.890000104904175,3.9790000915527344,3.799999952316284,3.940000057220459,41600.0,,,,,
2025-04-28,3.849999904632568,3.950000047683716,3.7699999809265137,3.900000095367432,33500.0,,,,,
2025-04-29,3.819999933242798,3.944000005722046,3.7799999713897705,3.869999885559082,43700.0,,,,,
2025-04-30,4.050000190734863,4.199999809265137,3.740000009536743,4.010000228881836,6013700.0,,,,,
2025-05-01,3.839999914169312,3.9800000190734863,3.7899999618530273,3.849999904632568,295300.0,,,,,
2025-05-02,4.130000114440918,4.139999866485596,3.829999923706055,3.900000095367432,316900.0,,,,,
2025-05-05,4.320000171661377,4.699999809265137,4.010000228881836,4.099999904632568,397200.0,,,,,
2025-05-06,4.519999980926514,4.550000190734863,4.170000076293945,4.170000076293945,144300.0,,,,,
2025-05-07,4.349999904632568,4.510000228881836,4.199999809265137,4.460000038146973,83200.0,,,,,
2025-05-08,4.53000020980835,4.550000190734863,4.276000022888184,4.380000114440918,76800.0,,,,,
2025-05-09,4.489999771118164,4.579999923706055,4.380000114440918,4.460000038146973,80100.0,,,,,
2025-05-12,4.420000076293945,4.590000152587891,4.309999942779541,4.590000152587891,82500.0,,,,,
2025-05-13,4.269999980926514,4.364999771118164,4.170000076293945,4.360000133514404,70100.0,,,,,
2025-05-14,4.369999885559082,4.4670000076293945,4.199999809265137,4.199999809265137,111500.0,,,,,
2025-05-15,4.409999847412109,4.548999786376953,4.360000133514404,4.46999979019165,103800.0,,,,,
2025-05-16,4.070000171661377,4.449999809265137,4.010000228881836,4.409999847412109,152500.0,,,,,
2025-05-19,4.119999885559082,4.199999809265137,3.920000076293945,4.0,69600.0,,,,,
2025-05-20,4.130000114440918,4.199999809265137,4.0,4.119999885559082,47100.0,,,,,
2025-05-21,3.920000076293945,4.139999866485596,3.920000076293945,4.090000152587891,52800.0,,,,,
2025-05-22,4.170000076293945,4.230000019073486,3.940000057220459,3.944999933242798,87300.0,,,,,
2025-05-23,3.9600000381469727,4.170000076293945,3.950000047683716,4.170000076293945,82900.0,,,,,
2025-05-27,4.110000133514404,4.559999942779541,3.920000076293945,4.329999923706055,3997800.0,,,,,
2025-05-28,3.809999942779541,4.03000020980835,3.75,4.0,545400.0,,,,,
2025-05-29,3.799999952316284,3.910000085830689,3.75,3.849999904632568,165300.0,,,,,
2025-05-30,3.799999952316284,3.930000066757202,3.640000104904175,3.75,130900.0,,,,,
2025-06-02,3.7899999618530273,3.869999885559082,3.674999952316284,3.7200000286102295,121300.0,,,,,
2025-06-03,3.930000066757202,4.099999904632568,3.869999885559082,4.079999923706055,715000.0,,,,,
2025-06-04,4.070000171661377,4.139999866485596,3.849999904632568,4.139999866485596,350600.0,,,,,
2025-06-05,4.539999961853027,4.699999809265137,4.079999923706055,4.179999828338623,1359800.0,,,,,
2025-06-06,4.210000038146973,4.5,4.170000076293945,4.5,293500.0,,,,,
2025-06-09,3.9700000286102295,4.300000190734863,3.934999942779541,4.21999979019165,259400.0,,,,,
2025-06-10,4.019999980926514,4.109000205993652,3.9560000896453857,3.9800000190734863,80700.0,,,,,
2025-06-11,3.869999885559082,4.059999942779541,3.8420000076293945,4.050000190734863,163400.0,,,,,
2025-06-12,3.7300000190734863,3.950000047683716,3.700000047683716,3.950000047683716,167800.0,,,,,
2025-06-13,3.5799999237060547,3.767999887466431,3.5309998989105225,3.700000047683716,135500.0,,,,,
2025-06-16,3.450000047683716,3.687999963760376,3.400000095367432,3.609999895095825,126700.0,,,,,
2025-06-17,3.374000072479248,3.549999952316284,3.3499999046325684,3.450000047683716,73100.0,,,,,
2025-06-18,3.5,3.559999942779541,3.400000095367432,3.400000095367432,85400.0,,,,,
2025-06-20,3.440000057220459,3.539999961853028,3.440000057220459,3.5299999713897705,110100.0,,,,,
2025-06-23,3.740000009536743,3.880000114440918,3.430000066757202,3.4600000381469727,223200.0,,,,,
2025-06-24,3.839999914169312,3.950000047683716,3.740000009536743,3.880000114440918,203300.0,,,,,
2025-06-25,3.700000047683716,3.890000104904175,3.680000066757202,3.890000104904175,102900.0,,,,,
2025-06-26,3.549999952316284,3.849999904632568,3.4100000858306885,3.440000057220459,1739000.0,,,,,
2025-06-27,3.680000066757202,3.7899999618530273,3.5199999809265137,3.5199999809265137,188500.0,,,,,
2025-06-30,3.650000095367432,3.75,3.609999895095825,3.650000095367432,110600.0,,,,,
2025-07-01,3.5799999237060547,3.7190001010894775,3.400000095367432,3.640000104904175,138100.0,,,,,
2025-07-02,3.5299999713897705,3.630000114440918,3.509999990463257,3.5299999713897705,126300.0,,,,,
2025-07-03,3.490000009536743,3.5480000972747803,3.4800000190734863,3.539999961853028,105300.0,,,,,
2025-07-07,3.400000095367432,3.490000009536743,3.3299999237060547,3.470000028610229,137000.0,,,,,
2025-07-08,3.549999952316284,3.5899999141693115,3.450000047683716,3.4600000381469727,107900.0,,,,,
2025-07-09,3.740000009536743,3.75,3.5799999237060547,3.5999999046325684,175100.0,,,,,
2025-07-10,3.7100000381469727,3.740000009536743,3.650000095367432,3.7100000381469727,62300.0,,,,,
2025-07-11,3.700000047683716,3.7200000286102295,3.5999999046325684,3.650000095367432,104500.0,,,,,
2025-07-14,3.650000095367432,3.700000047683716,3.5999999046325684,3.680000066757202,92600.0,,,,,
2025-07-15,3.630000114440918,3.650000095367432,3.565999984741211,3.650000095367432,65400.0,,,,,
2025-07-16,3.700000047683716,3.7100000381469727,3.5899999141693115,3.5999999046325684,74700.0,,,,,
2025-07-17,3.799999952316284,3.8350000381469727,3.650000095367432,3.700000047683716,132700.0,,,,,
2025-07-18,3.890000104904175,3.920000076293945,3.786999940872192,3.799999952316284,104600.0,,,,,
2025-07-21,3.819999933242798,4.019999980926514,3.809999942779541,3.930000066757202,110400.0,,,,,
2025-07-22,3.9800000190734863,4.0,3.7799999713897705,3.950000047683716,95900.0,,,,,
2025-07-23,3.900000095367432,4.019999980926514,3.869999885559082,3.990000009536743,67000.0,,,,,
2025-07-24,3.839999914169312,3.940000057220459,3.799999952316284,3.890000104904175,58900.0,,,,,
2025-07-25,3.7100000381469727,3.890000104904175,3.7100000381469727,3.819999933242798,88600.0,,,,,
2025-07-28,3.5299999713897705,3.7200000286102295,3.509999990463257,3.670000076293945,131600.0,,,,,
2025-07-29,3.5299999713897705,3.549999952316284,3.5,3.539999961853028,56500.0,,,,,
2025-07-30,3.450000047683716,3.578000068664551,3.4100000858306885,3.5,60500.0,,,,,
2025-07-31,3.4200000762939453,3.509999990463257,3.3499999046325684,3.5,89800.0,,,,,
2025-08-01,3.2799999713897705,3.4200000762939453,3.25,3.4200000762939453,71000.0,,,,,
2025-08-04,3.2699999809265137,3.400000095367432,3.2300000190734863,3.400000095367432,54800.0,,,,,
2025-08-05,3.240000009536743,3.319999933242798,3.200000047683716,3.2699999809265137,45300.0,,,,,
2025-08-06,3.200000047683716,3.2699999809265137,3.150000095367432,3.240000009536743,62500.0,,,,,
2025-08-07,3.150000095367432,3.289999961853028,3.119999885559082,3.2100000381469727,51100.0,,,,,
2025-08-08,3.140000104904175,3.200000047683716,3.0899999141693115,3.140000104904175,45400.0,,,,,
