Date,Close,High,Low,Open,Volume,"('Close', 'GTBP')","('High', 'GTBP')","('Low', 'GTBP')","('Open', 'GTBP')","('Volume', 'GTBP')"
2024-08-28,2.190000057220459,2.200000047683716,2.125,2.180000066757202,10900.0,,,,,
2024-08-29,2.184000015258789,2.25,2.140000104904175,2.140000104904175,5500.0,,,,,
2024-08-30,2.150000095367432,2.194999933242798,2.119999885559082,2.127000093460083,5200.0,,,,,
2024-09-03,2.119999885559082,2.200000047683716,2.109999895095825,2.1700000762939453,3300.0,,,,,
2024-09-04,2.140000104904175,2.220000028610229,2.0899999141693115,2.0999999046325684,6000.0,,,,,
2024-09-05,2.059999942779541,2.119999885559082,2.059999942779541,2.0999999046325684,10800.0,,,,,
2024-09-06,1.950000047683716,2.150000095367432,1.950000047683716,2.0999999046325684,13700.0,,,,,
2024-09-09,2.1730000972747803,2.2300000190734863,1.950000047683716,1.9600000381469729,9800.0,,,,,
2024-09-10,2.068000078201294,2.1410000324249268,2.068000078201294,2.1410000324249268,1900.0,,,,,
2024-09-11,2.119999885559082,2.140000104904175,2.049999952316284,2.059999942779541,5100.0,,,,,
2024-09-12,2.180000066757202,2.220000028610229,2.059999942779541,2.2100000381469727,16700.0,,,,,
2024-09-13,2.180000066757202,2.190000057220459,2.059999942779541,2.059999942779541,2500.0,,,,,
2024-09-16,2.109999895095825,2.240000009536743,2.0799999237060547,2.1700000762939453,21600.0,,,,,
2024-09-17,2.25,2.289999961853028,2.115999937057495,2.130000114440918,6300.0,,,,,
2024-09-18,2.180000066757202,2.289999961853028,2.130000114440918,2.1410000324249268,13300.0,,,,,
2024-09-19,2.0799999237060547,2.180000066757202,2.049999952316284,2.140000104904175,13600.0,,,,,
2024-09-20,2.049999952316284,2.1730000972747803,2.049999952316284,2.059999942779541,14500.0,,,,,
2024-09-23,1.9700000286102293,2.059999942779541,1.919999957084656,2.059999942779541,13200.0,,,,,
2024-09-24,2.0,2.0999999046325684,1.9800000190734863,2.094000101089477,6200.0,,,,,
2024-09-25,2.025000095367432,2.075000047683716,2.0,2.0,1400.0,,,,,
2024-09-26,2.0899999141693115,2.119999885559082,2.059000015258789,2.0899999141693115,8700.0,,,,,
2024-09-27,2.119999885559082,2.190000057220459,2.0299999713897705,2.0799999237060547,5800.0,,,,,
2024-09-30,2.309000015258789,2.799999952316284,2.0999999046325684,2.130000114440918,65100.0,,,,,
2024-10-01,2.220000028610229,2.549999952316284,2.200000047683716,2.311000108718872,24100.0,,,,,
2024-10-02,2.150000095367432,2.190999984741211,2.059999942779541,2.059999942779541,13900.0,,,,,
2024-10-03,2.1029999256134038,2.186000108718872,2.0999999046325684,2.119999885559082,11400.0,,,,,
2024-10-04,2.0199999809265137,2.180000066757202,1.950000047683716,2.1449999809265137,30200.0,,,,,
2024-10-07,2.065000057220459,2.1419999599456787,1.9700000286102293,1.9700000286102293,11400.0,,,,,
2024-10-08,2.0850000381469727,2.119999885559082,2.059999942779541,2.095000028610229,1900.0,,,,,
2024-10-09,2.069999933242798,2.180000066757202,2.049999952316284,2.059999942779541,21200.0,,,,,
2024-10-10,2.0,2.0850000381469727,2.0,2.009999990463257,12000.0,,,,,
2024-10-11,2.049999952316284,2.0799999237060547,2.0,2.0,11200.0,,,,,
2024-10-14,2.049000024795532,2.049000024795532,2.0,2.0199999809265137,4600.0,,,,,
2024-10-15,1.9900000095367432,2.039999961853028,1.950000047683716,2.005000114440918,8700.0,,,,,
2024-10-16,2.0,2.0,1.9700000286102293,1.9700000286102293,16900.0,,,,,
2024-10-17,2.109999895095825,2.1700000762939453,2.015000104904175,2.0199999809265137,27200.0,,,,,
2024-10-18,2.289999961853028,2.3399999141693115,2.0369999408721924,2.109999895095825,22500.0,,,,,
2024-10-21,2.4200000762939453,2.575000047683716,2.259999990463257,2.289999961853028,37200.0,,,,,
2024-10-22,2.539999961853028,2.559999942779541,2.430000066757202,2.430000066757202,39500.0,,,,,
2024-10-23,2.9489998817443848,2.9600000381469727,2.539999961853028,2.539999961853028,46800.0,,,,,
2024-10-24,3.0199999809265137,3.5450000762939453,2.799999952316284,3.0199999809265137,79300.0,,,,,
2024-10-25,3.119999885559082,3.119999885559082,2.9200000762939453,3.0,44100.0,,,,,
2024-10-28,3.299999952316284,3.299999952316284,3.007999897003174,3.193000078201294,22700.0,,,,,
2024-10-29,3.3299999237060547,3.369999885559082,3.0999999046325684,3.2300000190734863,15700.0,,,,,
2024-10-30,3.009999990463257,3.2950000762939453,3.009999990463257,3.2290000915527344,15100.0,,,,,
2024-10-31,2.940000057220459,3.009999990463257,2.8499999046325684,2.970000028610229,13200.0,,,,,
2024-11-01,2.970000028610229,3.0,2.880000114440918,2.950000047683716,3900.0,,,,,
2024-11-04,3.049999952316284,3.069999933242798,2.890000104904175,2.9800000190734863,16600.0,,,,,
2024-11-05,2.900000095367432,2.9749999046325684,2.861000061035156,2.9200000762939453,3000.0,,,,,
2024-11-06,2.990000009536743,3.1530001163482666,2.8499999046325684,3.1530001163482666,9200.0,,,,,
2024-11-07,3.0999999046325684,3.150000095367432,2.869999885559082,2.869999885559082,19600.0,,,,,
2024-11-08,3.3299999237060547,3.5,2.969000101089477,3.0199999809265137,92600.0,,,,,
2024-11-11,3.4670000076293945,3.5439999103546143,3.200999975204468,3.359999895095825,31900.0,,,,,
2024-11-12,3.059999942779541,3.490000009536743,2.940000057220459,3.490000009536743,39100.0,,,,,
2024-11-13,3.059999942779541,3.380000114440918,3.009999990463257,3.190000057220459,10400.0,,,,,
2024-11-14,3.009999990463257,3.359999895095825,2.700000047683716,3.0799999237060547,23900.0,,,,,
2024-11-15,2.9200000762939453,3.200000047683716,2.9100000858306885,3.049999952316284,12300.0,,,,,
2024-11-18,2.950000047683716,3.0460000038146973,2.7279999256134038,2.900000095367432,56700.0,,,,,
2024-11-19,3.135999917984009,3.135999917984009,2.759999990463257,2.950000047683716,16700.0,,,,,
2024-11-20,3.190000057220459,3.200000047683716,2.930000066757202,3.190000057220459,15600.0,,,,,
2024-11-21,3.009999990463257,3.190000057220459,2.970000028610229,3.190000057220459,5800.0,,,,,
2024-11-22,3.059999942779541,3.150000095367432,2.819999933242798,3.009999990463257,12000.0,,,,,
2024-11-25,2.9600000381469727,3.150000095367432,2.950000047683716,3.0799999237060547,14500.0,,,,,
2024-11-26,3.0450000762939453,3.150000095367432,2.9200000762939453,3.150000095367432,28000.0,,,,,
2024-11-27,2.859999895095825,3.013999938964844,2.859999895095825,3.009999990463257,6900.0,,,,,
2024-11-29,2.799999952316284,2.934999942779541,2.7799999713897705,2.859999895095825,9400.0,,,,,
2024-12-02,2.789999961853028,3.0799999237060547,2.690000057220459,3.0299999713897705,47200.0,,,,,
2024-12-03,2.819999933242798,2.8980000019073486,2.799999952316284,2.8499999046325684,19500.0,,,,,
2024-12-04,2.740000009536743,2.890000104904175,2.690000057220459,2.890000104904175,30100.0,,,,,
2024-12-05,2.4809999465942383,2.865999937057495,2.4119999408721924,2.7100000381469727,40500.0,,,,,
2024-12-06,2.569999933242798,2.5899999141693115,2.4100000858306885,2.4800000190734863,12300.0,,,,,
2024-12-09,2.684000015258789,2.684000015258789,2.57699990272522,2.5999999046325684,5500.0,,,,,
2024-12-10,3.0420000553131104,3.065000057220459,2.684999942779541,2.8399999141693115,27100.0,,,,,
2024-12-11,2.799999952316284,3.3949999809265137,2.799999952316284,3.130000114440918,50500.0,,,,,
2024-12-12,2.740000009536743,3.289999961853028,2.740000009536743,2.940000057220459,48200.0,,,,,
2024-12-13,2.75,3.180000066757202,2.720000028610229,2.789999961853028,19700.0,,,,,
2024-12-16,2.509999990463257,2.943000078201294,2.5,2.930000066757202,19000.0,,,,,
2024-12-17,2.490000009536743,2.713000059127808,2.470000028610229,2.509999990463257,28800.0,,,,,
2024-12-18,2.049999952316284,2.5450000762939453,2.049999952316284,2.5,82300.0,,,,,
2024-12-19,1.919999957084656,2.193000078201294,1.8600000143051147,2.193000078201294,32600.0,,,,,
2024-12-20,1.7450000047683716,2.0899999141693115,1.7200000286102295,1.9600000381469729,86800.0,,,,,
2024-12-23,2.809999942779541,4.099999904632568,2.4200000762939453,3.240000009536743,20856600.0,,,,,
2024-12-24,3.200000047683716,3.390000104904175,2.720000028610229,3.0299999713897705,651000.0,,,,,
2024-12-26,3.0899999141693115,3.200000047683716,2.819999933242798,2.859999895095825,291400.0,,,,,
2024-12-27,3.0199999809265137,3.140000104904175,2.799999952316284,3.039999961853028,90900.0,,,,,
2024-12-30,3.049999952316284,3.200000047683716,2.611999988555908,2.930000066757202,77500.0,,,,,
2024-12-31,3.049999952316284,3.1600000858306885,3.049999952316284,3.1600000858306885,51400.0,,,,,
2025-01-02,2.940000057220459,3.049999952316284,2.799999952316284,2.990000009536743,26800.0,,,,,
2025-01-03,3.0,3.0999999046325684,2.9200000762939453,2.990000009536743,28300.0,,,,,
2025-01-06,2.990000009536743,3.0999999046325684,2.950000047683716,3.0799999237060547,86400.0,,,,,
2025-01-07,2.869999885559082,3.049999952316284,2.8399999141693115,3.049999952316284,102100.0,,,,,
2025-01-08,2.549999952316284,2.75,2.546999931335449,2.75,25200.0,,,,,
2025-01-10,2.650000095367432,2.6600000858306885,2.509999990463257,2.549999952316284,35400.0,,,,,
2025-01-13,2.390000104904175,2.5799999237060547,1.991000056266785,2.200000047683716,3876200.0,,,,,
2025-01-14,2.5199999809265137,2.619999885559082,2.240000009536743,2.240000009536743,114900.0,,,,,
2025-01-15,2.3499999046325684,2.630000114440918,2.3499999046325684,2.4600000381469727,94600.0,,,,,
2025-01-16,2.3299999237060547,2.5,2.319999933242798,2.380000114440918,87100.0,,,,,
2025-01-17,2.390000104904175,2.509999990463257,2.325000047683716,2.509999990463257,72500.0,,,,,
2025-01-21,2.309999942779541,2.440000057220459,2.299999952316284,2.380000114440918,25600.0,,,,,
2025-01-22,2.369999885559082,2.430000066757202,2.20199990272522,2.3399999141693115,29600.0,,,,,
2025-01-23,2.380000114440918,2.440000057220459,2.259999990463257,2.440000057220459,22800.0,,,,,
2025-01-24,2.4200000762939453,2.430000066757202,2.257999897003174,2.2799999713897705,30200.0,,,,,
2025-01-27,2.039999961853028,2.4800000190734863,2.039999961853028,2.3499999046325684,92100.0,,,,,
2025-01-28,2.0999999046325684,2.259999990463257,2.069999933242798,2.109999895095825,59300.0,,,,,
2025-01-29,2.109999895095825,2.2699999809265137,2.009999990463257,2.069999933242798,45700.0,,,,,
2025-01-30,2.059999942779541,2.191999912261963,2.0199999809265137,2.0799999237060547,30400.0,,,,,
2025-01-31,2.2300000190734863,2.2300000190734863,2.009999990463257,2.059999942779541,20900.0,,,,,
2025-02-03,2.25,2.2699999809265137,2.109999895095825,2.1600000858306885,36500.0,,,,,
2025-02-04,2.200000047683716,2.309999942779541,2.0999999046325684,2.0999999046325684,25400.0,,,,,
2025-02-05,2.2699999809265137,2.390000104904175,2.200000047683716,2.390000104904175,25900.0,,,,,
2025-02-06,2.190000057220459,2.3559999465942383,2.1600000858306885,2.1600000858306885,18800.0,,,,,
2025-02-07,2.150000095367432,2.380000114440918,2.150000095367432,2.240000009536743,17200.0,,,,,
2025-02-10,2.2100000381469727,2.2149999141693115,2.026000022888184,2.150000095367432,9600.0,,,,,
2025-02-11,2.109999895095825,2.380000114440918,2.0999999046325684,2.200000047683716,40600.0,,,,,
2025-02-12,2.130000114440918,2.259999990463257,2.119999885559082,2.1549999713897705,7600.0,,,,,
2025-02-13,2.240000009536743,2.240000009536743,2.130000114440918,2.130000114440918,27500.0,,,,,
2025-02-14,2.140000104904175,2.289999961853028,2.0840001106262207,2.289999961853028,21800.0,,,,,
2025-02-18,2.0999999046325684,2.2660000324249268,2.0799999237060547,2.0799999237060547,15600.0,,,,,
2025-02-19,2.109999895095825,2.25,2.0799999237060547,2.0799999237060547,15500.0,,,,,
2025-02-20,2.130000114440918,2.247999906539917,2.069999933242798,2.109999895095825,7800.0,,,,,
2025-02-21,2.150000095367432,2.2300000190734863,2.0799999237060547,2.130000114440918,17200.0,,,,,
2025-02-24,2.0299999713897705,2.190000057220459,2.0299999713897705,2.190000057220459,14600.0,,,,,
2025-02-25,2.4600000381469727,3.119999885559082,2.0199999809265137,2.4600000381469727,26697400.0,,,,,
2025-02-26,2.359999895095825,2.382999897003174,2.0299999713897705,2.039999961853028,353700.0,,,,,
2025-02-27,2.299999952316284,2.400000095367432,2.0899999141693115,2.150000095367432,92400.0,,,,,
2025-02-28,2.380000114440918,2.470000028610229,2.138000011444092,2.299999952316284,59600.0,,,,,
2025-03-03,2.3299999237060547,2.430000066757202,2.2300000190734863,2.400000095367432,55400.0,,,,,
2025-03-04,2.180000066757202,2.424999952316284,2.109999895095825,2.3399999141693115,44200.0,,,,,
2025-03-05,2.430000066757202,2.430000066757202,2.2070000171661377,2.25,80200.0,,,,,
2025-03-06,2.369999885559082,2.5299999713897705,2.2799999713897705,2.3299999237060547,59600.0,,,,,
2025-03-07,2.440000057220459,2.559999942779541,2.302000045776367,2.319999933242798,53500.0,,,,,
2025-03-10,2.490000009536743,2.569999933242798,2.384999990463257,2.440000057220459,33000.0,,,,,
2025-03-11,2.4800000190734863,2.539999961853028,2.3239998817443848,2.470000028610229,41300.0,,,,,
2025-03-12,2.490000009536743,2.5299999713897705,2.3350000381469727,2.470000028610229,47100.0,,,,,
2025-03-13,2.4800000190734863,2.650000095367432,2.4200000762939453,2.440000057220459,61000.0,,,,,
2025-03-14,2.559999942779541,2.559999942779541,2.321000099182129,2.4800000190734863,20500.0,,,,,
2025-03-17,2.400000095367432,2.549999952316284,2.400000095367432,2.549999952316284,91800.0,,,,,
2025-03-18,2.4600000381469727,2.490000009536743,2.3299999237060547,2.4800000190734863,38300.0,,,,,
2025-03-19,2.400000095367432,2.539999961853028,2.3499999046325684,2.539999961853028,17300.0,,,,,
2025-03-20,2.259999990463257,2.470000028610229,2.259999990463257,2.319999933242798,25600.0,,,,,
2025-03-21,2.5,2.5,2.25,2.3399999141693115,50000.0,,,,,
2025-03-24,2.3299999237060547,2.450000047683716,2.319999933242798,2.450000047683716,14500.0,,,,,
2025-03-25,2.359999895095825,2.400000095367432,2.299999952316284,2.400000095367432,18500.0,,,,,
2025-03-26,2.4200000762939453,2.5,2.400000095367432,2.440000057220459,13200.0,,,,,
2025-03-27,2.299999952316284,2.5,2.289999961853028,2.400000095367432,14700.0,,,,,
2025-03-28,2.400000095367432,2.430000066757202,2.3499999046325684,2.365999937057495,15600.0,,,,,
2025-03-31,2.150000095367432,2.450000047683716,2.118000030517578,2.400000095367432,19800.0,,,,,
2025-04-01,2.369999885559082,2.369999885559082,2.1010000705718994,2.25,17300.0,,,,,
2025-04-02,2.359999895095825,2.4600000381469727,2.359999895095825,2.440000057220459,13700.0,,,,,
2025-04-03,2.3299999237060547,2.446000099182129,2.114000082015991,2.289999961853028,12700.0,,,,,
2025-04-04,2.3499999046325684,2.390000104904175,2.20199990272522,2.20199990272522,17100.0,,,,,
2025-04-07,2.259999990463257,2.4749999046325684,2.1600000858306885,2.180000066757202,29400.0,,,,,
2025-04-08,2.319999933242798,2.490000009536743,2.2300000190734863,2.2300000190734863,31700.0,,,,,
2025-04-09,2.200000047683716,2.400000095367432,2.1530001163482666,2.25,39700.0,,,,,
2025-04-10,2.309999942779541,2.390000104904175,2.150000095367432,2.150000095367432,10000.0,,,,,
2025-04-11,2.2300000190734863,2.319999933242798,2.1600000858306885,2.1619999408721924,10700.0,,,,,
2025-04-14,2.2860000133514404,2.361999988555908,2.2860000133514404,2.2869999408721924,3400.0,,,,,
2025-04-15,2.369999885559082,2.369999885559082,2.253000020980835,2.253000020980835,2400.0,,,,,
2025-04-16,2.25,2.3499999046325684,2.25,2.2699999809265137,12000.0,,,,,
2025-04-17,2.2699999809265137,2.2699999809265137,2.1600000858306885,2.25,7000.0,,,,,
2025-04-21,2.1700000762939453,2.25,2.1600000858306885,2.200000047683716,5000.0,,,,,
2025-04-22,2.1600000858306885,2.3499999046325684,2.150000095367432,2.240000009536743,11400.0,,,,,
2025-04-23,2.2300000190734863,2.380000114440918,2.220000028610229,2.220000028610229,18800.0,,,,,
2025-04-24,2.282000064849853,2.3299999237060547,2.240000009536743,2.309999942779541,4600.0,,,,,
2025-04-25,2.2799999713897705,2.319999933242798,2.2799999713897705,2.299999952316284,10900.0,,,,,
2025-04-28,2.299999952316284,2.3299999237060547,2.2799999713897705,2.319999933242798,8800.0,,,,,
2025-04-29,2.299999952316284,2.619999885559082,2.2799999713897705,2.2799999713897705,190100.0,,,,,
2025-04-30,2.4200000762939453,2.700000047683716,2.3399999141693115,2.3399999141693115,23400.0,,,,,
2025-05-01,2.450000047683716,2.5850000381469727,2.3399999141693115,2.400000095367432,9300.0,,,,,
2025-05-02,2.3299999237060547,2.5199999809265137,2.3299999237060547,2.5199999809265137,9400.0,,,,,
2025-05-05,2.289999961853028,2.4100000858306885,2.259999990463257,2.4100000858306885,2600.0,,,,,
2025-05-06,2.380000114440918,2.390000104904175,2.3499999046325684,2.3499999046325684,2700.0,,,,,
2025-05-07,2.375,2.3919999599456787,2.299999952316284,2.299999952316284,1400.0,,,,,
2025-05-08,2.3399999141693115,2.400000095367432,2.3399999141693115,2.369999885559082,2100.0,,,,,
2025-05-09,2.2699999809265137,2.3399999141693115,2.2699999809265137,2.299999952316284,9100.0,,,,,
2025-05-12,2.299999952316284,2.325000047683716,2.200000047683716,2.200000047683716,5100.0,,,,,
2025-05-13,2.177000045776367,2.233999967575073,2.150000095367432,2.200000047683716,15300.0,,,,,
2025-05-14,2.190000057220459,2.365999937057495,2.150000095367432,2.150000095367432,9800.0,,,,,
2025-05-15,2.240000009536743,2.319999933242798,2.220000028610229,2.319999933242798,2800.0,,,,,
2025-05-16,2.2300000190734863,2.2690000534057617,2.2290000915527344,2.265000104904175,8800.0,,,,,
2025-05-19,2.240000009536743,2.890000104904175,2.150000095367432,2.5999999046325684,532500.0,,,,,
2025-05-20,2.164999961853028,2.3499999046325684,2.119999885559082,2.3499999046325684,66700.0,,,,,
2025-05-21,2.6600000858306885,2.9800000190734863,2.2300000190734863,2.299999952316284,466200.0,,,,,
2025-05-22,2.6700000762939453,2.950000047683716,2.400000095367432,2.900000095367432,196700.0,,,,,
2025-05-23,2.890000104904175,2.890000104904175,2.6559998989105225,2.8399999141693115,100300.0,,,,,
2025-05-27,2.890000104904175,2.900000095367432,2.6010000705718994,2.900000095367432,100500.0,,,,,
2025-05-28,2.8399999141693115,2.9200000762939453,2.7300000190734863,2.809999942779541,42900.0,,,,,
2025-05-29,2.700000047683716,2.900000095367432,2.694999933242798,2.880000114440918,26300.0,,,,,
2025-05-30,2.5799999237060547,2.809999942779541,2.5199999809265137,2.799999952316284,31000.0,,,,,
2025-06-02,2.7100000381469727,2.7149999141693115,2.549999952316284,2.6700000762939453,25200.0,,,,,
2025-06-03,2.819999933242798,2.819999933242798,2.720000028610229,2.799999952316284,20700.0,,,,,
2025-06-04,2.690000057220459,2.799999952316284,2.680000066757202,2.75,28900.0,,,,,
2025-06-05,2.700999975204468,2.759999990463257,2.559999942779541,2.759999990463257,19000.0,,,,,
2025-06-06,2.680000066757202,2.75,2.621999979019165,2.75,23400.0,,,,,
2025-06-09,3.0199999809265137,3.135999917984009,2.75,2.799999952316284,217000.0,,,,,
2025-06-10,3.039999961853028,3.25,2.809999942779541,3.25,98800.0,,,,,
2025-06-11,3.180000066757202,3.2799999713897705,3.0199999809265137,3.109999895095825,113200.0,,,,,
2025-06-12,2.819999933242798,3.180000066757202,2.819999933242798,3.0999999046325684,75300.0,,,,,
2025-06-13,2.8399999141693115,3.013000011444092,2.75,2.9200000762939453,67800.0,,,,,
2025-06-16,2.819999933242798,2.8910000324249268,2.789999961853028,2.890000104904175,57700.0,,,,,
2025-06-17,2.799999952316284,2.9100000858306885,2.799999952316284,2.799999952316284,38500.0,,,,,
2025-06-18,2.940000057220459,2.970000028610229,2.799999952316284,2.799999952316284,25200.0,,,,,
2025-06-20,3.049999952316284,3.049999952316284,2.9100000858306885,2.9100000858306885,18000.0,,,,,
2025-06-23,3.2100000381469727,3.2739999294281006,2.9800000190734863,3.0299999713897705,69500.0,,,,,
2025-06-24,3.319999933242798,3.365000009536743,3.200000047683716,3.25,106900.0,,,,,
2025-06-25,3.359999895095825,3.799999952316284,3.3499999046325684,3.450000047683716,181500.0,,,,,
2025-06-26,3.799999952316284,3.839999914169312,3.400000095367432,3.400000095367432,211500.0,,,,,
2025-06-27,3.539999961853028,3.849999904632568,3.450000047683716,3.849999904632568,69200.0,,,,,
2025-06-30,3.5799999237060547,3.680000066757202,3.450000047683716,3.549999952316284,56600.0,,,,,
2025-07-01,3.400000095367432,3.7300000190734863,3.400000095367432,3.5999999046325684,43500.0,,,,,
2025-07-02,3.095999956130981,3.400000095367432,3.049999952316284,3.400000095367432,85600.0,,,,,
2025-07-03,2.7950000762939453,3.0899999141693115,2.690000057220459,3.039999961853028,126300.0,,,,,
2025-07-07,2.1700000762939453,2.859999895095825,2.039999961853028,2.859999895095825,477100.0,,,,,
2025-07-08,2.049999952316284,2.1700000762939453,1.909999966621399,2.1700000762939453,256100.0,,,,,
2025-07-09,2.130000114440918,2.240000009536743,2.039999961853028,2.0999999046325684,101300.0,,,,,
2025-07-10,2.289999961853028,2.299999952316284,2.130000114440918,2.130000114440918,101000.0,,,,,
2025-07-11,2.2300000190734863,2.309999942779541,2.220000028610229,2.2799999713897705,62300.0,,,,,
2025-07-14,2.140000104904175,2.240000009536743,2.119999885559082,2.2100000381469727,56700.0,,,,,
2025-07-15,2.0,2.140000104904175,2.0,2.140000104904175,98600.0,,,,,
2025-07-16,2.039999961853028,2.109999895095825,2.0,2.039999961853028,35500.0,,,,,
