Date,Close,High,Low,Open,Volume,"('Close', 'ECX')","('High', 'ECX')","('Low', 'ECX')","('Open', 'ECX')","('Volume', 'ECX')"
2024-06-03,1.1799999475479126,1.2899999618530271,1.159999966621399,1.190000057220459,225900.0,,,,,
2024-06-04,1.100000023841858,1.2100000381469729,1.0800000429153442,1.2000000476837158,582700.0,,,,,
2024-06-05,1.090000033378601,1.1100000143051147,1.059999942779541,1.1100000143051147,59000.0,,,,,
2024-06-06,1.1299999952316284,1.149999976158142,1.0700000524520874,1.100000023841858,159900.0,,,,,
2024-06-07,1.0800000429153442,1.1699999570846558,1.0499999523162842,1.1699999570846558,56500.0,,,,,
2024-06-10,0.9810000061988832,1.100000023841858,0.9810000061988832,1.0499999523162842,611400.0,,,,,
2024-06-11,1.0,1.0199999809265137,0.962000012397766,0.9700000286102296,262400.0,,,,,
2024-06-12,1.0,1.0299999713897705,0.9800000190734864,1.0199999809265137,216800.0,,,,,
2024-06-13,1.0800000429153442,1.0800000429153442,1.0,1.0299999713897705,224500.0,,,,,
2024-06-14,1.1799999475479126,1.25,1.0800000429153442,1.100000023841858,211100.0,,,,,
2024-06-17,1.309999942779541,1.3799999952316284,1.1699999570846558,1.1699999570846558,249900.0,,,,,
2024-06-18,1.309999942779541,1.371999979019165,1.2350000143051147,1.3300000429153442,207400.0,,,,,
2024-06-20,1.399999976158142,1.399999976158142,1.3200000524520874,1.350000023841858,217700.0,,,,,
2024-06-21,1.3700000047683716,1.559999942779541,1.2999999523162842,1.3899999856948853,592300.0,,,,,
2024-06-24,1.5099999904632568,1.5499999523162842,1.3799999952316284,1.409999966621399,204100.0,,,,,
2024-06-25,1.659999966621399,1.7100000381469729,1.4839999675750732,1.4900000095367432,212600.0,,,,,
2024-06-26,1.9600000381469729,2.319999933242798,1.659999966621399,1.659999966621399,728800.0,,,,,
2024-06-27,2.319999933242798,2.380000114440918,1.8899999856948853,1.9299999475479128,617100.0,,,,,
2024-06-28,2.059999942779541,2.4800000190734863,2.0,2.4100000858306885,518400.0,,,,,
2024-07-01,1.940000057220459,2.140000104904175,1.809999942779541,2.130000114440918,208800.0,,,,,
2024-07-02,1.950000047683716,2.0,1.8200000524520876,1.919999957084656,238800.0,,,,,
2024-07-03,1.9299999475479128,1.9600000381469729,1.8609999418258667,1.940000057220459,106100.0,,,,,
2024-07-05,1.940000057220459,1.9850000143051147,1.8799999952316284,1.950000047683716,205600.0,,,,,
2024-07-08,1.7699999809265137,1.9700000286102293,1.7400000095367432,1.870000004768372,235800.0,,,,,
2024-07-09,1.7799999713897705,1.830000042915344,1.7599999904632568,1.7599999904632568,203000.0,,,,,
2024-07-10,1.75,1.830000042915344,1.649999976158142,1.7799999713897705,212800.0,,,,,
2024-07-11,1.7599999904632568,1.7699999809265137,1.7100000381469729,1.75,201800.0,,,,,
2024-07-12,1.7200000286102295,1.850000023841858,1.659999966621399,1.7400000095367432,203700.0,,,,,
2024-07-15,1.7699999809265137,1.809999942779541,1.7000000476837158,1.7000000476837158,204700.0,,,,,
2024-07-16,1.7400000095367432,1.7730000019073486,1.7100000381469729,1.7680000066757202,202300.0,,,,,
2024-07-17,1.7999999523162842,1.840000033378601,1.7200000286102295,1.7200000286102295,204300.0,,,,,
2024-07-18,1.7000000476837158,1.8200000524520876,1.6820000410079956,1.8200000524520876,202800.0,,,,,
2024-07-19,1.649999976158142,1.7100000381469729,1.4600000381469729,1.6699999570846558,206400.0,,,,,
2024-07-22,1.659999966621399,1.6799999475479126,1.5499999523162842,1.6299999952316284,204200.0,,,,,
2024-07-23,1.659999966621399,1.6799999475479126,1.600000023841858,1.6399999856948853,204800.0,,,,,
2024-07-24,1.690000057220459,1.7000000476837158,1.6349999904632568,1.659999966621399,158700.0,,,,,
2024-07-25,1.6299999952316284,1.649999976158142,1.600000023841858,1.649999976158142,52400.0,,,,,
2024-07-26,1.6299999952316284,1.659999966621399,1.600000023841858,1.61899995803833,56000.0,,,,,
2024-07-29,1.7000000476837158,1.7000000476837158,1.6100000143051147,1.6100000143051147,52500.0,,,,,
2024-07-30,1.6200000047683716,1.6660000085830688,1.600000023841858,1.6649999618530271,52800.0,,,,,
2024-07-31,1.600000023841858,1.64900004863739,1.559999942779541,1.6299999952316284,56600.0,,,,,
2024-08-01,1.6200000047683716,1.649999976158142,1.559999942779541,1.6399999856948853,53200.0,,,,,
2024-08-02,1.6399999856948853,1.6799999475479126,1.5399999618530271,1.6200000047683716,52100.0,,,,,
2024-08-05,1.5700000524520874,1.649999976158142,1.559999942779541,1.6200000047683716,56000.0,,,,,
2024-08-06,1.7000000476837158,1.7000000476837158,1.5800000429153442,1.5800000429153442,54600.0,,,,,
2024-08-07,1.5750000476837158,1.7699999809265137,1.5700000524520874,1.7699999809265137,58500.0,,,,,
2024-08-08,1.6100000143051147,1.649999976158142,1.531000018119812,1.559999942779541,112700.0,,,,,
2024-08-09,1.649999976158142,1.649999976158142,1.6100000143051147,1.6100000143051147,53300.0,,,,,
