Date,Close,High,Low,Open,Volume,"('Close', 'CNC')","('High', 'CNC')","('Low', 'CNC')","('Open', 'CNC')","('Volume', 'CNC')"
2024-06-03,71.12999725341797,71.94999694824219,70.3499984741211,71.4000015258789,2708500.0,,,,,
2024-06-04,70.13999938964844,70.98999786376953,69.68000030517578,70.73999786376953,2313500.0,,,,,
2024-06-05,69.69999694824219,70.72000122070312,68.97000122070312,70.72000122070312,2091000.0,,,,,
2024-06-06,70.44000244140625,70.58000183105469,69.38999938964844,69.9800033569336,2582400.0,,,,,
2024-06-07,69.80999755859375,70.58999633789062,69.47000122070312,70.36000061035156,3170200.0,,,,,
2024-06-10,69.83999633789062,69.98999786376953,69.26000213623047,69.62000274658203,2976400.0,,,,,
2024-06-11,69.26000213623047,69.6500015258789,68.52999877929688,69.6500015258789,2581700.0,,,,,
2024-06-12,67.70999908447266,69.55999755859375,67.58000183105469,69.43000030517578,3681700.0,,,,,
2024-06-13,68.9800033569336,69.4000015258789,66.87000274658203,67.81999969482422,4714300.0,,,,,
2024-06-14,68.93000030517578,69.26000213623047,68.20999908447266,68.62999725341797,3722900.0,,,,,
2024-06-17,68.19999694824219,68.56999969482422,67.58000183105469,68.43000030517578,3123200.0,,,,,
2024-06-18,66.38999938964844,68.81999969482422,66.04000091552734,68.43000030517578,3945900.0,,,,,
2024-06-20,67.4800033569336,67.62000274658203,65.66000366210938,66.19000244140625,4211600.0,,,,,
2024-06-21,67.93000030517578,68.02999877929688,66.66999816894531,67.19999694824219,5471300.0,,,,,
2024-06-24,68.04000091552734,68.9000015258789,67.61000061035156,68.3499984741211,3514300.0,,,,,
2024-06-25,67.6500015258789,68.19000244140625,67.22000122070312,67.81999969482422,2708000.0,,,,,
2024-06-26,67.72000122070312,67.80000305175781,66.87999725341797,67.33999633789062,2818100.0,,,,,
2024-06-27,67.37000274658203,67.75,66.86000061035156,67.6500015258789,2480900.0,,,,,
2024-06-28,66.30000305175781,67.80000305175781,65.81999969482422,67.80000305175781,14635600.0,,,,,
2024-07-01,65.33999633789062,66.87999725341797,64.97000122070312,66.30999755859375,3749100.0,,,,,
2024-07-02,66.19000244140625,66.38999938964844,65.33999633789062,65.52999877929688,3732100.0,,,,,
2024-07-03,66.76000213623047,67.08000183105469,66.06999969482422,66.41999816894531,2200700.0,,,,,
2024-07-05,66.37000274658203,66.44000244140625,65.63999938964844,66.38999938964844,2735300.0,,,,,
2024-07-08,66.19000244140625,66.58999633789062,65.38999938964844,66.58999633789062,2750000.0,,,,,
2024-07-09,65.73999786376953,66.4000015258789,65.30000305175781,66.05999755859375,2435000.0,,,,,
2024-07-10,66.66000366210938,66.69999694824219,65.61000061035156,65.72000122070312,2678200.0,,,,,
2024-07-11,67.25,67.7699966430664,65.69999694824219,66.01000213623047,3937900.0,,,,,
2024-07-12,67.86000061035156,68.33000183105469,67.16999816894531,67.72000122070312,4033700.0,,,,,
2024-07-15,66.0,67.97000122070312,65.81999969482422,67.56999969482422,3878700.0,,,,,
2024-07-16,69.11000061035156,69.29000091552734,66.66000366210938,67.33000183105469,5283100.0,,,,,
2024-07-17,67.80000305175781,68.1500015258789,66.18000030517578,67.08999633789062,4311300.0,,,,,
2024-07-18,65.69000244140625,67.63999938964844,65.54000091552734,67.29000091552734,4162600.0,,,,,
2024-07-19,66.23999786376953,67.0,65.77999877929688,66.68000030517578,3541700.0,,,,,
2024-07-22,66.13999938964844,66.63999938964844,65.6500015258789,65.91999816894531,2765300.0,,,,,
2024-07-23,64.88999938964844,66.12000274658203,63.45000076293945,65.5,5344000.0,,,,,
2024-07-24,66.12000274658203,66.38999938964844,64.68000030517578,65.16000366210938,4216500.0,,,,,
2024-07-25,67.4000015258789,68.27999877929688,66.66999816894531,66.66999816894531,5449800.0,,,,,
2024-07-26,73.0999984741211,74.72000122070312,69.30000305175781,69.44999694824219,9686500.0,,,,,
2024-07-29,73.4800033569336,73.7699966430664,71.4800033569336,73.38999938964844,3907800.0,,,,,
2024-07-30,77.0999984741211,77.19999694824219,73.38999938964844,73.62999725341797,6236300.0,,,,,
2024-07-31,76.91999816894531,78.30999755859375,76.75,76.77999877929688,6826600.0,,,,,
2024-08-01,77.91000366210938,77.9800033569336,75.08000183105469,77.47000122070312,4525300.0,,,,,
2024-08-02,78.08999633789062,78.88999938964844,77.05999755859375,78.0,4553200.0,,,,,
2024-08-05,77.43000030517578,78.44000244140625,76.41999816894531,77.19999694824219,3483200.0,,,,,
2024-08-06,75.44000244140625,77.73999786376953,75.43000030517578,77.27999877929688,4200000.0,,,,,
2024-08-07,74.77999877929688,76.22000122070312,74.72000122070312,75.31999969482422,3658300.0,,,,,
2024-08-08,75.5199966430664,76.3499984741211,74.77999877929688,74.86000061035156,2812200.0,,,,,
2024-08-09,76.0,76.4800033569336,75.01000213623047,75.36000061035156,2566700.0,,,,,
2024-08-12,75.66999816894531,76.93000030517578,75.44000244140625,76.2699966430664,3355000.0,,,,,
2024-08-13,76.3499984741211,76.5,75.69000244140625,75.9800033569336,2305900.0,,,,,
2024-08-14,77.02999877929688,77.33000183105469,76.20999908447266,76.38999938964844,2532200.0,,,,,
2024-08-15,78.51000213623047,78.77999877929688,77.01000213623047,77.06999969482422,3197500.0,,,,,
2024-08-16,78.11000061035156,78.66999816894531,77.75,78.58999633789062,2348500.0,,,,,
2024-08-19,78.30000305175781,78.81999969482422,78.05999755859375,78.30000305175781,1695500.0,,,,,
2024-08-20,78.16000366210938,79.01000213623047,77.9800033569336,78.26000213623047,2519600.0,,,,,
2024-08-21,78.4000015258789,78.76000213623047,78.12000274658203,78.45999908447266,2833800.0,,,,,
2024-08-22,78.2300033569336,79.19000244140625,77.81999969482422,78.44000244140625,2538900.0,,,,,
2024-08-23,78.55000305175781,79.06999969482422,78.20999908447266,78.2300033569336,2123200.0,,,,,
2024-08-26,77.66999816894531,79.08000183105469,77.55999755859375,78.86000061035156,2025800.0,,,,,
2024-08-27,78.0,78.2300033569336,77.30999755859375,77.94000244140625,2553600.0,,,,,
2024-08-28,78.16999816894531,78.44999694824219,77.4000015258789,78.0999984741211,3122100.0,,,,,
2024-08-29,78.29000091552734,78.62000274658203,77.3499984741211,78.62000274658203,2425600.0,,,,,
2024-08-30,78.83000183105469,79.0,77.91000366210938,78.44000244140625,3063600.0,,,,,
2024-09-03,80.2300033569336,80.58999633789062,78.7300033569336,78.83000183105469,2979200.0,,,,,
2024-09-04,73.26000213623047,75.48999786376953,72.80000305175781,74.11000061035156,6084600.0,,,,,
2024-09-05,72.66000366210938,73.58999633789062,70.83999633789062,73.26000213623047,6556500.0,,,,,
2024-09-06,70.83000183105469,73.33000183105469,70.73999786376953,72.94000244140625,6046700.0,,,,,
2024-09-09,70.83999633789062,71.45999908447266,70.55000305175781,71.27999877929688,5929200.0,,,,,
2024-09-10,71.0,71.66999816894531,70.61000061035156,70.80999755859375,4412400.0,,,,,
2024-09-11,73.47000122070312,74.22000122070312,72.08000183105469,72.2699966430664,5834900.0,,,,,
2024-09-12,74.81999969482422,75.13999938964844,72.63999938964844,73.66999816894531,4073200.0,,,,,
2024-09-13,75.3499984741211,75.43000030517578,74.61000061035156,74.9000015258789,2618500.0,,,,,
2024-09-16,76.56999969482422,77.18000030517578,75.77999877929688,75.97000122070312,4339600.0,,,,,
2024-09-17,75.38999938964844,77.29000091552734,75.23999786376953,77.0199966430664,4176600.0,,,,,
2024-09-18,76.31999969482422,77.0,75.3499984741211,75.41999816894531,3825800.0,,,,,
2024-09-19,75.62999725341797,77.16999816894531,75.38999938964844,76.83000183105469,3986400.0,,,,,
2024-09-20,75.61000061035156,75.8499984741211,75.1500015258789,75.33999633789062,6827900.0,,,,,
2024-09-23,75.3499984741211,76.08000183105469,75.05000305175781,75.9000015258789,3773900.0,,,,,
2024-09-24,74.4000015258789,75.37999725341797,74.27999877929688,75.05000305175781,4130600.0,,,,,
2024-09-25,74.12000274658203,74.97000122070312,73.91999816894531,74.83000183105469,3375200.0,,,,,
2024-09-26,73.69999694824219,74.70999908447266,73.19000244140625,74.12000274658203,3830400.0,,,,,
2024-09-27,74.58000183105469,75.0999984741211,74.19000244140625,74.30999755859375,3800300.0,,,,,
2024-09-30,75.27999877929688,75.3499984741211,74.08000183105469,74.81999969482422,2738500.0,,,,,
2024-10-01,73.94000244140625,75.27999877929688,73.87999725341797,75.27999877929688,4600500.0,,,,,
2024-10-02,72.62000274658203,73.81999969482422,72.44000244140625,73.5999984741211,4023100.0,,,,,
2024-10-03,72.04000091552734,72.62999725341797,71.08000183105469,72.62000274658203,3864400.0,,,,,
2024-10-04,72.08000183105469,72.72000122070312,71.68000030517578,72.2300033569336,4578400.0,,,,,
2024-10-07,71.48999786376953,72.16000366210938,71.16999816894531,71.91000366210938,5182500.0,,,,,
2024-10-08,71.33999633789062,72.19000244140625,71.1500015258789,72.05999755859375,2794400.0,,,,,
2024-10-09,72.3499984741211,72.69000244140625,71.61000061035156,71.62000274658203,2059600.0,,,,,
2024-10-10,71.62000274658203,72.6500015258789,71.11000061035156,72.6500015258789,3987900.0,,,,,
2024-10-11,72.44000244140625,73.5,71.75,71.9000015258789,3541700.0,,,,,
2024-10-14,72.9000015258789,73.13999938964844,71.80999755859375,72.47000122070312,3666600.0,,,,,
