Date,Close,High,Low,Open,Volume,"('Close', 'ELBM')","('High', 'ELBM')","('Low', 'ELBM')","('Open', 'ELBM')","('Volume', 'ELBM')"
2024-06-03,1.8760000467300413,1.8960000276565552,1.8320000171661377,1.8960000276565552,5200.0,,,,,
2024-06-04,1.843999981880188,1.9160000085830688,1.8320000171661377,1.8799999952316284,8825.0,,,,,
2024-06-05,1.7920000553131104,1.843999981880188,1.7719999551773071,1.840000033378601,12225.0,,,,,
2024-06-06,1.7680000066757202,1.7999999523162842,1.7359999418258667,1.7920000553131104,9225.0,,,,,
2024-06-07,1.7319999933242798,1.7799999713897705,1.7200000286102295,1.7799999713897705,7675.0,,,,,
2024-06-10,1.7799999713897705,1.996000051498413,1.7000000476837158,1.7319999933242798,140725.0,,,,,
2024-06-11,1.7920000553131104,1.8799999952316284,1.7920000553131104,1.8799999952316284,10775.0,,,,,
2024-06-12,1.8839999437332156,1.9600000381469729,1.7960000038146973,1.8559999465942385,13100.0,,,,,
2024-06-13,1.9040000438690183,1.9119999408721924,1.8200000524520876,1.8760000467300413,14650.0,,,,,
2024-06-14,1.7799999713897705,1.8480000495910645,1.7519999742507937,1.840000033378601,9675.0,,,,,
2024-06-17,1.7599999904632568,1.8200000524520876,1.74399995803833,1.7799999713897705,11025.0,,,,,
2024-06-18,1.7400000095367432,1.7960000038146973,1.6720000505447388,1.7599999904632568,25900.0,,,,,
2024-06-20,1.7319999933242798,1.7960000038146973,1.5880000591278076,1.7280000448226929,24850.0,,,,,
2024-06-21,1.7000000476837158,1.75600004196167,1.6799999475479126,1.7319999933242798,9275.0,,,,,
2024-06-24,1.7999999523162842,1.840000033378601,1.6920000314712524,1.7200000286102295,9475.0,,,,,
2024-06-25,1.7359999418258667,1.7960000038146973,1.7280000448226929,1.7960000038146973,5875.0,,,,,
2024-06-26,1.7200000286102295,1.7960000038146973,1.4800000190734863,1.712000012397766,18350.0,,,,,
2024-06-27,1.7239999771118164,1.784000039100647,1.7200000286102295,1.7280000448226929,5550.0,,,,,
2024-06-28,1.6799999475479126,1.75600004196167,1.6720000505447388,1.74399995803833,4175.0,,,,,
2024-07-01,1.6720000505447388,1.7200000286102295,1.6399999856948853,1.6799999475479126,9200.0,,,,,
2024-07-02,1.6759999990463257,1.7200000286102295,1.6679999828338623,1.6679999828338623,6225.0,,,,,
2024-07-03,1.6799999475479126,1.7599999904632568,1.6480000019073486,1.7319999933242798,5875.0,,,,,
2024-07-05,1.7200000286102295,1.7480000257492063,1.6799999475479126,1.6799999475479126,9775.0,,,,,
2024-07-08,1.7319999933242798,1.8200000524520876,1.7200000286102295,1.7599999904632568,8675.0,,,,,
2024-07-09,1.715999960899353,1.7599999904632568,1.6799999475479126,1.74399995803833,5300.0,,,,,
2024-07-10,1.7760000228881836,1.7760000228881836,1.6039999723434448,1.6799999475479126,39075.0,,,,,
2024-07-11,1.7480000257492063,1.7760000228881836,1.6039999723434448,1.7719999551773071,29800.0,,,,,
2024-07-12,1.7400000095367432,1.7599999904632568,1.6119999885559082,1.7200000286102295,10925.0,,,,,
2024-07-15,1.7200000286102295,1.7920000553131104,1.684000015258789,1.7400000095367432,4575.0,,,,,
2024-07-16,1.6399999856948853,1.7359999418258667,1.6039999723434448,1.7200000286102295,20475.0,,,,,
2024-07-17,1.628000020980835,1.7200000286102295,1.6039999723434448,1.6399999856948853,7400.0,,,,,
2024-07-18,1.5800000429153442,1.6399999856948853,1.5800000429153442,1.6399999856948853,16650.0,,,,,
2024-07-19,1.6039999723434448,1.6799999475479126,1.559999942779541,1.6440000534057615,5950.0,,,,,
2024-07-22,1.52400004863739,1.687999963760376,1.52400004863739,1.6039999723434448,21350.0,,,,,
2024-07-23,1.559999942779541,1.5640000104904177,1.5199999809265137,1.555999994277954,81650.0,,,,,
2024-07-24,1.559999942779541,1.559999942779541,1.5199999809265137,1.559999942779541,6200.0,,,,,
2024-07-25,1.5399999618530271,1.559999942779541,1.5199999809265137,1.559999942779541,10425.0,,,,,
2024-07-26,1.52400004863739,1.559999942779541,1.4839999675750732,1.52400004863739,7325.0,,,,,
2024-07-29,1.4479999542236328,1.5399999618530271,1.440000057220459,1.531999945640564,16750.0,,,,,
2024-07-30,1.4479999542236328,1.531999945640564,1.4479999542236328,1.5199999809265137,14450.0,,,,,
2024-07-31,1.4479999542236328,1.4639999866485596,1.440000057220459,1.4639999866485596,6300.0,,,,,
2024-08-01,1.371999979019165,1.4600000381469729,1.371999979019165,1.4479999542236328,15700.0,,,,,
2024-08-02,1.3200000524520874,1.399999976158142,1.0479999780654907,1.399999976158142,44500.0,,,,,
2024-08-05,1.2400000095367432,1.3600000143051147,1.2359999418258667,1.3600000143051147,19050.0,,,,,
2024-08-06,1.2640000581741333,1.287999987602234,1.0440000295639038,1.2599999904632568,17200.0,,,,,
2024-08-07,1.2400000095367432,1.3200000524520874,1.1959999799728394,1.2799999713897705,32100.0,,,,,
2024-08-08,1.3040000200271606,1.340000033378601,1.2400000095367432,1.3079999685287476,13325.0,,,,,
2024-08-09,1.287999987602234,1.3320000171661377,1.2680000066757202,1.2999999523162842,5900.0,,,,,
2024-08-12,1.3519999980926514,1.3559999465942385,1.315999984741211,1.3200000524520874,6500.0,,,,,
2024-08-13,1.4600000381469729,1.559999942779541,1.3559999465942385,1.399999976158142,17875.0,,,,,
2024-08-14,1.47599995136261,1.5080000162124634,1.444000005722046,1.444000005722046,7250.0,,,,,
2024-08-15,1.4800000190734863,1.5199999809265137,1.3639999628067017,1.3880000114440918,14775.0,,,,,
2024-08-16,1.503999948501587,1.5800000429153442,1.440000057220459,1.5199999809265137,15175.0,,,,,
2024-08-19,2.236000061035156,2.7960000038146973,1.444000005722046,1.5160000324249268,3540775.0,,,,,
2024-08-20,1.9600000381469729,2.2799999713897705,1.944000005722046,2.2160000801086426,506950.0,,,,,
2024-08-21,2.0360000133514404,2.115999937057495,1.9800000190734863,2.039999961853028,75975.0,,,,,
2024-08-22,2.140000104904175,2.220000028610229,2.052000045776367,2.0799999237060547,52100.0,,,,,
2024-08-23,2.1559998989105225,2.171999931335449,2.063999891281128,2.1440000534057617,29900.0,,,,,
2024-08-26,2.236000061035156,2.236000061035156,2.1080000400543213,2.140000104904175,31400.0,,,,,
2024-08-27,2.319999933242798,2.3559999465942383,2.128000020980835,2.200000047683716,31325.0,,,,,
2024-08-28,2.400000095367432,2.563999891281128,2.319999933242798,2.3559999465942383,93875.0,,,,,
2024-08-29,2.680000066757202,2.828000068664551,2.3239998817443848,2.328000068664551,142025.0,,,,,
2024-08-30,2.7679998874664307,2.7960000038146973,2.680000066757202,2.7920000553131104,26325.0,,,,,
2024-09-03,2.6040000915527344,2.7799999713897705,2.440000057220459,2.720000028610229,54250.0,,,,,
2024-09-04,2.6760001182556152,2.680000066757202,2.5360000133514404,2.5999999046325684,26275.0,,,,,
2024-09-05,2.492000102996826,2.680000066757202,2.4040000438690186,2.680000066757202,39925.0,,,,,
2024-09-06,2.128000020980835,2.5439999103546143,1.899999976158142,2.492000102996826,51375.0,,,,,
2024-09-09,2.072000026702881,2.1600000858306885,2.0,2.0,30550.0,,,,,
2024-09-10,2.344000101089477,2.7039999961853027,2.200000047683716,2.200000047683716,172975.0,,,,,
2024-09-11,2.539999961853028,2.5920000076293945,2.24399995803833,2.380000114440918,20350.0,,,,,
2024-09-12,2.555999994277954,2.640000104904175,2.444000005722046,2.539999961853028,42375.0,,,,,
2024-09-13,2.552000045776367,2.635999917984009,2.400000095367432,2.5199999809265137,24225.0,,,,,
2024-09-16,2.424000024795532,2.5999999046325684,2.424000024795532,2.4760000705718994,10525.0,,,,,
2024-09-17,2.4600000381469727,2.552000045776367,2.407999992370605,2.4679999351501465,14350.0,,,,,
2024-09-18,2.635999917984009,2.680000066757202,2.400000095367432,2.4800000190734863,48425.0,,,,,
2024-09-19,2.559999942779541,2.6600000858306885,2.539999961853028,2.6600000858306885,23325.0,,,,,
2024-09-20,2.631999969482422,2.640000104904175,2.4800000190734863,2.5439999103546143,34525.0,,,,,
2024-09-23,2.563999891281128,2.680000066757202,2.444000005722046,2.5480000972747803,40175.0,,,,,
2024-09-24,2.4800000190734863,2.563999891281128,2.359999895095825,2.5480000972747803,43225.0,,,,,
2024-09-25,2.319999933242798,2.4800000190734863,2.240000009536743,2.4800000190734863,16500.0,,,,,
2024-09-26,2.3480000495910645,2.440000057220459,2.2799999713897705,2.3919999599456787,22650.0,,,,,
2024-09-27,2.359999895095825,2.359999895095825,2.252000093460083,2.3480000495910645,5550.0,,,,,
2024-09-30,2.2880001068115234,2.400000095367432,2.2799999713897705,2.359999895095825,23450.0,,,,,
2024-10-01,2.3399999141693115,2.400000095367432,2.24399995803833,2.2799999713897705,8050.0,,,,,
2024-10-02,2.303999900817871,2.400000095367432,2.2079999446868896,2.400000095367432,4850.0,,,,,
2024-10-03,2.3959999084472656,2.400000095367432,2.303999900817871,2.3959999084472656,7900.0,,,,,
2024-10-04,2.3559999465942383,2.384000062942505,2.2799999713897705,2.359999895095825,10850.0,,,,,
2024-10-07,2.5999999046325684,2.5999999046325684,2.3399999141693115,2.3399999141693115,29800.0,,,,,
2024-10-08,2.5480000972747803,2.5999999046325684,2.5199999809265137,2.5999999046325684,8650.0,,,,,
2024-10-09,2.496000051498413,2.5199999809265137,2.447999954223633,2.5160000324249268,4350.0,,,,,
2024-10-10,2.440000057220459,2.5199999809265137,2.3959999084472656,2.5199999809265137,11150.0,,,,,
2024-10-11,2.4800000190734863,2.492000102996826,2.4040000438690186,2.440000057220459,11150.0,,,,,
2024-10-14,2.532000064849853,2.588000059127808,2.4679999351501465,2.4800000190734863,9625.0,,,,,
2024-10-15,2.440000057220459,2.51200008392334,2.400000095367432,2.4800000190734863,10975.0,,,,,
2024-10-16,2.45199990272522,2.4800000190734863,2.4200000762939453,2.4800000190734863,8000.0,,,,,
2024-10-17,2.364000082015991,2.45199990272522,2.359999895095825,2.45199990272522,11050.0,,,,,
2024-10-18,2.4200000762939453,2.46399998664856,2.371999979019165,2.440000057220459,21500.0,,,,,
2024-10-21,2.351999998092652,2.4719998836517334,2.351999998092652,2.371999979019165,7850.0,,,,,
2024-10-22,2.312000036239624,2.3959999084472656,2.2920000553131104,2.351999998092652,6675.0,,,,,
2024-10-23,2.187999963760376,2.351999998092652,2.1440000534057617,2.259999990463257,15800.0,,,,,
2024-10-24,2.0840001106262207,2.2799999713897705,2.0799999237060547,2.252000093460083,17850.0,,,,,
2024-10-25,2.191999912261963,2.2880001068115234,2.0799999237060547,2.2079999446868896,10725.0,,,,,
2024-10-28,2.1600000858306885,2.2720000743865967,2.01200008392334,2.180000066757202,13400.0,,,,,
2024-10-29,2.1440000534057617,2.263999938964844,2.068000078201294,2.0920000076293945,9625.0,,,,,
2024-10-30,2.0439999103546143,2.135999917984009,2.01200008392334,2.128000020980835,8450.0,,,,,
2024-10-31,2.068000078201294,2.111999988555908,2.01200008392334,2.111999988555908,3225.0,,,,,
2024-11-01,2.039999961853028,2.068000078201294,2.0160000324249268,2.0160000324249268,7075.0,,,,,
2024-11-04,2.0799999237060547,2.200000047683716,2.039999961853028,2.039999961853028,11650.0,,,,,
2024-11-05,2.240000009536743,2.2799999713897705,2.0799999237060547,2.140000104904175,9275.0,,,,,
2024-11-06,2.2799999713897705,2.2799999713897705,2.119999885559082,2.184000015258789,21075.0,,,,,
2024-11-07,2.2839999198913574,2.299999952316284,2.124000072479248,2.240000009536743,8400.0,,,,,
2024-11-08,2.240000009536743,2.319999933242798,2.200000047683716,2.319999933242798,9925.0,,,,,
2024-11-11,2.1679999828338623,2.240000009536743,2.0799999237060547,2.240000009536743,16675.0,,,,,
2024-11-12,2.1679999828338623,2.200000047683716,2.0840001106262207,2.0920000076293945,12525.0,,,,,
2024-11-13,2.0439999103546143,2.119999885559082,2.039999961853028,2.119999885559082,13775.0,,,,,
2024-11-14,2.055999994277954,2.1600000858306885,2.0199999809265137,2.039999961853028,39775.0,,,,,
2024-11-15,2.052000045776367,2.1600000858306885,2.01200008392334,2.0799999237060547,8025.0,,,,,
2024-11-18,1.9839999675750728,2.119999885559082,1.968000054359436,2.0199999809265137,16500.0,,,,,
2024-11-19,2.039999961853028,2.0920000076293945,1.8519999980926516,2.0239999294281006,17375.0,,,,,
2024-11-20,1.940000057220459,2.01200008392334,1.924000024795532,2.007999897003174,20225.0,,,,,
2024-11-21,2.0160000324249268,2.0999999046325684,1.8960000276565552,2.032000064849853,28525.0,,,,,
2024-11-22,1.96399998664856,2.0799999237060547,1.9040000438690183,1.9600000381469729,13050.0,,,,,
2024-11-25,2.0,2.0160000324249268,1.924000024795532,2.0160000324249268,19725.0,,,,,
2024-11-26,1.9040000438690183,1.996000051498413,1.8799999952316284,1.996000051498413,13250.0,,,,,
2024-11-27,1.888000011444092,1.9600000381469729,1.8799999952316284,1.888000011444092,11475.0,,,,,
2024-11-29,1.9880000352859497,2.0,1.888000011444092,1.955999970436096,7325.0,,,,,
2024-12-02,1.8919999599456787,1.9600000381469729,1.8919999599456787,1.9600000381469729,11675.0,,,,,
2024-12-03,1.8760000467300413,1.9880000352859497,1.8760000467300413,1.8960000276565552,9875.0,,,,,
2024-12-04,1.8559999465942385,1.9600000381469729,1.8040000200271609,1.9600000381469729,53250.0,,,,,
2024-12-05,1.9160000085830688,1.940000057220459,1.8320000171661377,1.840000033378601,13125.0,,,,,
2024-12-06,1.8200000524520876,1.919999957084656,1.8200000524520876,1.868000030517578,17975.0,,,,,
2024-12-09,1.7319999933242798,1.9160000085830688,1.7239999771118164,1.8760000467300413,16975.0,,,,,
2024-12-10,1.6440000534057615,1.7799999713897705,1.6399999856948853,1.7799999713897705,20150.0,,,,,
2024-12-11,1.7200000286102295,1.7200000286102295,1.656000018119812,1.6959999799728394,10500.0,,,,,
2024-12-12,1.715999960899353,1.7680000066757202,1.715999960899353,1.7200000286102295,6675.0,,,,,
2024-12-13,1.684000015258789,1.787999987602234,1.684000015258789,1.7200000286102295,9275.0,,,,,
2024-12-16,1.6759999990463257,1.7960000038146973,1.6440000534057615,1.684000015258789,17500.0,,,,,
2024-12-17,1.631999969482422,1.7079999446868896,1.559999942779541,1.6399999856948853,35725.0,,,,,
2024-12-18,1.5920000076293943,1.6799999475479126,1.559999942779541,1.6399999856948853,25075.0,,,,,
2024-12-19,1.531999945640564,1.6799999475479126,1.4800000190734863,1.5920000076293943,18500.0,,,,,
2024-12-20,1.503999948501587,1.531999945640564,1.4800000190734863,1.5199999809265137,18875.0,,,,,
2024-12-23,1.4639999866485596,1.600000023841858,1.4600000381469729,1.5080000162124634,34550.0,,,,,
2024-12-24,1.600000023841858,1.600000023841858,1.468000054359436,1.4800000190734863,20500.0,,,,,
2024-12-26,1.6799999475479126,1.6799999475479126,1.5119999647140503,1.559999942779541,35950.0,,,,,
2024-12-27,1.919999957084656,2.0,1.600000023841858,1.6360000371932983,113050.0,,,,,
2024-12-30,2.2239999771118164,2.588000059127808,2.0,2.115999937057495,967575.0,,,,,
2024-12-31,1.8559999465942385,2.1600000858306885,1.8040000200271609,2.075999975204468,179525.0,,,,,
2025-01-02,1.9600000381469729,2.150000095367432,1.7899999618530271,1.7899999618530271,85800.0,,,,,
2025-01-03,1.7599999904632568,1.899999976158142,1.6399999856948853,1.899999976158142,207700.0,,,,,
2025-01-06,1.7719999551773071,1.8799999952316284,1.7000000476837158,1.75,75600.0,,,,,
2025-01-07,1.7300000190734863,1.8200000524520876,1.7000000476837158,1.7300000190734863,38400.0,,,,,
2025-01-08,1.75,1.7869999408721924,1.6610000133514404,1.7100000381469729,41400.0,,,,,
2025-01-10,1.690000057220459,1.7369999885559082,1.600000023841858,1.7300000190734863,37900.0,,,,,
2025-01-13,1.590000033378601,1.649999976158142,1.590000033378601,1.6299999952316284,30900.0,,,,,
2025-01-14,1.5299999713897705,1.690000057220459,1.5299999713897705,1.690000057220459,25200.0,,,,,
2025-01-15,1.5,1.5499999523162842,1.4900000095367432,1.5299999713897705,37600.0,,,,,
2025-01-16,1.4800000190734863,1.5,1.4600000381469729,1.4800000190734863,25900.0,,,,,
2025-01-17,1.5099999904632568,1.5099999904632568,1.4299999475479126,1.4700000286102295,25700.0,,,,,
2025-01-21,1.5099999904632568,1.5399999618530271,1.4600000381469729,1.5399999618530271,32300.0,,,,,
2025-01-22,1.4800000190734863,1.562999963760376,1.4700000286102295,1.5299999713897705,37900.0,,,,,
2025-01-23,1.4040000438690186,1.4800000190734863,1.350000023841858,1.3700000047683716,34000.0,,,,,
2025-01-24,1.4800000190734863,1.5,1.399999976158142,1.440000057220459,41700.0,,,,,
2025-01-27,1.4600000381469729,1.5,1.440000057220459,1.5,11400.0,,,,,
2025-01-28,1.5099999904632568,1.5399999618530271,1.4600000381469729,1.4900000095367432,41500.0,,,,,
2025-01-29,1.5,1.5199999809265137,1.4919999837875366,1.5099999904632568,16300.0,,,,,
2025-01-30,1.4900000095367432,1.5490000247955322,1.4900000095367432,1.5,8900.0,,,,,
2025-01-31,1.4600000381469729,1.4900000095367432,1.440000057220459,1.4800000190734863,25000.0,,,,,
2025-02-03,1.4600000381469729,1.4800000190734863,1.3700000047683716,1.399999976158142,16200.0,,,,,
2025-02-04,1.5700000524520874,1.5700000524520874,1.402999997138977,1.4299999475479126,38800.0,,,,,
2025-02-05,1.559999942779541,1.590000033378601,1.5260000228881836,1.5720000267028809,10500.0,,,,,
2025-02-06,1.6799999475479126,1.6799999475479126,1.5199999809265137,1.559999942779541,35100.0,,,,,
2025-02-07,1.809999942779541,1.809999942779541,1.6699999570846558,1.7000000476837158,39500.0,,,,,
2025-02-10,1.7100000381469729,1.8020000457763672,1.690000057220459,1.7799999713897705,31400.0,,,,,
2025-02-11,1.7000000476837158,1.7899999618530271,1.6699999570846558,1.690000057220459,19700.0,,,,,
2025-02-12,1.7200000286102295,1.7899999618530271,1.6799999475479126,1.6799999475479126,30900.0,,,,,
2025-02-13,1.7100000381469729,1.75,1.659999966621399,1.659999966621399,19500.0,,,,,
2025-02-14,1.649999976158142,1.7699999809265137,1.5700000524520874,1.7100000381469729,36000.0,,,,,
2025-02-18,1.600000023841858,1.6799999475479126,1.600000023841858,1.6799999475479126,22500.0,,,,,
2025-02-19,1.5499999523162842,1.600000023841858,1.5099999904632568,1.5700000524520874,13700.0,,,,,
2025-02-20,1.5199999809265137,1.6100000143051147,1.5199999809265137,1.5499999523162842,18400.0,,,,,
2025-02-21,1.5399999618530271,1.590000033378601,1.5099999904632568,1.5099999904632568,18700.0,,,,,
2025-02-24,1.75,1.8200000524520876,1.5299999713897705,1.5299999713897705,127800.0,,,,,
2025-02-25,1.6050000190734863,1.7400000095367432,1.600000023841858,1.7109999656677246,21000.0,,,,,
2025-02-26,1.7389999628067017,1.8200000524520876,1.7100000381469729,1.7400000095367432,86000.0,,,,,
2025-02-27,1.7699999809265137,1.7799999713897705,1.690000057220459,1.7799999713897705,12800.0,,,,,
2025-02-28,1.6100000143051147,1.7400000095367432,1.5800000429153442,1.7000000476837158,27200.0,,,,,
2025-03-03,1.649999976158142,1.659999966621399,1.5700000524520874,1.600000023841858,11900.0,,,,,
2025-03-04,1.6080000400543213,1.6449999809265137,1.5199999809265137,1.6360000371932983,58100.0,,,,,
2025-03-05,1.5750000476837158,1.7200000286102295,1.5399999618530271,1.7200000286102295,13900.0,,,,,
