Date,Close,High,Low,Open,Volume,"('Close', 'BKR')","('High', 'BKR')","('Low', 'BKR')","('Open', 'BKR')","('Volume', 'BKR')"
2024-07-19,34.93512725830078,35.34349601298304,34.18644749897863,34.73094288095965,5022900.0,,,,,
2024-07-22,34.672603607177734,34.96429611064281,34.51703402472493,34.80872652819001,3784200.0,,,,,
2024-07-23,34.662879943847656,34.83789617669788,34.29340081793372,34.62398662342068,3992100.0,,,,,
2024-07-24,33.933650970458984,34.80872853120934,33.885032459524275,34.73094559004274,4957100.0,,,,,
2024-07-25,34.594818115234375,34.84761727714607,33.846138395894634,34.02115462686086,7021800.0,,,,,
2024-07-26,36.60750579833984,36.73390354111272,35.27543723375371,35.314330558793806,10250200.0,,,,,
2024-07-29,37.4047966003418,37.521472854487385,36.33525252528161,36.733899793594354,13529800.0,,,,,
2024-07-30,37.18116760253906,37.59925784519688,36.85058177347573,37.44368826146539,9968900.0,,,,,
2024-07-31,37.64787292480469,37.96873353930847,37.4436848511338,37.59925442069617,7336200.0,,,,,
2024-08-01,36.60750579833984,37.51175520562816,36.3838710338951,37.35618190546777,8541200.0,,,,,
2024-08-02,34.750389099121094,36.62694550243192,34.390631438023505,36.49082258593933,8698300.0,,,,,
2024-08-05,33.554443359375,34.61426225710294,33.301644188765515,34.07949207033848,8537300.0,,,,,
2024-08-06,33.46640396118164,33.994667312894165,33.16314456917577,33.437057241124364,7351300.0,,,,,
2024-08-07,33.49575424194336,34.71858399515452,33.37835989875331,34.1609701944524,7056000.0,,,,,
2024-08-08,34.43488693237305,34.552277544926895,33.456623120270294,33.47618884432598,5944600.0,,,,,
2024-08-09,34.30771255493164,34.48380034459541,34.11205904066296,34.23923438470466,6919200.0,,,,,
2024-08-12,34.3859748840332,34.943584964809496,34.35662443172159,34.58162466328217,3971700.0,,,,,
2024-08-13,34.063140869140625,34.27836007183658,33.75009679164456,34.16096574394073,4209800.0,,,,,
2024-08-14,33.994667053222656,34.36640834215636,33.86749171431213,34.15118911196628,4057900.0,,,,,
2024-08-15,34.3174934387207,34.59140608894366,34.0240113343047,34.219664826655375,6022800.0,,,,,
2024-08-16,34.180538177490234,34.376191697291844,33.88705976367806,34.25880107812308,4875000.0,,,,,
2024-08-19,34.395755767822266,34.718584619732134,34.082711643911054,34.22945270964832,4639800.0,,,,,
2024-08-20,33.46640396118164,34.41532104868967,33.4468382372167,34.30771143277264,5306700.0,,,,,
2024-08-21,33.70118713378906,33.92618734981027,33.51531463184713,33.82836246694195,5082800.0,,,,,
2024-08-22,33.86749267578125,34.00444901459747,33.57401427377788,33.740321065040675,5329800.0,,,,,
2024-08-23,34.4544563293457,34.60119367773545,34.0435835439369,34.21967134742914,3101100.0,,,,,
2024-08-26,34.65988540649414,35.05119240423527,34.385972747143406,34.86531990100719,3191200.0,,,,,
2024-08-27,34.63054275512695,34.68923619943557,34.33706060646172,34.532714128311696,3608300.0,,,,,
2024-08-28,34.200103759765625,34.405538275397824,33.975103519056965,34.06314741601083,3496500.0,,,,,
2024-08-29,34.49358367919922,34.953368909130674,33.857714379448296,34.53271513106161,4783200.0,,,,,
2024-08-30,34.40553283691406,34.47401472974701,33.95553242662832,34.33705467586101,6170900.0,,,,,
2024-09-03,33.25119400024414,33.80880416490286,32.99684327810946,33.80880416490286,4791700.0,,,,,
2024-09-04,33.31966781616211,33.95553707466488,33.24140491751416,33.56423377676634,5825500.0,,,,,
2024-09-05,33.36857986450195,33.7109707125578,33.202273072746,33.69140498812884,4806100.0,,,,,
2024-09-06,33.202266693115234,33.83813955364563,32.850094916402945,33.427266883145165,8507800.0,,,,,
2024-09-09,32.957706451416016,33.476188808892275,32.91857873512634,33.31966674839272,6310000.0,,,,,
2024-09-10,32.449005126953125,32.98705314719806,32.19465820702086,32.85009682632839,5434300.0,,,,,
2024-09-11,32.21422576904297,32.58596704105315,31.54900611672163,32.58596704105315,14656100.0,,,,,
2024-09-12,32.566402435302734,33.0164028826689,32.14574870744039,32.49792426860702,11432800.0,,,,,
2024-09-13,32.67401123046875,33.18270510409607,32.41966056187498,32.60553306548891,7288600.0,,,,,
2024-09-16,33.24140167236328,33.32944555885685,32.9185765764069,33.045748176624244,5487500.0,,,,,
2024-09-17,33.975101470947266,34.01423291874126,33.153359726174784,33.22183789392414,5497100.0,,,,,
2024-09-18,33.916404724121094,34.454452808577834,33.67183877001541,33.94575517622438,4930000.0,,,,,
2024-09-19,35.569671630859375,36.2446722954852,34.630539297872104,34.816408072594534,13646400.0,,,,,
2024-09-20,35.25662612915039,35.65771411377887,34.99249447120773,35.61858266850292,12710300.0,,,,,
2024-09-23,35.657718658447266,35.84358744952748,35.11967427855782,35.354455516576984,6891000.0,,,,,
2024-09-24,35.550106048583984,36.33271632918035,35.29575910680773,36.215325720035935,6221700.0,,,,,
2024-09-25,35.266414642333984,35.86315624876984,34.93380475014584,35.71641516359417,7287900.0,,,,,
2024-09-26,34.01422882080078,34.87510190965164,33.44683409148686,34.454448225996096,14136700.0,,,,,
2024-09-27,35.39358139038086,35.462059551662364,34.15118602861937,34.15118602861937,9948100.0,,,,,
2024-09-30,35.364234924316406,35.69684473795124,35.06097182807349,35.18814715640502,5942900.0,,,,,
2024-10-01,35.951194763183594,36.22510743387626,34.982711956151256,35.09032157157488,7050000.0,,,,,
2024-10-02,36.410980224609375,36.870761677979615,36.02945793556119,36.49902411683436,4484100.0,,,,,
2024-10-03,36.73380661010742,37.15446036173319,36.18598124559417,36.479459652552045,5916300.0,,,,,
2024-10-04,37.10554504394531,37.203369928099605,36.66532560169075,37.06641359757155,4582800.0,,,,,
2024-10-07,37.134891510009766,37.46750133836202,36.958803734306805,37.17402295611711,4553400.0,,,,,
2024-10-08,36.6457633972168,36.85119791273463,36.137065740853245,36.78271974089535,5199300.0,,,,,
2024-10-09,36.77293395996094,37.02728088916101,36.3033678148208,36.46967085857085,3345800.0,,,,,
2024-10-10,36.79249954223633,37.21315324536302,36.59684604956206,36.929455867574326,3149500.0,,,,,
2024-10-11,36.88054656982422,37.01750290683183,36.68489306047894,36.79250267720786,4836000.0,,,,,
2024-10-14,36.82184600830078,36.88054317523581,36.479455197296375,36.5870648041206,2987800.0,,,,,
2024-10-15,35.530540466308594,36.10771625025112,35.49140901917821,35.755540689638025,5208700.0,,,,,
2024-10-16,35.94141387939453,36.10771693518301,35.55988786030634,35.55988786030634,3188400.0,,,,,
2024-10-17,36.078369140625,36.195759748966445,35.696846864680175,36.0979348639786,4010100.0,,,,,
2024-10-18,35.60880279541016,36.13706239616541,35.20771479813998,35.93162789966169,6345600.0,,,,,
2024-10-21,35.657718658447266,36.1077191411344,35.49141186071824,35.79467500258853,5129200.0,,,,,
2024-10-22,35.19792938232422,35.85336803730767,35.13923221370807,35.75553942294742,6439200.0,,,,,
2024-10-23,36.195762634277344,36.68489456176758,35.305542675516335,35.52076191778178,8646600.0,,,,,
2024-10-24,35.98054122924805,36.38162923640972,35.55010650237072,36.29358534548251,8790700.0,,,,,
2024-10-25,36.7044563293457,36.91967554840703,36.21532445459181,36.82184693438822,5667200.0,,,,,
2024-10-28,36.58706665039063,36.85119458547685,35.706627760836035,35.83380309638951,8516100.0,,,,,
2024-10-29,36.28380584716797,36.65554714995811,35.765327207962514,36.56750325539677,6206000.0,,,,,
2024-10-30,36.67510986328125,36.80228146471031,36.36206202804797,36.36206202804797,6525500.0,,,,,
2024-10-31,37.25228500366211,37.40880705276237,36.70445596592119,36.82184656980138,8904500.0,,,,,
2024-11-01,37.027286529541016,37.45772502698999,36.7240271137353,37.301202954766886,7921200.0,,,,,
2024-11-04,37.54865646362305,37.735565993145045,37.135495140133415,37.21419467942701,5398200.0,,,,,
2024-11-05,37.95198822021485,38.34547468217398,37.63719379700642,37.69621845497065,5592900.0,,,,,
2024-11-06,42.04426956176758,42.5262911214297,39.486590741006864,40.07682604699812,13754000.0,,,,,
2024-11-07,42.39840316772461,42.486938269573145,41.14907992872919,42.06393764436351,11973200.0,,,,,
2024-11-08,42.319705963134766,42.95912278603611,41.81800581863956,42.339380846507154,7007600.0,,,,,
2024-11-11,43.39196395874024,43.59854461117096,42.25084695863668,42.43775272713109,5351000.0,,,,,
2024-11-12,42.95912551879883,43.77561634399119,42.77221974377191,43.283755486193535,7212800.0,,,,,
2024-11-13,42.36889266967773,43.13619438309011,42.211497350193135,43.04765928134249,7168200.0,,,,,
2024-11-14,42.47710418701172,42.59514974273137,41.89670822187263,42.53612884117182,7369200.0,,,,,
2024-11-15,42.24100875854492,43.00831424197128,41.95573231541768,42.496778503887214,4724400.0,,,,,
2024-11-18,42.36889266967773,43.07717348365864,42.25084711821439,42.83124306242643,4437300.0,,,,,
2024-11-19,42.17214584350586,42.44759045569824,41.91637986711322,41.91637986711322,3552300.0,,,,,
2024-11-20,43.58871078491211,43.647731686475886,42.08361400082635,42.30986954622213,8106100.0,,,,,
2024-11-21,44.14943313598633,44.4347095911561,43.431316709688815,43.81496759129701,6019100.0,,,,,
2024-11-22,43.52968597412109,44.18877772321546,43.39196553416708,43.87398707400612,7641700.0,,,,,
2024-11-25,42.84108352661133,43.91334043589041,42.51645728481903,43.56903930783785,12214300.0,,,,,
2024-11-26,42.821407318115234,43.21489752596874,42.34922132025147,43.037827307694734,4985700.0,,,,,
2024-11-27,42.90010452270508,43.20505585220124,42.63449920976935,42.79189453381269,3149200.0,,,,,
2024-11-29,43.23456954956055,43.34277953718696,42.9787998056071,43.08700979323352,2275700.0,,,,,
2024-12-02,42.97880172729492,43.500176804388666,42.378734614482426,43.18538614590975,3992200.0,,,,,
2024-12-03,42.95912551879883,43.51001103046839,42.55579976550877,43.51001103046839,3583600.0,,,,,
2024-12-04,41.8671989440918,43.03782647322734,41.53273339968155,42.95912693214226,5837900.0,,,,,
2024-12-05,41.81800842285156,42.19182372500569,41.4933822084918,41.91638284583977,5541900.0,,,,,
2024-12-06,40.637542724609375,41.768820370888086,40.60802852333234,41.67044970689873,7458100.0,,,,,
2024-12-09,40.755592346191406,41.41468411652911,40.64738235342536,40.78510279781827,7336800.0,,,,,
2024-12-10,40.5391731262207,40.98184867198667,39.693171806001466,40.22438246092062,7366500.0,,,,,
2024-12-11,41.768821716308594,42.11312655656235,40.381774294818754,40.93265978766452,7589000.0,,,,,
2024-12-12,41.64093780517578,42.0639346476499,41.39500740118377,41.61142360492863,5817700.0,,,,,
2024-12-13,41.46387481689453,42.024595935192686,41.33598993387542,41.798340374528586,4937600.0,,,,,
2024-12-16,41.11956787109375,41.44419784567058,40.942497658161045,41.22777786261936,4290000.0,,,,,
2024-12-17,40.73591613769531,41.0703816714712,40.25389084537692,40.77526590698672,7536300.0,,,,,
2024-12-18,39.388214111328125,41.14907669145167,39.35869991130027,40.79493631191843,6670700.0,,,,,
2024-12-19,39.152122497558594,40.352264159764,38.95537740910847,40.30307882580158,5970700.0,,,,,
2024-12-20,39.66366195678711,39.80138240587444,38.67994017461957,38.73896483248591,17974900.0,,,,,
2024-12-23,39.49642562866211,39.60463185764944,39.03407525373333,39.35870144589588,4094300.0,,,,,
2024-12-24,40.12601089477539,40.23422088718357,39.2406598228909,39.53577559598551,2122000.0,,,,,
2024-12-26,40.214542388916016,40.23421727236806,39.614471577729546,40.12600728968194,2289600.0,,,,,
2024-12-27,40.13584518432617,40.45063583262673,39.86040430521332,40.04731007995411,3282500.0,,,,,
2024-12-30,40.27356719970703,40.3424274221796,39.63415031209015,40.07682585127149,4607600.0,,,,,
2024-12-31,40.35226821899414,40.71624423005071,40.33259333290989,40.43096401073032,4630600.0,,,,,
2025-01-02,40.88347625732422,41.208102475344106,40.22438074997385,40.91298670825314,5525400.0,,,,,
2025-01-03,41.96556854248047,42.16231363755091,40.8638012637268,41.306476789485146,7476100.0,,,,,
2025-01-06,42.13280487060547,42.91978152973944,41.91638488211836,41.98524510525503,4686500.0,,,,,
2025-01-07,42.69352340698242,43.0181496175878,41.97540326157561,42.21149812141628,5899800.0,,,,,
2025-01-08,42.732872009277344,42.76238621391891,42.221336242498616,42.45743111662753,4992700.0,,,,,
2025-01-10,42.55580139160156,43.52968757839816,42.05410494862196,43.195222032211525,6879700.0,,,,,
2025-01-13,44.10024642944336,44.306827089647264,42.59514964878499,42.61482453346163,7483600.0,,,,,
2025-01-14,44.33633804321289,44.56259359065957,43.80512740872038,44.178942716615175,7528800.0,,,,,
2025-01-15,44.97575759887695,45.15282780616391,44.47405742736374,44.87738317671725,6172100.0,,,,,
2025-01-16,45.575828552246094,45.98898986853334,44.61177797570817,44.87738328729305,7401900.0,,,,,
2025-01-17,45.78240966796875,46.697271166149086,45.64468922782987,46.10703588363889,8479400.0,,,,,
2025-01-21,46.27426910400391,46.31361887214789,45.07412744381541,45.92996426164469,9639300.0,,,,,
2025-01-22,45.06429290771485,46.3136199303279,44.98559336962874,46.27427016128485,6904800.0,,,,,
2025-01-23,44.91673278808594,45.49712874269132,44.61177770936092,45.13315276347792,6010200.0,,,,,
2025-01-24,44.80852508544922,45.11348017972576,44.63145486975325,44.926570645046304,4567700.0,,,,,
2025-01-27,42.84108352661133,44.25764531654383,42.65417773604006,44.041225320281725,10311000.0,,,,,
2025-01-28,42.575477600097656,43.205058941284925,42.23117647682361,42.77222270736888,7010300.0,,,,,
2025-01-29,42.36889266967773,43.39196412262784,42.270522002225015,42.51645242345723,6898600.0,,,,,
2025-01-30,43.87398910522461,43.96252421395115,42.67385110677689,43.106687331328445,11039100.0,,,,,
2025-01-31,45.42826843261719,46.82515144618102,45.054453135671736,45.3495688953232,21163800.0,,,,,
2025-02-03,46.62841033935547,46.81531611245473,45.300383785438086,46.15622061845118,14432700.0,,,,,
2025-02-04,47.179290771484375,47.25799030696461,45.123312314568295,45.8709428912289,9354000.0,,,,,
2025-02-05,48.05480194091797,48.14333704106858,46.92352427521612,47.425220674336,8247900.0,,,,,
2025-02-06,46.21524429321289,48.595852721349495,45.80208298692,48.595852721349495,9236000.0,,,,,
2025-02-07,45.44794464111328,46.431666370346896,45.40859487131979,46.24475684012813,7669300.0,,,,,
2025-02-10,46.63824462890625,46.74645461396039,46.16605867352488,46.32345399198534,6340100.0,,,,,
2025-02-11,46.56904983520508,47.201700293385926,46.10444550521232,46.63824574338772,5240400.0,,,,,
2025-02-12,45.87709045410156,46.45043233202282,45.39271528927517,46.2230700211958,6680900.0,,,,,
2025-02-13,45.62007522583008,45.88697158032974,45.18512519738325,45.76835055934164,5188800.0,,,,,
2025-02-14,45.86720275878906,46.20329878085644,45.50144865446384,46.00559457301196,4850900.0,,,,,
2025-02-18,46.4405403137207,46.56904861307061,45.70903965473155,46.19341099929847,5026800.0,,,,,
2025-02-19,46.3515739440918,46.63824485590434,45.75846509355712,46.499853042172525,5059900.0,,,,,
2025-02-20,46.37134552001953,46.43065791442592,45.84743256755936,46.223066419450646,4672100.0,,,,,
2025-02-21,45.09615707397461,46.25272424772635,44.888569351035166,46.19341185364616,7898800.0,,,,,
2025-02-24,44.10763931274414,45.6398403194645,44.00878909459216,45.6398403194645,10371700.0,,,,,
2025-02-25,43.5343017578125,44.44373584207428,43.26740164067633,43.909935607801934,7407800.0,,,,,
2025-02-26,43.01038360595703,43.91982143085177,42.79291237659262,43.23774589035124,4633500.0,,,,,
2025-02-27,43.079586029052734,44.04833253695485,43.02027363313839,43.49476148777039,4553500.0,,,,,
2025-02-28,44.07798767089844,44.166954380980805,42.47659066031015,42.94119123883422,8584200.0,,,,,
2025-03-03,43.0993537902832,44.77983399417972,42.58532810052129,44.552475462313474,9119200.0,,,,,
2025-03-04,42.36785125732422,43.09935193339637,41.1322046563565,42.50624307328953,9330300.0,,,,,
2025-03-05,41.83405303955078,42.21957419431441,41.082781529100416,42.100953170747374,10630600.0,,,,,
2025-03-06,41.41887664794922,41.74508539820748,40.88507639746015,41.31013914089838,8611700.0,,,,,
2025-03-07,42.39750671386719,42.951077763570005,41.36944780908808,41.6561187332678,9118600.0,,,,,
2025-03-10,40.68737030029297,42.41727550654844,40.03494905905524,42.20968778681237,10966800.0,,,,,
2025-03-11,41.36944580078125,41.88347522821691,40.79610775114915,41.26071206978975,8457200.0,,,,,
2025-03-12,41.99221420288086,42.64463546618248,41.36944725171752,41.39910533475002,7129900.0,,,,,
2025-03-13,41.26071166992188,42.42715855557859,41.03334938405865,41.834049713997615,5773600.0,,,,,
2025-03-14,42.34808349609375,42.476591807660434,41.42876205737528,41.73520379391292,4683600.0,,,,,
2025-03-17,43.37613677978516,43.57384097846684,42.56555295899481,42.60509078201599,5451400.0,,,,,
2025-03-18,43.19820785522461,43.7517751438336,42.87199532795631,43.49476229853576,5013400.0,,,,,
2025-03-19,44.087867736816406,44.55247204989783,43.14877936826448,43.16854639483071,6839800.0,,,,,
2025-03-20,44.17683410644531,44.4832758084252,43.57384175748208,44.10763820130373,6101700.0,,,,,
2025-03-21,43.60349655151367,44.16695108299693,43.1883173451663,43.69246325495282,20139200.0,,,,,
2025-03-24,44.087867736816406,44.66120955048234,43.91982161474511,44.285571940525145,9528900.0,,,,,
2025-03-25,44.66121292114258,44.70075451904741,44.1867250589676,44.33500039476922,7541300.0,,,,,
2025-03-26,43.51453399658203,44.83914739024062,43.34648408700061,44.7304098789046,5951700.0,,,,,
2025-03-27,43.12901306152344,43.77154707686181,42.862112924360325,43.7320092487185,4462000.0,,,,,
2025-03-28,42.5853271484375,43.2575154440736,42.25911462899148,43.06969851435557,4460100.0,,,,,
2025-03-31,43.4453353881836,43.53430209458388,42.05152616850863,42.2492303794975,9272000.0,,,,,
2025-04-01,44.28557205200195,44.305342849512,43.030154691819455,43.26740049104595,6977600.0,,,,,
2025-04-02,44.40419387817383,44.48327706966018,43.5145305993171,43.68257672488441,7060900.0,,,,,
2025-04-03,40.39081573486328,42.120720935063,39.916327903887215,41.82416651206472,11060500.0,,,,,
2025-04-04,35.003395080566406,39.22436411929473,34.87488678438618,38.83884300164802,20974600.0,,,,,
2025-04-07,35.299949645996094,36.85192140719455,33.21417767153481,34.22246570628882,16798500.0,,,,,
2025-04-08,34.59810256958008,36.64433290559516,33.85671465737479,36.21927020092594,13604600.0,,,,,
2025-04-09,38.30504608154297,38.9278130478804,33.67878473053927,34.2323557862719,17307300.0,,,,,
2025-04-10,36.239044189453125,37.05951536125104,35.43834381622923,36.92111977123287,12787900.0,,,,,
2025-04-11,37.49446105957031,37.66250718860893,35.59650590452748,36.44663137609605,9066400.0,,,,,
2025-04-14,37.37583923339844,38.10733989948532,36.92111842456987,38.08756910163241,6014600.0,,,,,
2025-04-15,37.72182083129883,38.06780038540827,37.29675808145333,37.34618319334121,5100300.0,,,,,
2025-04-16,37.69216537475586,38.37424094826056,37.32641126191515,37.553773557310926,6154300.0,,,,,
2025-04-17,38.46320724487305,39.02666179325431,38.19630712655127,38.324815428904905,5548900.0,,,,,
2025-04-21,37.36595153808594,38.07768516938661,36.960659613793965,37.87998096392597,6139100.0,,,,,
2025-04-22,37.919525146484375,38.31492981349044,36.80249951467594,37.4450372835405,10034600.0,,,,,
2025-04-23,35.47788619995117,37.721820980780535,35.30984006468761,36.37743681509472,13337700.0,,,,,
2025-04-24,35.96226119995117,36.0314571107614,35.092364901472706,35.83375289234889,9679200.0,,,,,
2025-04-25,36.03145599365234,36.070997590287774,35.220872117097045,35.52731006378612,7103000.0,,,,,
2025-04-28,35.79420852661133,36.25881283831991,35.517424904773385,36.080879432597214,6833300.0,,,,,
2025-04-29,35.50754165649414,35.7447874813883,35.08248266217013,35.616279169116694,7428000.0,,,,,
2025-04-30,34.99351501464844,35.1220195525937,34.163160306036275,35.023169327882826,10530900.0,,,,,
2025-05-01,35.77444076538086,36.20939080334781,34.696956726344915,34.706844011331995,8903600.0,,,,,
2025-05-02,36.67399215698242,36.72342104117147,35.76455800549927,36.31812907872451,7294600.0,,,,,
2025-05-05,36.32801055908203,36.496056689054,35.71513089257511,36.011685326633675,6809900.0,,,,,
2025-05-06,36.208641052246094,36.70601247442176,36.029587036691424,36.60653591320094,9078300.0,,,,,
2025-05-07,36.11911392211914,36.59659003043325,35.95995521934777,36.41753601548511,7172200.0,,,,,
2025-05-08,36.05942916870117,37.15364481182528,35.99974323021256,36.56674636460415,15274000.0,,,,,
2025-05-09,36.29816818237305,36.68611728583488,36.1787963085057,36.68611728583488,8993600.0,,,,,
2025-05-12,37.42222595214844,38.15833735041546,36.96464513966396,37.989229088192886,7868600.0,,,,,
2025-05-13,37.97928237915039,38.12849532475339,37.27301586520095,37.74054242511417,6701300.0,,,,,
2025-05-14,37.64107131958008,38.14838852667012,37.57143962046269,37.76043940454662,5939000.0,,,,,
2025-05-15,37.531646728515625,37.551542040583,36.79553915523661,37.16359294187611,6493600.0,,,,,
2025-05-16,37.59133529663086,38.29760184857863,37.03427790367095,37.65101744236878,6160900.0,,,,,
2025-05-19,37.71070098876953,37.83006906731061,37.09396148922403,37.3525929585035,5295900.0,,,,,
2025-05-20,37.143699645996094,37.69080747629663,36.98454093546061,37.54159831965629,7102800.0,,,,,
2025-05-21,36.45732879638672,37.08401409113252,36.40758861568113,37.08401409113252,7133500.0,,,,,
2025-05-22,36.39764022827149,36.61648486471696,35.64163734863501,36.3677991577172,9174800.0,,,,,
2025-05-23,36.54685592651367,36.62643338554072,35.84058558144239,35.880376208277426,4632000.0,,,,,
2025-05-27,37.03427505493164,37.054170366861584,36.16884985651431,36.75574827719796,6790200.0,,,,,
2025-05-28,36.48716735839844,37.45206911911766,36.37774503980437,37.40232894183471,4856400.0,,,,,
2025-05-29,37.16359329223633,37.21332967555227,36.42748191737483,36.83532633199405,5824400.0,,,,,
2025-05-30,36.85522079467773,36.97458887081294,36.33795407190157,36.9149067300667,11354600.0,,,,,
2025-06-02,37.123802185058594,37.56148766504822,36.626430769080166,37.402328963720834,6046100.0,,,,,
2025-06-03,37.34264755249024,37.61122857772696,36.696063181219294,37.084012286124725,5952300.0,,,,,
2025-06-04,37.09396362304688,37.87981142415387,36.795541512206114,37.35259510720407,9111000.0,,,,,
2025-06-05,36.9547004699707,37.53164938214598,36.88506877013305,37.31280472857447,4731900.0,,,,,
2025-06-06,37.70075607299805,37.80022884156607,37.20338464087218,37.37248910636639,4268200.0,,,,,
2025-06-09,38.12849426269531,38.41696679770676,37.63112285072992,38.04891301535234,6845600.0,,,,,
2025-06-10,38.87455368041992,39.10334408810186,38.30754674616455,38.52639139466161,6991500.0,,,,,
2025-06-11,38.82481384277344,39.10334443276368,38.39707409583701,38.96407724044707,8112000.0,,,,,
2025-06-12,38.42691802978516,38.82481289995552,38.2180191437046,38.516445039636,4991100.0,,,,,
2025-06-13,38.83476257324219,39.20281637281019,38.25780988695021,38.93423534243043,8570300.0,,,,,
2025-06-16,38.78502655029297,39.44155669912867,38.54628658951501,38.96407677757276,7320400.0,,,,,
2025-06-17,39.39181518554688,39.80960915410027,38.84470737915039,39.13318371521787,7535700.0,,,,,
2025-06-18,38.77507781982422,39.5907666949508,38.64576018021351,39.40176690986055,5618300.0,,,,,
2025-06-20,38.79497146606445,39.30228865405474,38.67560338559195,38.86460316256032,15735100.0,,,,,
2025-06-23,37.631126403808594,39.37192651005139,37.21333240509592,39.18292292708774,8625900.0,,,,,
2025-06-24,37.770389556884766,37.93949403037951,37.18349108742368,37.35259556091842,6892100.0,,,,,
2025-06-25,37.38243865966797,37.92954647607286,37.26306678381597,37.81017460022086,5933800.0,,,,,
2025-06-26,38.11854553222656,38.31749486023549,37.332697773644846,37.43217433497072,10366300.0,,,,,
2025-06-27,37.85991668701172,38.39707497684304,37.47196376290705,38.198129429683405,9914900.0,,,,,
2025-06-30,38.13844299316406,38.62586868451475,37.49185858936799,37.84002088165935,6773700.0,,,,,
2025-07-01,38.48659896850586,38.83476123797961,37.57143738058285,38.10859942287303,7639100.0,,,,,
2025-07-02,39.62060928344727,39.72008204995373,38.397072246489415,38.81486621403076,8278800.0,,,,,
2025-07-03,39.43160629272461,39.69024156086199,39.34207928369904,39.411710980203054,3607100.0,,,,,
2025-07-07,38.884498596191406,39.46144748247456,38.44681310333374,39.371924267823495,5336400.0,,,,,
2025-07-08,39.89913558959961,40.30697999884126,38.73528450320975,38.88449744583296,6472000.0,,,,,
2025-07-09,39.12323760986328,39.88918625524824,38.93423404221734,39.88918625524824,7624900.0,,,,,
2025-07-10,39.50123977661133,39.5509761628443,38.59602388645632,39.01381787902796,6619200.0,,,,,
2025-07-11,40.48603439331055,40.56561184738746,39.19286945875761,39.29234222501446,5834300.0,,,,,
