Date,Close,High,Low,Open,Volume,"('Close', 'CSAN')","('High', 'CSAN')","('Low', 'CSAN')","('Open', 'CSAN')","('Volume', 'CSAN')"
2024-06-03,10.045492172241213,10.132340956254106,9.968293457625586,10.016542884330669,339900.0,,,,,
2024-06-04,9.736698150634766,9.891095593136267,9.678798649556027,9.862146302737573,510200.0,,,,,
2024-06-05,9.611249923706056,9.74634814498377,9.577475598456962,9.736698074832216,373400.0,,,,,
2024-06-06,9.910395622253418,9.910395622253418,9.5871256355421,9.601599820438166,339000.0,,,,,
2024-06-07,9.562999725341797,9.804245938071029,9.495451080267618,9.66914864792267,417300.0,,,,,
2024-06-10,9.470000267028809,9.579999923706056,9.380000114440918,9.510000228881836,285800.0,,,,,
2024-06-11,9.539999961853027,9.609999656677246,9.4399995803833,9.5600004196167,262400.0,,,,,
2024-06-12,9.109999656677246,9.5,9.074999809265137,9.479999542236328,733000.0,,,,,
2024-06-13,9.229999542236328,9.326000213623049,9.0600004196167,9.149999618530272,542000.0,,,,,
2024-06-14,9.449999809265137,9.508999824523926,9.149999618530272,9.149999618530272,409900.0,,,,,
2024-06-17,9.1899995803833,9.300000190734863,9.170000076293944,9.300000190734863,481900.0,,,,,
2024-06-18,9.170000076293944,9.390000343322754,9.149999618530272,9.18000030517578,470700.0,,,,,
2024-06-20,9.25,9.515000343322754,9.210000038146973,9.420000076293944,511000.0,,,,,
2024-06-21,9.5,9.539999961853027,9.329999923706056,9.350000381469728,432000.0,,,,,
2024-06-24,9.779999732971191,9.850000381469728,9.609999656677246,9.68000030517578,453100.0,,,,,
2024-06-25,9.649999618530272,9.821000099182127,9.574999809265137,9.8100004196167,414800.0,,,,,
2024-06-26,9.65999984741211,9.739999771118164,9.479999542236328,9.510000228881836,426200.0,,,,,
2024-06-27,9.970000267028809,10.010000228881836,9.649999618530272,9.739999771118164,417800.0,,,,,
2024-06-28,9.739999771118164,9.90999984741211,9.600000381469728,9.90999984741211,512600.0,,,,,
2024-07-01,9.619999885559082,9.890000343322754,9.59000015258789,9.8100004196167,484800.0,,,,,
2024-07-02,9.539999961853027,9.68000030517578,9.449999809265137,9.609999656677246,454100.0,,,,,
2024-07-03,10.06999969482422,10.074999809265137,9.78499984741211,9.81999969482422,286900.0,,,,,
2024-07-05,10.329999923706056,10.350000381469728,10.140000343322754,10.3100004196167,677900.0,,,,,
2024-07-08,10.140000343322754,10.265000343322754,10.06999969482422,10.1899995803833,308200.0,,,,,
2024-07-09,10.380000114440918,10.449999809265137,10.149999618530272,10.149999618530272,364900.0,,,,,
2024-07-10,10.359999656677246,10.59000015258789,10.270999908447266,10.59000015258789,335400.0,,,,,
2024-07-11,10.489999771118164,10.609999656677246,10.380000114440918,10.520000457763672,476200.0,,,,,
2024-07-12,10.5,10.520000457763672,10.3100004196167,10.359999656677246,346700.0,,,,,
2024-07-15,10.5,10.510000228881836,10.34000015258789,10.489999771118164,348300.0,,,,,
2024-07-16,10.539999961853027,10.640000343322754,10.390000343322754,10.59000015258789,284800.0,,,,,
2024-07-17,10.4399995803833,10.53499984741211,10.375,10.449999809265137,593500.0,,,,,
2024-07-18,9.869999885559082,10.229999542236328,9.859999656677246,10.18000030517578,866700.0,,,,,
2024-07-19,9.93000030517578,10.149999618530272,9.90999984741211,10.109999656677246,1184600.0,,,,,
2024-07-22,10.020000457763672,10.154999732971191,9.979999542236328,10.0,189900.0,,,,,
2024-07-23,9.789999961853027,9.949999809265137,9.760000228881836,9.93000030517578,188000.0,,,,,
2024-07-24,9.539999961853027,9.75,9.529999732971191,9.630000114440918,323200.0,,,,,
2024-07-25,9.550000190734863,9.670000076293944,9.44499969482422,9.489999771118164,199300.0,,,,,
2024-07-26,9.670000076293944,9.8149995803833,9.479999542236328,9.510000228881836,912600.0,,,,,
2024-07-29,9.5600004196167,9.649999618530272,9.454999923706056,9.630000114440918,247700.0,,,,,
2024-07-30,9.510000228881836,9.529000282287598,9.390000343322754,9.40999984741211,388400.0,,,,,
2024-07-31,9.420000076293944,9.574999809265137,9.354999542236328,9.510000228881836,513500.0,,,,,
2024-08-01,9.09000015258789,9.56999969482422,9.0600004196167,9.489999771118164,489500.0,,,,,
2024-08-02,9.039999961853027,9.18000030517578,8.930000305175781,9.18000030517578,863400.0,,,,,
2024-08-05,8.890000343322754,8.970000267028809,8.6850004196167,8.720000267028809,522600.0,,,,,
2024-08-06,9.15999984741211,9.28499984741211,8.864999771118164,8.960000038146973,682700.0,,,,,
2024-08-07,9.279999732971191,9.34000015258789,9.130000114440918,9.239999771118164,636500.0,,,,,
2024-08-08,9.520000457763672,9.545000076293944,9.270000457763672,9.350000381469728,446800.0,,,,,
2024-08-09,9.779999732971191,9.869999885559082,9.635000228881836,9.760000228881836,455900.0,,,,,
2024-08-12,9.779999732971191,9.960000038146973,9.729999542236328,9.93000030517578,353500.0,,,,,
2024-08-13,10.010000228881836,10.0600004196167,9.84000015258789,9.890000343322754,592500.0,,,,,
2024-08-14,9.81999969482422,9.9399995803833,9.755000114440918,9.850000381469728,684800.0,,,,,
2024-08-15,10.0,10.119999885559082,9.800000190734863,9.800000190734863,939600.0,,,,,
2024-08-16,9.850000381469728,10.119999885559082,9.789999961853027,10.109999656677246,331800.0,,,,,
2024-08-19,10.329999923706056,10.359999656677246,9.880000114440918,9.899999618530272,385900.0,,,,,
