Date,Close,High,Low,Open,Volume,"('Close', 'BMY')","('High', 'BMY')","('Low', 'BMY')","('Open', 'BMY')","('Volume', 'BMY')"
2024-06-03,38.76215362548828,39.33750659608872,38.16824042486823,38.1960789998967,13678700.0,,,,,
2024-06-04,38.74359130859375,39.04982977741939,38.409514266239135,38.74359130859375,12230000.0,,,,,
2024-06-05,38.27032470703125,38.67863919853121,37.97336452957395,38.67863919853121,12401200.0,,,,,
2024-06-06,37.93624114990234,38.316716998152266,37.769202627255865,37.91768092071921,10282800.0,,,,,
2024-06-07,38.49303817749024,38.58583933380177,37.834165897688,37.90840328273507,13665500.0,,,,,
2024-06-10,39.50454711914063,39.64374708130897,38.38167969632317,38.41880015823501,13459200.0,,,,,
2024-06-11,39.922142028808594,39.94998060423949,38.86423368241091,39.46742523675947,12637100.0,,,,,
2024-06-12,39.3560676574707,40.07989894351645,39.179750778562685,39.98710133146002,9433200.0,,,,,
2024-06-13,38.49303817749024,39.56950681068901,38.11256228661831,39.4024682693304,17023700.0,,,,,
2024-06-14,38.23320007324219,38.84567351370666,37.81560374110687,38.42807718157135,14271100.0,,,,,
2024-06-17,38.01976013183594,38.36311551919643,37.52792291210148,38.112557737067945,18782500.0,,,,,
2024-06-18,37.871280670166016,38.270316732346274,37.2031266051197,38.06615775913732,18747200.0,,,,,
2024-06-20,38.08472442626953,38.22392085335252,36.77625818767704,37.630007601793125,18639600.0,,,,,
2024-06-21,38.9106330871582,38.92919331773186,38.11256087250117,38.288877752947855,35828400.0,,,,,
2024-06-24,39.18902587890625,39.30038371215392,38.79927169253859,38.975588556847526,14845100.0,,,,,
2024-06-25,39.15190887451172,39.31894740911753,38.585837773905375,38.9941522251629,16082600.0,,,,,
2024-06-26,39.4395866394043,39.94070223689367,38.70647347344784,39.07767099899596,19824600.0,,,,,
2024-06-27,38.520877838134766,39.43958984145434,38.49303926045916,39.37463080020977,17435000.0,,,,,
2024-06-28,38.539432525634766,39.42102393855959,38.428074690950055,38.706471047662696,20542700.0,,,,,
2024-07-01,38.32599639892578,39.22614806910454,38.17751810137069,38.650795108578805,18268400.0,,,,,
2024-07-02,37.537208557128906,38.37239770789195,37.500088095316656,38.28887843881544,18280200.0,,,,,
2024-07-03,37.17529296875,37.7320857368882,37.14745085234164,37.50936650563167,9131500.0,,,,,
2024-07-05,37.36370849609375,37.448497691223245,37.0716560253525,37.439078266799285,12824400.0,,,,,
2024-07-08,37.67460632324219,37.78765739421532,37.2129754265397,37.34486894164648,13372700.0,,,,,
2024-07-09,38.49422836303711,38.53191324688535,37.41081131228433,37.50502352190493,16368900.0,,,,,
2024-07-10,38.73917770385742,38.78628201756994,38.09854897464665,38.50365254146608,9672700.0,,,,,
2024-07-11,38.39060592651367,39.2479174733894,38.3340785871992,38.8616563059801,17883000.0,,,,,
2024-07-12,38.11738967895508,38.75801837892311,38.01375803722075,38.69207162397011,16677500.0,,,,,
2024-07-15,37.825340270996094,38.29639056780138,37.60865397189653,38.27754812466974,17858100.0,,,,,
2024-07-16,38.81454849243164,38.8804952521136,37.768816169147925,37.82534350337341,13739600.0,,,,,
2024-07-17,40.65163803100586,41.00021420989238,38.81454133640533,38.81454133640533,18639200.0,,,,,
2024-07-18,39.93564224243164,41.67853043817838,39.916799799934935,39.98274655175919,19434500.0,,,,,
2024-07-19,40.17116928100586,40.35017069626826,39.20080680646021,40.161749856226656,12839900.0,,,,,
2024-07-22,40.19942855834961,40.49148102128297,39.91679911341676,39.97332643993468,10115500.0,,,,,
2024-07-23,40.491485595703125,40.585697817209706,39.47401876023351,39.98275038105393,17688600.0,,,,,
2024-07-24,42.074214935302734,42.18726600716517,40.74585316097553,40.74585316097553,20392800.0,,,,,
2024-07-25,42.64889144897461,43.30836253912089,41.91405418517555,42.19668362557301,22050100.0,,,,,
2024-07-26,47.52897644042969,47.679712394108975,44.966461634053175,45.475196825406506,36636400.0,,,,,
2024-07-29,46.14408874511719,48.226130289290666,46.1346693200367,47.02966204966049,22280200.0,,,,,
2024-07-30,46.21003341674805,46.454981583731055,45.07951198518689,46.219456435232,19296500.0,,,,,
2024-07-31,44.80630874633789,46.266564052624005,44.62730732063593,45.92740723953483,17727600.0,,,,,
2024-08-01,45.3809814453125,45.701295773784736,44.48598880424829,45.0324052505666,12064400.0,,,,,
2024-08-02,45.94624328613281,46.67166112559915,45.51287790478772,46.275977034150095,15601500.0,,,,,
2024-08-05,44.834571838378906,45.91798906596762,44.47657257104445,45.107781900129645,17895000.0,,,,,
2024-08-06,44.57078170776367,45.28677659899288,44.39178028958487,45.11719819957542,15663000.0,,,,,
2024-08-07,43.80767822265625,45.68246001174914,43.71346959949381,44.68383207461567,16891900.0,,,,,
2024-08-08,44.13740921020508,44.42004224950089,43.543888452872,43.87362220694593,15216900.0,,,,,
2024-08-09,44.01494598388672,44.91936179603615,43.807682679249936,44.12799706194815,14083500.0,,,,,
2024-08-12,44.33525848388672,44.72151961187059,43.78883837444041,44.06204842916356,11942000.0,,,,,
2024-08-13,46.21945571899414,46.31366433940244,44.730935078509226,44.730935078509226,19858200.0,,,,,
2024-08-14,45.60709381103516,46.436143416361446,45.32446432557792,46.219460691049925,10667200.0,,,,,
2024-08-15,46.266563415527344,46.66224396279693,45.66361957559534,46.44556124493567,13140600.0,,,,,
2024-08-16,46.5020866394043,47.15213476589403,46.172349269927686,46.26656148713327,14161800.0,,,,,
2024-08-19,46.445560455322266,47.0956121916834,46.3513518296203,46.5209302309468,9067400.0,,,,,
2024-08-20,46.14408874511719,46.73761315239203,46.09698443205731,46.41729879222467,8780200.0,,,,,
2024-08-21,45.63534927368164,46.3230822427989,45.37156227013759,45.95566360391158,7780500.0,,,,,
2024-08-22,44.86282730102539,45.79550842922766,44.17509432900199,45.75782354461116,9946800.0,,,,,
2024-08-23,45.32445526123047,45.44692933150586,44.63672233308559,44.90992874455321,8328400.0,,,,,
2024-08-26,45.44693374633789,45.68245889230106,45.20198558199223,45.38098339914597,4949600.0,,,,,
2024-08-27,45.33387756347656,45.96508680221187,45.041828692358365,45.559983277278505,6918500.0,,,,,
2024-08-28,46.21945571899414,47.0296591984596,45.24908967841186,45.333878874310734,8399700.0,,,,,
2024-08-29,46.84123992919922,46.88834423736353,45.93682068083402,46.41729396806371,7536000.0,,,,,
2024-08-30,47.05792999267578,47.331140054182384,46.80356237615194,46.84124726611745,9594800.0,,,,,
2024-09-03,47.59492874145508,47.80219204960078,46.77530212243286,46.83182586550603,10942500.0,,,,,
2024-09-04,47.067344665527344,47.811604994962856,46.68108356695664,47.78334312725698,7036200.0,,,,,
2024-09-05,46.91661071777344,47.33113729557636,46.37961364546393,47.18040133832858,9947800.0,,,,,
2024-09-06,45.88030242919922,47.13329442642215,45.72014344971475,46.90719228269308,11146400.0,,,,,
2024-09-09,45.69187927246094,46.28540365897316,44.79688298031712,45.899142555268384,9433300.0,,,,,
2024-09-10,46.42671585083008,46.464400736888585,45.19256637995664,45.69187854183193,8624500.0,,,,,
2024-09-11,45.776668548583984,46.34192747414986,45.4563541990757,46.26656129452776,8425400.0,,,,,
2024-09-12,45.44693374633789,45.757825070218445,44.99472230351951,45.5788272530647,5575300.0,,,,,
2024-09-13,46.285404205322266,46.30424664887523,45.40925034616695,45.45635465813504,9412800.0,,,,,
2024-09-16,47.095611572265625,47.34055615216636,46.40787495713757,46.63398068720865,11823400.0,,,,,
2024-09-17,46.62456130981445,47.49129215600821,46.021613893619936,47.18982024482528,7549200.0,,,,,
2024-09-18,46.860084533691406,47.274607496026114,45.955665243589806,46.549189616569,7771500.0,,,,,
2024-09-19,46.18177032470703,47.142713336368665,46.115823572381785,47.00139681348401,8841400.0,,,,,
2024-09-20,46.5491943359375,46.66224541097614,46.16293320187901,46.43614326089887,27106500.0,,,,,
2024-09-23,47.11444854736328,47.32171182552882,46.61513638868648,46.69050616032068,12226500.0,,,,,
2024-09-24,47.9906005859375,48.1319171055646,46.92602955503931,47.1144467894376,16463200.0,,,,,
2024-09-25,47.05792999267578,48.3957112419913,46.26656527254456,48.28266016592367,15321900.0,,,,,
2024-09-26,47.21807861328125,47.62318213774698,46.84124054915089,46.93544916672638,8622900.0,,,,,
2024-09-27,47.96233749389648,49.13996314793424,47.77391667048479,48.55586182980343,23035300.0,,,,,
2024-09-30,48.744285583496094,48.93270282440628,48.084814458824944,48.52759928755808,14085200.0,,,,,
2024-10-01,49.83712387084961,49.90307062626075,48.621813217423735,48.94212756963299,17436200.0,,,,,
2024-10-02,50.6473274230957,51.38216834575737,49.375493031834125,49.77117715847174,22198300.0,,,,,
2024-10-03,51.06185150146485,51.146640696333165,50.317591190268296,50.7321141463865,15398400.0,,,,,
2024-10-04,51.40480422973633,51.45243582788943,50.77605768556453,50.87132451592874,12826500.0,,,,,
2024-10-07,50.90943145751953,51.84302466122417,50.8808532232817,51.44291484566144,11150600.0,,,,,
2024-10-08,49.9948844909668,51.280959359121006,49.97583112617291,50.9665842911085,9900300.0,,,,,
2024-10-09,50.29973602294922,50.63316448865712,49.0708211279118,49.7757811586175,10408200.0,,,,,
2024-10-10,49.918678283691406,50.890374520198776,49.8519933191087,50.51884296493572,6799500.0,,,,,
2024-10-11,49.728145599365234,50.16636209580007,49.53761558185423,50.09015226923036,6041700.0,,,,,
2024-10-14,50.1758918762207,50.213998610267126,49.48046033313519,49.67099036930915,6890800.0,,,,,
2024-10-15,50.26163101196289,50.86179936355715,48.880296404314194,48.880296404314194,10579100.0,,,,,
2024-10-16,50.84274291992188,51.04280144772064,50.02346634472679,50.13778654177123,7624300.0,,,,,
2024-10-17,50.6617431640625,51.04280323275411,50.32831832950095,50.671268030453625,7948500.0,,,,,
2024-10-18,50.69984817504883,50.80463987208128,49.86151823284719,50.7379512733768,7184500.0,,,,,
2024-10-21,49.65193939208984,50.77606266215754,49.63288602414957,50.75700929421727,5353100.0,,,,,
2024-10-22,50.26163101196289,50.5474278878085,49.56619945779225,49.56619945779225,7122800.0,,,,,
2024-10-23,50.54742813110352,50.59505973262097,50.05205148039387,50.29973798871956,5833000.0,,,,,
2024-10-24,50.4140510559082,50.87132457406297,49.93772780571682,50.39500132387158,7103100.0,,,,,
2024-10-25,49.46140670776367,50.39500351673388,49.36614350720336,50.185420114631405,7127400.0,,,,,
2024-10-28,50.147308349609375,50.26162490562424,49.356613688924696,49.48998360995167,8528500.0,,,,,
2024-10-29,50.01394271850586,50.24257948420459,49.6709893869868,49.861519419392735,8371500.0,,,,,
2024-10-30,50.16636657714844,50.63316498004649,49.81388837540388,50.01394327633527,9654100.0,,,,,
2024-10-31,53.12909698486328,53.53873528017774,51.02374904275005,51.25238217302997,18744000.0,,,,,
2024-11-01,51.74775695800781,53.25294015399402,51.6334403969386,53.23388678813949,12894800.0,,,,,
2024-11-04,52.82425308227539,53.1290996942333,51.74776143964125,51.75728994042272,10808200.0,,,,,
2024-11-05,53.30057144165039,53.61494289127711,52.128816703845445,52.52892648228999,9278000.0,,,,,
2024-11-06,52.66230010986328,54.11032330164126,52.528930174341056,53.67210676090874,11776000.0,,,,,
2024-11-07,52.11928939819336,52.89093437523504,51.90970963832593,52.57655928434687,12042200.0,,,,,
2024-11-08,51.57628631591797,52.19550805922157,51.41433813834962,52.10976971990351,9218600.0,,,,,
2024-11-11,56.9873161315918,58.18765281547947,56.71104776088103,57.844699477225845,27898400.0,,,,,
2024-11-12,56.22520065307617,57.749433702116086,56.02514574677561,56.987317177596125,15141300.0,,,,,
2024-11-13,55.644081115722656,56.672941065206096,55.10107290929238,56.406197577900414,11215000.0,,,,,
2024-11-14,55.72981643676758,56.90157111550499,55.5011796934262,56.12040132968005,11494200.0,,,,,
2024-11-15,53.55778884887695,55.59645183284911,53.17672878489457,55.40592180085791,21259200.0,,,,,
2024-11-18,54.11032104492188,54.14842777749843,53.1957812674327,53.51968122621737,10679100.0,,,,,
2024-11-19,55.47260284423828,55.87271624653184,53.44346487002868,53.82452490706466,13129900.0,,,,,
2024-11-20,55.13917922973633,56.04419411172397,54.93912070723445,55.83461072341624,11239700.0,,,,,
2024-11-21,55.47260284423828,55.71076445887131,54.74859313473932,55.40591788286566,7441000.0,,,,,
2024-11-22,56.082298278808594,56.12992987686225,54.89149015717736,55.58692166412304,7412500.0,,,,,
2024-11-25,55.996559143066406,57.80658891552819,55.85366435096128,57.13973565019711,14119700.0,,,,,
