Date,Close,High,Low,Open,Volume,"('Close', 'TMCI')","('High', 'TMCI')","('Low', 'TMCI')","('Open', 'TMCI')","('Volume', 'TMCI')"
2024-07-08,6.659999847412109,7.099999904632568,6.599999904632568,6.820000171661377,517200.0,,,,,
2024-07-09,6.75,6.789999961853027,6.539999961853027,6.670000076293945,447600.0,,,,,
2024-07-10,7.449999809265137,7.570000171661377,6.691999912261963,6.769999980926514,1799600.0,,,,,
2024-07-11,8.180000305175781,8.460000038146973,7.579999923706055,7.670000076293945,2700800.0,,,,,
2024-07-12,8.119999885559082,8.449999809265137,8.039999961853027,8.279999732971191,1109600.0,,,,,
2024-07-15,8.220000267028809,8.380000114440918,7.940000057220459,8.199999809265137,1862000.0,,,,,
2024-07-16,8.449999809265137,8.649999618530273,8.15999984741211,8.300000190734863,1180900.0,,,,,
2024-07-17,8.4399995803833,8.699999809265137,8.260000228881836,8.34000015258789,718700.0,,,,,
2024-07-18,7.889999866485596,8.635000228881836,7.809999942779541,8.359999656677246,732700.0,,,,,
2024-07-19,7.880000114440918,8.079999923706055,7.739999771118164,7.880000114440918,453900.0,,,,,
2024-07-22,7.949999809265137,8.100000381469727,7.800000190734863,7.929999828338623,461000.0,,,,,
2024-07-23,8.039999961853027,8.220000267028809,7.889999866485596,7.949999809265137,506100.0,,,,,
2024-07-24,7.889999866485596,8.180000305175781,7.84499979019165,7.989999771118164,513100.0,,,,,
2024-07-25,7.829999923706055,8.204999923706055,7.735000133514404,7.869999885559082,456300.0,,,,,
2024-07-26,7.71999979019165,7.960000038146973,7.550000190734863,7.949999809265137,510900.0,,,,,
2024-07-29,7.28000020980835,7.789000034332275,7.239999771118164,7.670000076293945,802700.0,,,,,
2024-07-30,7.440000057220459,7.494999885559082,7.119999885559082,7.21999979019165,691400.0,,,,,
2024-07-31,7.230000019073486,7.539999961853027,6.860000133514404,7.429999828338623,1177100.0,,,,,
2024-08-01,6.590000152587891,7.340000152587891,6.53000020980835,7.230000019073486,905900.0,,,,,
2024-08-02,6.599999904632568,6.679999828338623,5.940000057220459,6.28000020980835,967000.0,,,,,
2024-08-05,6.329999923706055,6.409999847412109,5.980000019073486,6.139999866485596,1316600.0,,,,,
2024-08-06,6.659999847412109,6.75,6.239999771118164,6.400000095367432,711600.0,,,,,
2024-08-07,6.5,6.735000133514404,5.401999950408936,6.449999809265137,3524700.0,,,,,
2024-08-08,6.320000171661377,6.659999847412109,6.119999885559082,6.619999885559082,1118500.0,,,,,
2024-08-09,5.789999961853027,6.329999923706055,5.769999980926514,6.28000020980835,1105700.0,,,,,
2024-08-12,5.690000057220459,5.940000057220459,5.565000057220459,5.809999942779541,986000.0,,,,,
2024-08-13,6.070000171661377,6.179999828338623,5.671999931335449,5.800000190734863,680100.0,,,,,
2024-08-14,5.46999979019165,6.138000011444092,5.360000133514404,6.090000152587891,883600.0,,,,,
2024-08-15,5.980000019073486,6.045000076293945,5.579999923706055,5.659999847412109,874900.0,,,,,
2024-08-16,6.179999828338623,6.679999828338623,6.159999847412109,6.320000171661377,804500.0,,,,,
2024-08-19,6.380000114440918,6.429999828338623,6.179999828338623,6.349999904632568,461000.0,,,,,
2024-08-20,6.300000190734863,6.5,6.260000228881836,6.380000114440918,531000.0,,,,,
2024-08-21,6.449999809265137,6.519999980926514,6.190000057220459,6.329999923706055,628000.0,,,,,
2024-08-22,6.199999809265137,6.519999980926514,6.105000019073486,6.449999809265137,360500.0,,,,,
2024-08-23,6.420000076293945,6.650000095367432,6.28000020980835,6.309999942779541,581800.0,,,,,
2024-08-26,6.28000020980835,6.510000228881836,6.179999828338623,6.420000076293945,492700.0,,,,,
2024-08-27,6.139999866485596,6.230000019073486,6.099999904632568,6.210000038146973,362500.0,,,,,
2024-08-28,6.269999980926514,6.389999866485596,6.0,6.099999904632568,362000.0,,,,,
2024-08-29,6.269999980926514,6.46999979019165,6.230000019073486,6.320000171661377,362400.0,,,,,
2024-08-30,6.170000076293945,6.349999904632568,6.150000095367432,6.329999923706055,346400.0,,,,,
2024-09-03,5.71999979019165,6.130000114440918,5.670000076293945,6.070000171661377,502400.0,,,,,
2024-09-04,5.699999809265137,5.809999942779541,5.5320000648498535,5.699999809265137,395000.0,,,,,
2024-09-05,5.449999809265137,5.710000038146973,5.449999809265137,5.710000038146973,587500.0,,,,,
2024-09-06,5.329999923706055,5.440000057220459,5.130000114440918,5.429999828338623,617300.0,,,,,
2024-09-09,5.190000057220459,5.460000038146973,5.105000019073486,5.369999885559082,571400.0,,,,,
2024-09-10,5.21999979019165,5.389999866485596,5.119999885559082,5.210000038146973,496300.0,,,,,
2024-09-11,5.170000076293945,5.230000019073486,4.96999979019165,5.21999979019165,415700.0,,,,,
2024-09-12,5.059999942779541,5.414999961853027,5.050000190734863,5.210000038146973,402300.0,,,,,
2024-09-13,5.119999885559082,5.329999923706055,5.074999809265137,5.119999885559082,491900.0,,,,,
2024-09-16,5.010000228881836,5.150000095367432,4.949999809265137,5.150000095367432,519700.0,,,,,
2024-09-17,5.210000038146973,5.539999961853027,5.03000020980835,5.03000020980835,753000.0,,,,,
2024-09-18,5.480000019073486,5.840000152587891,5.380000114440918,5.449999809265137,1301700.0,,,,,
2024-09-19,5.599999904632568,5.809999942779541,5.53000020980835,5.690000057220459,658800.0,,,,,
2024-09-20,5.440000057220459,5.599999904632568,5.385000228881836,5.599999904632568,858600.0,,,,,
2024-09-23,5.289999961853027,5.489999771118164,5.210999965667725,5.489999771118164,637300.0,,,,,
2024-09-24,5.429999828338623,5.46999979019165,5.139999866485596,5.199999809265137,676200.0,,,,,
2024-09-25,5.340000152587891,5.429999828338623,5.150000095367432,5.429999828338623,530700.0,,,,,
2024-09-26,5.800000190734863,5.849999904632568,5.389999866485596,5.449999809265137,889800.0,,,,,
2024-09-27,5.769999980926514,6.070000171661377,5.739999771118164,5.909999847412109,632500.0,,,,,
2024-09-30,5.800000190734863,5.869999885559082,5.699999809265137,5.699999809265137,462100.0,,,,,
2024-10-01,5.409999847412109,5.820000171661377,5.380000114440918,5.820000171661377,393700.0,,,,,
2024-10-02,5.449999809265137,5.53000020980835,5.289999961853027,5.389999866485596,372700.0,,,,,
2024-10-03,5.28000020980835,5.409999847412109,5.21999979019165,5.409999847412109,349900.0,,,,,
2024-10-04,5.340000152587891,5.480000019073486,5.260000228881836,5.420000076293945,212100.0,,,,,
2024-10-07,5.239999771118164,5.340000152587891,5.159999847412109,5.300000190734863,333800.0,,,,,
2024-10-08,5.179999828338623,5.289999961853027,5.159999847412109,5.260000228881836,244700.0,,,,,
2024-10-09,5.230000019073486,5.239999771118164,5.099999904632568,5.159999847412109,196900.0,,,,,
2024-10-10,5.079999923706055,5.190000057220459,5.010000228881836,5.130000114440918,308700.0,,,,,
2024-10-11,5.260000228881836,5.440000057220459,5.079999923706055,5.079999923706055,450200.0,,,,,
2024-10-14,5.199999809265137,5.25,5.110000133514404,5.210000038146973,412100.0,,,,,
2024-10-15,5.320000171661377,5.409999847412109,5.139999866485596,5.199999809265137,480300.0,,,,,
2024-10-16,5.369999885559082,5.434999942779541,5.309999942779541,5.369999885559082,268600.0,,,,,
2024-10-17,5.289999961853027,5.440000057220459,5.199999809265137,5.380000114440918,348000.0,,,,,
2024-10-18,5.340000152587891,5.40500020980835,5.21999979019165,5.300000190734863,300500.0,,,,,
2024-10-21,5.360000133514404,5.389999866485596,5.179999828338623,5.340000152587891,503900.0,,,,,
2024-10-22,5.309999942779541,5.380000114440918,5.179999828338623,5.349999904632568,284500.0,,,,,
2024-10-23,5.079999923706055,5.289999961853027,5.0,5.28000020980835,301300.0,,,,,
2024-10-24,4.929999828338623,5.190000057220459,4.929999828338623,5.130000114440918,419400.0,,,,,
2024-10-25,4.690000057220459,5.039999961853027,4.679999828338623,4.929999828338623,499000.0,,,,,
2024-10-28,4.840000152587891,5.070000171661377,4.730000019073486,4.860000133514404,483800.0,,,,,
2024-10-29,4.820000171661377,4.909999847412109,4.71999979019165,4.829999923706055,498800.0,,,,,
2024-10-30,4.789999961853027,5.059999942779541,4.715000152587891,4.809999942779541,548100.0,,,,,
2024-10-31,4.659999847412109,4.809999942779541,4.539999961853027,4.760000228881836,643300.0,,,,,
2024-11-01,4.78000020980835,4.885000228881836,4.659999847412109,4.71999979019165,684700.0,,,,,
2024-11-04,5.429999828338623,5.579999923706055,4.699999809265137,4.769999980926514,1146100.0,,,,,
2024-11-05,5.760000228881836,5.909999847412109,5.369999885559082,5.400000095367432,1336300.0,,,,,
2024-11-06,7.78000020980835,7.885000228881836,6.889999866485596,7.199999809265137,3207900.0,,,,,
2024-11-07,7.900000095367432,7.940000057220459,7.380000114440918,7.820000171661377,1993100.0,,,,,
2024-11-08,8.039999961853027,8.130000114440918,7.730000019073486,7.900000095367432,698000.0,,,,,
2024-11-11,8.289999961853027,8.300000190734863,7.934999942779541,8.15999984741211,392300.0,,,,,
2024-11-12,8.039999961853027,8.364999771118164,7.940000057220459,8.199999809265137,686500.0,,,,,
2024-11-13,7.920000076293945,8.220000267028809,7.849999904632568,8.130000114440918,484400.0,,,,,
2024-11-14,7.630000114440918,7.980000019073486,7.579999923706055,7.889999866485596,452000.0,,,,,
2024-11-15,7.610000133514404,7.880000114440918,7.610000133514404,7.659999847412109,440400.0,,,,,
2024-11-18,7.369999885559082,7.679999828338623,7.360000133514404,7.619999885559082,391100.0,,,,,
2024-11-19,7.760000228881836,7.789999961853027,7.210000038146973,7.25,452600.0,,,,,
2024-11-20,7.980000019073486,8.010000228881836,7.590000152587891,7.71999979019165,427100.0,,,,,
2024-11-21,7.940000057220459,8.0600004196167,7.735000133514404,8.0600004196167,309600.0,,,,,
2024-11-22,7.829999923706055,8.020000457763672,7.745999813079834,7.96999979019165,329100.0,,,,,
2024-11-25,8.289999961853027,8.484999656677246,7.869999885559082,7.989999771118164,1853900.0,,,,,
2024-11-26,8.279999732971191,8.75,8.170000076293945,8.270000457763672,834100.0,,,,,
2024-11-27,8.5600004196167,8.600000381469727,8.359999656677246,8.359999656677246,266100.0,,,,,
2024-11-29,8.520000457763672,8.734999656677246,8.380000114440918,8.640000343322754,177300.0,,,,,
2024-12-02,8.779999732971191,8.829999923706055,8.430000305175781,8.529999732971191,380500.0,,,,,
2024-12-03,8.550000190734863,8.779999732971191,8.359999656677246,8.779999732971191,354500.0,,,,,
2024-12-04,8.0600004196167,8.649999618530273,8.015000343322754,8.579999923706055,453400.0,,,,,
2024-12-05,7.75,8.1899995803833,7.639999866485596,8.079999923706055,295900.0,,,,,
2024-12-06,7.929999828338623,8.0,7.75,7.820000171661377,201900.0,,,,,
2024-12-09,7.920000076293945,8.079999923706055,7.730000019073486,7.989999771118164,170300.0,,,,,
2024-12-10,7.900000095367432,8.010000228881836,7.630000114440918,7.889999866485596,319100.0,,,,,
2024-12-11,7.829999923706055,8.079999923706055,7.804999828338623,8.0600004196167,207200.0,,,,,
2024-12-12,7.630000114440918,7.900000095367432,7.619999885559082,7.78000020980835,180900.0,,,,,
2024-12-13,7.5,7.635000228881836,7.360000133514404,7.599999904632568,235600.0,,,,,
2024-12-16,7.590000152587891,7.670000076293945,7.429999828338623,7.510000228881836,270600.0,,,,,
2024-12-17,7.454999923706055,7.75,7.400000095367432,7.53000020980835,258800.0,,,,,
2024-12-18,6.940000057220459,7.510000228881836,6.829999923706055,7.510000228881836,293100.0,,,,,
2024-12-19,6.900000095367432,7.09499979019165,6.75,7.039999961853027,281700.0,,,,,
2024-12-20,6.960000038146973,7.110000133514404,6.769999980926514,6.900000095367432,319100.0,,,,,
2024-12-23,6.960000038146973,7.050000190734863,6.840000152587891,6.96999979019165,178400.0,,,,,
2024-12-24,6.96999979019165,7.03000020980835,6.809000015258789,6.96999979019165,71100.0,,,,,
2024-12-26,7.079999923706055,7.119999885559082,6.769999980926514,6.889999866485596,194200.0,,,,,
2024-12-27,6.980000019073486,7.099999904632568,6.71999979019165,6.940000057220459,209000.0,,,,,
2024-12-30,6.880000114440918,6.974999904632568,6.690000057220459,6.960000038146973,224100.0,,,,,
2024-12-31,7.440000057220459,7.610000133514404,7.070000171661377,7.110000133514404,466800.0,,,,,
2025-01-02,7.869999885559082,7.900000095367432,7.449999809265137,7.53000020980835,278800.0,,,,,
2025-01-03,7.900000095367432,8.069999694824219,7.760000228881836,7.989999771118164,249900.0,,,,,
2025-01-06,7.789999961853027,8.050000190734863,7.75,7.940000057220459,283500.0,,,,,
2025-01-07,7.650000095367432,7.960000038146973,7.533999919891357,7.800000190734863,202500.0,,,,,
2025-01-08,7.570000171661377,7.599999904632568,7.360000133514404,7.579999923706055,235600.0,,,,,
2025-01-10,7.300000190734863,7.420000076293945,7.159999847412109,7.190000057220459,340200.0,,,,,
2025-01-13,8.359999656677246,8.520000457763672,7.25,7.25,565300.0,,,,,
2025-01-14,8.010000228881836,8.569999694824219,7.739999771118164,8.449999809265137,477400.0,,,,,
2025-01-15,8.470000267028809,8.640000343322754,8.220000267028809,8.220000267028809,289100.0,,,,,
2025-01-16,8.25,8.470000267028809,8.15999984741211,8.449999809265137,279200.0,,,,,
2025-01-17,8.710000038146973,8.859999656677246,8.229999542236328,8.430000305175781,391900.0,,,,,
2025-01-21,9.270000457763672,9.279999732971191,8.680000305175781,8.880000114440918,348300.0,,,,,
2025-01-22,9.43000030517578,9.739999771118164,9.119999885559082,9.130000114440918,576900.0,,,,,
2025-01-23,9.359999656677246,9.550000190734863,9.199999809265137,9.359999656677246,435600.0,,,,,
2025-01-24,9.220000267028809,9.539999961853027,9.100000381469728,9.3100004196167,435300.0,,,,,
2025-01-27,9.699999809265137,9.960000038146973,9.0600004196167,9.079999923706056,765700.0,,,,,
2025-01-28,9.454999923706056,9.6899995803833,9.25,9.68000030517578,326500.0,,,,,
2025-01-29,10.420000076293944,10.720000267028809,9.40999984741211,9.520000457763672,1101200.0,,,,,
2025-01-30,10.029999732971191,10.604999542236328,9.954999923706056,10.5600004196167,428100.0,,,,,
2025-01-31,10.050000190734863,10.350000381469728,9.90999984741211,10.119999885559082,318200.0,,,,,
2025-02-03,9.6899995803833,10.0,9.640000343322754,9.75,343900.0,,,,,
2025-02-04,10.510000228881836,10.6899995803833,9.96500015258789,10.470000267028809,1060600.0,,,,,
2025-02-05,10.539999961853027,10.789999961853027,10.1899995803833,10.510000228881836,410200.0,,,,,
2025-02-06,10.279999732971191,10.630000114440918,10.15999984741211,10.56999969482422,400100.0,,,,,
2025-02-07,10.25,10.399999618530272,9.949999809265137,10.279999732971191,422300.0,,,,,
2025-02-10,10.229999542236328,10.454999923706056,10.039999961853027,10.289999961853027,418500.0,,,,,
2025-02-11,10.0,10.399999618530272,9.81999969482422,10.119999885559082,235700.0,,,,,
2025-02-12,9.81999969482422,10.0,9.704999923706056,9.789999961853027,234500.0,,,,,
2025-02-13,10.079999923706056,10.09000015258789,9.6899995803833,9.949999809265137,182200.0,,,,,
2025-02-14,10.079999923706056,10.229999542236328,9.954999923706056,10.210000038146973,182900.0,,,,,
2025-02-18,10.229999542236328,10.270000457763672,9.852999687194824,10.020000457763672,228800.0,,,,,
2025-02-19,10.050000190734863,10.300000190734863,9.84000015258789,10.130000114440918,250000.0,,,,,
2025-02-20,9.65999984741211,10.079999923706056,9.649999618530272,9.979999542236328,259200.0,,,,,
2025-02-21,9.369999885559082,9.960000038146973,9.31999969482422,9.699999809265137,257600.0,,,,,
2025-02-24,9.59000015258789,9.630000114440918,9.029999732971191,9.399999618530272,543900.0,,,,,
2025-02-25,9.609999656677246,9.90999984741211,9.505000114440918,9.59000015258789,486300.0,,,,,
2025-02-26,9.699999809265137,10.029999732971191,9.359999656677246,9.550000190734863,499900.0,,,,,
2025-02-27,9.130000114440918,9.859999656677246,9.0600004196167,9.710000038146973,694900.0,,,,,
2025-02-28,8.9399995803833,9.029999732971191,8.1850004196167,8.880000114440918,847200.0,,,,,
2025-03-03,8.760000228881836,9.050000190734863,8.473999977111816,8.899999618530273,504500.0,,,,,
2025-03-04,8.84000015258789,8.9399995803833,8.25,8.550000190734863,697600.0,,,,,
2025-03-05,9.130000114440918,9.5600004196167,9.020000457763672,9.359999656677246,431900.0,,,,,
2025-03-06,8.720000267028809,9.055999755859377,8.609999656677246,8.829999923706055,599700.0,,,,,
2025-03-07,8.569999694824219,8.859999656677246,8.430000305175781,8.680000305175781,242300.0,,,,,
2025-03-10,8.229999542236328,8.479999542236328,8.100000381469727,8.40999984741211,334500.0,,,,,
2025-03-11,8.289999961853027,8.40999984741211,8.142999649047852,8.270000457763672,347000.0,,,,,
2025-03-12,8.180000305175781,8.710000038146973,8.149999618530273,8.479999542236328,308300.0,,,,,
2025-03-13,7.940000057220459,8.25,7.789999961853027,8.199999809265137,365300.0,,,,,
2025-03-14,7.949999809265137,8.229999542236328,7.925000190734863,8.0600004196167,266500.0,,,,,
2025-03-17,7.96999979019165,8.149999618530273,7.849999904632568,7.920000076293945,579300.0,,,,,
2025-03-18,8.430000305175781,8.645000457763672,7.75,7.860000133514404,731100.0,,,,,
2025-03-19,8.210000038146973,8.600000381469727,8.180000305175781,8.399999618530273,320900.0,,,,,
2025-03-20,8.220000267028809,8.40999984741211,8.024999618530273,8.069999694824219,321600.0,,,,,
2025-03-21,8.25,8.279999732971191,8.015000343322754,8.130000114440918,439500.0,,,,,
2025-03-24,8.6899995803833,8.739999771118164,8.350000381469727,8.4399995803833,233700.0,,,,,
2025-03-25,8.5,8.779999732971191,8.4350004196167,8.670000076293945,237400.0,,,,,
2025-03-26,8.579999923706055,8.630000114440918,8.34000015258789,8.5,323600.0,,,,,
2025-03-27,8.369999885559082,8.869999885559082,8.359999656677246,8.619999885559082,229100.0,,,,,
2025-03-28,8.449999809265137,8.510000228881836,8.135000228881836,8.319999694824219,283800.0,,,,,
2025-03-31,8.390000343322754,8.42300033569336,8.079999923706055,8.239999771118164,298600.0,,,,,
2025-04-01,8.149999618530273,8.555000305175781,8.029999732971191,8.350000381469727,327500.0,,,,,
2025-04-02,8.319999694824219,8.350000381469727,7.849999904632568,7.989999771118164,347700.0,,,,,
2025-04-03,7.829999923706055,7.960000038146973,7.670000076293945,7.860000133514404,429600.0,,,,,
2025-04-04,7.75,8.0,7.320000171661377,7.699999809265137,776700.0,,,,,
2025-04-07,7.610000133514404,8.130000114440918,7.132999897003174,7.349999904632568,413000.0,,,,,
2025-04-08,7.099999904632568,7.960000038146973,6.929999828338623,7.929999828338623,388600.0,,,,,
2025-04-09,7.409999847412109,7.599999904632568,6.659999847412109,6.949999809265137,622100.0,,,,,
2025-04-10,6.989999771118164,7.409999847412109,6.820000171661377,7.239999771118164,355500.0,,,,,
2025-04-11,6.735000133514404,7.090000152587891,6.53000020980835,6.949999809265137,344900.0,,,,,
2025-04-14,6.760000228881836,7.025000095367432,6.550000190734863,6.889999866485596,260400.0,,,,,
2025-04-15,6.619999885559082,6.940000057220459,6.599999904632568,6.730000019073486,300400.0,,,,,
2025-04-16,6.519999980926514,6.730000019073486,6.389999866485596,6.590000152587891,299000.0,,,,,
2025-04-17,6.449999809265137,6.599999904632568,6.400000095367432,6.46999979019165,406700.0,,,,,
2025-04-21,6.440000057220459,6.590000152587891,6.150000095367432,6.400000095367432,409000.0,,,,,
2025-04-22,6.260000228881836,6.679999828338623,6.25,6.519999980926514,325100.0,,,,,
2025-04-23,6.409999847412109,6.800000190734863,6.40500020980835,6.510000228881836,290600.0,,,,,
2025-04-24,6.659999847412109,6.699999809265137,6.420000076293945,6.449999809265137,294400.0,,,,,
2025-04-25,6.71999979019165,6.760000228881836,6.519999980926514,6.579999923706055,422900.0,,,,,
2025-04-28,6.900000095367432,7.0960001945495605,6.614999771118164,6.739999771118164,368400.0,,,,,
2025-04-29,7.050000190734863,7.159999847412109,6.840000152587891,6.880000114440918,463600.0,,,,,
2025-04-30,7.079999923706055,7.650000095367432,6.75,6.949999809265137,557300.0,,,,,
2025-05-01,7.340000152587891,7.5,7.03000020980835,7.5,455800.0,,,,,
2025-05-02,7.260000228881836,7.610000133514404,7.238999843597412,7.449999809265137,425800.0,,,,,
2025-05-05,7.320000171661377,7.480000019073486,6.934999942779541,7.480000019073486,382000.0,,,,,
2025-05-06,7.380000114440918,7.650000095367432,7.050000190734863,7.300000190734863,613800.0,,,,,
2025-05-07,7.199999809265137,7.730000019073486,7.144999980926514,7.440000057220459,336900.0,,,,,
2025-05-08,7.539999961853027,7.699999809265137,7.179999828338623,7.199999809265137,567300.0,,,,,
2025-05-09,6.820000171661377,7.0,5.894999980926514,6.800000190734863,2354400.0,,,,,
2025-05-12,7.195000171661377,7.664999961853027,6.809999942779541,6.96999979019165,851100.0,,,,,
2025-05-13,6.980000019073486,7.25,6.684999942779541,7.099999904632568,758300.0,,,,,
2025-05-14,6.71999979019165,7.139999866485596,6.550000190734863,7.019999980926514,573900.0,,,,,
2025-05-15,6.75,6.820000171661377,6.46999979019165,6.739999771118164,373700.0,,,,,
2025-05-16,6.71999979019165,6.869999885559082,6.659999847412109,6.699999809265137,414900.0,,,,,
2025-05-19,6.730000019073486,6.804999828338623,6.579999923706055,6.630000114440918,284500.0,,,,,
2025-05-20,6.690000057220459,6.739999771118164,6.519999980926514,6.739999771118164,304800.0,,,,,
2025-05-21,6.289999961853027,6.679999828338623,6.269999980926514,6.570000171661377,291700.0,,,,,
2025-05-22,6.099999904632568,6.400000095367432,6.090000152587891,6.230000019073486,342400.0,,,,,
2025-05-23,5.880000114440918,6.214000225067139,5.829999923706055,5.980000019073486,400500.0,,,,,
2025-05-27,6.090000152587891,6.119999885559082,5.960000038146973,5.980000019073486,455100.0,,,,,
2025-05-28,5.849999904632568,6.195000171661377,5.699999809265137,6.090000152587891,773300.0,,,,,
2025-05-29,5.860000133514404,6.0,5.800000190734863,5.929999828338623,338700.0,,,,,
2025-05-30,5.739999771118164,5.880000114440918,5.699999809265137,5.809999942779541,239000.0,,,,,
2025-06-02,5.739999771118164,5.835000038146973,5.630000114440918,5.730000019073486,364900.0,,,,,
2025-06-03,5.809999942779541,5.889999866485596,5.639999866485596,5.739999771118164,386900.0,,,,,
2025-06-04,5.769999980926514,5.889999866485596,5.699999809265137,5.829999923706055,269500.0,,,,,
2025-06-05,5.769999980926514,6.010000228881836,5.710000038146973,5.769999980926514,266400.0,,,,,
2025-06-06,5.809999942779541,5.989999771118164,5.78000020980835,5.860000133514404,208900.0,,,,,
2025-06-09,5.900000095367432,5.900000095367432,5.695000171661377,5.820000171661377,258500.0,,,,,
2025-06-10,6.170000076293945,6.21999979019165,5.864999771118164,5.949999809265137,294500.0,,,,,
2025-06-11,6.170000076293945,6.28000020980835,6.110000133514404,6.199999809265137,352800.0,,,,,
2025-06-12,5.869999885559082,6.170000076293945,5.860000133514404,6.170000076293945,323700.0,,,,,
2025-06-13,5.670000076293945,5.880000114440918,5.659999847412109,5.699999809265137,393300.0,,,,,
2025-06-16,5.760000228881836,5.809999942779541,5.630000114440918,5.659999847412109,326500.0,,,,,
2025-06-17,5.440000057220459,5.800000190734863,5.429999828338623,5.710000038146973,316400.0,,,,,
2025-06-18,5.460000038146973,5.670000076293945,5.360000133514404,5.440000057220459,298200.0,,,,,
2025-06-20,5.510000228881836,5.590000152587891,5.429999828338623,5.53000020980835,438300.0,,,,,
2025-06-23,5.739999771118164,5.75,5.360000133514404,5.510000228881836,287400.0,,,,,
2025-06-24,5.920000076293945,5.980000019073486,5.614999771118164,5.78000020980835,355500.0,,,,,
2025-06-25,5.96999979019165,6.150000095367432,5.695000171661377,5.920000076293945,328500.0,,,,,
2025-06-26,5.590000152587891,6.0,5.539999961853027,5.980000019073486,384100.0,,,,,
2025-06-27,5.75,5.864999771118164,5.574999809265137,5.599999904632568,503400.0,,,,,
2025-06-30,5.880000114440918,5.989999771118164,5.730000019073486,5.769999980926514,374800.0,,,,,
2025-07-01,6.019999980926514,6.239999771118164,5.777999877929688,5.889999866485596,309100.0,,,,,
2025-07-02,6.090000152587891,6.150000095367432,5.940000057220459,6.039999961853027,314000.0,,,,,
2025-07-03,6.179999828338623,6.269999980926514,6.03000020980835,6.139999866485596,173100.0,,,,,
2025-07-07,6.050000190734863,6.260000228881836,6.0,6.099999904632568,443100.0,,,,,
2025-07-08,6.159999847412109,6.260000228881836,6.054999828338623,6.070000171661377,242100.0,,,,,
2025-07-09,6.21999979019165,6.260000228881836,6.039999961853027,6.150000095367432,220800.0,,,,,
2025-07-10,6.210000038146973,6.440000057220459,6.176000118255615,6.21999979019165,203000.0,,,,,
2025-07-11,6.0,6.199999809265137,5.940000057220459,6.159999847412109,250000.0,,,,,
2025-07-14,5.989999771118164,6.070000171661377,5.940000057220459,6.0,171700.0,,,,,
2025-07-15,5.75,6.025000095367432,5.739999771118164,6.010000228881836,218800.0,,,,,
2025-07-16,5.849999904632568,5.869999885559082,5.699999809265137,5.78000020980835,199800.0,,,,,
2025-07-17,5.789999961853027,5.989999771118164,5.769999980926514,5.829999923706055,207900.0,,,,,
2025-07-18,5.650000095367432,6.105000019073486,5.639999866485596,5.880000114440918,183600.0,,,,,
2025-07-21,5.71999979019165,5.849999904632568,5.599999904632568,5.650000095367432,259700.0,,,,,
2025-07-22,5.889999866485596,5.929999828338623,5.730000019073486,5.730000019073486,296800.0,,,,,
2025-07-23,6.079999923706055,6.119999885559082,5.860000133514404,5.940000057220459,251000.0,,,,,
2025-07-24,5.789999961853027,6.119999885559082,5.78000020980835,6.070000171661377,149300.0,,,,,
