Date,Close,High,Low,Open,Volume,"('Close', 'XOM')","('High', 'XOM')","('Low', 'XOM')","('Open', 'XOM')","('Volume', 'XOM')"
2024-08-20,110.58168029785156,114.50965549311312,110.51412327437193,114.50965549311312,15632000.0,,,,,
2024-08-21,109.87714385986328,111.53712474786738,109.79028799075655,110.99666859388012,11752400.0,,,,,
2024-08-22,110.7264404296875,110.99666850646832,109.67447271574748,109.8095867541379,10609500.0,,,,,
2024-08-23,112.26094818115234,112.64699142983602,111.01596256980784,111.01596256980784,10381400.0,,,,,
2024-08-26,114.6640625,114.7895307965612,112.84001559660088,113.6507071998688,13671000.0,,,,,
2024-08-27,113.57350158691406,115.24313566657528,113.30327349613958,114.80883420940496,9991600.0,,,,,
2024-08-28,112.4539794921875,113.4769953272874,112.20305760940224,112.91723291831092,10742900.0,,,,,
2024-08-29,114.00779724121094,114.6447697751796,112.28991232935118,113.11024971990447,10753900.0,,,,,
2024-08-30,113.82443237304688,113.90163514062884,112.23200840145051,112.71456067386376,13284700.0,,,,,
2024-09-03,111.44062042236328,112.03898051405628,110.0605206602756,111.79770438336377,15725100.0,,,,,
2024-09-04,110.07981872558594,112.09689099262958,110.00261596031912,111.26690051991578,12620600.0,,,,,
2024-09-05,109.22087860107422,111.25724976163008,109.12436962008114,111.05457869259564,17200800.0,,,,,
2024-09-06,108.70936584472656,110.19562759751793,107.83112461449144,109.6262121369623,13467700.0,,,,,
2024-09-09,110.99667358398438,112.09689215444284,108.72867942078184,108.9313504876386,21645300.0,,,,,
2024-09-10,106.95288848876952,111.3730692004108,106.32556904366668,111.08353488323608,20913400.0,,,,,
2024-09-11,105.89126586914062,107.07834026901013,104.00930769488562,106.91427427279449,19571900.0,,,,,
2024-09-12,107.34857940673828,107.44508838647188,105.92987457884874,106.0649886231084,15919500.0,,,,,
2024-09-13,107.27136993408205,108.54530761858486,107.05904575947102,107.58020308901716,10035400.0,,,,,
2024-09-16,108.77693176269533,109.14366883696394,107.79252837220412,108.13996659547476,11729000.0,,,,,
2024-09-17,110.19562530517578,110.3789975050734,108.20751251405956,108.40053045688468,12202600.0,,,,,
2024-09-18,110.58168029785156,111.59503565004631,109.8385456764121,110.12807998456108,12569900.0,,,,,
2024-09-19,111.9521255493164,113.47699247481972,111.1703932357446,112.10654580853036,12660600.0,,,,,
2024-09-20,111.24758911132812,111.4792194858015,110.263185790886,111.4309613169955,36206200.0,,,,,
2024-09-23,113.26466369628906,113.67965892210488,111.10283169730488,111.30550275691311,16066300.0,,,,,
2024-09-24,112.96548461914062,114.03675120270884,112.75316045113064,113.72791069421214,11984900.0,,,,,
2024-09-25,110.76504516601562,112.965489709226,110.06052297296084,112.42502615816714,13816000.0,,,,,
2024-09-26,108.8637924194336,109.52006378525827,107.26171538753444,107.26171538753444,16887900.0,,,,,
2024-09-27,111.77840423583984,112.03897921417276,109.29808593562416,109.79029129821198,15964000.0,,,,,
2024-09-30,113.12954711914062,113.29361311183462,110.94840895587905,111.430961190741,13247600.0,,,,,
2024-10-01,115.74497985839844,116.3915980888029,111.88456196249676,111.99072404368708,23235900.0,,,,,
2024-10-02,117.27950286865234,118.53414174167428,116.00556514422608,117.67519927249404,17129700.0,,,,,
2024-10-03,118.3025131225586,118.87192125164124,116.71008920143186,117.64624175834965,16524300.0,,,,,
2024-10-04,120.4739990234375,120.82143723976172,118.1577467023304,118.90087394309084,19752300.0,,,,,
2024-10-07,120.99515533447266,121.93130052616624,120.50294997160884,120.87934014228026,15714400.0,,,,,
2024-10-08,117.78135681152344,119.69225964273522,117.02857646206648,119.55714559863593,14818500.0,,,,,
2024-10-09,117.82959747314452,118.30250394993205,116.58461922588975,116.68112819719816,11144900.0,,,,,
2024-10-10,118.8429718017578,119.38342798492232,118.02263441997933,118.86227801582126,10243300.0,,,,,
2024-10-11,119.29656982421876,119.70191195382176,118.64995156559064,118.80436445932187,8294800.0,,,,,
2024-10-14,119.75016784667967,119.92388695079931,118.34111616355956,118.93947623973374,9808100.0,,,,,
2024-10-15,116.15032958984376,117.69449537687012,115.60022029811677,116.60392990047472,15771300.0,,,,,
2024-10-16,116.44952392578124,117.20230433150849,116.39161264315044,116.67149385918096,8426800.0,,,,,
2024-10-17,116.15032958984376,117.33741141049846,115.5326632750332,116.54602598444974,11204900.0,,,,,
2024-10-18,115.82218933105467,116.43020249549568,114.99219889905812,116.237184547053,12898600.0,,,,,
2024-10-21,115.88975524902344,117.2409030813714,115.54231702461502,116.7583508100445,10177800.0,,,,,
2024-10-22,116.48812103271484,116.96102758315052,115.7546468460132,116.0634800201938,9201400.0,,,,,
2024-10-23,116.0731201171875,116.5363735375011,115.23348387741636,115.7835931722594,8320300.0,,,,,
2024-10-24,115.4168472290039,116.23719197018106,114.97290002870416,115.81254362069296,9905600.0,,,,,
2024-10-25,115.32034301757812,116.22754366966883,115.1562770078232,116.0055663787577,10714600.0,,,,,
2024-10-28,114.7509307861328,114.85709287413025,112.69525341233108,112.71455962641966,11844500.0,,,,,
2024-10-29,113.18744659423828,115.011493381462,112.98477554712038,114.44208530096344,14731000.0,,,,,
2024-10-30,112.6180419921875,114.1429014456726,112.41537093880966,113.5541944981442,12303700.0,,,,,
2024-10-31,112.70491027832033,114.5289573228744,112.6084012941484,113.06200161923624,20512000.0,,,,,
2024-11-01,110.93875885009766,115.7642813292348,110.8325967665036,115.74498247910996,20939300.0,,,,,
2024-11-04,114.4710464477539,114.5579023192807,111.88456606806324,112.01968011032476,14965400.0,,,,,
2024-11-05,114.80883026123048,115.0501063858623,113.89198393289472,114.92464545179244,10436700.0,,,,,
2024-11-06,116.77764129638672,117.65588990161156,115.13696663666128,116.92240844004786,20807700.0,,,,,
2024-11-07,116.92242431640624,117.26020945537331,115.4361623417873,117.06719147972466,12184400.0,,,,,
2024-11-08,116.88380432128906,117.18298435428504,115.48440576864536,116.75834338945656,12836000.0,,,,,
2024-11-11,116.26614379882812,117.3760154799262,115.88010051455532,116.7776480211452,11969700.0,,,,,
2024-11-12,116.15032958984376,117.07682906205956,115.65812421414172,116.9031099508214,11972800.0,,,,,
2024-11-13,117.2312469482422,117.79100933569175,114.65441965302986,116.36265140964164,15127900.0,,,,,
2024-11-14,117.30908966064452,118.59349548088272,117.0852957823282,118.37943403056586,13041800.0,,,,,
2024-11-15,116.09278869628906,117.97074630417946,115.91764212163778,117.15340057158484,19051700.0,,,,,
2024-11-18,117.06583404541016,117.367479932092,116.05387679285596,116.55985913096688,14239700.0,,,,,
2024-11-19,115.4311294555664,116.52093123441266,115.01272414458384,116.52093123441266,11584400.0,,,,,
2024-11-20,117.0755615234375,117.2215182464776,115.4408625574562,115.95656987835297,11360900.0,,,,,
2024-11-21,118.64215087890624,119.24543521599485,117.02690931041133,117.81507266221544,14675400.0,,,,,
2024-11-22,118.50592041015624,119.88762817538009,118.35996369159496,118.5351102691351,13323400.0,,,,,
2024-11-25,116.73500061035156,118.59349344836164,116.38470744504764,118.15563070356538,26580300.0,,,,,
2024-11-26,114.78893280029295,116.45282165309436,114.67216593523644,116.30686492769055,14827300.0,,,,,
2024-11-27,114.48728942871094,115.52843647050236,114.26348813621352,114.9056873072778,11079100.0,,,,,
2024-11-29,114.7791976928711,115.30463743785836,113.79643035000598,114.27322280343924,9426500.0,,,,,
2024-12-02,114.6721649169922,115.01272565746535,113.66994012774224,114.86677635702496,12687300.0,,,,,
2024-12-03,114.49701690673828,115.51870653910004,114.09807645105774,115.51870653910004,11756600.0,,,,,
2024-12-04,111.19843292236328,114.38026136680811,110.78976002495472,114.33160664983056,19520600.0,,,,,
2024-12-05,111.6849365234375,112.50228964038666,110.98435025852868,111.61682438233062,15751200.0,,,,,
2024-12-06,110.50757598876952,111.67521492775433,110.43946384105656,111.45142105255476,16171100.0,,,,,
2024-12-09,109.85564422607422,111.84063635865331,109.7096875029776,111.54872291246004,17412600.0,,,,,
2024-12-10,109.63184356689452,110.8092149390506,108.7366532147264,110.52703391906267,20990900.0,,,,,
2024-12-11,108.90206909179688,109.3593967030159,108.11391316315748,108.97991366895492,32392200.0,,,,,
2024-12-12,108.80475616455078,109.34965330264616,107.79279903404026,108.58095488359491,14543300.0,,,,,
2024-12-13,107.85118865966795,108.88261073912602,107.27710161123126,108.88261073912602,13106100.0,,,,,
2024-12-16,105.54509735107422,107.42305501499008,105.24345890604646,107.22844357975669,20256100.0,,,,,
2024-12-17,105.0975112915039,105.25319302951216,103.91040741656114,104.34827019235644,17554000.0,,,,,
2024-12-18,103.55036926269533,105.89538686680854,103.44333483291696,104.66936084986276,17114500.0,,,,,
2024-12-19,102.6649169921875,104.76666856940577,102.37300354528652,104.49421997825408,20565600.0,,,,,
2024-12-20,103.01520538330078,103.2779215343985,102.01297322135926,102.606525091852,40141200.0,,,,,
2024-12-23,103.43360900878906,103.725515013778,102.0908161453726,102.47029914842504,12285100.0,,,,,
2024-12-24,103.53091430664062,104.29961276448545,102.84978542598044,103.6476737428868,7807000.0,,,,,
2024-12-26,103.61848449707033,104.14392423428916,103.08331975588482,103.64767435630462,9652400.0,,,,,
2024-12-27,103.60875701904295,105.07803433897712,102.91789572321484,103.43361044415232,11943900.0,,,,,
2024-12-30,102.90817260742188,103.68659606947573,102.66491388359246,103.43361234173346,11080800.0,,,,,
2024-12-31,104.66935729980467,104.99046057824891,102.92762404772844,103.30710704092007,12387800.0,,,,,
2025-01-02,104.41637420654295,106.06080558615876,103.99796889673344,105.36021926055518,12685400.0,,,,,
2025-01-03,104.95154571533205,105.564555034528,104.5623302676042,105.08777000848669,14237900.0,,,,,
2025-01-06,104.83478546142578,106.81977768864706,104.6207165804998,105.32130294583293,15623700.0,,,,,
2025-01-07,105.81754302978516,107.09221634496132,105.36021544913407,106.0024220322612,12625900.0,,,,,
2025-01-08,104.04662322998048,104.80558927204284,103.15143289440266,104.4163738232842,17858100.0,,,,,
2025-01-10,103.6671371459961,107.13113894789925,102.92762855757096,105.76888862932672,19304500.0,,,,,
2025-01-13,106.34298706054688,106.67381536924898,104.24122807467248,104.24122807467248,17073400.0,,,,,
2025-01-14,106.76139068603516,106.80031297297371,104.92235531427332,105.8564679297978,11191200.0,,,,,
2025-01-15,108.50312042236328,108.71718928153034,106.51812839690552,107.08249040313376,14521100.0,,,,,
2025-01-16,108.31825256347656,108.678278174897,107.56901890299018,108.1917606898969,10366600.0,,,,,
2025-01-17,109.2912826538086,109.82645483288128,107.8317302639748,108.03606670771144,19298500.0,,,,,
2025-01-21,108.46419525146484,109.15504909988394,108.133359544189,109.02855724268046,20416300.0,,,,,
2025-01-22,106.5765151977539,108.5615073551557,106.4500233287776,108.20148175683748,15718000.0,,,,,
2025-01-23,107.17979431152344,108.14309677124004,106.654354581587,107.33547603317106,13726800.0,,,,,
2025-01-24,105.72997283935548,107.72468987434902,105.4867141211611,107.26736229635692,14235900.0,,,,,
2025-01-27,107.19924926757812,107.4716978419208,105.46724839611386,106.07053268477752,15926700.0,,,,,
2025-01-28,105.1266860961914,107.88037650366876,104.88342738366516,107.43278136346044,15862000.0,,,,,
2025-01-29,105.7397003173828,105.84673474978632,104.57206141219358,104.805587708498,12345500.0,,,,,
2025-01-30,106.6154327392578,106.88788132102604,105.76888971133477,106.29432944345936,14346300.0,,,,,
2025-01-31,103.9493179321289,107.5690088707316,103.23899920386177,107.5690088707316,20376500.0,,,,,
2025-02-03,104.20230102539062,104.40664488162436,102.4800325659465,103.76443830184276,14623200.0,,,,,
2025-02-04,106.9949188232422,107.30628970043614,103.65740875347537,103.83255533587617,14835700.0,,,,,
2025-02-05,106.91707611083984,107.04357540368557,106.15811004843532,106.78085181367328,13364400.0,,,,,
2025-02-06,105.50617218017578,108.05552623454648,105.07803445803202,107.78307023266692,13411400.0,,,,,
2025-02-07,105.95377349853516,106.77112670439864,105.39914388242568,105.84673906177127,10051600.0,,,,,
2025-02-10,107.97769165039062,108.0360713729314,106.9170796743383,107.04357897140017,12142200.0,,,,,
2025-02-11,108.65880584716795,109.47615902607645,107.83172766426893,108.59069370089786,12713100.0,,,,,
2025-02-12,105.38961791992188,108.21702936399645,105.22272418608962,108.0403161487418,18244100.0,,,,,
2025-02-13,106.15538024902344,106.43027331793876,104.574780680594,105.19328072306568,15460000.0,,,,,
2025-02-14,106.26336669921876,108.21703158860372,106.12592391675858,106.53825226413908,15733500.0,,,,,
2025-02-18,108.12866973876952,108.96314590361447,106.3419061014274,106.64624261694183,20060300.0,,,,,
2025-02-19,108.28575134277344,110.08232696921928,108.05012872777252,108.73735011975386,10964700.0,,,,,
2025-02-20,109.95470428466795,110.36703262811872,107.94213750485818,108.55081802857345,16325800.0,,,,,
2025-02-21,108.66863250732422,109.8074452258059,108.541001713911,109.28712504054592,14710000.0,,,,,
2025-02-24,109.23802947998048,109.81725903615946,108.30538098740556,108.904242016135,13153500.0,,,,,
2025-02-25,107.72615814208984,110.0823243147248,106.90149398961194,109.2674871335555,14497000.0,,,,,
2025-02-26,107.4610824584961,107.8635987905876,106.53824598204784,107.73596800720765,10446400.0,,,,,
2025-02-27,108.13848876953124,109.25766997231868,107.28437364526935,108.0010459895447,15293200.0,,,,,
2025-02-28,109.29694366455078,109.54237827756374,107.3432787521172,108.09922155463632,18821700.0,,,,,
2025-03-03,105.7921371459961,110.1117878108124,104.56496408724544,109.6601815339306,18706900.0,,,,,
2025-03-04,105.5761489868164,106.97021572448864,104.00536903661744,104.41769736915664,19394900.0,,,,,
2025-03-05,103.5145034790039,104.38825009113312,101.77682224629218,103.9071928628288,24822200.0,,,,,
2025-03-06,105.65469360351562,106.13574334187008,102.454224192069,103.50468402320944,17150200.0,,,,,
2025-03-07,107.02912139892578,108.38392523933705,106.32227601401064,106.43026784158168,19625000.0,,,,,
2025-03-10,109.75836181640624,110.51429712803566,107.08803203130964,107.2843767254791,22749100.0,,,,,
2025-03-11,107.16657257080078,110.05287851445472,106.8033266486431,109.87616529422527,19904700.0,,,,,
2025-03-12,107.1371078491211,108.11884623953205,106.44007449073766,107.05857447034104,14051500.0,,,,,
2025-03-13,106.68551635742188,108.79625553863578,105.6645074630191,106.3517288771727,17767800.0,,,,,
2025-03-14,109.85653686523438,110.13142243986,106.33209184467565,106.9505918776534,15890100.0,,,,,
2025-03-17,111.68256378173828,112.40904810897854,109.6896360049422,109.75835739413968,19908800.0,,,,,
2025-03-18,111.56475067138672,112.44831672539792,110.51429088774826,112.00652995335754,15998700.0,,,,,
2025-03-19,113.30243682861328,113.7049456937257,111.75128829753548,112.11452672628351,17315000.0,,,,,
2025-03-20,113.78348541259766,114.34307601749282,112.12434507086034,112.6250337668412,16230800.0,,,,,
2025-03-21,113.39078521728516,113.871834936139,112.26178455909914,113.39078521728516,41102800.0,,,,,
2025-03-24,113.68531036376952,114.77504059318404,113.4693267161278,113.56749905867323,14207500.0,,,,,
2025-03-25,114.46087646484376,115.4917047809083,113.84238396924675,114.30380221567434,12081800.0,,,,,
2025-03-26,116.11019897460938,117.0035845269403,115.53097690535104,115.53097690535104,14110800.0,,,,,
2025-03-27,115.73714447021484,116.89559613279935,115.11865194742096,115.94330864447949,12740800.0,,,,,
2025-03-28,115.58007049560548,116.29673536645112,115.09901326441326,115.94330892683112,10233400.0,,,,,
2025-03-31,116.75814819335938,117.72025512083968,115.6389670167398,115.6389670167398,21652300.0,,,,,
2025-04-01,116.86614990234376,117.10176504101833,115.77641958712736,117.04286312886724,12425400.0,,,,,
2025-04-02,116.50289916992188,116.66979290752448,115.51134873588072,116.22801360444237,12614600.0,,,,,
2025-04-03,110.37684631347656,113.34169292411568,110.18050163359244,112.2814211666442,21204600.0,,,,,
2025-04-04,102.43457794189452,108.80606535674906,101.9338967659891,107.86359742025316,30841300.0,,,,,
2025-04-07,101.0601577758789,103.86793032363803,96.6619662531433,98.55672174879795,35068500.0,,,,,
2025-04-08,98.92977905273438,103.67157750354755,97.20192479555864,103.53413472150108,27147800.0,,,,,
2025-04-09,103.86792755126952,104.63368231838852,96.3379881977702,97.55534922812984,30063300.0,,,,,
2025-04-10,98.1051254272461,101.88481703181816,96.01402518639644,101.81609563864669,33999300.0,,,,,
2025-04-11,101.25650024414062,102.03207449631572,96.9859396065277,98.46836672094184,22884600.0,,,,,
2025-04-14,101.5019302368164,103.17088248231332,100.84416732159688,103.1119805764935,18020000.0,,,,,
2025-04-15,101.21723175048828,103.48505264202912,101.1190594044203,101.74737140733926,13164900.0,,,,,
2025-04-16,102.2873306274414,103.66175845362972,101.8062733982056,102.05170800860635,13607000.0,,,,,
2025-04-17,104.96747589111328,106.56771439811985,102.55240014276237,102.77820328751788,17916500.0,,,,,
2025-04-21,103.42613983154295,103.70102538749607,102.21860578359606,103.68139391495784,16926500.0,,,,,
2025-04-22,106.32227325439452,106.95058524027996,104.20171468447896,104.20171468447896,13147000.0,,,,,
2025-04-23,105.40925598144533,107.30401141600282,104.5256899127271,106.82295420132478,14235700.0,,,,,
2025-04-24,106.646240234375,106.89167483561498,105.00673889570858,105.99829678193764,9849600.0,,,,,
2025-04-25,106.58734130859376,106.77387400757652,105.458340613293,106.16519348304894,11245800.0,,,,,
2025-04-28,106.646240234375,107.25492074187522,105.71359174569088,106.76405153939524,13890900.0,,,,,
2025-04-29,106.38117980957033,106.84259808281422,105.5565156107776,105.77249926974878,9483100.0,,,,,
2025-04-30,103.7010269165039,105.4583395923372,102.24805824502292,105.4583395923372,20379300.0,,,,,
2025-05-01,103.8482894897461,104.96747069602831,103.06290324309477,103.1807070605541,18610300.0,,,,,
2025-05-02,104.27043914794922,107.00949030314077,102.64075722715975,105.7528662943224,16581900.0,,,,,
2025-05-05,101.38411712646484,102.74874033752526,101.1877724505218,102.73892085670732,19624000.0,,,,,
2025-05-06,102.7978286743164,104.04464065748496,101.59029461667882,101.99280347253476,16303400.0,,,,,
2025-05-07,102.69965362548828,103.36723603060555,102.1695139958302,103.072711517439,12332200.0,,,,,
2025-05-08,104.13299560546876,105.42889004136794,103.416323251568,103.416323251568,19196500.0,,,,,
2025-05-09,105.350341796875,105.782309075304,104.4373248156942,105.18344807205266,10992100.0,,,,,
2025-05-12,107.16657257080078,108.42319658573446,106.34190837970684,108.25629535713394,14244600.0,,,,,
2025-05-13,107.4610824584961,108.4919107562338,107.02911517333828,107.32363968414032,13350800.0,,,,,
2025-05-14,106.49899291992188,106.87205084349324,105.95903376337245,106.87205084349324,15494900.0,,,,,
2025-05-15,107.57894134521484,107.64829567323736,104.99300380757444,105.5082063073054,15004300.0,,,,,
2025-05-16,107.19253540039062,107.88607866650943,106.45935245157396,107.64829348370507,14042500.0,,,,,
2025-05-19,105.48838806152344,106.57824496557885,104.74530277797824,106.57824496557885,16802700.0,,,,,
2025-05-20,103.9823989868164,105.7360845115351,103.81396813456,105.40912516841064,12429300.0,,,,,
2025-05-21,102.7042999267578,104.00221983229522,102.68448008568062,103.5662740372517,16716100.0,,,,,
2025-05-22,102.02066040039062,102.516050607203,100.95061573950277,102.10982700927062,13417400.0,,,,,
2025-05-23,102.0801010131836,102.51604679787695,101.12895275853349,101.65406514879356,12061600.0,,,,,
2025-05-27,102.56558227539062,102.90245153747904,101.95130327361002,102.53586007324698,13043600.0,,,,,
2025-05-28,101.16858673095705,103.46719694483087,100.85153730694184,103.32848829426511,14292400.0,,,,,
2025-05-29,101.74324035644533,101.90176128765157,100.81190437379976,101.33701676944308,13825300.0,,,,,
2025-05-30,101.35684204101562,101.44600865227405,100.25707514783272,101.21813338413264,28645800.0,,,,,
2025-06-02,102.09992218017578,102.89254195648732,101.27757264256806,102.7934654293302,17290500.0,,,,,
2025-06-03,102.84300994873048,103.6950817090964,101.26766516049872,101.95130606473651,19194300.0,,,,,
2025-06-04,101.35684204101562,103.95268195615864,101.35684204101562,102.96190151610593,15648500.0,,,,,
2025-06-05,100.89117431640624,102.09992766621372,100.79209778392551,102.03057333757172,13924800.0,,,,,
2025-06-06,103.30867004394533,103.53655286427175,101.73333282009833,101.8125970670862,15487800.0,,,,,
2025-06-09,104.0022201538086,104.87410418753645,102.8727310986628,103.36812130036024,17087300.0,,,,,
2025-06-10,106.23147583007812,106.6575117049722,104.95336820539588,105.10198677739233,17634800.0,,,,,
2025-06-11,108.30220794677734,108.38147219649396,105.47848519235308,106.76650279355604,22648200.0,,,,,
2025-06-12,108.71833801269533,109.17409609545554,107.22225747296731,107.91580073824272,17469400.0,,,,,
2025-06-13,111.0863037109375,111.49251975352344,109.65957748339623,111.31417897508078,28540200.0,,,,,
2025-06-16,111.44298553466795,112.11671652605848,110.10542591361796,110.7890668257942,22986100.0,,,,,
2025-06-17,112.94896697998048,113.8703930656004,112.06717301793132,112.89942493575334,19451700.0,,,,,
2025-06-18,112.1464385986328,114.17753393216768,111.89874349266114,113.55334498637878,17968900.0,,,,,
2025-06-20,113.64250946044922,113.97937872894823,112.13652657042812,112.40403395386606,36273300.0,,,,,
2025-06-23,110.70980072021484,115.8717657409918,110.13515382821328,115.62407063888702,26631100.0,,,,,
2025-06-24,107.34114837646484,109.91718354695504,106.9151200473898,108.24276219794736,24828300.0,,,,,
2025-06-25,107.3708724975586,108.23284659032925,106.70704389810383,107.11326748223368,17483200.0,,,,,
2025-06-26,108.97593688964844,109.42179261657854,107.54921821701448,107.93562197825436,18304800.0,,,,,
2025-06-27,108.3715591430664,109.08492225178664,107.3708763657744,108.9264013159903,22002100.0,,,,,
2025-06-30,106.8061294555664,107.83653441296042,106.72686520990392,107.63838135785878,19199000.0,,,,,
2025-07-01,108.23284912109376,108.6291627941556,106.16212170690385,107.13308226889804,15536900.0,,,,,
2025-07-02,110.0261688232422,110.33330833498748,107.82663507822244,108.98584635712052,11892200.0,,,,,
2025-07-03,111.16555786132812,111.4330728024106,109.60013057413988,109.8379157536152,11223600.0,,,,,
2025-07-07,110.08560943603516,111.01694541898112,109.20381549607526,110.51164530493018,15415900.0,,,,,
2025-07-08,113.13721466064452,113.4047220387964,109.82800424173728,109.86763636425135,17913400.0,,,,,
2025-07-09,112.75081634521484,113.21647679930958,112.22569636590366,112.86970515942846,10652100.0,,,,,
2025-07-10,113.87039184570312,114.2072535538638,112.0275396942058,112.66163854643558,14901700.0,,,,,
2025-07-11,114.36578369140624,114.69274304277408,113.45426752309716,113.79112923610305,11683900.0,,,,,
