Date,Close,High,Low,Open,Volume,"('Close', 'CHMI')","('High', 'CHMI')","('Low', 'CHMI')","('Open', 'CHMI')","('Volume', 'CHMI')"
2024-07-11,2.9332566261291504,2.9649674779232624,2.9094734872835666,2.9253289131806226,144500.0,,,,,
2024-07-12,3.0046064853668213,3.0125341994834245,2.9332570583173925,2.9332570583173925,92300.0,,,,,
2024-07-15,3.0363173484802246,3.07595610816163,3.012534206078349,3.012534206078349,240000.0,,,,,
2024-07-16,3.083883762359619,3.083883762359619,3.0363172894687205,3.0363172894687205,118400.0,,,,,
2024-07-17,3.083883762359619,3.1314500462389074,3.068028145388246,3.068028145388246,185000.0,,,,,
2024-07-18,3.0283892154693604,3.1155942478926,3.0283892154693604,3.099738821817754,124100.0,,,,,
2024-07-19,3.012533903121948,3.052172469805475,3.012533903121948,3.020461616458653,53600.0,,,,,
2024-07-22,3.0521726608276367,3.0521726608276367,2.988750950164706,3.036317233161904,136600.0,,,,,
2024-07-23,3.0363173484802246,3.0601004908820992,3.0046064919443918,3.044245062614183,99000.0,,,,,
2024-07-24,2.9332566261291504,3.0363168944600147,2.8936180613865106,3.0204614685629587,196300.0,,,,,
2024-07-25,2.9570400714874268,2.972895499027981,2.901546075095488,2.964967785257704,68900.0,,,,,
2024-07-26,2.972895383834839,2.996678524224126,2.949112243445552,2.996678524224126,74500.0,,,,,
2024-07-29,2.9411845207214355,2.9887508013502355,2.901545953530769,2.9808230879121025,125200.0,,,,,
2024-07-30,3.0204615592956543,3.0204615592956543,2.964967566988955,2.972895280175626,201400.0,,,,,
2024-07-31,3.0363173484802246,3.07595610816163,2.988751063676475,3.07595610816163,200800.0,,,,,
2024-08-01,2.996678590774536,3.0363171589703097,2.925329168022143,3.0204617316920004,149400.0,,,,,
2024-08-02,2.972895383834839,2.996678524224126,2.949112243445552,2.972895383834839,141500.0,,,,,
2024-08-05,2.8460519313812256,2.885690689824849,2.687497653653164,2.8539796452676285,300000.0,,,,,
2024-08-06,2.8539798259735107,2.9015463013153115,2.8301966828084204,2.846052111585148,218000.0,,,,,
2024-08-07,2.89361834526062,2.9015460589868844,2.8619073013439573,2.89361834526062,110700.0,,,,,
2024-08-08,2.885690450668335,2.901545877127096,2.885690450668335,2.8936181638977154,110700.0,,,,,
2024-08-09,2.806413412094116,2.861907410290503,2.758847127925785,2.8539796962624475,335400.0,,,,,
2024-08-12,2.798485517501831,2.8301963715680003,2.774702376952204,2.8301963715680003,128300.0,,,,,
2024-08-13,2.8222687244415283,2.83019643814456,2.774702442223342,2.798485583332435,104100.0,,,,,
2024-08-14,2.8143410682678223,2.846051923728164,2.7826302128074807,2.846051923728164,103100.0,,,,,
2024-08-15,2.8381240367889404,2.8381240367889404,2.7905577564991093,2.8301963234073018,124000.0,,,,,
2024-08-16,2.774702548980713,2.853979689061232,2.774702548980713,2.8143411190209724,156600.0,,,,,
2024-08-19,2.790557861328125,2.822268716045917,2.774702433969229,2.798485575007573,139500.0,,,,,
2024-08-20,2.806413412094116,2.830196554178282,2.774702555981895,2.798485698066061,163100.0,,,,,
2024-08-21,2.8222687244415283,2.8222687244415283,2.774702442223342,2.8143410107384974,127500.0,,,,,
2024-08-22,2.774702548980713,2.838124261045128,2.774702548980713,2.822268833029024,109900.0,,,,,
2024-08-23,2.798485517501831,2.8539795121176272,2.774702376952204,2.774702376952204,132600.0,,,,,
2024-08-26,2.8143410682678223,2.8381242098630786,2.790557926672566,2.790557926672566,78700.0,,,,,
2024-08-27,2.8143410682678223,2.830196495997993,2.806413354402737,2.8143410682678223,92900.0,,,,,
2024-08-28,2.806413412094116,2.838124268206337,2.798485698066061,2.8222688401502265,78400.0,,,,,
2024-08-29,2.790557861328125,2.822268716045917,2.782630147648677,2.814341002366469,95500.0,,,,,
2024-08-30,2.798485517501831,2.8064132310183734,2.774702376952204,2.7826300904687464,78400.0,,,,,
2024-09-03,2.8143410682678223,2.8222687821329075,2.7747024989423954,2.7747024989423954,185700.0,,,,,
2024-09-04,2.8222687244415283,2.846051865550621,2.8143410107384974,2.8143410107384974,75700.0,,,,,
2024-09-05,2.798485517501831,2.8301963715680003,2.774702376952204,2.8064132310183734,259000.0,,,,,
2024-09-06,2.774702548980713,2.8064134050129206,2.750919406956557,2.8064134050129206,138500.0,,,,,
2024-09-09,2.7588469982147217,2.766774711870044,2.7429915709040764,2.766774711870044,158700.0,,,,,
2024-09-10,2.7588469982147217,2.774702425525367,2.7429915709040764,2.7429915709040764,52100.0,,,,,
2024-09-11,2.7509191036224365,2.7747022430241097,2.7350636773546544,2.758846816756328,117100.0,,,,,
2024-09-12,2.774702548980713,2.7826302629887647,2.7588471209646093,2.7588471209646093,95900.0,,,,,
2024-09-13,2.806413412094116,2.814341126122172,2.774702555981895,2.774702555981895,180500.0,,,,,
2024-09-16,2.8381240367889404,2.877762792708729,2.7905577564991093,2.7905577564991093,336600.0,,,,,
2024-09-17,2.89361834526062,2.972895482523265,2.8619073013439573,2.8619073013439573,683300.0,,,,,
2024-09-18,2.9174013137817383,2.9808230198384305,2.8936181740104785,2.9094736005246515,379700.0,,,,,
2024-09-19,2.9491126537323,2.98875122656238,2.917401795468236,2.957040368298316,410400.0,,,,,
2024-09-20,3.0046064853668213,3.0125341994834245,2.9332570583173925,2.9649679147838053,413400.0,,,,,
2024-09-23,2.9411845207214355,3.020461655102769,2.9332568072833025,3.012533941664636,277200.0,,,,,
2024-09-24,2.9253289699554443,2.96496753546739,2.909473543750666,2.957039822365001,477800.0,,,,,
2024-09-25,2.9253289699554443,2.9887506747745576,2.909473543750666,2.949112109262612,226100.0,,,,,
2024-09-26,2.964967966079712,2.964967966079712,2.9253293948109222,2.93325710906468,185400.0,,,,,
2024-09-27,2.996678590774536,2.996678590774536,2.957040022578762,2.9808231634962263,514400.0,,,,,
2024-09-30,2.9966788291931152,3.0297000509767296,2.938891494249783,3.0049341346390186,437700.0,,,,,
2024-10-01,2.848083019256592,2.9719125959413137,2.839827714144277,2.922380765267425,504000.0,,,,,
2024-10-02,2.848083019256592,2.881104239705851,2.839827714144277,2.848083019256592,167400.0,,,,,
2024-10-03,2.8315725326538086,2.8480831435992644,2.8315725326538086,2.8398278381265363,184100.0,,,,,
2024-10-04,2.823317289352417,2.8563385119704785,2.8068066780433862,2.8563385119704785,280700.0,,,,,
2024-10-07,2.8068065643310547,2.82331717497119,2.7820404515488475,2.82331717497119,280500.0,,,,,
2024-10-08,2.823317289352417,2.839827900661448,2.7820405642578283,2.815061983697902,147400.0,,,,,
2024-10-09,2.8398277759552,2.8645936918311925,2.823317165371205,2.8645936918311925,152700.0,,,,,
2024-10-10,2.823317289352417,2.831572595006932,2.815061983697902,2.831572595006932,99800.0,,,,,
2024-10-11,2.8150620460510254,2.831572657725763,2.798551434376288,2.8233173518883943,110600.0,,,,,
2024-10-14,2.8068065643310547,2.839827785611325,2.798551259010987,2.82331717497119,107600.0,,,,,
2024-10-15,2.823317289352417,2.839827900661448,2.8068066780433862,2.823317289352417,156300.0,,,,,
2024-10-16,2.8728489875793457,2.8728489875793457,2.823317155991909,2.8398277665210547,115000.0,,,,,
2024-10-17,2.864593505859375,2.889359420127544,2.8398275915912063,2.856338201103319,151200.0,,,,,
2024-10-18,2.864593505859375,2.881104115371488,2.856338201103319,2.881104115371488,80100.0,,,,,
2024-10-21,2.8315725326538086,2.8728490600174483,2.8233172271810805,2.8563384490719925,120700.0,,,,,
2024-10-22,2.8150620460510254,2.839827963563132,2.8150620460510254,2.839827963563132,85900.0,,,,,
2024-10-23,2.8068065643310547,2.82331717497119,2.7902959536909195,2.82331717497119,139200.0,,,,,
2024-10-24,2.8150620460510254,2.831572657725763,2.798551434376288,2.798551434376288,96800.0,,,,,
2024-10-25,2.798551321029663,2.8233172375387032,2.79029601552665,2.81506193203569,74100.0,,,,,
2024-10-28,2.76552963256836,2.823316962277446,2.740763718473889,2.815061657579289,187700.0,,,,,
2024-10-29,2.6994874477386475,2.773785196978626,2.691232142267539,2.765529891507517,163700.0,,,,,
2024-10-30,2.749019145965576,2.782040366233199,2.699487315564142,2.707742620631048,196000.0,,,,,
2024-10-31,2.773785352706909,2.8150620792018546,2.740764128968568,2.7820406586414945,258200.0,,,,,
2024-11-01,2.691232442855835,2.8068069291820743,2.691232442855835,2.7655302003942555,195200.0,,,,,
2024-11-04,2.682976722717285,2.7325085534378637,2.682976722717285,2.6912320278373816,123000.0,,,,,
2024-11-05,2.682976722717285,2.699487332957478,2.682976722717285,2.682976722717285,108400.0,,,,,
2024-11-06,2.691232442855835,2.7242536684284664,2.649955910890046,2.7242536684284664,310400.0,,,,,
2024-11-07,2.666465997695923,2.691231911990134,2.6582106929311857,2.6829766072253967,185900.0,,,,,
2024-11-08,2.682976722717285,2.724253248317767,2.6582108073569963,2.674721417597189,294600.0,,,,,
2024-11-11,2.666465997695923,2.7242531310490814,2.6582106929311857,2.6829766072253967,186100.0,,,,,
2024-11-12,2.625189781188965,2.6664663098446693,2.6004238639955424,2.6664663098446693,302100.0,,,,,
2024-11-13,2.3610196113586426,2.6004238719368606,2.3610196113586426,2.6004238719368606,778700.0,,,,,
2024-11-14,2.303232192993164,2.3775301326522924,2.2784662787141183,2.352764021551256,412100.0,,,,,
2024-11-15,2.253700494766236,2.3114876314258304,2.237189884292065,2.29497702095166,483500.0,,,,,
2024-11-18,2.2124240398406982,2.3114877058764565,2.2041687343377183,2.3032324003734765,506300.0,,,,,
2024-11-19,2.195913553237915,2.228934777120557,2.1876582472672546,2.212424165179236,264500.0,,,,,
2024-11-20,2.146381378173828,2.1959134075332294,2.146381378173828,2.1876581021103303,286000.0,,,,,
2024-11-21,2.0968494415283203,2.1546365766194957,2.072083526489245,2.14638127160647,459900.0,,,,,
2024-11-22,2.105104684829712,2.1711473198198536,2.0638281609746176,2.105104684829712,396400.0,,,,,
2024-11-25,2.2124240398406982,2.2371899563496376,2.138126093491871,2.138126093491871,368900.0,,,,,
2024-11-26,2.228934526443481,2.237189831485709,2.1794026961901145,2.212423916359026,229900.0,,,,,
2024-11-27,2.228934526443481,2.2619557466123927,2.220679221401254,2.228934526443481,189800.0,,,,,
2024-11-29,2.286721706390381,2.286721706390381,2.2371898751698387,2.2537004855766862,127600.0,,,,,
2024-12-02,2.2041685581207275,2.294976911393637,2.2041685581207275,2.270210996864662,733800.0,,,,,
2024-12-03,2.171147584915161,2.245445336926024,2.171147584915161,2.2289347253680547,260900.0,,,,,
2024-12-04,2.1794025897979736,2.204168503715657,2.1628917836975305,2.1628917836975305,150400.0,,,,,
2024-12-05,2.1794025897979736,2.2371897222725674,2.171147285158746,2.1876578944372014,178700.0,,,,,
2024-12-06,2.22067928314209,2.22067928314209,2.1794027567833525,2.1794027567833525,353600.0,,,,,
2024-12-09,2.2371902465820312,2.2619561663038725,2.220679633434137,2.220679633434137,208800.0,,,,,
2024-12-10,2.195913553237915,2.237190083091217,2.171147635325933,2.237190083091217,189200.0,,,,,
2024-12-11,2.1876580715179443,2.212423987440313,2.1876580715179443,2.2041686821328565,131300.0,,,,,
2024-12-12,2.154636859893799,2.1959135872076523,2.1463815537954325,2.1876582811092864,247400.0,,,,,
2024-12-13,2.195913553237915,2.195913553237915,2.1546368265625926,2.171147635325933,268200.0,,,,,
2024-12-16,2.1876580715179443,2.212423987440313,2.1876580715179443,2.1959133768254007,207300.0,,,,,
2024-12-17,2.1381261348724365,2.212424082659201,2.1381261348724365,2.18765816567095,449700.0,,,,,
2024-12-18,2.080338716506958,2.1711472634525872,2.080338716506958,2.1711472634525872,372700.0,,,,,
2024-12-19,2.0968494415283203,2.1546365766194957,2.072083526489245,2.1133600515543702,405100.0,,,,,
2024-12-20,2.129870891571045,2.129870891571045,2.0885943620487413,2.0885943620487413,473000.0,,,,,
2024-12-23,2.129870891571045,2.1711476179153664,2.113360279762124,2.129870891571045,386600.0,,,,,
2024-12-24,2.1628918647766118,2.171147366547296,2.113360035084474,2.121615340033164,194200.0,,,,,
2024-12-26,2.228934526443481,2.228934526443481,2.154636584241433,2.1794026961901145,341700.0,,,,,
2024-12-27,2.319743156433105,2.3775304953894185,2.2041688721645207,2.2206794842028903,1112800.0,,,,,
2024-12-30,2.2784664630889893,2.3610195173660515,2.2784664630889893,2.352764211938345,766500.0,,,,,
2024-12-31,2.3046555519104004,2.330844793529047,2.2435471133333005,2.2784661021581627,1285800.0,,,,,
2025-01-02,2.287196159362793,2.339574857832899,2.261006914194549,2.339574857832899,363000.0,,,,,
2025-01-03,2.287196159362793,2.313385612664656,2.261006914194549,2.287196159362793,294800.0,,,,,
2025-01-06,2.522899627685547,2.5578186191053707,2.357034210307777,2.357034210307777,1391000.0,,,,,
2025-01-07,2.487980604171753,2.5752782970317574,2.4530616102812,2.5578188000864803,436300.0,,,,,
2025-01-08,2.4356019496917725,2.505439932780578,2.4006829581473696,2.487980437008377,353800.0,,,,,
2025-01-10,2.4006829261779785,2.4356019172573724,2.3832234306382816,2.426872169487524,252100.0,,,,,
2025-01-13,2.4006829261779785,2.4705209083367663,2.3308449440191907,2.409412673947827,250000.0,,,,,
2025-01-14,2.4094126224517822,2.4356018652015887,2.383223379701976,2.418142370035051,125900.0,,,,,
2025-01-15,2.453061580657959,2.496710322494047,2.4356020839235235,2.4356020839235235,182500.0,,,,,
2025-01-16,2.5403590202331543,2.549088767733601,2.4530613370950896,2.4530613370950896,176500.0,,,,,
2025-01-17,2.618927001953125,2.618927001953125,2.5578187635182985,2.566548511866131,293800.0,,,,,
2025-01-21,2.618927001953125,2.645116246996622,2.575278260213963,2.6363864986487897,263700.0,,,,,
2025-01-22,2.6276566982269287,2.653845942751416,2.575278209177954,2.6101972018772703,279000.0,,,,,
2025-01-23,2.6625757217407227,2.680035218292443,2.6276567286372825,2.6538459734648625,253100.0,,,,,
2025-01-24,2.706224203109741,2.706224203109741,2.6451159710499152,2.706224203109741,295000.0,,,,,
2025-01-27,2.7324137687683105,2.7411435165735227,2.688764821608644,2.688764821608644,207000.0,,,,,
2025-01-28,2.7673327922821045,2.7935220360033526,2.7324138006537737,2.7411435485608564,156800.0,,,,,
2025-01-29,2.714953899383545,2.776062338425379,2.6800349102931214,2.776062338425379,210900.0,,,,,
2025-01-30,2.8284411430358887,2.8371708912991567,2.7149542074797868,2.7149542074797868,294200.0,,,,,
2025-01-31,2.8720898628234863,2.9070088556148117,2.793522129043005,2.837170870032161,412500.0,,,,,
2025-02-03,2.8633601665496826,2.8720899149058186,2.793522179700594,2.8720899149058186,259600.0,,,,,
2025-02-04,2.898278951644897,2.9244681948308138,2.828440969815788,2.8808194561876204,356100.0,,,,,
2025-02-05,3.0030362606048584,3.0030362606048584,2.889549327158613,2.898279075259585,355000.0,,,,,
2025-02-06,3.046685218811035,3.072874464985307,3.0030364751872494,3.0117662239120064,289200.0,,,,,
2025-02-07,2.9593875408172607,3.046685022438106,2.950657792655176,3.046685022438106,272800.0,,,,,
2025-02-10,2.9943065643310547,2.9943065643310547,2.889549377172584,2.9768470678269123,237400.0,,,,,
2025-02-11,2.976846933364868,2.994306429080378,2.9419277338002425,2.9681171855071136,231400.0,,,,,
2025-02-12,3.0030362606048584,3.0030362606048584,2.933198067663472,2.950657771999028,307200.0,,,,,
2025-02-13,3.046685218811035,3.055414967535792,2.985576977737735,3.0030364751872494,294400.0,,,,,
2025-02-14,3.107793092727661,3.1252525881144995,3.064144354260565,3.081603849647404,173500.0,,,,,
2025-02-18,3.107793092727661,3.133982335807919,3.090333597340823,3.090333597340823,266400.0,,,,,
2025-02-19,3.1689016819000244,3.177631429998911,3.081603992777546,3.099063488975319,301200.0,,,,,
2025-02-20,3.1689016819000244,3.195090926196684,3.151441977568639,3.177631429998911,242400.0,,,,,
2025-02-21,3.212550401687622,3.212550401687622,3.1514419572556847,3.186361157559768,151100.0,,,,,
2025-02-24,3.177631378173828,3.2125503699998688,3.1514419261706887,3.1863611261303384,229900.0,,,,,
2025-02-25,3.1601717472076416,3.212550444291593,3.1601717472076416,3.1776314516580344,414000.0,,,,,
2025-02-26,3.125252485275269,3.1689014304396594,3.099063243056792,3.160171474899905,185100.0,,,,,
2025-02-27,3.08160400390625,3.142712240819139,3.08160400390625,3.133982492688726,156800.0,,,,,
2025-02-28,3.08160400390625,3.0990635001670754,2.959387530080473,3.0903337520366625,403900.0,,,,,
2025-03-03,2.9681172370910645,3.1077932052426185,2.9681172370910645,3.0903337092236742,231700.0,,,,,
2025-03-04,2.950657844543457,2.994306586121457,2.90700889483184,2.93319813977864,177400.0,,,,,
2025-03-05,2.9943065643310547,3.037955305591411,2.968117319574841,2.9855768160789835,240500.0,,,,,
2025-03-06,2.9244680404663086,3.003035974010547,2.9244680404663086,3.003035974010547,133000.0,,,,,
2025-03-07,3.125252485275269,3.142711980087587,2.950657537152088,2.9943062741828834,401700.0,,,,,
2025-03-10,3.0379552841186523,3.1339825142127,3.0379552841186523,3.0728742768801243,241800.0,,,,,
2025-03-11,2.9943065643310547,3.081604046851767,2.915738621928798,3.037955305591411,523900.0,,,,,
2025-03-12,3.029225349426269,3.0379550970791684,2.941927664763681,3.029225349426269,265400.0,,,,,
2025-03-13,3.055414915084839,3.0641446636597363,2.9943066750605567,3.0641446636597363,379800.0,,,,,
2025-03-14,3.142712354660034,3.142712354660034,3.055414870193664,3.0816041155335747,306700.0,,,,,
2025-03-17,3.1601717472076416,3.1776314516580344,3.099063510098914,3.1427122508908623,367200.0,,,,,
2025-03-18,3.151442050933838,3.20382074888014,3.125252806027496,3.1339825543296094,591500.0,,,,,
2025-03-19,3.1601717472076416,3.1950909479748137,3.125252754574083,3.1776314516580344,341200.0,,,,,
2025-03-20,3.133982419967652,3.1863611156683427,3.10779317618411,3.1776313677404957,246500.0,,,,,
2025-03-21,3.142712354660034,3.142712354660034,3.090333863980212,3.142712354660034,211200.0,,,,,
2025-03-24,3.195091009140014,3.203820757465522,3.1077933177513217,3.160171807704367,295400.0,,,,,
2025-03-25,3.142712354660034,3.1950910534734773,3.142712354660034,3.1950910534734773,317400.0,,,,,
2025-03-26,3.107793092727661,3.160171578888176,3.0728741019539845,3.151441831194757,400200.0,,,,,
2025-03-27,3.107793092727661,3.142712083501338,3.0728741019539845,3.142712083501338,545500.0,,,,,
2025-03-28,3.0030362606048584,3.125252734018463,2.994306512503887,3.1165229859174914,565800.0,,,,,
2025-03-31,3.0121641159057617,3.13995299418117,2.966525308529902,3.030419638856106,394500.0,,,,,
2025-04-01,2.9756529331207275,3.0395472605077,2.957397411010164,3.0121639773418547,316100.0,,,,,
2025-04-02,2.920886516571045,2.9756530857111456,2.902630993524345,2.957397562664445,301700.0,,,,,
2025-04-03,2.838736295700073,2.911758601663235,2.7930974904874657,2.875247557493149,487500.0,,,,,
2025-04-04,2.628798007965088,2.8204810056257443,2.5922867431686223,2.783969958452286,733800.0,,,,,
2025-04-07,2.418859004974365,2.674436524904531,2.3732199833679566,2.4644978089577907,722800.0,,,,,
2025-04-08,2.3640921115875244,2.6105418591512715,2.345836590851171,2.5192642554695035,567300.0,,,,,
2025-04-09,2.464497804641724,2.4918810869838226,2.245431328281948,2.400603479176826,957100.0,,,,,
2025-04-10,2.2363035678863525,2.44624228350158,2.2363035678863525,2.418859001154766,392100.0,,,,,
2025-04-11,2.245431423187256,2.2636869455202424,2.135898071566345,2.2363036620207626,485200.0,,,,,
2025-04-14,2.446242332458496,2.473625615353335,2.318453461326259,2.318453461326259,717900.0,,,,,
2025-04-15,2.464497804641724,2.5192643693259216,2.427986761518925,2.4462422830803243,305700.0,,,,,
2025-04-16,2.446242332458496,2.491881137283228,2.4097312885987106,2.4553700934234426,204600.0,,,,,
2025-04-17,2.482753276824951,2.4918810374241134,2.409731192031652,2.437114473829139,123400.0,,,,,
2025-04-21,2.3914754390716557,2.464497741056217,2.373219917981259,2.446242219965821,218700.0,,,,,
2025-04-22,2.537519931793213,2.537519931793213,2.4462423225147827,2.4462423225147827,236100.0,,,,,
2025-04-23,2.4918811321258545,2.619669785370624,2.4736256102337446,2.592286502532459,274700.0,,,,,
2025-04-24,2.446242332458496,2.519264420178067,2.446242332458496,2.5101366592131207,328100.0,,,,,
2025-04-25,2.473625659942627,2.5101367044605563,2.4097313320362503,2.44624237655418,277800.0,,,,,
2025-04-28,2.564903259277344,2.6014143036250226,2.473625648408146,2.473625648408146,167900.0,,,,,
2025-04-29,2.701819896697998,2.756586463290338,2.5375199792979872,2.5740310236928803,316600.0,,,,,
2025-04-30,2.75658655166626,2.774842074448977,2.647053414969957,2.7200755061008257,350200.0,,,,,
2025-05-01,2.692692279815674,2.774842134104002,2.683564518228082,2.7383310877536338,145500.0,,,,,
2025-05-02,2.7474586963653564,2.7474586963653564,2.683564368809787,2.738330935285989,221700.0,,,,,
2025-05-05,2.729203224182129,2.765714269168165,2.674436656703075,2.765714269168165,158900.0,,,,,
2025-05-06,2.6835644245147705,2.756586514665487,2.656181140708252,2.7292032308589684,147900.0,,,,,
2025-05-07,2.692692279815674,2.7565866109288177,2.67443675664049,2.72007556457845,232700.0,,,,,
2025-05-08,2.765714406967163,2.8204809771749075,2.720075598460709,2.729203360162,171700.0,,,,,
2025-05-09,2.811353206634521,2.86611999429308,2.783969921616744,2.7930976832893366,154000.0,,,,,
2025-05-12,2.802225351333618,3.0212918417793637,2.692692214922244,2.948269750838448,424400.0,,,,,
2025-05-13,2.85699200630188,2.8661197672514103,2.793097462032179,2.8661197672514103,155500.0,,,,,
2025-05-14,2.811353206634521,2.8752477559656726,2.783969921616744,2.8752477559656726,160600.0,,,,,
2025-05-15,2.802225351333618,2.847864158171691,2.7748420672307748,2.811353112701233,132400.0,,,,,
2025-05-16,2.811353206634521,2.838736491652299,2.802225444961929,2.811353206634521,126000.0,,,,,
2025-05-19,2.78396987915039,2.820480925283825,2.765714356083673,2.78396987915039,197700.0,,,,,
2025-05-20,2.802225351333618,2.811353112701233,2.76571430586316,2.7930975899660035,116300.0,,,,,
2025-05-21,2.692692279815674,2.793097657279186,2.656181233465306,2.783969895691594,403900.0,,,,,
2025-05-22,2.7200756072998047,2.756586654223613,2.674436798645044,2.747458892492661,274500.0,,,,,
2025-05-23,2.7200756072998047,2.738331130761709,2.674436798645044,2.7109478455688527,157300.0,,,,,
2025-05-27,2.738331079483032,2.747458841043056,2.692692271682916,2.747458841043056,206300.0,,,,,
2025-05-28,2.701819896697998,2.738330941092891,2.674436613401828,2.710947657796721,226900.0,,,,,
2025-05-29,2.692692279815674,2.72007556457845,2.683564518228082,2.72007556457845,141300.0,,,,,
2025-05-30,2.701819896697998,2.710947657796721,2.674436613401828,2.683564374500551,132800.0,,,,,
2025-06-02,2.692692279815674,2.710947802990858,2.67443675664049,2.701820041403266,92000.0,,,,,
2025-06-03,2.701819896697998,2.720075418895445,2.683564374500551,2.6926921355992746,170000.0,,,,,
2025-06-04,2.692692279815674,2.701820041403266,2.683564518228082,2.701820041403266,85900.0,,,,,
2025-06-05,2.7109477519989014,2.720075513414804,2.683564467751195,2.701819990582999,122600.0,,,,,
2025-06-06,2.7200756072998047,2.738331130761709,2.7018200838379003,2.738331130761709,121300.0,,,,,
2025-06-09,2.7109477519989014,2.7474587976625098,2.7109477519989014,2.738331036246608,219900.0,,,,,
2025-06-10,2.738331079483032,2.738331079483032,2.692692271682916,2.720075556362985,230800.0,,,,,
2025-06-11,2.7109477519989014,2.774842081910216,2.7109477519989014,2.7565865590784115,141500.0,,,,,
2025-06-12,2.7200756072998047,2.7292033690307567,2.7109478455688527,2.7292033690307567,103000.0,,,,,
2025-06-13,2.692692279815674,2.7292033261660418,2.683564518228082,2.7292033261660418,202500.0,,,,,
2025-06-16,2.6835644245147705,2.720075469590129,2.6835644245147705,2.720075469590129,201400.0,,,,,
2025-06-17,2.6470534801483154,2.7109478114610948,2.628797956916093,2.7109478114610948,318900.0,,,,,
2025-06-18,2.665308952331543,2.701819998096688,2.6196699275021134,2.6470534294489707,238700.0,,,,,
2025-06-20,2.692692279815674,2.7292033261660418,2.67443675664049,2.692692279815674,255200.0,,,,,
2025-06-23,2.7200756072998047,2.7292033690307567,2.65618127518314,2.7109478455688527,488100.0,,,,,
2025-06-24,2.7109477519989014,2.7474587976625098,2.692692229167097,2.7292032748307054,675600.0,,,,,
2025-06-25,2.729203224182129,2.747458746675147,2.674436656703075,2.72007546293562,406100.0,,,,,
2025-06-26,2.7200756072998047,2.747458892492661,2.6926923221069483,2.738331130761709,374800.0,,,,,
2025-06-27,2.765714406967163,2.765714406967163,2.720075598460709,2.7565866452658723,808400.0,,,,,
2025-06-30,2.621666669845581,2.756110985297521,2.612063504456157,2.736904654518672,789700.0,,,,,
2025-07-01,2.57365083694458,2.679285655983872,2.57365083694458,2.621666663780622,495000.0,,,,,
2025-07-02,2.66007924079895,2.66007924079895,2.5928570853626183,2.5928570853626183,368000.0,,,,,
2025-07-03,2.727301359176636,2.736904524108481,2.6504760397218754,2.6504760397218754,154000.0,,,,,
2025-07-07,2.621666669845581,2.746507819908097,2.621666669845581,2.6984919929609754,275300.0,,,,,
