Date,Close,High,Low,Open,Volume,"('Close', 'FOXA')","('High', 'FOXA')","('Low', 'FOXA')","('Open', 'FOXA')","('Volume', 'FOXA')"
2024-06-03,34.257015228271484,34.4439955670173,33.87320755279703,34.0798743793133,2853900.0,,,,,
2024-06-04,33.971622467041016,34.48336229901031,33.9519397326463,34.08971511931155,3276400.0,,,,,
2024-06-05,34.079872131347656,34.19796477149766,33.73542994593891,34.050346155737145,2757700.0,,,,,
2024-06-06,33.8043212890625,34.35542659287518,33.72559410514511,33.961779410995014,2714300.0,,,,,
2024-06-07,33.568138122558594,34.074956367513586,33.51893316021211,33.5582948776305,2413600.0,,,,,
2024-06-10,33.154808044433594,33.48448917441447,32.918622724495805,33.361474892001624,3236900.0,,,,,
2024-06-11,32.81036376953125,33.2335331267375,32.78084154826947,32.9776613621444,3165800.0,,,,,
2024-06-12,32.88909149169922,33.125280528016724,32.63322347694452,33.07607557372898,2312000.0,,,,,
2024-06-13,32.8005256652832,32.86941335386726,32.55449713345514,32.67258977758532,2204700.0,,,,,
2024-06-14,32.65290832519531,32.830049175386776,32.40687978371801,32.603703367719376,2410100.0,,,,,
2024-06-17,32.908775329589844,32.93830130643212,32.239577417326515,32.67259003943661,3176300.0,,,,,
2024-06-18,33.02687454223633,33.4697229375231,32.96782633761911,32.98750907249151,2789700.0,,,,,
2024-06-20,33.8043212890625,33.863369492573845,32.96782572018933,33.026873923700684,3676500.0,,,,,
2024-06-21,33.912574768066406,34.08971562615479,33.6567067253264,33.84368707370957,5569300.0,,,,,
2024-06-24,33.912574768066406,33.991305706815815,33.479565867238016,33.74527715437059,1941400.0,,,,,
2024-06-25,34.07002639770508,34.3258981457736,33.76495345344262,34.060186909285704,2879600.0,,,,,
2024-06-26,33.87320709228516,34.00606460424637,33.450041463413164,33.7944799127616,2692800.0,,,,,
2024-06-27,33.538612365722656,33.883050819990736,33.282740581897,33.873207576098736,2208200.0,,,,,
2024-06-28,33.824005126953125,34.02082872431387,33.68622973502996,33.75511743099155,2919300.0,,,,,
2024-07-01,33.57797622680664,34.32098351607992,33.53861451101366,33.96178017299747,2378600.0,,,,,
2024-07-02,33.93225860595703,33.94210185066962,33.30242609187583,33.54845465231992,3082700.0,,,,,
2024-07-03,34.22748947143555,34.27669818298384,33.94701708445935,34.01098690783307,1599900.0,,,,,
2024-07-05,33.99130630493164,34.276700331773405,33.848609291510755,34.17828665660494,2677100.0,,,,,
2024-07-08,33.971622467041016,34.20780777158208,33.942100242497816,34.17828554703888,2053000.0,,,,,
2024-07-09,34.63097381591797,34.70970474585832,33.80431782203114,33.80431782203114,2377000.0,,,,,
2024-07-10,34.7589111328125,34.92621248878336,34.62113575383505,34.73922839951608,1767900.0,,,,,
2024-07-11,35.07382583618164,35.329697603840295,34.86716277667859,34.93605046317961,1913900.0,,,,,
2024-07-12,35.16239547729492,35.54619936619538,35.13287325633251,35.191917698257335,1533700.0,,,,,
2024-07-15,35.418270111083984,35.72334309669097,35.132876104982714,35.22144652914871,2844400.0,,,,,
2024-07-16,36.146514892578125,36.2941335273907,35.44779469654065,35.52652188210228,2818000.0,,,,,
2024-07-17,36.85507583618164,36.90428079308624,35.42810956136279,36.06778526341532,3206800.0,,,,,
2024-07-18,36.5106315612793,37.34713079765902,36.49095258291035,36.77634281842834,2395400.0,,,,,
2024-07-19,36.30397033691406,36.63856929756248,36.23508264684799,36.49095442774843,1900700.0,,,,,
2024-07-22,36.45159149169922,36.51063594208534,35.87096395361623,36.33349508273135,2300900.0,,,,,
2024-07-23,36.48111343383789,36.56476224063441,35.920168634935216,36.34333804520885,2073000.0,,,,,
2024-07-24,36.50079345703125,36.72221763600819,36.23508218980042,36.490953967473445,1634900.0,,,,,
2024-07-25,36.48111343383789,36.81571241512175,36.36302077988411,36.530318393477145,2443500.0,,,,,
2024-07-26,36.91412353515625,37.09126439889791,36.38270469802917,36.65825548425047,1851400.0,,,,,
2024-07-29,37.189674377441406,37.28808429013544,36.82554944145892,37.05189899803075,1576800.0,,,,,
2024-07-30,37.80966567993164,37.93760157680121,37.1699937037793,37.238881397301896,1921400.0,,,,,
2024-07-31,37.43570327758789,37.8391899301161,37.425860033764174,37.73093677264065,1982500.0,,,,,
2024-08-01,37.16999053955078,37.849027926795614,37.10602447361021,37.652204353158766,2462700.0,,,,,
2024-08-02,36.7172966003418,37.37665121265392,36.6090434540584,37.18967089440806,2132500.0,,,,,
2024-08-05,35.78239059448242,36.45158850745605,35.51667932720488,36.195716729738045,3708900.0,,,,,
2024-08-06,38.19347381591797,38.36569305173272,36.264607112499405,36.27445035688756,5089000.0,,,,,
2024-08-07,38.60679626464844,39.17758425307407,38.2033096278328,38.55759130973871,3467500.0,,,,,
2024-08-08,38.67568588256836,38.86266997629372,37.908078036194034,38.4690228091749,2743800.0,,,,,
2024-08-09,38.7052116394043,38.902031467742994,38.5477497701772,38.80362155357365,2618700.0,,,,,
2024-08-12,38.21315383911133,38.84298628774165,38.17378837254756,38.665845442302185,2456200.0,,,,,
2024-08-13,38.36076736450195,38.56251255800471,38.2328314796977,38.29187967747598,2814600.0,,,,,
2024-08-14,38.43949890136719,38.57727427759293,38.23283208293113,38.24267532643151,2517400.0,,,,,
2024-08-15,38.37060928344727,38.99059844528144,38.20330793923207,38.833140344071566,2453100.0,,,,,
2024-08-16,38.9118766784668,39.20711018999537,38.81838462741193,39.138222495775295,3230000.0,,,,,
2024-08-19,39.069332122802734,39.20218587994738,38.83314307731529,38.95123947710778,2646400.0,,,,,
2024-08-20,39.43345260620117,39.48265756152909,38.87250785644857,38.92171281177649,2322800.0,,,,,
2024-08-21,39.76805114746094,39.77789063678592,39.32028117827461,39.4236127096253,1662500.0,,,,,
2024-08-22,40.12233352661133,40.26010890414207,39.76805183919088,39.85662226104599,2412200.0,,,,,
2024-08-23,40.358516693115234,40.5061353064766,40.10264868459912,40.240424054884514,1590000.0,,,,,
2024-08-26,40.42741394042969,40.737408568107725,40.32900026601758,40.36836573578242,1902300.0,,,,,
2024-08-27,40.38804626464844,40.45693395592532,40.19614430264889,40.34868079703376,1675900.0,,,,,
2024-08-28,40.57502746582031,40.66851951486501,40.33392054123407,40.36836438760353,1515700.0,,,,,
2024-08-29,40.41756820678711,40.75708879292801,40.37820273944662,40.535660854710976,1802400.0,,,,,
2024-08-30,40.712799072265625,40.76692564783605,40.37820012969273,40.53565823478013,2377400.0,,,,,
2024-09-03,40.37820053100586,40.76692605301266,40.21090293510534,40.60454632468753,3745000.0,,,,,
2024-09-04,40.79426574707031,41.19052044413225,40.44259149843616,40.44754572136477,2554800.0,,,,,
2024-09-05,40.041385650634766,41.0122093550268,40.01662209202144,40.9329568979478,2234000.0,,,,,
2024-09-06,39.93241882324219,40.31876510053527,39.75410457541997,40.03148061471448,2558100.0,,,,,
2024-09-09,39.68476104736328,40.07110732934655,39.37766344372688,39.70457416169129,4603300.0,,,,,
2024-09-10,39.51634979248047,39.81353893689139,39.41728800399849,39.625320027189645,2429300.0,,,,,
2024-09-11,39.03094482421875,39.49653980165274,38.60001807442588,39.44700890349576,2862900.0,,,,,
2024-09-12,38.5455322265625,39.14981899800264,38.35235908211396,39.13991055117874,2407000.0,,,,,
2024-09-13,39.28850555419922,39.31327289136856,38.71394036572835,38.71394036572835,2987500.0,,,,,
