Date,Close,High,Low,Open,Volume,"('Close', 'EL')","('High', 'EL')","('Low', 'EL')","('Open', 'EL')","('Volume', 'EL')"
2024-07-31,97.07310485839844,98.75904056399996,96.45915255374209,97.45317163296002,2009800.0,,,,,
2024-08-01,94.64652252197266,97.63833457964742,93.3698809237186,97.12183396203284,2072200.0,,,,,
2024-08-02,93.0677719116211,94.52956937620154,91.1381959869369,94.01306879499694,2596100.0,,,,,
2024-08-05,89.85182189941406,90.67043241309636,87.96123541238286,88.84805541419443,4730200.0,,,,,
2024-08-06,90.99203491210938,92.3758682543284,89.49125507973999,90.3293530047656,3540500.0,,,,,
2024-08-07,89.23786926269531,92.395349952245,89.072200654791,92.15171702235504,3845000.0,,,,,
2024-08-08,89.36456298828125,90.75814375816144,88.81882756010582,89.65692550199671,4569100.0,,,,,
2024-08-09,86.87950897216797,89.1696571496497,86.67485819223171,88.99424113326327,3447900.0,,,,,
2024-08-12,84.00463104248047,86.90873883096299,83.8584572329807,86.87950406906305,4523800.0,,,,,
2024-08-13,89.57894897460938,89.80309452927828,84.07284357344368,84.43342296657659,6367500.0,,,,,
2024-08-14,89.29634094238281,89.86157113779389,87.49345870469025,88.8285698693501,3716100.0,,,,,
2024-08-15,92.7169418334961,93.85714209491424,91.04074618333271,91.28437909911028,3774400.0,,,,,
2024-08-16,92.55128479003906,92.98008115456965,89.44252601736729,89.52049034457058,3905200.0,,,,,
2024-08-19,90.48526763916016,94.1495089446186,90.00774918386195,92.67796398309014,11614000.0,,,,,
2024-08-20,88.65314483642578,89.90054415102125,85.4956643919702,89.65691124004287,10044500.0,,,,,
2024-08-21,89.17940521240234,90.68992500938066,88.57519283255856,89.70565326547516,5145200.0,,,,,
2024-08-22,89.11117553710938,93.51605527828757,88.99422906368316,93.51605527828757,9527100.0,,,,,
2024-08-23,91.3136215209961,92.7559317748533,89.26710634377058,89.53997404272235,5478300.0,,,,,
2024-08-26,92.09324645996094,93.2626815362114,90.63144889710442,91.11871475138992,3193900.0,,,,,
2024-08-27,90.5047607421875,92.43432932506418,89.32557828929913,91.87884655907402,2817000.0,,,,,
2024-08-28,90.0369873046875,90.23189067960706,88.8285700229945,89.85182389395291,3064900.0,,,,,
2024-08-29,88.26333618164062,90.97253313061282,88.0586854159003,90.72890020448098,3191000.0,,,,,
2024-08-30,89.98129272460938,90.09909018624788,88.50876453680276,89.21557177563076,2653400.0,,,,,
2024-09-03,90.83536529541016,91.3458459899666,88.7934574965175,89.06833574956067,4223900.0,,,,,
2024-09-04,90.71755981445312,91.68942635339492,89.59843146426856,90.32488412013682,4040400.0,,,,,
2024-09-05,88.42041015625,90.96297942314906,87.79213205339444,90.86480488422444,2963700.0,,,,,
2024-09-06,85.89747619628906,88.77381484164856,85.87784578289704,88.0670001248869,3868900.0,,,,,
2024-09-09,85.31829071044922,86.21162062407306,84.94524542570575,85.96619924818016,3090500.0,,,,,
2024-09-10,83.57088470458984,85.40663930313235,82.01000833995161,85.30847225014243,4147700.0,,,,,
2024-09-11,82.97205352783203,83.44326585398989,80.88106615035882,83.34509880385954,2994400.0,,,,,
2024-09-12,82.65792083740234,83.69851261996297,81.56824927083083,82.99169782114184,2792800.0,,,,,
2024-09-13,83.01131439208984,84.12062367898696,82.15725289401102,82.74626263157077,4165900.0,,,,,
2024-09-16,83.57088470458984,85.35755203180436,82.99169384918302,83.55125428985828,2712700.0,,,,,
2024-09-17,86.48648071289062,86.53556797788879,84.081354521282,84.10098493348221,3482500.0,,,,,
2024-09-18,86.38832092285156,87.56634048502417,85.82876050736972,86.4963069231784,3574400.0,,,,,
2024-09-19,85.83857727050781,89.30392567537,85.64223568870801,88.61674137356897,3381000.0,,,,,
2024-09-20,83.45308685302734,85.53425532963935,82.97205556315689,85.13176816733205,9790700.0,,,,,
2024-09-23,85.11212921142578,86.09381470401277,82.6088356991285,83.03096076052755,3658000.0,,,,,
2024-09-24,90.2954330444336,91.1396756601829,88.3811418795044,89.33337798605392,7132700.0,,,,,
2024-09-25,89.93220520019531,91.6501547477533,88.64619964985918,89.98129246884893,4799000.0,,,,,
2024-09-26,98.93424987792967,99.98465291880365,95.68487371674917,96.60766035646336,9735000.0,,,,,
2024-09-27,98.04093170166016,99.8374104400723,97.80532179361772,98.90481222881829,3820400.0,,,,,
2024-09-30,97.86422729492188,101.54554782224017,97.25557960479225,101.0841544511364,5288800.0,,,,,
2024-10-01,95.45909118652344,97.4617304059189,94.20253500721624,97.16722926433069,3915700.0,,,,,
2024-10-02,95.34130096435548,97.17704810426092,94.69338492227152,95.61617171323974,3108200.0,,,,,
2024-10-03,93.66261291503906,94.99769824417984,92.78890596905144,94.25162269047352,3095800.0,,,,,
2024-10-04,94.10437774658205,95.3413036409527,93.86877531087642,94.94862792166576,2269100.0,,,,,
2024-10-07,94.28107452392578,95.6161673776828,93.41719399665128,94.88972221861869,2675300.0,,,,,
2024-10-08,92.1900863647461,92.4453191951675,89.51990067983157,91.57161972336814,3378500.0,,,,,
2024-10-09,91.98392486572266,92.44531823157126,90.36414984388402,92.02319318299335,2225200.0,,,,,
2024-10-10,93.2012176513672,93.22084806462613,91.42436191998134,92.02319063486291,2113900.0,,,,,
2024-10-11,94.33998107910156,95.65544362776794,92.35697953786791,92.73983630815394,2861000.0,,,,,
2024-10-14,92.71038055419922,93.9276684710202,91.61089010340436,93.75096478231504,2284900.0,,,,,
2024-10-15,89.75550079345703,92.45513577495264,89.48063006641488,91.0807746500763,4638400.0,,,,,
2024-10-16,89.18612670898438,89.8634921047174,87.63506181221379,88.36151447910596,3293000.0,,,,,
2024-10-17,89.27448272705078,89.57880283863135,87.46817749299339,89.33338146099126,3116600.0,,,,,
2024-10-18,88.39096069335938,90.09909131551775,88.16516973961282,90.01074321818156,3125000.0,,,,,
2024-10-21,87.62525177001953,88.7443726656605,86.476674017406,88.08664516359656,2248900.0,,,,,
2024-10-22,85.98582458496094,87.97865233084562,84.65073926943887,87.3601857067324,2647200.0,,,,,
2024-10-23,86.18216705322266,86.52575546477878,85.14158286689106,85.71095473904164,2132200.0,,,,,
2024-10-24,87.00677490234375,87.36018224794036,85.51461637956442,86.45703347126694,2234200.0,,,,,
2024-10-25,85.65205383300781,87.3503729236595,85.53424888503815,87.2031186111138,2882500.0,,,,,
2024-10-28,87.09513092041016,90.76663226289492,85.6716825797107,86.23124296476765,6038100.0,,,,,
2024-10-29,87.12458038330078,87.77249635076807,85.82875593803155,86.87915903010838,3728400.0,,,,,
2024-10-30,85.55389404296875,87.34056137886077,84.96488423250241,86.3883252319349,4669300.0,,,,,
2024-10-31,67.67739868164062,71.27036360631975,62.19959196288488,64.69307395482386,27601100.0,,,,,
2024-11-01,65.36062622070312,67.67740473574776,65.3508072680208,66.77424833063449,11486400.0,,,,,
2024-11-04,65.23300170898438,67.19637280619584,64.96794990631403,66.04780251184707,6304900.0,,,,,
2024-11-05,64.65380859375,65.34098545813566,63.436520652695634,64.79124396662714,4955500.0,,,,,
2024-11-06,62.121055603027344,64.52618950838443,61.72838366028502,64.29057960203983,8126300.0,,,,,
2024-11-07,65.0955581665039,66.5190065272408,62.60208003187219,62.994751955162265,6386500.0,,,,,
2024-11-08,62.72970581054688,64.62435915118742,62.43519716063061,64.62435915118742,5676900.0,,,,,
2024-11-11,63.40705490112305,65.5078684982535,62.63152629941796,63.30888786136267,5866400.0,,,,,
2024-11-12,61.59095001220703,63.06347451963289,61.14919078756277,63.06347451963289,5974700.0,,,,,
2024-11-13,61.7087516784668,62.72970550631462,61.28662661012266,61.90508952918108,4223300.0,,,,,
2024-11-14,63.642677307128906,64.11388218656384,61.99344524977357,62.26831601105504,4010600.0,,,,,
2024-11-15,62.58244705200195,63.54450208252872,62.278123216236736,63.54450208252872,3633100.0,,,,,
2024-11-18,63.38743209838867,64.73234392251767,63.07329303964556,64.07460894886863,3266800.0,,,,,
2024-11-19,63.60340118408203,63.90772127679249,61.79709980686176,62.48428037061032,3945500.0,,,,,
2024-11-20,64.13351440429688,64.21205104045961,62.23886112244973,63.76046912735684,4745300.0,,,,,
2024-11-21,65.6158447265625,66.21467338492445,63.96662054051426,64.42800636037407,4159300.0,,,,,
2024-11-22,68.64926147460938,68.82596514916386,65.36061682730683,65.36061682730683,8249500.0,,,,,
2024-11-25,71.63359069824219,73.33190238500534,70.03343857191334,70.07270688988656,10287400.0,,,,,
2024-11-26,71.83975219726562,72.83125674608938,70.62246415563055,71.81030282773952,4799500.0,,,,,
2024-11-27,72.60546112060547,75.02040663298179,72.33059036971704,72.6447294406847,5396300.0,,,,,
2024-11-29,71.13579559326172,72.12214879465054,70.53411953839232,71.3330632234284,3620900.0,,,,,
2024-12-02,74.943115234375,75.0318834052518,70.58342861623325,71.52046861872643,4469300.0,,,,,
2024-12-03,76.42264556884766,76.61004755063902,73.7792188190665,74.41048423466104,6544300.0,,,,,
2024-12-04,78.20794677734375,78.3263118714219,76.40291860036035,76.53114180832,5700500.0,,,,,
2024-12-05,77.10323333740234,78.68139706491098,76.19579013474466,78.56303948864674,4243800.0,,,,,
2024-12-06,78.23754119873047,79.95379378415824,77.92190845284401,78.7109940801993,4895200.0,,,,,
2024-12-09,80.56532287597656,83.11997383618882,80.09187006882155,80.48641282057122,5419200.0,,,,,
2024-12-10,81.45304870605469,81.51222748970716,79.50006606746852,79.6973412217729,3781100.0,,,,,
2024-12-11,80.11161041259766,81.5812746157974,79.71706761619238,80.64424205895308,4532700.0,,,,,
2024-12-12,79.91433715820312,80.69355713024127,78.77017129913818,80.05243353672564,3392500.0,,,,,
2024-12-13,78.94770812988281,80.98945887784197,78.08957816831719,79.89460626405311,2842800.0,,,,,
2024-12-16,78.48412322998047,79.17456745465255,76.96513841042426,77.38927058423072,4447400.0,,,,,
2024-12-17,77.11309051513672,78.98716302821009,77.10322487643789,78.34603196778008,3502800.0,,,,,
2024-12-18,73.93704223632812,77.33009998592475,73.83840841168883,76.44238051361418,4068700.0,,,,,
2024-12-19,73.68058013916016,75.3573850740558,72.8816364649075,73.96662346673548,3906300.0,,,,,
2024-12-20,73.34522247314453,74.51898515593257,72.96054533808042,72.99013472919651,7621000.0,,,,,
2024-12-23,73.72990417480469,74.34144588843156,72.63505148403284,72.92109482466745,2995200.0,,,,,
2024-12-24,74.0553970336914,74.2625302941877,72.45750220593474,73.74962243700672,1162700.0,,,,,
2024-12-26,73.97649383544922,74.85434762694096,73.49318284946882,73.85812873621238,1740500.0,,,,,
2024-12-27,73.6016845703125,74.19349503412212,72.68437571756019,73.10850792959143,1853400.0,,,,,
2024-12-30,73.17754364013672,73.6016758016382,71.7966477055777,72.83231401253889,2277100.0,,,,,
2024-12-31,73.9567642211914,74.46966456001911,73.33535690603617,73.85812288367137,1939800.0,,,,,
2025-01-02,72.97040557861328,74.7852916687267,72.18132008926497,74.47952461611077,2364800.0,,,,,
2025-01-03,71.17524719238281,72.91122332492091,70.14943900936811,72.6449112845093,3519700.0,,,,,
2025-01-06,72.56600189208984,73.9468978251777,71.84596077206518,72.92108963274893,3308700.0,,,,,
2025-01-07,73.1578140258789,75.55465256973251,72.75341313261774,73.66085625799765,3037700.0,,,,,
2025-01-08,72.65478515625,73.3846844657163,70.77084680681992,71.59937993779062,2341100.0,,,,,
2025-01-10,72.44763946533203,73.95676618122054,70.38616489130227,71.39224184328359,4702900.0,,,,,
2025-01-13,73.97649383544922,74.28226093521342,72.35887510560298,72.51668771264066,2908800.0,,,,,
2025-01-14,72.8619155883789,74.37103482166077,71.98406181836164,74.09485712214226,2838600.0,,,,,
2025-01-15,73.50304412841797,75.5053476356726,73.1775532607395,75.12067045318842,2252500.0,,,,,
2025-01-16,77.00459289550781,78.4446676433893,74.59788871465729,75.38697427321478,4885000.0,,,,,
2025-01-17,76.7974624633789,77.29063907435602,75.82097488072202,76.6692392536249,2963900.0,,,,,
2025-01-21,77.7443618774414,77.95149515427958,76.09715377691062,76.93555252371603,2944600.0,,,,,
2025-01-22,78.61234283447266,79.77623984936842,78.31644140543106,78.98716184664688,3349700.0,,,,,
2025-01-23,79.01675415039062,79.1745667466426,77.40900117001559,78.01066968883366,2787000.0,,,,,
2025-01-24,81.35441589355469,81.71936176427677,79.48034329360799,80.22010819948608,3090100.0,,,,,
2025-01-27,82.41967010498047,85.14200701502699,81.0782291652635,81.17687050443375,4777700.0,,,,,
2025-01-28,81.83773040771484,83.20876082404986,81.12755486322631,82.35063078691319,2658800.0,,,,,
2025-01-29,81.15714263916016,82.23227157404865,80.10174498304647,81.9659519875344,3072600.0,,,,,
2025-01-30,84.31348419189453,84.3332079469584,81.95609285936072,82.85367798297668,3526100.0,,,,,
2025-01-31,82.29145050048828,84.72774418916309,82.21254043581007,83.14958052198851,3042300.0,,,,,
2025-02-03,81.64044952392578,81.92649284960213,79.7170638300578,80.49628374649798,4432600.0,,,,,
2025-02-04,68.5219497680664,76.05768670784833,65.6812480774919,75.45601072617953,17784100.0,,,,,
2025-02-05,65.04013061523438,68.06823455438004,64.16227689356292,68.05836891557544,11901100.0,,,,,
2025-02-06,63.38306427001953,66.07580452683828,63.22524413211451,65.37549459676107,8460800.0,,,,,
2025-02-07,64.14254760742188,64.75408930257613,63.04769494972185,63.79732549131775,4670100.0,,,,,
2025-02-10,67.77233123779297,68.25564222559218,65.138769853407,65.19794864060907,5056500.0,,,,,
2025-02-11,69.74504089355469,69.90286103358333,67.57506664511008,67.57506664511008,6675000.0,,,,,
2025-02-12,68.08795928955078,69.21240132062576,67.36792567724927,69.04472308491474,4259200.0,,,,,
2025-02-13,68.71923065185547,68.7981407196796,66.98325431139438,68.3345534778107,3742800.0,,,,,
2025-02-14,67.75260162353516,69.9916200072604,67.62437089531785,69.2518551301082,3722100.0,,,,,
2025-02-18,71.20484161376953,71.29360979175266,68.26550569656708,68.65018285171641,4245600.0,,,,,
2025-02-19,70.42562103271484,71.23443036773567,69.06444878028816,71.23443036773567,3947500.0,,,,,
2025-02-20,70.3664321899414,71.04701829165836,69.48857846250122,70.1790302030876,2669200.0,,,,,
2025-02-21,70.8201675415039,71.44156739026973,69.99162688453792,70.91880136309365,3565600.0,,,,,
2025-02-24,74.07511901855469,74.50911680654204,70.52424923353028,70.82015818448116,4223500.0,,,,,
2025-02-25,73.75949096679688,74.40062205076451,72.41805001505088,73.85812478157396,3382300.0,,,,,
2025-02-26,72.27996063232422,74.85434306285246,71.56978513076089,74.73597797083269,3125500.0,,,,,
2025-02-27,71.97419738769531,73.36495154799115,71.80651914235433,71.9051529616562,2135800.0,,,,,
2025-02-28,71.2705078125,71.83543849855555,69.674824941764,71.52819018751038,4709100.0,,,,,
2025-03-03,69.55589294433594,72.86618685574335,68.77291746888136,71.88499299526974,2839400.0,,,,,
2025-03-04,67.4844741821289,69.13962867241275,66.6123027160896,68.8720255392956,3906800.0,,,,,
2025-03-05,71.2705078125,71.53810337471734,68.45576000788293,68.81255913187024,3106400.0,,,,,
2025-03-06,70.90380096435547,72.05348123791559,70.15055747106284,70.5965601911841,2168400.0,,,,,
2025-03-07,72.6580581665039,73.242815280146,70.04153606037099,70.43798040768897,3043400.0,,,,,
2025-03-10,71.39935302734375,74.1744482396645,70.30913678101965,72.56885965270332,3098700.0,,,,,
2025-03-11,68.98104858398438,71.7561513251206,68.35665386992471,71.49846137706804,3641900.0,,,,,
2025-03-12,65.84915161132812,67.9304748025473,65.30403973578547,67.84127124039199,4725900.0,,,,,
2025-03-13,64.283203125,67.00874748100077,64.01559999012655,65.75003730758158,3676800.0,,,,,
2025-03-14,65.92843627929688,66.34470697848775,64.43187010897374,65.44279595204517,3996300.0,,,,,
2025-03-17,68.2773666381836,68.91167456912264,66.1663112644221,66.1663112644221,2775600.0,,,,,
2025-03-18,67.43492889404297,68.37647762702733,67.17723892736045,68.1782592289929,2031700.0,,,,,
2025-03-19,66.99884033203125,67.86110625543941,66.26542317463709,67.16732672899862,2668500.0,,,,,
2025-03-20,67.41510009765625,68.03950239599341,66.40417420548914,66.40417420548914,2738300.0,,,,,
2025-03-21,66.3546142578125,67.62323763895928,65.4923559599998,67.24661211895214,5875400.0,,,,,
2025-03-24,66.85017395019531,67.53404030039637,66.24559798641849,66.75106474793873,2874900.0,,,,,
2025-03-25,65.49235534667969,67.02856672946201,64.98688863650968,66.60239039766115,2363200.0,,,,,
2025-03-26,65.30404663085938,65.60138178737586,64.64000668439265,65.60138178737586,2235300.0,,,,,
2025-03-27,66.3546142578125,66.73123977781965,64.7192936675277,65.16528881732414,3133500.0,,,,,
2025-03-28,64.83822631835938,66.18613261360811,64.6400079179305,65.66084704707903,2037700.0,,,,,
2025-03-31,65.4130630493164,65.92843537050331,63.66871258410163,64.0155985273569,3121400.0,,,,,
2025-04-01,67.26644134521484,67.34572416613975,65.75995432443571,66.6123070321417,3269100.0,,,,,
2025-04-02,68.14852905273438,68.36657383334709,66.69160034731979,66.69160034731979,3908300.0,,,,,
2025-04-03,57.67251968383789,65.37342215710451,57.60314249062793,64.22374187511849,11321500.0,,,,,
2025-04-04,52.45929718017578,54.758665265325774,51.02219118176368,52.528674372167714,10911300.0,,,,,
2025-04-07,52.47911834716797,54.73884118089956,48.38584522715607,49.88241896974191,8610100.0,,,,,
2025-04-08,49.61481857299805,54.510885870067575,48.77237534108761,54.510885870067575,6309800.0,,,,,
2025-04-09,55.66057205200195,56.413811750186326,47.93984718693856,49.03997662280226,9087800.0,,,,,
2025-04-10,52.82600402832031,54.60999592905224,51.14112131843944,54.60999592905224,5799200.0,,,,,
2025-04-11,54.73884201049805,54.87759639280927,50.15992849036098,51.74569826073687,4459900.0,,,,,
2025-04-14,55.09564208984375,58.03923129317352,54.510888768190405,56.38408052275538,6687900.0,,,,,
2025-04-15,53.92613220214844,54.58026267678096,53.450401291576895,54.00542257763029,2754100.0,,,,,
2025-04-16,52.19169616699219,54.09462363491204,51.50783367581888,53.281912390156585,2713900.0,,,,,
2025-04-17,53.98560333251953,54.818133422855375,52.66742911416551,52.885473879492864,6345200.0,,,,,
2025-04-21,53.90631103515625,54.03515600833814,52.04302875051747,53.5296893031948,4923200.0,,,,,
2025-04-22,55.442527770996094,56.01737168259613,54.26311172651198,54.58026568436944,3122900.0,,,,,
2025-04-23,56.75078582763672,59.21864395036363,56.12639113240884,57.345452303133584,3363700.0,,,,,
2025-04-24,58.1284294128418,58.35638357836677,55.68039381400346,56.721055449929935,2721800.0,,,,,
2025-04-25,58.861846923828125,59.33757785275531,57.55358592408504,57.98967166374162,2585800.0,,,,,
2025-04-28,58.614070892333984,59.36731437476688,57.64278642774284,58.078872172832725,4026400.0,,,,,
2025-04-29,59.0600700378418,59.248379018741154,58.088785569754464,58.405939527465705,2919500.0,,,,,
2025-04-30,59.4267807006836,59.54571627462454,57.89056545462837,58.475318793797285,4161000.0,,,,,
2025-05-01,58.36629486083984,59.37722452789789,57.2166108086358,58.62398481677391,5809600.0,,,,,
2025-05-02,58.861846923828125,60.20975311284182,56.77061044947071,59.50606801676869,4292000.0,,,,,
2025-05-05,57.1868782043457,59.38713330993598,56.98865603589227,58.47531662813294,3439900.0,,,,,
2025-05-06,58.009498596191406,58.39602976855031,56.15612933809364,56.58230570268771,3674200.0,,,,,
2025-05-07,58.733001708984375,59.02042365886123,57.39500871314473,57.97976201978892,2876500.0,,,,,
2025-05-08,60.69540023803711,61.607216951818025,58.73300486037666,59.327671386592215,4019300.0,,,,,
2025-05-09,60.44762420654297,61.8847264891442,60.37824323064134,60.80441958972712,2802600.0,,,,,
2025-05-12,64.77875518798828,67.09794197650552,64.07507011382587,64.07507011382587,5516600.0,,,,,
2025-05-13,64.89769744873047,65.26440224319806,64.07507672557536,64.63009429225966,2836300.0,,,,,
2025-05-14,63.53987503051758,64.44177853459634,63.30200766954874,64.44177853459634,3107100.0,,,,,
2025-05-15,63.10378646850586,63.52004963063071,61.47837144935903,61.55766183115814,2434900.0,,,,,
2025-05-16,64.59044647216797,65.24458077332903,63.153344233382384,64.19400212857462,4460300.0,,,,,
2025-05-19,64.76884460449219,65.22475294291728,63.72818673250453,63.886759929477854,3754100.0,,,,,
2025-05-20,65.49235534667969,66.66186196221135,64.58053868007444,65.16528820706694,3863700.0,,,,,
2025-05-21,63.093875885009766,66.07710650028008,62.8857443078272,64.62017789845531,5315500.0,,,,,
2025-05-22,63.84711456298828,64.61027122854534,62.6280533410424,62.73707572183626,2927500.0,,,,,
2025-05-23,63.12360763549805,63.36147499473906,62.013568780844615,62.54876750355683,2537400.0,,,,,
2025-05-27,66.46363830566406,66.49337030818997,63.9660517933784,64.5508013405129,3758700.0,,,,,
2025-05-28,65.6806640625,66.95919312640532,65.56173605012086,66.45373395069981,2650900.0,,,,,
2025-05-29,68.059326171875,68.87203373236709,66.94929100332824,67.2168866067322,5809700.0,,,,,
2025-05-30,66.6845932006836,68.23863859648323,66.65470888157739,67.93978020485194,4619400.0,,,,,
2025-06-02,66.39569854736328,66.7144772838431,65.17038826635003,66.25623332517115,2530000.0,,,,,
2025-06-03,68.6669921875,68.8562696588751,64.5826375966863,66.43554122086002,4211400.0,,,,,
2025-06-04,68.56737518310547,70.02180351855353,68.55741121086513,68.94592252511504,3081300.0,,,,,
2025-06-05,67.19264221191406,68.67696260517938,67.0133286959625,68.55741772778345,2452800.0,,,,,
2025-06-06,68.19879150390625,68.30837240941301,66.99340914361662,67.86009241436517,2264000.0,,,,,
2025-06-09,68.73672485351562,70.31069805828746,68.69687656475487,69.51374748364037,4188100.0,,,,,
2025-06-10,70.19115447998047,70.89844451782334,68.93595996197844,69.42409580804173,3180700.0,,,,,
2025-06-11,69.59344482421875,71.58581368239786,69.38424700614404,70.46012801362892,3181800.0,,,,,
2025-06-12,69.72294616699219,70.54978106842727,68.52752789043076,68.76661002568623,2649900.0,,,,,
2025-06-13,67.05317687988281,69.61337076442844,66.85394301816343,68.50760535123123,3201700.0,,,,,
2025-06-16,74.3053970336914,74.31536100661377,68.51756761216372,68.58730022205135,6399900.0,,,,,
2025-06-17,74.504638671875,74.95291865077348,71.47623692029124,72.74138787426739,6569400.0,,,,,
2025-06-18,74.43490600585938,74.77360508294414,72.80116405693225,74.49467464292505,4884200.0,,,,,
2025-06-20,74.90311431884766,75.13223249564423,73.99658278379862,74.71383683344521,5265400.0,,,,,
2025-06-23,78.52922058105469,78.94761621833288,76.20810903094593,77.06482825029694,6611200.0,,,,,
2025-06-24,76.75601959228516,79.75452949739409,75.80963974691562,79.34609780014056,8580000.0,,,,,
2025-06-25,77.26406860351562,77.76216086135219,75.34143218425513,76.21807942222968,3718300.0,,,,,
2025-06-26,78.72845458984375,79.01734898768966,77.14452498818429,77.81196673478479,4245900.0,,,,,
2025-06-27,79.78440856933594,83.11166856851027,79.39589724372384,81.18903228522906,10753400.0,,,,,
2025-06-30,80.49170684814453,80.92006646697587,78.83803700791242,79.79437317082521,4377700.0,,,,,
2025-07-01,84.78526306152344,85.34312394718542,80.09323499745621,80.44189805099494,6024800.0,,,,,
2025-07-02,88.24201965332031,88.90946140506607,84.17758530787768,84.7553741080236,6990200.0,,,,,
2025-07-03,88.38148498535156,89.51713464217339,87.58453439096102,88.6803357580349,2288200.0,,,,,
2025-07-07,85.4626693725586,88.14240811609402,84.94464917515347,87.74393279507883,4270900.0,,,,,
2025-07-08,85.2335433959961,85.89102881419507,84.25728684206283,85.67186700812874,3056300.0,,,,,
2025-07-09,86.279541015625,86.88721417472314,84.86496083555066,85.90099363794282,3350700.0,,,,,
2025-07-10,91.74858856201172,92.29649306298472,88.58072162975954,88.58072162975954,5899000.0,,,,,
2025-07-11,90.73248291015624,91.5493538675699,90.01522887920098,90.70259859224716,2976000.0,,,,,
