Date,Close,High,Low,Open,Volume,"('Close', 'BTDR')","('High', 'BTDR')","('Low', 'BTDR')","('Open', 'BTDR')","('Volume', 'BTDR')"
2024-06-03,6.340000152587891,6.539999961853027,5.949999809265137,6.099999904632568,873700.0,,,,,
2024-06-04,7.150000095367432,7.170000076293945,6.349999904632568,6.400000095367432,1817100.0,,,,,
2024-06-05,7.010000228881836,7.400000095367432,6.820000171661377,7.269999980926514,1086800.0,,,,,
2024-06-06,7.320000171661377,7.489999771118164,6.932000160217285,7.090000152587891,1309800.0,,,,,
2024-06-07,7.300000190734863,7.679999828338623,7.040999889373779,7.440000057220459,1016200.0,,,,,
2024-06-10,7.289999961853027,7.420000076293945,6.960000038146973,6.96999979019165,744700.0,,,,,
2024-06-11,7.539999961853027,7.559999942779541,6.75,7.090000152587891,1033200.0,,,,,
2024-06-12,8.15999984741211,8.539999961853027,7.650000095367432,7.909999847412109,2602600.0,,,,,
2024-06-13,9.850000381469728,10.100000381469728,8.180000305175781,8.180000305175781,4309400.0,,,,,
2024-06-14,9.949999809265137,9.949999809265137,8.899999618530273,9.880000114440918,2278600.0,,,,,
2024-06-17,9.380000114440918,9.739999771118164,8.289999961853027,9.609999656677246,2755500.0,,,,,
2024-06-18,9.079999923706056,9.329999923706056,8.65999984741211,8.930000305175781,1624100.0,,,,,
2024-06-20,9.859999656677246,10.109999656677246,8.989999771118164,8.989999771118164,2673500.0,,,,,
2024-06-21,9.510000228881836,9.800000190734863,8.680000305175781,9.18000030517578,3257200.0,,,,,
2024-06-24,9.199999809265137,9.949999809265137,8.920000076293945,9.289999961853027,1823400.0,,,,,
2024-06-25,10.029999732971191,10.0649995803833,9.199999809265137,9.5,4896800.0,,,,,
2024-06-26,9.25,10.979999542236328,9.029999732971191,9.899999618530272,5258100.0,,,,,
2024-06-27,9.779999732971191,10.6899995803833,9.350000381469728,9.5600004196167,4375300.0,,,,,
2024-06-28,10.260000228881836,11.09000015258789,10.100000381469728,10.229999542236328,4985300.0,,,,,
2024-07-01,10.59000015258789,11.135000228881836,9.81999969482422,10.399999618530272,3386600.0,,,,,
2024-07-02,11.609999656677246,11.640000343322754,10.40999984741211,10.859999656677246,4348100.0,,,,,
2024-07-03,11.829999923706056,11.850000381469728,10.710000038146973,11.220000267028809,3685400.0,,,,,
2024-07-05,11.539999961853027,11.640000343322754,10.449999809265137,10.899999618530272,3143600.0,,,,,
2024-07-08,12.420000076293944,12.850000381469728,11.800000190734863,11.800000190734863,4339400.0,,,,,
2024-07-09,11.210000038146973,12.850000381469728,11.0600004196167,12.420000076293944,3338400.0,,,,,
2024-07-10,10.90999984741211,11.600000381469728,10.710000038146973,11.600000381469728,1736400.0,,,,,
2024-07-11,10.170000076293944,11.460000038146973,9.829999923706056,11.369999885559082,4538500.0,,,,,
2024-07-12,10.56999969482422,10.770000457763672,9.800000190734863,10.1899995803833,2098000.0,,,,,
2024-07-15,11.479999542236328,11.66800022125244,11.020000457763672,11.130000114440918,2809800.0,,,,,
2024-07-16,11.18000030517578,11.729999542236328,10.970000267028809,11.279999732971191,2560200.0,,,,,
2024-07-17,10.31999969482422,11.449999809265137,10.170000076293944,10.9399995803833,3036600.0,,,,,
2024-07-18,9.43000030517578,10.600000381469728,9.34000015258789,10.600000381469728,2353600.0,,,,,
2024-07-19,10.984999656677246,11.074999809265137,9.199999809265137,9.4399995803833,3138100.0,,,,,
2024-07-22,11.800000190734863,11.880000114440918,10.529999732971191,11.19499969482422,2015100.0,,,,,
2024-07-23,10.899999618530272,11.93000030517578,10.890000343322754,11.489999771118164,2017100.0,,,,,
2024-07-24,9.880000114440918,11.079999923706056,9.800000190734863,10.949999809265137,1920700.0,,,,,
2024-07-25,9.649999618530272,10.130000114440918,9.130000114440918,9.68000030517578,1416900.0,,,,,
2024-07-26,9.869999885559082,10.520000457763672,9.68000030517578,9.989999771118164,1263700.0,,,,,
2024-07-29,9.600000381469728,10.350000381469728,9.539999961853027,10.289999961853027,758300.0,,,,,
2024-07-30,9.079999923706056,9.779999732971191,9.020000457763672,9.510000228881836,1734600.0,,,,,
2024-07-31,9.079999923706056,9.574999809265137,9.029999732971191,9.5,2425100.0,,,,,
2024-08-01,8.3100004196167,9.144000053405762,8.095000267028809,9.09000015258789,2523400.0,,,,,
2024-08-02,7.355000019073486,8.149999618530273,7.105000019073486,8.0,3249000.0,,,,,
2024-08-05,7.309999942779541,7.440000057220459,6.400000095367432,6.699999809265137,3273400.0,,,,,
2024-08-06,8.380000114440918,8.930000305175781,7.269999980926514,7.5,3528000.0,,,,,
2024-08-07,7.659999847412109,8.630000114440918,7.46999979019165,8.460000038146973,2808800.0,,,,,
2024-08-08,8.4399995803833,8.5,7.659999847412109,7.860000133514404,1397400.0,,,,,
2024-08-09,7.889999866485596,8.54800033569336,7.809999942779541,8.260000228881836,1467400.0,,,,,
2024-08-12,7.610000133514404,7.840000152587891,7.300000190734863,7.670000076293945,1080600.0,,,,,
2024-08-13,7.889999866485596,8.319999694824219,7.659999847412109,7.869999885559082,1077900.0,,,,,
2024-08-14,7.730000019073486,8.300000190734863,7.71999979019165,8.220000267028809,587000.0,,,,,
2024-08-15,6.329999923706055,7.110000133514404,6.21999979019165,6.639999866485596,15364000.0,,,,,
2024-08-16,6.460000038146973,6.579999923706055,6.079999923706055,6.300000190734863,6344800.0,,,,,
2024-08-19,6.889999866485596,7.079999923706055,6.5,6.539999961853027,4432800.0,,,,,
2024-08-20,6.730000019073486,7.119999885559082,6.579999923706055,7.0,2442900.0,,,,,
2024-08-21,6.909999847412109,7.159999847412109,6.78000020980835,6.849999904632568,3265500.0,,,,,
2024-08-22,6.989999771118164,7.46999979019165,6.820000171661377,6.960000038146973,3996300.0,,,,,
2024-08-23,7.539999961853027,7.619999885559082,6.920000076293945,7.039999961853027,3269600.0,,,,,
2024-08-26,7.230000019073486,7.699999809265137,7.230000019073486,7.489999771118164,2538200.0,,,,,
2024-08-27,7.03000020980835,7.244999885559082,6.989999771118164,7.065000057220459,1675800.0,,,,,
2024-08-28,6.590000152587891,7.059999942779541,6.559999942779541,6.989999771118164,2732800.0,,,,,
2024-08-29,6.610000133514404,7.065000057220459,6.554999828338623,6.760000228881836,1728400.0,,,,,
2024-08-30,6.539999961853027,6.739999771118164,6.349999904632568,6.619999885559082,3416300.0,,,,,
2024-09-03,6.0,6.428999900817871,5.980000019073486,6.400000095367432,2660000.0,,,,,
2024-09-04,5.860000133514404,6.070000171661377,5.769999980926514,5.860000133514404,1455700.0,,,,,
2024-09-05,6.025000095367432,6.199999809265137,5.829999923706055,6.050000190734863,3023600.0,,,,,
2024-09-06,5.449999809265137,6.150000095367432,5.400000095367432,6.079999923706055,3836200.0,,,,,
2024-09-09,5.71999979019165,5.769999980926514,5.53000020980835,5.639999866485596,1496300.0,,,,,
2024-09-10,6.269999980926514,6.28000020980835,5.619999885559082,5.769999980926514,3082500.0,,,,,
2024-09-11,6.289999961853027,6.394999980926514,5.949999809265137,6.170000076293945,1791100.0,,,,,
2024-09-12,6.659999847412109,6.869999885559082,6.23199987411499,6.260000228881836,2328400.0,,,,,
2024-09-13,6.889999866485596,7.014999866485596,6.610000133514404,6.739999771118164,1640400.0,,,,,
2024-09-16,6.909999847412109,6.989999771118164,6.340000152587891,6.800000190734863,1033300.0,,,,,
2024-09-17,7.119999885559082,7.300000190734863,6.929999828338623,7.090000152587891,1620900.0,,,,,
2024-09-18,7.119999885559082,7.510000228881836,7.050000190734863,7.059999942779541,2212300.0,,,,,
2024-09-19,6.800000190734863,7.559999942779541,6.789999961853027,7.539999961853027,2115100.0,,,,,
2024-09-20,7.130000114440918,7.21999979019165,6.715000152587891,6.800000190734863,1769900.0,,,,,
2024-09-23,7.110000133514404,7.400000095367432,6.880000114440918,7.260000228881836,1111700.0,,,,,
2024-09-24,7.309999942779541,7.320000171661377,7.070000171661377,7.119999885559082,1261100.0,,,,,
2024-09-25,7.539999961853027,7.869999885559082,7.199999809265137,7.210000038146973,1599300.0,,,,,
2024-09-26,8.0,8.180000305175781,7.679999828338623,7.880000114440918,4119600.0,,,,,
2024-09-27,8.4399995803833,8.550000190734863,7.860000133514404,8.140000343322754,2619300.0,,,,,
2024-09-30,7.829999923706055,8.020000457763672,7.349999904632568,7.650000095367432,4017000.0,,,,,
2024-10-01,6.940000057220459,7.709000110626221,6.800000190734863,7.690000057220459,3663900.0,,,,,
2024-10-02,6.929999828338623,7.175000190734863,6.800000190734863,6.980000019073486,1500600.0,,,,,
2024-10-03,6.945000171661377,7.090000152587891,6.730000019073486,6.880000114440918,1428200.0,,,,,
2024-10-04,7.300000190734863,7.460000038146973,7.03000020980835,7.130000114440918,1129400.0,,,,,
2024-10-07,7.059999942779541,7.614999771118164,6.909999847412109,7.25,1297200.0,,,,,
2024-10-08,7.070000171661377,7.329999923706055,6.809999942779541,7.039999961853027,917900.0,,,,,
2024-10-09,6.769999980926514,7.139999866485596,6.679999828338623,7.050000190734863,1768500.0,,,,,
2024-10-10,6.869999885559082,6.949999809265137,6.610000133514404,6.800000190734863,1237800.0,,,,,
2024-10-11,7.570000171661377,7.579999923706055,6.71999979019165,6.760000228881836,1708000.0,,,,,
2024-10-14,8.130000114440918,8.170000076293945,7.599999904632568,7.730000019073486,2421900.0,,,,,
2024-10-15,7.769999980926514,8.3100004196167,7.539999961853027,8.130000114440918,2446100.0,,,,,
2024-10-16,8.350000381469727,8.369999885559082,7.670000076293945,7.949999809265137,2174900.0,,,,,
2024-10-17,8.069999694824219,8.270000457763672,7.760000228881836,8.270000457763672,2296500.0,,,,,
2024-10-18,8.680000305175781,8.789999961853027,8.079999923706055,8.289999961853027,2534800.0,,,,,
2024-10-21,8.319999694824219,8.5600004196167,8.029999732971191,8.5,2385800.0,,,,,
2024-10-22,8.199999809265137,8.300000190734863,7.942999839782715,8.239999771118164,1538000.0,,,,,
2024-10-23,7.71999979019165,8.125,7.5,8.050000190734863,2304600.0,,,,,
2024-10-24,7.739999771118164,8.170000076293945,7.670000076293945,7.995999813079834,2150000.0,,,,,
2024-10-25,7.53000020980835,7.909999847412109,7.46999979019165,7.730000019073486,1702400.0,,,,,
2024-10-28,9.369999885559082,9.380000114440918,7.874000072479248,7.929999828338623,5611600.0,,,,,
2024-10-29,9.229999542236328,9.699999809265137,9.010000228881836,9.5600004196167,4578700.0,,,,,
2024-10-30,8.680000305175781,9.0600004196167,8.609999656677246,8.930000305175781,2943700.0,,,,,
2024-10-31,7.789999961853027,8.729999542236328,7.744999885559082,8.729999542236328,2314200.0,,,,,
2024-11-01,7.829999923706055,8.1899995803833,7.800000190734863,7.920000076293945,3754400.0,,,,,
2024-11-04,7.130000114440918,7.710000038146973,7.079999923706055,7.639999866485596,2488800.0,,,,,
2024-11-05,7.809999942779541,7.849999904632568,7.309999942779541,7.309999942779541,4337900.0,,,,,
2024-11-06,8.510000228881836,9.020000457763672,8.319999694824219,8.970000267028809,5421400.0,,,,,
2024-11-07,8.899999618530273,9.1899995803833,8.279999732971191,8.520000457763672,3000900.0,,,,,
2024-11-08,8.960000038146973,9.529999732971191,8.6899995803833,8.890000343322754,3390300.0,,,,,
2024-11-11,11.34000015258789,11.609999656677246,9.859999656677246,9.989999771118164,10464900.0,,,,,
2024-11-12,10.970000267028809,11.399999618530272,10.529999732971191,11.029999732971191,7674700.0,,,,,
2024-11-13,10.600000381469728,13.520000457763672,10.34000015258789,11.050000190734863,12326400.0,,,,,
