Date,Close,High,Low,Open,Volume,"('Close', 'INVZ')","('High', 'INVZ')","('Low', 'INVZ')","('Open', 'INVZ')","('Volume', 'INVZ')"
2024-06-03,1.0299999713897705,1.100000023841858,1.0199999809265137,1.090000033378601,1510400.0,,,,,
2024-06-04,1.0099999904632568,1.0499999523162842,1.0,1.0399999618530271,793500.0,,,,,
2024-06-05,1.0199999809265137,1.0299999713897705,0.9810000061988832,1.0099999904632568,1080400.0,,,,,
2024-06-06,1.0,1.0199999809265137,0.9900000095367432,1.0199999809265137,724200.0,,,,,
2024-06-07,1.059999942779541,1.059999942779541,0.9900000095367432,0.9900000095367432,1215200.0,,,,,
2024-06-10,1.0199999809265137,1.0800000429153442,1.0099999904632568,1.0700000524520874,653200.0,,,,,
2024-06-11,1.0099999904632568,1.0299999713897705,0.9980000257492064,1.0299999713897705,465600.0,,,,,
2024-06-12,1.0099999904632568,1.059999942779541,0.9959999918937684,1.0399999618530271,955100.0,,,,,
2024-06-13,0.9900000095367432,1.0299999713897705,0.9700000286102296,1.0099999904632568,2653900.0,,,,,
2024-06-14,0.9789999723434448,1.0099999904632568,0.9610000252723694,1.0099999904632568,1513100.0,,,,,
2024-06-17,0.9559999704360962,1.0,0.9509999752044678,0.9700000286102296,1172700.0,,,,,
2024-06-18,0.9110000133514404,0.959999978542328,0.902999997138977,0.949999988079071,1903700.0,,,,,
2024-06-20,0.8640000224113464,0.9290000200271606,0.8299999833106995,0.912999987602234,2738400.0,,,,,
2024-06-21,0.8669999837875366,0.9100000262260436,0.8500000238418579,0.8550000190734863,2331400.0,,,,,
2024-06-24,0.8930000066757202,0.8999999761581421,0.8700000047683716,0.875,7325700.0,,,,,
2024-06-25,0.8600000143051147,0.8949999809265137,0.8519999980926514,0.8809999823570251,1140200.0,,,,,
2024-06-26,0.9300000071525574,0.959999978542328,0.9100000262260436,0.9100000262260436,4274400.0,,,,,
2024-06-27,0.9570000171661376,0.959999978542328,0.9110000133514404,0.9300000071525574,844700.0,,,,,
2024-06-28,0.9279999732971193,0.977999985218048,0.925000011920929,0.9649999737739564,1463000.0,,,,,
2024-07-01,0.9169999957084656,0.959999978542328,0.912999987602234,0.9350000023841858,713500.0,,,,,
2024-07-02,0.8999999761581421,0.9430000185966492,0.8999999761581421,0.9100000262260436,730400.0,,,,,
2024-07-03,0.9110000133514404,0.921999990940094,0.8999999761581421,0.9020000100135804,279000.0,,,,,
2024-07-05,0.9269999861717224,0.9470000267028807,0.8899999856948853,0.8999999761581421,949000.0,,,,,
2024-07-08,0.949999988079071,0.9860000014305116,0.9200000166893004,0.9399999976158142,2627100.0,,,,,
2024-07-09,0.9039999842643738,0.9539999961853028,0.902999997138977,0.949999988079071,727100.0,,,,,
2024-07-10,0.9549999833106996,0.959999978542328,0.8809999823570251,0.9200000166893004,1364100.0,,,,,
2024-07-11,0.8899999856948853,0.962000012397766,0.875,0.9449999928474426,2600100.0,,,,,
2024-07-12,0.9259999990463256,0.9359999895095824,0.8899999856948853,0.8930000066757202,2536000.0,,,,,
2024-07-15,0.8949999809265137,0.9449999928474426,0.875,0.921999990940094,1756600.0,,,,,
2024-07-16,0.9929999709129332,1.0,0.8960000276565552,0.8960000276565552,4356900.0,,,,,
2024-07-17,0.9399999976158142,0.9900000095367432,0.921999990940094,0.9900000095367432,2417200.0,,,,,
2024-07-18,0.8999999761581421,0.9900000095367432,0.8830000162124634,0.949999988079071,6493100.0,,,,,
