Date,Close,High,Low,Open,Volume,"('Close', 'SVC')","('High', 'SVC')","('Low', 'SVC')","('Open', 'SVC')","('Volume', 'SVC')"
2024-08-02,5.355040550231934,5.512541591024303,5.207383089794025,5.512541591024303,1450600.0,,,,,
2024-08-05,4.990818500518799,5.148319520540041,4.961286824569783,5.079412589585715,1258000.0,,,,,
2024-08-06,5.099100589752197,5.177851574908338,4.931755978444408,5.000662445044645,893700.0,,,,,
2024-08-07,4.7545671463012695,5.2270707398747565,4.734879516126963,5.128632589003224,1048300.0,,,,,
2024-08-08,4.705347537994385,4.833316878557142,4.665971814678861,4.784098045845328,1722400.0,,,,,
2024-08-09,4.587221622467041,4.68566023344417,4.488783480879997,4.68566023344417,1437200.0,,,,,
2024-08-12,4.2525315284729,4.597065225294515,4.193468649251198,4.597065225294515,2067500.0,,,,,
2024-08-13,4.350970268249512,4.43956483415191,4.232844493306383,4.252532122463571,1451600.0,,,,,
2024-08-14,4.331282615661621,4.380501453593283,4.301750937390542,4.331282615661621,1325100.0,,,,,
2024-08-15,4.390345096588135,4.528158487191468,4.360813421049534,4.459252026584831,1288900.0,,,,,
2024-08-16,4.40018892288208,4.449408228416791,4.360813666210345,4.380501294546213,792000.0,,,,,
2024-08-19,4.557690143585205,4.557690143585205,4.439564380707115,4.439564380707115,675600.0,,,,,
2024-08-20,4.40018892288208,4.557690418959104,4.40018892288208,4.5084711134243936,656600.0,,,,,
2024-08-21,4.40018892288208,4.449408228416791,4.360813666210345,4.410032971745056,1417200.0,,,,,
2024-08-22,4.272219657897949,4.419876638642548,4.252532029172663,4.37065780152438,1545300.0,,,,,
2024-08-23,4.429720401763916,4.439564450186177,4.26237533370598,4.291907009582701,1994900.0,,,,,
2024-08-26,4.557690143585205,4.597065397877902,4.429720332438912,4.508470841024305,1561900.0,,,,,
2024-08-27,4.56753396987915,4.616753275106179,4.538002762254999,4.547846341666356,1455500.0,,,,,
2024-08-28,4.498627662658691,4.597065807154375,4.488783613514074,4.557690549356102,997800.0,,,,,
2024-08-29,4.656128883361816,4.715191772463157,4.538003105159135,4.557690734859582,1283100.0,,,,,
2024-08-30,4.616753578186035,4.71519172571226,4.51831543065981,4.695504096207015,1115100.0,,,,,
2024-09-03,4.616753578186035,4.685660516149449,4.567534269727866,4.616753578186035,1381300.0,,,,,
2024-09-04,4.626596927642822,4.793942004791578,4.58722167059489,4.597065719551918,1174800.0,,,,,
2024-09-05,4.528159141540527,4.646284921984772,4.439565040902407,4.636441341642815,936300.0,,,,,
2024-09-06,4.56753396987915,4.665972110943125,4.498627505829409,4.528158713453561,952200.0,,,,,
2024-09-09,4.54784631729126,4.62659682972036,4.488783432969434,4.567533945398535,1119500.0,,,,,
2024-09-10,4.360814094543457,4.587222077339491,4.311595253564399,4.557690866630082,1087500.0,,,,,
2024-09-11,4.360814094543457,4.380501724813106,4.232844732485802,4.321438834004159,1002400.0,,,,,
2024-09-12,4.528159141540527,4.626597291910731,4.360814051216117,4.360814051216117,905600.0,,,,,
2024-09-13,4.5380024909973145,4.626596577964167,4.4789396098893945,4.5281584427843,830900.0,,,,,
2024-09-16,4.40018892288208,4.597065675630839,4.390345343409189,4.567533998431995,1130900.0,,,,,
2024-09-17,4.5380024909973145,4.63644062617718,4.429720307604435,4.4494079346404085,898300.0,,,,,
2024-09-18,4.577377796173096,4.7644104897979815,4.498627287149998,4.52815849333863,1022800.0,,,,,
2024-09-19,4.8825364112854,4.921911667070761,4.665972035075845,4.715191339502583,1249100.0,,,,,
2024-09-20,4.823473930358887,4.921912078041698,4.7644110417492005,4.833317510432111,5231100.0,,,,,
2024-09-23,4.77425479888916,4.862849369784527,4.734879538355693,4.843161739517794,804100.0,,,,,
2024-09-24,4.8530049324035645,4.912067818487106,4.803786095362327,4.803786095362327,745700.0,,,,,
2024-09-25,4.675816535949707,4.86284925371451,4.66597248635624,4.86284925371451,706900.0,,,,,
2024-09-26,4.744723320007324,4.81362978735116,4.705348061699389,4.725035690853356,797800.0,,,,,
2024-09-27,4.77425479888916,4.912068210756296,4.725035957917392,4.833317689689361,859500.0,,,,,
2024-09-30,4.488783836364746,4.774254704269798,4.478940256121532,4.764411124026584,1277700.0,,,,,
2024-10-01,4.498627662658691,4.5084712424132105,4.341126162075499,4.459252404860418,1104900.0,,,,,
2024-10-02,4.577377796173096,4.616753050684644,4.449407984315533,4.449407984315533,780700.0,,,,,
2024-10-03,4.616753578186035,4.63644120769128,4.51831543065981,4.528159010717376,688500.0,,,,,
2024-10-04,4.843161106109619,4.8530046852605375,4.6659719874923935,4.715191291417194,826300.0,,,,,
2024-10-07,4.7545671463012695,4.823474086606407,4.705348305560567,4.803786456432101,889100.0,,,,,
2024-10-08,4.646284580230713,4.764410821376395,4.547846437101054,4.764410821376395,741700.0,,,,,
2024-10-09,4.636440753936768,4.67581600909372,4.567533822717068,4.636440753936768,764000.0,,,,,
2024-10-10,4.636440753936768,4.646284333030972,4.577377871201339,4.597065498779815,676600.0,,,,,
2024-10-11,4.675816535949707,4.675816535949707,4.587221967168979,4.636441276356077,637600.0,,,,,
2024-10-14,4.54784631729126,4.656128506576312,4.538002737932662,4.656128506576312,688200.0,,,,,
2024-10-15,4.685659885406494,4.734878717849138,4.528158401175907,4.528158401175907,929700.0,,,,,
2024-10-16,3.917841911315918,4.459252410855167,3.71112157290203,4.321438538985842,7785400.0,,,,,
2024-10-17,3.720965385437012,3.858779022539886,3.6914339420639055,3.819403764709079,3923100.0,,,,,
2024-10-18,3.415806770324707,3.740652869548873,3.405962956248067,3.711121427318953,3196000.0,,,,,
2024-10-21,3.5240886211395264,3.543776248711644,3.3862752281347026,3.4158066694928797,3368700.0,,,,,
2024-10-22,3.5929958820343018,3.6126835114129774,3.4551822416885107,3.524088944513879,3494900.0,,,,,
2024-10-23,3.533932447433472,3.5929955650539043,3.4945571921498733,3.563463888896171,2464400.0,,,,,
2024-10-24,3.66190242767334,3.66190242767334,3.504401164709578,3.533932607509963,2872800.0,,,,,
2024-10-25,3.5634641647338867,3.7209654327550457,3.474869833487952,3.7012778035892815,1962600.0,,,,,
2024-10-28,3.366042375564575,3.612819669614452,3.356171293216387,3.5634640225283425,3424400.0,,,,,
2024-10-29,3.237718105316162,3.3463002476860835,3.168620528118593,3.3463002476860835,2679100.0,,,,,
2024-10-30,3.3265576362609863,3.38578436258728,3.217975736128898,3.217975736128898,1386200.0,,,,,
2024-10-31,3.158749580383301,3.3364293075288787,3.148878497505501,3.3265579893058987,2584100.0,,,,,
2024-11-01,3.109394073486328,3.257460312248189,3.109394073486328,3.1883627341593206,2199700.0,,,,,
2024-11-04,2.990940809249878,3.1883626937770835,2.990940809249878,3.0995229516451674,1599700.0,,,,,
2024-11-05,2.9218430519104004,3.0205538704160944,2.892229806358692,2.971198461163248,2707600.0,,,,,
2024-11-06,3.267331123352051,3.356171094572689,3.0600381709641,3.0600381709641,3522100.0,,,,,
2024-11-07,3.119265079498291,3.2673313146254013,2.971198609026014,2.9810696913678214,2091100.0,,,,,
2024-11-08,3.139007329940796,3.237718156055687,3.079780598926688,3.139007329940796,2633700.0,,,,,
2024-11-11,3.0699095726013184,3.2377182154185418,3.010683075846479,3.2278471326260685,1787300.0,,,,,
2024-11-12,2.8922297954559326,3.0304249408429533,2.8922297954559326,3.0205538590295946,2089000.0,,,,,
2024-11-13,2.862616539001465,2.951456274979867,2.8330030583301773,2.902100866102977,2754200.0,,,,,
2024-11-14,2.754034757614136,2.9119723216370037,2.7342925915294254,2.842874740340517,1995000.0,,,,,
2024-11-15,2.6750659942626958,2.8033900690636364,2.6750659942626958,2.783647903709645,1905200.0,,,,,
2024-11-18,2.6257104873657227,2.6651948166675106,2.5862259227187683,2.6651948166675106,1969000.0,,,,,
2024-11-19,2.556612730026245,2.635581625651711,2.438159739605804,2.6257105431166745,2615000.0,,,,,
2024-11-20,2.556612730026245,2.605968378046601,2.467772987210914,2.517128399886098,2201100.0,,,,,
2024-11-21,2.684937000274658,2.704679165064936,2.566483776187822,2.566483776187822,1776200.0,,,,,
2024-11-22,2.734292507171631,2.77377683812289,2.645452762531298,2.665194928006928,1568300.0,,,,,
2024-11-25,2.882359027862549,2.892230110752002,2.734292549175568,2.744163632065021,3994700.0,,,,,
2024-11-26,2.724421262741089,2.82313208426081,2.694808016285173,2.82313208426081,2661300.0,,,,,
2024-11-27,2.754034757614136,2.803390172825912,2.7145504254447146,2.7342925915294254,1356200.0,,,,,
2024-11-29,2.7441635131835938,2.823132172878176,2.7145502657981257,2.763905678107239,1223800.0,,,,,
2024-12-02,2.754034757614136,2.773776923698846,2.6651950102329387,2.744163674571781,3790200.0,,,,,
2024-12-03,2.7935190200805664,2.8527457522020754,2.7145503577121253,2.783647937284511,4093200.0,,,,,
2024-12-04,2.773776769638061,2.793518934626255,2.7244213571675777,2.773776769638061,2579500.0,,,,,
2024-12-05,2.704679250717163,2.744163581548116,2.5862260228791305,2.684937085301687,3981200.0,,,,,
2024-12-06,2.7441635131835938,2.7540345956454164,2.665194853489012,2.69480810087448,2581900.0,,,,,
2024-12-09,2.773776769638061,2.981069737359264,2.7342924396616746,2.7639056871439647,6338200.0,,,,,
2024-12-10,2.763905763626098,2.833003342996827,2.675066018720876,2.773776846393345,2978400.0,,,,,
2024-12-11,2.57635498046875,2.763905790194474,2.5368706490202144,2.763905790194474,6266700.0,,,,,
2024-12-12,2.556612730026245,2.6651948732568216,2.4973862348160245,2.566483812561282,3731500.0,,,,,
2024-12-13,2.477644205093384,2.5467417866132678,2.388804457424962,2.5467417866132678,3858700.0,,,,,
2024-12-16,2.438159704208374,2.5171283633421937,2.299964315379021,2.438159704208374,5253900.0,,,,,
2024-12-17,2.5269994735717773,2.546741638572715,2.359191071063804,2.418417566066618,7197500.0,,,,,
2024-12-18,2.3591911792755127,2.655323903217811,2.3295776950706197,2.586226087199969,6154100.0,,,,,
2024-12-19,2.299964427947998,2.378933326292024,2.260480096448575,2.3493200776674565,7384500.0,,,,,
2024-12-20,2.448030948638916,2.4973863638644618,2.2703512184817667,2.2703512184817667,47778300.0,,,,,
2024-12-23,2.4085466861724854,2.546741852803994,2.280222367526608,2.4480310194957733,6466700.0,,,,,
2024-12-24,2.428288459777832,2.4480306232439,2.3690619693796293,2.4184173780447984,994800.0,,,,,
2024-12-26,2.53687047958374,2.5566126439894377,2.38880424654101,2.398675328743859,3838900.0,,,,,
2024-12-27,2.4579017162323,2.596097096472757,2.448030634454064,2.536870370458188,2282700.0,,,,,
2024-12-30,2.418417692184448,2.467773107260624,2.3690622771082723,2.457902024245389,1843500.0,,,,,
2024-12-31,2.507257461547852,2.526999627753332,2.4282887967259303,2.4282887967259303,2584200.0,,,,,
2025-01-02,2.477644205093384,2.5763550358360745,2.4085466235735,2.5467417866132678,1500000.0,,,,,
2025-01-03,2.4875152111053467,2.526999542179213,2.438159797263014,2.50725737664228,1273300.0,,,,,
2025-01-06,2.53687047958374,2.596097208145996,2.487515068569497,2.487515068569497,2857700.0,,,,,
2025-01-07,2.53687047958374,2.625710454754542,2.497386150772346,2.526999397380892,3283400.0,,,,,
2025-01-08,2.556612730026245,2.586225977631356,2.438159739605804,2.4973862348160245,1454100.0,,,,,
2025-01-10,2.53687047958374,2.5566126439894377,2.4677729041638,2.526999397380892,1695700.0,,,,,
2025-01-13,2.566483736038208,2.586225900519643,2.507257242593903,2.546741571556773,1442300.0,,,,,
2025-01-14,2.57635498046875,2.635581712986733,2.546741731882348,2.5960973815381974,1303300.0,,,,,
2025-01-15,2.605968475341797,2.684937138570428,2.5960973924382182,2.655323889859691,1057800.0,,,,,
2025-01-16,2.5171284675598145,2.6454527793105003,2.50725738475939,2.5960973653083816,1414100.0,,,,,
2025-01-17,2.566483736038208,2.61583938258696,2.51712832483462,2.546741571556773,1574200.0,,,,,
2025-01-21,2.6651947498321533,2.684936913987971,2.6059682573647005,2.6158393394426094,1597900.0,,,,,
2025-01-22,2.61583948135376,2.645452729194026,2.5368705851012097,2.645452729194026,2222700.0,,,,,
2025-01-23,2.684937000274658,2.6948080826697973,2.5862259409781,2.6158394235086853,1433500.0,,,,,
2025-01-24,2.704679250717163,2.7540346642558533,2.6158395063475206,2.655323837178473,1361500.0,,,,,
2025-01-27,2.8631954193115234,2.9127316232012204,2.6650503675454824,2.7046793306572403,1848700.0,,,,,
2025-01-28,2.8334734439849854,2.902824365226979,2.78393724038874,2.8334734439849854,1293000.0,,,,,
2025-01-29,2.764122724533081,2.8830098478910107,2.72449376214952,2.8631953666992302,1304200.0,,,,,
2025-01-30,2.8334734439849854,2.9226388466654774,2.78393724038874,2.78393724038874,1267600.0,,,,,
2025-01-31,2.823566198348999,2.912731600874225,2.793844476243007,2.863195397364239,1142900.0,,,,,
2025-02-03,2.7145864963531494,2.8532880996152428,2.6749575343374787,2.7938444203844908,1558100.0,,,,,
2025-02-04,2.764122724533081,2.833473408704312,2.68486479976596,2.68486479976596,1532600.0,,,,,
2025-02-05,2.764122724533081,2.8532881261033403,2.75421548393719,2.764122724533081,2673000.0,,,,,
2025-02-06,2.8037517070770264,2.853288146619917,2.7542155037413854,2.78393722574277,1087700.0,,,,,
2025-02-07,2.823566198348999,2.853288156662241,2.764122754137015,2.793844476243007,967800.0,,,,,
2025-02-10,2.79384446144104,2.873102622844354,2.783937220791532,2.843380664688581,792400.0,,,,,
2025-02-11,2.7740299701690674,2.8136589326246293,2.744308248327396,2.744308248327396,1167200.0,,,,,
2025-02-12,2.5758848190307617,2.7839370998384845,2.5758848190307617,2.744308138962202,1787000.0,,,,,
2025-02-13,2.556070566177368,2.6353287311940785,2.506534360671462,2.575885048379731,2203900.0,,,,,
2025-02-14,2.5956993103027344,2.6650502283329223,2.546163109000629,2.5956993103027344,1198700.0,,,,,
2025-02-18,2.5956993103027344,2.6155140270308164,2.546163109000629,2.55607034926105,1246500.0,,,,,
2025-02-19,2.635328531265259,2.645235771614829,2.526348651212748,2.5956993336597374,1306500.0,,,,,
2025-02-20,2.7542154788970947,2.7542154788970947,2.585792152867921,2.62542135138621,3138000.0,,,,,
2025-02-21,2.6650502681732178,2.8532880721424583,2.625421306539113,2.793844393484058,1398500.0,,,,,
2025-02-24,2.645235776901245,2.7145864594868296,2.6254212961625067,2.6650502576399835,1367800.0,,,,,
2025-02-25,2.6254212856292725,2.6650502469477573,2.6254212856292725,2.655143006618136,1440600.0,,,,,
2025-02-26,2.635328531265259,2.6947719733626783,2.5659776126110274,2.6056068102165493,1727900.0,,,,,
2025-02-27,2.8731024265289307,3.041525506062435,2.5857919949102515,2.6056067110626024,4265100.0,,,,,
2025-02-28,2.9523606300354004,3.011804075583353,2.8433807436568976,2.8731027026381297,7388200.0,,,,,
2025-03-03,2.883009910583496,2.9919895595081045,2.843380711130931,2.942453355451464,2370100.0,,,,,
2025-03-04,2.8929171562194824,2.932546119530885,2.7938445117337207,2.843380715872975,1576300.0,,,,,
2025-03-05,2.8731024265289307,2.9622675862819623,2.8334732304314616,2.8929169064740488,1657900.0,,,,,
2025-03-06,2.8433804512023926,2.873102407126588,2.783937011768465,2.8235659713910835,1323400.0,,,,,
2025-03-07,2.8731024265289307,2.9721748262545216,2.803751510513784,2.803751510513784,1056900.0,,,,,
2025-03-10,2.615514278411865,2.892917268572519,2.5263488712910123,2.8037518614516665,3763300.0,,,,,
2025-03-11,2.377739906311035,2.6254211367098,2.377739906311035,2.6155138969421388,3264800.0,,,,,
2025-03-12,2.5758848190307617,2.635328496552425,2.348018057784897,2.506534137497267,3342600.0,,,,,
2025-03-13,2.3579256534576416,2.5857921900200704,2.348018176530285,2.546163227139648,1809600.0,,,,,
2025-03-14,2.437183380126953,2.4470906200377445,2.338110744811809,2.3678327007514146,1325300.0,,,,,
2025-03-17,2.486719846725464,2.4966270877001766,2.4173691599024747,2.4272764008771874,1075500.0,,,,,
2025-03-18,2.466905117034912,2.516441316933759,2.4272761571158346,2.4569978770551426,1149800.0,,,,,
2025-03-19,2.9622678756713867,3.0514330441351287,2.655143170311242,2.6749576521920733,6159700.0,,,,,
2025-03-20,2.912731409072876,3.001896569519388,2.8731024488744263,2.9424531292217133,2513400.0,,,,,
2025-03-21,2.7839372158050537,2.8830098583299293,2.7542154939097654,2.8731026176981667,3694800.0,,,,,
2025-03-24,2.8433804512023926,2.8929168869378965,2.783937011768465,2.8235659713910835,2053500.0,,,,,
2025-03-25,2.734400987625122,2.8731025914078607,2.734400987625122,2.863195350866754,2156000.0,,,,,
2025-03-26,2.7443082332611084,2.7839371954991066,2.70467927102311,2.7443082332611084,1003400.0,,,,,
2025-03-27,2.674957513809204,2.744308196804414,2.6353285520976555,2.744308196804414,997400.0,,,,,
2025-03-28,2.6056067943573,2.6749574763821804,2.5758848372822536,2.655142995803643,1806900.0,,,,,
2025-03-31,2.585792303085327,2.6155142627525043,2.506534373858884,2.5362560973188,1962300.0,,,,,
2025-04-01,2.585792303085327,2.655143227365726,2.5362560973188,2.556070579625411,1396700.0,,,,,
2025-04-02,2.6056067943573,2.6056067943573,2.52634863583591,2.5362558761251788,1075200.0,,,,,
2025-04-03,2.100336790084839,2.556070306931574,2.0904295499884853,2.4768123861607454,3484300.0,,,,,
2025-04-04,1.9220064878463743,2.001264409421157,1.7337686878990286,1.991357169224309,5386200.0,,,,,
2025-04-07,1.7932121753692627,1.92200653746016,1.694139770843376,1.7932121753692627,4678400.0,,,,,
2025-04-08,1.8229339122772217,2.050800547971211,1.7833048345926716,1.813026672381988,3615700.0,,,,,
2025-04-09,2.090429782867432,2.2093169134752246,1.7139543810584883,1.773397828258754,4778600.0,,,,,
2025-04-10,1.8922847509384155,2.05080072071819,1.8625630287491373,2.05080072071819,1871300.0,,,,,
2025-04-11,1.9021918773651123,1.9021918773651123,1.723861436841728,1.8724701569618176,3126500.0,,,,,
2025-04-14,1.8526557683944704,1.9814500146206688,1.783304965917152,1.9517282927462285,2030000.0,,,,,
2025-04-15,1.8526557683944704,1.9120992121433504,1.8328412871448436,1.8526557683944704,2174000.0,,,,,
2025-04-16,1.842748522758484,1.9120992069435852,1.8229340415627409,1.8328412821606124,1712600.0,,,,,
2025-04-17,1.813026785850525,1.941821030652784,1.803119545335245,1.813026785850525,1736200.0,,,,,
2025-04-21,1.813026785850525,1.8229340263658047,1.7436759841399443,1.783304946201063,1691900.0,,,,,
2025-04-22,1.8030650615692136,1.91264361893706,1.7432950041426876,1.832950209035025,2186200.0,,,,,
2025-04-23,1.7731800079345703,1.9724137673945976,1.7731800079345703,1.8229885071758505,2217300.0,,,,,
2025-04-24,1.7731800079345703,1.842911859371344,1.7333333035435832,1.7632183318368235,2430500.0,,,,,
2025-04-25,1.822988510131836,1.822988510131836,1.7333333063541925,1.7632183346958914,1034800.0,,,,,
2025-04-28,1.8429118394851685,1.8827585434461849,1.7931033407813537,1.8030650167716076,1079500.0,,,,,
2025-04-29,1.8528735637664795,1.882758592516129,1.8229885350168304,1.8429118875165964,1072200.0,,,,,
2025-04-30,1.7931033372879028,1.8429118358946772,1.753256633404519,1.8429118358946772,2834600.0,,,,,
2025-05-01,1.8927202224731443,1.9425287212568727,1.7731799916457591,1.7931033436582329,2143900.0,,,,,
2025-05-02,1.962452054023743,2.0222221094750026,1.9226052316370248,1.9325670262981125,1532000.0,,,,,
2025-05-05,1.922605276107788,2.0222221562499505,1.8827585715519417,1.9126435999688265,1528900.0,,,,,
2025-05-06,2.0620689392089844,2.0819922922444256,1.902681996172904,1.902681996172904,3185200.0,,,,,
2025-05-07,2.0022988319396973,2.1318008610601478,1.912643626684212,1.912643626684212,3087300.0,,,,,
2025-05-08,1.9724137783050537,2.101915568292104,1.962452102152204,2.042145511375004,2158700.0,,,,,
2025-05-09,2.0022988319396973,2.042145537052113,1.9325670979929688,2.0022988319396973,2286900.0,,,,,
2025-05-12,2.231417655944824,2.3310344201590616,2.06206891927552,2.121839215309163,3064800.0,,,,,
2025-05-13,2.2712643146514893,2.321072695728367,2.2413792860053627,2.261302638436114,2130300.0,,,,,
2025-05-14,2.1816091537475586,2.2712642366051656,2.1816091537475586,2.2712642366051656,933000.0,,,,,
2025-05-15,2.2015326023101807,2.221455954932482,2.1417625444432766,2.181609249687879,1153500.0,,,,,
2025-05-16,2.211494207382202,2.2314175593627104,2.121839123469916,2.1915708554016944,1864400.0,,,,,
2025-05-19,2.2015326023101807,2.241379307554783,2.131800868132126,2.181609249687879,989400.0,,,,,
2025-05-20,2.161685943603516,2.221456002757181,2.1318009140266825,2.1816092966547376,967300.0,,,,,
2025-05-21,2.131800889968872,2.251341006927169,2.091953946811006,2.1417625663820634,1913100.0,,,,,
2025-05-22,2.2015326023101807,2.2613026601770847,2.072030572760124,2.1417625444432766,1485200.0,,,,,
2025-05-23,2.161685943603516,2.1816092966547376,2.111877323470358,2.1517242670779044,994800.0,,,,,
2025-05-27,2.301149368286133,2.3111110446096834,2.1716475760799714,2.1816092524035224,1795100.0,,,,,
2025-05-28,2.321072578430176,2.360919281277977,2.2613025241584737,2.301149227006275,1268200.0,,,,,
2025-05-29,2.340996026992798,2.390804645124422,2.301149322491573,2.3210726747421857,973900.0,,,,,
2025-05-30,2.3111109733581543,2.360919353440317,2.2911876213252893,2.321072649374587,1107400.0,,,,,
2025-06-02,2.2712643146514893,2.340996048159118,2.2413792860053627,2.301149343297616,1011300.0,,,,,
2025-06-03,2.301149368286133,2.3908046927031887,2.27126433931548,2.27126433931548,1106200.0,,,,,
2025-06-04,2.2712643146514893,2.3310343719437427,2.2413792860053627,2.3310343719437427,1074300.0,,,,,
2025-06-05,2.261302709579468,2.311111092223378,2.241379356521904,2.2712643861082498,764000.0,,,,,
2025-06-06,2.340996026992798,2.37088129287381,2.301149322491573,2.301149322491573,724100.0,,,,,
2025-06-09,2.380842924118042,2.400766275993081,2.3409959828628755,2.3708812481805226,827200.0,,,,,
2025-06-10,2.4704980850219727,2.480459761271856,2.3808429987730246,2.400766351272791,1157200.0,,,,,
2025-06-11,2.440613031387329,2.510344764425512,2.430651355239017,2.480459735980576,941700.0,,,,,
2025-06-12,2.410727977752685,2.440613005885352,2.390804625664241,2.420689653796908,724000.0,,,,,
2025-06-13,2.340996026992798,2.390804645124422,2.301149322491573,2.3609193792434104,1439400.0,,,,,
2025-06-16,2.420689582824707,2.4505746100811745,2.3409959393023763,2.370881204063928,1156000.0,,,,,
2025-06-17,2.4505746364593506,2.500383015756271,2.3908045813030463,2.4007662571624304,911400.0,,,,,
2025-06-18,2.4704980850219727,2.5601531712709207,2.4505747325222065,2.4505747325222065,1145900.0,,,,,
2025-06-20,2.420689582824707,2.530268016098421,2.410727907072552,2.520306340346265,1627500.0,,,,,
2025-06-23,2.430651426315308,2.450574779194523,2.3509577772933445,2.400766396996484,610200.0,,,,,
2025-06-24,2.400766372680664,2.5103448124065,2.390804696341952,2.4704981070516503,974700.0,,,,,
2025-06-25,2.3708813190460205,2.3908046715165674,2.350957729070378,2.3908046715165674,1020800.0,,,,,
2025-06-26,2.430651426315308,2.450574779194523,2.340996100853737,2.370881367677661,1517000.0,,,,,
2025-06-27,2.410727977752685,2.4605363579737967,2.380842949620019,2.450574681929574,1997500.0,,,,,
2025-06-30,2.380842924118042,2.4306513038056394,2.3609193347379143,2.4306513038056394,1788800.0,,,,,
2025-07-01,2.490421295166016,2.5402296735683194,2.3708811870004864,2.3808428626809475,1172700.0,,,,,
2025-07-02,2.540229797363281,2.560153149695142,2.4505747118699044,2.500383092699558,1050500.0,,,,,
