Date,Close,High,Low,Open,Volume,"('Close', 'PTON')","('High', 'PTON')","('Low', 'PTON')","('Open', 'PTON')","('Volume', 'PTON')"
2024-10-07,4.579999923706055,4.769999980926514,4.519999980926514,4.710000038146973,6862600.0,,,,,
2024-10-08,4.579999923706055,4.670000076293945,4.540999889373779,4.599999904632568,4850400.0,,,,,
2024-10-09,4.71999979019165,4.920000076293945,4.570000171661377,4.579999923706055,7275000.0,,,,,
2024-10-10,4.739999771118164,4.760000228881836,4.570000171661377,4.619999885559082,6175300.0,,,,,
2024-10-11,4.909999847412109,4.940000057220459,4.739999771118164,4.739999771118164,7529900.0,,,,,
2024-10-14,5.400000095367432,5.489999771118164,4.75,4.920000076293945,20873600.0,,,,,
2024-10-15,5.210000038146973,5.599999904632568,5.099999904632568,5.599999904632568,14671500.0,,,,,
2024-10-16,5.260000228881836,5.320000171661377,5.150000095367432,5.28000020980835,11220400.0,,,,,
2024-10-17,5.269999980926514,5.306000232696533,5.150000095367432,5.230000019073486,7196500.0,,,,,
2024-10-18,5.840000152587891,6.184999942779541,5.349999904632568,5.349999904632568,29878400.0,,,,,
2024-10-21,5.480000019073486,5.909999847412109,5.380000114440918,5.789999961853027,12942500.0,,,,,
2024-10-22,5.650000095367432,5.885000228881836,5.315000057220459,5.6579999923706055,18659800.0,,,,,
2024-10-23,6.269999980926514,6.320000171661377,5.550000190734863,5.630000114440918,34386800.0,,,,,
2024-10-24,6.139999866485596,6.389999866485596,6.045000076293945,6.269999980926514,18246000.0,,,,,
2024-10-25,6.28000020980835,6.389999866485596,6.110000133514404,6.170000076293945,14422600.0,,,,,
2024-10-28,6.400000095367432,6.489999771118164,6.309999942779541,6.429999828338623,14708000.0,,,,,
2024-10-29,6.78000020980835,6.789999961853027,6.260000228881836,6.409999847412109,17777000.0,,,,,
2024-10-30,6.650000095367432,6.900000095367432,6.46999979019165,6.670000076293945,25425700.0,,,,,
2024-10-31,8.5,8.920000076293945,7.670000076293945,7.880000114440918,114868100.0,,,,,
2024-11-01,7.25,8.760000228881836,7.210000038146973,8.470000267028809,44046700.0,,,,,
2024-11-04,7.510000228881836,7.989999771118164,7.360000133514404,7.840000152587891,37205600.0,,,,,
2024-11-05,7.659999847412109,8.024999618530273,7.369999885559082,7.420000076293945,37448200.0,,,,,
2024-11-06,7.929999828338623,8.005000114440918,7.434999942779541,7.730000019073486,24757600.0,,,,,
2024-11-07,8.020000457763672,8.270000457763672,7.820000171661377,7.929999828338623,20200400.0,,,,,
2024-11-08,8.899999618530273,8.949999809265137,7.940000057220459,7.96999979019165,28100000.0,,,,,
2024-11-11,8.579999923706055,8.96500015258789,8.369999885559082,8.920000076293945,18993300.0,,,,,
2024-11-12,8.3100004196167,8.520000457763672,8.204999923706055,8.350000381469727,11375500.0,,,,,
2024-11-13,8.3100004196167,8.680000305175781,8.229999542236328,8.449999809265137,9350300.0,,,,,
2024-11-14,8.0,8.454999923706055,7.989999771118164,8.319999694824219,11359600.0,,,,,
2024-11-15,7.75,8.050000190734863,7.614999771118164,8.029999732971191,15121100.0,,,,,
2024-11-18,7.579999923706055,7.809999942779541,7.360000133514404,7.710000038146973,13916400.0,,,,,
2024-11-19,7.940000057220459,7.960000038146973,7.309999942779541,7.429999828338623,10686100.0,,,,,
2024-11-20,8.359999656677246,8.420000076293945,7.769999980926514,7.869999885559082,16033500.0,,,,,
2024-11-21,9.0600004196167,9.19499969482422,8.260000228881836,8.319999694824219,20850700.0,,,,,
2024-11-22,9.539999961853027,9.779999732971191,9.210000038146973,9.399999618530272,20357000.0,,,,,
2024-11-25,9.579999923706056,9.880000114440918,9.449999809265137,9.829999923706056,14144300.0,,,,,
2024-11-26,9.649999618530272,10.100000381469728,9.420000076293944,9.43000030517578,15825700.0,,,,,
2024-11-27,9.729999542236328,9.8100004196167,9.279999732971191,9.550000190734863,9912400.0,,,,,
2024-11-29,10.34000015258789,10.390000343322754,9.760000228881836,9.859999656677246,11738300.0,,,,,
2024-12-02,9.550000190734863,10.359999656677246,9.359999656677246,10.359999656677246,18610500.0,,,,,
2024-12-03,9.859999656677246,10.399999618530272,9.510000228881836,9.529999732971191,17299500.0,,,,,
2024-12-04,9.539999961853027,9.947999954223633,9.369999885559082,9.84000015258789,16623900.0,,,,,
2024-12-05,9.649999618530272,9.725000381469728,9.279999732971191,9.5,10733800.0,,,,,
2024-12-06,10.010000228881836,10.585000038146973,9.93000030517578,9.9399995803833,14735400.0,,,,,
2024-12-09,10.0,10.260000228881836,9.770000457763672,10.020000457763672,11150700.0,,,,,
2024-12-10,9.5,10.109999656677246,9.425000190734863,9.789999961853027,9616600.0,,,,,
2024-12-11,9.789999961853027,10.097999572753906,9.46399974822998,9.739999771118164,10266600.0,,,,,
2024-12-12,9.350000381469728,10.0600004196167,9.3100004196167,9.75,10881700.0,,,,,
2024-12-13,9.579999923706056,9.699999809265137,9.239999771118164,9.420000076293944,8696300.0,,,,,
2024-12-16,10.25,10.329999923706056,9.43000030517578,9.56999969482422,15238000.0,,,,,
2024-12-17,10.56999969482422,10.895000457763672,10.149999618530272,10.170000076293944,14476600.0,,,,,
2024-12-18,9.4399995803833,10.770000457763672,9.300000190734863,10.699999809265137,14752200.0,,,,,
2024-12-19,9.229999542236328,9.75,9.199999809265137,9.59000015258789,10401300.0,,,,,
2024-12-20,9.380000114440918,9.5600004196167,8.930000305175781,9.0600004196167,14007800.0,,,,,
2024-12-23,9.270000457763672,9.350000381469728,8.9399995803833,9.289999961853027,8212300.0,,,,,
2024-12-24,9.359999656677246,9.510000228881836,9.199999809265137,9.31999969482422,3915600.0,,,,,
2024-12-26,10.270000457763672,10.329999923706056,9.31999969482422,9.350000381469728,12024300.0,,,,,
2024-12-27,9.390000343322754,10.3100004196167,9.289999961853027,10.119999885559082,11804600.0,,,,,
2024-12-30,8.960000038146973,9.255000114440918,8.779999732971191,9.140000343322754,10719200.0,,,,,
2024-12-31,8.699999809265137,9.085000038146973,8.640000343322754,9.0600004196167,8942700.0,,,,,
2025-01-02,8.829999923706055,8.979999542236328,8.270000457763672,8.800000190734863,11598100.0,,,,,
2025-01-03,9.06999969482422,9.5,8.949999809265137,9.0600004196167,12753300.0,,,,,
2025-01-06,8.90999984741211,9.369999885559082,8.770000457763672,9.25,8363700.0,,,,,
2025-01-07,8.739999771118164,9.020000457763672,8.550000190734863,8.920000076293945,8309200.0,,,,,
2025-01-08,8.630000114440918,8.819999694824219,8.220000267028809,8.539999961853027,14373200.0,,,,,
2025-01-10,8.859999656677246,8.869999885559082,8.1899995803833,8.380000114440918,8511000.0,,,,,
2025-01-13,8.960000038146973,8.970000267028809,8.350000381469727,8.6899995803833,14718600.0,,,,,
2025-01-14,8.729999542236328,9.229999542236328,8.5600004196167,9.0600004196167,15661800.0,,,,,
2025-01-15,8.970000267028809,9.279999732971191,8.880000114440918,9.140000343322754,9951500.0,,,,,
2025-01-16,8.489999771118164,9.020000457763672,8.4399995803833,9.020000457763672,13874600.0,,,,,
2025-01-17,8.270000457763672,8.645000457763672,8.114999771118164,8.619999885559082,13226300.0,,,,,
2025-01-21,8.4399995803833,8.539999961853027,8.260000228881836,8.399999618530273,7510300.0,,,,,
2025-01-22,8.350000381469727,8.649999618530273,8.260000228881836,8.4399995803833,8111700.0,,,,,
2025-01-23,8.449999809265137,8.600000381469727,8.15999984741211,8.210000038146973,7072600.0,,,,,
2025-01-24,8.399999618530273,8.84000015258789,8.335000038146973,8.460000038146973,9143200.0,,,,,
2025-01-27,8.220000267028809,8.555000305175781,8.130000114440918,8.210000038146973,8144500.0,,,,,
2025-01-28,8.319999694824219,8.449999809265137,8.069999694824219,8.220000267028809,6174800.0,,,,,
2025-01-29,8.050000190734863,8.390000343322754,7.800000190734863,8.300000190734863,15741900.0,,,,,
2025-01-30,8.069999694824219,8.25,7.949999809265137,8.149999618530273,7529400.0,,,,,
2025-01-31,7.75,8.34000015258789,7.670000076293945,8.180000305175781,10324300.0,,,,,
2025-02-03,7.320000171661377,7.579999923706055,7.199999809265137,7.53000020980835,18199000.0,,,,,
2025-02-04,7.309999942779541,7.440000057220459,7.190000057220459,7.289999961853027,8356000.0,,,,,
2025-02-05,7.579999923706055,7.710000038146973,7.309999942779541,7.315999984741211,13731700.0,,,,,
2025-02-06,8.489999771118164,9.755000114440918,8.199999809265137,8.90999984741211,65068500.0,,,,,
2025-02-07,8.369999885559082,8.829999923706055,8.229999542236328,8.65999984741211,25339900.0,,,,,
2025-02-10,8.569999694824219,9.1899995803833,8.489999771118164,8.550000190734863,23317500.0,,,,,
2025-02-11,8.739999771118164,8.949999809265137,8.579999923706055,8.649999618530273,12651500.0,,,,,
2025-02-12,9.18000030517578,9.31999969482422,8.539999961853027,8.579999923706055,13247700.0,,,,,
2025-02-13,10.149999618530272,10.220000267028809,9.039999961853027,9.149999618530272,26336400.0,,,,,
2025-02-14,9.770000457763672,10.25,9.359999656677246,10.100000381469728,36048700.0,,,,,
2025-02-18,9.630000114440918,9.800000190734863,9.4399995803833,9.649999618530272,17352800.0,,,,,
2025-02-19,9.789999961853027,10.020000457763672,9.399999618530272,9.489999771118164,12465600.0,,,,,
2025-02-20,9.050000190734863,9.649999618530272,8.979999542236328,9.640000343322754,11052900.0,,,,,
2025-02-21,8.5600004196167,9.100000381469728,8.444999694824219,9.09000015258789,16901100.0,,,,,
2025-02-24,8.760000228881836,8.789999961853027,8.229999542236328,8.5600004196167,9486300.0,,,,,
2025-02-25,8.449999809265137,8.694999694824219,7.989999771118164,8.65999984741211,11716700.0,,,,,
2025-02-26,7.880000114440918,8.6850004196167,7.84499979019165,8.5600004196167,15999900.0,,,,,
2025-02-27,7.429999828338623,8.0600004196167,7.409999847412109,7.900000095367432,13512000.0,,,,,
2025-02-28,7.53000020980835,7.670000076293945,7.380000114440918,7.409999847412109,12536500.0,,,,,
2025-03-03,7.03000020980835,7.739999771118164,6.994999885559082,7.590000152587891,12999900.0,,,,,
2025-03-04,6.949999809265137,7.099999904632568,6.570000171661377,6.829999923706055,15130500.0,,,,,
2025-03-05,6.889999866485596,7.050000190734863,6.730000019073486,6.989999771118164,16804800.0,,,,,
2025-03-06,6.329999923706055,6.71999979019165,6.300000190734863,6.675000190734863,15582500.0,,,,,
2025-03-07,6.210000038146973,6.396999835968018,5.849999904632568,6.28000020980835,22445900.0,,,,,
2025-03-10,5.619999885559082,6.119999885559082,5.545000076293945,6.019999980926514,17532900.0,,,,,
2025-03-11,5.739999771118164,5.940000057220459,5.554999828338623,5.619999885559082,15880800.0,,,,,
2025-03-12,6.099999904632568,6.196000099182129,5.804999828338623,5.945000171661377,16968200.0,,,,,
2025-03-13,6.070000171661377,6.110000133514404,5.769999980926514,6.110000133514404,11367800.0,,,,,
2025-03-14,7.050000190734863,7.079999923706055,6.452000141143799,6.590000152587891,31049600.0,,,,,
2025-03-17,6.590000152587891,7.03000020980835,6.449999809265137,7.03000020980835,14617300.0,,,,,
2025-03-18,6.460000038146973,6.679999828338623,6.204999923706055,6.46999979019165,16260000.0,,,,,
2025-03-19,6.519999980926514,6.880000114440918,6.360000133514404,6.409999847412109,12319200.0,,,,,
2025-03-20,6.519999980926514,6.659999847412109,6.269999980926514,6.329999923706055,11847800.0,,,,,
2025-03-21,6.960000038146973,7.039999961853027,6.28000020980835,6.300000190734863,25942000.0,,,,,
2025-03-24,7.320000171661377,7.3379998207092285,7.090000152587891,7.159999847412109,13282700.0,,,,,
2025-03-25,7.289999961853027,7.380000114440918,7.150000095367432,7.289999961853027,9921400.0,,,,,
2025-03-26,6.949999809265137,7.28000020980835,6.849999904632568,7.28000020980835,10723100.0,,,,,
2025-03-27,6.769999980926514,7.130000114440918,6.730000019073486,6.809999942779541,7917700.0,,,,,
2025-03-28,6.300000190734863,6.735000133514404,6.199999809265137,6.679999828338623,12379200.0,,,,,
2025-03-31,6.320000171661377,6.514999866485596,5.960000038146973,6.079999923706055,9793500.0,,,,,
2025-04-01,6.21999979019165,6.380000114440918,6.130000114440918,6.260000228881836,9159400.0,,,,,
2025-04-02,6.309999942779541,6.545000076293945,5.989999771118164,6.039999961853027,11278800.0,,,,,
2025-04-03,5.400000095367432,5.885000228881836,5.300000190734863,5.840000152587891,19080200.0,,,,,
2025-04-04,5.03000020980835,5.289999961853027,4.631999969482422,5.019999980926514,18793100.0,,,,,
2025-04-07,5.150000095367432,5.570000171661377,4.630000114440918,4.690000057220459,15249000.0,,,,,
2025-04-08,5.0,5.570000171661377,4.820000171661377,5.420000076293945,15969800.0,,,,,
2025-04-09,5.869999885559082,6.070000171661377,4.809999942779541,4.960000038146973,19178400.0,,,,,
2025-04-10,5.5,5.659999847412109,5.28000020980835,5.610000133514404,9644600.0,,,,,
2025-04-11,5.579999923706055,5.650000095367432,5.28000020980835,5.489999771118164,7955400.0,,,,,
2025-04-14,5.699999809265137,5.900000095367432,5.550000190734863,5.900000095367432,8256300.0,,,,,
2025-04-15,5.730000019073486,5.860000133514404,5.599999904632568,5.670000076293945,11596400.0,,,,,
2025-04-16,5.619999885559082,5.84499979019165,5.460000038146973,5.590000152587891,8428300.0,,,,,
2025-04-17,5.389999866485596,5.590000152587891,5.300000190734863,5.519999980926514,14926400.0,,,,,
2025-04-21,5.320000171661377,5.369999885559082,5.170000076293945,5.28000020980835,8303000.0,,,,,
2025-04-22,5.75,5.824999809265137,5.380000114440918,5.409999847412109,10450300.0,,,,,
2025-04-23,5.980000019073486,6.300000190734863,5.920000076293945,5.96999979019165,12320600.0,,,,,
2025-04-24,6.28000020980835,6.369999885559082,6.010000228881836,6.034999847412109,7237800.0,,,,,
2025-04-25,6.289999961853027,6.355000019073486,6.164999961853027,6.235000133514404,9493000.0,,,,,
2025-04-28,6.599999904632568,6.699999809265137,6.389999866485596,6.539999961853027,14087900.0,,,,,
2025-04-29,6.929999828338623,7.03000020980835,6.46999979019165,6.550000190734863,13961400.0,,,,,
2025-04-30,6.889999866485596,6.909999847412109,6.441999912261963,6.650000095367432,10819800.0,,,,,
2025-05-01,6.849999904632568,7.070000171661377,6.760000228881836,7.014999866485596,8784900.0,,,,,
2025-05-02,6.820000171661377,7.025000095367432,6.809999942779541,7.0,9245300.0,,,,,
2025-05-05,6.889999866485596,7.139999866485596,6.590000152587891,6.730000019073486,16940200.0,,,,,
2025-05-06,6.989999771118164,7.010000228881836,6.614999771118164,6.710000038146973,11872200.0,,,,,
2025-05-07,6.980000019073486,7.110000133514404,6.913000106811523,6.989999771118164,13486800.0,,,,,
2025-05-08,6.510000228881836,6.824999809265137,5.820000171661377,6.300000190734863,36141600.0,,,,,
2025-05-09,6.159999847412109,6.519999980926514,5.920000076293945,6.519999980926514,22611200.0,,,,,
2025-05-12,6.639999866485596,6.840000152587891,6.460000038146973,6.494999885559082,19316500.0,,,,,
2025-05-13,6.809999942779541,6.989999771118164,6.739999771118164,6.829999923706055,16795700.0,,,,,
2025-05-14,6.619999885559082,6.989999771118164,6.590000152587891,6.849999904632568,13184500.0,,,,,
2025-05-15,6.329999923706055,6.550000190734863,6.289999961853027,6.5,9467200.0,,,,,
2025-05-16,6.340000152587891,6.434999942779541,6.21999979019165,6.320000171661377,12487000.0,,,,,
2025-05-19,6.289999961853027,6.40500020980835,6.079999923706055,6.159999847412109,11613800.0,,,,,
2025-05-20,6.71999979019165,6.809999942779541,6.059999942779541,6.230000019073486,18542700.0,,,,,
2025-05-21,6.460000038146973,6.889999866485596,6.449999809265137,6.550000190734863,18482600.0,,,,,
2025-05-22,7.210000038146973,7.264999866485596,6.349999904632568,6.380000114440918,21388100.0,,,,,
2025-05-23,7.570000171661377,7.599999904632568,6.920000076293945,6.989999771118164,20950700.0,,,,,
2025-05-27,7.570000171661377,7.795000076293945,7.429999828338623,7.760000228881836,14050600.0,,,,,
2025-05-28,7.170000076293945,7.574999809265137,7.150000095367432,7.570000171661377,12853000.0,,,,,
2025-05-29,7.139999866485596,7.400000095367432,7.050000190734863,7.320000171661377,11406500.0,,,,,
2025-05-30,7.099999904632568,7.239999771118164,6.920000076293945,7.019999980926514,12771200.0,,,,,
2025-06-02,6.599999904632568,7.090000152587891,6.579999923706055,7.039999961853027,16099000.0,,,,,
2025-06-03,6.659999847412109,6.760000228881836,6.454999923706055,6.599999904632568,12107200.0,,,,,
2025-06-04,7.46999979019165,7.559999942779541,6.670000076293945,6.679999828338623,28168900.0,,,,,
2025-06-05,6.940000057220459,7.460000038146973,6.84499979019165,7.454999923706055,16141100.0,,,,,
2025-06-06,7.300000190734863,7.329999923706055,6.920000076293945,7.010000228881836,15371300.0,,,,,
2025-06-09,7.650000095367432,7.989999771118164,7.400000095367432,7.420000076293945,18914300.0,,,,,
2025-06-10,7.630000114440918,7.715000152587891,7.409999847412109,7.699999809265137,12652700.0,,,,,
2025-06-11,7.380000114440918,7.815000057220459,7.282999992370605,7.739999771118164,10770300.0,,,,,
2025-06-12,7.320000171661377,7.349999904632568,6.989999771118164,7.260000228881836,9959100.0,,,,,
2025-06-13,6.960000038146973,7.420000076293945,6.860000133514404,7.119999885559082,14307900.0,,,,,
2025-06-16,6.929999828338623,7.190000057220459,6.822000026702881,7.110000133514404,11447400.0,,,,,
2025-06-17,6.114999771118164,6.829999923706055,6.039999961853027,6.800000190734863,27444300.0,,,,,
2025-06-18,6.21999979019165,6.255000114440918,6.034999847412109,6.199999809265137,15432900.0,,,,,
2025-06-20,6.179999828338623,6.304999828338623,6.079999923706055,6.170000076293945,13222500.0,,,,,
2025-06-23,6.369999885559082,6.420000076293945,6.03000020980835,6.110000133514404,12148500.0,,,,,
2025-06-24,6.590000152587891,6.630000114440918,6.320000171661377,6.5,10682600.0,,,,,
2025-06-25,6.559999942779541,6.789999961853027,6.5,6.614999771118164,11757600.0,,,,,
2025-06-26,6.389999866485596,6.630000114440918,6.360000133514404,6.570000171661377,8956300.0,,,,,
2025-06-27,6.800000190734863,7.039999961853027,6.409999847412109,6.440000057220459,23281800.0,,,,,
2025-06-30,6.940000057220459,6.985000133514404,6.710000038146973,6.849999904632568,11313300.0,,,,,
2025-07-01,6.599999904632568,6.800000190734863,6.545000076293945,6.800000190734863,10625200.0,,,,,
2025-07-02,6.610000133514404,6.824999809265137,6.480000019073486,6.659999847412109,10582400.0,,,,,
2025-07-03,6.639999866485596,6.739999771118164,6.614999771118164,6.630000114440918,4230300.0,,,,,
2025-07-07,6.429999828338623,6.590000152587891,6.349999904632568,6.510000228881836,17393100.0,,,,,
2025-07-08,6.710000038146973,6.739999771118164,6.394000053405762,6.480000019073486,9241100.0,,,,,
2025-07-09,6.510000228881836,6.829999923706055,6.5,6.730000019073486,8869900.0,,,,,
2025-07-10,6.71999979019165,6.920000076293945,6.519999980926514,6.590000152587891,10235600.0,,,,,
2025-07-11,6.380000114440918,6.679999828338623,6.36299991607666,6.679999828338623,7373100.0,,,,,
2025-07-14,6.440000057220459,6.53000020980835,6.340000152587891,6.380000114440918,8595900.0,,,,,
