Date,Close,High,Low,Open,Volume,"('Close', 'IBRX')","('High', 'IBRX')","('Low', 'IBRX')","('Open', 'IBRX')","('Volume', 'IBRX')"
2024-10-09,3.319999933242798,3.5199999809265137,3.299999952316284,3.490000009536743,2429300.0,,,,,
2024-10-10,3.2300000190734863,3.319999933242798,3.211999893188477,3.299999952316284,2304800.0,,,,,
2024-10-11,3.650000095367432,3.7200000286102295,3.194000005722046,3.200000047683716,3079100.0,,,,,
2024-10-14,3.7200000286102295,3.740000009536743,3.5450000762939453,3.5999999046325684,1860500.0,,,,,
2024-10-15,3.700000047683716,3.849999904632568,3.5899999141693115,3.670000076293945,2304900.0,,,,,
2024-10-16,3.7100000381469727,3.7799999713897705,3.5999999046325684,3.700000047683716,1919200.0,,,,,
2024-10-17,3.440000057220459,3.7300000190734863,3.430000066757202,3.7300000190734863,2498200.0,,,,,
2024-10-18,3.549999952316284,3.5899999141693115,3.440000057220459,3.5,1398700.0,,,,,
2024-10-21,3.549999952316284,3.559999942779541,3.421999931335449,3.509999990463257,1649400.0,,,,,
2024-10-22,3.490000009536743,3.5899999141693115,3.4600000381469727,3.5199999809265137,1114200.0,,,,,
2024-10-23,3.4600000381469727,3.819999933242798,3.369999885559082,3.640000104904175,5144900.0,,,,,
2024-10-24,4.210000038146973,4.264999866485596,3.450000047683716,3.5,12631300.0,,,,,
2024-10-25,5.320000171661377,7.480000019073486,4.699999809265137,4.940000057220459,64835500.0,,,,,
2024-10-28,6.170000076293945,6.820000171661377,5.659999847412109,5.860000133514404,30950100.0,,,,,
2024-10-29,5.610000133514404,6.328999996185303,5.519999980926514,6.25,12379700.0,,,,,
2024-10-30,5.639999866485596,6.079999923706055,5.300000190734863,5.449999809265137,9340100.0,,,,,
2024-10-31,5.210000038146973,5.630000114440918,5.039999961853027,5.510000228881836,7676800.0,,,,,
2024-11-01,5.28000020980835,5.340000152587891,5.070000171661377,5.239999771118164,4434700.0,,,,,
2024-11-04,5.199999809265137,5.309999942779541,4.960000038146973,5.210000038146973,3988500.0,,,,,
2024-11-05,5.440000057220459,5.539999961853027,5.0,5.110000133514404,5004300.0,,,,,
2024-11-06,5.420000076293945,5.739999771118164,5.150000095367432,5.590000152587891,9715600.0,,,,,
2024-11-07,5.300000190734863,5.599999904632568,5.190000057220459,5.389999866485596,4543300.0,,,,,
2024-11-08,5.570000171661377,5.579999923706055,5.139999866485596,5.25,5617800.0,,,,,
2024-11-11,5.449999809265137,5.880000114440918,5.110000133514404,5.650000095367432,5134500.0,,,,,
2024-11-12,4.949999809265137,5.440000057220459,4.565000057220459,5.360000133514404,10311900.0,,,,,
2024-11-13,4.829999923706055,5.050000190734863,4.809999942779541,4.980000019073486,4152100.0,,,,,
2024-11-14,4.869999885559082,5.079999923706055,4.650000095367432,4.869999885559082,4959500.0,,,,,
2024-11-15,4.489999771118164,4.940000057220459,4.429999828338623,4.940000057220459,5139500.0,,,,,
2024-11-18,5.010000228881836,5.039999961853027,4.449999809265137,4.5,4694500.0,,,,,
2024-11-19,5.349999904632568,5.380000114440918,5.050000190734863,5.079999923706055,4171700.0,,,,,
2024-11-20,4.875,5.329999923706055,4.795000076293945,5.320000171661377,5056400.0,,,,,
2024-11-21,5.034999847412109,5.150000095367432,4.8379998207092285,4.909999847412109,3367900.0,,,,,
2024-11-22,5.099999904632568,5.15500020980835,4.880000114440918,5.039999961853027,3420700.0,,,,,
2024-11-25,5.039999961853027,5.429999828338623,5.010000228881836,5.239999771118164,3155500.0,,,,,
2024-11-26,5.119999885559082,5.179999828338623,4.849999904632568,4.980000019073486,2991600.0,,,,,
2024-11-27,5.099999904632568,5.21999979019165,4.960000038146973,5.199999809265137,1506300.0,,,,,
2024-11-29,5.039999961853027,5.159999847412109,5.014999866485596,5.039999961853027,1793400.0,,,,,
2024-12-02,4.96999979019165,5.125,4.860000133514404,5.0,4238200.0,,,,,
2024-12-03,4.559999942779541,4.980000019073486,4.559999942779541,4.920000076293945,3976300.0,,,,,
2024-12-04,4.739999771118164,4.75,4.579999923706055,4.599999904632568,3041800.0,,,,,
2024-12-05,4.570000171661377,4.849999904632568,4.539999961853027,4.800000190734863,2350300.0,,,,,
2024-12-06,4.960000038146973,4.960000038146973,4.570000171661377,4.570000171661377,3476000.0,,,,,
2024-12-09,4.800000190734863,5.119999885559082,4.789999961853027,5.079999923706055,3930900.0,,,,,
2024-12-10,4.639999866485596,4.849999904632568,4.610000133514404,4.760000228881836,2974500.0,,,,,
2024-12-11,3.150000095367432,3.450000047683716,3.059999942779541,3.2799999713897705,28653800.0,,,,,
2024-12-12,3.039999961853028,3.380000114440918,2.9730000495910645,3.200000047683716,9945300.0,,,,,
2024-12-13,2.869999885559082,3.130000114440918,2.815000057220459,3.0799999237060547,8883200.0,,,,,
2024-12-16,3.059999942779541,3.180000066757202,2.8499999046325684,2.9100000858306885,10199700.0,,,,,
2024-12-17,2.8299999237060547,3.0299999713897705,2.819999933242798,3.0,10250400.0,,,,,
2024-12-18,2.650000095367432,2.845000028610229,2.609999895095825,2.809999942779541,5589200.0,,,,,
2024-12-19,2.6700000762939453,2.75,2.650000095367432,2.75,4227000.0,,,,,
2024-12-20,2.619999885559082,2.7070000171661377,2.609999895095825,2.6600000858306885,7886500.0,,,,,
2024-12-23,2.6700000762939453,2.690000057220459,2.5,2.619999885559082,3693300.0,,,,,
2024-12-24,2.630000114440918,2.75,2.5999999046325684,2.700000047683716,2016900.0,,,,,
2024-12-26,2.690000057220459,2.755000114440918,2.549999952316284,2.5799999237060547,4472200.0,,,,,
2024-12-27,2.7799999713897705,2.859999895095825,2.630000114440918,2.690000057220459,8062200.0,,,,,
2024-12-30,2.680000066757202,2.759999990463257,2.575000047683716,2.75,8014100.0,,,,,
2024-12-31,2.559999942779541,2.7699999809265137,2.509999990463257,2.7100000381469727,5284900.0,,,,,
2025-01-02,2.569999933242798,2.664999961853028,2.539999961853028,2.5799999237060547,4202800.0,,,,,
2025-01-03,2.809999942779541,2.809999942779541,2.5850000381469727,2.5999999046325684,4895100.0,,,,,
2025-01-06,2.759999990463257,2.9749999046325684,2.759999990463257,2.9200000762939453,4846400.0,,,,,
2025-01-07,2.7300000190734863,2.880000114440918,2.6700000762939453,2.799999952316284,4138100.0,,,,,
2025-01-08,2.559999942779541,2.720000028610229,2.549999952316284,2.6600000858306885,3918800.0,,,,,
2025-01-10,2.4200000762939453,2.5999999046325684,2.380000114440918,2.569999933242798,6346700.0,,,,,
2025-01-13,2.4800000190734863,2.5299999713897705,2.3399999141693115,2.4200000762939453,5561400.0,,,,,
2025-01-14,2.319999933242798,2.539999961853028,2.2799999713897705,2.490000009536743,6068100.0,,,,,
2025-01-15,2.390000104904175,2.494999885559082,2.315000057220459,2.440000057220459,4377700.0,,,,,
2025-01-16,3.039999961853028,3.049999952316284,2.400000095367432,2.4100000858306885,19786200.0,,,,,
2025-01-17,2.940000057220459,3.299999952316284,2.930000066757202,3.200000047683716,11811600.0,,,,,
2025-01-21,3.220000028610229,3.25,2.819999933242798,2.970000028610229,7653800.0,,,,,
2025-01-22,3.220000028610229,3.3499999046325684,3.059999942779541,3.2300000190734863,5480700.0,,,,,
2025-01-23,3.119999885559082,3.2850000858306885,3.065000057220459,3.220000028610229,4247400.0,,,,,
2025-01-24,3.1700000762939453,3.25,2.950000047683716,3.0799999237060547,5107500.0,,,,,
2025-01-27,3.130000114440918,3.2699999809265137,3.059999942779541,3.069999933242798,7534100.0,,,,,
2025-01-28,3.0799999237060547,3.130000114440918,2.9100000858306885,3.119999885559082,3462600.0,,,,,
2025-01-29,3.1600000858306885,3.7200000286102295,3.0999999046325684,3.150000095367432,14347300.0,,,,,
2025-01-30,3.470000028610229,3.490000009536743,3.0799999237060547,3.180000066757202,6263600.0,,,,,
2025-01-31,3.450000047683716,3.650000095367432,3.359999895095825,3.450000047683716,5923000.0,,,,,
2025-02-03,3.200000047683716,3.309999942779541,3.1050000190734863,3.259999990463257,4474200.0,,,,,
2025-02-04,3.190000057220459,3.240000009536743,3.119999885559082,3.180000066757202,2697200.0,,,,,
2025-02-05,3.190000057220459,3.319999933242798,3.119999885559082,3.190000057220459,4572500.0,,,,,
2025-02-06,3.309999942779541,3.319999933242798,3.130000114440918,3.200000047683716,3345200.0,,,,,
2025-02-07,3.359999895095825,3.4600000381469727,3.190000057220459,3.3399999141693115,4254900.0,,,,,
2025-02-10,3.390000104904175,3.440000057220459,3.2699999809265137,3.4200000762939453,3387600.0,,,,,
2025-02-11,3.1700000762939453,3.3499999046325684,3.150000095367432,3.3399999141693115,3766600.0,,,,,
2025-02-12,3.240000009536743,3.275000095367432,3.069999933242798,3.069999933242798,3023000.0,,,,,
2025-02-13,3.319999933242798,3.385999917984009,3.2300000190734863,3.259999990463257,2708900.0,,,,,
2025-02-14,3.619999885559082,3.928999900817871,3.361000061035156,3.380000114440918,9757700.0,,,,,
2025-02-18,3.3499999046325684,3.740000009536743,3.3499999046325684,3.640000104904175,5538500.0,,,,,
2025-02-19,3.900000095367432,4.269999980926514,3.371000051498413,3.400000095367432,18618500.0,,,,,
2025-02-20,3.640000104904175,3.930000066757202,3.549999952316284,3.890000104904175,6351000.0,,,,,
2025-02-21,3.4200000762939453,3.75,3.400000095367432,3.660000085830689,5166200.0,,,,,
2025-02-24,3.220000028610229,3.440000057220459,3.200000047683716,3.400000095367432,4240700.0,,,,,
2025-02-25,3.0299999713897705,3.2300000190734863,2.950000047683716,3.200000047683716,6135900.0,,,,,
2025-02-26,3.0,3.1600000858306885,2.950000047683716,3.130000114440918,4275200.0,,,,,
2025-02-27,2.859999895095825,3.115000009536743,2.8399999141693115,3.0,5396600.0,,,,,
2025-02-28,3.289999961853028,3.509999990463257,3.049999952316284,3.119999885559082,13128000.0,,,,,
2025-03-03,2.8499999046325684,3.25,2.799999952316284,3.20199990272522,8632800.0,,,,,
2025-03-04,3.0199999809265137,3.1700000762939453,2.700000047683716,2.799999952316284,8908400.0,,,,,
2025-03-05,3.059999942779541,3.0999999046325684,2.930000066757202,3.049999952316284,5015900.0,,,,,
2025-03-06,2.990000009536743,3.1600000858306885,2.950000047683716,3.0199999809265137,4007300.0,,,,,
2025-03-07,3.0,3.065000057220459,2.9100000858306885,2.950000047683716,4124400.0,,,,,
2025-03-10,2.9100000858306885,3.055999994277954,2.869999885559082,2.950000047683716,5950400.0,,,,,
2025-03-11,2.819999933242798,2.9200000762939453,2.7300000190734863,2.900000095367432,5163200.0,,,,,
2025-03-12,2.869999885559082,2.9800000190734863,2.799999952316284,2.890000104904175,3444800.0,,,,,
2025-03-13,2.900000095367432,3.0299999713897705,2.8350000381469727,2.8399999141693115,4286800.0,,,,,
2025-03-14,2.869999885559082,2.9800000190734863,2.7850000858306885,2.950000047683716,3724400.0,,,,,
2025-03-17,2.9100000858306885,3.005000114440918,2.8350000381469727,2.869999885559082,3346800.0,,,,,
2025-03-18,2.809999942779541,2.900000095367432,2.720000028610229,2.859999895095825,4165100.0,,,,,
2025-03-19,2.759999990463257,2.819999933242798,2.700000047683716,2.799999952316284,4358600.0,,,,,
2025-03-20,2.75,2.8399999141693115,2.720000028610229,2.759999990463257,3544500.0,,,,,
2025-03-21,2.7100000381469727,2.789999961853028,2.680000066757202,2.7100000381469727,9105100.0,,,,,
2025-03-24,2.8499999046325684,2.884999990463257,2.7100000381469727,2.75,4479400.0,,,,,
2025-03-25,2.740000009536743,2.869999885559082,2.690000057220459,2.8299999237060547,3911600.0,,,,,
2025-03-26,2.7799999713897705,2.799999952316284,2.7100000381469727,2.75,4369000.0,,,,,
2025-03-27,3.359999895095825,3.375,2.7799999713897705,2.7799999713897705,16428200.0,,,,,
2025-03-28,3.140000104904175,3.470000028610229,3.0199999809265137,3.4100000858306885,8811600.0,,,,,
2025-03-31,3.009999990463257,3.150000095367432,2.9200000762939453,3.109999895095825,6797600.0,,,,,
2025-04-01,2.9600000381469727,3.259999990463257,2.914999961853028,3.0299999713897705,6401500.0,,,,,
2025-04-02,3.049999952316284,3.130000114440918,2.900000095367432,2.9600000381469727,5267300.0,,,,,
2025-04-03,2.970000028610229,3.059999942779541,2.9049999713897705,2.970000028610229,6034500.0,,,,,
2025-04-04,2.8299999237060547,2.9549999237060547,2.740000009536743,2.890000104904175,7969300.0,,,,,
2025-04-07,2.720000028610229,2.940000057220459,2.559999942779541,2.7300000190734863,12850700.0,,,,,
2025-04-08,2.4200000762939453,2.8299999237060547,2.380000114440918,2.8299999237060547,10241400.0,,,,,
2025-04-09,2.5999999046325684,2.734999895095825,2.3499999046325684,2.430000066757202,10055800.0,,,,,
2025-04-10,2.4600000381469727,2.5999999046325684,2.380000114440918,2.5999999046325684,8320400.0,,,,,
2025-04-11,2.630000114440918,2.6449999809265137,2.4200000762939453,2.4800000190734863,6870600.0,,,,,
2025-04-14,2.890000104904175,3.0350000858306885,2.690000057220459,2.700000047683716,11005600.0,,,,,
2025-04-15,2.7799999713897705,3.0299999713897705,2.700000047683716,2.970000028610229,8829100.0,,,,,
2025-04-16,2.4800000190734863,2.75,2.390000104904175,2.7300000190734863,8278100.0,,,,,
2025-04-17,2.470000028610229,2.5,2.390000104904175,2.470000028610229,4706700.0,,,,,
2025-04-21,2.509999990463257,2.5799999237060547,2.4049999713897705,2.450000047683716,4701300.0,,,,,
2025-04-22,2.690000057220459,2.75,2.539999961853028,2.539999961853028,6178100.0,,,,,
2025-04-23,2.690000057220459,2.869999885559082,2.680000066757202,2.799999952316284,5650900.0,,,,,
2025-04-24,2.690000057220459,2.7300000190734863,2.630000114440918,2.700000047683716,3360000.0,,,,,
2025-04-25,2.609999895095825,2.6700000762939453,2.549999952316284,2.6700000762939453,3296900.0,,,,,
2025-04-28,2.630000114440918,2.7799999713897705,2.5799999237060547,2.650000095367432,3701100.0,,,,,
2025-04-29,2.490000009536743,2.630000114440918,2.4800000190734863,2.619999885559082,4433100.0,,,,,
2025-04-30,2.509999990463257,2.509999990463257,2.4100000858306885,2.450000047683716,3470600.0,,,,,
2025-05-01,2.490000009536743,2.539999961853028,2.430000066757202,2.539999961853028,3132900.0,,,,,
2025-05-02,2.539999961853028,2.630000114440918,2.5299999713897705,2.539999961853028,3797000.0,,,,,
2025-05-05,2.0999999046325684,2.424999952316284,2.0,2.2699999809265137,31017900.0,,,,,
2025-05-06,2.009999990463257,2.2699999809265137,1.9600000381469729,2.0999999046325684,22458400.0,,,,,
2025-05-07,1.8899999856948853,2.005000114440918,1.830000042915344,2.005000114440918,14737100.0,,,,,
2025-05-08,2.0899999141693115,2.1700000762939453,1.909999966621399,1.9800000190734863,17767200.0,,,,,
2025-05-09,2.069999933242798,2.2100000381469727,2.0299999713897705,2.095000028610229,6528800.0,,,,,
2025-05-12,2.359999895095825,2.4600000381469727,2.200000047683716,2.255000114440918,12700700.0,,,,,
2025-05-13,2.509999990463257,2.619999885559082,2.328000068664551,2.4200000762939453,14881200.0,,,,,
2025-05-14,2.490000009536743,2.5899999141693115,2.390000104904175,2.509999990463257,9771700.0,,,,,
2025-05-15,2.6700000762939453,2.740000009536743,2.4660000801086426,2.509999990463257,9328500.0,,,,,
2025-05-16,2.8399999141693115,2.9100000858306885,2.6700000762939453,2.690000057220459,8765500.0,,,,,
2025-05-19,2.799999952316284,2.888000011444092,2.664999961853028,2.8299999237060547,10266000.0,,,,,
2025-05-20,2.900000095367432,3.055000066757202,2.7799999713897705,2.890000104904175,12477400.0,,,,,
2025-05-21,2.650000095367432,2.9049999713897705,2.640000104904175,2.859999895095825,9684500.0,,,,,
2025-05-22,2.680000066757202,2.75,2.5810000896453857,2.634999990463257,8131300.0,,,,,
2025-05-23,2.5299999713897705,2.630000114440918,2.470000028610229,2.5899999141693115,6287900.0,,,,,
2025-05-27,2.5299999713897705,2.789999961853028,2.5199999809265137,2.7100000381469727,7734000.0,,,,,
2025-05-28,2.4600000381469727,2.559999942779541,2.430000066757202,2.5199999809265137,4323700.0,,,,,
2025-05-29,2.5999999046325684,2.650000095367432,2.4600000381469727,2.5,6437900.0,,,,,
2025-05-30,2.6600000858306885,2.7100000381469727,2.505000114440918,2.609999895095825,9458700.0,,,,,
2025-06-02,2.6700000762939453,2.880000114440918,2.650000095367432,2.765000104904175,12149800.0,,,,,
2025-06-03,2.7100000381469727,2.789999961853028,2.619999885559082,2.7300000190734863,8402900.0,,,,,
2025-06-04,2.930000066757202,2.9800000190734863,2.6600000858306885,2.75,11300600.0,,,,,
2025-06-05,2.900000095367432,3.015000104904175,2.8299999237060547,2.900000095367432,7127800.0,,,,,
2025-06-06,3.150000095367432,3.319999933242798,2.950000047683716,2.950000047683716,18810200.0,,,,,
2025-06-09,3.440000057220459,3.5299999713897705,3.2249999046325684,3.289999961853028,25901100.0,,,,,
2025-06-10,3.3399999141693115,3.759999990463257,3.3299999237060547,3.5,16670300.0,,,,,
2025-06-11,3.240000009536743,3.400000095367432,3.2100000381469727,3.3399999141693115,8691200.0,,,,,
2025-06-12,3.190000057220459,3.365000009536743,3.1700000762939453,3.190000057220459,8667500.0,,,,,
2025-06-13,3.069999933242798,3.1549999713897705,3.009999990463257,3.0299999713897705,16731800.0,,,,,
2025-06-16,3.130000114440918,3.240000009536743,3.039999961853028,3.0799999237060547,7141600.0,,,,,
2025-06-17,2.8399999141693115,3.119999885559082,2.7699999809265137,3.119999885559082,9589200.0,,,,,
2025-06-18,2.8399999141693115,2.9600000381469727,2.8299999237060547,2.869999885559082,5555600.0,,,,,
2025-06-20,2.869999885559082,2.930000066757202,2.8299999237060547,2.859999895095825,9118400.0,,,,,
2025-06-23,2.759999990463257,2.869999885559082,2.640000104904175,2.809999942779541,6737600.0,,,,,
2025-06-24,2.789999961853028,2.868000030517578,2.765000104904175,2.789999961853028,4490900.0,,,,,
2025-06-25,2.759999990463257,2.8010001182556152,2.650000095367432,2.8010001182556152,5272400.0,,,,,
2025-06-26,2.789999961853028,2.819999933242798,2.740000009536743,2.75,3495100.0,,,,,
2025-06-27,2.700000047683716,2.805000066757202,2.6600000858306885,2.789999961853028,15458500.0,,,,,
2025-06-30,2.640000104904175,2.7850000858306885,2.619999885559082,2.740000009536743,5164400.0,,,,,
2025-07-01,2.569999933242798,2.690000057220459,2.5,2.5999999046325684,5306000.0,,,,,
2025-07-02,2.640000104904175,2.7699999809265137,2.549999952316284,2.559999942779541,6770800.0,,,,,
2025-07-03,2.720000028610229,2.75,2.6449999809265137,2.7100000381469727,3275300.0,,,,,
2025-07-07,2.720000028610229,3.0,2.700000047683716,2.8949999809265137,8591100.0,,,,,
2025-07-08,2.7100000381469727,2.775000095367432,2.680000066757202,2.759999990463257,6024400.0,,,,,
2025-07-09,2.789999961853028,2.9100000858306885,2.740000009536743,2.75,7894700.0,,,,,
2025-07-10,2.869999885559082,2.9100000858306885,2.740000009536743,2.7699999809265137,5284500.0,,,,,
