Date,Close,High,Low,Open,Volume,"('Close', 'CMBM')","('High', 'CMBM')","('Low', 'CMBM')","('Open', 'CMBM')","('Volume', 'CMBM')"
2024-07-02,2.490000009536743,2.680000066757202,2.4749999046325684,2.650000095367432,105800.0,,,,,
2024-07-03,2.369999885559082,2.490000009536743,2.359999895095825,2.4600000381469727,116100.0,,,,,
2024-07-05,2.25,2.400000095367432,2.220000028610229,2.400000095367432,113000.0,,,,,
2024-07-08,2.0799999237060547,2.2929999828338623,2.039999961853028,2.259999990463257,174400.0,,,,,
2024-07-09,1.7899999618530271,2.069999933242798,1.7599999904632568,2.049999952316284,230600.0,,,,,
2024-07-10,2.3499999046325684,2.440000057220459,1.7899999618530271,1.7899999618530271,641200.0,,,,,
2024-07-11,2.220000028610229,2.5,2.180000066757202,2.319999933242798,184800.0,,,,,
2024-07-12,2.009999990463257,2.2100000381469727,1.950000047683716,2.2100000381469727,110300.0,,,,,
2024-07-15,2.039999961853028,2.109999895095825,1.9900000095367432,2.0,65400.0,,,,,
2024-07-16,2.0799999237060547,2.109999895095825,2.009999990463257,2.039999961853028,44200.0,,,,,
2024-07-17,2.049999952316284,2.0799999237060547,2.009999990463257,2.0799999237060547,56600.0,,,,,
2024-07-18,2.009999990463257,2.065000057220459,1.950000047683716,2.059999942779541,123700.0,,,,,
2024-07-19,2.0299999713897705,2.039999961853028,1.9529999494552608,2.009999990463257,41800.0,,,,,
2024-07-22,2.119999885559082,2.190000057220459,1.9809999465942385,2.0299999713897705,109600.0,,,,,
2024-07-23,2.119999885559082,2.190000057220459,2.059999942779541,2.0899999141693115,149600.0,,,,,
2024-07-24,1.9900000095367432,2.0899999141693115,1.950000047683716,2.0899999141693115,33100.0,,,,,
2024-07-25,1.9800000190734863,1.9900000095367432,1.909999966621399,1.9900000095367432,64200.0,,,,,
2024-07-26,2.059999942779541,2.0799999237060547,1.9900000095367432,2.0,50300.0,,,,,
2024-07-29,2.130000114440918,2.140000104904175,2.0299999713897705,2.0899999141693115,64200.0,,,,,
2024-07-30,2.039999961853028,2.180000066757202,2.009999990463257,2.140000104904175,46800.0,,,,,
2024-07-31,2.130000114440918,2.130000114440918,2.0,2.059999942779541,52400.0,,,,,
2024-08-01,2.0299999713897705,2.140000104904175,2.0,2.140000104904175,40100.0,,,,,
2024-08-02,1.9700000286102293,2.039999961853028,1.950000047683716,2.0199999809265137,92800.0,,,,,
2024-08-05,1.919999957084656,1.940000057220459,1.8200000524520876,1.909999966621399,84900.0,,,,,
2024-08-06,1.7899999618530271,2.009999990463257,1.7899999618530271,2.009999990463257,83600.0,,,,,
2024-08-07,1.7699999809265137,1.815000057220459,1.75,1.7899999618530271,70100.0,,,,,
2024-08-08,1.8600000143051147,1.8799999952316284,1.7649999856948853,1.7699999809265137,136000.0,,,,,
2024-08-09,1.7000000476837158,1.9490000009536743,1.690000057220459,1.830000042915344,140200.0,,,,,
2024-08-12,1.590000033378601,1.878999948501587,1.5750000476837158,1.7400000095367432,136000.0,,,,,
2024-08-13,1.659999966621399,1.659999966621399,1.5700000524520874,1.6299999952316284,171400.0,,,,,
2024-08-14,1.5700000524520874,1.690000057220459,1.5199999809265137,1.6699999570846558,198900.0,,,,,
2024-08-15,1.7000000476837158,1.7300000190734863,1.590000033378601,1.6100000143051147,406600.0,,,,,
2024-08-16,1.909999966621399,1.9700000286102293,1.7999999523162842,1.7999999523162842,152100.0,,,,,
2024-08-19,1.830000042915344,1.934999942779541,1.7799999713897705,1.919999957084656,75000.0,,,,,
2024-08-20,1.809999942779541,1.870000004768372,1.7699999809265137,1.850000023841858,90000.0,,,,,
2024-08-21,1.840000033378601,1.870000004768372,1.7890000343322754,1.830000042915344,35100.0,,,,,
2024-08-22,1.7699999809265137,1.870000004768372,1.7400000095367432,1.8200000524520876,21900.0,,,,,
2024-08-23,1.7799999713897705,1.840000033378601,1.7599999904632568,1.7899999618530271,38600.0,,,,,
2024-08-26,1.6399999856948853,1.7949999570846558,1.6299999952316284,1.7799999713897705,134700.0,,,,,
2024-08-27,1.659999966621399,1.75,1.5800000429153442,1.6200000047683716,96000.0,,,,,
2024-08-28,1.7300000190734863,1.75,1.659999966621399,1.659999966621399,31300.0,,,,,
2024-08-29,1.7599999904632568,1.7899999618530271,1.7100000381469729,1.7100000381469729,210500.0,,,,,
2024-08-30,1.7300000190734863,1.7899999618530271,1.7200000286102295,1.7799999713897705,9500.0,,,,,
2024-09-03,1.6299999952316284,1.7300000190734863,1.600000023841858,1.7100000381469729,47500.0,,,,,
2024-09-04,1.690000057220459,1.7000000476837158,1.6200000047683716,1.659999966621399,23400.0,,,,,
2024-09-05,1.7050000429153442,1.75,1.6399999856948853,1.6699999570846558,12700.0,,,,,
2024-09-06,1.6699999570846558,1.6950000524520874,1.6399999856948853,1.6950000524520874,22500.0,,,,,
2024-09-09,1.6799999475479126,1.690000057220459,1.6399999856948853,1.6399999856948853,20500.0,,,,,
2024-09-10,1.6799999475479126,1.7000000476837158,1.6100000143051147,1.6799999475479126,38500.0,,,,,
2024-09-11,1.690000057220459,1.7000000476837158,1.6100000143051147,1.6799999475479126,50900.0,,,,,
2024-09-12,1.7200000286102295,1.7300000190734863,1.649999976158142,1.659999966621399,24000.0,,,,,
2024-09-13,1.75,1.7799999713897705,1.7200000286102295,1.7200000286102295,28200.0,,,,,
2024-09-16,1.8600000143051147,1.899999976158142,1.75,1.75600004196167,56400.0,,,,,
2024-09-17,1.9700000286102293,2.0,1.870000004768372,1.899999976158142,31100.0,,,,,
2024-09-18,1.8849999904632568,1.9800000190734863,1.8849999904632568,1.9800000190734863,30500.0,,,,,
2024-09-19,1.7899999618530271,1.9049999713897705,1.7599999904632568,1.899999976158142,28000.0,,,,,
2024-09-20,1.7699999809265137,1.815000057220459,1.7400000095367432,1.7999999523162842,21700.0,,,,,
2024-09-23,1.7200000286102295,1.7999999523162842,1.7200000286102295,1.7999999523162842,24200.0,,,,,
2024-09-24,1.7300000190734863,1.7799999713897705,1.7000000476837158,1.7100000381469729,19100.0,,,,,
2024-09-25,1.690000057220459,1.725000023841858,1.659999966621399,1.7100000381469729,18600.0,,,,,
2024-09-26,1.7999999523162842,2.0799999237060547,1.6699999570846558,1.7300000190734863,577100.0,,,,,
2024-09-27,1.8600000143051147,1.909999966621399,1.7899999618530271,1.7999999523162842,26300.0,,,,,
2024-09-30,1.830000042915344,1.899999976158142,1.7599999904632568,1.899999976158142,26100.0,,,,,
2024-10-01,1.7200000286102295,1.850000023841858,1.7100000381469729,1.850000023841858,28400.0,,,,,
2024-10-02,1.7400000095367432,1.75,1.7200000286102295,1.7200000286102295,6600.0,,,,,
2024-10-03,1.7400000095367432,1.840000033378601,1.7400000095367432,1.809999942779541,33500.0,,,,,
2024-10-04,1.6399999856948853,1.7599999904632568,1.6100000143051147,1.7400000095367432,96300.0,,,,,
2024-10-07,1.4900000095367432,1.6449999809265137,1.4900000095367432,1.6399999856948853,98700.0,,,,,
2024-10-08,1.409999966621399,1.6100000143051147,1.399999976158142,1.5,56000.0,,,,,
2024-10-09,1.399999976158142,1.4500000476837158,1.399999976158142,1.440000057220459,46700.0,,,,,
2024-10-10,1.4199999570846558,1.4780000448226929,1.399999976158142,1.399999976158142,42500.0,,,,,
2024-10-11,1.4500000476837158,1.4700000286102295,1.4199999570846558,1.4199999570846558,65700.0,,,,,
2024-10-14,1.4199999570846558,1.4600000381469729,1.409999966621399,1.4299999475479126,17000.0,,,,,
2024-10-15,1.409999966621399,1.4639999866485596,1.399999976158142,1.4199999570846558,91400.0,,,,,
2024-10-16,1.4600000381469729,1.5,1.4299999475479126,1.4579999446868896,34200.0,,,,,
2024-10-17,1.4600000381469729,1.4800000190734863,1.4299999475479126,1.4299999475479126,30200.0,,,,,
2024-10-18,1.4700000286102295,1.5,1.4500000476837158,1.4500000476837158,35100.0,,,,,
2024-10-21,1.4500000476837158,1.4800000190734863,1.4500000476837158,1.4600000381469729,21600.0,,,,,
2024-10-22,1.2999999523162842,1.4630000591278076,1.2899999618530271,1.4500000476837158,114100.0,,,,,
2024-10-23,1.100000023841858,1.2999999523162842,1.100000023841858,1.25,273800.0,,,,,
2024-10-24,1.190000057220459,1.2100000381469729,1.0800000429153442,1.0800000429153442,60600.0,,,,,
2024-10-25,1.2400000095367432,1.3300000429153442,1.190000057220459,1.2300000190734863,22200.0,,,,,
2024-10-28,1.2200000286102295,1.25,1.190000057220459,1.2300000190734863,42100.0,,,,,
2024-10-29,1.25,1.2860000133514404,1.2100000381469729,1.2100000381469729,477700.0,,,,,
2024-10-30,1.2799999713897705,1.3170000314712524,1.2200000286102295,1.2200000286102295,126700.0,,,,,
2024-10-31,1.2999999523162842,1.309999942779541,1.25,1.2699999809265137,24400.0,,,,,
2024-11-01,1.2799999713897705,1.3300000429153442,1.25,1.309999942779541,40700.0,,,,,
2024-11-04,1.309999942779541,1.3289999961853027,1.2699999809265137,1.2699999809265137,51500.0,,,,,
2024-11-05,1.3300000429153442,1.3799999952316284,1.3300000429153442,1.3600000143051147,50700.0,,,,,
2024-11-06,1.309999942779541,1.5,1.2999999523162842,1.3799999952316284,80000.0,,,,,
2024-11-07,1.3300000429153442,1.399999976158142,1.2899999618530271,1.2899999618530271,81900.0,,,,,
2024-11-08,1.1799999475479126,1.3450000286102295,1.1799999475479126,1.309999942779541,70000.0,,,,,
2024-11-11,1.25,1.3480000495910645,1.1799999475479126,1.2200000286102295,90400.0,,,,,
2024-11-12,1.2699999809265137,1.2790000438690186,1.2200000286102295,1.2200000286102295,52100.0,,,,,
2024-11-13,1.1299999952316284,1.2899999618530271,1.1200000047683716,1.2599999904632568,63100.0,,,,,
2024-11-14,1.2000000476837158,1.2350000143051147,1.1699999570846558,1.1799999475479126,24900.0,,,,,
2024-11-15,1.159999966621399,1.2000000476837158,1.149999976158142,1.2000000476837158,59900.0,,,,,
2024-11-18,1.100000023841858,1.190000057220459,1.059999942779541,1.159999966621399,129600.0,,,,,
2024-11-19,1.0700000524520874,1.1100000143051147,1.059999942779541,1.090000033378601,110500.0,,,,,
2024-11-20,1.090000033378601,1.100000023841858,1.0800000429153442,1.100000023841858,99000.0,,,,,
2024-11-21,1.1100000143051147,1.1200000047683716,1.0700000524520874,1.0700000524520874,175800.0,,,,,
2024-11-22,1.1799999475479126,1.1799999475479126,1.093000054359436,1.100000023841858,52000.0,,,,,
2024-11-25,1.25,1.3600000143051147,1.2000000476837158,1.2000000476837158,103100.0,,,,,
2024-11-26,1.2100000381469729,1.312999963760376,1.159999966621399,1.2699999809265137,91400.0,,,,,
2024-11-27,1.2200000286102295,1.2599999904632568,1.2000000476837158,1.2200000286102295,42700.0,,,,,
2024-11-29,1.2599999904632568,1.2899999618530271,1.2300000190734863,1.2300000190734863,28200.0,,,,,
2024-12-02,1.2400000095367432,1.2599999904632568,1.2000000476837158,1.25,57400.0,,,,,
2024-12-03,1.2000000476837158,1.25,1.1699999570846558,1.2400000095367432,120900.0,,,,,
2024-12-04,1.190000057220459,1.2400000095367432,1.1699999570846558,1.2100000381469729,79600.0,,,,,
2024-12-05,1.0399999618530271,1.25,1.0199999809265137,1.1699999570846558,121600.0,,,,,
2024-12-06,0.9900000095367432,1.0800000429153442,0.9900000095367432,1.0299999713897705,152400.0,,,,,
2024-12-09,1.0499999523162842,1.1100000143051147,1.0,1.0499999523162842,319700.0,,,,,
2024-12-10,0.9890000224113464,1.1100000143051147,0.975000023841858,1.0499999523162842,145300.0,,,,,
2024-12-11,0.9380000233650208,1.0399999618530271,0.9350000023841858,0.9900000095367432,68600.0,,,,,
2024-12-12,0.8939999938011169,1.024999976158142,0.8899999856948853,0.9549999833106996,150100.0,,,,,
2024-12-13,0.8019999861717224,0.9200000166893004,0.7799999713897705,0.8999999761581421,171200.0,,,,,
2024-12-16,0.7799999713897705,0.8199999928474426,0.7720000147819519,0.8199999928474426,259700.0,,,,,
2024-12-17,0.6620000004768372,0.8040000200271606,0.6570000052452087,0.7799999713897705,399500.0,,,,,
2024-12-18,0.699999988079071,0.8119999766349792,0.6919999718666077,0.777999997138977,488200.0,,,,,
2024-12-19,0.7400000095367432,0.7689999938011169,0.6800000071525574,0.7300000190734863,652200.0,,,,,
2024-12-20,0.7210000157356262,0.7699999809265137,0.7099999785423279,0.7319999933242798,198300.0,,,,,
2024-12-23,0.7450000047683716,0.7979999780654907,0.7200000286102295,0.75,976300.0,,,,,
2024-12-24,0.7329999804496765,0.7799999713897705,0.7200000286102295,0.75,803100.0,,,,,
2024-12-26,0.8299999833106995,0.8460000157356262,0.7200000286102295,0.7300000190734863,259500.0,,,,,
2024-12-27,0.8579999804496765,0.949999988079071,0.8199999928474426,0.8299999833106995,205800.0,,,,,
2024-12-30,0.800000011920929,0.9399999976158142,0.7929999828338623,0.8610000014305115,340900.0,,,,,
2024-12-31,0.6449999809265137,0.8399999737739563,0.6399999856948853,0.800000011920929,1432400.0,,,,,
2025-01-02,0.7839999794960022,0.9160000085830688,0.6620000004768372,0.6620000004768372,1400000.0,,,,,
2025-01-03,0.8679999709129333,0.875,0.7839999794960022,0.8100000023841858,244500.0,,,,,
2025-01-06,0.925000011920929,1.190000057220459,0.9200000166893004,1.059999942779541,989200.0,,,,,
2025-01-07,1.0399999618530271,1.1200000047683716,0.9800000190734864,0.9800000190734864,389500.0,,,,,
2025-01-08,0.9950000047683716,1.100000023841858,0.9800000190734864,1.0800000429153442,435200.0,,,,,
2025-01-10,0.975000023841858,1.0499999523162842,0.8740000128746033,1.0099999904632568,271300.0,,,,,
2025-01-13,0.9670000076293944,0.9769999980926514,0.9070000052452089,0.9539999961853028,139900.0,,,,,
2025-01-14,0.9570000171661376,0.9800000190734864,0.9200000166893004,0.9800000190734864,103000.0,,,,,
2025-01-15,1.0,1.0260000228881836,0.959999978542328,0.9900000095367432,249200.0,,,,,
2025-01-16,0.9800000190734864,1.0399999618530271,0.9660000205039978,1.0,80000.0,,,,,
2025-01-17,1.0299999713897705,1.059999942779541,0.9660000205039978,0.9800000190734864,143900.0,,,,,
2025-01-21,0.9900000095367432,1.0800000429153442,0.9800000190734864,1.0,137400.0,,,,,
2025-01-22,1.0199999809265137,1.024999976158142,0.99099999666214,0.9980000257492064,190800.0,,,,,
2025-01-23,1.1799999475479126,1.2089999914169312,1.0,1.0,593200.0,,,,,
2025-01-24,1.1699999570846558,1.25,1.0859999656677246,1.2300000190734863,348700.0,,,,,
2025-01-27,1.309999942779541,1.309999942779541,1.2000000476837158,1.2000000476837158,495300.0,,,,,
2025-01-28,1.1799999475479126,1.3600000143051147,1.1399999856948853,1.340000033378601,202800.0,,,,,
2025-01-29,1.1799999475479126,1.2799999713897705,1.1200000047683716,1.2000000476837158,112300.0,,,,,
2025-01-30,1.2000000476837158,1.2000000476837158,1.100000023841858,1.1699999570846558,88200.0,,,,,
2025-01-31,1.1799999475479126,1.2200000286102295,1.159999966621399,1.2000000476837158,49800.0,,,,,
2025-02-03,1.1399999856948853,1.1720000505447388,1.1089999675750732,1.149999976158142,135900.0,,,,,
2025-02-04,1.149999976158142,1.1699999570846558,1.1100000143051147,1.149999976158142,53800.0,,,,,
2025-02-05,1.2999999523162842,1.3300000429153442,1.159999966621399,1.159999966621399,216100.0,,,,,
2025-02-06,1.399999976158142,1.465000033378601,1.2799999713897705,1.309999942779541,268700.0,,,,,
2025-02-07,1.5,1.690000057220459,1.4299999475479126,1.4299999475479126,323100.0,,,,,
2025-02-10,1.5099999904632568,1.6299999952316284,1.4800000190734863,1.5499999523162842,222100.0,,,,,
2025-02-11,1.3899999856948853,1.5399999618530271,1.350000023841858,1.5099999904632568,163600.0,,,,,
2025-02-12,1.350000023841858,1.3799999952316284,1.3240000009536743,1.3799999952316284,49800.0,,,,,
2025-02-13,1.3799999952316284,1.409999966621399,1.3300000429153442,1.340000033378601,99600.0,,,,,
2025-02-14,1.309999942779541,1.409999966621399,1.309999942779541,1.3700000047683716,45400.0,,,,,
2025-02-18,1.1349999904632568,1.3700000047683716,1.0499999523162842,1.309999942779541,297400.0,,,,,
2025-02-19,1.100000023841858,1.190000057220459,1.0800000429153442,1.1100000143051147,145200.0,,,,,
2025-02-20,1.100000023841858,1.159999966621399,1.0199999809265137,1.090000033378601,156800.0,,,,,
2025-02-21,1.059999942779541,1.1799999475479126,1.0,1.0800000429153442,317800.0,,,,,
2025-02-24,1.0800000429153442,1.118000030517578,0.9800000190734864,1.0700000524520874,180800.0,,,,,
2025-02-25,1.0449999570846558,1.162999987602234,1.0099999904632568,1.090000033378601,94300.0,,,,,
2025-02-26,0.9710000157356262,1.0399999618530271,0.9399999976158142,1.0199999809265137,192500.0,,,,,
2025-02-27,0.8600000143051147,1.0460000038146973,0.8600000143051147,0.9900000095367432,250500.0,,,,,
2025-02-28,0.8199999928474426,0.8519999980926514,0.8199999928474426,0.8399999737739563,106800.0,,,,,
2025-03-03,0.6899999976158142,0.878000020980835,0.6830000281333923,0.8399999737739563,214200.0,,,,,
2025-03-04,0.8100000023841858,0.8389999866485596,0.6899999976158142,0.6899999976158142,194700.0,,,,,
2025-03-05,0.7739999890327454,0.8299999833106995,0.7599999904632568,0.8199999928474426,66700.0,,,,,
2025-03-06,0.6499999761581421,0.7940000295639038,0.628000020980835,0.7630000114440918,375300.0,,,,,
2025-03-07,0.675000011920929,0.7599999904632568,0.6499999761581421,0.6499999761581421,222300.0,,,,,
2025-03-10,0.6209999918937683,0.75,0.5910000205039978,0.699999988079071,219000.0,,,,,
2025-03-11,0.6499999761581421,0.6650000214576721,0.6209999918937683,0.6399999856948853,55800.0,,,,,
2025-03-12,0.6320000290870667,0.6850000023841858,0.6299999952316284,0.6399999856948853,127700.0,,,,,
2025-03-13,0.5820000171661377,0.6600000262260437,0.5809999704360962,0.6299999952316284,140900.0,,,,,
2025-03-14,0.6000000238418579,0.652999997138977,0.5899999737739563,0.5899999737739563,225700.0,,,,,
2025-03-17,0.7639999985694885,0.7789999842643738,0.6100000143051147,0.6190000176429749,178200.0,,,,,
2025-03-18,0.8009999990463257,0.8510000109672546,0.75,0.7630000114440918,111500.0,,,,,
2025-03-19,0.8740000128746033,0.8799999952316284,0.7699999809265137,0.8299999833106995,96900.0,,,,,
2025-03-20,0.7639999985694885,0.8500000238418579,0.7639999985694885,0.8500000238418579,39200.0,,,,,
2025-03-21,0.7870000004768372,0.7900000214576721,0.75,0.7540000081062317,45600.0,,,,,
2025-03-24,0.7919999957084656,0.8190000057220459,0.7509999871253967,0.7879999876022339,58500.0,,,,,
2025-03-25,0.7730000019073486,0.8199999928474426,0.7699999809265137,0.7929999828338623,18400.0,,,,,
2025-03-26,0.7870000004768372,0.8199999928474426,0.75,0.800000011920929,47000.0,,,,,
2025-03-27,0.7680000066757202,0.8019999861717224,0.7319999933242798,0.7789999842643738,61700.0,,,,,
2025-03-28,0.699999988079071,0.7620000243186951,0.6100000143051147,0.7620000243186951,210800.0,,,,,
2025-03-31,0.7059999704360962,0.75,0.6729999780654907,0.6790000200271606,454100.0,,,,,
2025-04-01,0.3140000104904175,0.3799999952316284,0.2870000004768371,0.3799999952316284,2303600.0,,,,,
2025-04-02,0.3389999866485595,0.3700000047683716,0.3129999935626983,0.3700000047683716,611900.0,,,,,
2025-04-03,0.2689999938011169,0.3700000047683716,0.2599999904632568,0.3700000047683716,808100.0,,,,,
2025-04-04,0.2829999923706054,0.3199999928474426,0.231000006198883,0.2800000011920929,747500.0,,,,,
2025-04-07,0.2899999916553497,0.3709999918937683,0.2899999916553497,0.3499999940395355,663200.0,,,,,
2025-04-08,0.289000004529953,0.3300000131130218,0.2770000100135803,0.3089999854564667,370600.0,,,,,
2025-04-09,0.2899999916553497,0.3330000042915344,0.2829999923706054,0.2949999868869781,233400.0,,,,,
2025-04-10,0.3210000097751617,0.3339999914169311,0.3000000119209289,0.3050000071525574,130700.0,,,,,
2025-04-11,0.3310000002384186,0.3459999859333038,0.3199999928474426,0.3199999928474426,185700.0,,,,,
2025-04-14,0.3989999890327453,0.4000000059604645,0.3300000131130218,0.3499999940395355,289700.0,,,,,
2025-04-15,0.3970000147819519,0.4469999969005584,0.3799999952316284,0.4000000059604645,324500.0,,,,,
2025-04-16,0.3740000128746032,0.4059999883174896,0.3600000143051147,0.3899999856948852,109800.0,,,,,
2025-04-17,0.3849999904632568,0.4079999923706054,0.3610000014305115,0.3849999904632568,96600.0,,,,,
2025-04-21,0.3799999952316284,0.4000000059604645,0.3700000047683716,0.3709999918937683,73000.0,,,,,
2025-04-22,0.3889999985694885,0.3899999856948852,0.3700000047683716,0.3700000047683716,77500.0,,,,,
2025-04-23,0.3899999856948852,0.4120000004768371,0.3880000114440918,0.3899999856948852,49900.0,,,,,
2025-04-24,0.3989999890327453,0.4050000011920929,0.3799999952316284,0.395000010728836,134700.0,,,,,
2025-04-25,0.3899999856948852,0.4090000092983246,0.3849999904632568,0.4090000092983246,91400.0,,,,,
2025-04-28,0.4180000126361847,0.4199999868869781,0.3849999904632568,0.3849999904632568,79100.0,,,,,
2025-04-29,0.4490000009536743,0.481000006198883,0.4110000133514404,0.4180000126361847,359900.0,,,,,
2025-04-30,0.4300000071525574,0.481000006198883,0.4289999902248382,0.449999988079071,155800.0,,,,,
2025-05-01,0.449999988079071,0.4799999892711639,0.4199999868869781,0.4269999861717224,85700.0,,,,,
2025-05-02,0.4519999921321869,0.4799999892711639,0.449999988079071,0.4790000021457672,61100.0,,,,,
2025-05-05,0.449999988079071,0.4639999866485595,0.449999988079071,0.4510000050067901,130000.0,,,,,
2025-05-06,0.4399999976158142,0.4629999995231628,0.4399999976158142,0.449999988079071,110100.0,,,,,
2025-05-07,0.4480000138282776,0.4580000042915344,0.4399999976158142,0.449999988079071,30200.0,,,,,
2025-05-08,0.4510000050067901,0.4699999988079071,0.4449999928474426,0.4600000083446502,62400.0,,,,,
2025-05-09,0.4490000009536743,0.4600000083446502,0.4490000009536743,0.4600000083446502,68500.0,,,,,
2025-05-12,0.4749999940395355,0.4869999885559082,0.449999988079071,0.449999988079071,251700.0,,,,,
2025-05-13,0.492000013589859,0.5090000033378601,0.4589999914169311,0.4740000069141388,95100.0,,,,,
2025-05-14,0.5,0.5220000147819519,0.4900000095367431,0.4900000095367431,62600.0,,,,,
2025-05-15,0.4979999959468841,0.5339999794960022,0.4900000095367431,0.5040000081062317,59700.0,,,,,
2025-05-16,0.4709999859333038,0.5149999856948853,0.4709999859333038,0.4900000095367431,70400.0,,,,,
2025-05-19,0.4850000143051147,0.4850000143051147,0.449999988079071,0.4699999988079071,53000.0,,,,,
2025-05-20,0.4659999907016754,0.5189999938011169,0.4600000083446502,0.5099999904632568,119000.0,,,,,
2025-05-21,0.449999988079071,0.4869999885559082,0.449999988079071,0.4519999921321869,56900.0,,,,,
2025-05-22,0.4699999988079071,0.4900000095367431,0.449999988079071,0.449999988079071,41000.0,,,,,
2025-05-23,0.4189999997615814,0.460999995470047,0.3720000088214874,0.4600000083446502,286200.0,,,,,
2025-05-27,0.4280000030994415,0.449999988079071,0.414000004529953,0.414000004529953,66800.0,,,,,
2025-05-28,0.4309999942779541,0.449999988079071,0.4250000119209289,0.4280000030994415,28100.0,,,,,
2025-05-29,0.3440000116825104,0.3910000026226043,0.2980000078678131,0.375,2121100.0,,,,,
2025-05-30,0.3190000057220459,0.3650000095367431,0.3009999990463257,0.3499999940395355,215100.0,,,,,
2025-06-02,0.3499999940395355,0.3899999856948852,0.3140000104904175,0.3199999928474426,218300.0,,,,,
2025-06-03,0.3529999852180481,0.699999988079071,0.3350000083446502,0.4000000059604645,82203100.0,,,,,
2025-06-04,0.324999988079071,0.3600000143051147,0.3199999928474426,0.3600000143051147,2206500.0,,,,,
2025-06-05,0.3210000097751617,0.3499999940395355,0.2800000011920929,0.3000000119209289,1613800.0,,,,,
2025-06-06,0.3569999933242798,0.3630000054836273,0.2899999916553497,0.2930000126361847,8580300.0,,,,,
2025-06-09,0.3680000007152557,0.3689999878406524,0.3199999928474426,0.3350000083446502,945500.0,,,,,
2025-06-10,0.3689999878406524,0.3799999952316284,0.3429999947547912,0.3580000102519989,623600.0,,,,,
2025-06-11,0.356000006198883,0.3899999856948852,0.335999995470047,0.3810000121593475,642700.0,,,,,
2025-06-12,0.3459999859333038,0.3860000073909759,0.3400000035762787,0.3740000128746032,424400.0,,,,,
2025-06-13,0.3199999928474426,0.3600000143051147,0.3160000145435333,0.3440000116825104,615100.0,,,,,
2025-06-16,0.3420000076293945,0.3600000143051147,0.324999988079071,0.324999988079071,329200.0,,,,,
2025-06-17,0.3510000109672546,0.3600000143051147,0.3269999921321869,0.3310000002384186,212100.0,,,,,
2025-06-18,0.4099999964237213,0.4199999868869781,0.3510000109672546,0.3650000095367431,1388600.0,,,,,
2025-06-20,0.3400000035762787,0.402999997138977,0.3400000035762787,0.3700000047683716,876900.0,,,,,
2025-06-23,0.3479999899864197,0.3600000143051147,0.3300000131130218,0.335999995470047,222700.0,,,,,
2025-06-24,0.3720000088214874,0.3810000121593475,0.3350000083446502,0.3479999899864197,227500.0,,,,,
2025-06-25,0.4000000059604645,0.4090000092983246,0.3799999952316284,0.3799999952316284,230900.0,,,,,
2025-06-26,0.3889999985694885,0.4040000140666961,0.375,0.4009999930858612,181000.0,,,,,
2025-06-27,0.3810000121593475,0.4699999988079071,0.3650000095367431,0.3889999985694885,2112600.0,,,,,
2025-06-30,0.4050000011920929,0.4079999923706054,0.3729999959468841,0.3799999952316284,310800.0,,,,,
2025-07-01,0.4050000011920929,0.4099999964237213,0.3889999985694885,0.3930000066757202,159600.0,,,,,
2025-07-02,0.402999997138977,0.4259999990463257,0.3810000121593475,0.4199999868869781,205100.0,,,,,
