Date,Close,High,Low,Open,Volume,"('Close', 'MRNA')","('High', 'MRNA')","('Low', 'MRNA')","('Open', 'MRNA')","('Volume', 'MRNA')"
2024-09-13,68.27999877929688,68.58000183105469,65.55000305175781,66.16999816894531,11969000.0,,,,,
2024-09-16,69.16999816894531,70.5999984741211,67.80999755859375,68.12000274658203,4875000.0,,,,,
2024-09-17,71.98999786376953,75.37100219726562,69.79000091552734,70.11000061035156,7183200.0,,,,,
2024-09-18,69.86000061035156,73.3499984741211,69.81999969482422,72.19000244140625,4278400.0,,,,,
2024-09-19,68.0199966430664,71.97000122070312,67.91000366210938,71.8499984741211,5065400.0,,,,,
2024-09-20,65.69000244140625,67.91000366210938,64.69999694824219,67.5999984741211,12421500.0,,,,,
2024-09-23,64.13999938964844,66.05000305175781,64.0999984741211,66.05000305175781,5917900.0,,,,,
2024-09-24,63.93999862670898,65.25,63.880001068115234,64.80000305175781,5167000.0,,,,,
2024-09-25,63.63999938964844,64.86000061035156,63.5099983215332,63.95000076293945,4524400.0,,,,,
2024-09-26,63.93000030517578,65.06999969482422,63.369998931884766,64.80000305175781,4467700.0,,,,,
2024-09-27,65.75,66.87999725341797,64.25,64.8499984741211,4738600.0,,,,,
2024-09-30,66.83000183105469,67.95999908447266,65.30999755859375,65.69000244140625,4809900.0,,,,,
2024-10-01,63.93000030517578,67.55000305175781,63.40999984741211,67.12999725341797,4643600.0,,,,,
2024-10-02,63.15999984741211,63.68999862670898,62.58000183105469,63.52000045776367,4107400.0,,,,,
2024-10-03,61.06999969482422,62.970001220703125,61.02999877929688,62.52999877929688,4711900.0,,,,,
2024-10-04,60.20000076293945,62.11000061035156,59.619998931884766,61.5099983215332,6209600.0,,,,,
2024-10-07,58.720001220703125,60.650001525878906,58.33000183105469,60.20000076293945,5021400.0,,,,,
2024-10-08,58.38999938964844,58.66999816894531,57.75,58.52999877929688,3828000.0,,,,,
2024-10-09,58.86000061035156,59.52000045776367,57.9010009765625,58.33000183105469,2974700.0,,,,,
2024-10-10,56.83000183105469,58.70000076293945,56.63999938964844,58.40999984741211,4415000.0,,,,,
2024-10-11,58.290000915527344,59.73400115966797,55.70000076293945,56.709999084472656,6261000.0,,,,,
2024-10-14,57.72999954223633,58.959999084472656,57.04999923706055,57.900001525878906,3361300.0,,,,,
2024-10-15,57.310001373291016,58.619998931884766,57.119998931884766,57.63999938964844,4087300.0,,,,,
2024-10-16,57.459999084472656,58.45000076293945,57.119998931884766,57.81999969482422,3258200.0,,,,,
2024-10-17,54.81999969482422,57.14500045776367,54.81999969482422,57.08000183105469,5423700.0,,,,,
2024-10-18,54.09999847412109,55.09999847412109,53.54999923706055,54.53499984741211,6754700.0,,,,,
2024-10-21,53.79999923706055,54.7599983215332,53.04999923706055,53.81999969482422,4092100.0,,,,,
2024-10-22,53.400001525878906,54.78900146484375,52.810001373291016,53.66999816894531,3559700.0,,,,,
2024-10-23,53.38999938964844,54.7400016784668,52.77000045776367,53.220001220703125,4288900.0,,,,,
2024-10-24,52.79999923706055,53.83599853515625,52.2599983215332,53.38999938964844,3767100.0,,,,,
2024-10-25,53.09000015258789,54.5099983215332,52.79999923706055,53.0099983215332,3704400.0,,,,,
2024-10-28,54.79999923706055,55.77000045776367,53.09999847412109,53.310001373291016,5011900.0,,,,,
2024-10-29,55.220001220703125,57.68999862670898,54.880001068115234,55.209999084472656,5592500.0,,,,,
2024-10-30,54.720001220703125,55.03499984741211,53.5,54.369998931884766,4280600.0,,,,,
2024-10-31,54.36000061035156,54.57500076293945,52.91999816894531,54.34999847412109,4511400.0,,,,,
2024-11-01,54.630001068115234,55.34999847412109,53.88999938964844,54.4900016784668,4787100.0,,,,,
2024-11-04,53.540000915527344,55.650001525878906,53.40999984741211,54.59999847412109,4037200.0,,,,,
2024-11-05,53.290000915527344,54.31999969482422,52.08000183105469,53.52999877929688,5765900.0,,,,,
2024-11-06,51.810001373291016,52.85499954223633,49.59999847412109,52.61000061035156,10681500.0,,,,,
2024-11-07,50.27999877929688,56.69499969482422,49.93999862670898,56.59999847412109,18211700.0,,,,,
2024-11-08,46.83000183105469,50.900001525878906,46.56999969482422,50.41999816894531,13561500.0,,,,,
2024-11-11,42.75,46.880001068115234,42.25,46.83000183105469,15915900.0,,,,,
2024-11-12,43.470001220703125,44.11000061035156,41.540000915527344,42.18999862670898,10714200.0,,,,,
2024-11-13,42.13999938964844,43.27999877929688,41.709999084472656,43.25,7725400.0,,,,,
2024-11-14,39.77000045776367,42.060001373291016,38.7599983215332,42.04999923706055,12890100.0,,,,,
2024-11-15,36.84999847412109,38.70000076293945,35.79999923706055,38.54999923706055,24355500.0,,,,,
2024-11-18,39.5099983215332,39.76499938964844,37.09999847412109,38.310001373291016,13864800.0,,,,,
2024-11-19,37.290000915527344,39.27999877929688,37.0099983215332,38.89500045776367,9148800.0,,,,,
2024-11-20,36.93999862670898,38.220001220703125,36.40499877929688,37.290000915527344,7340800.0,,,,,
2024-11-21,38.25,38.81999969482422,35.959999084472656,36.54999923706055,8964100.0,,,,,
2024-11-22,41.11000061035156,42.400001525878906,37.7599983215332,38.43999862670898,13410800.0,,,,,
2024-11-25,43.65999984741211,46.29999923706055,42.83000183105469,43.0,15821700.0,,,,,
2024-11-26,42.04999923706055,43.29999923706055,41.470001220703125,43.130001068115234,7248900.0,,,,,
2024-11-27,43.38999938964844,43.459999084472656,42.08000183105469,42.4900016784668,5083500.0,,,,,
2024-11-29,43.060001373291016,43.84999847412109,42.29999923706055,43.25,3591500.0,,,,,
2024-12-02,44.2599983215332,44.65900039672852,42.06999969482422,43.33000183105469,6832800.0,,,,,
2024-12-03,42.58000183105469,44.25,42.36000061035156,43.97999954223633,7192600.0,,,,,
2024-12-04,41.630001068115234,42.79999923706055,41.47600173950195,42.7599983215332,5010900.0,,,,,
2024-12-05,42.93999862670898,44.45000076293945,41.744998931884766,41.900001525878906,8084200.0,,,,,
2024-12-06,44.43999862670898,46.619998931884766,43.15999984741211,43.52000045776367,8742700.0,,,,,
2024-12-09,45.650001525878906,47.41299819946289,44.09999847412109,44.77000045776367,7292500.0,,,,,
2024-12-10,41.5099983215332,45.4900016784668,41.05500030517578,45.36000061035156,10482700.0,,,,,
2024-12-11,42.86000061035156,43.25,41.060001373291016,41.900001525878906,5619300.0,,,,,
2024-12-12,42.81999969482422,43.79999923706055,41.70000076293945,42.54999923706055,5236600.0,,,,,
2024-12-13,41.83000183105469,42.68999862670898,41.380001068115234,42.23500061035156,4862100.0,,,,,
2024-12-16,41.84000015258789,44.380001068115234,41.27999877929688,42.15999984741211,8038300.0,,,,,
2024-12-17,40.7599983215332,43.16999816894531,40.630001068115234,41.84999847412109,6266800.0,,,,,
2024-12-18,38.36000061035156,41.72499847412109,38.20000076293945,40.04999923706055,8573000.0,,,,,
2024-12-19,39.560001373291016,39.869998931884766,37.43999862670898,38.560001373291016,7497500.0,,,,,
2024-12-20,39.38999938964844,40.83000183105469,39.119998931884766,39.20000076293945,35482900.0,,,,,
2024-12-23,39.59000015258789,40.34000015258789,38.52000045776367,39.18999862670898,5112300.0,,,,,
2024-12-24,40.27000045776367,40.35499954223633,38.75,39.59000015258789,2521900.0,,,,,
2024-12-26,40.43000030517578,40.54999923706055,39.2400016784668,39.560001373291016,4234500.0,,,,,
2024-12-27,40.130001068115234,41.4900016784668,39.79399871826172,40.35499954223633,4825100.0,,,,,
2024-12-30,39.380001068115234,40.5,38.880001068115234,39.73500061035156,5515000.0,,,,,
2024-12-31,41.58000183105469,41.790000915527344,39.38999938964844,39.709999084472656,7573700.0,,,,,
2025-01-02,42.0,43.29999923706055,41.40999984741211,42.20000076293945,5313500.0,,,,,
2025-01-03,42.18000030517578,42.619998931884766,41.08000183105469,42.25,5555600.0,,,,,
2025-01-06,42.56999969482422,44.52000045776367,41.630001068115234,44.0,8577600.0,,,,,
2025-01-07,47.52999877929688,48.91999816894531,42.86000061035156,43.900001525878906,22592300.0,,,,,
2025-01-08,43.16999816894531,47.70000076293945,43.0099983215332,47.59999847412109,13347600.0,,,,,
2025-01-10,42.25,43.70000076293945,41.78499984741211,42.76499938964844,6411900.0,,,,,
2025-01-13,35.150001525878906,35.380001068115234,31.940000534057617,33.29999923706055,33488000.0,,,,,
2025-01-14,34.459999084472656,35.68000030517578,33.18000030517578,35.150001525878906,14427300.0,,,,,
2025-01-15,34.77000045776367,35.540000915527344,34.459999084472656,35.18000030517578,7459700.0,,,,,
2025-01-16,33.7599983215332,34.95000076293945,33.34000015258789,34.75,7340900.0,,,,,
2025-01-17,34.060001373291016,34.790000915527344,33.599998474121094,33.84000015258789,8130500.0,,,,,
2025-01-21,35.88999938964844,37.900001525878906,35.29999923706055,35.7599983215332,12834900.0,,,,,
2025-01-22,38.5,41.09000015258789,36.0,36.34999847412109,16694500.0,,,,,
2025-01-23,42.38999938964844,42.540000915527344,36.9900016784668,38.400001525878906,13684200.0,,,,,
2025-01-24,41.40999984741211,45.400001525878906,40.78499984741211,43.18000030517578,17245600.0,,,,,
2025-01-27,41.650001525878906,44.08000183105469,40.709999084472656,40.869998931884766,12162900.0,,,,,
2025-01-28,44.93999862670898,45.150001525878906,40.75,41.9900016784668,13285800.0,,,,,
2025-01-29,40.720001220703125,44.7400016784668,40.67499923706055,43.27999877929688,14598100.0,,,,,
2025-01-30,41.040000915527344,42.540000915527344,39.880001068115234,41.400001525878906,12259600.0,,,,,
2025-01-31,39.41999816894531,41.459999084472656,39.310001373291016,41.185001373291016,6529800.0,,,,,
2025-02-03,36.54999923706055,38.650001525878906,35.93000030517578,38.209999084472656,13511800.0,,,,,
2025-02-04,34.16999816894531,37.91999816894531,33.84000015258789,36.650001525878906,22904900.0,,,,,
2025-02-05,34.97999954223633,35.56999969482422,33.90399932861328,34.31999969482422,9353700.0,,,,,
2025-02-06,33.61000061035156,35.2400016784668,33.61000061035156,35.20000076293945,8978800.0,,,,,
2025-02-07,32.599998474121094,33.77000045776367,32.459999084472656,33.5099983215332,9646800.0,,,,,
2025-02-10,31.8700008392334,33.39400100708008,31.65999984741211,33.0,10918300.0,,,,,
2025-02-11,30.93000030517578,32.41999816894531,30.700000762939453,31.520000457763672,10088600.0,,,,,
2025-02-12,30.53499984741211,31.07999992370605,30.239999771118164,30.96999931335449,8356600.0,,,,,
2025-02-13,31.920000076293945,31.959999084472656,30.270000457763672,31.0,14719600.0,,,,,
2025-02-14,32.9900016784668,33.90999984741211,29.25,30.530000686645508,25327300.0,,,,,
2025-02-18,35.75,36.97999954223633,32.04199981689453,33.04999923706055,18965100.0,,,,,
2025-02-19,35.900001525878906,36.75,35.04999923706055,35.11000061035156,10040800.0,,,,,
2025-02-20,33.72999954223633,36.29999923706055,32.779998779296875,36.22999954223633,11421600.0,,,,,
2025-02-21,35.529998779296875,35.970001220703125,33.18000030517578,33.88999938964844,21449000.0,,,,,
2025-02-24,33.900001525878906,34.560001373291016,33.279998779296875,33.880001068115234,8887500.0,,,,,
2025-02-25,33.279998779296875,35.47999954223633,32.93299865722656,33.97999954223633,11400200.0,,,,,
2025-02-26,33.58000183105469,34.16999816894531,32.709999084472656,33.2599983215332,6557000.0,,,,,
2025-02-27,31.09000015258789,33.0,31.0,32.564998626708984,9865300.0,,,,,
2025-02-28,30.959999084472656,31.30500030517578,30.201000213623047,30.774999618530277,8748000.0,,,,,
2025-03-03,30.270000457763672,32.0,30.15999984741211,31.18000030517578,6736600.0,,,,,
2025-03-04,30.3700008392334,31.14299964904785,29.350000381469727,29.770000457763672,8064700.0,,,,,
2025-03-05,35.209999084472656,35.38999938964844,30.90999984741211,32.5,21835300.0,,,,,
2025-03-06,34.29999923706055,35.250999450683594,33.209999084472656,34.09000015258789,11327000.0,,,,,
2025-03-07,35.61000061035156,37.90999984741211,33.93000030517578,34.470001220703125,17337700.0,,,,,
2025-03-10,35.959999084472656,37.54999923706055,35.150001525878906,35.20000076293945,12537700.0,,,,,
2025-03-11,33.7599983215332,36.02000045776367,32.619998931884766,36.0,12411400.0,,,,,
2025-03-12,35.0099983215332,35.29399871826172,33.790000915527344,34.415000915527344,6609800.0,,,,,
2025-03-13,34.29999923706055,38.119998931884766,34.20000076293945,35.150001525878906,9430600.0,,,,,
2025-03-14,34.619998931884766,35.84000015258789,34.20000076293945,34.84000015258789,7703000.0,,,,,
2025-03-17,34.709999084472656,35.20000076293945,33.900001525878906,34.790000915527344,5630800.0,,,,,
2025-03-18,33.810001373291016,35.0,33.540000915527344,34.54999923706055,7070300.0,,,,,
2025-03-19,33.31999969482422,33.849998474121094,33.119998931884766,33.779998779296875,6328100.0,,,,,
2025-03-20,32.45000076293945,33.81999969482422,32.439998626708984,33.119998931884766,5628300.0,,,,,
2025-03-21,32.65999984741211,32.79499816894531,31.520000457763672,32.04999923706055,9325700.0,,,,,
2025-03-24,34.16999816894531,34.869998931884766,32.79999923706055,32.79999923706055,10502500.0,,,,,
2025-03-25,33.849998474121094,34.86000061035156,33.505001068115234,34.310001373291016,6940500.0,,,,,
2025-03-26,31.479999542236328,34.08000183105469,31.290000915527344,33.845001220703125,7943900.0,,,,,
2025-03-27,32.119998931884766,32.56999969482422,31.25,31.540000915527344,6198400.0,,,,,
2025-03-28,31.1200008392334,32.5,31.020000457763672,32.040000915527344,5696200.0,,,,,
2025-03-31,28.350000381469727,28.950000762939453,26.802000045776367,28.88999938964844,20455800.0,,,,,
2025-04-01,27.15999984741211,28.850000381469727,27.06999969482422,28.700000762939453,11640100.0,,,,,
2025-04-02,27.71999931335449,28.780000686645508,26.26000022888184,26.790000915527344,11865200.0,,,,,
2025-04-03,25.729999542236328,27.200000762939453,25.69499969482422,26.65999984741211,12768800.0,,,,,
2025-04-04,25.11000061035156,25.770000457763672,23.76099967956543,25.19499969482422,16053000.0,,,,,
2025-04-07,25.63999938964844,26.51499938964844,23.149999618530277,24.045000076293945,13253900.0,,,,,
2025-04-08,24.63999938964844,26.88999938964844,24.149999618530277,26.399999618530277,8951000.0,,,,,
2025-04-09,26.670000076293945,27.68000030517578,23.674999237060547,24.01499938964844,13094100.0,,,,,
2025-04-10,24.5,25.899999618530277,23.700000762939453,25.81999969482422,12664800.0,,,,,
2025-04-11,26.200000762939453,26.239999771118164,24.26000022888184,24.690000534057617,11006100.0,,,,,
2025-04-14,26.799999237060547,27.09499931335449,26.239999771118164,26.940000534057617,6465700.0,,,,,
2025-04-15,26.239999771118164,27.209999084472656,25.520000457763672,26.81999969482422,7035900.0,,,,,
2025-04-16,25.190000534057617,26.065000534057617,24.8129997253418,25.850000381469727,5476400.0,,,,,
2025-04-17,24.71500015258789,25.280000686645508,24.43000030517578,25.280000686645508,6685000.0,,,,,
2025-04-21,25.1299991607666,25.34000015258789,23.299999237060547,24.030000686645508,6862800.0,,,,,
2025-04-22,25.739999771118164,25.84000015258789,24.8700008392334,25.270000457763672,5497500.0,,,,,
2025-04-23,26.540000915527344,27.8799991607666,26.450000762939453,26.5,8002100.0,,,,,
2025-04-24,27.38999938964844,27.40999984741211,26.32999992370605,26.65999984741211,4794900.0,,,,,
2025-04-25,27.21999931335449,27.8799991607666,26.61000061035156,26.81999969482422,7719100.0,,,,,
2025-04-28,27.459999084472656,28.402000427246094,27.0,27.0,5754900.0,,,,,
2025-04-29,27.81999969482422,28.01000022888184,27.170000076293945,27.46500015258789,5242100.0,,,,,
2025-04-30,28.540000915527344,28.649999618530277,27.239999771118164,27.46500015258789,7729900.0,,,,,
2025-05-01,27.030000686645508,27.850000381469727,26.059999465942383,27.68000030517578,14893600.0,,,,,
2025-05-02,27.61000061035156,28.100000381469727,27.149999618530277,27.739999771118164,7545200.0,,,,,
2025-05-05,27.84000015258789,28.520000457763672,27.18000030517578,27.799999237060547,7804300.0,,,,,
2025-05-06,24.43000030517578,27.3700008392334,24.15999984741211,27.3700008392334,23279600.0,,,,,
2025-05-07,24.059999465942383,24.920000076293945,23.700000762939453,24.600000381469727,10791300.0,,,,,
2025-05-08,24.3799991607666,24.979999542236328,23.950000762939453,24.32999992370605,9680300.0,,,,,
2025-05-09,24.25,25.31999969482422,24.21999931335449,24.68000030517578,7129200.0,,,,,
2025-05-12,25.700000762939453,26.18000030517578,24.86000061035156,24.86000061035156,12541200.0,,,,,
2025-05-13,25.489999771118164,25.8799991607666,25.07999992370605,25.600000381469727,8381400.0,,,,,
2025-05-14,24.020000457763672,25.57999992370605,23.950000762939453,25.540000915527344,12814900.0,,,,,
2025-05-15,23.649999618530277,24.309999465942383,23.155000686645508,24.299999237060547,14890100.0,,,,,
2025-05-16,24.86000061035156,25.440000534057617,23.670000076293945,23.8700008392334,14874000.0,,,,,
2025-05-19,26.38999938964844,26.923999786376957,25.10099983215332,25.270000457763672,16136400.0,,,,,
2025-05-20,27.989999771118164,30.299999237060547,26.46999931335449,26.81999969482422,37154700.0,,,,,
2025-05-21,25.799999237060547,28.066999435424805,25.63999938964844,27.899999618530277,17822600.0,,,,,
2025-05-22,26.71999931335449,26.88999938964844,25.21999931335449,25.5,11296900.0,,,,,
2025-05-23,26.26000022888184,26.489999771118164,25.549999237060547,26.149999618530277,8258800.0,,,,,
2025-05-27,26.76000022888184,27.850000381469727,26.200000762939453,26.790000915527344,14604900.0,,,,,
2025-05-28,26.049999237060547,26.770000457763672,25.86000061035156,26.770000457763672,8114200.0,,,,,
2025-05-29,26.93000030517578,27.149999618530277,25.76000022888184,26.28499984741211,10097200.0,,,,,
2025-05-30,26.559999465942383,26.809999465942383,25.600000381469727,26.34499931335449,30676200.0,,,,,
2025-06-02,27.049999237060547,27.43000030517578,26.420000076293945,26.920000076293945,12909100.0,,,,,
2025-06-03,27.809999465942383,28.56999969482422,26.280000686645508,26.90999984741211,13439900.0,,,,,
2025-06-04,27.270000457763672,28.239999771118164,27.040000915527344,28.170000076293945,7741700.0,,,,,
2025-06-05,26.1200008392334,27.15999984741211,25.81999969482422,27.13999938964844,9846100.0,,,,,
2025-06-06,27.459999084472656,27.549999237060547,26.1200008392334,26.209999084472656,8525800.0,,,,,
2025-06-09,28.13999938964844,29.190000534057617,27.652999877929688,27.770000457763672,9387600.0,,,,,
2025-06-10,27.68000030517578,28.229999542236328,27.31999969482422,27.86000061035156,7888900.0,,,,,
2025-06-11,27.75,28.71999931335449,27.6200008392334,28.0,9232400.0,,,,,
2025-06-12,27.350000381469727,27.924999237060547,26.809999465942383,27.290000915527344,8326400.0,,,,,
2025-06-13,26.670000076293945,27.350000381469727,26.309999465942383,26.56999969482422,7180300.0,,,,,
2025-06-16,26.0,26.7549991607666,25.46500015258789,26.614999771118164,10666100.0,,,,,
2025-06-17,25.549999237060547,26.34000015258789,25.440000534057617,25.799999237060547,8329500.0,,,,,
2025-06-18,25.399999618530277,25.850000381469727,25.059999465942383,25.489999771118164,7527000.0,,,,,
2025-06-20,25.899999618530277,26.01499938964844,25.420000076293945,25.709999084472656,13772200.0,,,,,
2025-06-23,25.670000076293945,25.96500015258789,25.15999984741211,25.565000534057617,6523400.0,,,,,
2025-06-24,26.799999237060547,27.1299991607666,26.024999618530277,26.024999618530277,8023500.0,,,,,
2025-06-25,26.86000061035156,26.959999084472656,26.13500022888184,26.850000381469727,6149800.0,,,,,
2025-06-26,27.540000915527344,28.239999771118164,26.799999237060547,27.049999237060547,9289100.0,,,,,
2025-06-27,27.15999984741211,27.989999771118164,26.875,27.68000030517578,11547600.0,,,,,
2025-06-30,27.59000015258789,28.739999771118164,27.399999618530277,28.065000534057617,10175400.0,,,,,
2025-07-01,28.690000534057617,29.84499931335449,26.809999465942383,27.309999465942383,14553900.0,,,,,
2025-07-02,30.280000686645508,30.649999618530277,28.6200008392334,28.82999992370605,14708900.0,,,,,
2025-07-03,30.489999771118164,30.940000534057617,30.200000762939453,30.540000915527344,6972600.0,,,,,
2025-07-07,29.899999618530277,30.849000930786133,29.71999931335449,30.350000381469727,8221900.0,,,,,
2025-07-08,32.540000915527344,33.650001525878906,30.040000915527344,30.07999992370605,19295000.0,,,,,
2025-07-09,32.790000915527344,33.38999938964844,32.09000015258789,32.83000183105469,9819700.0,,,,,
2025-07-10,34.279998779296875,34.38999938964844,32.97999954223633,33.470001220703125,11693100.0,,,,,
2025-07-11,33.63999938964844,34.06999969482422,33.220001220703125,34.03499984741211,6922600.0,,,,,
2025-07-14,32.869998931884766,33.5,32.435001373291016,33.380001068115234,7257700.0,,,,,
2025-07-15,31.57999992370605,33.310001373291016,31.420000076293945,33.19499969482422,8515500.0,,,,,
2025-07-16,32.060001373291016,32.16999816894531,31.43000030517578,31.700000762939453,5972300.0,,,,,
2025-07-17,32.20000076293945,32.720001220703125,31.96999931335449,32.189998626708984,6023700.0,,,,,
2025-07-18,31.26000022888184,32.58000183105469,30.96999931335449,32.45000076293945,7823600.0,,,,,
