Date,Close,High,Low,Open,Volume,"('Close', 'IFRX')","('High', 'IFRX')","('Low', 'IFRX')","('Open', 'IFRX')","('Volume', 'IFRX')"
2024-07-25,1.5299999713897705,1.559999942779541,1.4600000381469729,1.5,48200.0,,,,,
2024-07-26,1.5299999713897705,1.5700000524520874,1.4600000381469729,1.5299999713897705,87700.0,,,,,
2024-07-29,1.5399999618530271,1.590000033378601,1.4600000381469729,1.5399999618530271,39100.0,,,,,
2024-07-30,1.5499999523162842,1.5700000524520874,1.4700000286102295,1.5399999618530271,55500.0,,,,,
2024-07-31,1.5,1.559999942779541,1.4900000095367432,1.5499999523162842,61100.0,,,,,
2024-08-01,1.5199999809265137,1.559999942779541,1.4800000190734863,1.559999942779541,47700.0,,,,,
2024-08-02,1.4700000286102295,1.5399999618530271,1.409999966621399,1.4800000190734863,64600.0,,,,,
2024-08-05,1.3799999952316284,1.475000023841858,1.350000023841858,1.399999976158142,45800.0,,,,,
2024-08-06,1.440000057220459,1.4600000381469729,1.350000023841858,1.3899999856948853,47200.0,,,,,
2024-08-07,1.409999966621399,1.4900000095367432,1.3799999952316284,1.4800000190734863,59600.0,,,,,
2024-08-08,1.340000033378601,1.468999981880188,1.340000033378601,1.3799999952316284,37600.0,,,,,
2024-08-09,1.3799999952316284,1.440000057220459,1.3600000143051147,1.440000057220459,66000.0,,,,,
2024-08-12,1.3600000143051147,1.399999976158142,1.3300000429153442,1.399999976158142,52300.0,,,,,
2024-08-13,1.3799999952316284,1.399999976158142,1.340000033378601,1.3849999904632568,29500.0,,,,,
2024-08-14,1.350000023841858,1.399999976158142,1.340000033378601,1.3799999952316284,29300.0,,,,,
2024-08-15,1.350000023841858,1.4049999713897705,1.2300000190734863,1.3600000143051147,92000.0,,,,,
2024-08-16,1.3799999952316284,1.399999976158142,1.2699999809265137,1.3700000047683716,80600.0,,,,,
2024-08-19,1.3799999952316284,1.409999966621399,1.340000033378601,1.3799999952316284,67000.0,,,,,
2024-08-20,1.4700000286102295,1.4900000095367432,1.3869999647140503,1.409999966621399,81200.0,,,,,
2024-08-21,1.409999966621399,1.5099999904632568,1.399999976158142,1.4900000095367432,64200.0,,,,,
2024-08-22,1.5099999904632568,1.5099999904632568,1.399999976158142,1.4299999475479126,83200.0,,,,,
2024-08-23,1.5800000429153442,1.590000033378601,1.4299999475479126,1.4900000095367432,79300.0,,,,,
2024-08-26,1.600000023841858,1.6200000047683716,1.559999942779541,1.600000023841858,59000.0,,,,,
2024-08-27,1.6299999952316284,1.690000057220459,1.5499999523162842,1.5499999523162842,106600.0,,,,,
2024-08-28,1.6100000143051147,1.659999966621399,1.5700000524520874,1.6100000143051147,46300.0,,,,,
2024-08-29,1.659999966621399,1.6699999570846558,1.600000023841858,1.6100000143051147,90500.0,,,,,
2024-08-30,1.590000033378601,1.6699999570846558,1.5499999523162842,1.649999976158142,44500.0,,,,,
2024-09-03,1.6100000143051147,1.649999976158142,1.5520000457763672,1.559999942779541,57800.0,,,,,
2024-09-04,1.5549999475479126,1.6100000143051147,1.5299999713897705,1.600000023841858,55800.0,,,,,
2024-09-05,1.5700000524520874,1.600000023841858,1.5299999713897705,1.5529999732971191,84800.0,,,,,
2024-09-06,1.5199999809265137,1.5800000429153442,1.4500000476837158,1.5800000429153442,93900.0,,,,,
2024-09-09,1.5299999713897705,1.5399999618530271,1.5,1.5,26400.0,,,,,
2024-09-10,1.4700000286102295,1.5199999809265137,1.4199999570846558,1.5099999904632568,109200.0,,,,,
2024-09-11,1.4600000381469729,1.4900000095367432,1.3600000143051147,1.440000057220459,116300.0,,,,,
2024-09-12,1.440000057220459,1.4850000143051147,1.38100004196167,1.4850000143051147,89600.0,,,,,
2024-09-13,1.4299999475479126,1.5,1.3700000047683716,1.4199999570846558,57300.0,,,,,
2024-09-16,1.4500000476837158,1.4600000381469729,1.4199999570846558,1.4320000410079956,83000.0,,,,,
2024-09-17,1.440000057220459,1.4600000381469729,1.4199999570846558,1.4299999475479126,24700.0,,,,,
2024-09-18,1.4500000476837158,1.4600000381469729,1.402999997138977,1.402999997138977,28900.0,,,,,
2024-09-19,1.5199999809265137,1.5700000524520874,1.4299999475479126,1.4600000381469729,88500.0,,,,,
2024-09-20,1.5499999523162842,1.600000023841858,1.4800000190734863,1.5,41500.0,,,,,
2024-09-23,1.4800000190734863,1.5700000524520874,1.4600000381469729,1.5700000524520874,36700.0,,,,,
2024-09-24,1.5399999618530271,1.559000015258789,1.4600000381469729,1.4600000381469729,31600.0,,,,,
2024-09-25,1.5199999809265137,1.5740000009536743,1.5,1.5700000524520874,46500.0,,,,,
2024-09-26,1.5399999618530271,1.5800000429153442,1.5199999809265137,1.5299999713897705,45900.0,,,,,
2024-09-27,1.5700000524520874,1.587000012397766,1.5399999618530271,1.5800000429153442,52700.0,,,,,
2024-09-30,1.5299999713897705,1.559999942779541,1.5199999809265137,1.5499999523162842,53400.0,,,,,
2024-10-01,1.5099999904632568,1.5499999523162842,1.5,1.5399999618530271,60300.0,,,,,
2024-10-02,1.5299999713897705,1.5399999618530271,1.3799999952316284,1.5,59200.0,,,,,
2024-10-03,1.559999942779541,1.559999942779541,1.4700000286102295,1.5,53100.0,,,,,
2024-10-04,1.559999942779541,1.5800000429153442,1.5299999713897705,1.5299999713897705,40500.0,,,,,
2024-10-07,1.5299999713897705,1.5800000429153442,1.4800000190734863,1.5800000429153442,50600.0,,,,,
2024-10-08,1.5,1.5219999551773071,1.4800000190734863,1.5099999904632568,25200.0,,,,,
2024-10-09,1.4800000190734863,1.5149999856948853,1.4800000190734863,1.5049999952316284,21100.0,,,,,
2024-10-10,1.4600000381469729,1.5149999856948853,1.4600000381469729,1.4900000095367432,48500.0,,,,,
2024-10-11,1.5099999904632568,1.5199999809265137,1.4700000286102295,1.4700000286102295,17200.0,,,,,
2024-10-14,1.5,1.5099999904632568,1.4249999523162842,1.4900000095367432,55400.0,,,,,
2024-10-15,1.4800000190734863,1.5499999523162842,1.4600000381469729,1.5099999904632568,63200.0,,,,,
2024-10-16,1.5099999904632568,1.5299999713897705,1.4299999475479126,1.475000023841858,938800.0,,,,,
2024-10-17,1.5499999523162842,1.5950000286102295,1.5099999904632568,1.524999976158142,86300.0,,,,,
2024-10-18,1.590000033378601,1.590000033378601,1.5299999713897705,1.5399999618530271,18400.0,,,,,
2024-10-21,1.5299999713897705,1.5800000429153442,1.4500000476837158,1.559999942779541,37100.0,,,,,
2024-10-22,1.5399999618530271,1.5700000524520874,1.4500000476837158,1.5399999618530271,49900.0,,,,,
2024-10-23,1.4900000095367432,1.5399999618530271,1.4800000190734863,1.5099999904632568,47800.0,,,,,
2024-10-24,1.600000023841858,1.600000023841858,1.4950000047683716,1.5199999809265137,100300.0,,,,,
2024-10-25,1.5700000524520874,1.7100000381469729,1.559999942779541,1.590999960899353,72700.0,,,,,
2024-10-28,1.5700000524520874,1.6200000047683716,1.5399999618530271,1.6200000047683716,35100.0,,,,,
2024-10-29,1.565000057220459,1.6399999856948853,1.5,1.6399999856948853,47600.0,,,,,
2024-10-30,1.5700000524520874,1.600000023841858,1.559999942779541,1.559999942779541,23600.0,,,,,
2024-10-31,1.5499999523162842,1.600000023841858,1.4900000095367432,1.590000033378601,88100.0,,,,,
2024-11-01,1.5800000429153442,1.600000023841858,1.5199999809265137,1.5299999713897705,56100.0,,,,,
2024-11-04,1.559999942779541,1.597000002861023,1.5399999618530271,1.5609999895095823,32000.0,,,,,
2024-11-05,1.600000023841858,1.600000023841858,1.5199999809265137,1.5299999713897705,63900.0,,,,,
2024-11-06,1.5299999713897705,1.600000023841858,1.5099999904632568,1.600000023841858,139000.0,,,,,
2024-11-07,1.5099999904632568,1.5499999523162842,1.4800000190734863,1.5399999618530271,95900.0,,,,,
2024-11-08,1.559999942779541,1.5789999961853027,1.5,1.5199999809265137,55200.0,,,,,
2024-11-11,1.5299999713897705,1.5800000429153442,1.5,1.5299999713897705,136500.0,,,,,
2024-11-12,1.5099999904632568,1.5700000524520874,1.5,1.5399999618530271,108300.0,,,,,
2024-11-13,1.7100000381469729,1.7100000381469729,1.5399999618530271,1.559999942779541,176500.0,,,,,
2024-11-14,2.0299999713897705,2.440000057220459,1.7200000286102295,1.7300000190734863,2077900.0,,,,,
2024-11-15,1.950000047683716,2.369999885559082,1.870000004768372,2.180000066757202,723000.0,,,,,
2024-11-18,1.7400000095367432,2.0179998874664307,1.5099999904632568,1.940000057220459,438500.0,,,,,
2024-11-19,1.919999957084656,2.1530001163482666,1.649999976158142,1.6799999475479126,492600.0,,,,,
2024-11-20,2.039999961853028,2.1449999809265137,1.8899999856948853,2.0,370300.0,,,,,
2024-11-21,2.059999942779541,2.140000104904175,1.9700000286102293,2.049999952316284,312800.0,,,,,
2024-11-22,2.0799999237060547,2.244999885559082,2.0199999809265137,2.039999961853028,333100.0,,,,,
2024-11-25,2.119999885559082,2.220000028610229,2.009999990463257,2.049999952316284,436200.0,,,,,
2024-11-26,2.200000047683716,2.380000114440918,2.069999933242798,2.140000104904175,474800.0,,,,,
2024-11-27,2.400000095367432,2.434999942779541,2.1700000762939453,2.1700000762939453,376300.0,,,,,
2024-11-29,2.4600000381469727,2.569999933242798,2.369999885559082,2.440000057220459,187200.0,,,,,
2024-12-02,2.390000104904175,2.539999961853028,2.3499999046325684,2.4800000190734863,161200.0,,,,,
2024-12-03,2.25,2.4800000190734863,2.0,2.400000095367432,354700.0,,,,,
2024-12-04,2.369999885559082,2.430000066757202,2.200000047683716,2.25,433800.0,,,,,
2024-12-05,2.4600000381469727,2.490000009536743,2.2100000381469727,2.3299999237060547,485500.0,,,,,
2024-12-06,2.619999885559082,2.815000057220459,2.450000047683716,2.490000009536743,1035700.0,,,,,
2024-12-09,2.569999933242798,2.75,2.5339999198913574,2.619999885559082,525800.0,,,,,
2024-12-10,2.5,2.650000095367432,2.4200000762939453,2.569999933242798,417900.0,,,,,
2024-12-11,2.509999990463257,2.740000009536743,2.4600000381469727,2.509999990463257,480700.0,,,,,
2024-12-12,2.309999942779541,2.5,2.259999990463257,2.490000009536743,494900.0,,,,,
2024-12-13,2.359999895095825,2.470000028610229,2.25,2.2799999713897705,498000.0,,,,,
2024-12-16,2.309999942779541,2.369999885559082,2.200000047683716,2.369999885559082,379700.0,,,,,
2024-12-17,2.220000028610229,2.359999895095825,2.130000114440918,2.309999942779541,416800.0,,,,,
2024-12-18,2.1600000858306885,2.25,2.1050000190734863,2.2300000190734863,203500.0,,,,,
2024-12-19,2.130000114440918,2.180000066757202,1.932000041007996,2.180000066757202,246800.0,,,,,
2024-12-20,2.240000009536743,2.2880001068115234,2.0799999237060547,2.0799999237060547,88700.0,,,,,
2024-12-23,2.5,2.5299999713897705,2.299999952316284,2.299999952316284,199600.0,,,,,
2024-12-24,2.509999990463257,2.5899999141693115,2.4600000381469727,2.490000009536743,51300.0,,,,,
2024-12-26,2.609999895095825,2.650000095367432,2.450000047683716,2.5199999809265137,140900.0,,,,,
2024-12-27,2.5899999141693115,2.759999990463257,2.509999990463257,2.609999895095825,227500.0,,,,,
2024-12-30,2.640000104904175,2.75,2.4200000762939453,2.569999933242798,215700.0,,,,,
2024-12-31,2.470000028610229,2.6700000762939453,2.4200000762939453,2.6700000762939453,79100.0,,,,,
2025-01-02,2.5,2.5199999809265137,2.359999895095825,2.5199999809265137,131200.0,,,,,
2025-01-03,2.4100000858306885,2.5199999809265137,2.2799999713897705,2.5199999809265137,227900.0,,,,,
2025-01-06,2.289999961853028,2.5190000534057617,2.2300000190734863,2.430000066757202,333600.0,,,,,
2025-01-07,2.549999952316284,2.5999999046325684,2.25,2.2799999713897705,261600.0,,,,,
2025-01-08,2.3299999237060547,2.5,2.299999952316284,2.5,168300.0,,,,,
2025-01-10,2.2300000190734863,2.4100000858306885,2.2100000381469727,2.3299999237060547,95300.0,,,,,
2025-01-13,2.3399999141693115,2.4100000858306885,2.1600000858306885,2.200000047683716,169800.0,,,,,
2025-01-14,2.3399999141693115,2.4600000381469727,2.299999952316284,2.369999885559082,57900.0,,,,,
2025-01-15,2.5199999809265137,2.630000114440918,2.369999885559082,2.400000095367432,249500.0,,,,,
2025-01-16,2.549999952316284,2.650000095367432,2.440000057220459,2.5299999713897705,163000.0,,,,,
2025-01-17,2.539999961853028,2.640000104904175,2.440000057220459,2.509999990463257,178100.0,,,,,
2025-01-21,2.470000028610229,2.5999999046325684,2.430000066757202,2.569999933242798,215800.0,,,,,
2025-01-22,2.5,2.5199999809265137,2.2799999713897705,2.450000047683716,228200.0,,,,,
2025-01-23,2.369999885559082,2.5299999713897705,2.3399999141693115,2.470000028610229,176900.0,,,,,
2025-01-24,2.3399999141693115,2.470000028610229,2.2699999809265137,2.4200000762939453,243000.0,,,,,
2025-01-27,2.2799999713897705,2.470000028610229,2.200000047683716,2.3499999046325684,223700.0,,,,,
2025-01-28,2.25,2.400000095367432,2.25,2.289999961853028,134900.0,,,,,
2025-01-29,2.240000009536743,2.299999952316284,2.1600000858306885,2.25,165600.0,,,,,
2025-01-30,2.369999885559082,2.400000095367432,2.200000047683716,2.200000047683716,221000.0,,,,,
2025-01-31,2.4100000858306885,2.470000028610229,2.3399999141693115,2.380000114440918,259700.0,,,,,
2025-02-03,2.4100000858306885,2.470000028610229,2.299999952316284,2.3399999141693115,223100.0,,,,,
2025-02-04,2.470000028610229,2.559999942779541,2.2100000381469727,2.450000047683716,296100.0,,,,,
2025-02-05,2.5,2.5299999713897705,2.4100000858306885,2.4800000190734863,380200.0,,,,,
2025-02-06,2.539999961853028,2.549999952316284,2.400000095367432,2.5299999713897705,193400.0,,,,,
2025-02-07,2.470000028610229,2.630000114440918,2.4600000381469727,2.539999961853028,224700.0,,,,,
2025-02-10,2.5999999046325684,2.630000114440918,2.390000104904175,2.470000028610229,307900.0,,,,,
2025-02-11,2.5199999809265137,2.640000104904175,2.430000066757202,2.569999933242798,255500.0,,,,,
2025-02-12,2.569999933242798,2.630000114440918,2.430000066757202,2.5,230700.0,,,,,
2025-02-13,2.700000047683716,2.7699999809265137,2.5,2.609999895095825,390700.0,,,,,
2025-02-14,2.0,2.0899999141693115,1.8799999952316284,2.049000024795532,4566600.0,,,,,
2025-02-18,1.8849999904632568,2.0199999809265137,1.7630000114440918,1.9700000286102293,721900.0,,,,,
2025-02-19,1.9049999713897705,1.919999957084656,1.8200000524520876,1.899999976158142,438800.0,,,,,
2025-02-20,1.850000023841858,1.9809999465942385,1.7999999523162842,1.9299999475479128,267400.0,,,,,
2025-02-21,1.830000042915344,1.8849999904632568,1.7899999618530271,1.840000033378601,219800.0,,,,,
2025-02-24,1.600000023841858,1.8600000143051147,1.559999942779541,1.7999999523162842,953200.0,,,,,
2025-02-25,1.5700000524520874,1.6399999856948853,1.4800000190734863,1.590000033378601,557500.0,,,,,
2025-02-26,1.409999966621399,1.5700000524520874,1.409999966621399,1.5700000524520874,381600.0,,,,,
2025-02-27,1.350000023841858,1.5,1.3200000524520874,1.399999976158142,478800.0,,,,,
2025-02-28,1.3899999856948853,1.409999966621399,1.309999942779541,1.340000033378601,333900.0,,,,,
2025-03-03,1.25,1.440000057220459,1.2400000095367432,1.3700000047683716,450500.0,,,,,
2025-03-04,1.2300000190734863,1.309999942779541,1.1699999570846558,1.25,447700.0,,,,,
2025-03-05,1.25,1.2999999523162842,1.1699999570846558,1.2999999523162842,545000.0,,,,,
2025-03-06,1.2100000381469729,1.340000033378601,1.2000000476837158,1.25,583600.0,,,,,
2025-03-07,1.2100000381469729,1.2699999809265137,1.1950000524520874,1.25,347300.0,,,,,
2025-03-10,1.190000057220459,1.2300000190734863,1.149999976158142,1.2000000476837158,392300.0,,,,,
2025-03-11,1.1799999475479126,1.2100000381469729,1.149999976158142,1.2100000381469729,153700.0,,,,,
2025-03-12,1.2300000190734863,1.25,1.1699999570846558,1.1799999475479126,222800.0,,,,,
2025-03-13,1.149999976158142,1.25,1.1399999856948853,1.25,123800.0,,,,,
2025-03-14,1.190000057220459,1.2100000381469729,1.131999969482422,1.1399999856948853,185600.0,,,,,
2025-03-17,1.2200000286102295,1.2699999809265137,1.1399999856948853,1.190000057220459,428000.0,,,,,
2025-03-18,1.2100000381469729,1.25,1.159999966621399,1.2200000286102295,229200.0,,,,,
2025-03-19,1.2799999713897705,1.309999942779541,1.1950000524520874,1.2200000286102295,557100.0,,,,,
2025-03-20,1.2599999904632568,1.309000015258789,1.1610000133514404,1.2100000381469729,293600.0,,,,,
2025-03-21,1.2799999713897705,1.2899999618530271,1.2400000095367432,1.2599999904632568,208600.0,,,,,
2025-03-24,1.409999966621399,1.4199999570846558,1.2599999904632568,1.2799999713897705,496700.0,,,,,
2025-03-25,1.3300000429153442,1.409999966621399,1.3200000524520874,1.409999966621399,109000.0,,,,,
2025-03-26,1.2400000095367432,1.399999976158142,1.2400000095367432,1.350000023841858,410600.0,,,,,
2025-03-27,1.25,1.309999942779541,1.2000000476837158,1.2400000095367432,263600.0,,,,,
2025-03-28,1.149999976158142,1.2799999713897705,1.1399999856948853,1.2300000190734863,346100.0,,,,,
2025-03-31,1.0199999809265137,1.2999999523162842,1.0199999809265137,1.149999976158142,835600.0,,,,,
2025-04-01,1.0499999523162842,1.090000033378601,1.0099999904632568,1.0099999904632568,565800.0,,,,,
2025-04-02,1.149999976158142,1.1799999475479126,1.0499999523162842,1.0499999523162842,281300.0,,,,,
2025-04-03,1.0499999523162842,1.090000033378601,1.0399999618530271,1.090000033378601,172400.0,,,,,
2025-04-04,1.0099999904632568,1.1039999723434448,0.9700000286102296,1.100000023841858,319800.0,,,,,
2025-04-07,1.0099999904632568,1.100000023841858,0.8999999761581421,0.949999988079071,450500.0,,,,,
2025-04-08,0.9359999895095824,1.090000033378601,0.9200000166893004,1.0399999618530271,234600.0,,,,,
2025-04-09,0.9290000200271606,1.0140000581741333,0.8240000009536743,0.9190000295639038,840200.0,,,,,
2025-04-10,0.8999999761581421,1.059999942779541,0.8600000143051147,0.949999988079071,420500.0,,,,,
2025-04-11,0.9240000247955322,0.9589999914169312,0.8740000128746033,0.8899999856948853,174500.0,,,,,
2025-04-14,0.9800000190734864,1.0399999618530271,0.9110000133514404,0.9399999976158142,435000.0,,,,,
2025-04-15,1.100000023841858,1.1050000190734863,0.9800000190734864,0.9800000190734864,318800.0,,,,,
2025-04-16,1.0499999523162842,1.1200000047683716,1.0099999904632568,1.1100000143051147,90200.0,,,,,
2025-04-17,1.059999942779541,1.0700000524520874,1.0099999904632568,1.0399999618530271,48100.0,,,,,
2025-04-21,1.1399999856948853,1.149999976158142,1.0199999809265137,1.0399999618530271,82900.0,,,,,
2025-04-22,1.159999966621399,1.2100000381469729,1.100000023841858,1.149999976158142,320500.0,,,,,
2025-04-23,1.2000000476837158,1.2799999713897705,1.1749999523162842,1.190000057220459,84900.0,,,,,
2025-04-24,1.3200000524520874,1.3450000286102295,1.2000000476837158,1.2300000190734863,367300.0,,,,,
2025-04-25,1.2999999523162842,1.350000023841858,1.2999999523162842,1.2999999523162842,86700.0,,,,,
2025-04-28,1.2200000286102295,1.2899999618530271,1.1799999475479126,1.2799999713897705,111200.0,,,,,
2025-04-29,1.4500000476837158,1.534999966621399,1.2899999618530271,1.3600000143051147,581800.0,,,,,
2025-04-30,1.7000000476837158,1.7100000381469729,1.409999966621399,1.4500000476837158,519700.0,,,,,
2025-05-01,1.850000023841858,1.8899999856948853,1.7000000476837158,1.7300000190734863,408900.0,,,,,
2025-05-02,1.7300000190734863,1.870000004768372,1.7300000190734863,1.840000033378601,325200.0,,,,,
2025-05-05,1.649999976158142,1.850000023841858,1.6200000047683716,1.75,259300.0,,,,,
2025-05-06,1.6100000143051147,1.6699999570846558,1.4199999570846558,1.659999966621399,484700.0,,,,,
2025-05-07,1.4900000095367432,1.6799999475479126,1.4550000429153442,1.6100000143051147,112400.0,,,,,
2025-05-08,1.5800000429153442,1.6200000047683716,1.4199999570846558,1.5199999809265137,173100.0,,,,,
2025-05-09,1.6100000143051147,1.7050000429153442,1.5399999618530271,1.600000023841858,198900.0,,,,,
2025-05-12,1.6699999570846558,1.6699999570846558,1.5299999713897705,1.6100000143051147,66300.0,,,,,
2025-05-13,1.7899999618530271,1.7999999523162842,1.5850000381469729,1.659999966621399,287000.0,,,,,
2025-05-14,1.840000033378601,1.919999957084656,1.7799999713897705,1.7999999523162842,308900.0,,,,,
2025-05-15,1.7799999713897705,1.8799999952316284,1.7549999952316284,1.870000004768372,223700.0,,,,,
2025-05-16,1.659999966621399,1.7899999618530271,1.6100000143051147,1.7799999713897705,238200.0,,,,,
2025-05-19,1.7699999809265137,1.7899999618530271,1.600000023841858,1.600000023841858,108900.0,,,,,
2025-05-20,1.7699999809265137,1.830000042915344,1.7300000190734863,1.7899999618530271,111200.0,,,,,
2025-05-21,1.690000057220459,1.7999999523162842,1.6399999856948853,1.7400000095367432,146500.0,,,,,
2025-05-22,1.8200000524520876,1.8200000524520876,1.6299999952316284,1.6699999570846558,113700.0,,,,,
2025-05-23,1.850000023841858,1.899999976158142,1.75,1.7799999713897705,212800.0,,,,,
2025-05-27,1.8200000524520876,1.899999976158142,1.781000018119812,1.899999976158142,113400.0,,,,,
2025-05-28,0.7310000061988831,0.8100000023841858,0.7110000252723694,0.7799999713897705,8156100.0,,,,,
2025-05-29,0.8500000238418579,0.8849999904632568,0.7509999871253967,0.7699999809265137,2698500.0,,,,,
2025-05-30,0.8029999732971191,0.8500000238418579,0.800000011920929,0.8259999752044678,523000.0,,,,,
2025-06-02,0.8100000023841858,0.8199999928474426,0.7799999713897705,0.7990000247955322,588300.0,,,,,
2025-06-03,0.8799999952316284,0.8840000033378601,0.7900000214576721,0.7900000214576721,748000.0,,,,,
2025-06-04,0.8500000238418579,0.8830000162124634,0.8209999799728394,0.8500000238418579,507700.0,,,,,
2025-06-05,0.8489999771118164,0.8619999885559082,0.8109999895095825,0.8399999737739563,321900.0,,,,,
2025-06-06,0.8299999833106995,0.8700000047683716,0.8240000009536743,0.8299999833106995,350500.0,,,,,
2025-06-09,0.8500000238418579,0.8679999709129333,0.8349999785423279,0.8479999899864197,462500.0,,,,,
2025-06-10,0.8379999995231628,0.8600000143051147,0.8199999928474426,0.8399999737739563,318800.0,,,,,
2025-06-11,0.8330000042915344,0.8629999756813049,0.8100000023841858,0.8600000143051147,323600.0,,,,,
2025-06-12,0.800000011920929,0.8299999833106995,0.7900000214576721,0.8100000023841858,398500.0,,,,,
2025-06-13,0.7839999794960022,0.800000011920929,0.7549999952316284,0.796999990940094,821700.0,,,,,
2025-06-16,0.7799999713897705,0.800000011920929,0.7609999775886536,0.7699999809265137,251400.0,,,,,
2025-06-17,0.7699999809265137,0.7900000214576721,0.75,0.7799999713897705,294800.0,,,,,
2025-06-18,0.7979999780654907,0.8320000171661377,0.7599999904632568,0.7599999904632568,393100.0,,,,,
2025-06-20,0.7950000166893005,0.8090000152587891,0.7720000147819519,0.800000011920929,173900.0,,,,,
2025-06-23,0.7929999828338623,0.8180000185966492,0.7699999809265137,0.7799999713897705,232000.0,,,,,
2025-06-24,0.800000011920929,0.8180000185966492,0.7749999761581421,0.8009999990463257,133300.0,,,,,
2025-06-25,0.8399999737739563,0.8500000238418579,0.7720000147819519,0.7900000214576721,329100.0,,,,,
2025-06-26,0.8330000042915344,0.8500000238418579,0.7950000166893005,0.8190000057220459,114400.0,,,,,
2025-06-27,0.8080000281333923,0.8399999737739563,0.7900000214576721,0.8050000071525574,148000.0,,,,,
2025-06-30,0.7900000214576721,0.8059999942779541,0.781000018119812,0.800000011920929,173000.0,,,,,
2025-07-01,0.800000011920929,0.8100000023841858,0.7789999842643738,0.7900000214576721,190400.0,,,,,
2025-07-02,0.8109999895095825,0.8270000219345093,0.800000011920929,0.8100000023841858,151100.0,,,,,
2025-07-03,0.8019999861717224,0.8140000104904175,0.800000011920929,0.8130000233650208,56900.0,,,,,
2025-07-07,0.8199999928474426,1.0,0.800000011920929,0.800000011920929,1017600.0,,,,,
