Date,Close,High,Low,Open,Volume,"('Close', 'AMPX')","('High', 'AMPX')","('Low', 'AMPX')","('Open', 'AMPX')","('Volume', 'AMPX')"
2024-07-22,1.3200000524520874,1.3300000429153442,1.2699999809265137,1.3200000524520874,158000.0,,,,,
2024-07-23,1.2799999713897705,1.340000033378601,1.2400000095367432,1.3300000429153442,374800.0,,,,,
2024-07-24,1.2000000476837158,1.2799999713897705,1.1799999475479126,1.2400000095367432,575100.0,,,,,
2024-07-25,1.2000000476837158,1.2300000190734863,1.1399999856948853,1.190000057220459,285000.0,,,,,
2024-07-26,1.190000057220459,1.2300000190734863,1.159999966621399,1.2300000190734863,351900.0,,,,,
2024-07-29,1.190000057220459,1.2400000095367432,1.1699999570846558,1.2100000381469729,376000.0,,,,,
2024-07-30,1.2000000476837158,1.25,1.159999966621399,1.2400000095367432,496300.0,,,,,
2024-07-31,1.2000000476837158,1.2400000095367432,1.159999966621399,1.2400000095367432,355700.0,,,,,
2024-08-01,1.2000000476837158,1.22599995136261,1.159999966621399,1.2200000286102295,684400.0,,,,,
2024-08-02,1.2400000095367432,1.25,1.100000023841858,1.2000000476837158,893200.0,,,,,
2024-08-05,1.1399999856948853,1.1699999570846558,1.100000023841858,1.1699999570846558,678600.0,,,,,
2024-08-06,1.1100000143051147,1.1679999828338623,1.100000023841858,1.159999966621399,284700.0,,,,,
2024-08-07,1.059999942779541,1.1299999952316284,1.0299999713897705,1.1200000047683716,1048200.0,,,,,
2024-08-08,1.2100000381469729,1.2300000190734863,1.0850000381469729,1.159999966621399,696300.0,,,,,
2024-08-09,1.090000033378601,1.1699999570846558,1.0399999618530271,1.1699999570846558,577200.0,,,,,
2024-08-12,1.0399999618530271,1.1100000143051147,1.0299999713897705,1.100000023841858,758100.0,,,,,
2024-08-13,1.059999942779541,1.0800000429153442,1.0199999809265137,1.059999942779541,758400.0,,,,,
2024-08-14,1.0499999523162842,1.100000023841858,1.0199999809265137,1.0499999523162842,248200.0,,,,,
2024-08-15,1.1100000143051147,1.1200000047683716,1.0399999618530271,1.059999942779541,544900.0,,,,,
2024-08-16,1.1299999952316284,1.1299999952316284,1.0449999570846558,1.090000033378601,536700.0,,,,,
2024-08-19,1.100000023841858,1.149999976158142,1.0750000476837158,1.1399999856948853,594500.0,,,,,
2024-08-20,1.0700000524520874,1.1369999647140503,1.0399999618530271,1.1100000143051147,400100.0,,,,,
2024-08-21,1.0800000429153442,1.090000033378601,1.0299999713897705,1.0800000429153442,594400.0,,,,,
2024-08-22,1.0700000524520874,1.100000023841858,1.0399999618530271,1.0800000429153442,355600.0,,,,,
2024-08-23,1.1399999856948853,1.1699999570846558,1.0499999523162842,1.0499999523162842,560200.0,,,,,
2024-08-26,1.149999976158142,1.159999966621399,1.100000023841858,1.149999976158142,242500.0,,,,,
2024-08-27,1.1299999952316284,1.1299999952316284,1.100000023841858,1.1299999952316284,162400.0,,,,,
2024-08-28,1.059999942779541,1.1200000047683716,1.0499999523162842,1.1100000143051147,309500.0,,,,,
2024-08-29,1.1100000143051147,1.1200000047683716,1.0499999523162842,1.059999942779541,245100.0,,,,,
2024-08-30,1.0700000524520874,1.1200000047683716,1.059999942779541,1.100000023841858,254800.0,,,,,
2024-09-03,0.9860000014305116,1.0700000524520874,0.949999988079071,1.0700000524520874,1366900.0,,,,,
2024-09-04,0.9070000052452089,0.9940000176429749,0.8999999761581421,0.9710000157356262,1255600.0,,,,,
2024-09-05,0.8209999799728394,0.8999999761581421,0.7239999771118164,0.8999999761581421,2084400.0,,,,,
2024-09-06,0.7129999995231628,0.8389999866485596,0.6899999976158142,0.8199999928474426,1088600.0,,,,,
2024-09-09,0.7549999952316284,0.7639999985694885,0.6129999756813049,0.699999988079071,717800.0,,,,,
2024-09-10,0.7950000166893005,0.8059999942779541,0.7350000143051147,0.7689999938011169,300200.0,,,,,
2024-09-11,0.8809999823570251,0.9200000166893004,0.8100000023841858,0.8339999914169312,464700.0,,,,,
2024-09-12,0.8600000143051147,0.9390000104904176,0.8519999980926514,0.9300000071525574,335000.0,,,,,
2024-09-13,0.8899999856948853,0.8899999856948853,0.8600000143051147,0.8600000143051147,166000.0,,,,,
2024-09-16,0.8690000176429749,0.8999999761581421,0.8270000219345093,0.8899999856948853,305500.0,,,,,
2024-09-17,0.8650000095367432,0.9079999923706056,0.8600000143051147,0.8799999952316284,196000.0,,,,,
2024-09-18,0.8100000023841858,0.8899999856948853,0.8100000023841858,0.8899999856948853,289700.0,,,,,
2024-09-19,0.875,0.944000005722046,0.8199999928474426,0.8199999928474426,488500.0,,,,,
2024-09-20,0.8889999985694885,0.9480000138282776,0.8889999985694885,0.8999999761581421,1149500.0,,,,,
2024-09-23,1.1299999952316284,1.2300000190734863,0.9200000166893004,0.9520000219345092,4427500.0,,,,,
2024-09-24,0.9509999752044678,1.190000057220459,0.949999988079071,1.190000057220459,2906200.0,,,,,
2024-09-25,0.8600000143051147,1.0099999904632568,0.8309999704360962,1.0,2056200.0,,,,,
2024-09-26,0.930999994277954,0.9589999914169312,0.8899999856948853,0.8999999761581421,1343200.0,,,,,
2024-09-27,1.1100000143051147,1.1200000047683716,0.9200000166893004,0.9200000166893004,1648200.0,,,,,
2024-09-30,1.1100000143051147,1.1299999952316284,1.0299999713897705,1.1299999952316284,751900.0,,,,,
2024-10-01,1.0199999809265137,1.100000023841858,1.0199999809265137,1.0800000429153442,518800.0,,,,,
2024-10-02,1.0,1.059999942779541,0.9900000095367432,1.0299999713897705,501400.0,,,,,
2024-10-03,1.059999942779541,1.100000023841858,0.9729999899864196,0.9950000047683716,890600.0,,,,,
2024-10-04,1.2200000286102295,1.350000023841858,1.1100000143051147,1.1399999856948853,6989300.0,,,,,
2024-10-07,1.3300000429153442,1.3799999952316284,1.1100000143051147,1.3200000524520874,4311800.0,,,,,
2024-10-08,1.2300000190734863,1.3700000047683716,1.1799999475479126,1.350000023841858,1970400.0,,,,,
2024-10-09,1.2000000476837158,1.2599999904632568,1.159999966621399,1.2599999904632568,455000.0,,,,,
2024-10-10,1.149999976158142,1.2599999904632568,1.1399999856948853,1.2000000476837158,1538600.0,,,,,
2024-10-11,1.350000023841858,1.3799999952316284,1.159999966621399,1.2000000476837158,2481200.0,,,,,
2024-10-14,1.3700000047683716,1.4500000476837158,1.3220000267028809,1.3799999952316284,1473000.0,,,,,
2024-10-15,1.2699999809265137,1.3700000047683716,1.2300000190734863,1.3700000047683716,972600.0,,,,,
2024-10-16,1.3300000429153442,1.434999942779541,1.281000018119812,1.3200000524520874,1607300.0,,,,,
2024-10-17,1.2999999523162842,1.4299999475479126,1.2899999618530271,1.3799999952316284,1253000.0,,,,,
2024-10-18,1.399999976158142,1.4299999475479126,1.2400000095367432,1.309999942779541,1884700.0,,,,,
2024-10-21,1.5399999618530271,1.600000023841858,1.3869999647140503,1.399999976158142,2914900.0,,,,,
2024-10-22,1.600000023841858,1.7489999532699585,1.5399999618530271,1.600000023841858,3740300.0,,,,,
2024-10-23,1.5399999618530271,1.6699999570846558,1.4700000286102295,1.649999976158142,1878900.0,,,,,
2024-10-24,1.4500000476837158,1.5800000429153442,1.399999976158142,1.559999942779541,2522600.0,,,,,
2024-10-25,1.3700000047683716,1.4700000286102295,1.340000033378601,1.4299999475479126,1797900.0,,,,,
2024-10-28,1.3899999856948853,1.4199999570846558,1.2799999713897705,1.3600000143051147,1459000.0,,,,,
2024-10-29,1.5,1.565000057220459,1.3300000429153442,1.3600000143051147,2002500.0,,,,,
2024-10-30,1.5099999904632568,1.690000057220459,1.434999942779541,1.5299999713897705,2337900.0,,,,,
2024-10-31,1.350000023841858,1.5399999618530271,1.340000033378601,1.5399999618530271,1774100.0,,,,,
2024-11-01,1.3200000524520874,1.3899999856948853,1.2899999618530271,1.3600000143051147,1673500.0,,,,,
2024-11-04,1.190000057220459,1.2949999570846558,1.1799999475479126,1.2899999618530271,1817800.0,,,,,
2024-11-05,1.2799999713897705,1.2999999523162842,1.2050000429153442,1.2100000381469729,1396200.0,,,,,
2024-11-06,1.2599999904632568,1.340000033378601,1.2200000286102295,1.340000033378601,1438500.0,,,,,
2024-11-07,1.2999999523162842,1.340000033378601,1.2300000190734863,1.309999942779541,1679500.0,,,,,
2024-11-08,1.7300000190734863,1.774999976158142,1.3300000429153442,1.3799999952316284,6307900.0,,,,,
2024-11-11,2.450000047683716,2.470000028610229,1.7300000190734863,1.7300000190734863,10550800.0,,,,,
2024-11-12,2.509999990463257,2.7100000381469727,2.0199999809265137,2.7100000381469727,6197700.0,,,,,
2024-11-13,2.3399999141693115,2.720000028610229,2.319999933242798,2.4800000190734863,3099900.0,,,,,
2024-11-14,2.2300000190734863,2.549999952316284,2.184999942779541,2.380000114440918,2620500.0,,,,,
2024-11-15,2.119999885559082,2.25,2.0199999809265137,2.2100000381469727,1745300.0,,,,,
2024-11-18,1.9299999475479128,2.150000095367432,1.8200000524520876,2.140000104904175,3083400.0,,,,,
2024-11-19,2.069999933242798,2.0999999046325684,1.850000023841858,1.8600000143051147,2161600.0,,,,,
2024-11-20,1.9299999475479128,2.130000114440918,1.870000004768372,2.130000114440918,1971600.0,,,,,
2024-11-21,1.9800000190734863,2.025000095367432,1.899999976158142,1.950000047683716,1421800.0,,,,,
2024-11-22,1.940000057220459,2.0999999046325684,1.909999966621399,2.0299999713897705,1184900.0,,,,,
2024-11-25,2.039999961853028,2.190000057220459,1.9600000381469729,2.0,2750100.0,,,,,
2024-11-26,1.9800000190734863,2.196000099182129,1.934999942779541,2.180000066757202,1963200.0,,,,,
2024-11-27,1.9600000381469729,2.059999942779541,1.909999966621399,1.9700000286102293,1448100.0,,,,,
2024-11-29,2.140000104904175,2.174999952316284,1.9800000190734863,2.0,1606100.0,,,,,
2024-12-02,2.470000028610229,2.640000104904175,2.259999990463257,2.2799999713897705,7560400.0,,,,,
2024-12-03,2.3399999141693115,2.650000095367432,2.220000028610229,2.650000095367432,4657200.0,,,,,
2024-12-04,2.1700000762939453,2.380000114440918,2.109999895095825,2.380000114440918,2461300.0,,,,,
2024-12-05,2.0899999141693115,2.2300000190734863,2.049999952316284,2.1700000762939453,2727200.0,,,,,
2024-12-06,2.049999952316284,2.2100000381469727,2.0299999713897705,2.109999895095825,2307900.0,,,,,
2024-12-09,2.2100000381469727,2.2300000190734863,2.0,2.069999933242798,3010700.0,,,,,
2024-12-10,1.950000047683716,2.1700000762939453,1.919999957084656,2.150000095367432,3591800.0,,,,,
2024-12-11,1.9299999475479128,1.986999988555908,1.8600000143051147,1.9700000286102293,2729500.0,,,,,
2024-12-12,1.7699999809265137,1.919999957084656,1.75,1.919999957084656,3077200.0,,,,,
2024-12-13,1.7100000381469729,1.7899999618530271,1.6299999952316284,1.7799999713897705,2896400.0,,,,,
2024-12-16,1.7200000286102295,1.8650000095367432,1.7050000429153442,1.7300000190734863,2502300.0,,,,,
2024-12-17,1.7599999904632568,1.809999942779541,1.6799999475479126,1.7200000286102295,1983900.0,,,,,
2024-12-18,1.659999966621399,1.8899999856948853,1.6299999952316284,1.7899999618530271,3082200.0,,,,,
2024-12-19,1.7000000476837158,1.75,1.6699999570846558,1.7200000286102295,1982500.0,,,,,
2024-12-20,1.8200000524520876,1.8550000190734863,1.659999966621399,1.659999966621399,2830400.0,,,,,
2024-12-23,1.899999976158142,1.9700000286102293,1.850000023841858,1.850000023841858,2536700.0,,,,,
2024-12-24,1.899999976158142,1.919999957084656,1.7400000095367432,1.919999957084656,1947200.0,,,,,
2024-12-26,2.369999885559082,2.4200000762939453,1.9149999618530276,1.919999957084656,10317200.0,,,,,
2024-12-27,2.359999895095825,2.609999895095825,2.194999933242798,2.390000104904175,9261700.0,,,,,
2024-12-30,2.9800000190734863,3.059999942779541,2.309999942779541,2.3299999237060547,11534700.0,,,,,
2024-12-31,2.799999952316284,3.359999895095825,2.5199999809265137,3.0,6645800.0,,,,,
2025-01-02,2.859999895095825,3.0429999828338623,2.7100000381469727,2.880000114440918,2805900.0,,,,,
2025-01-03,3.2799999713897705,3.390000104904175,2.869999885559082,2.950000047683716,4809600.0,,,,,
2025-01-06,3.839999914169312,4.150000095367432,3.299999952316284,3.5299999713897705,9709400.0,,,,,
2025-01-07,3.539999961853028,4.204999923706055,3.4200000762939453,3.920000076293945,4704000.0,,,,,
2025-01-08,3.0299999713897705,3.5799999237060547,2.869999885559082,3.549999952316284,4587200.0,,,,,
2025-01-10,3.5899999141693115,4.139999866485596,3.200000047683716,3.220000028610229,9450600.0,,,,,
2025-01-13,3.25,3.490000009536743,3.0299999713897705,3.400000095367432,3721500.0,,,,,
2025-01-14,3.4100000858306885,3.900000095367432,3.2699999809265137,3.650000095367432,2754700.0,,,,,
2025-01-15,3.319999933242798,3.7799999713897705,3.2799999713897705,3.539999961853028,3527300.0,,,,,
2025-01-16,3.5299999713897705,3.704999923706055,3.1700000762939453,3.3299999237060547,2864900.0,,,,,
2025-01-17,3.359999895095825,3.849999904632568,3.220000028610229,3.559999942779541,4501000.0,,,,,
2025-01-21,3.2799999713897705,3.650000095367432,3.0299999713897705,3.5999999046325684,4637600.0,,,,,
2025-01-22,3.4600000381469727,3.5299999713897705,3.0899999141693115,3.240000009536743,5399800.0,,,,,
2025-01-23,3.369999885559082,3.569999933242798,3.2699999809265137,3.400000095367432,2067700.0,,,,,
2025-01-24,3.640000104904175,3.930000066757202,3.289999961853028,3.359999895095825,6083400.0,,,,,
2025-01-27,3.0799999237060547,3.6050000190734863,3.025000095367432,3.549999952316284,4905600.0,,,,,
2025-01-28,3.259999990463257,3.2699999809265137,3.009999990463257,3.2300000190734863,2794200.0,,,,,
2025-01-29,3.180000066757202,3.3399999141693115,3.0999999046325684,3.299999952316284,1999700.0,,,,,
2025-01-30,3.3399999141693115,3.470000028610229,3.2300000190734863,3.2300000190734863,2559700.0,,,,,
2025-01-31,3.3299999237060547,3.549999952316284,3.2100000381469727,3.369999885559082,2798700.0,,,,,
2025-02-03,3.200000047683716,3.2799999713897705,2.9200000762939453,3.049999952316284,3559300.0,,,,,
2025-02-04,3.200000047683716,3.2950000762939453,3.1549999713897705,3.259999990463257,1654900.0,,,,,
2025-02-05,3.150000095367432,3.3299999237060547,3.0999999046325684,3.220000028610229,2211700.0,,,,,
2025-02-06,3.4100000858306885,3.4600000381469727,3.111999988555908,3.150000095367432,3775000.0,,,,,
2025-02-07,3.609999895095825,3.740000009536743,3.430000066757202,3.430000066757202,3826800.0,,,,,
2025-02-10,3.630000114440918,3.9800000190734863,3.619999885559082,3.680000066757202,4799800.0,,,,,
2025-02-11,3.3399999141693115,3.630000114440918,3.259999990463257,3.630000114440918,2901200.0,,,,,
2025-02-12,3.3499999046325684,3.369999885559082,3.220000028610229,3.25,1753600.0,,,,,
2025-02-13,3.4200000762939453,3.4200000762939453,3.240000009536743,3.3399999141693115,1646900.0,,,,,
2025-02-14,3.390000104904175,3.539999961853028,3.309999942779541,3.470000028610229,1290600.0,,,,,
2025-02-18,3.380000114440918,3.650000095367432,3.2799999713897705,3.430000066757202,3730000.0,,,,,
2025-02-19,3.359999895095825,3.5799999237060547,3.3399999141693115,3.390000104904175,2939500.0,,,,,
2025-02-20,3.319999933242798,3.4100000858306885,3.2100000381469727,3.369999885559082,1997800.0,,,,,
2025-02-21,3.0,3.3989999294281006,3.0,3.359999895095825,3284000.0,,,,,
2025-02-24,2.789999961853028,3.009999990463257,2.7809998989105225,3.0,3192900.0,,,,,
2025-02-25,2.5199999809265137,2.8299999237060547,2.430000066757202,2.799999952316284,4007900.0,,,,,
2025-02-26,2.7699999809265137,2.8299999237060547,2.5199999809265137,2.740000009536743,1945000.0,,,,,
2025-02-27,2.539999961853028,2.8399999141693115,2.525000095367432,2.7799999713897705,2192300.0,,,,,
2025-02-28,2.549999952316284,2.565000057220459,2.400000095367432,2.470000028610229,1658800.0,,,,,
2025-03-03,2.3399999141693115,2.6480000019073486,2.299999952316284,2.5999999046325684,2230400.0,,,,,
2025-03-04,2.220000028610229,2.309999942779541,1.899999976158142,2.150000095367432,3202700.0,,,,,
2025-03-05,2.069999933242798,2.3299999237060547,2.059999942779541,2.25,2979100.0,,,,,
2025-03-06,1.9900000095367432,2.119999885559082,1.899999976158142,2.069999933242798,3998500.0,,,,,
2025-03-07,2.0,2.059999942779541,1.870000004768372,2.0,2225900.0,,,,,
2025-03-10,1.830000042915344,2.0,1.7719999551773071,1.9700000286102293,2276800.0,,,,,
2025-03-11,1.7799999713897705,1.870000004768372,1.7000000476837158,1.7999999523162842,2180700.0,,,,,
2025-03-12,1.8799999952316284,1.909999966621399,1.7999999523162842,1.840000033378601,1898600.0,,,,,
2025-03-13,1.7899999618530271,1.909999966621399,1.7400000095367432,1.909999966621399,1600700.0,,,,,
2025-03-14,2.039999961853028,2.049999952316284,1.8029999732971191,1.850000023841858,2246400.0,,,,,
2025-03-17,2.2300000190734863,2.289999961853028,2.069999933242798,2.0899999141693115,4039600.0,,,,,
2025-03-18,2.2300000190734863,2.3399999141693115,2.1050000190734863,2.180000066757202,4080100.0,,,,,
2025-03-19,2.200000047683716,2.390000104904175,2.190000057220459,2.25,3927200.0,,,,,
2025-03-20,2.309999942779541,2.380000114440918,2.150000095367432,2.2699999809265137,7556100.0,,,,,
2025-03-21,3.109999895095825,3.109999895095825,2.069999933242798,2.180000066757202,11967000.0,,,,,
2025-03-24,3.299999952316284,3.609999895095825,3.2249999046325684,3.3299999237060547,10221700.0,,,,,
2025-03-25,3.299999952316284,3.319999933242798,3.0199999809265137,3.240000009536743,6379400.0,,,,,
2025-03-26,3.059999942779541,3.368000030517578,2.990000009536743,3.359999895095825,4116500.0,,,,,
2025-03-27,2.950000047683716,3.0799999237060547,2.859999895095825,3.0199999809265137,3307800.0,,,,,
2025-03-28,2.809999942779541,2.9489998817443848,2.640000104904175,2.9200000762939453,4331300.0,,,,,
2025-03-31,2.680000066757202,2.75,2.595000028610229,2.619999885559082,1804200.0,,,,,
2025-04-01,2.5799999237060547,2.7300000190734863,2.4049999713897705,2.720000028610229,3633300.0,,,,,
2025-04-02,2.759999990463257,2.7799999713897705,2.4800000190734863,2.490000009536743,2697000.0,,,,,
2025-04-03,2.539999961853028,2.5799999237060547,2.4800000190734863,2.490000009536743,1963200.0,,,,,
2025-04-04,2.380000114440918,2.440000057220459,2.25,2.400000095367432,2884700.0,,,,,
2025-04-07,2.440000057220459,2.549999952316284,2.122999906539917,2.200000047683716,2872600.0,,,,,
2025-04-08,2.119999885559082,2.5999999046325684,2.0999999046325684,2.5999999046325684,2992400.0,,,,,
2025-04-09,2.539999961853028,2.5999999046325684,2.0999999046325684,2.0999999046325684,4110300.0,,,,,
2025-04-10,2.3399999141693115,2.505000114440918,2.2850000858306885,2.450000047683716,2218300.0,,,,,
2025-04-11,2.430000066757202,2.440000057220459,2.2799999713897705,2.3499999046325684,1232900.0,,,,,
2025-04-14,2.4100000858306885,2.559999942779541,2.3399999141693115,2.5299999713897705,1477900.0,,,,,
2025-04-15,2.440000057220459,2.5199999809265137,2.372999906539917,2.4200000762939453,1564100.0,,,,,
2025-04-16,2.25,2.359999895095825,2.2049999237060547,2.3299999237060547,1866800.0,,,,,
2025-04-17,2.140000104904175,2.259999990463257,2.140000104904175,2.240000009536743,1469400.0,,,,,
2025-04-21,2.069999933242798,2.1449999809265137,2.0,2.069999933242798,1779000.0,,,,,
2025-04-22,2.1700000762939453,2.200000047683716,2.069999933242798,2.0999999046325684,1510100.0,,,,,
2025-04-23,2.3399999141693115,2.549999952316284,2.309999942779541,2.380000114440918,2513700.0,,,,,
2025-04-24,2.490000009536743,2.5,2.369999885559082,2.490000009536743,2020600.0,,,,,
2025-04-25,2.559999942779541,2.559999942779541,2.440999984741211,2.4800000190734863,1247200.0,,,,,
2025-04-28,2.539999961853028,2.569999933242798,2.369999885559082,2.569999933242798,2008300.0,,,,,
2025-04-29,2.220000028610229,2.559999942779541,1.9700000286102293,2.539999961853028,11269300.0,,,,,
2025-04-30,2.1600000858306885,2.2100000381469727,2.095000028610229,2.119999885559082,1424100.0,,,,,
2025-05-01,2.190000057220459,2.2980000972747803,2.1700000762939453,2.200000047683716,2012400.0,,,,,
2025-05-02,2.3499999046325684,2.407999992370605,2.220000028610229,2.220000028610229,2648500.0,,,,,
2025-05-05,2.2799999713897705,2.380000114440918,2.240000009536743,2.309999942779541,1698100.0,,,,,
2025-05-06,2.319999933242798,2.319999933242798,2.1600000858306885,2.200000047683716,1844600.0,,,,,
2025-05-07,2.359999895095825,2.369999885559082,2.259999990463257,2.3299999237060547,1937900.0,,,,,
2025-05-08,2.490000009536743,2.549999952316284,2.380000114440918,2.430000066757202,3515000.0,,,,,
2025-05-09,2.470000028610229,2.5899999141693115,2.319999933242798,2.5899999141693115,4210200.0,,,,,
2025-05-12,2.740000009536743,2.75,2.4800000190734863,2.569999933242798,5582900.0,,,,,
2025-05-13,2.869999885559082,2.9200000762939453,2.7149999141693115,2.7699999809265137,3690200.0,,,,,
2025-05-14,2.8299999237060547,2.907999992370605,2.759999990463257,2.869999885559082,3066600.0,,,,,
2025-05-15,2.7300000190734863,2.789999961853028,2.6700000762939453,2.75,2931800.0,,,,,
2025-05-16,2.720000028610229,2.799999952316284,2.5999999046325684,2.759999990463257,3523200.0,,,,,
2025-05-19,2.619999885559082,2.684999942779541,2.569999933242798,2.619999885559082,2559800.0,,,,,
2025-05-20,2.549999952316284,2.619999885559082,2.4800000190734863,2.619999885559082,2093700.0,,,,,
2025-05-21,2.4200000762939453,2.539999961853028,2.390000104904175,2.5299999713897705,2419300.0,,,,,
2025-05-22,2.5199999809265137,2.539999961853028,2.3399999141693115,2.369999885559082,1991000.0,,,,,
2025-05-23,2.7100000381469727,2.720000028610229,2.4200000762939453,2.4600000381469727,4181400.0,,,,,
2025-05-27,2.809999942779541,3.0450000762939453,2.759999990463257,2.890000104904175,6901500.0,,,,,
2025-05-28,2.9800000190734863,3.0199999809265137,2.789999961853028,2.9600000381469727,5357400.0,,,,,
2025-05-29,2.8299999237060547,3.1700000762939453,2.8299999237060547,3.1700000762939453,3834800.0,,,,,
2025-05-30,2.690000057220459,2.845000028610229,2.6600000858306885,2.799999952316284,2538200.0,,,,,
2025-06-02,2.640000104904175,2.759999990463257,2.630000114440918,2.7100000381469727,1760800.0,,,,,
2025-06-03,2.650000095367432,2.740000009536743,2.5999999046325684,2.680000066757202,2111400.0,,,,,
2025-06-04,2.740000009536743,2.740000009536743,2.549999952316284,2.690000057220459,2678000.0,,,,,
2025-06-05,2.630000114440918,2.789999961853028,2.609999895095825,2.759999990463257,2491400.0,,,,,
2025-06-06,2.900000095367432,2.9200000762939453,2.6549999713897705,2.6600000858306885,3778100.0,,,,,
2025-06-09,3.150000095367432,3.150000095367432,2.9800000190734863,2.9800000190734863,5222000.0,,,,,
2025-06-10,3.130000114440918,3.2699999809265137,3.069999933242798,3.1700000762939453,4758100.0,,,,,
2025-06-11,3.3399999141693115,3.3499999046325684,3.119999885559082,3.190000057220459,5786200.0,,,,,
2025-06-12,3.940000057220459,4.050000190734863,3.289999961853028,3.359999895095825,11693400.0,,,,,
2025-06-13,3.819999933242798,3.950000047683716,3.704999923706055,3.7100000381469727,5093100.0,,,,,
2025-06-16,4.079999923706055,4.269999980926514,3.900000095367432,3.900000095367432,5258500.0,,,,,
2025-06-17,3.7799999713897705,4.03000020980835,3.7699999809265137,4.0,4899400.0,,,,,
2025-06-18,3.7699999809265137,3.920000076293945,3.7200000286102295,3.75,3379700.0,,,,,
2025-06-20,3.839999914169312,3.8949999809265137,3.430000066757202,3.809999942779541,5726300.0,,,,,
2025-06-23,3.450000047683716,3.7699999809265137,3.430000066757202,3.75,4807100.0,,,,,
2025-06-24,3.7899999618530273,3.829999923706055,3.569999933242798,3.670000076293945,3962800.0,,,,,
2025-06-25,3.7799999713897705,3.930000066757202,3.640000104904175,3.859999895095825,3428800.0,,,,,
2025-06-26,4.269999980926514,4.300000190734863,3.759999990463257,3.7799999713897705,9687200.0,,,,,
2025-06-27,4.070000171661377,4.349999904632568,4.0,4.329999923706055,15846000.0,,,,,
2025-06-30,4.210000038146973,4.340000152587891,4.050000190734863,4.190000057220459,4359500.0,,,,,
2025-07-01,3.910000085830689,4.230000019073486,3.799999952316284,4.210000038146973,5708500.0,,,,,
