Date,Close,High,Low,Open,Volume,"('Close', 'REAL')","('High', 'REAL')","('Low', 'REAL')","('Open', 'REAL')","('Volume', 'REAL')"
2024-06-03,4.059999942779541,4.349999904632568,4.050000190734863,4.320000171661377,3538400.0,,,,,
2024-06-04,3.869999885559082,4.079999923706055,3.869999885559082,4.03000020980835,1755100.0,,,,,
2024-06-05,3.950000047683716,4.005000114440918,3.859999895095825,3.920000076293945,1294100.0,,,,,
2024-06-06,3.7899999618530273,3.930000066757202,3.759999990463257,3.910000085830689,1717600.0,,,,,
2024-06-07,3.5799999237060547,3.75,3.5799999237060547,3.7300000190734863,2226500.0,,,,,
2024-06-10,3.619999885559082,3.690000057220459,3.515000104904175,3.559999942779541,1318100.0,,,,,
2024-06-11,3.630000114440918,3.630000114440918,3.539999961853028,3.549999952316284,975500.0,,,,,
2024-06-12,3.569999933242798,3.734999895095825,3.549999952316284,3.700000047683716,1894300.0,,,,,
2024-06-13,3.430000066757202,3.609999895095825,3.430000066757202,3.5899999141693115,1276400.0,,,,,
2024-06-14,3.220000028610229,3.380000114440918,3.1700000762939453,3.3499999046325684,2577700.0,,,,,
2024-06-17,3.164999961853028,3.2699999809265137,3.140000104904175,3.190000057220459,2690300.0,,,,,
2024-06-18,3.2100000381469727,3.240000009536743,3.0999999046325684,3.200000047683716,1396800.0,,,,,
2024-06-20,3.049999952316284,3.220000028610229,3.0,3.200000047683716,1752300.0,,,,,
2024-06-21,3.0799999237060547,3.125,2.970000028610229,3.0299999713897705,1817300.0,,,,,
2024-06-24,3.069999933242798,3.134999990463257,2.950000047683716,3.0799999237060547,1421200.0,,,,,
2024-06-25,3.059999942779541,3.180000066757202,3.015000104904175,3.0899999141693115,1832700.0,,,,,
2024-06-26,3.1700000762939453,3.25,3.009999990463257,3.049999952316284,1840000.0,,,,,
2024-06-27,3.1700000762939453,3.299999952316284,3.065000057220459,3.1700000762939453,1992000.0,,,,,
2024-06-28,3.190000057220459,3.2300000190734863,3.095000028610229,3.220000028610229,15775600.0,,,,,
2024-07-01,3.0999999046325684,3.2100000381469727,3.0,3.190000057220459,1985900.0,,,,,
2024-07-02,3.240000009536743,3.3350000381469727,3.055000066757202,3.069999933242798,2265700.0,,,,,
2024-07-03,3.265000104904175,3.400000095367432,3.240000009536743,3.240000009536743,853600.0,,,,,
2024-07-05,3.299999952316284,3.380000114440918,3.194999933242798,3.2799999713897705,2716000.0,,,,,
2024-07-08,3.450000047683716,3.490000009536743,3.299999952316284,3.319999933242798,2713600.0,,,,,
2024-07-09,3.365000009536743,3.4749999046325684,3.3499999046325684,3.4200000762939453,1766700.0,,,,,
2024-07-10,3.319999933242798,3.4100000858306885,3.299999952316284,3.380000114440918,1301600.0,,,,,
2024-07-11,3.450000047683716,3.470000028610229,3.309999942779541,3.380000114440918,1850700.0,,,,,
2024-07-12,3.5299999713897705,3.5899999141693115,3.400000095367432,3.4800000190734863,1474500.0,,,,,
2024-07-15,3.5,3.5799999237060547,3.400000095367432,3.490000009536743,1689700.0,,,,,
2024-07-16,3.744999885559082,3.75,3.559999942779541,3.569999933242798,2160600.0,,,,,
2024-07-17,3.7699999809265137,3.7709999084472656,3.5999999046325684,3.740000009536743,1879200.0,,,,,
2024-07-18,3.630000114440918,3.900000095367432,3.549999952316284,3.75,1691000.0,,,,,
2024-07-19,3.5199999809265137,3.680000066757202,3.490000009536743,3.619999885559082,1367300.0,,,,,
2024-07-22,3.4600000381469727,3.5899999141693115,3.4049999713897705,3.5299999713897705,935400.0,,,,,
2024-07-23,3.450000047683716,3.490000009536743,3.319999933242798,3.450000047683716,1160900.0,,,,,
2024-07-24,3.240000009536743,3.4600000381469727,3.2249999046325684,3.4200000762939453,1417200.0,,,,,
2024-07-25,3.2100000381469727,3.430000066757202,3.2100000381469727,3.220000028610229,2461800.0,,,,,
2024-07-26,3.450000047683716,3.4649999141693115,3.184999942779541,3.289999961853028,1599100.0,,,,,
2024-07-29,3.539999961853028,3.660000085830689,3.450000047683716,3.450000047683716,1253200.0,,,,,
2024-07-30,3.5999999046325684,3.619999885559082,3.4800000190734863,3.549999952316284,1157300.0,,,,,
2024-07-31,3.740000009536743,3.825000047683716,3.660000085830689,3.660000085830689,1700600.0,,,,,
2024-08-01,3.4600000381469727,3.799999952316284,3.365000009536743,3.7699999809265137,1537100.0,,,,,
2024-08-02,3.309999942779541,3.325000047683716,3.125,3.299999952316284,2078800.0,,,,,
2024-08-05,3.0999999046325684,3.164999961853028,2.875,2.9100000858306885,2476000.0,,,,,
2024-08-06,3.0999999046325684,3.299999952316284,3.069999933242798,3.140000104904175,2719700.0,,,,,
2024-08-07,2.380000114440918,3.0,2.359999895095825,3.0,8334300.0,,,,,
2024-08-08,2.4600000381469727,2.549999952316284,2.299999952316284,2.450000047683716,4644300.0,,,,,
2024-08-09,2.450000047683716,2.539999961853028,2.345000028610229,2.4600000381469727,4575000.0,,,,,
2024-08-12,2.5199999809265137,2.539999961853028,2.400000095367432,2.470000028610229,1693300.0,,,,,
2024-08-13,2.690000057220459,2.740000009536743,2.5450000762939453,2.549999952316284,1974700.0,,,,,
2024-08-14,2.609999895095825,2.818000078201294,2.5850000381469727,2.720000028610229,2207200.0,,,,,
2024-08-15,2.75,2.8480000495910645,2.700000047683716,2.720000028610229,2229300.0,,,,,
2024-08-16,2.640000104904175,2.789999961853028,2.619999885559082,2.75,1481200.0,,,,,
2024-08-19,2.6700000762939453,2.700000047683716,2.6050000190734863,2.630000114440918,1248500.0,,,,,
2024-08-20,2.640000104904175,2.7699999809265137,2.539999961853028,2.690000057220459,1641700.0,,,,,
2024-08-21,2.690000057220459,2.690000057220459,2.555000066757202,2.609999895095825,1528400.0,,,,,
2024-08-22,2.569999933242798,2.7100000381469727,2.549999952316284,2.640000104904175,1427600.0,,,,,
2024-08-23,2.720000028610229,2.759999990463257,2.569999933242798,2.569999933242798,1732500.0,,,,,
2024-08-26,2.700000047683716,2.7809998989105225,2.595000028610229,2.7699999809265137,1706800.0,,,,,
2024-08-27,2.680000066757202,2.7699999809265137,2.650000095367432,2.680000066757202,1729100.0,,,,,
2024-08-28,2.5899999141693115,2.664999961853028,2.5199999809265137,2.6600000858306885,1732700.0,,,,,
2024-08-29,2.630000114440918,2.720000028610229,2.609999895095825,2.640000104904175,1683900.0,,,,,
2024-08-30,2.640000104904175,2.740000009536743,2.625,2.650000095367432,1234800.0,,,,,
2024-09-03,2.430000066757202,2.619999885559082,2.3499999046325684,2.5899999141693115,1746800.0,,,,,
2024-09-04,2.359999895095825,2.4649999141693115,2.3499999046325684,2.400000095367432,1093800.0,,,,,
2024-09-05,2.2799999713897705,2.4200000762939453,2.255000114440918,2.3499999046325684,2065100.0,,,,,
2024-09-06,2.2799999713897705,2.365000009536743,2.259999990463257,2.2799999713897705,2236300.0,,,,,
2024-09-09,2.3399999141693115,2.359999895095825,2.275000095367432,2.299999952316284,1520500.0,,,,,
2024-09-10,2.369999885559082,2.380000114440918,2.240999937057495,2.3399999141693115,1941300.0,,,,,
2024-09-11,2.4200000762939453,2.450000047683716,2.3299999237060547,2.380000114440918,3139300.0,,,,,
2024-09-12,2.5,2.5450000762939453,2.345000028610229,2.430000066757202,2408700.0,,,,,
2024-09-13,2.690000057220459,2.690000057220459,2.5,2.5299999713897705,2350700.0,,,,,
2024-09-16,2.789999961853028,2.950000047683716,2.7149999141693115,2.740000009536743,3425100.0,,,,,
2024-09-17,3.25,3.259999990463257,2.8350000381469727,2.859999895095825,3832400.0,,,,,
2024-09-18,3.2100000381469727,3.4800000190734863,3.184999942779541,3.2699999809265137,3674100.0,,,,,
2024-09-19,3.259999990463257,3.390000104904175,3.2149999141693115,3.3399999141693115,1762600.0,,,,,
2024-09-20,3.240000009536743,3.319999933242798,3.2100000381469727,3.25,2468500.0,,,,,
2024-09-23,3.2100000381469727,3.25,3.130000114440918,3.25,1276500.0,,,,,
2024-09-24,3.220000028610229,3.289999961853028,3.1600000858306885,3.220000028610229,818600.0,,,,,
2024-09-25,3.0899999141693115,3.234999895095825,3.0799999237060547,3.190000057220459,1438100.0,,,,,
2024-09-26,3.119999885559082,3.174999952316284,3.095000028610229,3.1600000858306885,2086900.0,,,,,
2024-09-27,3.25,3.369999885559082,3.0999999046325684,3.140000104904175,1521500.0,,,,,
2024-09-30,3.140000104904175,3.299999952316284,3.0799999237060547,3.2300000190734863,875000.0,,,,,
2024-10-01,2.9200000762939453,3.119999885559082,2.880000114440918,3.119999885559082,1586800.0,,,,,
2024-10-02,2.990000009536743,3.0350000858306885,2.8499999046325684,2.880000114440918,1447800.0,,,,,
2024-10-03,3.009999990463257,3.0299999713897705,2.8949999809265137,2.970000028610229,948000.0,,,,,
2024-10-04,3.2300000190734863,3.2699999809265137,3.059999942779541,3.069999933242798,2244400.0,,,,,
2024-10-07,3.2300000190734863,3.255000114440918,3.119999885559082,3.190000057220459,877000.0,,,,,
2024-10-08,3.3399999141693115,3.424999952316284,3.200000047683716,3.220000028610229,1665000.0,,,,,
2024-10-09,3.390000104904175,3.4600000381469727,3.2799999713897705,3.3299999237060547,1406900.0,,,,,
2024-10-10,3.309999942779541,3.3499999046325684,3.23799991607666,3.3499999046325684,581800.0,,,,,
2024-10-11,3.380000114440918,3.380000114440918,3.240000009536743,3.2699999809265137,2339200.0,,,,,
2024-10-14,3.319999933242798,3.380000114440918,3.2809998989105225,3.380000114440918,539600.0,,,,,
2024-10-15,3.2100000381469727,3.309999942779541,3.059999942779541,3.299999952316284,1580600.0,,,,,
2024-10-16,3.299999952316284,3.375,3.220000028610229,3.220000028610229,1488500.0,,,,,
