Date,Close,High,Low,Open,Volume,"('Close', 'TEF')","('High', 'TEF')","('Low', 'TEF')","('Open', 'TEF')","('Volume', 'TEF')"
2024-06-03,4.228515625,4.237493142499911,4.129760363948932,4.201582216316251,982800.0,,,,,
2024-06-04,4.2913594245910645,4.309314885443246,4.264426019266814,4.264426019266814,1007700.0,,,,,
2024-06-05,4.255448341369629,4.29135969341555,4.23749287939266,4.282381748381074,2209700.0,,,,,
2024-06-06,4.246470928192139,4.273404335861717,4.246470928192139,4.246470928192139,838800.0,,,,,
2024-06-07,4.1836256980896,4.228514558543946,4.165670239526241,4.219536615216317,1272200.0,,,,,
2024-06-10,4.129759788513184,4.138737732854127,4.111804327923246,4.129759788513184,457400.0,,,,,
2024-06-11,4.066915988922119,4.093848966412885,4.031004638781167,4.039982583339395,421800.0,,,,,
2024-06-12,4.057938098907471,4.1028269661180525,4.048960582320533,4.084871504852213,346300.0,,,,,
2024-06-13,3.914294242858887,3.986116084877811,3.896338782354156,3.96816062437308,912200.0,,,,,
2024-06-14,3.9053163528442383,3.9053163528442383,3.842472454250126,3.878383375758748,547200.0,,,,,
2024-06-17,3.9053163528442383,3.950205218775992,3.896338836513059,3.94122727435286,525200.0,,,,,
2024-06-18,3.982732534408569,3.982732534408569,3.9174416767188096,3.9174416767188096,650600.0,,,,,
2024-06-20,3.9920599460601807,4.020041424218135,3.973405479035685,3.973405479035685,693600.0,,,,,
2024-06-21,4.020041942596436,4.048023869120193,3.964078534306553,3.9734059914003503,811000.0,,,,,
2024-06-24,4.08533239364624,4.08533239364624,4.048023458570186,4.057350469960405,981900.0,,,,,
2024-06-25,3.9920599460601807,4.010714413084676,3.973405479035685,3.9920599460601807,1123700.0,,,,,
2024-06-26,3.973405361175537,3.973405361175537,3.93609598347565,3.9454234390900127,732300.0,,,,,
2024-06-27,4.020041942596436,4.048023869120193,3.936096607782795,3.9734059914003503,1960300.0,,,,,
2024-06-28,3.926769256591797,3.945423724411997,3.898787332482698,3.908114788771596,1087000.0,,,,,
2024-07-01,3.9547505378723145,3.992059916401696,3.945423526808149,3.973405449515792,2088500.0,,,,,
2024-07-02,3.898787260055542,3.908114716171165,3.889460248697506,3.908114716171165,526100.0,,,,,
2024-07-03,3.964077949523926,3.9827324162019706,3.954750493806119,3.954750493806119,264500.0,,,,,
2024-07-05,4.001386642456055,4.001386642456055,3.9640777113416776,3.982732176898866,577700.0,,,,,
2024-07-08,3.9547505378723145,4.0107143832876,3.945423526808149,4.0013869274658616,976900.0,,,,,
2024-07-09,3.964077949523926,3.964077949523926,3.917441560450029,3.9267690161678352,1116400.0,,,,,
2024-07-10,4.0386962890625,4.0386962890625,3.992060339286313,4.029369277010311,1152100.0,,,,,
2024-07-11,4.08533239364624,4.09465940503646,4.057350469960405,4.0666779261082135,908000.0,,,,,
2024-07-12,4.113313674926758,4.122641130626374,4.076004741643425,4.085332197343042,1242200.0,,,,,
2024-07-15,4.0573506355285645,4.066678092056997,4.020041698930046,4.0480236237577385,1294100.0,,,,,
2024-07-16,4.0573506355285645,4.066678092056997,3.964078294032268,3.9734057505607008,1535300.0,,,,,
2024-07-17,4.113313674926758,4.122641130626374,4.076004741643425,4.076004741643425,940800.0,,,,,
2024-07-18,4.197258949279785,4.2252408713016445,4.187931493686645,4.187931493686645,598800.0,,,,,
2024-07-19,4.187931537628174,4.20658644901019,4.169277071003725,4.187931537628174,556500.0,,,,,
2024-07-22,4.225241184234619,4.243895652044939,4.187931803856384,4.243895652044939,737600.0,,,,,
2024-07-23,4.159950256347656,4.187931735225786,4.159950256347656,4.169277267721171,368800.0,,,,,
2024-07-24,4.159950256347656,4.187931735225786,4.150622800216555,4.159950256347656,247300.0,,,,,
2024-07-25,4.215913772583008,4.24389569697352,4.206586760957904,4.206586760957904,547600.0,,,,,
2024-07-26,4.225241184234619,4.234568195760981,4.178604792330022,4.197259260140342,453200.0,,,,,
2024-07-29,4.206586837768555,4.234568317912398,4.187931924662515,4.215913849563966,560400.0,,,,,
2024-07-30,4.253222465515137,4.253222465515137,4.225240987481444,4.225240987481444,468200.0,,,,,
2024-07-31,4.234568119049072,4.243895575164057,4.197259184104308,4.21591365157669,732000.0,,,,,
2024-08-01,4.197258949279785,4.215913415708504,4.131968094400489,4.169277027257926,1454900.0,,,,,
2024-08-02,4.187931537628174,4.215913459943631,4.178604526694732,4.197258993319182,718000.0,,,,,
2024-08-05,4.122641086578369,4.159950019463078,4.103986620136015,4.150622563863119,1057900.0,,,,,
2024-08-06,4.08533239364624,4.09465940503646,4.057350469960405,4.0666779261082135,636900.0,,,,,
2024-08-07,4.066678047180176,4.113313995034882,4.057350590754674,4.085332515273579,610900.0,,,,,
2024-08-08,4.113313674926758,4.122641130626374,4.0946592082850914,4.0946592082850914,543300.0,,,,,
2024-08-09,4.122641086578369,4.122641086578369,4.094659164536057,4.113313630978411,441600.0,,,,,
2024-08-12,4.113313674926758,4.131968141568424,4.0946592082850914,4.113313674926758,425500.0,,,,,
2024-08-13,4.141295909881592,4.150622921527709,4.11331398542804,4.131968453477874,354600.0,,,,,
2024-08-14,4.178604602813721,4.187931613917066,4.150622679988535,4.150622679988535,253700.0,,,,,
2024-08-15,4.150622844696045,4.169277312400569,4.141295833222579,4.169277312400569,227600.0,,,,,
2024-08-16,4.206586837768555,4.215913849563966,4.169277456314084,4.169277456314084,323800.0,,,,,
2024-08-19,4.262550354003906,4.299859291673985,4.253222897207577,4.262550354003906,589300.0,,,,,
2024-08-20,4.225241184234619,4.243895652044939,4.206586716424299,4.206586716424299,316600.0,,,,,
2024-08-21,4.206586837768555,4.225241306116986,4.178604912867104,4.197259381215535,401600.0,,,,,
2024-08-22,4.178604602813721,4.215913536742253,4.1692771469528,4.215913536742253,258700.0,,,,,
2024-08-23,4.225241184234619,4.262550119855259,4.187931803856384,4.187931803856384,406500.0,,,,,
2024-08-26,4.271877288818359,4.271877288818359,4.243895808450441,4.243895808450441,258100.0,,,,,
2024-08-27,4.262550354003906,4.290531834877656,4.253222897207577,4.253222897207577,404400.0,,,,,
2024-08-28,4.234568119049072,4.243895575164057,4.206586640219292,4.225241107691675,323000.0,,,,,
2024-08-29,4.215913772583008,4.24389569697352,4.1972593045752,4.225241228965712,501400.0,,,,,
2024-08-30,4.215913772583008,4.234568240590816,4.1972593045752,4.225241228965712,367100.0,,,,,
2024-09-03,4.309185981750488,4.327840449191753,4.271877046867958,4.271877046867958,680500.0,,,,,
2024-09-04,4.346494674682617,4.355822130262824,4.299858731054267,4.309185741876913,429300.0,,,,,
2024-09-05,4.374476432800293,4.40245790897762,4.355821967096226,4.393130898504359,696700.0,,,,,
2024-09-06,4.365149021148682,4.39313094236291,4.34649455525838,4.355822010582305,520700.0,,,,,
2024-09-09,4.346494674682617,4.355822130262824,4.31851319745712,4.327840208279765,438500.0,,,,,
2024-09-10,4.309185981750488,4.337167905291179,4.290531514309223,4.327840449191753,445500.0,,,,,
2024-09-11,4.337167739868164,4.355822206597933,4.309185817394726,4.318513273138396,380300.0,,,,,
2024-09-12,4.374476432800293,4.383803443273553,4.327840046161354,4.34649451186542,447800.0,,,,,
2024-09-13,4.402458667755127,4.430440593512772,4.383804198835905,4.42111313667435,991700.0,,,,,
2024-09-16,4.495730876922607,4.505057887799732,4.439767477387168,4.439767477387168,767800.0,,,,,
2024-09-17,4.51438570022583,4.542367179826265,4.486403775867796,4.542367179826265,717800.0,,,,,
2024-09-18,4.570348739624023,4.598330216992476,4.542366817498007,4.551694273125867,428600.0,,,,,
2024-09-19,4.5050578117370605,4.523712277933915,4.477076334820557,4.5050578117370605,336200.0,,,,,
2024-09-20,4.5050578117370605,4.542366744130769,4.486403345540206,4.523712277933915,477600.0,,,,,
2024-09-23,4.533040046691895,4.551694514177969,4.523712590570064,4.533040046691895,1368200.0,,,,,
2024-09-24,4.561021327972412,4.589003250368224,4.533039850334168,4.533039850334168,879900.0,,,,,
2024-09-25,4.561021327972412,4.598330261328449,4.561021327972412,4.589003250368224,458000.0,,,,,
2024-09-26,4.551694393157959,4.579675871264308,4.533039926167868,4.542366937284126,352300.0,,,,,
2024-09-27,4.561021327972412,4.598330261328449,4.5423668612943935,4.570348783690205,661900.0,,,,,
2024-09-30,4.533040046691895,4.579675993028286,4.523712590570064,4.561021525542212,330700.0,,,,,
2024-10-01,4.5050578117370605,4.523712277933915,4.486403345540206,4.523712277933915,400700.0,,,,,
2024-10-02,4.439767837524414,4.467749317183104,4.430440381133118,4.458422305549408,420200.0,,,,,
2024-10-03,4.411786079406738,4.439768004877784,4.365149685207535,4.374477141950422,1071200.0,,,,,
2024-10-04,4.430440425872803,4.43976788235829,4.393131489446061,4.393131489446061,369200.0,,,,,
2024-10-07,4.458422183990479,4.4677491953698745,4.430440260337116,4.449094727853495,348500.0,,,,,
2024-10-08,4.477076530456543,4.495730997468546,4.45842206344454,4.477076530456543,638400.0,,,,,
2024-10-09,4.486403465270996,4.495730920997128,4.477076454302432,4.477076454302432,245500.0,,,,,
2024-10-10,4.449094772338867,4.495731163974915,4.449094772338867,4.495731163974915,216100.0,,,,,
2024-10-11,4.449094772338867,4.477076696272015,4.439767760866213,4.439767760866213,252100.0,,,,,
2024-10-14,4.458422183990479,4.4677491953698745,4.439767716474099,4.458422183990479,223800.0,,,,,
2024-10-15,4.439767837524414,4.486403785208098,4.430440381133118,4.439767837524414,346600.0,,,,,
2024-10-16,4.551694393157959,4.57034886014805,4.5143854591777774,4.5143854591777774,363400.0,,,,,
2024-10-17,4.5050578117370605,4.542366744130769,4.495730801017412,4.542366744130769,501100.0,,,,,
2024-10-18,4.449094772338867,4.467749240041767,4.430440304635967,4.430440304635967,335900.0,,,,,
2024-10-21,4.402458667755127,4.4490950624319945,4.393131655674327,4.439768050351194,314300.0,,,,,
2024-10-22,4.3558220863342285,4.383803563277532,4.346494630848089,4.3558220863342285,295900.0,,,,,
2024-10-23,4.327840328216553,4.3464947951363735,4.318513317135429,4.327840328216553,348500.0,,,,,
2024-10-24,4.346494674682617,4.3931310630685285,4.337167663859972,4.355822130262824,313000.0,,,,,
2024-10-25,4.309185981750488,4.346494916633018,4.299858970408649,4.337167905291179,325300.0,,,,,
2024-10-28,4.337167739868164,4.365149217584033,4.327840284124496,4.337167739868164,358100.0,,,,,
2024-10-29,4.346494674682617,4.365149141085469,4.327840208279765,4.337167663859972,356300.0,,,,,
2024-10-30,4.346494674682617,4.355822130262824,4.309185741876913,4.309185741876913,429800.0,,,,,
2024-10-31,4.3185133934021,4.327840404647942,4.29053147014941,4.299858926152834,396800.0,,,,,
2024-11-01,4.337167739868164,4.355822206597933,4.327840284124496,4.355822206597933,528200.0,,,,,
2024-11-04,4.337167739868164,4.3838036843138015,4.327840284124496,4.365149217584033,611400.0,,,,,
2024-11-05,4.3558220863342285,4.365149097062811,4.337167620119507,4.3558220863342285,1569300.0,,,,,
2024-11-06,4.197258949279785,4.243895337730363,4.197258949279785,4.2252408713016445,775200.0,,,,,
2024-11-07,4.150622844696045,4.197259236336151,4.141295833222579,4.150622844696045,1442800.0,,,,,
2024-11-08,4.159950256347656,4.178604723852272,4.14129578884304,4.159950256347656,518300.0,,,,,
2024-11-11,4.076004981994629,4.122641373727602,4.076004981994629,4.122641373727602,729300.0,,,,,
2024-11-12,4.001386642456055,4.038695573570432,3.992059632056231,4.038695573570432,488600.0,,,,,
2024-11-13,3.9920599460601807,4.010714413084676,3.9640780231446495,4.00138695719364,719500.0,,,,,
2024-11-14,4.010714054107666,4.057349995115989,4.010714054107666,4.010714054107666,691900.0,,,,,
2024-11-15,4.113313674926758,4.113313674926758,4.076004741643425,4.085332197343042,910900.0,,,,,
2024-11-18,4.187931537628174,4.187931537628174,4.141295593445834,4.141295593445834,773000.0,,,,,
2024-11-19,4.234568119049072,4.234568119049072,4.169277260516941,4.178604716631925,737600.0,,,,,
2024-11-20,4.206586837768555,4.225241306116986,4.187931924662515,4.215913849563966,518000.0,,,,,
2024-11-21,4.131968021392822,4.1879314196901625,4.103986544622929,4.169276953591049,575600.0,,,,,
2024-11-22,4.150622844696045,4.150622844696045,4.1133139092869975,4.122641365518056,988500.0,,,,,
2024-11-25,4.187931537628174,4.20658644901019,4.150622604379276,4.187931537628174,1013600.0,,,,,
2024-11-26,4.169277191162109,4.18793165832418,4.141295712797794,4.169277191162109,917600.0,,,,,
2024-11-27,4.225241184234619,4.234568195760981,4.197259260140342,4.197259260140342,1069400.0,,,,,
2024-11-29,4.187931537628174,4.187931537628174,4.150622604379276,4.169277071003725,822600.0,,,,,
2024-12-02,4.150622844696045,4.187931780105092,4.150622844696045,4.187931780105092,1258800.0,,,,,
2024-12-03,4.206586837768555,4.215913849563966,4.178604912867104,4.197259381215535,653100.0,,,,,
2024-12-04,4.159950256347656,4.187931735225786,4.150622800216555,4.169277267721171,800200.0,,,,,
2024-12-05,4.243895530700684,4.243895530700684,4.206586596146805,4.215913607406484,831400.0,,,,,
2024-12-06,4.243895530700684,4.29053147651424,4.215913607406484,4.29053147651424,678300.0,,,,,
