Date,Close,High,Low,Open,Volume,"('Close', 'MET')","('High', 'MET')","('Low', 'MET')","('Open', 'MET')","('Volume', 'MET')"
2024-06-03,68.86754608154297,69.90895013888233,68.2118480480401,69.81252547210583,3178100.0,,,,,
2024-06-04,67.79721069335938,68.88683068745365,67.14151270498822,68.22148802604954,3093100.0,,,,,
2024-06-05,67.8165054321289,68.10577943555045,66.95831338220302,67.78757876745982,2317800.0,,,,,
2024-06-06,67.53687286376953,68.13471761139597,67.31508949323248,67.81650956717233,1649700.0,,,,,
2024-06-07,67.5465087890625,68.18291743834665,67.38257877262454,67.4790107905516,2387100.0,,,,,
2024-06-10,67.7586441040039,67.86471344460591,66.74617406652645,67.18008874591243,2694200.0,,,,,
2024-06-11,66.59188842773438,67.43079847523414,66.21582707875564,67.36330047302592,3044900.0,,,,,
2024-06-12,66.55331420898438,67.25722822159821,66.10011756047784,67.06437889698822,3065200.0,,,,,
2024-06-13,66.20619201660156,66.37975200813608,65.60834729330331,66.37975200813608,3234400.0,,,,,
2024-06-14,66.1001205444336,66.1483291993973,65.20335716672719,65.64691651873792,2302400.0,,,,,
2024-06-17,66.90045166015625,66.94866767167849,65.73369627727666,66.32189630554173,2533600.0,,,,,
2024-06-18,67.3633041381836,67.57544283001751,66.45689603915902,66.79438606856257,2960400.0,,,,,
2024-06-20,68.31790924072266,68.44326791363892,67.09330066957746,67.35364797449726,2875800.0,,,,,
2024-06-21,68.722900390625,68.84825906934871,68.01899375343942,68.32755707865707,8291200.0,,,,,
2024-06-24,69.54254150390625,69.90895822271928,68.64577802140073,69.14719076065707,2783000.0,,,,,
2024-06-25,68.85791015625,69.52324552016613,68.67469813596044,69.38824951260456,2431200.0,,,,,
2024-06-26,68.63612365722656,68.78076433206299,67.4404416349241,68.51077232929117,2959200.0,,,,,
2024-06-27,68.32756805419922,68.76148277111086,67.93221732199562,68.4625640708709,2540900.0,,,,,
2024-06-28,67.68150329589844,68.72289991331888,67.44043796984863,68.32755660409674,6497600.0,,,,,
2024-07-01,67.38257598876953,68.49147793854667,66.92937936419415,68.21184128291732,3602600.0,,,,,
2024-07-02,67.53687286376953,67.73936688553066,67.00652612339681,67.00652612339681,3417400.0,,,,,
2024-07-03,67.652587890625,68.46256398969466,67.52722919191339,67.77793923260545,2244200.0,,,,,
2024-07-05,67.01616668701172,67.67186472728336,66.88117068078496,67.52722404726023,2038400.0,,,,,
2024-07-08,66.92938995361328,67.72008403863165,66.89081861327934,67.17045531315219,2126000.0,,,,,
2024-07-09,67.42115020751953,68.05756621446892,66.78474155730024,66.94866421724898,3458100.0,,,,,
2024-07-10,69.0604019165039,69.08932858050554,67.43079784826114,67.71043452816099,3937900.0,,,,,
2024-07-11,69.85110473632812,69.88967607876161,69.07004792633003,69.33040264857318,3317100.0,,,,,
2024-07-12,70.76714324951172,71.1432046053368,69.85109786619024,70.13073455378105,3916700.0,,,,,
2024-07-15,71.76997375488281,72.24245976426742,70.78643039867173,70.91178172780998,2359800.0,,,,,
2024-07-16,72.95602416992188,72.98495083607993,71.69283667941612,71.88569338168809,2745200.0,,,,,
2024-07-17,73.45744323730469,74.14206803695365,73.01388381880247,73.01388381880247,2814300.0,,,,,
2024-07-18,72.6956558227539,74.15169238563662,72.49316184090605,73.31278244078442,2121900.0,,,,,
2024-07-19,72.10746765136719,73.03315772971631,71.84712030550338,73.03315772971631,2138800.0,,,,,
2024-07-22,72.551025390625,72.63781274178342,71.68318866269384,72.38710271888539,3365600.0,,,,,
2024-07-23,72.50282287597656,72.7342435707831,72.26175750650648,72.36782685761182,2071200.0,,,,,
2024-07-24,71.85675048828125,73.07172181405141,71.80854183621271,72.58959115298565,2685000.0,,,,,
2024-07-25,72.62816619873047,73.93956225235759,72.28103151649209,72.31960285415529,4515600.0,,,,,
2024-07-26,73.28386688232422,73.6695729162089,72.40638547131829,72.83066284426451,2397100.0,,,,,
2024-07-29,72.8017349243164,73.51528629282912,72.55102490310307,73.28386561917944,1946700.0,,,,,
2024-07-30,74.0070571899414,74.36383653100631,73.21636319240928,73.27421651814355,2438800.0,,,,,
2024-07-31,74.10348510742188,74.7302564717569,73.73706843378977,74.24812578484233,3811000.0,,,,,
2024-08-01,73.07171630859375,76.50448400259268,72.61851234426095,75.80057741024007,5391100.0,,,,,
2024-08-02,68.03828430175781,72.09782404850493,67.19938156405307,71.86640336466199,6766300.0,,,,,
2024-08-05,65.53120422363281,66.63046163717414,64.89479552161289,66.44725697273772,5620500.0,,,,,
2024-08-06,66.6830825805664,67.32464350888797,65.57493862819591,65.88599644962967,4156100.0,,,,,
2024-08-07,66.80946350097656,68.23838068980852,66.70253666548375,67.34409026223624,3642300.0,,,,,
2024-08-08,67.70375061035156,67.98564794317993,67.11079543029949,67.23716013141397,2496200.0,,,,,
2024-08-09,68.17033386230469,68.21893966390121,67.48017449361781,67.70375079827608,2018000.0,,,,,
2024-08-12,67.89816284179688,68.99659172112827,67.74263761745003,68.56888437581661,3136000.0,,,,,
2024-08-13,68.44252014160156,68.7438553645014,67.90788595625875,68.36475382078724,3790500.0,,,,,
2024-08-14,69.19100189208984,69.48262189255082,67.90788723922998,68.43279879033693,3614700.0,,,,,
2024-08-15,69.72563171386719,70.43522896563094,69.5603764353294,69.98808376485555,3970600.0,,,,,
2024-08-16,71.00875091552734,71.03791143240443,69.76451200453582,69.86172361573236,5904100.0,,,,,
2024-08-19,71.20316314697266,71.47533787411571,70.79490105625807,70.8532220931587,3879700.0,,,,,
2024-08-20,70.6879653930664,71.13511059133667,70.37690754139126,70.97957795739701,2554100.0,,,,,
2024-08-21,70.77544403076172,71.01845819915873,70.3866272942896,70.90181614469864,2012900.0,,,,,
2024-08-22,71.78638458251953,71.82526773979819,70.75600687134859,70.75600687134859,2772500.0,,,,,
2024-08-23,72.2626953125,72.97230000388882,71.92247693287706,72.23353479656153,2629900.0,,,,,
2024-08-26,72.65152740478516,73.21532216165016,72.39879796167072,72.63208953077839,1633900.0,,,,,
2024-08-27,72.92369842529297,73.28336211385128,72.54459686371753,72.87510003464772,1781100.0,,,,,
2024-08-28,73.63329315185547,73.9735115049599,72.90425064540146,72.91397328869127,2554600.0,,,,,
2024-08-29,74.5859146118164,74.72200195790253,73.1958732200474,73.98323678186058,2319600.0,,,,,
2024-08-30,75.3149642944336,75.52881056129657,74.37206800974629,74.79976795967708,4644800.0,,,,,
2024-09-03,75.58714294433594,75.64546398231369,74.49843659945145,74.79005662175068,3048100.0,,,,,
2024-09-04,75.35383605957031,76.33561545442447,74.8969756163019,75.86903236711073,3128800.0,,,,,
2024-09-05,74.44010925292969,75.92735492496521,74.08044557806828,75.82042808693086,2946200.0,,,,,
2024-09-06,72.00996398925781,74.79976204446496,71.75722716414562,74.19709162115683,4991200.0,,,,,
2024-09-09,73.370849609375,73.55553535604558,72.07801230165722,72.62236172966271,3924000.0,,,,,
2024-09-10,72.54459381103516,73.60413954290235,71.75723020338847,73.37084799548936,3087100.0,,,,,
2024-09-11,72.65152740478516,72.73901637832883,71.02819423372702,72.51544003812192,2244200.0,,,,,
2024-09-12,73.36112213134766,73.4486036767111,71.99051859101966,72.78760480788281,2664900.0,,,,,
2024-09-13,74.0610122680664,74.2359827941552,73.59442172642794,73.63330488958157,2235800.0,,,,,
2024-09-16,75.2177505493164,75.28579422689076,74.12905170812665,74.72200693393377,2572600.0,,,,,
2024-09-17,76.09259796142578,76.345334782195,75.18858492579375,75.35383278636418,3040500.0,,,,,
2024-09-18,77.0354995727539,77.40487847815868,76.00512176237953,76.36477802347757,4774900.0,,,,,
2024-09-19,78.8240737915039,79.11569376631434,77.31739036486071,78.00754972796112,4445300.0,,,,,
2024-09-20,78.59078216552734,78.77547531042897,78.29916960727658,78.73659215275472,8989800.0,,,,,
2024-09-23,79.1837387084961,79.56284023210858,78.82407505595424,78.83379769959163,3272200.0,,,,,
2024-09-24,78.20195770263672,79.46563436544962,77.72565200132588,79.22262019307821,4957400.0,,,,,
2024-09-25,78.4838638305664,79.04765855355836,78.28945543735772,78.49358647508829,2560300.0,,,,,
2024-09-26,79.26150512695312,79.67948980944767,78.8824036028539,78.89212624650378,2150600.0,,,,,
