Date,Close,High,Low,Open,Volume,"('Close', 'RDZN')","('High', 'RDZN')","('Low', 'RDZN')","('Open', 'RDZN')","('Volume', 'RDZN')"
2024-08-28,2.369999885559082,2.4100000858306885,2.180000066757202,2.220000028610229,270700.0,,,,,
2024-08-29,2.6600000858306885,2.690000057220459,2.2300000190734863,2.369999885559082,477500.0,,,,,
2024-08-30,2.119999885559082,2.650000095367432,1.919999957084656,2.650000095367432,403300.0,,,,,
2024-09-03,1.9299999475479128,2.119999885559082,1.8200000524520876,2.0799999237060547,145400.0,,,,,
2024-09-04,1.8200000524520876,2.049000024795532,1.7699999809265137,2.0,161800.0,,,,,
2024-09-05,1.899999976158142,1.9589999914169312,1.7699999809265137,1.7999999523162842,53300.0,,,,,
2024-09-06,1.7699999809265137,1.9739999771118164,1.7699999809265137,1.940000057220459,61200.0,,,,,
2024-09-09,1.440000057220459,1.830000042915344,1.340000033378601,1.7400000095367432,236100.0,,,,,
2024-09-10,1.475000023841858,1.559000015258789,1.4600000381469729,1.4600000381469729,79600.0,,,,,
2024-09-11,1.4149999618530271,1.4900000095367432,1.3200000524520874,1.4700000286102295,116600.0,,,,,
2024-09-12,1.5149999856948853,1.5470000505447388,1.4299999475479126,1.4299999475479126,49500.0,,,,,
2024-09-13,1.440000057220459,1.590000033378601,1.4199999570846558,1.559999942779541,74100.0,,,,,
2024-09-16,1.4700000286102295,1.4700000286102295,1.4199999570846558,1.4299999475479126,29800.0,,,,,
2024-09-17,1.3600000143051147,1.5099999904632568,1.3300000429153442,1.4800000190734863,78800.0,,,,,
2024-09-18,1.3600000143051147,1.4329999685287476,1.340000033378601,1.3899999856948853,49700.0,,,,,
2024-09-19,1.3600000143051147,1.4199999570846558,1.3300000429153442,1.4199999570846558,57600.0,,,,,
2024-09-20,1.3300000429153442,1.409999966621399,1.3300000429153442,1.340000033378601,242300.0,,,,,
2024-09-23,1.350000023841858,1.4249999523162842,1.3300000429153442,1.3899999856948853,90800.0,,,,,
2024-09-24,1.409999966621399,1.4199999570846558,1.309999942779541,1.350000023841858,72700.0,,,,,
2024-09-25,1.3700000047683716,1.4600000381469729,1.3700000047683716,1.3899999856948853,70200.0,,,,,
2024-09-26,1.2999999523162842,1.4199999570846558,1.2599999904632568,1.409999966621399,188000.0,,,,,
2024-09-27,1.2699999809265137,1.3300000429153442,1.2100000381469729,1.2999999523162842,146500.0,,,,,
2024-09-30,1.190000057220459,1.309999942779541,1.1399999856948853,1.25,77200.0,,,,,
2024-10-01,1.0099999904632568,1.2000000476837158,1.0,1.1799999475479126,208300.0,,,,,
2024-10-02,1.059999942779541,1.0700000524520874,0.906000018119812,1.0099999904632568,188000.0,,,,,
2024-10-03,0.9869999885559082,1.0709999799728394,0.9789999723434448,1.0399999618530271,79900.0,,,,,
2024-10-04,0.944000005722046,1.034000039100647,0.9200000166893004,0.9900000095367432,79100.0,,,,,
2024-10-07,0.8999999761581421,0.984000027179718,0.8769999742507935,0.9449999928474426,59600.0,,,,,
2024-10-08,0.8999999761581421,1.0099999904632568,0.8899999856948853,0.8999999761581421,109400.0,,,,,
2024-10-09,0.8999999761581421,0.9399999976158142,0.8809999823570251,0.9300000071525574,40000.0,,,,,
2024-10-10,0.8849999904632568,0.9399999976158142,0.8500000238418579,0.8949999809265137,25400.0,,,,,
2024-10-11,0.8999999761581421,0.9390000104904176,0.8980000019073486,0.902999997138977,25800.0,,,,,
2024-10-14,0.8999999761581421,0.915000021457672,0.8629999756813049,0.8640000224113464,38400.0,,,,,
2024-10-15,0.8230000138282776,0.8999999761581421,0.8119999766349792,0.8740000128746033,83500.0,,,,,
2024-10-16,0.8489999771118164,0.8500000238418579,0.800000011920929,0.8429999947547913,45600.0,,,,,
2024-10-17,0.8109999895095825,0.8899999856948853,0.8009999990463257,0.8899999856948853,36100.0,,,,,
2024-10-18,0.8999999761581421,0.9629999995231628,0.8199999928474426,0.8299999833106995,352900.0,,,,,
2024-10-21,0.8999999761581421,0.9580000042915344,0.878000020980835,0.9300000071525574,152800.0,,,,,
2024-10-22,0.8700000047683716,0.9319999814033508,0.8399999737739563,0.8999999761581421,92200.0,,,,,
2024-10-23,0.8920000195503235,0.9229999780654908,0.8330000042915344,0.8539999723434448,30800.0,,,,,
2024-10-24,0.8980000019073486,0.9259999990463256,0.8650000095367432,0.915000021457672,332800.0,,,,,
2024-10-25,0.8880000114440918,0.9190000295639038,0.878000020980835,0.902999997138977,36600.0,,,,,
2024-10-28,1.0299999713897705,1.059999942779541,0.8999999761581421,0.8999999761581421,179100.0,,,,,
2024-10-29,0.9869999885559082,1.034999966621399,0.959999978542328,1.0,82400.0,,,,,
2024-10-30,1.0199999809265137,1.0499999523162842,0.9900000095367432,1.0,72600.0,,,,,
2024-10-31,0.9800000190734864,1.0299999713897705,0.959999978542328,1.0199999809265137,45500.0,,,,,
2024-11-01,0.9700000286102296,1.0499999523162842,0.9700000286102296,1.0499999523162842,24400.0,,,,,
2024-11-04,1.0,1.0199999809265137,0.968999981880188,0.9700000286102296,66300.0,,,,,
2024-11-05,0.9739999771118164,0.996999979019165,0.915000021457672,0.9800000190734864,81700.0,,,,,
2024-11-06,1.0099999904632568,1.0169999599456787,0.9300000071525574,0.9639999866485596,54400.0,,,,,
2024-11-07,0.9789999723434448,1.0099999904632568,0.949999988079071,0.9800000190734864,44500.0,,,,,
2024-11-08,0.9079999923706056,0.9800000190734864,0.8790000081062317,0.959999978542328,65600.0,,,,,
2024-11-11,0.8029999732971191,0.9480000138282776,0.7900000214576721,0.9139999747276306,162300.0,,,,,
2024-11-12,0.8650000095367432,0.871999979019165,0.7699999809265137,0.7699999809265137,121600.0,,,,,
2024-11-13,0.843999981880188,0.9279999732971193,0.7919999957084656,0.8700000047683716,70700.0,,,,,
2024-11-14,0.8100000023841858,0.8960000276565552,0.7099999785423279,0.8289999961853027,117300.0,,,,,
2024-11-15,0.800000011920929,0.8799999952316284,0.7739999890327454,0.8399999737739563,81200.0,,,,,
2024-11-18,0.800000011920929,0.8339999914169312,0.75,0.800000011920929,25300.0,,,,,
2024-11-19,0.800000011920929,0.8109999895095825,0.7699999809265137,0.7770000100135803,32800.0,,,,,
2024-11-20,0.7799999713897705,0.8500000238418579,0.7599999904632568,0.8500000238418579,105900.0,,,,,
2024-11-21,0.8399999737739563,0.8420000076293945,0.7699999809265137,0.7900000214576721,38000.0,,,,,
2024-11-22,0.8320000171661377,0.8500000238418579,0.800000011920929,0.8420000076293945,35300.0,,,,,
2024-11-25,1.0,1.059999942779541,0.8650000095367432,0.8899999856948853,315300.0,,,,,
2024-11-26,0.9940000176429749,1.090000033378601,0.9509999752044678,1.0800000429153442,121200.0,,,,,
2024-11-27,1.0399999618530271,1.0700000524520874,0.9940000176429749,0.9940000176429749,188800.0,,,,,
2024-11-29,1.0700000524520874,1.0700000524520874,0.9900000095367432,1.0399999618530271,128800.0,,,,,
2024-12-02,1.2999999523162842,1.4900000095367432,1.0399999618530271,1.090000033378601,426500.0,,,,,
2024-12-03,1.2999999523162842,1.4800000190734863,1.25,1.309999942779541,408700.0,,,,,
2024-12-04,1.309999942779541,1.3919999599456787,1.2100000381469729,1.2599999904632568,205000.0,,,,,
2024-12-05,1.3600000143051147,1.5199999809265137,1.2050000429153442,1.2799999713897705,464200.0,,,,,
2024-12-06,1.600000023841858,1.9299999475479128,1.25,1.3799999952316284,1439700.0,,,,,
2024-12-09,1.649999976158142,1.7990000247955322,1.5049999952316284,1.690000057220459,572500.0,,,,,
2024-12-10,2.5999999046325684,2.6700000762939453,1.444000005722046,1.5700000524520874,3422100.0,,,,,
2024-12-11,2.450000047683716,2.869999885559082,2.2799999713897705,2.5999999046325684,1165200.0,,,,,
2024-12-12,1.7000000476837158,2.380000114440918,1.7000000476837158,2.359999895095825,740900.0,,,,,
2024-12-13,1.7799999713897705,2.220000028610229,1.684999942779541,1.909999966621399,627500.0,,,,,
2024-12-16,1.25,1.340000033378601,1.1799999475479126,1.2200000286102295,2497500.0,,,,,
2024-12-17,1.3600000143051147,1.4900000095367432,1.2000000476837158,1.2000000476837158,898300.0,,,,,
2024-12-18,1.5199999809265137,1.690000057220459,1.399999976158142,1.4500000476837158,1552400.0,,,,,
2024-12-19,2.049999952316284,2.380000114440918,1.559999942779541,1.559999942779541,3368100.0,,,,,
2024-12-20,2.4600000381469727,2.5,1.7400000095367432,2.039999961853028,4270000.0,,,,,
2024-12-23,2.4600000381469727,2.640000104904175,2.0999999046325684,2.5199999809265137,809100.0,,,,,
2024-12-24,2.539999961853028,2.618000030517578,2.319999933242798,2.450000047683716,269100.0,,,,,
2024-12-26,2.490000009536743,2.5299999713897705,2.289999961853028,2.5299999713897705,484800.0,,,,,
2024-12-27,2.140000104904175,2.5999999046325684,1.940000057220459,2.400000095367432,548300.0,,,,,
2024-12-30,2.200000047683716,2.259999990463257,1.8200000524520876,2.0999999046325684,375700.0,,,,,
2024-12-31,2.180000066757202,2.309999942779541,1.9700000286102293,2.180000066757202,221400.0,,,,,
2025-01-02,2.490000009536743,2.565000057220459,2.109999895095825,2.220000028610229,530900.0,,,,,
2025-01-03,2.490000009536743,2.990000009536743,2.4600000381469727,2.5999999046325684,1638000.0,,,,,
2025-01-06,2.2799999713897705,2.549999952316284,2.200000047683716,2.5,653200.0,,,,,
2025-01-07,2.0199999809265137,2.5299999713897705,1.975000023841858,2.3399999141693115,491800.0,,,,,
2025-01-08,1.8600000143051147,2.049999952316284,1.784000039100647,1.950000047683716,413700.0,,,,,
2025-01-10,1.7100000381469729,1.8600000143051147,1.6349999904632568,1.8200000524520876,274100.0,,,,,
2025-01-13,1.4500000476837158,1.7599999904632568,1.409999966621399,1.7200000286102295,342300.0,,,,,
2025-01-14,1.4900000095367432,1.5640000104904177,1.3200000524520874,1.440000057220459,235300.0,,,,,
2025-01-15,1.5700000524520874,1.5700000524520874,1.4800000190734863,1.5700000524520874,169400.0,,,,,
2025-01-16,1.5700000524520874,1.6200000047683716,1.475000023841858,1.5499999523162842,169900.0,,,,,
2025-01-17,1.5199999809265137,1.590000033378601,1.409999966621399,1.590000033378601,196100.0,,,,,
2025-01-21,1.7200000286102295,1.7300000190734863,1.4160000085830688,1.5299999713897705,346400.0,,,,,
2025-01-22,1.9600000381469729,2.059999942779541,1.6950000524520874,1.7300000190734863,494200.0,,,,,
2025-01-23,1.7699999809265137,2.0299999713897705,1.75,1.9299999475479128,222900.0,,,,,
2025-01-24,1.6549999713897705,1.7999999523162842,1.649999976158142,1.75,105500.0,,,,,
2025-01-27,1.534999966621399,1.625,1.4600000381469729,1.5800000429153442,234800.0,,,,,
2025-01-28,1.600000023841858,1.6799999475479126,1.4500000476837158,1.4800000190734863,507800.0,,,,,
2025-01-29,1.4850000143051147,1.5800000429153442,1.4199999570846558,1.5700000524520874,162200.0,,,,,
2025-01-30,1.4700000286102295,1.5499999523162842,1.4500000476837158,1.5099999904632568,128900.0,,,,,
2025-01-31,1.440000057220459,1.5800000429153442,1.440000057220459,1.4800000190734863,158400.0,,,,,
2025-02-03,1.3200000524520874,1.4529999494552612,1.2799999713897705,1.399999976158142,123700.0,,,,,
2025-02-04,1.465000033378601,1.5499999523162842,1.3229999542236328,1.3700000047683716,222900.0,,,,,
2025-02-05,1.3300000429153442,1.4900000095367432,1.2999999523162842,1.4600000381469729,252000.0,,,,,
2025-02-06,1.2050000429153442,1.3300000429153442,1.1699999570846558,1.3300000429153442,225400.0,,,,,
2025-02-07,1.25,1.2899999618530271,1.2230000495910645,1.2400000095367432,79300.0,,,,,
2025-02-10,1.190000057220459,1.25,1.125,1.25,245600.0,,,,,
2025-02-11,1.2899999618530271,1.2999999523162842,1.190999984741211,1.2000000476837158,236600.0,,,,,
2025-02-12,1.2899999618530271,1.3799999952316284,1.2510000467300415,1.2899999618530271,317800.0,,,,,
2025-02-13,1.4900000095367432,1.5,1.2599999904632568,1.2999999523162842,246500.0,,,,,
2025-02-14,1.3799999952316284,1.5700000524520874,1.3300000429153442,1.5499999523162842,174300.0,,,,,
2025-02-18,1.159999966621399,1.434000015258789,1.125,1.399999976158142,240000.0,,,,,
2025-02-19,1.1699999570846558,1.2599999904632568,1.159999966621399,1.2599999904632568,145800.0,,,,,
2025-02-20,1.1200000047683716,1.25,1.065000057220459,1.1799999475479126,355800.0,,,,,
2025-02-21,1.090000033378601,1.190000057220459,1.0800000429153442,1.149999976158142,180500.0,,,,,
2025-02-24,1.090000033378601,1.2000000476837158,1.0700000524520874,1.159999966621399,135800.0,,,,,
2025-02-25,1.0800000429153442,1.159999966621399,1.059999942779541,1.100000023841858,163600.0,,,,,
2025-02-26,1.059999942779541,1.1299999952316284,1.059999942779541,1.059999942779541,114900.0,,,,,
2025-02-27,0.9660000205039978,1.1050000190734863,0.953000009059906,1.0800000429153442,206400.0,,,,,
2025-02-28,1.225000023841858,1.2400000095367432,0.9760000109672546,0.9800000190734864,271400.0,,,,,
2025-03-03,1.2000000476837158,1.2649999856948853,1.090000033378601,1.2300000190734863,196200.0,,,,,
2025-03-04,1.1449999809265137,1.2100000381469729,1.0,1.1399999856948853,171000.0,,,,,
2025-03-05,1.1399999856948853,1.2000000476837158,1.1200000047683716,1.1200000047683716,79300.0,,,,,
2025-03-06,1.0399999618530271,1.159999966621399,1.0099999904632568,1.1299999952316284,124800.0,,,,,
2025-03-07,1.0199999809265137,1.0770000219345093,1.0,1.0399999618530271,127300.0,,,,,
2025-03-10,0.9700000286102296,1.0449999570846558,0.9700000286102296,1.0399999618530271,112600.0,,,,,
2025-03-11,1.059999942779541,1.1050000190734863,0.9800000190734864,0.9800000190734864,149700.0,,,,,
2025-03-12,1.0399999618530271,1.100000023841858,1.0049999952316284,1.090000033378601,107100.0,,,,,
2025-03-13,0.9300000071525574,1.0499999523162842,0.9300000071525574,1.0499999523162842,147000.0,,,,,
2025-03-14,0.9629999995231628,0.9950000047683716,0.9210000038146972,0.9570000171661376,150900.0,,,,,
2025-03-17,1.0700000524520874,1.1200000047683716,0.9629999995231628,0.9900000095367432,201100.0,,,,,
2025-03-18,1.1399999856948853,1.2050000429153442,0.9700000286102296,1.0499999523162842,334300.0,,,,,
2025-03-19,1.1299999952316284,1.2000000476837158,1.0700000524520874,1.1200000047683716,166100.0,,,,,
2025-03-20,1.1200000047683716,1.190000057220459,1.0700000524520874,1.1299999952316284,129100.0,,,,,
2025-03-21,1.1399999856948853,1.149999976158142,1.0700000524520874,1.1100000143051147,411900.0,,,,,
2025-03-24,1.1299999952316284,1.1699999570846558,1.0700000524520874,1.1699999570846558,115800.0,,,,,
2025-03-25,1.0700000524520874,1.1399999856948853,1.0299999713897705,1.1399999856948853,91200.0,,,,,
2025-03-26,1.0,1.0700000524520874,0.9739999771118164,1.0499999523162842,70700.0,,,,,
2025-03-27,1.0499999523162842,1.1100000143051147,1.0,1.0199999809265137,151700.0,,,,,
2025-03-28,0.9649999737739564,1.0800000429153442,0.959999978542328,1.0499999523162842,104800.0,,,,,
2025-03-31,1.0399999618530271,1.1200000047683716,0.99099999666214,1.0299999713897705,215800.0,,,,,
2025-04-01,1.1799999475479126,1.1799999475479126,1.0299999713897705,1.0299999713897705,94600.0,,,,,
2025-04-02,1.2599999904632568,1.3799999952316284,1.1299999952316284,1.2100000381469729,304300.0,,,,,
2025-04-03,1.159999966621399,1.2100000381469729,1.1399999856948853,1.149999976158142,489700.0,,,,,
2025-04-04,1.149999976158142,1.159999966621399,1.0720000267028809,1.090000033378601,198300.0,,,,,
2025-04-07,1.159999966621399,1.2599999904632568,0.8799999952316284,1.0,224500.0,,,,,
2025-04-08,1.090000033378601,1.2200000286102295,1.059999942779541,1.1699999570846558,185400.0,,,,,
2025-04-09,1.2599999904632568,1.350000023841858,1.0499999523162842,1.1100000143051147,275000.0,,,,,
2025-04-10,1.1399999856948853,1.2100000381469729,1.1100000143051147,1.2000000476837158,152800.0,,,,,
2025-04-11,1.309999942779541,1.3200000524520874,1.1699999570846558,1.1699999570846558,213600.0,,,,,
2025-04-14,1.1649999618530271,1.3899999856948853,1.159999966621399,1.3899999856948853,226900.0,,,,,
2025-04-15,1.1050000190734863,1.2400000095367432,1.100000023841858,1.2400000095367432,167700.0,,,,,
2025-04-16,0.9919999837875366,1.100000023841858,0.9900000095367432,1.100000023841858,268200.0,,,,,
2025-04-17,1.0700000524520874,1.1399999856948853,1.0,1.0,166300.0,,,,,
2025-04-21,0.9769999980926514,1.065000057220459,0.9629999995231628,1.0399999618530271,205700.0,,,,,
2025-04-22,0.8529999852180481,1.0,0.8500000238418579,0.949999988079071,360300.0,,,,,
2025-04-23,0.8690000176429749,0.9240000247955322,0.8309999704360962,0.8619999885559082,244200.0,,,,,
2025-04-24,0.8830000162124634,0.9459999799728394,0.7900000214576721,0.8790000081062317,294700.0,,,,,
2025-04-25,0.9110000133514404,0.9430000185966492,0.8199999928474426,0.8669999837875366,313100.0,,,,,
2025-04-28,0.8330000042915344,0.975000023841858,0.8009999990463257,0.975000023841858,250500.0,,,,,
2025-04-29,0.8650000095367432,0.9049999713897704,0.8199999928474426,0.8790000081062317,188300.0,,,,,
2025-04-30,0.9670000076293944,1.0099999904632568,0.8100000023841858,0.8980000019073486,367800.0,,,,,
2025-05-01,0.9330000281333924,0.9800000190734864,0.8799999952316284,0.9800000190734864,195400.0,,,,,
2025-05-02,0.8799999952316284,0.949999988079071,0.8799999952316284,0.9350000023841858,120000.0,,,,,
2025-05-05,0.7770000100135803,0.9049999713897704,0.75,0.8899999856948853,419900.0,,,,,
2025-05-06,0.7649999856948853,0.8080000281333923,0.7599999904632568,0.7799999713897705,196500.0,,,,,
2025-05-07,0.6940000057220459,0.800000011920929,0.6800000071525574,0.7799999713897705,254200.0,,,,,
2025-05-08,0.7680000066757202,0.7900000214576721,0.6899999976158142,0.7160000205039978,189400.0,,,,,
2025-05-09,0.7910000085830688,0.859000027179718,0.7549999952316284,0.7760000228881836,217700.0,,,,,
2025-05-12,0.7789999842643738,0.8500000238418579,0.7710000276565552,0.8500000238418579,249400.0,,,,,
2025-05-13,0.8090000152587891,0.8299999833106995,0.7620000243186951,0.7960000038146973,156400.0,,,,,
2025-05-14,0.8629999756813049,0.8899999856948853,0.8050000071525574,0.8500000238418579,185700.0,,,,,
2025-05-15,0.9520000219345092,1.0299999713897705,0.8140000104904175,0.8410000205039978,379400.0,,,,,
2025-05-16,1.1299999952316284,1.1699999570846558,0.9120000004768372,0.9399999976158142,813800.0,,,,,
2025-05-19,1.2699999809265137,1.3250000476837158,1.0499999523162842,1.1200000047683716,594200.0,,,,,
2025-05-20,1.090000033378601,1.3200000524520874,1.0700000524520874,1.2699999809265137,381600.0,,,,,
2025-05-21,0.8700000047683716,1.1109999418258667,0.8299999833106995,1.1100000143051147,680900.0,,,,,
2025-05-22,0.9369999766349792,0.9810000061988832,0.8799999952316284,0.8799999952316284,294000.0,,,,,
2025-05-23,0.9340000152587892,0.9800000190734864,0.871999979019165,0.9589999914169312,170700.0,,,,,
2025-05-27,1.0099999904632568,1.0499999523162842,0.8759999871253967,0.9409999847412108,415700.0,,,,,
2025-05-28,1.0199999809265137,1.1799999475479126,1.0099999904632568,1.0700000524520874,437800.0,,,,,
2025-05-29,0.9829999804496764,1.065000057220459,0.9380000233650208,1.0499999523162842,155400.0,,,,,
2025-05-30,0.984000027179718,1.0399999618530271,0.9300000071525574,0.9700000286102296,133200.0,,,,,
2025-06-02,1.149999976158142,1.1799999475479126,0.930999994277954,0.9700000286102296,456900.0,,,,,
2025-06-03,1.1100000143051147,1.2000000476837158,1.0950000286102295,1.1399999856948853,361800.0,,,,,
2025-06-04,1.0399999618530271,1.1100000143051147,1.0,1.090000033378601,260300.0,,,,,
2025-06-05,0.9850000143051147,1.133999943733215,0.959999978542328,1.0299999713897705,478200.0,,,,,
2025-06-06,1.0399999618530271,1.0499999523162842,0.9850000143051147,1.0299999713897705,249600.0,,,,,
2025-06-09,1.0199999809265137,1.059999942779541,1.0099999904632568,1.0399999618530271,123600.0,,,,,
2025-06-10,0.959999978542328,1.0219999551773071,0.9399999976158142,1.0099999904632568,322300.0,,,,,
2025-06-11,0.9390000104904176,1.024999976158142,0.9100000262260436,1.0,220100.0,,,,,
2025-06-12,0.9210000038146972,0.9480000138282776,0.8930000066757202,0.9200000166893004,135600.0,,,,,
2025-06-13,1.0199999809265137,1.0700000524520874,0.8899999856948853,0.9210000038146972,465400.0,,,,,
2025-06-16,1.190000057220459,1.190000057220459,0.9660000205039978,0.9900000095367432,496400.0,,,,,
2025-06-17,1.0499999523162842,1.2000000476837158,1.0499999523162842,1.2000000476837158,316800.0,,,,,
2025-06-18,1.059999942779541,1.0800000429153442,1.0099999904632568,1.0499999523162842,159000.0,,,,,
2025-06-20,0.9789999723434448,1.0800000429153442,0.9700000286102296,1.059999942779541,448800.0,,,,,
2025-06-23,1.0199999809265137,1.0499999523162842,0.9200000166893004,0.9700000286102296,358400.0,,,,,
2025-06-24,1.0399999618530271,1.1150000095367432,1.0099999904632568,1.0399999618530271,465600.0,,,,,
2025-06-25,1.0199999809265137,1.0700000524520874,1.0,1.0299999713897705,360900.0,,,,,
2025-06-26,1.059999942779541,1.1399999856948853,1.0199999809265137,1.0700000524520874,540300.0,,,,,
2025-06-27,1.090000033378601,1.2200000286102295,1.059999942779541,1.100000023841858,5095000.0,,,,,
2025-06-30,0.9800000190734864,1.100000023841858,0.9800000190734864,1.090000033378601,1947700.0,,,,,
2025-07-01,0.9860000014305116,1.034999966621399,0.949999988079071,0.949999988079071,484400.0,,,,,
