Date,Close,High,Low,Open,Volume,"('Close', 'TER')","('High', 'TER')","('Low', 'TER')","('Open', 'TER')","('Volume', 'TER')"
2024-08-05,115.734619140625,118.94643467716584,108.53538896847648,110.53407298710674,2725900.0,,,,,
2024-08-06,117.65373992919922,121.51188892308916,115.67494774083308,116.43066271958156,1623700.0,,,,,
2024-08-07,113.60665130615234,122.48636623686517,112.8608746017356,121.30306477153204,2599900.0,,,,,
2024-08-08,122.18805694580078,122.3869352927078,114.67062992068035,117.64379103243267,2255200.0,,,,,
2024-08-09,121.03459167480467,122.5460291640883,119.3342216544482,121.04453748865936,1189000.0,,,,,
2024-08-12,121.63121032714844,123.13270957407872,119.81151331793156,121.95935390319076,989500.0,,,,,
2024-08-13,126.36441040039062,126.6826081670111,122.2278318478913,122.94377871939564,1730400.0,,,,,
2024-08-14,124.54471588134766,127.62726581661948,122.8145159645626,126.81187596260392,1323700.0,,,,,
2024-08-15,130.98822021484375,131.7041670873198,127.13007134102996,128.43269985095347,2169400.0,,,,,
2024-08-16,132.3704071044922,132.7383339817264,128.81056397653558,130.6600910726724,1338200.0,,,,,
2024-08-19,133.22555541992188,133.394596330508,129.55633135339082,131.61468248256364,1347800.0,,,,,
2024-08-20,130.98822021484375,133.78239459384815,129.3872855656773,131.94282110243395,1671900.0,,,,,
2024-08-21,134.6475067138672,135.82085482285206,131.47546725200954,132.49966608370528,1409400.0,,,,,
2024-08-22,130.46121215820312,135.4032273926735,129.80492496467818,135.08503719672834,1815000.0,,,,,
2024-08-23,135.17454528808594,136.74565037291347,132.2610357755586,133.05653413371888,1846900.0,,,,,
2024-08-26,132.25106811523438,135.02535076279375,131.77377527570212,134.69722236696057,1648600.0,,,,,
2024-08-27,134.2199249267578,135.2839070520619,129.89442883035986,131.3461990903756,1066200.0,,,,,
2024-08-28,131.56497192382812,135.00549565269148,129.85465587450204,133.38466918001347,1352700.0,,,,,
2024-08-29,133.2056884765625,137.3124224545935,132.07210833360733,133.40455925775552,1496200.0,,,,,
2024-08-30,135.96006774902344,137.03398807892577,133.7326909221445,136.06944894483385,1497100.0,,,,,
2024-09-03,123.83871459960938,133.56364966886295,123.09293785906875,132.73832158858735,3193900.0,,,,,
2024-09-04,126.04622650146484,127.6769835966828,121.93947735237856,122.94379224575836,1632000.0,,,,,
2024-09-05,125.50875091552734,127.4197543446801,123.36883014435526,123.43850163022492,1317100.0,,,,,
2024-09-06,120.88055419921876,125.27983591097356,119.24824427671156,124.32433797538076,2298400.0,,,,,
2024-09-09,123.6176528930664,124.25465147877736,121.37820260447012,123.29915360021091,1618800.0,,,,,
2024-09-10,124.7821807861328,125.03100861187347,121.33840458911672,124.11531644199464,904700.0,,,,,
2024-09-11,130.8933868408203,131.24175187935538,123.77691694428036,125.19025720285175,2644600.0,,,,,
2024-09-12,127.58895874023438,130.8237204845857,126.69317704615102,130.34597531015632,1478400.0,,,,,
2024-09-13,130.61468505859375,131.61995909454748,128.23589188833952,128.56434640815417,1122700.0,,,,,
2024-09-16,127.37993621826172,128.90275361142525,124.00582411841422,127.73824127960351,1974100.0,,,,,
2024-09-17,129.10182189941406,131.0227652175771,128.06668975084702,129.01223234948014,1142900.0,,,,,
2024-09-18,127.260498046875,131.56023478378083,127.03157311635648,129.94783540584672,1361400.0,,,,,
2024-09-19,133.19256591796875,135.33247914549477,130.77395155321025,133.35180418421487,2522600.0,,,,,
2024-09-20,128.3453826904297,132.0479417565741,127.4894144076706,131.5901070862869,4334400.0,,,,,
2024-09-23,129.08192443847656,129.91798228237386,128.30558284239407,129.3805208647956,1116000.0,,,,,
2024-09-24,130.4056854248047,131.2317955923593,128.8032336901013,130.94314682235208,965500.0,,,,,
2024-09-25,130.01751708984375,131.7593118261399,128.9923476886033,129.24117550807418,1736500.0,,,,,
2024-09-26,136.76573181152344,137.76104312923383,132.37640525548173,136.11877034266442,2101400.0,,,,,
2024-09-27,134.0087127685547,137.7809359115917,133.09302819540645,137.07427339374408,1701900.0,,,,,
2024-09-30,133.30203247070312,133.67030797171302,130.7540380232854,132.3067211904778,1261800.0,,,,,
2024-10-01,128.38522338867188,133.2224374165613,127.22070327557007,132.17735740556884,2249400.0,,,,,
2024-10-02,130.82373046875,133.37172517649068,128.30559388748702,129.07197271674346,1307900.0,,,,,
2024-10-03,128.4051055908203,131.87874750186256,127.76810696509358,129.04210421654705,1409700.0,,,,,
2024-10-04,129.88812255859375,131.6597754290877,128.64398345362636,131.3810894845546,1247100.0,,,,,
2024-10-07,128.9027557373047,130.4554540592519,127.63872137268454,128.72360700049032,927200.0,,,,,
2024-10-08,128.79327392578125,129.708973670778,127.6884777943289,129.16154942776197,1071900.0,,,,,
2024-10-09,129.85826110839844,130.67440844298196,128.494689544204,128.53449531215546,1434300.0,,,,,
2024-10-10,128.33543395996094,128.77337333635404,126.67325841484268,127.87758410630153,986400.0,,,,,
2024-10-11,131.29151916503906,131.61001088837065,127.69844471153635,127.69844471153635,1186800.0,,,,,
2024-10-14,133.01341247558594,133.53097864662612,130.9829839388074,131.0625954845861,1423700.0,,,,,
2024-10-15,126.76284790039062,134.72533830823616,125.9865063006053,132.90391680497206,2843600.0,,,,,
2024-10-16,126.40452575683594,130.26633817530933,126.17560083356294,130.26633817530933,1466400.0,,,,,
2024-10-17,126.61355590820312,130.13695899804657,126.5239815316521,129.57958707206782,1915900.0,,,,,
2024-10-18,125.44903564453124,127.53918783050304,124.64283593125045,127.23064376119756,1729400.0,,,,,
2024-10-21,125.3395538330078,125.79739612532634,123.94611647738208,125.1006812443248,2303100.0,,,,,
2024-10-22,124.77222442626952,125.66800610961516,124.37409838993564,124.9613360020932,2217500.0,,,,,
2024-10-23,123.8465805053711,125.95664311231668,121.9654428296408,124.02573683608932,2821700.0,,,,,
2024-10-24,110.20086669921876,117.74532806260696,109.0164438400124,117.64579085920084,7148000.0,,,,,
2024-10-25,111.22603607177734,112.98773370460624,110.46959736914648,110.6686641822717,3573700.0,,,,,
2024-10-28,110.80799865722656,111.61419830609763,109.70320260837708,111.32555714441769,2672100.0,,,,,
2024-10-29,112.70904541015624,113.26642488166442,110.47955030499052,110.8080048445828,2284500.0,,,,,
2024-10-30,108.96668243408205,112.24124986765705,108.90695859353193,110.95730499697731,2861400.0,,,,,
2024-10-31,105.7120132446289,109.30508767852554,105.0352012505913,108.54864895727816,3392300.0,,,,,
2024-11-01,105.9906997680664,107.3343685240839,105.61248420221357,106.17981134780418,2352100.0,,,,,
2024-11-04,103.78109741210938,105.63237688601464,103.58203820585756,104.43800646125986,1830700.0,,,,,
2024-11-05,104.95556640625,105.06505124929032,103.23368222683769,103.7313378429766,3265700.0,,,,,
2024-11-06,108.48893737792967,109.32499526874716,106.6376576555504,107.79222246891511,2249700.0,,,,,
2024-11-07,111.1165542602539,111.91280634727477,110.09138482390983,110.61889860427154,1761000.0,,,,,
2024-11-08,110.3700714111328,110.75824221754202,109.01644741158486,109.7032146507501,1721200.0,,,,,
2024-11-11,108.29981231689452,110.11127844858088,106.49830142370492,110.0117488444794,2027300.0,,,,,
2024-11-12,107.82207489013672,109.71316787778552,106.65756249226855,109.3946685657116,2213300.0,,,,,
2024-11-13,105.88121795654295,108.1306237184028,105.50300237982896,106.57794045296087,1780900.0,,,,,
2024-11-14,106.02054595947266,107.64290807962426,105.68214379552803,107.4836546422702,1502500.0,,,,,
2024-11-15,102.09903717041016,104.76647181547384,101.7705826118828,103.5123774243111,3091900.0,,,,,
2024-11-18,103.66167449951172,103.87068896346628,101.78053673029784,101.91987970626758,2865000.0,,,,,
2024-11-19,102.31800842285156,103.5621475933939,101.82035275463464,103.15406630051704,2031700.0,,,,,
2024-11-20,103.0943374633789,103.30335190727644,101.40230384185,101.81038508490376,2315500.0,,,,,
2024-11-21,105.02525329589844,105.47314797230256,102.91519803384384,104.04985239760386,2568500.0,,,,,
2024-11-22,107.70263671875,107.74245008267116,104.57735979035448,104.62712839366162,1651600.0,,,,,
2024-11-25,110.27338409423828,111.87761485808296,108.94814866287918,110.32320794734756,2118100.0,,,,,
2024-11-26,108.66915130615234,111.72814881958486,107.68270136979562,111.7082238399439,1768300.0,,,,,
2024-11-27,107.70262908935548,109.38657498882512,105.74965414659997,109.13747092568715,1370600.0,,,,,
2024-11-29,109.60578155517578,111.91746682571194,109.4164600452874,109.55595770455707,1437400.0,,,,,
2024-12-02,112.79431915283205,113.4419912512097,109.64564768070566,109.64564768070566,2785600.0,,,,,
2024-12-03,115.05619049072266,115.68393001814628,110.83138753985322,111.16019913875913,2669500.0,,,,,
2024-12-04,116.47109985351562,117.68672894702136,114.24909577779214,117.58708883815514,2628600.0,,,,,
2024-12-05,113.3124542236328,116.66041334485138,112.62492459633091,115.7935284931252,1924100.0,,,,,
2024-12-06,118.08528900146484,119.35073426282764,114.08965780901124,114.57789963088558,3466800.0,,,,,
2024-12-09,119.13152313232422,122.18056199383142,117.2781883191511,118.6831388654818,2828800.0,,,,,
2024-12-10,116.610595703125,120.7158335018836,115.71381953324412,120.7158335018836,2358700.0,,,,,
2024-12-11,119.76923370361328,120.925080236322,117.48744711434534,118.35432441182397,2361100.0,,,,,
2024-12-12,120.51654815673828,121.13432899800392,117.36787660931569,118.92228360095132,2256800.0,,,,,
2024-12-13,122.7784194946289,123.97411603126228,121.3734688421342,122.479491559444,3953900.0,,,,,
2024-12-16,129.01597595214844,129.73339689160554,124.58192653752184,127.46156898469334,3368800.0,,,,,
2024-12-17,127.5512466430664,129.81311592876517,126.27584258191384,128.55763684895194,2285800.0,,,,,
2024-12-18,123.32643127441406,132.8621341238172,122.499411595611,129.47432508300878,3468000.0,,,,,
2024-12-19,124.74134826660156,129.63375552645556,124.28299772039578,127.43166900365144,3295200.0,,,,,
2024-12-20,125.49861907958984,128.5775415310578,123.01754483595472,124.16342500216491,7149700.0,,,,,
2024-12-23,128.0095977783203,128.4081581995566,125.319269322659,125.63812222087968,2080500.0,,,,,
2024-12-24,129.4942626953125,129.70350159376477,127.93984057199732,128.45798127976906,716900.0,,,,,
2024-12-26,130.37109375,131.40737512653462,128.42808517412865,129.17539733439494,1397900.0,,,,,
2024-12-27,128.07933044433594,129.57395473017078,127.16263697556866,129.15546175462956,1640200.0,,,,,
2024-12-30,126.24593353271484,127.80034042172112,124.22320979841754,125.51855394062449,1893700.0,,,,,
2024-12-31,125.46873474121094,127.65088880251214,124.8011376656161,126.35554461226744,1283400.0,,,,,
2025-01-02,126.10643768310548,127.98966378020984,125.2794179763412,126.30572549357184,1756700.0,,,,,
2025-01-03,130.1319580078125,130.91912009305778,125.7576840234507,126.54485371074806,2130800.0,,,,,
2025-01-06,139.49826049804688,140.15589880366542,134.82506633870568,135.05423779523198,3888100.0,,,,,
2025-01-07,138.32252502441406,143.6433846851763,136.88768304755527,140.76374204143582,3228200.0,,,,,
2025-01-08,136.6584930419922,138.10330887811205,134.12760226352322,137.40580528656184,2178100.0,,,,,
2025-01-10,133.6891632080078,135.80156074165748,131.92550223096927,135.80156074165748,1928800.0,,,,,
2025-01-13,132.74258422851562,133.17103595092613,129.15547937158496,130.98889696740872,1304500.0,,,,,
2025-01-14,133.69912719726562,135.2037254886907,131.79598368541687,133.75892494464006,1300000.0,,,,,
2025-01-15,134.44642639160156,137.16665348005606,134.20729624165682,135.7517443445012,1871200.0,,,,,
2025-01-16,137.07699584960938,139.2591347458793,135.0841632763501,136.92752428415136,1981400.0,,,,,
2025-01-17,137.90399169921875,139.4982636511594,137.21647731409982,139.4982636511594,2253700.0,,,,,
2025-01-21,131.8258819580078,135.014411135894,129.71346902432177,134.51620297672096,4083000.0,,,,,
2025-01-22,134.31692504882812,135.7517670044194,131.9155580315985,132.3240923780862,2262100.0,,,,,
2025-01-23,131.3575439453125,132.1347473322933,129.37467031723875,131.60664798483467,2214300.0,,,,,
2025-01-24,129.4543914794922,131.84579949303847,128.8067270281323,131.52693900959042,2254000.0,,,,,
2025-01-27,119.83897399902344,124.9406277210529,117.72657650324004,124.11360044386674,5280400.0,,,,,
2025-01-28,121.51295471191406,122.72858371387866,118.12514565325836,120.07812052777189,2888600.0,,,,,
2025-01-29,121.61260223388672,123.06736899736248,120.50657962568728,122.45955449728702,2747400.0,,,,,
2025-01-30,114.6675796508789,117.03904750179036,100.40885846918236,101.63445375644253,8838600.0,,,,,
2025-01-31,115.37503814697266,118.46392699211744,110.76163366031768,113.382205653066,3706900.0,,,,,
2025-02-03,110.69187927246094,112.71461067691368,109.27697000010912,112.17654498136028,3401600.0,,,,,
2025-02-04,111.2697982788086,112.08685928111773,109.63567627419036,111.09044305381136,3055100.0,,,,,
2025-02-05,112.20643615722656,112.97367333601376,110.13388850250524,110.37302627741836,2844600.0,,,,,
2025-02-06,113.66120147705078,113.71102533043482,111.28973353579292,112.47546370539553,2233200.0,,,,,
2025-02-07,112.82421875,114.1992704799132,111.1004152403805,113.67117106774478,1938200.0,,,,,
2025-02-10,113.65122985839844,114.64764606294916,112.42564218395036,114.39854201181149,1549800.0,,,,,
2025-02-11,112.3160400390625,114.3088725234971,111.85768947988886,112.62492664149302,1697300.0,,,,,
2025-02-12,111.14026641845705,111.52886813723764,109.00793630953956,109.38657173751608,1592400.0,,,,,
2025-02-13,112.43560791015624,112.8042846656553,110.77159456889416,111.369442808635,1755400.0,,,,,
2025-02-14,112.96427154541016,113.35328697105952,111.7872483675069,111.97677143492685,1838600.0,,,,,
2025-02-18,114.78965759277344,115.66743463305126,113.28346515773406,114.37071906969622,2607200.0,,,,,
2025-02-19,115.60758972167967,116.30582060117403,114.14129726459574,114.31086653388068,1583400.0,,,,,
2025-02-20,118.25090789794922,118.46037716625273,115.76718455203772,115.8769076368842,2424200.0,,,,,
2025-02-21,115.61756896972656,120.33563117296356,114.3407919482196,119.03890795884294,2493800.0,,,,,
2025-02-24,113.29344177246094,116.19609594375476,112.49545711230104,115.82703431680105,2249100.0,,,,,
2025-02-25,111.0690689086914,114.21112316405488,110.68005346480456,113.80215391732224,2292500.0,,,,,
2025-02-26,114.52033996582033,116.44547101523146,112.06654728695854,112.71490890445588,3419300.0,,,,,
2025-02-27,108.53546905517578,116.12626957247114,108.45567667953306,115.25846945999702,3028000.0,,,,,
2025-02-28,109.58283233642578,111.07904795258656,107.14898583222418,109.11401689240536,2831500.0,,,,,
2025-03-03,105.51311492919922,111.4082076010492,104.65528410781178,110.68004604888714,3731100.0,,,,,
2025-03-04,106.95946502685548,109.3833345085297,102.95958001500794,105.86223420828811,3543700.0,,,,,
2025-03-05,109.93194580078124,110.41073813774672,106.38092990464392,107.7275224127744,2388800.0,,,,,
2025-03-06,105.12410736083984,109.39330798504312,104.86476119287865,106.7001229513137,3451700.0,,,,,
2025-03-07,108.2661590576172,108.56539760414546,104.0867278161697,105.87221263466154,2402800.0,,,,,
2025-03-10,104.70516204833984,105.78243903622256,102.18154645257157,105.68268524797205,3060500.0,,,,,
2025-03-11,86.85032653808594,94.13191205544383,82.77064905180599,91.65816562016006,12239400.0,,,,,
2025-03-12,86.52115631103516,88.8153565468887,86.00247159874564,88.80537964564874,7114300.0,,,,,
2025-03-13,85.11471557617188,87.44880814004148,83.71824623216182,86.0024695113338,4470500.0,,,,,
2025-03-14,86.52115631103516,86.69073319153088,83.79804825375994,85.72317924519392,5428900.0,,,,,
2025-03-17,89.9425048828125,90.6307664910589,86.93012750307528,86.93012750307528,3563000.0,,,,,
2025-03-18,88.64578247070312,89.43379020272928,87.61837478277211,88.49615940079896,3674800.0,,,,,
2025-03-19,88.28668975830078,90.23176682805514,87.23933588372816,88.46623591936621,2919700.0,,,,,
2025-03-20,87.95752716064453,89.1445272933161,87.359042448678,87.40891173542337,2471000.0,,,,,
2025-03-21,87.28921508789062,88.16699211514717,85.14463799898164,86.37153045695693,5930700.0,,,,,
2025-03-24,90.7704086303711,90.979877890916,89.3539930913651,89.53353925899584,3206800.0,,,,,
2025-03-25,89.72306060791016,91.05968385694425,89.24427586955929,90.0223067769891,1942200.0,,,,,
2025-03-26,87.78795623779297,90.11207195242548,87.09969464638452,89.40386416872289,2200700.0,,,,,
2025-03-27,85.46382904052734,87.71812917491191,85.03491362925257,86.9600445296051,2161400.0,,,,,
2025-03-28,82.5711441040039,86.0722904735365,82.26192867201557,85.55359817649327,2363800.0,,,,,
2025-03-31,82.3916015625,82.79059389849783,79.39917045773502,81.15473217003797,2825400.0,,,,,
2025-04-01,82.40158081054688,82.56117318340381,80.26698050383122,81.67341920585133,3045900.0,,,,,
2025-04-02,83.4090347290039,84.6758272502655,80.89538826912593,81.54374988195971,1732900.0,,,,,
2025-04-03,74.90054321289062,79.52884342846241,74.2023123668698,78.49146644998473,5073900.0,,,,,
2025-04-04,68.54662322998047,72.2472621256373,66.95066149211773,70.92061583941717,6747100.0,,,,,
2025-04-07,72.6861572265625,75.95788081636418,65.60406390286084,67.28980259559187,7338900.0,,,,,
2025-04-08,67.78853607177734,75.95787514485659,66.22249748468167,75.38931355871728,5071700.0,,,,,
2025-04-09,79.23957824707031,80.1971552892827,67.9581077847627,69.22490788331518,8851100.0,,,,,
2025-04-10,72.10761260986328,76.22718984402674,70.10268172663275,74.99032050573149,6480600.0,,,,,
2025-04-11,73.46417999267578,74.1125415419407,70.3221260309653,72.2472568777791,3689900.0,,,,,
2025-04-14,73.67366027832031,75.82820688814596,72.09764461113478,75.379345230725,3946900.0,,,,,
2025-04-15,73.8731460571289,75.16986923405365,73.5040844282679,73.89309985931617,2228200.0,,,,,
2025-04-16,70.98046875,72.46670738637003,68.28727621648349,70.55155332485548,4925800.0,,,,,
2025-04-17,71.07023620605469,71.60887469893909,70.31215155568268,71.12011310008207,3056600.0,,,,,
2025-04-21,69.63386535644531,70.34207309717574,68.06782680634667,69.23488065360507,3268300.0,,,,,
2025-04-22,71.11013793945312,71.86822260837695,70.23236089816734,70.56152253230842,3250100.0,,,,,
2025-04-23,72.99536895751953,75.71848458287626,72.84574588181496,74.88059992501813,3431200.0,,,,,
2025-04-24,77.10497283935547,77.39423446378122,74.24221119527232,74.57138042186824,3576800.0,,,,,
2025-04-25,76.92543029785156,77.50396118405467,73.31456075632306,75.89802257772355,2588500.0,,,,,
2025-04-28,76.63616180419922,78.44159278766601,75.14991555479315,76.26709256458875,4841600.0,,,,,
2025-04-29,74.70105743408203,76.4566192144822,72.57643400693848,74.85068051715324,4966300.0,,,,,
2025-04-30,74.02276611328125,74.28211226011564,71.09018134333714,73.49410452907128,4360200.0,,,,,
2025-05-01,73.59385681152344,75.50901095440203,73.44423372939158,74.97038003496112,3041500.0,,,,,
2025-05-02,75.68855285644531,76.90547602751141,75.24966814649613,75.49903739925081,2526900.0,,,,,
2025-05-05,75.24966430664062,76.1872874742539,75.08008743970996,75.26961049737909,2484900.0,,,,,
2025-05-06,73.88312530517578,74.84070236664705,73.55395604994148,74.16241766350332,2203600.0,,,,,
2025-05-07,74.90054321289062,75.28956623869703,72.92554304263433,73.88312003581093,3310600.0,,,,,
2025-05-08,76.64613342285156,77.83313355617362,75.4092640027568,76.01772561646425,2713300.0,,,,,
2025-05-09,77.22467041015625,78.17227816178706,76.51646262680983,77.06507804144586,2353800.0,,,,,
2025-05-12,82.85043334960938,83.558641073609,81.44399480198906,82.8604102499883,4715000.0,,,,,
2025-05-13,84.68579864501953,85.41395259181603,82.74071393299779,82.80056772777166,2817400.0,,,,,
2025-05-14,84.05738830566406,85.6334038832979,83.33921121662776,84.84539609448098,2311000.0,,,,,
2025-05-15,82.7806167602539,83.56862452880294,82.13225516738234,83.0399629194317,2958900.0,,,,,
2025-05-16,82.52127838134766,82.66092455731302,81.54374753944428,82.66092455731302,2183400.0,,,,,
2025-05-19,81.26445770263672,81.78314242796903,80.23705754331688,80.3567499206226,1840300.0,,,,,
2025-05-20,81.21458435058594,81.25448434814496,80.39665342599207,80.7856688895095,1614600.0,,,,,
2025-05-21,78.7807388305664,81.70334681998818,78.5612926673105,80.22707747363204,2329100.0,,,,,
2025-05-22,78.4111099243164,79.42009693773456,78.14138464676675,78.81070942067545,1987700.0,,,,,
2025-05-23,76.90262603759766,77.38213929201292,75.91361565963038,76.61291661976414,1813300.0,,,,,
2025-05-27,81.6578369140625,82.3071850909804,78.30121360794848,78.9805304108936,3697400.0,,,,,
2025-05-28,80.16934204101562,82.38711197489751,79.82968742786863,81.91758314471379,2711200.0,,,,,
2025-05-29,80.89861297607422,82.32717603421811,80.16934332189176,81.92757653692881,1803100.0,,,,,
2025-05-30,78.52099609375,80.20929988097946,76.94258235312874,80.09940983437127,3849100.0,,,,,
2025-06-02,79.41010284423828,79.87963166894548,77.70182247172843,77.92160257024894,2453000.0,,,,,
2025-06-03,81.36813354492188,81.5579450195132,78.33119568181912,79.40011994607426,2151300.0,,,,,
2025-06-04,81.9775161743164,83.08640108408773,81.27822281758041,82.22726489054011,2472000.0,,,,,
2025-06-05,81.6578369140625,83.59588936223183,80.98851219370174,82.62686313814717,2336600.0,,,,,
2025-06-06,85.14434051513672,85.683791065641,82.81668051876909,83.21628001172438,3122500.0,,,,,
2025-06-09,86.71276092529297,87.91155176429741,86.02345200091595,86.02345200091595,3667900.0,,,,,
2025-06-10,88.61083984375,88.80065130355416,86.68277948496429,87.25220624265096,3161700.0,,,,,
2025-06-11,86.70276641845703,89.4899630440417,85.67380291309202,89.05040285855527,2521800.0,,,,,
2025-06-12,85.82365417480469,86.48298683519246,85.36410982087472,85.81366209187766,2064500.0,,,,,
2025-06-13,82.99649810791016,84.90457440330665,82.91657668670868,83.71577565527106,2736700.0,,,,,
2025-06-16,87.59187316894531,88.46100147608503,84.03545376259534,84.4650218746217,4007700.0,,,,,
2025-06-17,86.34313201904297,88.09137314480722,85.92355597807389,86.73273943161803,2998700.0,,,,,
2025-06-18,86.17330169677734,87.07239862578783,85.33414202245882,86.55291701270346,3291000.0,,,,,
2025-06-20,86.2032699584961,87.74172300344961,84.15532738564325,87.3820842333708,6559900.0,,,,,
2025-06-23,87.2721939086914,88.2611967124053,85.49398422990595,86.04342684453539,3744100.0,,,,,
2025-06-24,90.29914855957033,90.80863809354686,89.000452138603,89.78965902559375,5908400.0,,,,,
2025-06-25,90.10933685302734,90.87856719352575,88.65080521490158,90.5688812137472,3646000.0,,,,,
2025-06-26,90.95848846435548,91.6477897608437,89.93950940075794,90.95848846435548,2922900.0,,,,,
2025-06-27,90.25918579101562,91.6078273532862,89.18026949250874,90.95848677933353,5979700.0,,,,,
2025-06-30,89.82962036132812,90.69874867572088,89.56988717270836,90.69874867572088,1932500.0,,,,,
2025-07-01,91.82760620117188,92.56686788923328,89.11033894772433,89.43001699979311,3786300.0,,,,,
2025-07-02,94.08534240722656,94.72469854993598,92.1572818957579,92.2871484922773,4544200.0,,,,,
2025-07-03,92.96646118164062,95.11430170001417,92.06737188617244,95.11430170001417,2188800.0,,,,,
2025-07-07,90.49893951416016,93.26615950799248,90.14929284212154,92.54688199881258,3151800.0,,,,,
2025-07-08,92.12731170654295,93.70572549161898,90.7087407652993,91.11832471459866,2936200.0,,,,,
2025-07-09,92.6867446899414,93.41601431332064,91.01842505258178,91.97745923253208,2058800.0,,,,,
2025-07-10,98.52088165283205,99.12027707986992,94.11531040173722,95.2541639996271,7288500.0,,,,,
2025-07-11,96.95245361328124,97.9014956757332,95.87353734192632,97.5418569186149,3750800.0,,,,,
2025-07-14,95.12429809570312,96.95246063993002,93.49593148803294,96.9124999282734,3605100.0,,,,,
